cell_id,Quiscalus quiscula,Quiscalus quiscula stonei,Quiscalus quiscula quiscula,Quiscalus quiscula versicolor,Quiscalus quiscula quiscula/stonei
822807fffffffff,6.0,0.0,0.0,2.0,0.0
822817fffffffff,2.0,0.0,0.0,0.0,0.0
82281ffffffffff,8.0,0.0,0.0,1.0,0.0
822837fffffffff,4.0,0.0,0.0,3.0,0.0
822887fffffffff,17.0,0.0,0.0,0.0,0.0
82288ffffffffff,29.0,0.0,0.0,3.0,0.0
822897fffffffff,90.0,0.0,0.0,2.0,0.0
82289ffffffffff,50.0,0.0,0.0,2.0,0.0
8228affffffffff,19.0,0.0,0.0,0.0,0.0
8228b7fffffffff,47.0,0.0,0.0,4.0,0.0
8228c7fffffffff,4.0,0.0,0.0,2.0,0.0
8228d7fffffffff,6.0,0.0,0.0,0.0,0.0
8228dffffffffff,8.0,0.0,0.0,0.0,0.0
822987fffffffff,19.0,0.0,0.0,1.0,0.0
82298ffffffffff,17.0,0.0,0.0,2.0,0.0
822997fffffffff,3.0,0.0,0.0,0.0,0.0
8229a7fffffffff,21.0,0.0,0.0,1.0,0.0
8229affffffffff,10.0,0.0,0.0,0.0,0.0
8229b7fffffffff,9.0,0.0,0.0,2.0,0.0
822a07fffffffff,16.0,0.0,0.0,3.0,0.0
822a17fffffffff,7611.0,1.0,0.0,175.0,21.0
822a37fffffffff,470.0,0.0,0.0,71.0,0.0
822a4ffffffffff,1.0,0.0,0.0,0.0,0.0
822a87fffffffff,58.0,0.0,0.0,8.0,2.0
822a8ffffffffff,114.0,0.0,0.0,0.0,0.0
822a97fffffffff,30.0,0.0,0.0,1.0,0.0
822a9ffffffffff,10.0,0.0,0.0,5.0,1.0
822aa7fffffffff,281.0,0.0,0.0,74.0,8.0
822aaffffffffff,1015.0,15.0,0.0,30.0,185.0
822ab7fffffffff,2141.0,0.0,0.0,930.0,0.0
822ac7fffffffff,4.0,0.0,0.0,0.0,0.0
822ad7fffffffff,31.0,0.0,0.0,0.0,2.0
822af7fffffffff,35.0,0.0,0.0,0.0,0.0
822b07fffffffff,24.0,0.0,0.0,8.0,0.0
822b0ffffffffff,18.0,0.0,0.0,9.0,0.0
822b17fffffffff,78.0,0.0,0.0,10.0,0.0
822b1ffffffffff,88.0,0.0,0.0,14.0,0.0
822b27fffffffff,20.0,0.0,0.0,0.0,0.0
822b37fffffffff,23.0,0.0,0.0,0.0,0.0
822b87fffffffff,157.0,0.0,0.0,5.0,0.0
822b8ffffffffff,969.0,0.0,0.0,113.0,8.0
822b97fffffffff,43.0,0.0,0.0,3.0,0.0
822b9ffffffffff,1021.0,0.0,0.0,77.0,0.0
822ba7fffffffff,122.0,0.0,0.0,0.0,0.0
822baffffffffff,621.0,0.0,0.0,291.0,0.0
822bb7fffffffff,145.0,0.0,0.0,0.0,0.0
824417fffffffff,30.0,0.0,0.0,0.0,12.0
82441ffffffffff,39.0,0.0,0.0,0.0,4.0
824447fffffffff,38.0,0.0,0.0,0.0,2.0
82444ffffffffff,32.0,0.0,0.0,0.0,0.0
824457fffffffff,10.0,0.0,0.0,0.0,4.0
82445ffffffffff,5.0,0.0,0.0,4.0,0.0
82446ffffffffff,58.0,0.0,0.0,8.0,1.0
824477fffffffff,1.0,0.0,0.0,0.0,1.0
8244a7fffffffff,44.0,0.0,1.0,0.0,29.0
8244affffffffff,47.0,0.0,0.0,0.0,10.0
8244c7fffffffff,84.0,0.0,0.0,4.0,9.0
8244cffffffffff,45.0,0.0,0.0,0.0,0.0
8244d7fffffffff,15.0,0.0,0.0,0.0,0.0
8244dffffffffff,63.0,0.0,0.0,0.0,0.0
8244e7fffffffff,28.0,0.0,0.0,0.0,11.0
8244effffffffff,15.0,0.0,0.0,6.0,0.0
8244f7fffffffff,81.0,0.0,0.0,0.0,35.0
82480ffffffffff,15.0,0.0,0.0,10.0,0.0
824887fffffffff,21.0,0.0,0.0,8.0,0.0
82488ffffffffff,55.0,0.0,0.0,0.0,0.0
824897fffffffff,286.0,0.0,0.0,3.0,0.0
82489ffffffffff,30.0,0.0,0.0,5.0,0.0
8248a7fffffffff,14.0,0.0,0.0,3.0,0.0
8248affffffffff,20.0,0.0,0.0,0.0,0.0
8248b7fffffffff,63.0,0.0,0.0,4.0,0.0
8248c7fffffffff,55.0,0.0,0.0,4.0,0.0
8248cffffffffff,14.0,0.0,0.0,3.0,0.0
8248d7fffffffff,24.0,0.0,0.0,0.0,0.0
8248dffffffffff,28.0,0.0,0.0,5.0,0.0
8248effffffffff,35.0,0.0,0.0,2.0,0.0
8248f7fffffffff,10.0,0.0,0.0,0.0,0.0
