cell_id,Larus fuscus,Larus fuscus fuscus,Larus fuscus intermedius,Larus fuscus graellsii,Larus fuscus heuglini,Larus fuscus barabensis,Larus fuscus taimyrensis,Larus fuscus intermedius/graellsii
831b82fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b92fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b98fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b9afffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b9cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b9efffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831bb0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831bb3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e01fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e02fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e03fffffffff,9.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0
831e04fffffffff,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e05fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e06fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0afffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
831e0cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e10fffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
831e12fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e13fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e19fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1bfffffffff,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
831e20fffffffff,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831e21fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e22fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e23fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e24fffffffff,22.0,5.0,0.0,13.0,1.0,0.0,0.0,2.0
831e25fffffffff,7.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
831e26fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e28fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
831e29fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2efffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e30fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e31fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e33fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e34fffffffff,61.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
831e35fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e5afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e5dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e63fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e75fffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
831ea0fffffffff,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831ea1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec0fffffffff,10.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0
831ec4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec9fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed0fffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
831ed1fffffffff,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
831edafffffffff,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
831ee6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef5fffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
831f0cfffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f12fffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
831f18fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1afffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f22fffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
831f29fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831f2afffffffff,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
831f33fffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
831f35fffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
831f4efffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f53fffffffff,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831f72fffffffff,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831f76fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831f82fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f83fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f89fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f98fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832010fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
832016fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
832018fffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
832033fffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8320b1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832150fffffffff,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
832152fffffffff,49.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0
832153fffffffff,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
832156fffffffff,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
8322dbfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83242efffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83246cfffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
832475fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8325acfffffffff,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
832600fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832602fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832603fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832604fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832608fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83260afffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83260dfffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83261afffffffff,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
83261bfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832620fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832621fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832623fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832624fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832625fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832626fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832628fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83262bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83262cfffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83262dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83262efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832633fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832634fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832636fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832640fffffffff,34.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
832641fffffffff,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832644fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832646fffffffff,166.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
832648fffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832649fffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83264bfffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83264cfffffffff,126.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
83264dfffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83264efffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832650fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832652fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832653fffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832654fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832655fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832656fffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832659fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83265afffffffff,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83265bfffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832660fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832661fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832662fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832663fffffffff,27.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
832664fffffffff,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832665fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832666fffffffff,61.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
832668fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832669fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83266afffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83266bfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83266cfffffffff,78.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
83266dfffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832671fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832672fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832673fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832674fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832675fffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832676fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832681fffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832683fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832685fffffffff,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832688fffffffff,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832689fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83268afffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83268bfffffffff,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
83268cfffffffff,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83268dfffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83268efffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832690fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832692fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832694fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832696fffffffff,443.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
832698fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832699fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83269bfffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83269cfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83269dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a2fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a8fffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326aafffffffff,445.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0
8326acfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326adfffffffff,57.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
8326b0fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c1fffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c8fffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326cafffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326cbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326cdfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326cefffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d1fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d5fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d9fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326ddfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326defffffffff,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
8326e1fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e2fffffffff,173.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8326e3fffffffff,39.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8326e4fffffffff,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8326e5fffffffff,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e6fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326edfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326eefffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f2fffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832700fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
832702fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832709fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83270afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83270efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832711fffffffff,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832718fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832719fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83271afffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83271cfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832740fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832741fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832743fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832744fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832745fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832748fffffffff,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832749fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83274afffffffff,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83274bfffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83274cfffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83274dfffffffff,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83274efffffffff,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832752fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832753fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832754fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832756fffffffff,291.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0
832758fffffffff,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832759fffffffff,88.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
83275afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83275bfffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83275cfffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83275dfffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83275efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832763fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832766fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832768fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832769fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83276bfffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83276dfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83276efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832770fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832772fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832773fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832780fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83278bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832792fffffffff,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a0fffffffff,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8327a6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a9fffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327aafffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327abfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327adfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327b5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832802fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832813fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832814fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
