cell_id,Nyctanassa violacea,Nyctanassa violacea [violacea Group],Nyctanassa violacea pauper
8426e59ffffffff,31.0,0.0,0.0
8426e5bffffffff,142.0,0.0,0.0
8426e69ffffffff,3.0,0.0,0.0
8426e83ffffffff,5.0,0.0,0.0
8426e85ffffffff,17.0,0.0,0.0
8426e8bffffffff,1.0,0.0,0.0
8426e99ffffffff,1.0,0.0,0.0
8426e9bffffffff,3.0,0.0,0.0
8426e9dffffffff,11.0,0.0,0.0
8426eabffffffff,8.0,0.0,0.0
8426eb1ffffffff,2.0,0.0,0.0
8426eb9ffffffff,3.0,0.0,0.0
8426ec1ffffffff,4.0,0.0,0.0
8426ec3ffffffff,1.0,0.0,0.0
8426ecbffffffff,75.0,0.0,0.0
8426ecdffffffff,9.0,0.0,0.0
8426ed1ffffffff,2.0,0.0,0.0
8426ed5ffffffff,26.0,0.0,0.0
8426ed7ffffffff,11.0,0.0,0.0
8426ed9ffffffff,31.0,0.0,0.0
8426eddffffffff,67.0,0.0,0.0
8426ee3ffffffff,72.0,0.0,0.0
8426ee7ffffffff,1.0,0.0,0.0
8426ee9ffffffff,3.0,0.0,0.0
8426f1bffffffff,2.0,0.0,0.0
8429125ffffffff,272.0,0.0,0.0
8429127ffffffff,930.0,0.0,0.0
8429135ffffffff,2.0,0.0,0.0
8429137ffffffff,2.0,0.0,0.0
8429a19ffffffff,47.0,0.0,0.0
8429a41ffffffff,1025.0,0.0,0.0
8429a43ffffffff,26.0,0.0,0.0
8429a47ffffffff,41.0,0.0,0.0
8429a4dffffffff,1468.0,0.0,0.0
8429a55ffffffff,264.0,0.0,0.0
8429a57ffffffff,215.0,0.0,0.0
8429ac9ffffffff,165.0,0.0,0.0
842a065ffffffff,11.0,0.0,0.0
842a101ffffffff,352.0,0.0,0.0
842a103ffffffff,2752.0,0.0,0.0
842a107ffffffff,1405.0,0.0,0.0
842a109ffffffff,3950.0,0.0,0.0
842a10bffffffff,252.0,0.0,0.0
842a10dffffffff,3.0,0.0,0.0
842a133ffffffff,1451.0,0.0,0.0
842a139ffffffff,126.0,0.0,0.0
842a13bffffffff,79.0,0.0,0.0
842a143ffffffff,663.0,0.0,0.0
842a151ffffffff,25.0,0.0,0.0
842a155ffffffff,21.0,0.0,0.0
842a157ffffffff,106.0,0.0,0.0
842a159ffffffff,59.0,0.0,0.0
842a15dffffffff,142.0,0.0,0.0
842a303ffffffff,4.0,0.0,0.0
842a311ffffffff,242.0,0.0,0.0
842a313ffffffff,12.0,0.0,0.0
842a315ffffffff,5.0,0.0,0.0
842a317ffffffff,26.0,0.0,0.0
842a31dffffffff,4.0,0.0,0.0
842a333ffffffff,240.0,0.0,0.0
842a337ffffffff,13.0,0.0,0.0
842a33bffffffff,41.0,0.0,0.0
842a4c1ffffffff,893.0,0.0,0.0
842a4c9ffffffff,283.0,0.0,0.0
842a897ffffffff,50.0,0.0,0.0
842a8a1ffffffff,6.0,0.0,0.0
842a8a9ffffffff,128.0,0.0,0.0
842a8adffffffff,18.0,0.0,0.0
842a8b1ffffffff,38.0,0.0,0.0
842a8b3ffffffff,4.0,0.0,0.0
842a8b5ffffffff,164.0,0.0,0.0
842a8bbffffffff,260.0,0.0,0.0
842a8e3ffffffff,2.0,0.0,0.0
842a907ffffffff,7.0,0.0,0.0
842a997ffffffff,2.0,0.0,0.0
842a9bbffffffff,69.0,0.0,0.0
842aa85ffffffff,349.0,3.0,0.0
842aa87ffffffff,45.0,0.0,0.0
842aa89ffffffff,4.0,0.0,0.0
842aa8dffffffff,307.0,16.0,0.0
842aa91ffffffff,16.0,0.0,0.0
842aa93ffffffff,21.0,0.0,0.0
842aa97ffffffff,175.0,0.0,0.0
842aa9bffffffff,264.0,0.0,0.0
842aaa9ffffffff,285.0,0.0,0.0
842aaabffffffff,61.0,0.0,0.0
842aac3ffffffff,36.0,0.0,0.0
842aacbffffffff,1.0,0.0,0.0
842aad1ffffffff,446.0,0.0,0.0
842aad3ffffffff,155.0,0.0,0.0
842aad5ffffffff,471.0,0.0,0.0
842aad7ffffffff,1.0,0.0,0.0
842aad9ffffffff,944.0,0.0,0.0
842aadbffffffff,1363.0,0.0,0.0
842aaddffffffff,117.0,0.0,0.0
842aae1ffffffff,2.0,0.0,0.0
842aae3ffffffff,60.0,0.0,0.0
842aae9ffffffff,135.0,0.0,0.0
842aaebffffffff,2.0,0.0,0.0
842ac6dffffffff,91.0,0.0,0.0
842ad01ffffffff,2.0,0.0,0.0
842ad03ffffffff,38.0,0.0,0.0
842ad05ffffffff,1.0,0.0,0.0
842ad07ffffffff,8.0,0.0,0.0
842ad0bffffffff,5.0,0.0,0.0
842ad15ffffffff,38.0,0.0,0.0
842ad21ffffffff,2.0,0.0,0.0
842ad23ffffffff,1.0,0.0,0.0
842ad25ffffffff,2.0,0.0,0.0
842ad27ffffffff,2.0,0.0,0.0
842ad31ffffffff,12.0,0.0,0.0
842ad35ffffffff,15.0,0.0,0.0
842ad37ffffffff,386.0,0.0,0.0
842ad39ffffffff,81.0,0.0,0.0
842ad49ffffffff,4.0,0.0,0.0
842ad51ffffffff,7.0,0.0,0.0
842ad55ffffffff,2.0,0.0,0.0
842ad59ffffffff,37.0,0.0,0.0
842ad5bffffffff,46.0,0.0,0.0
842ad6dffffffff,62.0,0.0,0.0
842af03ffffffff,5.0,0.0,0.0
842af05ffffffff,2.0,0.0,0.0
842af07ffffffff,2.0,0.0,0.0
842af0dffffffff,69.0,0.0,0.0
842af15ffffffff,88.0,0.0,0.0
842af17ffffffff,25.0,0.0,0.0
842af23ffffffff,6.0,0.0,0.0
842af25ffffffff,1.0,0.0,0.0
842af27ffffffff,2.0,0.0,0.0
842af29ffffffff,3.0,0.0,0.0
842af31ffffffff,7.0,0.0,0.0
842af33ffffffff,24.0,0.0,0.0
842af37ffffffff,6.0,0.0,0.0
842af45ffffffff,1.0,0.0,0.0
842af61ffffffff,383.0,0.0,0.0
842af63ffffffff,1216.0,0.0,0.0
842af65ffffffff,71.0,0.0,0.0
842af67ffffffff,6.0,0.0,0.0
842af69ffffffff,200.0,0.0,0.0
842af6bffffffff,166.0,0.0,0.0
842af6dffffffff,19.0,0.0,0.0
842b013ffffffff,4.0,0.0,0.0
842b0a1ffffffff,26.0,0.0,0.0
842b0a5ffffffff,12.0,0.0,0.0
842b0a7ffffffff,42.0,0.0,0.0
842b0c5ffffffff,10.0,0.0,0.0
842b0cdffffffff,17.0,0.0,0.0
842b0e1ffffffff,5.0,0.0,0.0
842b199ffffffff,24.0,0.0,0.0
842b291ffffffff,7.0,0.0,0.0
842b2abffffffff,2.0,0.0,0.0
8444121ffffffff,20.0,0.0,0.0
8444123ffffffff,179.0,0.0,0.0
8444125ffffffff,107.0,0.0,0.0
8444127ffffffff,5.0,0.0,0.0
844412bffffffff,8.0,0.0,0.0
844412dffffffff,674.0,0.0,0.0
8444131ffffffff,3520.0,22.0,0.0
8444133ffffffff,386.0,0.0,0.0
8444135ffffffff,744.0,0.0,0.0
8444137ffffffff,438.0,1.0,0.0
844413bffffffff,378.0,4.0,0.0
844413dffffffff,235.0,0.0,0.0
8444143ffffffff,22.0,0.0,0.0
8444147ffffffff,5.0,0.0,0.0
844415dffffffff,201.0,0.0,0.0
8444161ffffffff,184.0,0.0,0.0
8444163ffffffff,3.0,0.0,0.0
8444165ffffffff,865.0,0.0,0.0
844416bffffffff,281.0,0.0,0.0
8444185ffffffff,1.0,0.0,0.0
84441a1ffffffff,296.0,7.0,0.0
84441a3ffffffff,101.0,0.0,0.0
84441a5ffffffff,2.0,0.0,0.0
84441a7ffffffff,4.0,0.0,0.0
84441a9ffffffff,1539.0,52.0,0.0
84441abffffffff,674.0,11.0,0.0
84441adffffffff,193.0,8.0,0.0
84441b3ffffffff,12.0,0.0,0.0
84441b5ffffffff,150.0,0.0,0.0
84441b7ffffffff,143.0,0.0,0.0
84441e1ffffffff,306.0,0.0,0.0
84441e3ffffffff,972.0,28.0,0.0
84441e5ffffffff,351.0,0.0,0.0
84441e7ffffffff,1500.0,58.0,0.0
84441edffffffff,139.0,0.0,0.0
8444249ffffffff,174.0,0.0,0.0
844424dffffffff,42.0,0.0,0.0
8444301ffffffff,7.0,0.0,0.0
844430dffffffff,1.0,0.0,0.0
8444325ffffffff,80.0,0.0,0.0
8444329ffffffff,3.0,0.0,0.0
844432dffffffff,30.0,0.0,0.0
844434bffffffff,41.0,0.0,0.0
8444363ffffffff,29.0,0.0,0.0
844436bffffffff,3.0,0.0,0.0
8444401ffffffff,27.0,0.0,0.0
8444403ffffffff,9.0,0.0,0.0
8444409ffffffff,361.0,0.0,0.0
844440bffffffff,41.0,0.0,0.0
844440dffffffff,182.0,0.0,0.0
8444411ffffffff,2.0,0.0,0.0
8444413ffffffff,4.0,0.0,0.0
8444415ffffffff,13.0,0.0,0.0
8444419ffffffff,7.0,0.0,0.0
844441bffffffff,2.0,0.0,0.0
844441dffffffff,18.0,0.0,0.0
844442dffffffff,68.0,0.0,0.0
8444433ffffffff,4.0,0.0,0.0
8444439ffffffff,54.0,0.0,0.0
8444441ffffffff,9.0,0.0,0.0
8444443ffffffff,176.0,0.0,0.0
8444445ffffffff,28.0,0.0,0.0
8444447ffffffff,22.0,0.0,0.0
844444bffffffff,46.0,0.0,0.0
8444451ffffffff,49.0,0.0,0.0
8444453ffffffff,9.0,0.0,0.0
8444455ffffffff,17.0,0.0,0.0
8444457ffffffff,14.0,0.0,0.0
8444459ffffffff,379.0,0.0,0.0
844445bffffffff,54.0,0.0,0.0
844445dffffffff,162.0,0.0,0.0
8444461ffffffff,90.0,0.0,0.0
8444463ffffffff,27.0,0.0,0.0
8444465ffffffff,1637.0,0.0,0.0
8444467ffffffff,36.0,0.0,0.0
8444469ffffffff,42.0,0.0,0.0
844446bffffffff,99.0,0.0,0.0
844446dffffffff,88.0,0.0,0.0
8444481ffffffff,2.0,0.0,0.0
844448bffffffff,5.0,0.0,0.0
844448dffffffff,18.0,0.0,0.0
8444495ffffffff,3.0,0.0,0.0
8444497ffffffff,2.0,0.0,0.0
8444499ffffffff,105.0,0.0,0.0
844449bffffffff,32.0,0.0,0.0
844449dffffffff,9.0,0.0,0.0
84444a5ffffffff,7.0,0.0,0.0
84444b1ffffffff,5.0,0.0,0.0
84444b5ffffffff,1.0,0.0,0.0
84444b9ffffffff,4.0,0.0,0.0
84444c1ffffffff,118.0,0.0,0.0
84444c3ffffffff,167.0,0.0,0.0
84444c5ffffffff,2.0,0.0,0.0
84444c7ffffffff,4.0,0.0,0.0
84444c9ffffffff,2.0,0.0,0.0
84444cdffffffff,20.0,0.0,0.0
84444d1ffffffff,2.0,0.0,0.0
84444d3ffffffff,15.0,0.0,0.0
84444d5ffffffff,17.0,0.0,0.0
84444d9ffffffff,9.0,0.0,0.0
84444dbffffffff,33.0,0.0,0.0
84444ddffffffff,20.0,0.0,0.0
84444e1ffffffff,33.0,0.0,0.0
84444e5ffffffff,2.0,0.0,0.0
84444ebffffffff,3.0,0.0,0.0
84444edffffffff,9.0,0.0,0.0
8444501ffffffff,248.0,0.0,0.0
8444505ffffffff,2.0,0.0,0.0
8444507ffffffff,13.0,0.0,0.0
8444509ffffffff,952.0,0.0,0.0
844450bffffffff,52.0,0.0,0.0
844450dffffffff,305.0,0.0,0.0
8444529ffffffff,33.0,0.0,0.0
844452bffffffff,2.0,0.0,0.0
844452dffffffff,2.0,0.0,0.0
8444543ffffffff,6.0,0.0,0.0
844454bffffffff,1.0,0.0,0.0
8444551ffffffff,173.0,0.0,0.0
8444555ffffffff,561.0,0.0,0.0
8444559ffffffff,18.0,0.0,0.0
844455bffffffff,238.0,0.0,0.0
844455dffffffff,15.0,0.0,0.0
8444563ffffffff,57.0,0.0,0.0
8444567ffffffff,71.0,0.0,0.0
8444583ffffffff,5.0,0.0,0.0
8444585ffffffff,1.0,0.0,0.0
844458bffffffff,10.0,0.0,0.0
8444593ffffffff,2.0,0.0,0.0
8444595ffffffff,27.0,0.0,0.0
8444597ffffffff,3.0,0.0,0.0
8444599ffffffff,7.0,0.0,0.0
844459bffffffff,5.0,0.0,0.0
84445a1ffffffff,4.0,0.0,0.0
84445a9ffffffff,6.0,0.0,0.0
84445adffffffff,6.0,0.0,0.0
84445b1ffffffff,2.0,0.0,0.0
84445b9ffffffff,2.0,0.0,0.0
84445c1ffffffff,56.0,0.0,0.0
84445c7ffffffff,3.0,0.0,0.0
84445d1ffffffff,2.0,0.0,0.0
84445d3ffffffff,6.0,0.0,0.0
84445d5ffffffff,3.0,0.0,0.0
84445d7ffffffff,8.0,0.0,0.0
84445ddffffffff,2.0,0.0,0.0
8444609ffffffff,4.0,0.0,0.0
8444613ffffffff,1.0,0.0,0.0
8444633ffffffff,444.0,0.0,0.0
8444637ffffffff,20.0,0.0,0.0
8444681ffffffff,7.0,0.0,0.0
8444685ffffffff,60.0,0.0,0.0
8444689ffffffff,68.0,0.0,0.0
844468bffffffff,36.0,0.0,0.0
844468dffffffff,12.0,0.0,0.0
8444693ffffffff,134.0,0.0,0.0
8444697ffffffff,5.0,0.0,0.0
8444699ffffffff,2.0,0.0,0.0
84446a1ffffffff,2.0,0.0,0.0
84446a3ffffffff,5.0,0.0,0.0
84446a9ffffffff,9.0,0.0,0.0
84446abffffffff,6.0,0.0,0.0
84446adffffffff,2.0,0.0,0.0
84446b3ffffffff,7.0,0.0,0.0
84446b5ffffffff,6.0,0.0,0.0
84446b7ffffffff,6.0,0.0,0.0
84446b9ffffffff,16.0,0.0,0.0
84446bdffffffff,9.0,0.0,0.0
84446c1ffffffff,1861.0,0.0,0.0
84446c3ffffffff,549.0,0.0,0.0
84446c5ffffffff,3229.0,0.0,0.0
84446c7ffffffff,352.0,0.0,0.0
84446c9ffffffff,508.0,0.0,0.0
84446cbffffffff,2013.0,0.0,0.0
84446cdffffffff,4413.0,0.0,0.0
84446d1ffffffff,70.0,0.0,0.0
84446d3ffffffff,94.0,0.0,0.0
84446d5ffffffff,28.0,0.0,0.0
84446d7ffffffff,4.0,0.0,0.0
84446d9ffffffff,4.0,0.0,0.0
84446dbffffffff,74.0,0.0,0.0
84446ddffffffff,295.0,0.0,0.0
84446e1ffffffff,48.0,0.0,0.0
84446e3ffffffff,19.0,0.0,0.0
84446e5ffffffff,147.0,0.0,0.0
84446e7ffffffff,10.0,0.0,0.0
84446e9ffffffff,459.0,0.0,0.0
84446ebffffffff,355.0,0.0,0.0
84446edffffffff,486.0,0.0,0.0
8444711ffffffff,9.0,0.0,0.0
8444713ffffffff,9.0,0.0,0.0
8444715ffffffff,48.0,0.0,0.0
8444717ffffffff,91.0,0.0,0.0
8444731ffffffff,377.0,0.0,0.0
8444733ffffffff,70.0,0.0,0.0
8444735ffffffff,64.0,0.0,0.0
8444737ffffffff,1.0,0.0,0.0
844473bffffffff,446.0,0.0,0.0
844473dffffffff,30.0,0.0,0.0
844480dffffffff,8.0,0.0,0.0
8444843ffffffff,3.0,0.0,0.0
8444847ffffffff,9.0,0.0,0.0
844484bffffffff,360.0,0.0,0.0
8444859ffffffff,349.0,0.0,0.0
844485dffffffff,21.0,0.0,0.0
8444861ffffffff,57.0,0.0,0.0
8444869ffffffff,32.0,0.0,0.0
844486bffffffff,29.0,0.0,0.0
844486dffffffff,19.0,0.0,0.0
8444a07ffffffff,1.0,0.0,0.0
8444a11ffffffff,622.0,6.0,0.0
8444a13ffffffff,357.0,0.0,0.0
8444a19ffffffff,1421.0,32.0,0.0
8444a1bffffffff,64.0,0.0,0.0
8444a27ffffffff,4.0,0.0,0.0
8444a2dffffffff,13.0,0.0,0.0
8444a37ffffffff,876.0,0.0,0.0
8444a39ffffffff,10.0,0.0,0.0
8444a51ffffffff,94.0,0.0,0.0
8444a53ffffffff,135.0,0.0,0.0
8444a57ffffffff,14.0,0.0,0.0
8444a5bffffffff,1251.0,0.0,0.0
8444a81ffffffff,281.0,0.0,0.0
8444a83ffffffff,65.0,0.0,0.0
8444a85ffffffff,10.0,0.0,0.0
8444a87ffffffff,17.0,0.0,0.0
8444a89ffffffff,8.0,0.0,0.0
8444a8bffffffff,25.0,0.0,0.0
8444a8dffffffff,321.0,0.0,0.0
8444a91ffffffff,5.0,0.0,0.0
8444a93ffffffff,111.0,0.0,0.0
8444a95ffffffff,191.0,0.0,0.0
8444a97ffffffff,4.0,0.0,0.0
8444a99ffffffff,2.0,0.0,0.0
8444a9bffffffff,6.0,0.0,0.0
8444a9dffffffff,12.0,0.0,0.0
8444ab9ffffffff,16.0,0.0,0.0
8444abbffffffff,153.0,0.0,0.0
8444ac1ffffffff,95.0,0.0,0.0
8444ac3ffffffff,10.0,0.0,0.0
8444ac5ffffffff,541.0,10.0,0.0
8444ac7ffffffff,30.0,0.0,0.0
8444ac9ffffffff,85.0,0.0,0.0
8444acdffffffff,166.0,4.0,0.0
8444ad3ffffffff,2.0,0.0,0.0
8444ad7ffffffff,1.0,0.0,0.0
8444ad9ffffffff,7.0,0.0,0.0
8444adbffffffff,2.0,0.0,0.0
8444addffffffff,3.0,0.0,0.0
8444ae1ffffffff,2.0,0.0,0.0
8444ae3ffffffff,6.0,0.0,0.0
8444ae9ffffffff,1594.0,63.0,0.0
8444aebffffffff,127.0,3.0,0.0
8444b05ffffffff,10.0,0.0,0.0
8444b09ffffffff,2.0,0.0,0.0
8444b13ffffffff,4.0,0.0,0.0
8444b17ffffffff,18.0,0.0,0.0
8444b2bffffffff,19.0,0.0,0.0
8444b2dffffffff,2.0,0.0,0.0
8444b39ffffffff,5.0,0.0,0.0
8444b51ffffffff,5.0,0.0,0.0
8444b53ffffffff,24.0,0.0,0.0
8444b57ffffffff,544.0,0.0,0.0
8444b59ffffffff,1.0,0.0,0.0
8444b5bffffffff,15.0,0.0,0.0
8444b5dffffffff,38.0,0.0,0.0
8444b63ffffffff,10.0,0.0,0.0
8444b6bffffffff,7.0,0.0,0.0
8444c05ffffffff,6.0,0.0,0.0
8444c09ffffffff,3.0,0.0,0.0
8444c0bffffffff,24.0,0.0,0.0
8444c0dffffffff,7.0,0.0,0.0
8444c11ffffffff,17.0,0.0,0.0
8444c13ffffffff,215.0,0.0,0.0
8444c15ffffffff,6.0,0.0,0.0
8444c17ffffffff,4.0,0.0,0.0
8444c19ffffffff,8.0,0.0,0.0
8444c1bffffffff,156.0,0.0,0.0
8444c23ffffffff,1.0,0.0,0.0
8444c25ffffffff,2.0,0.0,0.0
8444c27ffffffff,96.0,0.0,0.0
8444c2dffffffff,2.0,0.0,0.0
8444c39ffffffff,31.0,0.0,0.0
8444c3bffffffff,1.0,0.0,0.0
8444c43ffffffff,12.0,0.0,0.0
8444c47ffffffff,5.0,0.0,0.0
8444c4bffffffff,9.0,0.0,0.0
8444c4dffffffff,1.0,0.0,0.0
8444c5bffffffff,9.0,0.0,0.0
8444c5dffffffff,4.0,0.0,0.0
8444c69ffffffff,2.0,0.0,0.0
8444c6bffffffff,1.0,0.0,0.0
8444cabffffffff,26.0,0.0,0.0
8444ccdffffffff,12.0,0.0,0.0
8444d01ffffffff,275.0,0.0,0.0
8444d03ffffffff,1125.0,0.0,0.0
8444d07ffffffff,1329.0,0.0,0.0
8444d09ffffffff,26.0,0.0,0.0
8444d0bffffffff,257.0,0.0,0.0
8444d11ffffffff,1.0,0.0,0.0
8444d15ffffffff,170.0,0.0,0.0
8444d17ffffffff,94.0,0.0,0.0
8444d1bffffffff,2.0,0.0,0.0
8444d1dffffffff,5.0,0.0,0.0
8444d23ffffffff,81.0,0.0,0.0
8444d2bffffffff,112.0,0.0,0.0
8444d31ffffffff,2.0,0.0,0.0
8444d33ffffffff,2.0,0.0,0.0
8444d35ffffffff,10.0,0.0,0.0
8444d37ffffffff,4.0,0.0,0.0
