cell_id,Cinclodes antarcticus,Cinclodes antarcticus maculirostris,Cinclodes antarcticus antarcticus
83cf15fffffffff,1.0,0.0,0.0
83de62fffffffff,265.0,0.0,62.0
83de66fffffffff,63.0,0.0,4.0
83de70fffffffff,64.0,0.0,12.0
83de71fffffffff,2.0,0.0,0.0
83de74fffffffff,130.0,0.0,43.0
83de75fffffffff,6.0,0.0,0.0
83df42fffffffff,10.0,0.0,0.0
83df44fffffffff,7.0,0.0,0.0
83df45fffffffff,174.0,13.0,0.0
83df5bfffffffff,10.0,0.0,0.0
83df6efffffffff,3.0,0.0,0.0
