cell_id,Cacicus cela,Cacicus cela flavicrissus/vitellinus,Cacicus cela cela
8466203ffffffff,75.0,0.0,0.0
8466205ffffffff,11.0,0.0,0.0
8466207ffffffff,2.0,0.0,0.0
846620bffffffff,71.0,0.0,0.0
8466211ffffffff,3.0,0.0,0.0
8466217ffffffff,7.0,0.0,0.0
846621bffffffff,10.0,0.0,0.0
846622bffffffff,7.0,0.0,0.0
8466281ffffffff,6.0,0.0,0.0
8466283ffffffff,4.0,0.0,0.0
8466289ffffffff,4.0,0.0,0.0
846628bffffffff,12.0,0.0,0.0
8466293ffffffff,12.0,0.0,0.0
846629bffffffff,17.0,0.0,0.0
846629dffffffff,4.0,0.0,0.0
84662b1ffffffff,2.0,0.0,0.0
84662b5ffffffff,5.0,2.0,0.0
84662b7ffffffff,10.0,0.0,0.0
84662c1ffffffff,4.0,0.0,0.0
84662cdffffffff,18.0,0.0,0.0
84662d3ffffffff,62.0,0.0,0.0
84662d7ffffffff,2.0,0.0,0.0
84662dbffffffff,6.0,0.0,0.0
84662e1ffffffff,3.0,0.0,0.0
8466313ffffffff,8.0,0.0,0.0
846631bffffffff,18.0,0.0,0.0
846640dffffffff,4.0,0.0,0.0
8466411ffffffff,95.0,0.0,28.0
8466415ffffffff,391.0,0.0,55.0
8466417ffffffff,39.0,0.0,0.0
8466419ffffffff,2.0,0.0,0.0
846641dffffffff,362.0,0.0,56.0
846642dffffffff,1.0,0.0,0.0
8466437ffffffff,1.0,0.0,0.0
8466439ffffffff,1.0,0.0,0.0
846643bffffffff,1.0,0.0,0.0
8466441ffffffff,11.0,0.0,0.0
8466451ffffffff,1.0,0.0,0.0
8466455ffffffff,1.0,0.0,0.0
846645dffffffff,1.0,0.0,0.0
8466481ffffffff,5.0,0.0,0.0
8466485ffffffff,10.0,0.0,0.0
8466487ffffffff,5.0,0.0,0.0
846648dffffffff,2.0,0.0,0.0
84664b9ffffffff,2.0,0.0,0.0
84664c5ffffffff,1.0,0.0,0.0
84664e1ffffffff,4.0,0.0,0.0
84664e9ffffffff,3.0,0.0,0.0
8466505ffffffff,16.0,0.0,0.0
8466509ffffffff,16.0,0.0,0.0
846650dffffffff,4.0,0.0,0.0
8466513ffffffff,2.0,0.0,0.0
8466521ffffffff,2.0,0.0,0.0
8466525ffffffff,4.0,0.0,0.0
8466527ffffffff,3.0,0.0,0.0
8466529ffffffff,448.0,0.0,0.0
846652dffffffff,311.0,0.0,8.0
8466537ffffffff,10.0,0.0,0.0
8466543ffffffff,4.0,0.0,0.0
8466545ffffffff,161.0,0.0,0.0
8466547ffffffff,10.0,0.0,0.0
8466549ffffffff,45.0,0.0,0.0
846654bffffffff,148.0,0.0,0.0
846654dffffffff,5.0,0.0,0.0
8466561ffffffff,24.0,0.0,0.0
8466563ffffffff,4.0,0.0,0.0
8466565ffffffff,94.0,0.0,4.0
8466567ffffffff,13.0,0.0,0.0
8466569ffffffff,60.0,0.0,2.0
846656bffffffff,25.0,0.0,0.0
846656dffffffff,223.0,0.0,0.0
84665a3ffffffff,4.0,0.0,0.0
84665a7ffffffff,2.0,0.0,0.0
84665abffffffff,706.0,0.0,102.0
84665bdffffffff,362.0,0.0,44.0
84665e9ffffffff,191.0,0.0,25.0
84665edffffffff,1.0,0.0,1.0
8466603ffffffff,3.0,0.0,0.0
846660bffffffff,2.0,0.0,0.0
846660dffffffff,2.0,0.0,0.0
8466623ffffffff,11.0,0.0,0.0
8466627ffffffff,2.0,0.0,0.0
8466631ffffffff,9.0,0.0,0.0
8466635ffffffff,2.0,0.0,0.0
8466637ffffffff,12.0,0.0,0.0
8466639ffffffff,32.0,0.0,2.0
846663dffffffff,47.0,0.0,0.0
8466641ffffffff,2.0,0.0,0.0
8466645ffffffff,7.0,0.0,0.0
8466647ffffffff,31.0,0.0,0.0
846664dffffffff,31.0,0.0,2.0
846666bffffffff,4.0,0.0,0.0
84666a1ffffffff,9.0,0.0,0.0
84666b3ffffffff,4.0,0.0,0.0
84666b9ffffffff,3.0,0.0,0.0
84666c5ffffffff,12.0,0.0,0.0
84666e3ffffffff,17.0,0.0,0.0
84666ebffffffff,13.0,0.0,0.0
8466701ffffffff,2.0,0.0,0.0
8466705ffffffff,13.0,0.0,0.0
8466707ffffffff,2.0,0.0,0.0
8466709ffffffff,1.0,0.0,0.0
846670dffffffff,31.0,0.0,5.0
8466715ffffffff,11.0,0.0,0.0
846671bffffffff,5.0,0.0,0.0
8466721ffffffff,2.0,0.0,0.0
8466723ffffffff,20.0,0.0,0.0
8466725ffffffff,38.0,0.0,0.0
8466727ffffffff,495.0,0.0,9.0
8466729ffffffff,7.0,0.0,0.0
846672dffffffff,4.0,0.0,0.0
8466731ffffffff,10.0,0.0,6.0
8466733ffffffff,4.0,0.0,0.0
8466735ffffffff,40.0,0.0,0.0
8466737ffffffff,64.0,0.0,56.0
8466749ffffffff,2.0,0.0,0.0
846674bffffffff,3.0,0.0,0.0
8466759ffffffff,1.0,0.0,0.0
846675dffffffff,64.0,0.0,0.0
8466763ffffffff,35.0,0.0,0.0
8466767ffffffff,2.0,0.0,0.0
8466769ffffffff,2.0,0.0,0.0
846676dffffffff,15.0,0.0,0.0
8466a01ffffffff,46.0,0.0,0.0
8466a05ffffffff,3.0,0.0,0.0
8466a09ffffffff,2.0,0.0,0.0
8466a0bffffffff,123.0,0.0,0.0
8466a1dffffffff,7.0,0.0,0.0
8466a51ffffffff,3972.0,295.0,0.0
8466a53ffffffff,11.0,0.0,0.0
8466a55ffffffff,139.0,5.0,0.0
8466a57ffffffff,22.0,0.0,0.0
8466a59ffffffff,39.0,0.0,0.0
8466a5bffffffff,16.0,0.0,0.0
8466a5dffffffff,131.0,11.0,0.0
8466aedffffffff,2.0,0.0,0.0
8466c01ffffffff,272.0,0.0,7.0
8466c03ffffffff,6.0,0.0,0.0
8466c05ffffffff,89.0,0.0,0.0
8466c07ffffffff,9.0,0.0,0.0
8466c09ffffffff,15.0,0.0,0.0
8466c0bffffffff,6.0,0.0,0.0
8466c0dffffffff,186.0,0.0,0.0
8466c15ffffffff,9.0,0.0,0.0
8466c17ffffffff,7.0,0.0,0.0
8466c19ffffffff,3.0,0.0,0.0
8466c1dffffffff,9.0,0.0,0.0
8466c21ffffffff,1196.0,0.0,53.0
8466c23ffffffff,461.0,0.0,11.0
8466c25ffffffff,3.0,0.0,0.0
8466c27ffffffff,190.0,0.0,7.0
8466c29ffffffff,299.0,0.0,0.0
8466c2bffffffff,97.0,0.0,0.0
8466c2dffffffff,235.0,0.0,0.0
8466c33ffffffff,5.0,0.0,0.0
8466c35ffffffff,18.0,0.0,7.0
8466c37ffffffff,29.0,0.0,8.0
8466c39ffffffff,2.0,0.0,0.0
8466c47ffffffff,8.0,0.0,0.0
8466c49ffffffff,1.0,0.0,0.0
8466c53ffffffff,8.0,0.0,0.0
8466c57ffffffff,17.0,0.0,0.0
8466c5bffffffff,9.0,0.0,0.0
8466c5dffffffff,84.0,0.0,0.0
8466c63ffffffff,26.0,0.0,0.0
8466c67ffffffff,16.0,0.0,0.0
8466c69ffffffff,3.0,0.0,0.0
8466c6dffffffff,2.0,0.0,0.0
8466c85ffffffff,2.0,0.0,0.0
8466c95ffffffff,16.0,0.0,0.0
8466cb3ffffffff,3.0,0.0,0.0
8466cc5ffffffff,7.0,0.0,7.0
8466cdbffffffff,4.0,0.0,3.0
8466ce1ffffffff,107.0,0.0,3.0
8466ce9ffffffff,139.0,0.0,6.0
8466cedffffffff,46.0,0.0,6.0
8466d05ffffffff,3.0,0.0,0.0
8466d07ffffffff,1.0,0.0,0.0
8466d13ffffffff,36.0,0.0,11.0
8466d19ffffffff,2.0,0.0,0.0
8466d1bffffffff,345.0,0.0,0.0
8466d21ffffffff,6.0,0.0,0.0
8466d23ffffffff,16.0,4.0,0.0
8466d25ffffffff,5.0,0.0,0.0
8466d27ffffffff,3.0,0.0,0.0
8466d35ffffffff,154.0,20.0,0.0
8466d53ffffffff,3.0,0.0,0.0
8466d81ffffffff,115.0,0.0,34.0
8466d89ffffffff,19.0,0.0,2.0
8466d8bffffffff,3.0,0.0,0.0
8466d8dffffffff,102.0,0.0,15.0
8466da1ffffffff,42.0,0.0,0.0
8466da3ffffffff,3.0,0.0,0.0
8466da7ffffffff,54.0,0.0,2.0
8466da9ffffffff,38.0,0.0,5.0
8466dabffffffff,4.0,0.0,0.0
8466dadffffffff,339.0,0.0,77.0
8466db1ffffffff,92.0,0.0,14.0
8466db5ffffffff,51.0,0.0,0.0
8466dc1ffffffff,12.0,0.0,4.0
8466dc3ffffffff,3171.0,0.0,625.0
8466dc5ffffffff,3.0,0.0,0.0
8466dc7ffffffff,347.0,0.0,52.0
8466dc9ffffffff,306.0,0.0,24.0
8466dcbffffffff,233.0,0.0,96.0
8466dcdffffffff,26.0,0.0,1.0
8466dd1ffffffff,30.0,0.0,0.0
8466dd3ffffffff,17.0,0.0,4.0
8466dd5ffffffff,146.0,0.0,23.0
8466dd7ffffffff,26.0,0.0,1.0
8466dd9ffffffff,14.0,0.0,4.0
8466ddbffffffff,40.0,0.0,15.0
8466dddffffffff,91.0,0.0,25.0
8466de1ffffffff,863.0,0.0,156.0
8466de3ffffffff,754.0,0.0,169.0
8466de7ffffffff,241.0,0.0,25.0
8466debffffffff,323.0,0.0,116.0
8466e01ffffffff,5.0,0.0,0.0
8466e03ffffffff,53.0,0.0,2.0
8466e0bffffffff,241.0,0.0,0.0
8466e0dffffffff,4.0,0.0,0.0
8466e11ffffffff,146.0,0.0,0.0
8466e13ffffffff,18.0,0.0,0.0
8466e15ffffffff,182.0,0.0,0.0
8466e17ffffffff,18.0,0.0,3.0
8466e19ffffffff,8.0,0.0,0.0
8466e1dffffffff,184.0,0.0,3.0
8466e31ffffffff,2.0,0.0,0.0
8466e37ffffffff,9.0,0.0,0.0
8466e39ffffffff,61.0,0.0,0.0
8466e3bffffffff,84.0,0.0,2.0
8466e3dffffffff,2.0,0.0,0.0
8466e41ffffffff,4.0,0.0,0.0
8466e43ffffffff,26.0,0.0,0.0
8466e4bffffffff,2.0,0.0,0.0
8466e51ffffffff,175.0,0.0,0.0
8466e53ffffffff,83.0,0.0,0.0
8466e55ffffffff,25.0,0.0,0.0
8466e57ffffffff,1576.0,0.0,47.0
8466e59ffffffff,650.0,0.0,0.0
8466e5bffffffff,50.0,0.0,0.0
8466e5dffffffff,23.0,0.0,0.0
8466e61ffffffff,14.0,0.0,0.0
8466e63ffffffff,1.0,0.0,0.0
8466e65ffffffff,9.0,0.0,0.0
8466e67ffffffff,9.0,0.0,0.0
8466e69ffffffff,4.0,0.0,0.0
8466e6dffffffff,11.0,0.0,0.0
8466e81ffffffff,4.0,0.0,0.0
8466e89ffffffff,1.0,0.0,0.0
8466e8dffffffff,15.0,0.0,0.0
8466e9bffffffff,1.0,0.0,0.0
8466e9dffffffff,27.0,0.0,4.0
8466eadffffffff,2.0,0.0,0.0
8466ec1ffffffff,33.0,0.0,0.0
8466ec3ffffffff,4.0,0.0,0.0
8466ec5ffffffff,20.0,0.0,0.0
8466ec7ffffffff,183.0,0.0,2.0
8466ec9ffffffff,28.0,0.0,1.0
8466ecbffffffff,887.0,0.0,64.0
8466ecdffffffff,2.0,0.0,0.0
8466ee1ffffffff,5.0,0.0,0.0
8466ee5ffffffff,469.0,0.0,9.0
8466ee7ffffffff,25.0,0.0,4.0
8466eebffffffff,4.0,0.0,0.0
8466eedffffffff,48.0,0.0,2.0
8466f01ffffffff,2.0,0.0,0.0
8466f03ffffffff,10.0,0.0,0.0
8466f0bffffffff,18.0,0.0,0.0
8466f11ffffffff,56.0,0.0,0.0
8466f17ffffffff,1.0,0.0,0.0
8466f19ffffffff,7.0,0.0,0.0
8466f1dffffffff,45.0,1.0,0.0
8466f57ffffffff,42.0,0.0,0.0
8466f5bffffffff,65.0,0.0,0.0
8467413ffffffff,64.0,0.0,0.0
8467417ffffffff,10.0,0.0,0.0
8467423ffffffff,2.0,0.0,0.0
8467425ffffffff,16.0,0.0,0.0
8467433ffffffff,10.0,0.0,0.0
8467435ffffffff,2.0,0.0,0.0
8467437ffffffff,2.0,0.0,0.0
846743bffffffff,145.0,0.0,0.0
846743dffffffff,4.0,0.0,0.0
8467481ffffffff,1.0,0.0,0.0
84674a1ffffffff,22.0,0.0,0.0
84674a5ffffffff,22.0,0.0,0.0
84674a7ffffffff,228.0,0.0,19.0
84674c1ffffffff,3.0,0.0,0.0
84674c5ffffffff,90.0,0.0,0.0
84674c7ffffffff,21.0,0.0,2.0
84674c9ffffffff,5.0,0.0,0.0
84674cbffffffff,20.0,0.0,0.0
84674cdffffffff,42.0,0.0,0.0
84674e7ffffffff,2.0,0.0,0.0
84674e9ffffffff,31.0,0.0,0.0
84674ebffffffff,21.0,0.0,0.0
84674edffffffff,26.0,0.0,0.0
8467513ffffffff,1.0,0.0,0.0
8467519ffffffff,14.0,0.0,0.0
8467523ffffffff,1.0,0.0,0.0
8467525ffffffff,2.0,0.0,0.0
8467527ffffffff,5.0,0.0,0.0
8467531ffffffff,21.0,0.0,0.0
8467535ffffffff,104.0,0.0,0.0
8467537ffffffff,71.0,0.0,0.0
8467539ffffffff,17.0,0.0,0.0
846753dffffffff,17.0,0.0,0.0
8467581ffffffff,14.0,0.0,0.0
8467583ffffffff,2.0,0.0,0.0
8467585ffffffff,8.0,0.0,0.0
846758dffffffff,3.0,0.0,0.0
8467595ffffffff,2.0,0.0,0.0
8467597ffffffff,1.0,0.0,0.0
8467599ffffffff,89.0,0.0,4.0
846759bffffffff,3.0,0.0,0.0
84675a1ffffffff,2.0,0.0,0.0
84675a3ffffffff,6.0,0.0,0.0
84675a5ffffffff,27.0,0.0,0.0
84675a7ffffffff,9.0,0.0,0.0
84675a9ffffffff,73.0,0.0,0.0
84675abffffffff,124.0,0.0,0.0
84675b1ffffffff,1.0,0.0,0.0
84675b3ffffffff,18.0,0.0,0.0
84675b5ffffffff,1.0,0.0,0.0
84675b7ffffffff,1.0,0.0,0.0
84675c1ffffffff,23.0,0.0,1.0
84675c3ffffffff,7.0,0.0,0.0
84675c7ffffffff,47.0,0.0,0.0
84675cbffffffff,142.0,0.0,0.0
84675d3ffffffff,9.0,0.0,0.0
84675d5ffffffff,2.0,0.0,0.0
84675d9ffffffff,3.0,0.0,0.0
84675ddffffffff,1.0,0.0,0.0
84675e1ffffffff,2.0,0.0,0.0
84675e7ffffffff,2.0,0.0,0.0
84678b7ffffffff,1.0,0.0,0.0
8480007ffffffff,1.0,0.0,0.0
8480055ffffffff,2.0,0.0,0.0
8480091ffffffff,2.0,0.0,0.0
848011bffffffff,2.0,0.0,0.0
84801c9ffffffff,1.0,0.0,0.0
8480291ffffffff,1.0,0.0,0.0
8480293ffffffff,4.0,0.0,0.0
84802b7ffffffff,1.0,0.0,0.0
848040bffffffff,6.0,0.0,0.0
848041dffffffff,5.0,0.0,0.0
8480445ffffffff,32.0,0.0,0.0
8480449ffffffff,4.0,0.0,0.0
848044dffffffff,6.0,0.0,0.0
8480461ffffffff,1.0,0.0,0.0
8480463ffffffff,2.0,0.0,0.0
8480465ffffffff,6.0,0.0,0.0
8480469ffffffff,20.0,0.0,0.0
848046bffffffff,5.0,0.0,0.0
8480481ffffffff,5.0,0.0,0.0
8480485ffffffff,11.0,0.0,0.0
8480487ffffffff,6.0,0.0,0.0
84804e9ffffffff,2.0,0.0,0.0
84804ebffffffff,4.0,0.0,0.0
848054bffffffff,5.0,0.0,0.0
8480619ffffffff,6.0,0.0,0.0
8480623ffffffff,2.0,0.0,0.0
8480625ffffffff,2.0,0.0,0.0
8480643ffffffff,9.0,0.0,0.0
8480655ffffffff,90.0,0.0,0.0
8480657ffffffff,2.0,0.0,0.0
848065dffffffff,3.0,0.0,0.0
848066bffffffff,12.0,0.0,0.0
8480685ffffffff,2.0,0.0,0.0
848068bffffffff,2.0,0.0,0.0
848068dffffffff,2.0,0.0,0.0
84806a1ffffffff,2.0,0.0,0.0
84806a3ffffffff,16.0,0.0,0.0
84806a7ffffffff,17.0,0.0,2.0
84806abffffffff,24.0,0.0,1.0
84806b7ffffffff,46.0,0.0,4.0
84806c3ffffffff,2.0,0.0,0.0
84806ddffffffff,4.0,0.0,0.0
84806e5ffffffff,2.0,0.0,0.0
84806e7ffffffff,5.0,0.0,0.0
8480713ffffffff,39.0,0.0,4.0
8480717ffffffff,2.0,0.0,0.0
8480733ffffffff,2.0,0.0,0.0
8480737ffffffff,4.0,0.0,0.0
8480745ffffffff,12.0,0.0,0.0
8481149ffffffff,6.0,0.0,0.0
84812d1ffffffff,8.0,0.0,0.0
84812d7ffffffff,21.0,0.0,3.0
8481307ffffffff,2.0,0.0,0.0
8481321ffffffff,57.0,0.0,2.0
8481323ffffffff,15.0,0.0,1.0
8481327ffffffff,74.0,0.0,2.0
8481329ffffffff,8.0,0.0,0.0
848132bffffffff,8.0,0.0,0.0
848132dffffffff,6.0,0.0,0.0
8481331ffffffff,2.0,0.0,0.0
8481335ffffffff,4.0,0.0,0.0
8481339ffffffff,5.0,0.0,0.0
848133dffffffff,3.0,0.0,0.0
8481363ffffffff,156.0,0.0,8.0
8481367ffffffff,5.0,0.0,1.0
848136bffffffff,2.0,0.0,0.0
8481401ffffffff,15.0,0.0,0.0
8481403ffffffff,9.0,0.0,0.0
8481407ffffffff,1.0,0.0,0.0
8481423ffffffff,8.0,0.0,0.0
8481431ffffffff,11.0,0.0,0.0
8481433ffffffff,4.0,0.0,0.0
8481439ffffffff,6.0,0.0,0.0
8481445ffffffff,5.0,0.0,0.0
848145dffffffff,75.0,0.0,7.0
8481469ffffffff,1.0,0.0,0.0
848146bffffffff,12.0,0.0,0.0
84814a9ffffffff,18.0,0.0,0.0
84814adffffffff,47.0,0.0,0.0
84814c7ffffffff,2.0,0.0,0.0
84814d1ffffffff,1.0,0.0,0.0
84814d5ffffffff,85.0,0.0,0.0
84814d9ffffffff,9.0,0.0,0.0
84814e1ffffffff,2.0,0.0,0.0
84814e3ffffffff,31.0,0.0,1.0
84814e5ffffffff,13.0,0.0,0.0
84814e7ffffffff,72.0,0.0,0.0
84814ebffffffff,1.0,0.0,0.0
8481513ffffffff,2.0,0.0,0.0
8481581ffffffff,2.0,0.0,0.0
8481583ffffffff,4.0,0.0,0.0
84815abffffffff,1.0,0.0,0.0
84815c9ffffffff,3.0,0.0,0.0
84815d9ffffffff,61.0,0.0,0.0
84815e9ffffffff,4.0,0.0,0.0
8481609ffffffff,2.0,0.0,0.0
848162bffffffff,60.0,0.0,0.0
8481635ffffffff,104.0,0.0,4.0
8481637ffffffff,10.0,0.0,0.0
8481639ffffffff,1.0,0.0,0.0
8481649ffffffff,2.0,0.0,0.0
848166dffffffff,2.0,0.0,0.0
8481711ffffffff,34.0,0.0,0.0
8481713ffffffff,109.0,0.0,1.0
8481715ffffffff,2.0,0.0,0.0
8481755ffffffff,2.0,0.0,0.0
848175dffffffff,18.0,0.0,0.0
848176bffffffff,1.0,0.0,0.0
8481837ffffffff,3.0,0.0,0.0
8481839ffffffff,3.0,0.0,3.0
84819d9ffffffff,24.0,0.0,0.0
848a001ffffffff,2.0,0.0,0.0
848a003ffffffff,37.0,0.0,10.0
848a00bffffffff,11.0,0.0,0.0
848a01dffffffff,12.0,0.0,2.0
848a04bffffffff,2.0,0.0,0.0
848a051ffffffff,9.0,0.0,1.0
848a055ffffffff,7.0,0.0,0.0
848a059ffffffff,30.0,0.0,4.0
848a05bffffffff,41.0,0.0,1.0
848a05dffffffff,25.0,0.0,3.0
848a069ffffffff,19.0,0.0,2.0
848a109ffffffff,28.0,0.0,0.0
848a155ffffffff,34.0,0.0,0.0
848a191ffffffff,1.0,0.0,1.0
848a195ffffffff,1.0,0.0,1.0
848a1a1ffffffff,1.0,0.0,1.0
848a1a7ffffffff,33.0,0.0,5.0
848a1abffffffff,6.0,0.0,0.0
848a213ffffffff,1.0,0.0,0.0
848a217ffffffff,2.0,0.0,0.0
848a21bffffffff,5.0,0.0,0.0
848a223ffffffff,2.0,0.0,0.0
848a233ffffffff,12.0,0.0,1.0
848a23bffffffff,8.0,0.0,1.0
848a249ffffffff,1.0,0.0,0.0
848a25bffffffff,3.0,0.0,0.0
848a2cdffffffff,1.0,0.0,0.0
848a2edffffffff,3.0,0.0,0.0
848a311ffffffff,1.0,0.0,1.0
848a313ffffffff,7.0,0.0,0.0
848a317ffffffff,13.0,0.0,4.0
848a33bffffffff,4.0,0.0,0.0
848a419ffffffff,2.0,0.0,0.0
848a41dffffffff,19.0,0.0,2.0
848a43bffffffff,5.0,0.0,0.0
848a451ffffffff,226.0,0.0,14.0
848a457ffffffff,4.0,0.0,0.0
848a459ffffffff,296.0,0.0,19.0
848a45bffffffff,300.0,0.0,32.0
848a45dffffffff,914.0,0.0,47.0
