cell_id,Curruca curruca,Curruca curruca curruca/blythi,Curruca curruca halimodendri,Curruca curruca minula,Curruca curruca margelanica,Curruca curruca althaea,Curruca curruca curruca/blythi/halimodendri,Curruca curruca curruca/minula,Curruca curruca minula/margelanica,Curruca curruca curruca/althaea,Curruca curruca curruca/minula/althaea
821e07fffffffff,669.0,13.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0
821e0ffffffffff,881.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0,0.0
821e17fffffffff,145.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
821e1ffffffffff,210.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0
821e27fffffffff,238.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
821e2ffffffffff,219.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
821e37fffffffff,869.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
821e47fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
821e4ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
821e57fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
821e5ffffffffff,127.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
821e67fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
821e6ffffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e77fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
821e87fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821ea7fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
821eaffffffffff,26.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
821eb7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
821ec7fffffffff,431.0,6.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0
821ecffffffffff,885.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0
821ed7fffffffff,65.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
821edffffffffff,194.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0
821ee7fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
821eeffffffffff,226.0,5.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0
821ef7fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
821f07fffffffff,527.0,12.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0
821f0ffffffffff,104.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
821f17fffffffff,151.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
821f1ffffffffff,439.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
821f27fffffffff,190.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
821f2ffffffffff,764.0,2.0,0.0,0.0,0.0,0.0,544.0,0.0,0.0,0.0,0.0
821f37fffffffff,148.0,2.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0
821f47fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
821f4ffffffffff,63.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
821f57fffffffff,239.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0
821f5ffffffffff,139.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0
821f67fffffffff,78.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
821f6ffffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f77fffffffff,445.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0
821f87fffffffff,81.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
821f8ffffffffff,261.0,14.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0
821f97fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
821f9ffffffffff,159.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
821fa7fffffffff,163.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
821faffffffffff,293.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0
821fb7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82200ffffffffff,106.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0
822017fffffffff,78.0,0.0,0.0,0.0,0.0,20.0,13.0,0.0,0.0,0.0,0.0
82201ffffffffff,68.0,0.0,0.0,0.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0
82202ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822037fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82204ffffffffff,49.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
82205ffffffffff,32.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
82206ffffffffff,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
822087fffffffff,52.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
82209ffffffffff,15.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
8220a7fffffffff,72.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0
8220affffffffff,13.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0
8220b7fffffffff,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8220c7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8220cffffffffff,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8220d7fffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8220e7fffffffff,116.0,0.0,0.0,0.0,0.0,44.0,20.0,0.0,0.0,0.0,0.0
8220f7fffffffff,17.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0
822127fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
82212ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82214ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822157fffffffff,29.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0
822177fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822187fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
82218ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
82219ffffffffff,56.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0
8221b7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822407fffffffff,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82240ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822427fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
82242ffffffffff,15.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
822437fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82244ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822457fffffffff,20.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
822467fffffffff,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82246ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822477fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822487fffffffff,7.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82248ffffffffff,18.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
822497fffffffff,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82249ffffffffff,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822507fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82250ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822517fffffffff,239.0,21.0,28.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0
822537fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822547fffffffff,78.0,15.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0
822557fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
82255ffffffffff,51.0,1.0,4.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
822577fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
822587fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8225a7fffffffff,16.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
8225affffffffff,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8225b7fffffffff,10.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
822c07fffffffff,553.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0
822c0ffffffffff,82.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
822c17fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
822c1ffffffffff,34.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
822c27fffffffff,183.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
822c2ffffffffff,128.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
822c37fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
822c47fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c4ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c57fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
822c67fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c6ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
822c77fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c87fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
822c8ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c97fffffffff,765.0,10.0,3.0,0.0,0.0,31.0,521.0,0.0,0.0,0.0,5.0
822c9ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
822ca7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
822caffffffffff,39.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
822cc7fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
822ccffffffffff,9.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
822cd7fffffffff,45.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822cdffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822ce7fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822cf7fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
822d07fffffffff,164.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0
822d17fffffffff,303.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0
822d1ffffffffff,77.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0
822d27fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
822d37fffffffff,432.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0
822d47fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
822d57fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d5ffffffffff,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
822d67fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
822d77fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
822d87fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d97fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822da7fffffffff,361.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0
822daffffffffff,148.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0
822db7fffffffff,5628.0,14.0,0.0,0.0,0.0,0.0,1556.0,0.0,0.0,0.0,0.0
823137fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82386ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82396ffffffffff,18.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
823c07fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c17fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c37fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
823c6ffffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c87fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c97fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823ca7fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
823cb7fffffffff,252.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0
823d07fffffffff,398.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0
823d17fffffffff,3132.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,1.0,0.0
823d1ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823d27fffffffff,170.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0
823d37fffffffff,291.0,0.0,0.0,0.0,0.0,28.0,83.0,0.0,0.0,0.0,0.0
823d67fffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823d87fffffffff,1954.0,0.0,0.0,0.0,0.0,6.0,791.0,0.0,0.0,9.0,0.0
823d8ffffffffff,266.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0
823d97fffffffff,595.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0
823d9ffffffffff,824.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,0.0,0.0
823da7fffffffff,4567.0,0.0,0.0,28.0,0.0,1.0,2224.0,0.0,0.0,4.0,0.0
823daffffffffff,456.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0
823db7fffffffff,629.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0
823e47fffffffff,1312.0,0.0,0.0,0.0,0.0,0.0,1220.0,0.0,0.0,0.0,0.0
823e4ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
823e5ffffffffff,110.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
823e67fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
823e6ffffffffff,4459.0,24.0,0.0,0.0,0.0,0.0,2060.0,0.0,0.0,0.0,0.0
823e77fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823f2ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
823f47fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
823f4ffffffffff,103.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
823f67fffffffff,395.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0
823f6ffffffffff,322.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0
823f77fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824207fffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82420ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824227fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824237fffffffff,36.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82424ffffffffff,137.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0
824257fffffffff,765.0,0.0,0.0,254.0,0.0,5.0,217.0,0.0,0.0,4.0,0.0
82425ffffffffff,386.0,0.0,0.0,46.0,0.0,4.0,195.0,0.0,0.0,0.0,0.0
82426ffffffffff,123.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
8242c7fffffffff,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8242cffffffffff,1588.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0
8242d7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8242dffffffffff,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8242e7fffffffff,142.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8242effffffffff,253.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0
82430ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824317fffffffff,46.0,0.0,0.0,24.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
82431ffffffffff,118.0,0.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
824327fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82432ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824337fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824357fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824367fffffffff,47.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824377fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824387fffffffff,41.0,2.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
82438ffffffffff,182.0,15.0,49.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0
