cell_id,Cardellina pusilla,Cardellina pusilla pileolata,Cardellina pusilla pusilla,Cardellina pusilla chryseola
830d52fffffffff,25.0,0.0,0.0,0.0
830d53fffffffff,3.0,0.0,0.0,0.0
830d56fffffffff,23.0,0.0,0.0,0.0
830d58fffffffff,80.0,0.0,0.0,0.0
830d59fffffffff,11.0,0.0,0.0,0.0
830d5afffffffff,284.0,13.0,0.0,0.0
830d5bfffffffff,25.0,0.0,0.0,0.0
830d5cfffffffff,11.0,1.0,0.0,0.0
830d5efffffffff,54.0,0.0,0.0,0.0
830d60fffffffff,18.0,0.0,0.0,0.0
830d61fffffffff,54.0,0.0,0.0,0.0
830d62fffffffff,3.0,0.0,0.0,0.0
830d65fffffffff,2.0,0.0,0.0,0.0
830d6afffffffff,7.0,0.0,0.0,0.0
830d6cfffffffff,8.0,0.0,0.0,0.0
830d6efffffffff,19.0,0.0,0.0,0.0
830d70fffffffff,2.0,0.0,0.0,0.0
830d72fffffffff,17.0,0.0,0.0,0.0
830d73fffffffff,4.0,0.0,0.0,0.0
830e0bfffffffff,8.0,0.0,0.0,0.0
830e29fffffffff,8.0,0.0,0.0,0.0
830e41fffffffff,2.0,0.0,0.0,0.0
830e45fffffffff,30.0,0.0,0.0,0.0
830e48fffffffff,61.0,0.0,0.0,0.0
830e49fffffffff,57.0,0.0,0.0,0.0
830e4afffffffff,49.0,0.0,0.0,0.0
830e4bfffffffff,34.0,0.0,0.0,0.0
830e4cfffffffff,12.0,0.0,0.0,0.0
830e4dfffffffff,266.0,0.0,0.0,0.0
830e51fffffffff,5.0,0.0,0.0,0.0
830e53fffffffff,76.0,0.0,0.0,0.0
830e59fffffffff,14.0,0.0,0.0,0.0
830e5afffffffff,1.0,0.0,0.0,0.0
830e5bfffffffff,17.0,0.0,0.0,0.0
830e62fffffffff,9.0,0.0,0.0,0.0
830e63fffffffff,3.0,0.0,0.0,0.0
830e6afffffffff,9.0,0.0,0.0,0.0
830e74fffffffff,2.0,0.0,0.0,0.0
830e80fffffffff,57.0,0.0,0.0,0.0
830e83fffffffff,10.0,0.0,0.0,0.0
830e89fffffffff,12.0,0.0,0.0,0.0
830e8dfffffffff,5.0,0.0,0.0,0.0
830e8efffffffff,2.0,0.0,0.0,0.0
830e91fffffffff,3.0,0.0,0.0,0.0
830e94fffffffff,5.0,0.0,0.0,0.0
830e9afffffffff,7.0,0.0,0.0,0.0
830ec0fffffffff,5.0,0.0,0.0,0.0
830ec1fffffffff,35.0,0.0,0.0,0.0
830ec2fffffffff,41.0,0.0,0.0,0.0
830ec4fffffffff,2.0,0.0,0.0,0.0
830ec8fffffffff,9.0,0.0,0.0,0.0
830ec9fffffffff,10.0,0.0,0.0,0.0
830ecafffffffff,6.0,0.0,0.0,0.0
830ecbfffffffff,13.0,0.0,0.0,0.0
830eccfffffffff,157.0,0.0,0.0,0.0
830ecdfffffffff,7.0,0.0,0.0,0.0
830ed1fffffffff,6.0,0.0,0.0,0.0
830ed4fffffffff,18.0,0.0,0.0,0.0
830ed5fffffffff,6.0,0.0,0.0,0.0
830ed8fffffffff,4.0,0.0,0.0,0.0
830ed9fffffffff,7.0,0.0,0.0,0.0
830ee1fffffffff,3.0,0.0,0.0,0.0
830ee2fffffffff,2.0,0.0,0.0,0.0
830ee8fffffffff,14.0,0.0,0.0,0.0
830ee9fffffffff,6.0,0.0,0.0,0.0
830eeafffffffff,459.0,0.0,0.0,0.0
830eebfffffffff,7.0,0.0,0.0,0.0
830eecfffffffff,14.0,0.0,0.0,0.0
830eedfffffffff,56.0,0.0,0.0,0.0
830eeefffffffff,4.0,0.0,0.0,0.0
830ef0fffffffff,10.0,0.0,0.0,0.0
830ef3fffffffff,7.0,0.0,0.0,0.0
830f5afffffffff,10.0,0.0,0.0,0.0
83120afffffffff,1.0,0.0,0.0,0.0
831213fffffffff,11.0,0.0,0.0,0.0
831214fffffffff,9.0,0.0,0.0,0.0
831215fffffffff,1.0,0.0,0.0,0.0
831218fffffffff,10.0,0.0,0.0,0.0
831219fffffffff,2.0,0.0,0.0,0.0
83121afffffffff,36.0,0.0,0.0,0.0
83121bfffffffff,5.0,0.0,0.0,0.0
83121efffffffff,23.0,0.0,0.0,0.0
831225fffffffff,1.0,0.0,0.0,0.0
831229fffffffff,2.0,0.0,0.0,0.0
831230fffffffff,3.0,0.0,0.0,0.0
831243fffffffff,4.0,0.0,0.0,0.0
831244fffffffff,29.0,0.0,0.0,0.0
831246fffffffff,14.0,0.0,0.0,0.0
83124bfffffffff,1.0,0.0,0.0,0.0
831250fffffffff,10.0,0.0,0.0,0.0
831251fffffffff,44.0,0.0,0.0,0.0
831252fffffffff,4.0,0.0,0.0,0.0
831253fffffffff,9.0,0.0,0.0,0.0
831254fffffffff,43.0,0.0,0.0,0.0
831255fffffffff,2.0,0.0,0.0,0.0
831258fffffffff,4.0,0.0,0.0,0.0
831259fffffffff,56.0,0.0,0.0,0.0
83125dfffffffff,9.0,0.0,0.0,0.0
831260fffffffff,2.0,0.0,0.0,0.0
831263fffffffff,10.0,0.0,0.0,0.0
83126afffffffff,2.0,0.0,0.0,0.0
83126bfffffffff,4.0,0.0,0.0,0.0
831272fffffffff,126.0,0.0,0.0,0.0
831275fffffffff,15.0,0.0,0.0,0.0
831280fffffffff,79.0,0.0,0.0,0.0
831284fffffffff,50.0,0.0,0.0,0.0
831285fffffffff,51.0,0.0,0.0,0.0
831286fffffffff,18.0,0.0,0.0,0.0
831288fffffffff,25.0,0.0,0.0,0.0
831289fffffffff,75.0,0.0,0.0,0.0
83128afffffffff,4.0,0.0,0.0,0.0
83128bfffffffff,832.0,0.0,0.0,0.0
83128dfffffffff,35.0,0.0,0.0,0.0
83128efffffffff,43.0,0.0,0.0,0.0
831293fffffffff,2.0,0.0,0.0,0.0
831294fffffffff,3.0,0.0,0.0,0.0
831298fffffffff,45.0,0.0,0.0,0.0
831299fffffffff,22.0,0.0,0.0,0.0
83129afffffffff,5.0,0.0,0.0,0.0
83129bfffffffff,63.0,0.0,0.0,0.0
83129cfffffffff,6.0,0.0,0.0,0.0
83129dfffffffff,6.0,0.0,0.0,0.0
8312a2fffffffff,27.0,0.0,0.0,0.0
8312a3fffffffff,32.0,0.0,0.0,0.0
8312a5fffffffff,1.0,0.0,0.0,0.0
8312a8fffffffff,12.0,0.0,0.0,0.0
8312a9fffffffff,25.0,0.0,0.0,0.0
8312aafffffffff,23.0,0.0,0.0,0.0
8312abfffffffff,85.0,0.0,0.0,0.0
8312adfffffffff,139.0,0.0,0.0,0.0
8312aefffffffff,1.0,0.0,0.0,0.0
8312b0fffffffff,202.0,0.0,0.0,0.0
8312b1fffffffff,1.0,0.0,0.0,0.0
8312b4fffffffff,21.0,0.0,0.0,0.0
8312b5fffffffff,26.0,0.0,0.0,0.0
8312b6fffffffff,1.0,0.0,0.0,0.0
8312c0fffffffff,241.0,5.0,0.0,0.0
8312c1fffffffff,631.0,2.0,0.0,0.0
8312c2fffffffff,102.0,0.0,0.0,0.0
8312c3fffffffff,29.0,0.0,0.0,0.0
8312c4fffffffff,66.0,0.0,0.0,0.0
8312c5fffffffff,5.0,0.0,0.0,0.0
8312c6fffffffff,4.0,0.0,0.0,0.0
8312c8fffffffff,166.0,0.0,0.0,0.0
8312c9fffffffff,85.0,0.0,0.0,0.0
8312cafffffffff,490.0,0.0,0.0,0.0
8312cbfffffffff,521.0,0.0,0.0,0.0
8312ccfffffffff,1589.0,0.0,0.0,0.0
8312cdfffffffff,130.0,0.0,0.0,0.0
8312cefffffffff,69.0,0.0,0.0,0.0
8312d0fffffffff,116.0,0.0,0.0,0.0
8312d1fffffffff,581.0,0.0,0.0,0.0
8312d2fffffffff,31.0,0.0,0.0,0.0
8312d3fffffffff,241.0,0.0,0.0,0.0
8312d4fffffffff,27.0,0.0,0.0,0.0
8312d5fffffffff,47.0,0.0,0.0,0.0
8312d6fffffffff,122.0,0.0,0.0,0.0
8312d8fffffffff,314.0,0.0,0.0,0.0
8312d9fffffffff,127.0,0.0,0.0,0.0
8312dafffffffff,84.0,0.0,0.0,0.0
8312dbfffffffff,170.0,0.0,0.0,0.0
8312dcfffffffff,282.0,0.0,0.0,0.0
8312ddfffffffff,344.0,0.0,0.0,0.0
8312defffffffff,761.0,0.0,0.0,0.0
8312e1fffffffff,92.0,0.0,0.0,0.0
8312e2fffffffff,22.0,0.0,0.0,0.0
8312e3fffffffff,8.0,0.0,0.0,0.0
8312e4fffffffff,2.0,0.0,0.0,0.0
8312eafffffffff,42.0,0.0,0.0,0.0
8312ebfffffffff,4.0,0.0,0.0,0.0
8312ecfffffffff,147.0,0.0,0.0,0.0
8312edfffffffff,4.0,0.0,0.0,0.0
8312eefffffffff,10.0,0.0,0.0,0.0
8312f0fffffffff,16.0,0.0,0.0,0.0
8312f1fffffffff,137.0,0.0,0.0,0.0
8312f2fffffffff,48.0,0.0,0.0,0.0
8312f3fffffffff,7.0,0.0,0.0,0.0
8312f4fffffffff,41.0,0.0,0.0,0.0
8312f5fffffffff,1.0,0.0,0.0,0.0
8312f6fffffffff,271.0,0.0,0.0,0.0
831306fffffffff,6.0,0.0,0.0,0.0
831311fffffffff,4.0,0.0,0.0,0.0
831336fffffffff,4.0,0.0,0.0,0.0
831343fffffffff,1.0,0.0,0.0,0.0
831350fffffffff,1.0,0.0,0.0,0.0
831352fffffffff,12.0,0.0,0.0,0.0
831380fffffffff,15.0,0.0,0.0,0.0
831382fffffffff,155.0,0.0,0.0,0.0
831383fffffffff,1378.0,0.0,0.0,0.0
831386fffffffff,741.0,0.0,0.0,0.0
831389fffffffff,3.0,0.0,0.0,0.0
83138afffffffff,16.0,0.0,0.0,0.0
83138cfffffffff,469.0,0.0,0.0,0.0
83138dfffffffff,21.0,0.0,0.0,0.0
83138efffffffff,13.0,0.0,0.0,0.0
831390fffffffff,135.0,0.0,0.0,0.0
831391fffffffff,134.0,0.0,0.0,0.0
831393fffffffff,151.0,0.0,0.0,0.0
831394fffffffff,59.0,0.0,0.0,0.0
831395fffffffff,153.0,0.0,0.0,0.0
831396fffffffff,51.0,0.0,0.0,0.0
831398fffffffff,12.0,0.0,0.0,0.0
831399fffffffff,10.0,0.0,0.0,0.0
83139afffffffff,2.0,0.0,0.0,0.0
83139bfffffffff,6.0,0.0,0.0,0.0
83139cfffffffff,3.0,0.0,0.0,0.0
83139efffffffff,1093.0,0.0,0.0,0.0
8313a3fffffffff,5.0,0.0,0.0,0.0
8313a6fffffffff,8.0,0.0,0.0,0.0
8313a9fffffffff,8.0,0.0,0.0,0.0
8313acfffffffff,7.0,0.0,0.0,0.0
8313b0fffffffff,4.0,0.0,0.0,0.0
8313b1fffffffff,4.0,0.0,0.0,0.0
8313b2fffffffff,19.0,0.0,0.0,0.0
8313b3fffffffff,84.0,0.0,0.0,0.0
8313b5fffffffff,7.0,0.0,0.0,0.0
831aa0fffffffff,495.0,0.0,0.0,0.0
831aa2fffffffff,184.0,0.0,0.0,0.0
831aa3fffffffff,342.0,0.0,0.0,0.0
831aa4fffffffff,38.0,0.0,0.0,0.0
831aa6fffffffff,170.0,0.0,0.0,0.0
831ab0fffffffff,9.0,0.0,0.0,0.0
831ab4fffffffff,2.0,0.0,0.0,0.0
831ab5fffffffff,37.0,0.0,0.0,0.0
831b82fffffffff,32.0,0.0,0.0,0.0
831b83fffffffff,7.0,0.0,0.0,0.0
831b84fffffffff,1.0,0.0,0.0,0.0
831b86fffffffff,1.0,0.0,0.0,0.0
831b8afffffffff,4.0,0.0,0.0,0.0
831b91fffffffff,4.0,0.0,0.0,0.0
831b92fffffffff,10.0,0.0,0.0,0.0
831b98fffffffff,24.0,0.0,0.0,0.0
831b99fffffffff,43.0,0.0,0.0,0.0
831b9afffffffff,57.0,0.0,0.0,0.0
831b9bfffffffff,20.0,0.0,0.0,0.0
831b9cfffffffff,22.0,0.0,0.0,0.0
831b9dfffffffff,5.0,0.0,0.0,0.0
831b9efffffffff,150.0,0.0,0.0,0.0
831bb0fffffffff,17.0,0.0,0.0,0.0
831bb3fffffffff,6.0,0.0,0.0,0.0
831d20fffffffff,5.0,0.0,0.0,0.0
831d24fffffffff,66.0,0.0,0.0,0.0
831d25fffffffff,2.0,0.0,0.0,0.0
8322dbfffffffff,79.0,0.0,0.0,0.0
832600fffffffff,10.0,0.0,0.0,0.0
832601fffffffff,68.0,0.0,0.0,0.0
832603fffffffff,26.0,0.0,0.0,0.0
832604fffffffff,19.0,0.0,0.0,0.0
832605fffffffff,74.0,0.0,0.0,0.0
832608fffffffff,77.0,0.0,2.0,0.0
832609fffffffff,6.0,0.0,0.0,0.0
83260afffffffff,102.0,0.0,0.0,0.0
83260bfffffffff,84.0,0.0,0.0,0.0
83260cfffffffff,13.0,0.0,0.0,0.0
83260dfffffffff,75.0,0.0,0.0,0.0
83260efffffffff,111.0,0.0,3.0,0.0
832610fffffffff,7.0,0.0,0.0,0.0
832611fffffffff,12.0,0.0,0.0,0.0
832612fffffffff,47.0,0.0,0.0,0.0
832614fffffffff,2.0,0.0,0.0,0.0
832615fffffffff,2.0,0.0,0.0,0.0
832616fffffffff,18.0,0.0,0.0,0.0
832618fffffffff,6.0,0.0,0.0,0.0
832619fffffffff,3.0,0.0,0.0,0.0
83261afffffffff,2.0,0.0,0.0,0.0
83261bfffffffff,5.0,0.0,0.0,0.0
83261cfffffffff,2.0,0.0,0.0,0.0
83261dfffffffff,4.0,0.0,0.0,0.0
83261efffffffff,4.0,0.0,0.0,0.0
832620fffffffff,45.0,0.0,0.0,0.0
832621fffffffff,231.0,0.0,0.0,0.0
832622fffffffff,25.0,0.0,0.0,0.0
832623fffffffff,52.0,0.0,0.0,0.0
832624fffffffff,106.0,0.0,0.0,0.0
832625fffffffff,119.0,0.0,0.0,0.0
832626fffffffff,239.0,0.0,0.0,0.0
832628fffffffff,114.0,0.0,0.0,0.0
832629fffffffff,134.0,0.0,0.0,0.0
83262afffffffff,20.0,0.0,0.0,0.0
83262bfffffffff,137.0,0.0,0.0,0.0
83262cfffffffff,1049.0,0.0,0.0,0.0
83262dfffffffff,181.0,0.0,0.0,0.0
83262efffffffff,51.0,0.0,0.0,0.0
832630fffffffff,11.0,0.0,0.0,0.0
832631fffffffff,7.0,0.0,0.0,0.0
832632fffffffff,4.0,0.0,0.0,0.0
832633fffffffff,10.0,0.0,0.0,0.0
832634fffffffff,41.0,0.0,0.0,0.0
832635fffffffff,20.0,0.0,0.0,0.0
832636fffffffff,44.0,0.0,0.0,0.0
832640fffffffff,395.0,0.0,0.0,0.0
832641fffffffff,46.0,0.0,0.0,0.0
832642fffffffff,28.0,0.0,0.0,0.0
832643fffffffff,64.0,0.0,0.0,0.0
832644fffffffff,5.0,0.0,0.0,0.0
832645fffffffff,2.0,0.0,0.0,0.0
832646fffffffff,290.0,0.0,0.0,0.0
832648fffffffff,28.0,0.0,0.0,0.0
832649fffffffff,11.0,0.0,0.0,0.0
83264afffffffff,21.0,0.0,0.0,0.0
83264bfffffffff,4.0,0.0,0.0,0.0
83264cfffffffff,29.0,0.0,0.0,0.0
83264dfffffffff,168.0,0.0,0.0,0.0
83264efffffffff,24.0,0.0,0.0,0.0
832650fffffffff,55.0,0.0,0.0,0.0
832651fffffffff,33.0,0.0,0.0,0.0
832652fffffffff,194.0,0.0,0.0,0.0
832653fffffffff,605.0,0.0,0.0,0.0
832654fffffffff,62.0,0.0,0.0,0.0
832655fffffffff,397.0,0.0,0.0,0.0
832656fffffffff,712.0,0.0,0.0,0.0
832658fffffffff,1.0,0.0,0.0,0.0
832659fffffffff,73.0,0.0,0.0,0.0
83265afffffffff,22.0,0.0,0.0,0.0
83265bfffffffff,126.0,0.0,0.0,0.0
83265cfffffffff,23.0,0.0,0.0,0.0
83265dfffffffff,52.0,0.0,0.0,0.0
83265efffffffff,14.0,0.0,0.0,0.0
832660fffffffff,39.0,0.0,0.0,0.0
832661fffffffff,278.0,0.0,0.0,0.0
832662fffffffff,199.0,0.0,0.0,0.0
832663fffffffff,231.0,0.0,0.0,0.0
832664fffffffff,4611.0,0.0,0.0,0.0
832665fffffffff,94.0,0.0,0.0,0.0
832666fffffffff,181.0,0.0,0.0,0.0
832668fffffffff,156.0,0.0,0.0,0.0
832669fffffffff,7.0,0.0,0.0,0.0
83266afffffffff,31.0,0.0,0.0,0.0
83266bfffffffff,16.0,0.0,0.0,0.0
83266cfffffffff,80.0,0.0,0.0,0.0
83266dfffffffff,151.0,0.0,0.0,0.0
83266efffffffff,27.0,0.0,0.0,0.0
832670fffffffff,11.0,0.0,0.0,0.0
832671fffffffff,12.0,0.0,0.0,0.0
832672fffffffff,19.0,0.0,0.0,0.0
832673fffffffff,17.0,0.0,0.0,0.0
832674fffffffff,109.0,0.0,0.0,0.0
832675fffffffff,41.0,0.0,0.0,0.0
832676fffffffff,18.0,0.0,0.0,0.0
832680fffffffff,399.0,0.0,0.0,0.0
832681fffffffff,5354.0,0.0,0.0,0.0
832682fffffffff,32.0,0.0,0.0,0.0
832683fffffffff,410.0,0.0,0.0,0.0
832684fffffffff,158.0,0.0,0.0,0.0
832685fffffffff,1020.0,0.0,0.0,0.0
832686fffffffff,5.0,0.0,0.0,0.0
832688fffffffff,2862.0,0.0,0.0,0.0
832689fffffffff,106.0,0.0,0.0,0.0
83268afffffffff,215.0,0.0,0.0,0.0
83268bfffffffff,155.0,0.0,0.0,0.0
83268cfffffffff,2791.0,0.0,0.0,0.0
83268dfffffffff,562.0,0.0,0.0,0.0
83268efffffffff,703.0,0.0,0.0,0.0
832690fffffffff,144.0,0.0,0.0,0.0
832691fffffffff,3.0,0.0,0.0,0.0
832692fffffffff,71.0,0.0,0.0,0.0
832693fffffffff,10.0,0.0,0.0,0.0
832694fffffffff,92.0,0.0,0.0,0.0
832695fffffffff,50.0,0.0,0.0,0.0
832696fffffffff,2206.0,0.0,0.0,0.0
832698fffffffff,741.0,0.0,0.0,0.0
832699fffffffff,657.0,0.0,0.0,0.0
83269afffffffff,52.0,0.0,0.0,0.0
83269bfffffffff,84.0,0.0,0.0,0.0
83269cfffffffff,1020.0,0.0,0.0,0.0
83269dfffffffff,419.0,0.0,0.0,0.0
83269efffffffff,552.0,0.0,0.0,0.0
8326a0fffffffff,5.0,0.0,0.0,0.0
8326a1fffffffff,71.0,0.0,0.0,0.0
8326a2fffffffff,65.0,0.0,0.0,0.0
8326a3fffffffff,20.0,0.0,0.0,0.0
8326a4fffffffff,8.0,0.0,0.0,0.0
8326a5fffffffff,29.0,0.0,0.0,0.0
8326a6fffffffff,13.0,0.0,0.0,0.0
8326a8fffffffff,784.0,0.0,0.0,0.0
8326a9fffffffff,327.0,0.0,0.0,0.0
8326aafffffffff,2458.0,0.0,0.0,0.0
8326abfffffffff,721.0,0.0,0.0,0.0
8326acfffffffff,100.0,0.0,0.0,0.0
8326adfffffffff,56.0,0.0,0.0,0.0
8326aefffffffff,492.0,0.0,0.0,0.0
8326b0fffffffff,145.0,0.0,0.0,0.0
8326b1fffffffff,14.0,0.0,0.0,0.0
8326b2fffffffff,25.0,0.0,0.0,0.0
8326b3fffffffff,62.0,0.0,0.0,0.0
8326b4fffffffff,59.0,0.0,0.0,0.0
8326b5fffffffff,28.0,0.0,0.0,0.0
8326b6fffffffff,340.0,0.0,0.0,0.0
8326c1fffffffff,90.0,0.0,0.0,0.0
8326c2fffffffff,8.0,0.0,0.0,0.0
8326c3fffffffff,11.0,0.0,0.0,0.0
8326c4fffffffff,8.0,0.0,0.0,0.0
8326c5fffffffff,29.0,0.0,0.0,0.0
8326c6fffffffff,3.0,0.0,0.0,0.0
8326c8fffffffff,347.0,0.0,0.0,0.0
8326c9fffffffff,58.0,0.0,0.0,0.0
8326cafffffffff,53.0,0.0,0.0,0.0
8326cbfffffffff,198.0,0.0,0.0,0.0
8326ccfffffffff,11.0,0.0,0.0,0.0
8326cdfffffffff,8.0,0.0,0.0,0.0
8326cefffffffff,3.0,0.0,0.0,0.0
8326d0fffffffff,46.0,0.0,0.0,0.0
8326d1fffffffff,96.0,0.0,0.0,0.0
8326d2fffffffff,128.0,0.0,0.0,0.0
8326d3fffffffff,156.0,0.0,0.0,0.0
8326d4fffffffff,648.0,0.0,0.0,0.0
8326d5fffffffff,27.0,0.0,0.0,0.0
8326d6fffffffff,84.0,0.0,0.0,0.0
8326d8fffffffff,17.0,0.0,0.0,0.0
8326d9fffffffff,69.0,0.0,0.0,0.0
8326dafffffffff,17.0,0.0,0.0,0.0
8326dbfffffffff,28.0,0.0,0.0,0.0
8326dcfffffffff,7.0,0.0,0.0,0.0
8326ddfffffffff,39.0,0.0,0.0,0.0
8326defffffffff,445.0,0.0,0.0,0.0
8326e0fffffffff,33.0,0.0,0.0,0.0
8326e1fffffffff,25.0,0.0,0.0,0.0
8326e2fffffffff,55.0,0.0,0.0,0.0
8326e3fffffffff,23.0,0.0,0.0,0.0
8326e4fffffffff,60.0,0.0,0.0,0.0
8326e5fffffffff,262.0,0.0,0.0,0.0
8326e6fffffffff,41.0,0.0,0.0,0.0
8326e8fffffffff,15.0,0.0,0.0,0.0
8326e9fffffffff,29.0,0.0,0.0,0.0
8326eafffffffff,10.0,0.0,0.0,0.0
8326ebfffffffff,1.0,0.0,0.0,0.0
8326ecfffffffff,107.0,0.0,0.0,0.0
8326edfffffffff,182.0,0.0,0.0,0.0
8326eefffffffff,56.0,0.0,0.0,0.0
8326f0fffffffff,49.0,0.0,0.0,0.0
8326f1fffffffff,34.0,0.0,0.0,0.0
8326f2fffffffff,1370.0,0.0,0.0,0.0
8326f3fffffffff,77.0,0.0,0.0,0.0
8326f4fffffffff,21.0,0.0,0.0,0.0
8326f5fffffffff,10.0,0.0,0.0,0.0
8326f6fffffffff,106.0,0.0,0.0,0.0
832700fffffffff,10.0,0.0,0.0,0.0
832701fffffffff,1.0,0.0,0.0,0.0
832702fffffffff,226.0,0.0,0.0,0.0
832703fffffffff,25.0,0.0,0.0,0.0
832705fffffffff,7.0,0.0,0.0,0.0
832706fffffffff,5.0,0.0,0.0,0.0
832708fffffffff,19.0,0.0,0.0,0.0
832709fffffffff,98.0,0.0,0.0,0.0
83270afffffffff,23.0,0.0,0.0,0.0
83270bfffffffff,19.0,0.0,0.0,0.0
83270cfffffffff,3.0,0.0,0.0,0.0
83270efffffffff,79.0,0.0,0.0,0.0
832710fffffffff,38.0,0.0,0.0,0.0
832711fffffffff,39.0,0.0,0.0,0.0
832712fffffffff,6.0,0.0,0.0,0.0
832713fffffffff,21.0,0.0,0.0,0.0
832715fffffffff,1.0,0.0,0.0,0.0
832718fffffffff,32.0,0.0,0.0,0.0
832719fffffffff,237.0,0.0,0.0,0.0
83271afffffffff,34.0,0.0,0.0,0.0
83271bfffffffff,25.0,0.0,0.0,0.0
83271cfffffffff,275.0,0.0,0.0,0.0
83271dfffffffff,35.0,0.0,0.0,0.0
83271efffffffff,36.0,0.0,0.0,0.0
832721fffffffff,2.0,0.0,0.0,0.0
832723fffffffff,2.0,0.0,0.0,0.0
832728fffffffff,1.0,0.0,0.0,0.0
832729fffffffff,15.0,0.0,0.0,0.0
83272afffffffff,2.0,0.0,0.0,0.0
83272bfffffffff,2.0,0.0,0.0,0.0
832733fffffffff,3.0,0.0,0.0,0.0
832734fffffffff,4.0,0.0,0.0,0.0
832740fffffffff,275.0,0.0,0.0,0.0
832741fffffffff,127.0,0.0,0.0,0.0
832742fffffffff,25.0,0.0,0.0,0.0
832743fffffffff,275.0,0.0,0.0,0.0
832744fffffffff,125.0,0.0,0.0,0.0
832745fffffffff,98.0,0.0,0.0,0.0
832746fffffffff,43.0,0.0,0.0,0.0
832748fffffffff,583.0,0.0,0.0,0.0
832749fffffffff,386.0,0.0,0.0,0.0
83274afffffffff,98.0,0.0,0.0,0.0
83274bfffffffff,340.0,0.0,0.0,0.0
83274cfffffffff,36.0,0.0,0.0,0.0
83274dfffffffff,370.0,0.0,0.0,0.0
83274efffffffff,212.0,0.0,0.0,0.0
832750fffffffff,12.0,0.0,0.0,0.0
832751fffffffff,74.0,0.0,0.0,0.0
