cell_id,Troglodytes troglodytes,Troglodytes troglodytes islandicus,Troglodytes troglodytes borealis,Troglodytes troglodytes zetlandicus,Troglodytes troglodytes hebridensis,Troglodytes troglodytes fridariensis,Troglodytes troglodytes hirtensis,Troglodytes troglodytes indigenus,Troglodytes troglodytes [troglodytes Group]
831801fffffffff,176.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0
831804fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831805fffffffff,201.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
83180cfffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
831820fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831821fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831823fffffffff,279.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0
831824fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831825fffffffff,125.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
831828fffffffff,485.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0
831829fffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
83182afffffffff,144.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
83182cfffffffff,2309.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,0.0
83182dfffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
83182efffffffff,514.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0
831840fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831844fffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
831845fffffffff,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
831846fffffffff,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
831849fffffffff,3490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
83184afffffffff,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
83184bfffffffff,2691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
83184cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83184dfffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
831859fffffffff,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83185bfffffffff,1647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831860fffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
831861fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831862fffffffff,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
831863fffffffff,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
831864fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
831865fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
831866fffffffff,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
831868fffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
831869fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83186afffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
83186bfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83186cfffffffff,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
83186dfffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
83186efffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
831870fffffffff,403.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0
831871fffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
831872fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
831873fffffffff,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
831874fffffffff,222.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0
831875fffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
831876fffffffff,584.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0
831901fffffffff,52.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
831908fffffffff,372.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0
831909fffffffff,308.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
83190afffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83190bfffffffff,184.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0
83190cfffffffff,301.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
83190dfffffffff,860.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0
83190efffffffff,150.0,0.0,0.0,0.0,32.0,0.0,0.0,14.0,0.0
83191dfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831922fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831926fffffffff,142.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831928fffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
831929fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
83192afffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0
83192bfffffffff,572.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,0.0
83192cfffffffff,85.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0,0.0
831940fffffffff,1694.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0
831941fffffffff,4751.0,0.0,0.0,0.0,0.0,0.0,0.0,1179.0,4.0
831942fffffffff,5062.0,0.0,0.0,0.0,0.0,0.0,0.0,2242.0,0.0
831943fffffffff,2879.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,0.0
831946fffffffff,665.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0
831948fffffffff,2367.0,0.0,0.0,0.0,0.0,0.0,0.0,867.0,44.0
831949fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
83194afffffffff,4099.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0
83194bfffffffff,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
83194cfffffffff,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83194dfffffffff,1161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0
83194efffffffff,3811.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0
831950fffffffff,815.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
831951fffffffff,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0
831952fffffffff,206.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0
831953fffffffff,407.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0
831954fffffffff,175.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0
831955fffffffff,845.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0
831956fffffffff,430.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0
831958fffffffff,1109.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0
831959fffffffff,2467.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0
83195afffffffff,402.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
83195bfffffffff,927.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0
83195cfffffffff,2910.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0
83195dfffffffff,4015.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0
83195efffffffff,335.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
831968fffffffff,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
831969fffffffff,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
83196bfffffffff,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
83196cfffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
83196dfffffffff,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
831972fffffffff,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0
831973fffffffff,866.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0
831976fffffffff,239.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
831e00fffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
831e01fffffffff,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e02fffffffff,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
831e03fffffffff,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
831e04fffffffff,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
831e05fffffffff,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
831e06fffffffff,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
831e08fffffffff,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e09fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0afffffffff,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0bfffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0cfffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
831e0dfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0efffffffff,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
831e10fffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e11fffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
831e12fffffffff,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e13fffffffff,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
831e14fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e15fffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
831e16fffffffff,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
831e18fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e19fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
831e1afffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1bfffffffff,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1cfffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
831e1dfffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
831e1efffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
831e20fffffffff,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e21fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e22fffffffff,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
831e23fffffffff,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e24fffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e25fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e26fffffffff,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e28fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e29fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2afffffffff,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2bfffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2dfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2efffffffff,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e30fffffffff,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
831e31fffffffff,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e32fffffffff,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
831e33fffffffff,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
831e34fffffffff,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e35fffffffff,1149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
831e36fffffffff,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
831e41fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e42fffffffff,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e46fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e49fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
