cell_id,Asio flammeus,Asio flammeus flammeus,Asio flammeus ponapensis,Asio flammeus sandwichensis,Asio flammeus domingensis/portoricensis,Asio flammeus galapagoensis,Asio flammeus [suinda Group]
8209b7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
820a37fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
820b97fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
820bb7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
820c07fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
820c17fffffffff,1086.0,0.0,0.0,0.0,0.0,0.0,0.0
820c1ffffffffff,142.0,0.0,0.0,0.0,0.0,0.0,0.0
820c27fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
820c2ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
820c37fffffffff,196.0,0.0,0.0,0.0,0.0,0.0,0.0
820c47fffffffff,139.0,0.0,0.0,0.0,0.0,0.0,0.0
820c57fffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0
820c5ffffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
820c67fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
820c77fffffffff,197.0,4.0,0.0,0.0,0.0,0.0,0.0
820c8ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
820ca7fffffffff,110.0,0.0,0.0,0.0,0.0,0.0,0.0
820cdffffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0
820ce7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
820ceffffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
820d07fffffffff,365.0,0.0,0.0,0.0,0.0,0.0,0.0
820d0ffffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0
820d47fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
820d4ffffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
820d57fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
820d5ffffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
820d67fffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0
820d6ffffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
820d77fffffffff,108.0,0.0,0.0,0.0,0.0,0.0,0.0
820e2ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
820e4ffffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
820e87fffffffff,370.0,0.0,0.0,0.0,0.0,0.0,0.0
820e8ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
820ec7fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
820ecffffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0
820eeffffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
820ef7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
820f5ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
820f9ffffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
821017fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
821027fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
821097fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8210a7fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8210c7fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8210dffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8210f7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
821107fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
821117fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82112ffffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
821157fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
821187fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82118ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82119ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8211affffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8211b7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
821217fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82121ffffffffff,34.0,1.0,0.0,0.0,0.0,0.0,0.0
821227fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82122ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
821247fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82124ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
821257fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
82125ffffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
821277fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
821287fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
82128ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
821297fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8212affffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0
8212b7fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8212c7fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8212cffffffffff,176.0,3.0,0.0,0.0,0.0,0.0,0.0
8212d7fffffffff,111.0,4.0,0.0,0.0,0.0,0.0,0.0
8212dffffffffff,135.0,7.0,0.0,0.0,0.0,0.0,0.0
8212e7fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8212effffffffff,306.0,5.0,0.0,0.0,0.0,0.0,0.0
8212f7fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
821307fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82132ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
821387fffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0
82138ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
821397fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
82139ffffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0
8213affffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8213b7fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8214affffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8214b7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82155ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
821597fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
821657fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
82165ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82180ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82182ffffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
821847fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
82184ffffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
82185ffffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
821867fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
82186ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
821877fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
82190ffffffffff,123.0,9.0,0.0,0.0,0.0,0.0,0.0
82192ffffffffff,60.0,14.0,0.0,0.0,0.0,0.0,0.0
821947fffffffff,594.0,88.0,0.0,0.0,0.0,0.0,0.0
82194ffffffffff,363.0,24.0,0.0,0.0,0.0,0.0,0.0
821957fffffffff,93.0,7.0,0.0,0.0,0.0,0.0,0.0
82195ffffffffff,87.0,0.0,0.0,0.0,0.0,0.0,0.0
82196ffffffffff,84.0,0.0,0.0,0.0,0.0,0.0,0.0
821977fffffffff,153.0,10.0,0.0,0.0,0.0,0.0,0.0
821e07fffffffff,69.0,5.0,0.0,0.0,0.0,0.0,0.0
821e0ffffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
821e17fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
821e1ffffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
821e27fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
821e37fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
821e4ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
821e87fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
821eb7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
821ec7fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
821ecffffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
821ee7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
821eeffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
821f07fffffffff,35.0,1.0,0.0,0.0,0.0,0.0,0.0
821f0ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
821f17fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
821f1ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
821f27fffffffff,20.0,5.0,0.0,0.0,0.0,0.0,0.0
821f2ffffffffff,121.0,74.0,0.0,0.0,0.0,0.0,0.0
821f37fffffffff,188.0,10.0,0.0,0.0,0.0,0.0,0.0
821f4ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
821f57fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
821f77fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
821f8ffffffffff,14.0,6.0,0.0,0.0,0.0,0.0,0.0
821fa7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
821faffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
821fb7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82201ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
82204ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8220f7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
822107fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822127fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82214ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
822157fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
822177fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8222dffffffffff,164.0,0.0,0.0,0.0,0.0,0.0,0.0
8222effffffffff,133.0,0.0,0.0,0.0,0.0,0.0,0.0
822457fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
822467fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
822477fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822507fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
822517fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
822557fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82255ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
822607fffffffff,29.0,4.0,0.0,0.0,0.0,0.0,0.0
82260ffffffffff,60.0,6.0,0.0,0.0,0.0,0.0,0.0
822617fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
82261ffffffffff,32.0,5.0,0.0,0.0,0.0,0.0,0.0
822627fffffffff,106.0,0.0,0.0,0.0,0.0,0.0,0.0
82262ffffffffff,155.0,4.0,0.0,0.0,0.0,0.0,0.0
822637fffffffff,50.0,2.0,0.0,0.0,0.0,0.0,0.0
822647fffffffff,506.0,28.0,0.0,0.0,0.0,0.0,0.0
82264ffffffffff,148.0,0.0,0.0,0.0,0.0,0.0,0.0
822657fffffffff,691.0,5.0,0.0,0.0,0.0,0.0,0.0
82265ffffffffff,236.0,4.0,0.0,0.0,0.0,0.0,0.0
822667fffffffff,962.0,38.0,0.0,0.0,0.0,0.0,0.0
82266ffffffffff,676.0,8.0,0.0,0.0,0.0,0.0,0.0
822677fffffffff,104.0,0.0,0.0,0.0,0.0,0.0,0.0
822687fffffffff,29.0,3.0,0.0,0.0,0.0,0.0,0.0
82268ffffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
822697fffffffff,207.0,33.0,0.0,0.0,0.0,0.0,0.0
8226a7fffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0
8226affffffffff,164.0,2.0,0.0,0.0,0.0,0.0,0.0
8226b7fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
8226c7fffffffff,78.0,0.0,0.0,0.0,0.0,0.0,0.0
8226cffffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0
8226d7fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8226dffffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8226e7fffffffff,445.0,8.0,0.0,0.0,0.0,0.0,0.0
8226effffffffff,170.0,1.0,0.0,0.0,0.0,0.0,0.0
8226f7fffffffff,66.0,2.0,0.0,0.0,0.0,0.0,0.0
822707fffffffff,360.0,0.0,0.0,0.0,0.0,0.0,0.0
82270ffffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
822717fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
82271ffffffffff,176.0,12.0,0.0,0.0,0.0,0.0,0.0
822747fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
82274ffffffffff,171.0,0.0,0.0,0.0,0.0,0.0,0.0
822757fffffffff,89.0,4.0,0.0,0.0,0.0,0.0,0.0
82275ffffffffff,1066.0,28.0,0.0,0.0,0.0,0.0,0.0
822767fffffffff,52.0,4.0,0.0,0.0,0.0,0.0,0.0
82276ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
822777fffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
822787fffffffff,169.0,2.0,0.0,0.0,0.0,0.0,0.0
82278ffffffffff,127.0,5.0,0.0,0.0,0.0,0.0,0.0
822797fffffffff,352.0,7.0,0.0,0.0,0.0,0.0,0.0
82279ffffffffff,55.0,2.0,0.0,0.0,0.0,0.0,0.0
8227a7fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8227affffffffff,105.0,0.0,0.0,0.0,0.0,0.0,0.0
8227b7fffffffff,93.0,0.0,0.0,0.0,0.0,0.0,0.0
822807fffffffff,412.0,16.0,0.0,0.0,0.0,0.0,0.0
822817fffffffff,198.0,0.0,0.0,0.0,0.0,0.0,0.0
82281ffffffffff,195.0,2.0,0.0,0.0,0.0,0.0,0.0
822837fffffffff,1291.0,26.0,0.0,0.0,0.0,0.0,0.0
822887fffffffff,198.0,6.0,0.0,0.0,0.0,0.0,0.0
82288ffffffffff,365.0,26.0,0.0,0.0,0.0,0.0,0.0
822897fffffffff,408.0,3.0,0.0,0.0,0.0,0.0,0.0
82289ffffffffff,214.0,4.0,0.0,0.0,0.0,0.0,0.0
8228a7fffffffff,28.0,1.0,0.0,0.0,0.0,0.0,0.0
8228affffffffff,576.0,31.0,0.0,0.0,0.0,0.0,0.0
8228b7fffffffff,739.0,104.0,0.0,0.0,0.0,0.0,0.0
8228c7fffffffff,74.0,5.0,0.0,0.0,0.0,0.0,0.0
8228d7fffffffff,2273.0,67.0,0.0,0.0,0.0,0.0,0.0
8228dffffffffff,1350.0,2.0,0.0,0.0,0.0,0.0,0.0
8228e7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8228f7fffffffff,690.0,19.0,0.0,0.0,0.0,0.0,0.0
82298ffffffffff,104.0,3.0,0.0,0.0,0.0,0.0,0.0
822997fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
82299ffffffffff,35.0,4.0,0.0,0.0,0.0,0.0,0.0
8229a7fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8229affffffffff,196.0,0.0,0.0,0.0,0.0,0.0,0.0
822a07fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
822a17fffffffff,1584.0,60.0,0.0,0.0,0.0,0.0,0.0
822a37fffffffff,1267.0,119.0,0.0,0.0,0.0,0.0,0.0
822a87fffffffff,457.0,20.0,0.0,0.0,0.0,0.0,0.0
822a8ffffffffff,191.0,11.0,0.0,0.0,0.0,0.0,0.0
822a97fffffffff,1168.0,25.0,0.0,0.0,0.0,0.0,0.0
822a9ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
822aa7fffffffff,910.0,125.0,0.0,0.0,0.0,0.0,0.0
822aaffffffffff,2194.0,61.0,0.0,0.0,0.0,0.0,0.0
822ab7fffffffff,741.0,29.0,0.0,0.0,0.0,0.0,0.0
822ad7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
822af7fffffffff,254.0,8.0,0.0,0.0,0.0,0.0,0.0
822b07fffffffff,191.0,21.0,0.0,0.0,0.0,0.0,0.0
822b0ffffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
822b17fffffffff,151.0,14.0,0.0,0.0,0.0,0.0,0.0
822b1ffffffffff,79.0,1.0,0.0,0.0,0.0,0.0,0.0
822b2ffffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
822b37fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
822b87fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
822b8ffffffffff,717.0,109.0,0.0,0.0,0.0,0.0,0.0
822b97fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
822b9ffffffffff,1317.0,200.0,0.0,0.0,0.0,0.0,0.0
822ba7fffffffff,222.0,0.0,0.0,0.0,0.0,0.0,0.0
822baffffffffff,249.0,15.0,0.0,0.0,0.0,0.0,0.0
822bb7fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
822c07fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822c0ffffffffff,123.0,0.0,0.0,0.0,0.0,0.0,0.0
822c27fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
822c2ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822c37fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822c67fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
822c97fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
822c9ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822cc7fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
822cd7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822ce7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
822cf7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822d07fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
822d17fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822d5ffffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
822d77fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
822da7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
822db7fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
822e17fffffffff,22.0,10.0,0.0,0.0,0.0,0.0,0.0
822e6ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822eaffffffffff,20.0,11.0,0.0,0.0,0.0,0.0,0.0
822ec7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822ecffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822edffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822f5ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
823037fffffffff,10.0,5.0,0.0,0.0,0.0,0.0,0.0
823087fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
82309ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8230c7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8230dffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8230e7fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
82316ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
823187fffffffff,93.0,3.0,0.0,0.0,0.0,0.0,0.0
82318ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
823197fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82319ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8231affffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
823827fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
82386ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
823907fffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0
82390ffffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
823917fffffffff,120.0,0.0,0.0,0.0,0.0,0.0,0.0
82391ffffffffff,351.0,0.0,0.0,0.0,0.0,0.0,0.0
823927fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82392ffffffffff,349.0,0.0,0.0,0.0,0.0,0.0,0.0
823937fffffffff,411.0,1.0,0.0,0.0,0.0,0.0,0.0
823947fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
823957fffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0
823967fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82396ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
823977fffffffff,104.0,2.0,0.0,0.0,0.0,0.0,0.0
823c17fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
823c1ffffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
823c37fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
823ce7fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
823cf7fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
823d37fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
823d87fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
823da7fffffffff,161.0,0.0,0.0,0.0,0.0,0.0,0.0
823daffffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
823db7fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
823e6ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
823f37fffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0
823f4ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
823f6ffffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
824097fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8240a7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
824197fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8241b7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
824227fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
824237fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
824257fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82425ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
82426ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8242c7fffffffff,407.0,0.0,0.0,0.0,0.0,0.0,0.0
8242cffffffffff,136.0,0.0,0.0,0.0,0.0,0.0,0.0
8242dffffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0
8242effffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
824397fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82439ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
824417fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
824437fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
824447fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
82444ffffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
82445ffffffffff,7.0,3.0,0.0,0.0,0.0,0.0,0.0
824467fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,222.0,0.0,0.0,0.0,0.0,0.0,0.0
824477fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8244effffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82458ffffffffff,13.0,0.0,0.0,0.0,3.0,0.0,0.0
82459ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8245a7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
82464ffffffffff,651.0,0.0,0.0,445.0,0.0,0.0,0.0
8247a7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
824807fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82481ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
