cell_id,Butorides striata,Butorides striata striata,Butorides striata sundevalli,Butorides striata [atricapilla Group]
82a8affffffffff,78.0,2.0,0.0,0.0
82a8b7fffffffff,62.0,0.0,0.0,0.0
82a8c7fffffffff,145.0,6.0,0.0,0.0
82a8cffffffffff,31.0,5.0,0.0,0.0
82a8d7fffffffff,109.0,10.0,0.0,0.0
82a8dffffffffff,27.0,1.0,0.0,0.0
82a8e7fffffffff,10.0,0.0,0.0,0.0
82a8effffffffff,3.0,0.0,0.0,0.0
82a8f7fffffffff,17.0,0.0,0.0,0.0
82a907fffffffff,173.0,6.0,0.0,0.0
82a90ffffffffff,109.0,2.0,0.0,0.0
82a91ffffffffff,118.0,3.0,0.0,0.0
82a927fffffffff,11.0,0.0,0.0,0.0
82a92ffffffffff,240.0,7.0,0.0,0.0
82a947fffffffff,1459.0,0.0,0.0,0.0
82a94ffffffffff,1260.0,0.0,0.0,0.0
82a957fffffffff,584.0,14.0,0.0,0.0
82a95ffffffffff,208.0,0.0,0.0,0.0
82a967fffffffff,810.0,10.0,0.0,0.0
82a96ffffffffff,490.0,0.0,0.0,0.0
82a977fffffffff,198.0,4.0,0.0,0.0
82ab17fffffffff,19.0,0.0,0.0,0.0
82ac87fffffffff,6.0,0.0,0.0,0.0
82ac8ffffffffff,75.0,0.0,0.0,23.0
82ac97fffffffff,76.0,0.0,0.0,19.0
82ac9ffffffffff,2.0,0.0,0.0,0.0
82aca7fffffffff,56.0,0.0,0.0,19.0
82acaffffffffff,4.0,0.0,0.0,0.0
82acb7fffffffff,3.0,0.0,0.0,0.0
82b247fffffffff,133.0,1.0,0.0,0.0
82b24ffffffffff,345.0,5.0,0.0,0.0
82b257fffffffff,21.0,0.0,0.0,0.0
82b25ffffffffff,286.0,0.0,0.0,0.0
82b267fffffffff,159.0,0.0,0.0,0.0
82b26ffffffffff,86.0,0.0,0.0,0.0
82b277fffffffff,55.0,0.0,0.0,0.0
82b2e7fffffffff,2.0,0.0,0.0,0.0
82b2effffffffff,39.0,0.0,0.0,0.0
82b307fffffffff,12.0,0.0,0.0,0.0
82b32ffffffffff,5.0,0.0,0.0,0.0
82b337fffffffff,98.0,0.0,0.0,0.0
82b347fffffffff,218.0,0.0,0.0,0.0
82b34ffffffffff,38.0,0.0,0.0,0.0
82b357fffffffff,30.0,0.0,0.0,0.0
82b35ffffffffff,342.0,0.0,0.0,0.0
82b367fffffffff,36.0,0.0,0.0,0.0
82b36ffffffffff,101.0,0.0,0.0,0.0
82b377fffffffff,2.0,0.0,0.0,0.0
82bc1ffffffffff,2.0,0.0,0.0,0.0
82bc77fffffffff,2.0,0.0,0.0,0.0
82bc8ffffffffff,95.0,0.0,0.0,21.0
82bc9ffffffffff,1.0,0.0,0.0,0.0
82bcc7fffffffff,65.0,0.0,0.0,17.0
82bcd7fffffffff,1377.0,0.0,0.0,360.0
82bcdffffffffff,224.0,0.0,0.0,84.0
82bceffffffffff,5.0,0.0,0.0,0.0
82bcf7fffffffff,287.0,0.0,0.0,51.0
82be0ffffffffff,1271.0,0.0,0.0,0.0
82be1ffffffffff,334.0,0.0,0.0,0.0
82be2ffffffffff,42.0,0.0,0.0,0.0
82be77fffffffff,93.0,0.0,0.0,4.0
82be8ffffffffff,2338.0,0.0,0.0,161.0
82beaffffffffff,349.0,0.0,0.0,6.0
82c207fffffffff,12.0,0.0,0.0,0.0
82c21ffffffffff,126.0,0.0,0.0,0.0
82c227fffffffff,4.0,0.0,0.0,0.0
82c22ffffffffff,44.0,0.0,0.0,0.0
82c2c7fffffffff,436.0,0.0,0.0,0.0
82c2cffffffffff,479.0,0.0,0.0,0.0
82c2d7fffffffff,280.0,0.0,0.0,0.0
82c2dffffffffff,80.0,0.0,0.0,0.0
82c2e7fffffffff,1243.0,0.0,0.0,0.0
82c2effffffffff,196.0,0.0,0.0,0.0
82c2f7fffffffff,783.0,2.0,0.0,0.0
82c347fffffffff,60.0,0.0,0.0,0.0
82c34ffffffffff,31.0,0.0,0.0,0.0
82c357fffffffff,1.0,0.0,0.0,0.0
82c367fffffffff,40.0,0.0,0.0,0.0
82c36ffffffffff,3.0,0.0,0.0,0.0
82c377fffffffff,4.0,0.0,0.0,0.0
82ce97fffffffff,10.0,0.0,0.0,0.0
