cell_id,Regulus regulus,Regulus regulus [regulus Group],Regulus regulus ellenthalerae,Regulus regulus teneriffae,Regulus regulus azoricus,Regulus regulus sanctaemariae,Regulus regulus inermis,Regulus regulus [himalayensis Group]
8408867ffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408869ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840886bffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408885ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408889ffffffff,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840888bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840888dffffffff,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84088a1ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84088a9ffffffff,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84088adffffffff,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84088b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84088b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84088bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84088d3ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84088dbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84088e1ffffffff,28.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
84088e3ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84088e5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84088e7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408901ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840890dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408933ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408937ffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408959ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840895bffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408961ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408965ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408967ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408985ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840898bffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840898dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408991ffffffff,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408993ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408995ffffffff,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8408997ffffffff,100.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8408999ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840899bffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840899dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089a1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089a5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089a7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089a9ffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089abffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089adffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089b1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089b7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089bbffffffff,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84089bdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089cbffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089d1ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089d3ffffffff,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089d7ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089d9ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089dbffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089e3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089e5ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089ebffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84089edffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a15ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a25ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a27ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a45ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a47ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a53ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a67ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a69ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a6bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a6dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408a97ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b03ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b05ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b09ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b0dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b11ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b15ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b17ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b1bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b1dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b21ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b27ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b2dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b31ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b33ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b37ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b3dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b41ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b47ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b49ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b4dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b51ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b61ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b65ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b67ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b6bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b6dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c19ffffffff,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c1bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c21ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c25ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c29ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c31ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c85ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c8bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c8dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408cedffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d15ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d19ffffffff,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d1bffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d2dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d37ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d4bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d51ffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d55ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d57ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d5dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d81ffffffff,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d85ffffffff,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d87ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d8bffffffff,79.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8408da9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408dd9ffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408debffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408e07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408e15ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408e31ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408e5bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408ea7ffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408ed3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408ee1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408f0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408f25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408f29ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408f2dffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408f4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408f63ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84094b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409803ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409805ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409811ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409819ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840981bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409821ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409825ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409829ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840982bffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840982dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840983bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409881ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409883ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409885ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409893ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409897ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840989bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84098a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84098abffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84098b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84098c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84098c5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84098cdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84098d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84098dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84098edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409911ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409917ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840991bffffffff,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409937ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409981ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409991ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409993ffffffff,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409995ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409997ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840999bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84099b1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84099b5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84099b9ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84099bdffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84099c5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84099cdffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84099d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84099e9ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84099ebffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a09ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a43ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a45ffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a47ffffffff,163.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a4dffffffff,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a55ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a69ffffffff,58.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a6bffffffff,48.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8409ab7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840bb03ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8410231ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841023dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8410c05ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8410c07ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8410c21ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8410c23ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8410c2bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8410d15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8410dc9ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8410dcdffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8410ee1ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8410ee7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8410f29ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411009ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411015ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411031ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411045ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411049ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411059ffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841105bffffffff,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8411061ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411063ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
