cell_id,Hirundo rustica,Hirundo rustica rustica,Hirundo rustica savignii,Hirundo rustica transitiva,Hirundo rustica tytleri,Hirundo rustica gutturalis/mandschurica,Hirundo rustica erythrogaster
8308a2fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8308a3fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8308a4fffffffff,55.0,19.0,0.0,0.0,0.0,0.0,0.0
8308a5fffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0
8308a6fffffffff,28.0,7.0,0.0,0.0,0.0,0.0,0.0
8308a9fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8308acfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8308adfffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8308aefffffffff,5.0,4.0,0.0,0.0,0.0,0.0,0.0
8308b0fffffffff,30.0,5.0,0.0,0.0,0.0,0.0,0.0
8308b1fffffffff,90.0,4.0,0.0,0.0,0.0,0.0,0.0
8308b3fffffffff,25.0,12.0,0.0,0.0,0.0,0.0,0.0
8308b4fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8308b5fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8308b6fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c1fffffffff,17.0,2.0,0.0,0.0,0.0,0.0,0.0
8308c2fffffffff,25.0,11.0,0.0,0.0,0.0,0.0,0.0
8308c3fffffffff,17.0,1.0,0.0,0.0,0.0,0.0,0.0
8308c4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c6fffffffff,9.0,1.0,0.0,0.0,0.0,0.0,0.0
8308c8fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c9fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8308cdfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8308cefffffffff,53.0,11.0,0.0,0.0,0.0,0.0,0.0
8308d0fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d1fffffffff,203.0,23.0,0.0,0.0,0.0,0.0,0.0
8308d2fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d3fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d4fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d5fffffffff,56.0,13.0,0.0,0.0,0.0,0.0,0.0
8308d8fffffffff,169.0,18.0,0.0,0.0,0.0,0.0,0.0
8308dafffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8308dbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8308dcfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8308ddfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8308defffffffff,11.0,4.0,0.0,0.0,0.0,0.0,0.0
8308e0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8308e3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8308e5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8308e6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8308e9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8308eafffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0
8308edfffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8308eefffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8308f0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8308f1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8308f2fffffffff,16.0,16.0,0.0,0.0,0.0,0.0,0.0
8308f4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8308f5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8308f6fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
830958fffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0
830959fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83095afffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
830980fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
830981fffffffff,49.0,2.0,0.0,0.0,0.0,0.0,0.0
830982fffffffff,180.0,5.0,0.0,0.0,0.0,0.0,0.0
830983fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830988fffffffff,22.0,1.0,0.0,0.0,0.0,0.0,0.0
830989fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83098afffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
83098bfffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
83098cfffffffff,30.0,6.0,0.0,0.0,0.0,0.0,0.0
83098dfffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
83098efffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0
830991fffffffff,411.0,4.0,0.0,0.0,0.0,0.0,0.0
830993fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830998fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
830999fffffffff,240.0,40.0,0.0,0.0,0.0,0.0,0.0
83099afffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83099bfffffffff,115.0,16.0,0.0,0.0,0.0,0.0,0.0
83099cfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
83099dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83099efffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0
8309a0fffffffff,90.0,7.0,0.0,0.0,0.0,0.0,0.0
8309a4fffffffff,81.0,10.0,0.0,0.0,0.0,0.0,0.0
8309a5fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8309a6fffffffff,130.0,6.0,0.0,0.0,0.0,0.0,0.0
8309abfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830aa6fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
830b93fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830bb0fffffffff,5.0,1.0,0.0,0.0,0.0,0.0,0.0
830bb1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830bb3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830c42fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
830c44fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830c45fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
830d48fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
830d61fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830d65fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
830d75fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
830e49fffffffff,372.0,0.0,0.0,0.0,0.0,0.0,2.0
830e4afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
830e4dfffffffff,169.0,0.0,0.0,0.0,0.0,0.0,0.0
830e5bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
830e80fffffffff,134.0,0.0,0.0,0.0,0.0,0.0,0.0
830e8dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830e9afffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec1fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,1.0
830ec4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec8fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,1.0
830ec9fffffffff,63.0,0.0,0.0,0.0,0.0,0.0,13.0
830ecafffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
830ecbfffffffff,27.0,0.0,0.0,0.0,0.0,0.0,10.0
830eccfffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
830ecdfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,3.0
830ed2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830ed8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830ed9fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
830edafffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830edbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830edefffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830ee2fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,1.0
830eeafffffffff,74.0,0.0,0.0,0.0,0.0,0.0,1.0
830eebfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
830eedfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830ef1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
830f0bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831012fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831016fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831020fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831023fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831026fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
831035fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831081fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
831089fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831093fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831096fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8310a1fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8310b3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8310c0fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8310c2fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8310c3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8310d2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8310dcfffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
8310eefffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8310f0fffffffff,5.0,1.0,0.0,0.0,0.0,0.0,0.0
8310f2fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831100fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831101fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831102fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831103fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
831104fffffffff,24.0,2.0,0.0,0.0,0.0,0.0,0.0
831105fffffffff,60.0,10.0,0.0,0.0,0.0,0.0,0.0
831106fffffffff,224.0,1.0,0.0,0.0,0.0,0.0,0.0
831113fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831115fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831116fffffffff,60.0,2.0,0.0,0.0,0.0,0.0,0.0
831120fffffffff,18.0,10.0,0.0,0.0,0.0,0.0,0.0
831121fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831122fffffffff,66.0,12.0,0.0,0.0,0.0,0.0,0.0
831123fffffffff,19.0,9.0,0.0,0.0,0.0,0.0,0.0
831124fffffffff,27.0,3.0,0.0,0.0,0.0,0.0,0.0
831125fffffffff,17.0,6.0,0.0,0.0,0.0,0.0,0.0
831126fffffffff,359.0,127.0,0.0,0.0,0.0,0.0,0.0
831128fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
831129fffffffff,5.0,2.0,0.0,0.0,0.0,0.0,0.0
83112afffffffff,20.0,4.0,0.0,0.0,0.0,0.0,0.0
83112cfffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
83112dfffffffff,16.0,4.0,0.0,0.0,0.0,0.0,0.0
83112efffffffff,29.0,4.0,0.0,0.0,0.0,0.0,0.0
831131fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831133fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831134fffffffff,33.0,2.0,0.0,0.0,0.0,0.0,0.0
831135fffffffff,16.0,2.0,0.0,0.0,0.0,0.0,0.0
831136fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
831154fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831170fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831180fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831181fffffffff,55.0,13.0,0.0,0.0,0.0,0.0,0.0
831183fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831185fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
831188fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83118afffffffff,111.0,0.0,0.0,0.0,0.0,0.0,0.0
83118cfffffffff,169.0,20.0,0.0,0.0,0.0,0.0,0.0
83118efffffffff,96.0,34.0,0.0,0.0,0.0,0.0,0.0
831191fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831198fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83119cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83119dfffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
83119efffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8311a4fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8311a6fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8311aafffffffff,151.0,7.0,0.0,0.0,0.0,0.0,0.0
8311abfffffffff,45.0,11.0,0.0,0.0,0.0,0.0,0.0
8311acfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8311aefffffffff,372.0,203.0,0.0,0.0,0.0,0.0,0.0
8311b2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8311b4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83120afffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831211fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831213fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,1.0
831214fffffffff,70.0,0.0,0.0,0.0,0.0,0.0,1.0
831215fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
831216fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831218fffffffff,61.0,0.0,0.0,0.0,0.0,0.0,2.0
831219fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
83121afffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0
83121bfffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
83121efffffffff,58.0,0.0,0.0,0.0,0.0,0.0,1.0
831221fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831222fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831223fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831225fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831226fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831229fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83122efffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831230fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831233fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
831240fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831242fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831243fffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0
831246fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831248fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83124afffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
83124bfffffffff,109.0,0.0,0.0,0.0,0.0,0.0,2.0
83124dfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831250fffffffff,123.0,0.0,0.0,0.0,0.0,0.0,19.0
831251fffffffff,383.0,0.0,0.0,0.0,0.0,0.0,86.0
831252fffffffff,102.0,0.0,0.0,0.0,0.0,0.0,6.0
831253fffffffff,191.0,0.0,0.0,0.0,0.0,0.0,33.0
831254fffffffff,82.0,0.0,0.0,0.0,0.0,0.0,6.0
831255fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,2.0
831256fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831258fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
831259fffffffff,752.0,0.0,0.0,0.0,0.0,0.0,3.0
83125afffffffff,58.0,0.0,0.0,0.0,0.0,0.0,4.0
83125bfffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0
83125cfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
83125dfffffffff,102.0,0.0,0.0,0.0,0.0,0.0,0.0
83125efffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831260fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83126afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83126bfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831272fffffffff,141.0,0.0,0.0,0.0,0.0,0.0,6.0
831273fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831275fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831280fffffffff,114.0,0.0,0.0,0.0,0.0,0.0,2.0
831282fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831284fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
831285fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
831286fffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0
831288fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,2.0
831289fffffffff,235.0,0.0,0.0,0.0,0.0,0.0,2.0
83128afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83128bfffffffff,178.0,0.0,0.0,0.0,0.0,0.0,0.0
83128cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83128dfffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0
83128efffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
831290fffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0
831294fffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0
831298fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
831299fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
83129afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83129bfffffffff,106.0,0.0,0.0,0.0,0.0,0.0,8.0
83129cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,2.0
83129dfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,1.0
8312a2fffffffff,72.0,0.0,0.0,0.0,0.0,0.0,1.0
8312a3fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a8fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a9fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8312aafffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8312abfffffffff,133.0,0.0,0.0,0.0,0.0,0.0,0.0
8312adfffffffff,51.0,0.0,0.0,0.0,0.0,0.0,3.0
8312b0fffffffff,345.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b1fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b4fffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c0fffffffff,451.0,0.0,0.0,0.0,0.0,0.0,18.0
8312c1fffffffff,1655.0,0.0,0.0,0.0,0.0,0.0,184.0
8312c2fffffffff,149.0,0.0,0.0,0.0,0.0,0.0,2.0
8312c3fffffffff,94.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c4fffffffff,134.0,0.0,0.0,0.0,0.0,0.0,7.0
8312c5fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c8fffffffff,306.0,0.0,0.0,0.0,0.0,0.0,14.0
8312c9fffffffff,324.0,0.0,0.0,0.0,0.0,0.0,4.0
8312cafffffffff,127.0,0.0,0.0,0.0,0.0,0.0,5.0
8312cbfffffffff,382.0,0.0,0.0,0.0,0.0,0.0,20.0
8312ccfffffffff,2726.0,0.0,0.0,0.0,0.0,0.0,98.0
8312cdfffffffff,801.0,0.0,0.0,0.0,0.0,0.0,25.0
8312cefffffffff,107.0,0.0,0.0,0.0,0.0,0.0,1.0
8312d0fffffffff,382.0,0.0,0.0,0.0,0.0,0.0,9.0
8312d1fffffffff,1732.0,0.0,0.0,0.0,0.0,0.0,81.0
8312d2fffffffff,75.0,0.0,0.0,0.0,0.0,0.0,9.0
8312d3fffffffff,501.0,0.0,0.0,0.0,0.0,0.0,10.0
8312d4fffffffff,104.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d5fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d6fffffffff,156.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d8fffffffff,415.0,0.0,0.0,0.0,0.0,0.0,2.0
8312d9fffffffff,266.0,0.0,0.0,0.0,0.0,0.0,0.0
8312dafffffffff,269.0,0.0,0.0,0.0,0.0,0.0,8.0
8312dbfffffffff,1065.0,0.0,0.0,0.0,0.0,0.0,29.0
8312dcfffffffff,555.0,0.0,0.0,0.0,0.0,0.0,4.0
8312ddfffffffff,836.0,0.0,0.0,0.0,0.0,0.0,0.0
8312defffffffff,2331.0,0.0,0.0,0.0,0.0,0.0,76.0
8312e0fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e1fffffffff,479.0,0.0,0.0,0.0,0.0,0.0,6.0
8312e2fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,2.0
8312e3fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e4fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e5fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
