cell_id,Himantopus mexicanus,Himantopus mexicanus mexicanus,Himantopus mexicanus knudseni,Himantopus mexicanus melanurus,Himantopus mexicanus mexicanus x melanurus
84260a7ffffffff,2.0,2.0,0.0,0.0,0.0
84260a9ffffffff,6.0,0.0,0.0,0.0,0.0
84260b9ffffffff,21.0,1.0,0.0,0.0,0.0
84260c1ffffffff,2.0,0.0,0.0,0.0,0.0
84260d9ffffffff,8.0,0.0,0.0,0.0,0.0
84260e7ffffffff,2.0,0.0,0.0,0.0,0.0
84260ebffffffff,2.0,0.0,0.0,0.0,0.0
842611dffffffff,2.0,0.0,0.0,0.0,0.0
842612bffffffff,5.0,0.0,0.0,0.0,0.0
8426135ffffffff,2.0,0.0,0.0,0.0,0.0
842613bffffffff,2.0,0.0,0.0,0.0,0.0
842615dffffffff,2.0,0.0,0.0,0.0,0.0
842618bffffffff,1.0,0.0,0.0,0.0,0.0
8426191ffffffff,2.0,0.0,0.0,0.0,0.0
8426199ffffffff,2.0,0.0,0.0,0.0,0.0
84261b3ffffffff,1.0,0.0,0.0,0.0,0.0
84261d3ffffffff,25.0,4.0,0.0,0.0,0.0
84261dbffffffff,11.0,0.0,0.0,0.0,0.0
84261e7ffffffff,9.0,0.0,0.0,0.0,0.0
8426205ffffffff,38.0,1.0,0.0,0.0,0.0
8426211ffffffff,2.0,0.0,0.0,0.0,0.0
8426213ffffffff,4.0,0.0,0.0,0.0,0.0
842621dffffffff,2.0,0.0,0.0,0.0,0.0
8426223ffffffff,2.0,0.0,0.0,0.0,0.0
842622bffffffff,7.0,0.0,0.0,0.0,0.0
8426231ffffffff,18.0,0.0,0.0,0.0,0.0
8426283ffffffff,1.0,0.0,0.0,0.0,0.0
84262b3ffffffff,4.0,0.0,0.0,0.0,0.0
84262c3ffffffff,10.0,0.0,0.0,0.0,0.0
84262cdffffffff,11.0,0.0,0.0,0.0,0.0
84262e3ffffffff,6.0,0.0,0.0,0.0,0.0
84262e5ffffffff,2.0,0.0,0.0,0.0,0.0
84262e7ffffffff,3.0,0.0,0.0,0.0,0.0
84262e9ffffffff,10.0,0.0,0.0,0.0,0.0
8426307ffffffff,3.0,0.0,0.0,0.0,0.0
8426331ffffffff,4.0,0.0,0.0,0.0,0.0
8426333ffffffff,3.0,0.0,0.0,0.0,0.0
8426337ffffffff,2.0,0.0,0.0,0.0,0.0
8426341ffffffff,18.0,2.0,0.0,0.0,0.0
8426345ffffffff,12.0,0.0,0.0,0.0,0.0
8426349ffffffff,2.0,0.0,0.0,0.0,0.0
842634dffffffff,3.0,0.0,0.0,0.0,0.0
8426351ffffffff,3.0,0.0,0.0,0.0,0.0
8426353ffffffff,5.0,2.0,0.0,0.0,0.0
8426357ffffffff,1.0,0.0,0.0,0.0,0.0
8426369ffffffff,6.0,1.0,0.0,0.0,0.0
8426403ffffffff,5.0,0.0,0.0,0.0,0.0
8426405ffffffff,16.0,0.0,0.0,0.0,0.0
8426407ffffffff,8.0,4.0,0.0,0.0,0.0
8426409ffffffff,2.0,0.0,0.0,0.0,0.0
842640dffffffff,56.0,0.0,0.0,0.0,0.0
8426415ffffffff,6.0,0.0,0.0,0.0,0.0
842642dffffffff,2.0,0.0,0.0,0.0,0.0
8426439ffffffff,6.0,2.0,0.0,0.0,0.0
842643bffffffff,26.0,3.0,0.0,0.0,0.0
8426443ffffffff,2.0,0.0,0.0,0.0,0.0
842644bffffffff,1.0,0.0,0.0,0.0,0.0
8426461ffffffff,54.0,5.0,0.0,0.0,0.0
8426463ffffffff,4.0,0.0,0.0,0.0,0.0
842646bffffffff,40.0,2.0,0.0,0.0,0.0
8426489ffffffff,9.0,0.0,0.0,0.0,0.0
8426493ffffffff,12.0,0.0,0.0,0.0,0.0
8426497ffffffff,39.0,0.0,0.0,0.0,0.0
84264a5ffffffff,2.0,0.0,0.0,0.0,0.0
84264adffffffff,20.0,0.0,0.0,0.0,0.0
84264b9ffffffff,1.0,0.0,0.0,0.0,0.0
84264bbffffffff,10.0,0.0,0.0,0.0,0.0
84264c3ffffffff,2.0,0.0,0.0,0.0,0.0
84264c7ffffffff,2.0,0.0,0.0,0.0,0.0
84264cbffffffff,45.0,2.0,0.0,0.0,0.0
84264d9ffffffff,2.0,0.0,0.0,0.0,0.0
84264e1ffffffff,12.0,0.0,0.0,0.0,0.0
84264e3ffffffff,2.0,0.0,0.0,0.0,0.0
84264e5ffffffff,64.0,0.0,0.0,0.0,0.0
84264e7ffffffff,2.0,0.0,0.0,0.0,0.0
8426521ffffffff,5.0,0.0,0.0,0.0,0.0
842652bffffffff,1.0,0.0,0.0,0.0,0.0
8426543ffffffff,1.0,0.0,0.0,0.0,0.0
8426555ffffffff,50.0,0.0,0.0,0.0,0.0
8426567ffffffff,4.0,0.0,0.0,0.0,0.0
842656dffffffff,4.0,0.0,0.0,0.0,0.0
842659bffffffff,81.0,56.0,0.0,0.0,0.0
84265a3ffffffff,6.0,0.0,0.0,0.0,0.0
84265b1ffffffff,2.0,0.0,0.0,0.0,0.0
84265b7ffffffff,2.0,0.0,0.0,0.0,0.0
84265b9ffffffff,67.0,0.0,0.0,0.0,0.0
84265bbffffffff,1.0,0.0,0.0,0.0,0.0
84265d3ffffffff,5.0,0.0,0.0,0.0,0.0
84265d9ffffffff,12.0,0.0,0.0,0.0,0.0
84265dbffffffff,96.0,0.0,0.0,0.0,0.0
8426601ffffffff,2.0,0.0,0.0,0.0,0.0
8426607ffffffff,4.0,0.0,0.0,0.0,0.0
8426609ffffffff,4.0,0.0,0.0,0.0,0.0
842660bffffffff,2.0,0.0,0.0,0.0,0.0
842661bffffffff,1.0,0.0,0.0,0.0,0.0
842661dffffffff,3.0,0.0,0.0,0.0,0.0
8426623ffffffff,8.0,0.0,0.0,0.0,0.0
8426625ffffffff,13.0,0.0,0.0,0.0,0.0
8426629ffffffff,15.0,0.0,0.0,0.0,0.0
842662bffffffff,2.0,0.0,0.0,0.0,0.0
842662dffffffff,4.0,0.0,0.0,0.0,0.0
8426631ffffffff,1.0,0.0,0.0,0.0,0.0
8426635ffffffff,7.0,0.0,0.0,0.0,0.0
842663dffffffff,13.0,0.0,0.0,0.0,0.0
8426641ffffffff,43.0,2.0,0.0,0.0,0.0
8426645ffffffff,60.0,2.0,0.0,0.0,0.0
8426647ffffffff,9.0,0.0,0.0,0.0,0.0
842664bffffffff,15.0,0.0,0.0,0.0,0.0
842664dffffffff,8.0,3.0,0.0,0.0,0.0
8426661ffffffff,2.0,0.0,0.0,0.0,0.0
8426665ffffffff,27.0,4.0,0.0,0.0,0.0
8426669ffffffff,34.0,0.0,0.0,0.0,0.0
842666dffffffff,1.0,0.0,0.0,0.0,0.0
8426689ffffffff,16.0,0.0,0.0,0.0,0.0
842668bffffffff,4.0,0.0,0.0,0.0,0.0
842669bffffffff,1.0,0.0,0.0,0.0,0.0
84266a3ffffffff,2.0,0.0,0.0,0.0,0.0
84266a5ffffffff,27.0,0.0,0.0,0.0,0.0
84266adffffffff,14.0,0.0,0.0,0.0,0.0
84266b1ffffffff,19.0,0.0,0.0,0.0,0.0
84266b7ffffffff,2.0,0.0,0.0,0.0,0.0
84266c5ffffffff,8.0,0.0,0.0,0.0,0.0
84266d1ffffffff,2.0,0.0,0.0,0.0,0.0
84266dbffffffff,3.0,0.0,0.0,0.0,0.0
84266e1ffffffff,146.0,4.0,0.0,0.0,0.0
84266e3ffffffff,6.0,4.0,0.0,0.0,0.0
84266e7ffffffff,1.0,0.0,0.0,0.0,0.0
84266edffffffff,9.0,0.0,0.0,0.0,0.0
842670bffffffff,2.0,0.0,0.0,0.0,0.0
8426711ffffffff,4.0,0.0,0.0,0.0,0.0
8426713ffffffff,2.0,0.0,0.0,0.0,0.0
8426719ffffffff,70.0,1.0,0.0,0.0,0.0
8426741ffffffff,2.0,0.0,0.0,0.0,0.0
8426745ffffffff,34.0,0.0,0.0,0.0,0.0
8426747ffffffff,8.0,0.0,0.0,0.0,0.0
8426759ffffffff,11.0,0.0,0.0,0.0,0.0
842675dffffffff,2.0,0.0,0.0,0.0,0.0
8426765ffffffff,1.0,0.0,0.0,0.0,0.0
842680bffffffff,41.0,0.0,0.0,0.0,0.0
8426819ffffffff,1.0,0.0,0.0,0.0,0.0
842681bffffffff,16.0,0.0,0.0,0.0,0.0
8426821ffffffff,6.0,0.0,0.0,0.0,0.0
8426835ffffffff,1.0,0.0,0.0,0.0,0.0
842685dffffffff,4.0,0.0,0.0,0.0,0.0
842686bffffffff,8.0,0.0,0.0,0.0,0.0
8426881ffffffff,2.0,0.0,0.0,0.0,0.0
8426885ffffffff,2.0,0.0,0.0,0.0,0.0
8426889ffffffff,16.0,0.0,0.0,0.0,0.0
842688bffffffff,3.0,0.0,0.0,0.0,0.0
842688dffffffff,7.0,0.0,0.0,0.0,0.0
8426893ffffffff,2.0,0.0,0.0,0.0,0.0
842689dffffffff,1.0,0.0,0.0,0.0,0.0
84268a1ffffffff,5.0,0.0,0.0,0.0,0.0
84268a3ffffffff,4.0,0.0,0.0,0.0,0.0
84268a7ffffffff,3.0,0.0,0.0,0.0,0.0
84268adffffffff,20.0,0.0,0.0,0.0,0.0
84268b3ffffffff,8.0,0.0,0.0,0.0,0.0
84268b9ffffffff,6.0,0.0,0.0,0.0,0.0
84268c7ffffffff,48.0,2.0,0.0,0.0,0.0
84268cdffffffff,39.0,0.0,0.0,0.0,0.0
84268d3ffffffff,8.0,0.0,0.0,0.0,0.0
84268d7ffffffff,26.0,0.0,0.0,0.0,0.0
84268d9ffffffff,2.0,0.0,0.0,0.0,0.0
84268dbffffffff,5.0,0.0,0.0,0.0,0.0
84268edffffffff,7.0,0.0,0.0,0.0,0.0
8426905ffffffff,3.0,0.0,0.0,0.0,0.0
842690dffffffff,5.0,1.0,0.0,0.0,0.0
8426913ffffffff,2.0,0.0,0.0,0.0,0.0
8426929ffffffff,2.0,0.0,0.0,0.0,0.0
8426945ffffffff,6.0,0.0,0.0,0.0,0.0
842694dffffffff,2.0,2.0,0.0,0.0,0.0
8426961ffffffff,26.0,22.0,0.0,0.0,0.0
8426963ffffffff,2.0,0.0,0.0,0.0,0.0
8426969ffffffff,111.0,44.0,0.0,0.0,0.0
842696bffffffff,4.0,0.0,0.0,0.0,0.0
8426981ffffffff,2.0,0.0,0.0,0.0,0.0
8426987ffffffff,13.0,0.0,0.0,0.0,0.0
8426989ffffffff,12.0,0.0,0.0,0.0,0.0
842698dffffffff,2.0,0.0,0.0,0.0,0.0
8426991ffffffff,2.0,0.0,0.0,0.0,0.0
8426995ffffffff,18.0,0.0,0.0,0.0,0.0
84269c1ffffffff,56.0,0.0,0.0,0.0,0.0
84269c3ffffffff,4.0,0.0,0.0,0.0,0.0
84269cbffffffff,8.0,0.0,0.0,0.0,0.0
84269cdffffffff,31.0,0.0,0.0,0.0,0.0
84269d1ffffffff,5.0,3.0,0.0,0.0,0.0
84269d5ffffffff,2.0,0.0,0.0,0.0,0.0
84269edffffffff,3.0,3.0,0.0,0.0,0.0
8426a27ffffffff,2.0,0.0,0.0,0.0,0.0
8426a29ffffffff,8.0,2.0,0.0,0.0,0.0
8426a37ffffffff,2.0,0.0,0.0,0.0,0.0
8426a69ffffffff,2.0,0.0,0.0,0.0,0.0
8426a87ffffffff,8.0,0.0,0.0,0.0,0.0
8426a8bffffffff,4.0,0.0,0.0,0.0,0.0
8426a93ffffffff,2.0,0.0,0.0,0.0,0.0
8426a9bffffffff,2.0,0.0,0.0,0.0,0.0
8426aa1ffffffff,83.0,2.0,0.0,0.0,0.0
8426aa5ffffffff,38.0,0.0,0.0,0.0,0.0
8426aa7ffffffff,4.0,0.0,0.0,0.0,0.0
8426aabffffffff,9.0,0.0,0.0,0.0,0.0
8426aadffffffff,48.0,0.0,0.0,0.0,0.0
8426abdffffffff,2.0,0.0,0.0,0.0,0.0
8426ac9ffffffff,1.0,0.0,0.0,0.0,0.0
8426acbffffffff,18.0,4.0,0.0,0.0,0.0
8426ad1ffffffff,5.0,2.0,0.0,0.0,0.0
8426ad3ffffffff,3.0,0.0,0.0,0.0,0.0
8426ad5ffffffff,1.0,0.0,0.0,0.0,0.0
8426ae9ffffffff,2.0,0.0,0.0,0.0,0.0
8426b0bffffffff,3.0,0.0,0.0,0.0,0.0
8426b25ffffffff,6.0,0.0,0.0,0.0,0.0
8426b3bffffffff,1.0,0.0,0.0,0.0,0.0
8426c19ffffffff,1.0,0.0,0.0,0.0,0.0
8426c37ffffffff,29.0,0.0,0.0,0.0,0.0
8426c43ffffffff,4.0,0.0,0.0,0.0,0.0
8426c49ffffffff,2.0,0.0,0.0,0.0,0.0
8426c4bffffffff,3.0,0.0,0.0,0.0,0.0
8426c83ffffffff,2.0,0.0,0.0,0.0,0.0
8426c89ffffffff,7.0,0.0,0.0,0.0,0.0
8426cb9ffffffff,29.0,0.0,0.0,0.0,0.0
8426cbdffffffff,10.0,0.0,0.0,0.0,0.0
8426cc7ffffffff,1.0,0.0,0.0,0.0,0.0
8426d03ffffffff,3.0,0.0,0.0,0.0,0.0
8426d09ffffffff,4.0,0.0,0.0,0.0,0.0
8426d15ffffffff,3.0,0.0,0.0,0.0,0.0
8426d1dffffffff,3.0,0.0,0.0,0.0,0.0
8426d31ffffffff,2.0,0.0,0.0,0.0,0.0
8426d39ffffffff,8.0,0.0,0.0,0.0,0.0
8426d41ffffffff,4.0,0.0,0.0,0.0,0.0
8426d49ffffffff,3.0,0.0,0.0,0.0,0.0
8426d4bffffffff,9.0,0.0,0.0,0.0,0.0
8426d5bffffffff,1.0,0.0,0.0,0.0,0.0
8426d61ffffffff,2.0,0.0,0.0,0.0,0.0
8426d8bffffffff,2.0,0.0,0.0,0.0,0.0
8426d95ffffffff,9.0,4.0,0.0,0.0,0.0
8426da9ffffffff,1.0,0.0,0.0,0.0,0.0
8426dadffffffff,3.0,0.0,0.0,0.0,0.0
8426db9ffffffff,2.0,0.0,0.0,0.0,0.0
8426dd9ffffffff,1.0,0.0,0.0,0.0,0.0
8426ddbffffffff,9.0,0.0,0.0,0.0,0.0
8426de7ffffffff,2.0,0.0,0.0,0.0,0.0
8426e01ffffffff,2.0,0.0,0.0,0.0,0.0
8426e17ffffffff,2.0,0.0,0.0,0.0,0.0
8426e21ffffffff,69.0,0.0,0.0,0.0,0.0
8426e25ffffffff,35.0,0.0,0.0,0.0,0.0
8426e27ffffffff,2.0,0.0,0.0,0.0,0.0
8426e2bffffffff,9.0,0.0,0.0,0.0,0.0
8426e2dffffffff,49.0,0.0,0.0,0.0,0.0
8426e3dffffffff,10.0,0.0,0.0,0.0,0.0
8426e41ffffffff,3.0,0.0,0.0,0.0,0.0
8426e43ffffffff,2.0,0.0,0.0,0.0,0.0
8426e47ffffffff,3.0,0.0,0.0,0.0,0.0
8426e4bffffffff,2.0,0.0,0.0,0.0,0.0
8426e5bffffffff,11.0,0.0,0.0,0.0,0.0
8426e61ffffffff,2.0,0.0,0.0,0.0,0.0
8426e67ffffffff,3.0,0.0,0.0,0.0,0.0
8426e69ffffffff,12.0,0.0,0.0,0.0,0.0
8426eb9ffffffff,2.0,0.0,0.0,0.0,0.0
8426ec1ffffffff,13.0,0.0,0.0,0.0,0.0
8426ecbffffffff,2.0,0.0,0.0,0.0,0.0
8426ecdffffffff,4.0,0.0,0.0,0.0,0.0
8426ed5ffffffff,3.0,0.0,0.0,0.0,0.0
8426f01ffffffff,3.0,0.0,0.0,0.0,0.0
8426f03ffffffff,4.0,0.0,0.0,0.0,0.0
8426f07ffffffff,10.0,0.0,0.0,0.0,0.0
8426f0dffffffff,2.0,0.0,0.0,0.0,0.0
8426f11ffffffff,5.0,0.0,0.0,0.0,0.0
8426f13ffffffff,2.0,0.0,0.0,0.0,0.0
8426f15ffffffff,2.0,0.0,0.0,0.0,0.0
8426f17ffffffff,4.0,0.0,0.0,0.0,0.0
8426f1dffffffff,6.0,0.0,0.0,0.0,0.0
8426f21ffffffff,2.0,0.0,0.0,0.0,0.0
8426f23ffffffff,4.0,0.0,0.0,0.0,0.0
8426f25ffffffff,7.0,0.0,0.0,0.0,0.0
8426f29ffffffff,2.0,0.0,0.0,0.0,0.0
8426f2dffffffff,57.0,2.0,0.0,0.0,0.0
8426f31ffffffff,3.0,0.0,0.0,0.0,0.0
8426f33ffffffff,1.0,0.0,0.0,0.0,0.0
8426f35ffffffff,5.0,0.0,0.0,0.0,0.0
8426f37ffffffff,2.0,0.0,0.0,0.0,0.0
8426f39ffffffff,2.0,0.0,0.0,0.0,0.0
8426f3bffffffff,1.0,0.0,0.0,0.0,0.0
8426f3dffffffff,10.0,0.0,0.0,0.0,0.0
8426f45ffffffff,6.0,0.0,0.0,0.0,0.0
8426f5bffffffff,1.0,0.0,0.0,0.0,0.0
8426f65ffffffff,3.0,0.0,0.0,0.0,0.0
8427023ffffffff,10.0,0.0,0.0,0.0,0.0
842711bffffffff,2.0,0.0,0.0,0.0,0.0
8427131ffffffff,4.0,0.0,0.0,0.0,0.0
8427133ffffffff,14.0,0.0,0.0,0.0,0.0
8427183ffffffff,9.0,0.0,0.0,0.0,0.0
842719dffffffff,2.0,0.0,0.0,0.0,0.0
84271a1ffffffff,1.0,0.0,0.0,0.0,0.0
84271b7ffffffff,4.0,0.0,0.0,0.0,0.0
84271d3ffffffff,2.0,0.0,0.0,0.0,0.0
8427417ffffffff,2.0,0.0,0.0,0.0,0.0
8427435ffffffff,9.0,0.0,0.0,0.0,0.0
8427437ffffffff,7.0,0.0,0.0,0.0,0.0
8427445ffffffff,2.0,0.0,0.0,0.0,0.0
8427483ffffffff,11.0,0.0,0.0,0.0,0.0
8427489ffffffff,2.0,0.0,0.0,0.0,0.0
842748dffffffff,23.0,0.0,0.0,0.0,0.0
8427491ffffffff,7.0,0.0,0.0,0.0,0.0
8427497ffffffff,2.0,0.0,0.0,0.0,0.0
8427499ffffffff,28.0,0.0,0.0,0.0,0.0
84274abffffffff,1.0,0.0,0.0,0.0,0.0
84274b5ffffffff,12.0,0.0,0.0,0.0,0.0
84274b7ffffffff,4.0,0.0,0.0,0.0,0.0
84274c3ffffffff,3.0,0.0,0.0,0.0,0.0
84274d3ffffffff,2.0,0.0,0.0,0.0,0.0
84274d5ffffffff,10.0,0.0,0.0,0.0,0.0
84274ddffffffff,19.0,0.0,0.0,0.0,0.0
84274e3ffffffff,31.0,0.0,0.0,0.0,0.0
8427513ffffffff,9.0,0.0,0.0,0.0,0.0
8427527ffffffff,2.0,1.0,0.0,0.0,0.0
8427581ffffffff,121.0,2.0,0.0,0.0,0.0
8427583ffffffff,6.0,0.0,0.0,0.0,0.0
8427587ffffffff,5.0,0.0,0.0,0.0,0.0
8427589ffffffff,11.0,0.0,0.0,0.0,0.0
842758bffffffff,28.0,0.0,0.0,0.0,0.0
842758dffffffff,3.0,0.0,0.0,0.0,0.0
8427591ffffffff,19.0,0.0,0.0,0.0,0.0
8427593ffffffff,5.0,0.0,0.0,0.0,0.0
8427595ffffffff,2.0,0.0,0.0,0.0,0.0
8427597ffffffff,6.0,0.0,0.0,0.0,0.0
8427599ffffffff,7.0,0.0,0.0,0.0,0.0
842759bffffffff,11.0,0.0,0.0,0.0,0.0
84275a3ffffffff,2.0,0.0,0.0,0.0,0.0
84275abffffffff,8.0,0.0,0.0,0.0,0.0
84275b5ffffffff,24.0,0.0,0.0,0.0,0.0
84275b7ffffffff,2.0,0.0,0.0,0.0,0.0
84275b9ffffffff,2.0,0.0,0.0,0.0,0.0
84275bbffffffff,13.0,0.0,0.0,0.0,0.0
84275c1ffffffff,1.0,0.0,0.0,0.0,0.0
84275c3ffffffff,225.0,5.0,0.0,0.0,0.0
84275c9ffffffff,2.0,0.0,0.0,0.0,0.0
84275d3ffffffff,2.0,0.0,0.0,0.0,0.0
84275d5ffffffff,71.0,0.0,0.0,0.0,0.0
84275d7ffffffff,34.0,0.0,0.0,0.0,0.0
84275ddffffffff,4.0,0.0,0.0,0.0,0.0
84275e5ffffffff,2.0,0.0,0.0,0.0,0.0
84275e9ffffffff,2.0,0.0,0.0,0.0,0.0
8427699ffffffff,1.0,0.0,0.0,0.0,0.0
84276a3ffffffff,2.0,0.0,0.0,0.0,0.0
84276b7ffffffff,28.0,2.0,0.0,0.0,0.0
842780dffffffff,2.0,0.0,0.0,0.0,0.0
8427861ffffffff,11.0,0.0,0.0,0.0,0.0
84278bbffffffff,2.0,0.0,0.0,0.0,0.0
84278c1ffffffff,1.0,0.0,0.0,0.0,0.0
84278c9ffffffff,6.0,0.0,0.0,0.0,0.0
8427927ffffffff,6.0,0.0,0.0,0.0,0.0
8427937ffffffff,33.0,0.0,0.0,0.0,0.0
842794bffffffff,2.0,0.0,0.0,0.0,0.0
8427963ffffffff,5.0,2.0,0.0,0.0,0.0
8427967ffffffff,8.0,0.0,0.0,0.0,0.0
8427993ffffffff,2.0,0.0,0.0,0.0,0.0
84279e1ffffffff,6.0,0.0,0.0,0.0,0.0
8427a01ffffffff,1.0,0.0,0.0,0.0,0.0
8427a03ffffffff,4.0,0.0,0.0,0.0,0.0
8427a09ffffffff,2.0,0.0,0.0,0.0,0.0
8427a2dffffffff,29.0,0.0,0.0,0.0,0.0
8427a4bffffffff,3.0,2.0,0.0,0.0,0.0
8427a81ffffffff,3.0,0.0,0.0,0.0,0.0
8427a85ffffffff,4.0,0.0,0.0,0.0,0.0
8427aa9ffffffff,4.0,0.0,0.0,0.0,0.0
8427aabffffffff,6.0,0.0,0.0,0.0,0.0
8427ad1ffffffff,38.0,0.0,0.0,0.0,0.0
8427ad3ffffffff,3.0,0.0,0.0,0.0,0.0
8427ad9ffffffff,13.0,0.0,0.0,0.0,0.0
8427ae3ffffffff,17.0,0.0,0.0,0.0,0.0
8427ae9ffffffff,2.0,0.0,0.0,0.0,0.0
8427b03ffffffff,2.0,0.0,0.0,0.0,0.0
8427b15ffffffff,2.0,0.0,0.0,0.0,0.0
8427b53ffffffff,1.0,0.0,0.0,0.0,0.0
8428023ffffffff,15.0,2.0,0.0,0.0,0.0
842802bffffffff,72.0,5.0,0.0,0.0,0.0
8428101ffffffff,1.0,1.0,0.0,0.0,0.0
8428103ffffffff,6.0,0.0,0.0,0.0,0.0
8428117ffffffff,4.0,0.0,0.0,0.0,0.0
8428133ffffffff,2.0,0.0,0.0,0.0,0.0
8428139ffffffff,8.0,0.0,0.0,0.0,0.0
842813bffffffff,139.0,2.0,0.0,0.0,0.0
8428149ffffffff,2.0,2.0,0.0,0.0,0.0
8428151ffffffff,1.0,0.0,0.0,0.0,0.0
842816bffffffff,2.0,2.0,0.0,0.0,0.0
8428195ffffffff,2.0,0.0,0.0,0.0,0.0
842819dffffffff,19.0,0.0,0.0,0.0,0.0
84281b5ffffffff,40.0,0.0,0.0,0.0,0.0
84281cbffffffff,16.0,0.0,0.0,0.0,0.0
84281d5ffffffff,2.0,0.0,0.0,0.0,0.0
84281e3ffffffff,2.0,0.0,0.0,0.0,0.0
84281e5ffffffff,4.0,0.0,0.0,0.0,0.0
84281e9ffffffff,5.0,0.0,0.0,0.0,0.0
84281ebffffffff,34.0,0.0,0.0,0.0,0.0
84281edffffffff,8.0,0.0,0.0,0.0,0.0
8428301ffffffff,22.0,1.0,0.0,0.0,0.0
8428305ffffffff,381.0,0.0,0.0,0.0,0.0
8428309ffffffff,56.0,5.0,0.0,0.0,0.0
842830bffffffff,3.0,0.0,0.0,0.0,0.0
842830dffffffff,3.0,0.0,0.0,0.0,0.0
8428317ffffffff,6.0,0.0,0.0,0.0,0.0
8428321ffffffff,4.0,0.0,0.0,0.0,0.0
8428323ffffffff,7.0,1.0,0.0,0.0,0.0
8428327ffffffff,6.0,0.0,0.0,0.0,0.0
8428329ffffffff,4.0,0.0,0.0,0.0,0.0
842832bffffffff,83.0,2.0,0.0,0.0,0.0
8428331ffffffff,12.0,2.0,0.0,0.0,0.0
8428335ffffffff,6.0,0.0,0.0,0.0,0.0
