cell_id,Icterus spurius,Icterus spurius spurius,Icterus spurius fuertesi
8426a5bffffffff,29.0,0.0,0.0
8426a5dffffffff,6.0,0.0,0.0
8426a81ffffffff,43.0,0.0,0.0
8426a83ffffffff,7.0,0.0,0.0
8426a85ffffffff,9.0,0.0,0.0
8426a87ffffffff,208.0,0.0,0.0
8426a89ffffffff,8.0,0.0,0.0
8426a8bffffffff,807.0,0.0,0.0
8426a8dffffffff,2.0,0.0,0.0
8426a91ffffffff,41.0,0.0,0.0
8426a93ffffffff,8.0,0.0,0.0
8426a95ffffffff,164.0,0.0,0.0
8426a97ffffffff,209.0,0.0,0.0
8426a99ffffffff,26.0,4.0,0.0
8426a9bffffffff,2.0,2.0,0.0
8426a9dffffffff,168.0,0.0,0.0
8426aa1ffffffff,31.0,0.0,0.0
8426aa3ffffffff,10.0,0.0,0.0
8426aa5ffffffff,109.0,0.0,0.0
8426aa7ffffffff,145.0,0.0,0.0
8426aa9ffffffff,445.0,0.0,0.0
8426aabffffffff,148.0,0.0,0.0
8426aadffffffff,71.0,0.0,0.0
8426ab3ffffffff,85.0,0.0,0.0
8426ab5ffffffff,73.0,0.0,0.0
8426ab7ffffffff,78.0,0.0,0.0
8426ab9ffffffff,71.0,0.0,0.0
8426abbffffffff,20.0,0.0,0.0
8426abdffffffff,54.0,0.0,0.0
8426ac1ffffffff,14.0,0.0,0.0
8426ac3ffffffff,20.0,0.0,0.0
8426ac5ffffffff,127.0,10.0,0.0
8426ac7ffffffff,32.0,5.0,0.0
8426ac9ffffffff,2.0,0.0,0.0
8426acbffffffff,82.0,2.0,0.0
8426acdffffffff,11.0,0.0,0.0
8426ad1ffffffff,205.0,5.0,0.0
8426ad3ffffffff,2.0,2.0,0.0
8426ad5ffffffff,60.0,4.0,0.0
8426ad7ffffffff,60.0,0.0,0.0
8426adbffffffff,106.0,0.0,0.0
8426addffffffff,13.0,0.0,0.0
8426ae3ffffffff,52.0,3.0,0.0
8426ae7ffffffff,83.0,0.0,0.0
8426ae9ffffffff,50.0,0.0,0.0
8426aebffffffff,21.0,1.0,0.0
8426c07ffffffff,6.0,0.0,0.0
8426c0dffffffff,1.0,0.0,0.0
8426c11ffffffff,77.0,0.0,0.0
8426c13ffffffff,3.0,0.0,0.0
8426c15ffffffff,2.0,0.0,0.0
8426c17ffffffff,1.0,0.0,0.0
8426c19ffffffff,88.0,0.0,0.0
8426c1bffffffff,142.0,0.0,0.0
8426c1dffffffff,20.0,0.0,0.0
8426c27ffffffff,3.0,0.0,0.0
8426c2bffffffff,4.0,0.0,0.0
8426c2dffffffff,4.0,0.0,0.0
8426c31ffffffff,19.0,0.0,0.0
8426c33ffffffff,4.0,0.0,0.0
8426c35ffffffff,2.0,0.0,0.0
8426c37ffffffff,31.0,0.0,0.0
8426c3bffffffff,17.0,0.0,0.0
8426c3dffffffff,1.0,0.0,0.0
8426c41ffffffff,5.0,0.0,0.0
8426c43ffffffff,9.0,0.0,0.0
8426c45ffffffff,6.0,0.0,0.0
8426c49ffffffff,5.0,0.0,0.0
8426c4bffffffff,5.0,0.0,0.0
8426c4dffffffff,52.0,0.0,0.0
8426c51ffffffff,4.0,0.0,0.0
8426c53ffffffff,62.0,0.0,0.0
8426c55ffffffff,2.0,0.0,0.0
8426c5bffffffff,124.0,0.0,0.0
8426c67ffffffff,1.0,0.0,0.0
8426c6bffffffff,2.0,0.0,0.0
8426c6dffffffff,5.0,0.0,0.0
8426c81ffffffff,4.0,0.0,0.0
8426c83ffffffff,74.0,0.0,0.0
8426c85ffffffff,22.0,0.0,0.0
8426c87ffffffff,132.0,0.0,0.0
8426c89ffffffff,353.0,0.0,0.0
8426c8bffffffff,2.0,0.0,0.0
8426c8dffffffff,9.0,0.0,0.0
8426c91ffffffff,28.0,0.0,0.0
8426c93ffffffff,34.0,0.0,0.0
8426c95ffffffff,6.0,0.0,0.0
8426c97ffffffff,48.0,0.0,0.0
8426c99ffffffff,11.0,0.0,0.0
8426c9bffffffff,45.0,0.0,0.0
8426c9dffffffff,115.0,0.0,0.0
8426ca1ffffffff,4.0,0.0,0.0
8426ca3ffffffff,36.0,0.0,0.0
8426ca5ffffffff,4.0,0.0,0.0
8426ca7ffffffff,5.0,0.0,0.0
8426ca9ffffffff,13.0,0.0,0.0
8426cabffffffff,28.0,0.0,0.0
8426cadffffffff,5.0,0.0,0.0
8426cb1ffffffff,11.0,0.0,0.0
8426cb3ffffffff,5.0,0.0,0.0
8426cb5ffffffff,21.0,0.0,0.0
8426cb7ffffffff,7.0,0.0,0.0
8426cb9ffffffff,173.0,0.0,0.0
8426cbbffffffff,18.0,0.0,0.0
8426cbdffffffff,209.0,0.0,0.0
8426cc1ffffffff,2.0,0.0,0.0
8426cc3ffffffff,3.0,0.0,0.0
8426cc7ffffffff,18.0,0.0,0.0
8426ccbffffffff,4.0,0.0,0.0
8426ccdffffffff,1.0,0.0,0.0
8426cd1ffffffff,9.0,0.0,0.0
8426cd3ffffffff,19.0,0.0,0.0
8426cd7ffffffff,25.0,0.0,0.0
8426cd9ffffffff,3.0,0.0,0.0
8426cdbffffffff,22.0,0.0,0.0
8426ce1ffffffff,2.0,0.0,0.0
8426ce3ffffffff,8.0,0.0,0.0
8426ce5ffffffff,11.0,0.0,0.0
8426ce7ffffffff,3.0,0.0,0.0
8426cebffffffff,8.0,0.0,0.0
8426cedffffffff,2.0,0.0,0.0
8426d05ffffffff,3.0,0.0,0.0
8426d09ffffffff,5.0,0.0,0.0
8426d11ffffffff,1.0,0.0,0.0
8426d15ffffffff,12.0,0.0,0.0
8426d1bffffffff,17.0,0.0,0.0
8426d1dffffffff,7.0,0.0,0.0
8426d25ffffffff,7.0,0.0,0.0
8426d2bffffffff,28.0,0.0,0.0
8426d31ffffffff,5.0,0.0,0.0
8426d33ffffffff,4.0,0.0,0.0
8426d35ffffffff,3.0,0.0,0.0
8426d37ffffffff,2.0,0.0,0.0
8426d39ffffffff,45.0,0.0,0.0
8426d41ffffffff,16.0,0.0,0.0
8426d43ffffffff,2.0,0.0,0.0
8426d45ffffffff,158.0,0.0,0.0
8426d47ffffffff,13.0,0.0,0.0
8426d49ffffffff,212.0,0.0,0.0
8426d4bffffffff,130.0,0.0,0.0
8426d4dffffffff,9.0,0.0,0.0
8426d51ffffffff,9.0,0.0,0.0
8426d57ffffffff,1.0,0.0,0.0
8426d59ffffffff,6.0,0.0,0.0
8426d5bffffffff,2.0,0.0,0.0
8426d5dffffffff,6.0,0.0,0.0
8426d63ffffffff,1.0,0.0,0.0
8426d67ffffffff,3.0,0.0,0.0
8426d69ffffffff,2.0,0.0,0.0
8426d6bffffffff,46.0,0.0,0.0
8426d6dffffffff,2.0,0.0,0.0
8426d81ffffffff,6.0,0.0,0.0
8426d83ffffffff,10.0,0.0,0.0
8426d85ffffffff,3.0,0.0,0.0
8426d87ffffffff,2.0,0.0,0.0
8426d89ffffffff,2.0,0.0,0.0
8426d8bffffffff,1.0,0.0,0.0
8426d8dffffffff,7.0,0.0,0.0
8426d91ffffffff,9.0,0.0,0.0
8426d93ffffffff,3.0,0.0,0.0
8426d95ffffffff,26.0,0.0,0.0
8426d97ffffffff,3.0,0.0,0.0
8426d99ffffffff,8.0,0.0,0.0
8426d9bffffffff,9.0,0.0,0.0
8426d9dffffffff,4.0,0.0,0.0
8426da1ffffffff,1.0,0.0,0.0
8426da9ffffffff,8.0,0.0,0.0
8426dabffffffff,2.0,0.0,0.0
8426dadffffffff,23.0,0.0,0.0
8426db1ffffffff,4.0,0.0,0.0
8426db3ffffffff,5.0,0.0,0.0
8426db5ffffffff,6.0,0.0,0.0
8426db9ffffffff,6.0,0.0,0.0
8426dbbffffffff,2.0,0.0,0.0
8426dbdffffffff,10.0,0.0,0.0
8426dc1ffffffff,5.0,0.0,0.0
8426dc7ffffffff,4.0,0.0,0.0
8426dcdffffffff,3.0,0.0,0.0
8426dd3ffffffff,9.0,0.0,0.0
8426dd5ffffffff,2.0,0.0,0.0
8426dd7ffffffff,5.0,0.0,0.0
8426dd9ffffffff,3.0,0.0,0.0
8426ddbffffffff,20.0,0.0,0.0
8426dddffffffff,3.0,0.0,0.0
8426de1ffffffff,3.0,0.0,0.0
8426de3ffffffff,15.0,0.0,0.0
8426de7ffffffff,171.0,0.0,0.0
8426de9ffffffff,3.0,0.0,0.0
8426debffffffff,3.0,0.0,0.0
8426e01ffffffff,20.0,0.0,0.0
8426e03ffffffff,14.0,0.0,0.0
8426e05ffffffff,13.0,0.0,0.0
8426e07ffffffff,133.0,0.0,0.0
8426e09ffffffff,20.0,0.0,0.0
8426e0bffffffff,70.0,0.0,0.0
8426e0dffffffff,14.0,0.0,0.0
8426e11ffffffff,32.0,0.0,0.0
8426e13ffffffff,17.0,0.0,0.0
8426e15ffffffff,21.0,0.0,0.0
8426e17ffffffff,8.0,0.0,0.0
8426e19ffffffff,25.0,0.0,0.0
8426e1bffffffff,20.0,0.0,0.0
8426e1dffffffff,5.0,0.0,0.0
8426e21ffffffff,623.0,0.0,0.0
8426e23ffffffff,118.0,0.0,0.0
8426e25ffffffff,20.0,0.0,0.0
8426e27ffffffff,13.0,0.0,0.0
8426e29ffffffff,37.0,0.0,0.0
8426e2bffffffff,85.0,0.0,0.0
8426e2dffffffff,308.0,0.0,0.0
8426e31ffffffff,12.0,0.0,0.0
8426e33ffffffff,41.0,0.0,0.0
8426e35ffffffff,7.0,0.0,0.0
8426e39ffffffff,29.0,0.0,0.0
8426e3bffffffff,8.0,0.0,0.0
8426e3dffffffff,70.0,0.0,0.0
8426e41ffffffff,26.0,0.0,0.0
8426e43ffffffff,329.0,0.0,0.0
8426e45ffffffff,7.0,0.0,0.0
8426e47ffffffff,41.0,0.0,0.0
8426e49ffffffff,4.0,0.0,0.0
8426e4bffffffff,23.0,0.0,0.0
8426e4dffffffff,15.0,0.0,0.0
8426e51ffffffff,130.0,0.0,0.0
8426e53ffffffff,30.0,0.0,0.0
8426e55ffffffff,41.0,0.0,0.0
8426e57ffffffff,50.0,0.0,0.0
8426e59ffffffff,70.0,0.0,0.0
8426e5bffffffff,1067.0,0.0,0.0
8426e5dffffffff,114.0,0.0,0.0
8426e63ffffffff,31.0,0.0,0.0
8426e65ffffffff,2.0,0.0,0.0
8426e67ffffffff,71.0,0.0,0.0
8426e69ffffffff,20.0,0.0,0.0
8426e6bffffffff,12.0,0.0,0.0
8426e6dffffffff,15.0,0.0,0.0
8426e81ffffffff,12.0,0.0,0.0
8426e83ffffffff,16.0,0.0,0.0
8426e85ffffffff,17.0,0.0,0.0
8426e89ffffffff,6.0,0.0,0.0
8426e8bffffffff,47.0,0.0,0.0
8426e91ffffffff,3.0,0.0,0.0
8426e93ffffffff,2.0,0.0,0.0
8426e95ffffffff,3.0,0.0,0.0
8426e97ffffffff,42.0,0.0,0.0
8426e99ffffffff,21.0,0.0,0.0
8426e9bffffffff,8.0,0.0,0.0
8426e9dffffffff,137.0,0.0,0.0
8426ea9ffffffff,10.0,0.0,0.0
8426eabffffffff,2.0,0.0,0.0
8426eadffffffff,12.0,0.0,0.0
8426eb1ffffffff,3.0,0.0,0.0
8426eb7ffffffff,22.0,0.0,0.0
8426eb9ffffffff,36.0,0.0,0.0
8426ebbffffffff,5.0,0.0,0.0
8426ebdffffffff,18.0,0.0,0.0
8426ec1ffffffff,58.0,0.0,0.0
8426ec3ffffffff,8.0,0.0,0.0
8426ec9ffffffff,62.0,0.0,0.0
8426ecbffffffff,63.0,0.0,0.0
8426ecdffffffff,41.0,0.0,0.0
8426ed1ffffffff,53.0,0.0,0.0
8426ed3ffffffff,11.0,0.0,0.0
8426ed5ffffffff,117.0,0.0,0.0
8426ed7ffffffff,181.0,0.0,0.0
8426ed9ffffffff,48.0,0.0,0.0
8426edbffffffff,9.0,0.0,0.0
8426eddffffffff,116.0,0.0,0.0
8426ee1ffffffff,18.0,0.0,0.0
8426ee3ffffffff,16.0,0.0,0.0
8426ee5ffffffff,9.0,0.0,0.0
8426ee7ffffffff,6.0,0.0,0.0
8426ee9ffffffff,18.0,0.0,0.0
8426eebffffffff,2.0,0.0,0.0
8426eedffffffff,108.0,0.0,0.0
8426f01ffffffff,7.0,0.0,0.0
8426f03ffffffff,7.0,0.0,0.0
8426f05ffffffff,25.0,0.0,0.0
8426f07ffffffff,27.0,0.0,0.0
8426f09ffffffff,13.0,0.0,0.0
8426f0bffffffff,25.0,0.0,0.0
8426f0dffffffff,118.0,0.0,0.0
8426f11ffffffff,102.0,0.0,0.0
8426f13ffffffff,30.0,0.0,0.0
8426f15ffffffff,17.0,0.0,0.0
8426f17ffffffff,56.0,0.0,0.0
8426f19ffffffff,27.0,0.0,0.0
8426f1bffffffff,52.0,0.0,0.0
8426f1dffffffff,45.0,0.0,0.0
8426f21ffffffff,79.0,0.0,0.0
8426f23ffffffff,16.0,0.0,0.0
8426f25ffffffff,268.0,0.0,0.0
8426f27ffffffff,281.0,0.0,0.0
8426f29ffffffff,17.0,0.0,0.0
8426f2bffffffff,40.0,0.0,0.0
8426f2dffffffff,284.0,0.0,0.0
8426f31ffffffff,3.0,0.0,0.0
8426f33ffffffff,74.0,0.0,0.0
8426f35ffffffff,41.0,0.0,0.0
8426f37ffffffff,4.0,0.0,0.0
8426f39ffffffff,8.0,0.0,0.0
8426f3bffffffff,34.0,0.0,0.0
8426f3dffffffff,27.0,0.0,0.0
8426f43ffffffff,3.0,0.0,0.0
8426f45ffffffff,6.0,0.0,0.0
8426f47ffffffff,2.0,0.0,0.0
8426f49ffffffff,7.0,0.0,0.0
8426f4bffffffff,19.0,0.0,0.0
8426f4dffffffff,11.0,0.0,0.0
8426f51ffffffff,22.0,0.0,0.0
8426f53ffffffff,10.0,0.0,0.0
8426f55ffffffff,6.0,0.0,0.0
8426f57ffffffff,29.0,0.0,0.0
8426f59ffffffff,15.0,0.0,0.0
8426f5dffffffff,2.0,0.0,0.0
8426f63ffffffff,15.0,0.0,0.0
8426f65ffffffff,7.0,0.0,0.0
8426f69ffffffff,2.0,0.0,0.0
8426f6bffffffff,15.0,0.0,0.0
8426f6dffffffff,24.0,0.0,0.0
8427021ffffffff,5.0,0.0,0.0
8427023ffffffff,65.0,0.0,0.0
8427025ffffffff,24.0,0.0,0.0
8427027ffffffff,22.0,0.0,0.0
8427029ffffffff,5.0,0.0,0.0
842702bffffffff,133.0,0.0,0.0
8427117ffffffff,1.0,0.0,0.0
842711bffffffff,91.0,0.0,0.0
842712bffffffff,11.0,0.0,0.0
8427131ffffffff,63.0,0.0,0.0
8427133ffffffff,77.0,0.0,0.0
8427135ffffffff,5.0,0.0,0.0
8427137ffffffff,110.0,0.0,0.0
842713bffffffff,4.0,0.0,0.0
8427153ffffffff,4.0,0.0,0.0
8427181ffffffff,9.0,0.0,0.0
8427183ffffffff,77.0,0.0,0.0
8427187ffffffff,4.0,0.0,0.0
8427189ffffffff,1.0,0.0,0.0
842718bffffffff,3.0,0.0,0.0
842718dffffffff,4.0,0.0,0.0
8427191ffffffff,22.0,0.0,0.0
8427193ffffffff,17.0,0.0,0.0
8427195ffffffff,18.0,0.0,0.0
8427197ffffffff,14.0,0.0,0.0
8427199ffffffff,13.0,0.0,0.0
842719bffffffff,2.0,0.0,0.0
842719dffffffff,44.0,0.0,0.0
84271a1ffffffff,32.0,0.0,0.0
84271a3ffffffff,29.0,0.0,0.0
84271a5ffffffff,10.0,0.0,0.0
84271a7ffffffff,27.0,0.0,0.0
84271a9ffffffff,8.0,0.0,0.0
84271abffffffff,21.0,0.0,0.0
84271adffffffff,9.0,0.0,0.0
84271b1ffffffff,6.0,0.0,0.0
84271b3ffffffff,26.0,0.0,0.0
84271b5ffffffff,92.0,0.0,0.0
84271b7ffffffff,12.0,0.0,0.0
84271b9ffffffff,12.0,0.0,0.0
84271bbffffffff,5.0,0.0,0.0
84271bdffffffff,21.0,0.0,0.0
84271c3ffffffff,17.0,0.0,0.0
84271c5ffffffff,2.0,0.0,0.0
84271c7ffffffff,6.0,0.0,0.0
84271c9ffffffff,31.0,0.0,0.0
84271cbffffffff,2.0,0.0,0.0
84271d1ffffffff,2.0,0.0,0.0
84271d5ffffffff,7.0,0.0,0.0
84271d7ffffffff,10.0,0.0,0.0
84271d9ffffffff,7.0,0.0,0.0
84271e7ffffffff,1.0,0.0,0.0
84271ebffffffff,4.0,0.0,0.0
8427401ffffffff,33.0,0.0,0.0
8427407ffffffff,17.0,0.0,0.0
8427411ffffffff,3.0,0.0,0.0
8427417ffffffff,6.0,0.0,0.0
8427421ffffffff,2.0,0.0,0.0
8427431ffffffff,36.0,0.0,0.0
8427435ffffffff,181.0,0.0,0.0
8427437ffffffff,56.0,0.0,0.0
8427439ffffffff,10.0,0.0,0.0
842743dffffffff,21.0,0.0,0.0
8427481ffffffff,143.0,0.0,0.0
8427483ffffffff,70.0,0.0,0.0
8427485ffffffff,230.0,0.0,0.0
8427487ffffffff,88.0,0.0,0.0
8427489ffffffff,17.0,0.0,0.0
842748bffffffff,17.0,0.0,0.0
842748dffffffff,51.0,0.0,0.0
8427491ffffffff,90.0,0.0,0.0
8427493ffffffff,13.0,0.0,0.0
8427495ffffffff,12.0,0.0,0.0
8427497ffffffff,97.0,0.0,0.0
8427499ffffffff,513.0,0.0,0.0
842749bffffffff,57.0,0.0,0.0
842749dffffffff,43.0,0.0,0.0
84274a3ffffffff,11.0,0.0,0.0
84274abffffffff,69.0,0.0,0.0
84274b1ffffffff,134.0,0.0,0.0
84274b3ffffffff,60.0,0.0,0.0
84274b5ffffffff,131.0,0.0,0.0
84274b7ffffffff,121.0,0.0,0.0
84274b9ffffffff,20.0,0.0,0.0
84274bbffffffff,75.0,0.0,0.0
84274bdffffffff,19.0,0.0,0.0
84274c1ffffffff,20.0,0.0,0.0
84274c3ffffffff,17.0,0.0,0.0
84274c7ffffffff,2.0,0.0,0.0
84274c9ffffffff,3.0,0.0,0.0
84274cbffffffff,45.0,0.0,0.0
84274d1ffffffff,30.0,0.0,0.0
84274d3ffffffff,97.0,0.0,0.0
84274d5ffffffff,25.0,0.0,0.0
84274d7ffffffff,37.0,0.0,0.0
84274d9ffffffff,14.0,0.0,0.0
84274dbffffffff,109.0,0.0,0.0
84274ddffffffff,47.0,0.0,0.0
84274e1ffffffff,10.0,0.0,0.0
84274e3ffffffff,220.0,0.0,0.0
84274e9ffffffff,10.0,0.0,0.0
84274ebffffffff,3.0,0.0,0.0
8427503ffffffff,2.0,0.0,0.0
8427505ffffffff,3.0,0.0,0.0
8427513ffffffff,7.0,0.0,0.0
8427521ffffffff,20.0,0.0,0.0
8427523ffffffff,29.0,0.0,0.0
8427525ffffffff,44.0,0.0,0.0
8427527ffffffff,125.0,2.0,0.0
8427529ffffffff,6.0,0.0,0.0
842752bffffffff,5.0,0.0,0.0
842752dffffffff,2.0,0.0,0.0
8427531ffffffff,82.0,0.0,0.0
8427533ffffffff,2.0,0.0,0.0
8427535ffffffff,75.0,0.0,0.0
8427537ffffffff,27.0,0.0,0.0
8427539ffffffff,10.0,0.0,0.0
842753bffffffff,3.0,0.0,0.0
842753dffffffff,15.0,0.0,0.0
8427581ffffffff,571.0,0.0,0.0
8427583ffffffff,22.0,0.0,0.0
8427585ffffffff,430.0,0.0,0.0
8427587ffffffff,169.0,0.0,0.0
8427589ffffffff,64.0,0.0,0.0
842758bffffffff,107.0,0.0,0.0
842758dffffffff,131.0,0.0,0.0
8427591ffffffff,664.0,0.0,0.0
8427593ffffffff,1594.0,0.0,0.0
8427595ffffffff,56.0,0.0,0.0
8427597ffffffff,68.0,0.0,0.0
8427599ffffffff,116.0,0.0,0.0
842759bffffffff,663.0,0.0,0.0
842759dffffffff,118.0,0.0,0.0
84275a1ffffffff,50.0,0.0,0.0
84275a3ffffffff,24.0,0.0,0.0
84275a5ffffffff,1.0,0.0,0.0
84275a9ffffffff,56.0,0.0,0.0
84275abffffffff,29.0,0.0,0.0
84275adffffffff,48.0,0.0,0.0
84275b1ffffffff,6.0,0.0,0.0
84275b3ffffffff,54.0,0.0,0.0
84275b5ffffffff,322.0,0.0,0.0
84275b7ffffffff,74.0,0.0,0.0
84275b9ffffffff,75.0,0.0,0.0
84275bbffffffff,82.0,0.0,0.0
84275bdffffffff,13.0,0.0,0.0
84275c1ffffffff,12.0,0.0,0.0
84275c3ffffffff,230.0,0.0,0.0
84275c5ffffffff,185.0,0.0,0.0
84275c7ffffffff,35.0,0.0,0.0
84275c9ffffffff,14.0,0.0,0.0
84275cbffffffff,88.0,0.0,0.0
84275cdffffffff,68.0,0.0,0.0
84275d1ffffffff,295.0,0.0,0.0
84275d3ffffffff,255.0,0.0,0.0
84275d5ffffffff,137.0,0.0,0.0
84275d7ffffffff,216.0,0.0,0.0
84275d9ffffffff,57.0,0.0,0.0
84275ddffffffff,43.0,0.0,0.0
84275e1ffffffff,25.0,0.0,0.0
84275e3ffffffff,8.0,0.0,0.0
84275e5ffffffff,57.0,0.0,0.0
84275e7ffffffff,22.0,0.0,0.0
84275e9ffffffff,47.0,0.0,0.0
84275ebffffffff,31.0,0.0,0.0
84275edffffffff,16.0,0.0,0.0
8427691ffffffff,14.0,0.0,0.0
8427693ffffffff,53.0,0.0,0.0
8427699ffffffff,16.0,0.0,0.0
84276b3ffffffff,4.0,0.0,0.0
84276b5ffffffff,48.0,0.0,0.0
84276b7ffffffff,58.0,0.0,0.0
84276bbffffffff,3.0,0.0,0.0
84276bdffffffff,2196.0,0.0,0.0
84276d1ffffffff,12.0,0.0,0.0
84276d3ffffffff,5.0,0.0,0.0
84276d5ffffffff,2.0,0.0,0.0
8427801ffffffff,84.0,0.0,0.0
842780dffffffff,9.0,0.0,0.0
8427813ffffffff,10.0,0.0,0.0
8427817ffffffff,13.0,0.0,0.0
8427819ffffffff,3.0,0.0,0.0
842781bffffffff,11.0,0.0,0.0
8427825ffffffff,8.0,0.0,0.0
8427829ffffffff,14.0,0.0,0.0
8427833ffffffff,8.0,0.0,0.0
8427837ffffffff,3.0,0.0,0.0
842783dffffffff,5.0,0.0,0.0
8427847ffffffff,14.0,0.0,0.0
8427857ffffffff,3.0,0.0,0.0
8427859ffffffff,14.0,0.0,0.0
842785bffffffff,49.0,0.0,0.0
8427861ffffffff,52.0,0.0,0.0
8427863ffffffff,2.0,0.0,0.0
8427867ffffffff,38.0,0.0,0.0
842786bffffffff,33.0,0.0,0.0
8427881ffffffff,5.0,0.0,0.0
8427883ffffffff,4.0,0.0,0.0
8427885ffffffff,5.0,0.0,0.0
8427889ffffffff,23.0,0.0,0.0
842788dffffffff,21.0,0.0,0.0
8427893ffffffff,4.0,0.0,0.0
842789bffffffff,1.0,0.0,0.0
84278a1ffffffff,4.0,0.0,0.0
84278a3ffffffff,2.0,0.0,0.0
84278a5ffffffff,1.0,0.0,0.0
84278adffffffff,2.0,0.0,0.0
84278b1ffffffff,29.0,0.0,0.0
84278b3ffffffff,32.0,0.0,0.0
84278b5ffffffff,16.0,0.0,0.0
84278c1ffffffff,20.0,0.0,0.0
84278c3ffffffff,13.0,0.0,0.0
84278c5ffffffff,6.0,0.0,0.0
84278c7ffffffff,59.0,0.0,0.0
84278c9ffffffff,259.0,0.0,0.0
84278cbffffffff,41.0,0.0,0.0
84278cdffffffff,42.0,0.0,0.0
84278d1ffffffff,15.0,0.0,0.0
84278d3ffffffff,14.0,0.0,0.0
84278d5ffffffff,16.0,0.0,0.0
84278d9ffffffff,16.0,0.0,0.0
84278dbffffffff,15.0,0.0,0.0
84278e3ffffffff,3.0,0.0,0.0
84278ebffffffff,2.0,0.0,0.0
8427909ffffffff,2.0,0.0,0.0
842790dffffffff,2.0,0.0,0.0
842791bffffffff,7.0,0.0,0.0
8427953ffffffff,37.0,0.0,0.0
8427955ffffffff,2.0,0.0,0.0
8427981ffffffff,2.0,0.0,0.0
8427989ffffffff,2.0,0.0,0.0
842798bffffffff,6.0,0.0,0.0
842798dffffffff,10.0,0.0,0.0
8427999ffffffff,1.0,0.0,0.0
84279a9ffffffff,22.0,0.0,0.0
84279c3ffffffff,5.0,0.0,0.0
84279c5ffffffff,4.0,0.0,0.0
84279cbffffffff,10.0,0.0,0.0
84279cdffffffff,2.0,0.0,0.0
84279d3ffffffff,1.0,0.0,0.0
84279ddffffffff,2.0,0.0,0.0
84279e1ffffffff,1.0,0.0,0.0
8427a01ffffffff,4.0,0.0,0.0
8427a07ffffffff,8.0,0.0,0.0
8427a0bffffffff,2.0,0.0,0.0
8427a11ffffffff,4.0,0.0,0.0
8427a15ffffffff,5.0,0.0,0.0
8427a1dffffffff,1.0,0.0,0.0
8427a2bffffffff,2.0,0.0,0.0
8427a33ffffffff,2.0,0.0,0.0
8427a37ffffffff,6.0,0.0,0.0
8427a39ffffffff,5.0,0.0,0.0
8427a47ffffffff,11.0,0.0,0.0
8427a81ffffffff,23.0,0.0,0.0
8427a83ffffffff,4.0,0.0,0.0
8427a85ffffffff,12.0,0.0,0.0
8427a87ffffffff,47.0,0.0,0.0
8427a89ffffffff,10.0,0.0,0.0
8427a8bffffffff,9.0,0.0,0.0
8427a8dffffffff,54.0,0.0,0.0
8427a91ffffffff,17.0,0.0,0.0
8427a93ffffffff,158.0,0.0,0.0
8427a95ffffffff,70.0,0.0,0.0
8427a97ffffffff,46.0,0.0,0.0
8427a99ffffffff,2.0,0.0,0.0
8427a9bffffffff,62.0,0.0,0.0
8427a9dffffffff,2.0,0.0,0.0
8427aa3ffffffff,47.0,0.0,0.0
8427aa5ffffffff,10.0,0.0,0.0
8427aa9ffffffff,20.0,0.0,0.0
8427aabffffffff,4.0,0.0,0.0
8427aadffffffff,5.0,0.0,0.0
8427ab1ffffffff,2.0,0.0,0.0
8427ab3ffffffff,2.0,0.0,0.0
8427ab7ffffffff,11.0,0.0,0.0
8427ab9ffffffff,13.0,0.0,0.0
8427abbffffffff,9.0,0.0,0.0
8427abdffffffff,8.0,0.0,0.0
8427ac3ffffffff,9.0,0.0,0.0
8427ac5ffffffff,9.0,0.0,0.0
8427ac7ffffffff,15.0,0.0,0.0
8427ac9ffffffff,1.0,0.0,0.0
8427acbffffffff,58.0,0.0,0.0
8427ad1ffffffff,34.0,0.0,0.0
8427ad3ffffffff,11.0,0.0,0.0
8427ad5ffffffff,12.0,0.0,0.0
8427ad7ffffffff,71.0,0.0,0.0
8427ad9ffffffff,20.0,0.0,0.0
8427addffffffff,162.0,0.0,0.0
8427ae1ffffffff,2.0,0.0,0.0
8427ae3ffffffff,3.0,0.0,0.0
8427ae5ffffffff,92.0,0.0,0.0
8427ae7ffffffff,11.0,0.0,0.0
8427ae9ffffffff,3.0,0.0,0.0
8427aebffffffff,19.0,0.0,0.0
8427b13ffffffff,9.0,0.0,0.0
842a069ffffffff,3.0,0.0,0.0
842a06dffffffff,7.0,0.0,0.0
842a101ffffffff,1225.0,8.0,0.0
842a103ffffffff,129.0,0.0,0.0
842a105ffffffff,344.0,0.0,0.0
842a107ffffffff,1365.0,0.0,0.0
842a109ffffffff,1036.0,0.0,0.0
842a10bffffffff,257.0,0.0,0.0
842a10dffffffff,990.0,0.0,0.0
842a121ffffffff,193.0,0.0,0.0
842a123ffffffff,159.0,0.0,0.0
842a125ffffffff,31.0,0.0,0.0
842a127ffffffff,84.0,0.0,0.0
842a129ffffffff,403.0,0.0,0.0
842a12bffffffff,590.0,0.0,0.0
842a12dffffffff,10.0,0.0,0.0
842a131ffffffff,142.0,0.0,0.0
842a133ffffffff,889.0,0.0,0.0
842a135ffffffff,923.0,0.0,0.0
842a137ffffffff,35.0,0.0,0.0
842a139ffffffff,149.0,0.0,0.0
842a13bffffffff,19.0,0.0,0.0
842a13dffffffff,802.0,0.0,0.0
842a141ffffffff,198.0,0.0,0.0
842a143ffffffff,647.0,0.0,0.0
