cell_id,Cathartes aura,Cathartes aura [aura Group],Cathartes aura ruficollis,Cathartes aura jota,Cathartes aura [undescribed form]
8412515ffffffff,112.0,22.0,0.0,0.0,0.0
8412517ffffffff,2.0,0.0,0.0,0.0,0.0
841251dffffffff,10.0,0.0,0.0,0.0,0.0
8412521ffffffff,4.0,0.0,0.0,0.0,0.0
8412523ffffffff,10.0,2.0,0.0,0.0,0.0
8412525ffffffff,11.0,0.0,0.0,0.0,0.0
8412527ffffffff,27.0,2.0,0.0,0.0,0.0
841252bffffffff,2.0,0.0,0.0,0.0,0.0
841252dffffffff,1.0,0.0,0.0,0.0,0.0
8412535ffffffff,42.0,5.0,0.0,0.0,0.0
8412537ffffffff,9.0,0.0,0.0,0.0,0.0
8412539ffffffff,23.0,5.0,0.0,0.0,0.0
841253bffffffff,24.0,0.0,0.0,0.0,0.0
841253dffffffff,9.0,0.0,0.0,0.0,0.0
8412563ffffffff,2.0,0.0,0.0,0.0,0.0
8412583ffffffff,7.0,0.0,0.0,0.0,0.0
8412589ffffffff,2.0,0.0,0.0,0.0,0.0
841258bffffffff,2.0,0.0,0.0,0.0,0.0
8412591ffffffff,69.0,0.0,0.0,0.0,0.0
8412593ffffffff,5.0,0.0,0.0,0.0,0.0
8412595ffffffff,9.0,0.0,0.0,0.0,0.0
8412597ffffffff,132.0,0.0,0.0,0.0,0.0
8412599ffffffff,6.0,0.0,0.0,0.0,0.0
841259bffffffff,1.0,0.0,0.0,0.0,0.0
841259dffffffff,6.0,0.0,0.0,0.0,0.0
84125a5ffffffff,2.0,0.0,0.0,0.0,0.0
84125adffffffff,11.0,0.0,0.0,0.0,0.0
84125b9ffffffff,1.0,0.0,0.0,0.0,0.0
84125bbffffffff,6.0,0.0,0.0,0.0,0.0
84125c5ffffffff,2.0,0.0,0.0,0.0,0.0
84125c7ffffffff,6.0,0.0,0.0,0.0,0.0
84125cdffffffff,6.0,0.0,0.0,0.0,0.0
84125d1ffffffff,7.0,0.0,0.0,0.0,0.0
84125d3ffffffff,6.0,0.0,0.0,0.0,0.0
84125d5ffffffff,10.0,0.0,0.0,0.0,0.0
84125d7ffffffff,32.0,0.0,0.0,0.0,0.0
84125d9ffffffff,6.0,0.0,0.0,0.0,0.0
84125dbffffffff,8.0,0.0,0.0,0.0,0.0
84125ddffffffff,2.0,0.0,0.0,0.0,0.0
84125e5ffffffff,2.0,0.0,0.0,0.0,0.0
84125ebffffffff,2.0,0.0,0.0,0.0,0.0
84126a1ffffffff,2.0,0.0,0.0,0.0,0.0
84126b7ffffffff,2.0,0.0,0.0,0.0,0.0
8412883ffffffff,4.0,0.0,0.0,0.0,0.0
8412891ffffffff,16.0,0.0,0.0,0.0,0.0
8412893ffffffff,12.0,0.0,0.0,0.0,0.0
8412899ffffffff,14.0,0.0,0.0,0.0,0.0
841289bffffffff,31.0,0.0,0.0,0.0,0.0
84128bdffffffff,66.0,0.0,0.0,0.0,0.0
84128d3ffffffff,19.0,0.0,0.0,0.0,0.0
84128d9ffffffff,2.0,0.0,0.0,0.0,0.0
8412997ffffffff,4.0,0.0,0.0,0.0,0.0
84129b3ffffffff,15.0,0.0,0.0,0.0,0.0
84129b9ffffffff,21.0,0.0,0.0,0.0,0.0
84129bbffffffff,54.0,0.0,0.0,0.0,0.0
84129bdffffffff,6.0,0.0,0.0,0.0,0.0
8412aa3ffffffff,1.0,0.0,0.0,0.0,0.0
8412ab3ffffffff,8.0,0.0,0.0,0.0,0.0
8412ab7ffffffff,4.0,0.0,0.0,0.0,0.0
8412c01ffffffff,45.0,0.0,0.0,0.0,0.0
8412c03ffffffff,3.0,0.0,0.0,0.0,0.0
8412c05ffffffff,21.0,0.0,0.0,0.0,0.0
8412c07ffffffff,76.0,0.0,0.0,0.0,0.0
8412c0bffffffff,3.0,0.0,0.0,0.0,0.0
8412c0dffffffff,2.0,0.0,0.0,0.0,0.0
8412c11ffffffff,13.0,0.0,0.0,0.0,0.0
8412c13ffffffff,2.0,0.0,0.0,0.0,0.0
8412c17ffffffff,2.0,0.0,0.0,0.0,0.0
8412c1bffffffff,211.0,0.0,0.0,0.0,0.0
8412c21ffffffff,98.0,0.0,0.0,0.0,0.0
8412c23ffffffff,17.0,0.0,0.0,0.0,0.0
8412c25ffffffff,11.0,0.0,0.0,0.0,0.0
8412c27ffffffff,6.0,0.0,0.0,0.0,0.0
8412c33ffffffff,201.0,0.0,0.0,0.0,0.0
8412c35ffffffff,26.0,0.0,0.0,0.0,0.0
8412c37ffffffff,18.0,0.0,0.0,0.0,0.0
8412c39ffffffff,53.0,0.0,0.0,0.0,0.0
8412c3bffffffff,142.0,0.0,0.0,0.0,0.0
8412c3dffffffff,1.0,0.0,0.0,0.0,0.0
8412c81ffffffff,2.0,0.0,0.0,0.0,0.0
8412c85ffffffff,35.0,0.0,0.0,0.0,0.0
8412c87ffffffff,5.0,0.0,0.0,0.0,0.0
8412c89ffffffff,1.0,0.0,0.0,0.0,0.0
8412c8bffffffff,34.0,0.0,0.0,0.0,0.0
8412c8dffffffff,3.0,0.0,0.0,0.0,0.0
8412c97ffffffff,4.0,0.0,0.0,0.0,0.0
8412c9bffffffff,26.0,0.0,0.0,0.0,0.0
8412c9dffffffff,2.0,0.0,0.0,0.0,0.0
8412ca1ffffffff,25.0,0.0,0.0,0.0,0.0
8412ca3ffffffff,50.0,0.0,0.0,0.0,0.0
8412ca5ffffffff,44.0,0.0,0.0,0.0,0.0
8412ca7ffffffff,14.0,0.0,0.0,0.0,0.0
8412cabffffffff,26.0,0.0,0.0,0.0,0.0
8412cadffffffff,244.0,0.0,0.0,0.0,0.0
8412cb1ffffffff,10.0,0.0,0.0,0.0,0.0
8412cb5ffffffff,128.0,0.0,0.0,0.0,0.0
8412cb7ffffffff,4.0,0.0,0.0,0.0,0.0
8412cbbffffffff,5.0,0.0,0.0,0.0,0.0
8412cbdffffffff,16.0,0.0,0.0,0.0,0.0
8412cc1ffffffff,31.0,0.0,0.0,0.0,0.0
8412cc5ffffffff,23.0,0.0,0.0,0.0,0.0
8412cc7ffffffff,11.0,0.0,0.0,0.0,0.0
8412cc9ffffffff,56.0,0.0,0.0,0.0,0.0
8412ccbffffffff,7.0,0.0,0.0,0.0,0.0
8412ccdffffffff,188.0,0.0,0.0,0.0,0.0
8412cd5ffffffff,4.0,0.0,0.0,0.0,0.0
8412cd7ffffffff,6.0,0.0,0.0,0.0,0.0
8412cd9ffffffff,17.0,0.0,0.0,0.0,0.0
8412cdbffffffff,7.0,0.0,0.0,0.0,0.0
8412ce1ffffffff,1.0,0.0,0.0,0.0,0.0
8412ce3ffffffff,22.0,0.0,0.0,0.0,0.0
8412ce5ffffffff,167.0,0.0,0.0,0.0,0.0
8412ce7ffffffff,18.0,0.0,0.0,0.0,0.0
8412cebffffffff,3.0,0.0,0.0,0.0,0.0
8412cedffffffff,2.0,0.0,0.0,0.0,0.0
8412d01ffffffff,61.0,0.0,0.0,0.0,0.0
8412d03ffffffff,98.0,0.0,0.0,0.0,0.0
8412d05ffffffff,12.0,0.0,0.0,0.0,0.0
8412d07ffffffff,15.0,0.0,0.0,0.0,0.0
8412d0bffffffff,67.0,0.0,0.0,0.0,0.0
8412d0dffffffff,16.0,0.0,0.0,0.0,0.0
8412d11ffffffff,268.0,0.0,0.0,0.0,0.0
8412d15ffffffff,18.0,0.0,0.0,0.0,0.0
8412d17ffffffff,1033.0,0.0,0.0,0.0,0.0
8412d19ffffffff,145.0,0.0,0.0,0.0,0.0
8412d1bffffffff,4.0,0.0,0.0,0.0,0.0
8412d1dffffffff,17.0,0.0,0.0,0.0,0.0
8412d21ffffffff,3.0,0.0,0.0,0.0,0.0
8412d23ffffffff,17.0,0.0,0.0,0.0,0.0
8412d25ffffffff,20.0,0.0,0.0,0.0,0.0
8412d27ffffffff,63.0,0.0,0.0,0.0,0.0
8412d2bffffffff,11.0,0.0,0.0,0.0,0.0
8412d2dffffffff,8.0,0.0,0.0,0.0,0.0
8412d31ffffffff,15.0,0.0,0.0,0.0,0.0
8412d33ffffffff,179.0,0.0,0.0,0.0,0.0
8412d35ffffffff,23.0,0.0,0.0,0.0,0.0
8412d37ffffffff,145.0,0.0,0.0,0.0,0.0
8412d39ffffffff,73.0,0.0,0.0,0.0,0.0
8412d3bffffffff,666.0,0.0,0.0,0.0,0.0
8412d3dffffffff,116.0,0.0,0.0,0.0,0.0
8412d41ffffffff,18.0,0.0,0.0,0.0,0.0
8412d45ffffffff,1.0,0.0,0.0,0.0,0.0
8412d47ffffffff,5.0,0.0,0.0,0.0,0.0
8412d4bffffffff,6.0,0.0,0.0,0.0,0.0
8412d53ffffffff,2.0,0.0,0.0,0.0,0.0
8412d55ffffffff,7.0,0.0,0.0,0.0,0.0
8412d57ffffffff,52.0,0.0,0.0,0.0,0.0
8412d59ffffffff,4.0,0.0,0.0,0.0,0.0
8412d5bffffffff,2.0,0.0,0.0,0.0,0.0
8412d5dffffffff,43.0,0.0,0.0,0.0,0.0
8412d63ffffffff,129.0,0.0,0.0,0.0,0.0
8412d65ffffffff,5.0,0.0,0.0,0.0,0.0
8412d67ffffffff,29.0,0.0,0.0,0.0,0.0
8412d69ffffffff,3.0,0.0,0.0,0.0,0.0
8412d6bffffffff,21.0,0.0,0.0,0.0,0.0
8412d81ffffffff,217.0,0.0,0.0,0.0,0.0
8412d83ffffffff,33.0,0.0,0.0,0.0,0.0
8412d85ffffffff,40.0,0.0,0.0,0.0,0.0
8412d87ffffffff,173.0,0.0,0.0,0.0,0.0
8412d89ffffffff,331.0,0.0,0.0,0.0,0.0
8412d8bffffffff,28.0,0.0,0.0,0.0,0.0
8412d8dffffffff,84.0,0.0,0.0,0.0,0.0
8412d91ffffffff,32.0,0.0,0.0,0.0,0.0
8412d93ffffffff,12.0,0.0,0.0,0.0,0.0
8412d95ffffffff,172.0,0.0,0.0,0.0,0.0
8412d97ffffffff,86.0,0.0,0.0,0.0,0.0
8412d99ffffffff,13.0,0.0,0.0,0.0,0.0
8412d9bffffffff,32.0,0.0,0.0,0.0,0.0
8412d9dffffffff,186.0,0.0,0.0,0.0,0.0
8412da1ffffffff,30.0,0.0,0.0,0.0,0.0
8412da3ffffffff,7.0,0.0,0.0,0.0,0.0
8412da5ffffffff,81.0,0.0,0.0,0.0,0.0
8412da7ffffffff,128.0,0.0,0.0,0.0,0.0
8412da9ffffffff,15.0,0.0,0.0,0.0,0.0
8412dabffffffff,35.0,0.0,0.0,0.0,0.0
8412dadffffffff,24.0,0.0,0.0,0.0,0.0
8412db1ffffffff,279.0,0.0,0.0,0.0,0.0
8412db3ffffffff,130.0,0.0,0.0,0.0,0.0
8412db5ffffffff,110.0,0.0,0.0,0.0,0.0
8412db7ffffffff,244.0,0.0,0.0,0.0,0.0
8412db9ffffffff,213.0,0.0,0.0,0.0,0.0
8412dbbffffffff,44.0,0.0,0.0,0.0,0.0
8412dbdffffffff,61.0,0.0,0.0,0.0,0.0
8412dc1ffffffff,43.0,0.0,0.0,0.0,0.0
8412dc3ffffffff,215.0,0.0,0.0,0.0,0.0
8412dc5ffffffff,73.0,0.0,0.0,0.0,0.0
8412dc7ffffffff,99.0,0.0,0.0,0.0,0.0
8412dc9ffffffff,187.0,0.0,0.0,0.0,0.0
8412dcbffffffff,30.0,0.0,0.0,0.0,0.0
8412dcdffffffff,2.0,0.0,0.0,0.0,0.0
8412dd1ffffffff,17.0,0.0,0.0,0.0,0.0
8412dd3ffffffff,77.0,0.0,0.0,0.0,0.0
8412dd5ffffffff,130.0,0.0,0.0,0.0,0.0
8412dd7ffffffff,599.0,0.0,0.0,0.0,0.0
8412dd9ffffffff,32.0,0.0,0.0,0.0,0.0
8412ddbffffffff,1283.0,0.0,0.0,0.0,0.0
8412dddffffffff,47.0,0.0,0.0,0.0,0.0
8412de1ffffffff,38.0,0.0,0.0,0.0,0.0
8412de3ffffffff,106.0,0.0,0.0,0.0,0.0
8412de5ffffffff,1983.0,0.0,0.0,0.0,0.0
8412de7ffffffff,239.0,0.0,0.0,0.0,0.0
8412de9ffffffff,19.0,0.0,0.0,0.0,0.0
8412debffffffff,31.0,0.0,0.0,0.0,0.0
8412dedffffffff,178.0,0.0,0.0,0.0,0.0
8412e13ffffffff,19.0,0.0,0.0,0.0,0.0
8412e17ffffffff,4.0,0.0,0.0,0.0,0.0
8412e19ffffffff,1.0,0.0,0.0,0.0,0.0
8412e3bffffffff,3.0,0.0,0.0,0.0,0.0
8412e53ffffffff,2.0,0.0,0.0,0.0,0.0
8412e57ffffffff,2.0,0.0,0.0,0.0,0.0
8412e81ffffffff,2.0,0.0,0.0,0.0,0.0
8412e83ffffffff,2.0,0.0,0.0,0.0,0.0
8412e85ffffffff,4.0,0.0,0.0,0.0,0.0
8412e87ffffffff,63.0,0.0,0.0,0.0,0.0
8412e89ffffffff,26.0,0.0,0.0,0.0,0.0
8412e8bffffffff,9.0,0.0,0.0,0.0,0.0
8412e8dffffffff,6.0,0.0,0.0,0.0,0.0
8412e99ffffffff,9.0,0.0,0.0,0.0,0.0
8412e9bffffffff,1.0,0.0,0.0,0.0,0.0
8412ea5ffffffff,13.0,0.0,0.0,0.0,0.0
8412ea7ffffffff,14.0,0.0,0.0,0.0,0.0
8412ea9ffffffff,6.0,0.0,0.0,0.0,0.0
8412eb1ffffffff,13.0,0.0,0.0,0.0,0.0
8412eb3ffffffff,8.0,0.0,0.0,0.0,0.0
8412eb5ffffffff,3.0,0.0,0.0,0.0,0.0
8412eb9ffffffff,4.0,0.0,0.0,0.0,0.0
8412ebbffffffff,2.0,0.0,0.0,0.0,0.0
8412ebdffffffff,151.0,0.0,0.0,0.0,0.0
8412ec1ffffffff,83.0,5.0,0.0,0.0,0.0
8412ec3ffffffff,1.0,0.0,0.0,0.0,0.0
8412ec5ffffffff,17.0,6.0,0.0,0.0,0.0
8412ec7ffffffff,33.0,0.0,0.0,0.0,0.0
8412ec9ffffffff,72.0,2.0,0.0,0.0,0.0
8412ecbffffffff,5.0,0.0,0.0,0.0,0.0
8412ecdffffffff,27.0,0.0,0.0,0.0,0.0
8412ed1ffffffff,9.0,0.0,0.0,0.0,0.0
8412ed3ffffffff,5.0,0.0,0.0,0.0,0.0
8412ed5ffffffff,5.0,0.0,0.0,0.0,0.0
8412ed9ffffffff,8.0,0.0,0.0,0.0,0.0
8412edbffffffff,5.0,0.0,0.0,0.0,0.0
8412eddffffffff,5.0,0.0,0.0,0.0,0.0
8412ee3ffffffff,7.0,0.0,0.0,0.0,0.0
8412ee7ffffffff,1.0,0.0,0.0,0.0,0.0
8412ee9ffffffff,2.0,0.0,0.0,0.0,0.0
8412eebffffffff,1.0,0.0,0.0,0.0,0.0
8412eedffffffff,1.0,0.0,0.0,0.0,0.0
8412f01ffffffff,9.0,0.0,0.0,0.0,0.0
8412f03ffffffff,6.0,0.0,0.0,0.0,0.0
8412f11ffffffff,8.0,0.0,0.0,0.0,0.0
8412f13ffffffff,1.0,0.0,0.0,0.0,0.0
8412f15ffffffff,10.0,0.0,0.0,0.0,0.0
8412f29ffffffff,4.0,0.0,0.0,0.0,0.0
8412f2dffffffff,2.0,0.0,0.0,0.0,0.0
8412f37ffffffff,7.0,0.0,0.0,0.0,0.0
8412f65ffffffff,2.0,0.0,0.0,0.0,0.0
8412f69ffffffff,2.0,0.0,0.0,0.0,0.0
8412f6bffffffff,2.0,0.0,0.0,0.0,0.0
8412f6dffffffff,14.0,0.0,0.0,0.0,0.0
841b92dffffffff,2.0,0.0,0.0,0.0,0.0
8426001ffffffff,2.0,0.0,0.0,0.0,0.0
8426003ffffffff,12.0,0.0,0.0,0.0,0.0
8426005ffffffff,5.0,0.0,0.0,0.0,0.0
8426007ffffffff,15.0,0.0,0.0,0.0,0.0
8426009ffffffff,28.0,0.0,0.0,0.0,0.0
842600bffffffff,157.0,0.0,0.0,0.0,0.0
842600dffffffff,16.0,0.0,0.0,0.0,0.0
8426011ffffffff,5.0,0.0,0.0,0.0,0.0
8426013ffffffff,40.0,0.0,0.0,0.0,0.0
8426015ffffffff,380.0,0.0,0.0,0.0,0.0
8426017ffffffff,336.0,0.0,0.0,0.0,0.0
8426019ffffffff,11.0,0.0,0.0,0.0,0.0
842601bffffffff,4.0,0.0,0.0,0.0,0.0
842601dffffffff,117.0,0.0,0.0,0.0,0.0
8426021ffffffff,54.0,0.0,0.0,0.0,0.0
8426023ffffffff,17.0,0.0,0.0,0.0,0.0
8426025ffffffff,20.0,0.0,0.0,0.0,0.0
8426027ffffffff,9.0,0.0,0.0,0.0,0.0
8426029ffffffff,17.0,0.0,0.0,0.0,0.0
842602bffffffff,25.0,0.0,0.0,0.0,0.0
842602dffffffff,9.0,0.0,0.0,0.0,0.0
8426031ffffffff,14.0,4.0,0.0,0.0,0.0
8426033ffffffff,41.0,0.0,0.0,0.0,0.0
8426035ffffffff,22.0,5.0,0.0,0.0,0.0
8426037ffffffff,2.0,0.0,0.0,0.0,0.0
8426039ffffffff,140.0,6.0,0.0,0.0,0.0
842603bffffffff,58.0,0.0,0.0,0.0,0.0
842603dffffffff,92.0,7.0,0.0,0.0,0.0
8426041ffffffff,45.0,0.0,0.0,0.0,0.0
8426043ffffffff,38.0,0.0,0.0,0.0,0.0
8426045ffffffff,4.0,0.0,0.0,0.0,0.0
8426047ffffffff,6.0,0.0,0.0,0.0,0.0
8426049ffffffff,11.0,0.0,0.0,0.0,0.0
842604bffffffff,52.0,0.0,0.0,0.0,0.0
8426051ffffffff,259.0,0.0,0.0,0.0,0.0
8426053ffffffff,57.0,0.0,0.0,0.0,0.0
8426055ffffffff,85.0,0.0,0.0,0.0,0.0
8426057ffffffff,37.0,0.0,0.0,0.0,0.0
8426059ffffffff,36.0,0.0,0.0,0.0,0.0
842605bffffffff,86.0,0.0,0.0,0.0,0.0
842605dffffffff,78.0,0.0,0.0,0.0,0.0
8426061ffffffff,6.0,0.0,0.0,0.0,0.0
8426063ffffffff,21.0,0.0,0.0,0.0,0.0
8426065ffffffff,16.0,0.0,0.0,0.0,0.0
8426067ffffffff,16.0,0.0,0.0,0.0,0.0
842606dffffffff,9.0,0.0,0.0,0.0,0.0
8426081ffffffff,6.0,0.0,0.0,0.0,0.0
8426083ffffffff,20.0,0.0,0.0,0.0,0.0
8426085ffffffff,587.0,11.0,0.0,0.0,0.0
8426087ffffffff,226.0,0.0,0.0,0.0,0.0
8426089ffffffff,16.0,0.0,0.0,0.0,0.0
842608bffffffff,30.0,0.0,0.0,0.0,0.0
842608dffffffff,268.0,0.0,0.0,0.0,0.0
8426091ffffffff,65.0,0.0,0.0,0.0,0.0
8426093ffffffff,85.0,0.0,0.0,0.0,0.0
8426095ffffffff,36.0,0.0,0.0,0.0,0.0
8426097ffffffff,87.0,0.0,0.0,0.0,0.0
8426099ffffffff,324.0,0.0,0.0,0.0,0.0
842609bffffffff,87.0,0.0,0.0,0.0,0.0
842609dffffffff,33.0,0.0,0.0,0.0,0.0
84260a1ffffffff,810.0,3.0,0.0,0.0,0.0
84260a3ffffffff,61.0,0.0,0.0,0.0,0.0
84260a5ffffffff,30.0,0.0,0.0,0.0,0.0
84260a7ffffffff,42.0,0.0,0.0,0.0,0.0
84260a9ffffffff,466.0,6.0,0.0,0.0,0.0
84260abffffffff,29.0,0.0,0.0,0.0,0.0
84260adffffffff,351.0,1.0,0.0,0.0,0.0
84260b1ffffffff,116.0,0.0,0.0,0.0,0.0
84260b3ffffffff,453.0,0.0,0.0,0.0,0.0
84260b5ffffffff,83.0,0.0,0.0,0.0,0.0
84260b7ffffffff,118.0,0.0,0.0,0.0,0.0
84260b9ffffffff,824.0,2.0,0.0,0.0,0.0
84260bbffffffff,329.0,0.0,0.0,0.0,0.0
84260bdffffffff,102.0,0.0,0.0,0.0,0.0
84260c1ffffffff,36.0,0.0,0.0,0.0,0.0
84260c3ffffffff,25.0,0.0,0.0,0.0,0.0
84260c5ffffffff,8.0,0.0,0.0,0.0,0.0
84260c7ffffffff,25.0,0.0,0.0,0.0,0.0
84260c9ffffffff,22.0,0.0,0.0,0.0,0.0
84260cbffffffff,95.0,0.0,0.0,0.0,0.0
84260cdffffffff,5.0,0.0,0.0,0.0,0.0
84260d1ffffffff,97.0,0.0,0.0,0.0,0.0
84260d3ffffffff,70.0,0.0,0.0,0.0,0.0
84260d5ffffffff,45.0,0.0,0.0,0.0,0.0
84260d7ffffffff,30.0,0.0,0.0,0.0,0.0
84260d9ffffffff,1039.0,0.0,0.0,0.0,0.0
84260dbffffffff,11.0,0.0,0.0,0.0,0.0
84260ddffffffff,131.0,0.0,0.0,0.0,0.0
84260e1ffffffff,34.0,0.0,0.0,0.0,0.0
84260e3ffffffff,517.0,19.0,0.0,0.0,0.0
84260e5ffffffff,2.0,0.0,0.0,0.0,0.0
84260e7ffffffff,60.0,0.0,0.0,0.0,0.0
84260e9ffffffff,41.0,0.0,0.0,0.0,0.0
84260ebffffffff,183.0,0.0,0.0,0.0,0.0
84260edffffffff,24.0,0.0,0.0,0.0,0.0
8426101ffffffff,4.0,0.0,0.0,0.0,0.0
8426103ffffffff,11.0,0.0,0.0,0.0,0.0
8426107ffffffff,31.0,0.0,0.0,0.0,0.0
8426109ffffffff,10.0,0.0,0.0,0.0,0.0
842610bffffffff,13.0,0.0,0.0,0.0,0.0
842610dffffffff,520.0,0.0,0.0,0.0,0.0
8426111ffffffff,53.0,0.0,0.0,0.0,0.0
8426113ffffffff,8.0,0.0,0.0,0.0,0.0
8426115ffffffff,68.0,0.0,0.0,0.0,0.0
8426117ffffffff,36.0,0.0,0.0,0.0,0.0
8426119ffffffff,15.0,0.0,0.0,0.0,0.0
842611bffffffff,114.0,0.0,0.0,0.0,0.0
842611dffffffff,127.0,2.0,0.0,0.0,0.0
8426121ffffffff,24.0,0.0,0.0,0.0,0.0
8426123ffffffff,36.0,0.0,0.0,0.0,0.0
8426125ffffffff,19.0,0.0,0.0,0.0,0.0
8426127ffffffff,153.0,0.0,0.0,0.0,0.0
8426129ffffffff,7.0,0.0,0.0,0.0,0.0
842612bffffffff,20.0,0.0,0.0,0.0,0.0
842612dffffffff,19.0,0.0,0.0,0.0,0.0
8426131ffffffff,3.0,0.0,0.0,0.0,0.0
8426133ffffffff,13.0,0.0,0.0,0.0,0.0
8426135ffffffff,4.0,0.0,0.0,0.0,0.0
8426137ffffffff,20.0,0.0,0.0,0.0,0.0
8426139ffffffff,11.0,0.0,0.0,0.0,0.0
842613bffffffff,2.0,0.0,0.0,0.0,0.0
842613dffffffff,3.0,0.0,0.0,0.0,0.0
8426141ffffffff,4.0,0.0,0.0,0.0,0.0
8426143ffffffff,12.0,0.0,0.0,0.0,0.0
8426145ffffffff,4.0,0.0,0.0,0.0,0.0
8426147ffffffff,20.0,0.0,0.0,0.0,0.0
8426149ffffffff,7.0,0.0,0.0,0.0,0.0
842614bffffffff,197.0,0.0,0.0,0.0,0.0
842614dffffffff,2.0,0.0,0.0,0.0,0.0
8426151ffffffff,4.0,0.0,0.0,0.0,0.0
8426153ffffffff,2.0,0.0,0.0,0.0,0.0
8426155ffffffff,11.0,0.0,0.0,0.0,0.0
8426157ffffffff,10.0,0.0,0.0,0.0,0.0
8426159ffffffff,9.0,0.0,0.0,0.0,0.0
842615bffffffff,65.0,0.0,0.0,0.0,0.0
842615dffffffff,25.0,0.0,0.0,0.0,0.0
8426161ffffffff,72.0,0.0,0.0,0.0,0.0
8426163ffffffff,144.0,0.0,0.0,0.0,0.0
8426165ffffffff,495.0,0.0,0.0,0.0,0.0
8426167ffffffff,17.0,0.0,0.0,0.0,0.0
842616bffffffff,148.0,0.0,0.0,0.0,0.0
842616dffffffff,8.0,0.0,0.0,0.0,0.0
8426181ffffffff,9.0,0.0,0.0,0.0,0.0
8426183ffffffff,202.0,0.0,0.0,0.0,0.0
8426185ffffffff,31.0,0.0,0.0,0.0,0.0
8426187ffffffff,54.0,0.0,0.0,0.0,0.0
8426189ffffffff,15.0,0.0,0.0,0.0,0.0
842618bffffffff,73.0,0.0,0.0,0.0,0.0
842618dffffffff,24.0,0.0,0.0,0.0,0.0
8426191ffffffff,15.0,0.0,0.0,0.0,0.0
8426193ffffffff,28.0,0.0,0.0,0.0,0.0
8426195ffffffff,13.0,0.0,0.0,0.0,0.0
8426197ffffffff,60.0,0.0,0.0,0.0,0.0
8426199ffffffff,19.0,0.0,0.0,0.0,0.0
842619bffffffff,10.0,0.0,0.0,0.0,0.0
842619dffffffff,101.0,0.0,0.0,0.0,0.0
84261a1ffffffff,3.0,0.0,0.0,0.0,0.0
84261a3ffffffff,22.0,0.0,0.0,0.0,0.0
84261a5ffffffff,4.0,0.0,0.0,0.0,0.0
84261a7ffffffff,37.0,0.0,0.0,0.0,0.0
84261a9ffffffff,52.0,0.0,0.0,0.0,0.0
84261abffffffff,12.0,0.0,0.0,0.0,0.0
