cell_id,Hemiphaga novaeseelandiae,Hemiphaga novaeseelandiae spadicea,Hemiphaga novaeseelandiae novaeseelandiae
82ba27fffffffff,19.0,0.0,0.0
82bb0ffffffffff,1749.0,0.0,0.0
82bb2ffffffffff,4070.0,0.0,0.0
82bb57fffffffff,3638.0,0.0,0.0
82bb5ffffffffff,96.0,0.0,0.0
82bb77fffffffff,726.0,0.0,0.0
82da87fffffffff,1421.0,0.0,0.0
82da8ffffffffff,293.0,0.0,0.0
82da97fffffffff,784.0,0.0,0.0
82daaffffffffff,995.0,0.0,0.0
82dab7fffffffff,153.0,0.0,0.0
