cell_id,Leiothlypis celata,Leiothlypis celata celata,Leiothlypis celata orestera,Leiothlypis celata lutescens,Leiothlypis celata sordida,Leiothlypis celata celata/orestera
840c639ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840c63bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840c63dffffffff,20.0,2.0,0.0,0.0,0.0,0.0
840c641ffffffff,11.0,1.0,0.0,0.0,0.0,0.0
840c645ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
840c647ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
840c649ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840c64bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840c64dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840c651ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
840c657ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
840c659ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840c65bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840c65dffffffff,14.0,1.0,0.0,0.0,0.0,0.0
840c665ffffffff,69.0,3.0,0.0,0.0,0.0,0.0
840c667ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840c66dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840c68bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840c6a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840c6adffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840c705ffffffff,123.0,0.0,0.0,0.0,0.0,0.0
840c707ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840c70dffffffff,52.0,0.0,0.0,0.0,0.0,0.0
840c711ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
840c715ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
840c717ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840c71bffffffff,98.0,2.0,0.0,0.0,0.0,0.0
840c731ffffffff,93.0,0.0,0.0,0.0,0.0,0.0
840c733ffffffff,4278.0,21.0,0.0,25.0,0.0,12.0
840c735ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
840c737ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840c739ffffffff,81.0,0.0,0.0,0.0,0.0,0.0
840c73bffffffff,479.0,2.0,0.0,4.0,0.0,6.0
840c73dffffffff,98.0,0.0,0.0,0.0,0.0,0.0
840c741ffffffff,189.0,24.0,0.0,0.0,0.0,0.0
840c745ffffffff,107.0,4.0,0.0,0.0,0.0,0.0
840c747ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
840c74bffffffff,90.0,7.0,0.0,0.0,0.0,0.0
840c74dffffffff,413.0,22.0,0.0,0.0,0.0,0.0
840c759ffffffff,54.0,10.0,0.0,0.0,0.0,0.0
840c75dffffffff,23.0,0.0,0.0,0.0,0.0,0.0
840c761ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840c763ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840c769ffffffff,172.0,4.0,0.0,0.0,0.0,0.0
840ca43ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
840cc49ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840cdd7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ce17ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
840ce1bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840ce27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ce3dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840ce61ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ce89ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ce9dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840ceadffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840cec5ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
840cec7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840cec9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840cecdffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840ced3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ced7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840cedbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840cee5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840cee9ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
840ceedffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d039ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840d093ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840d09bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d0b3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840d0d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d405ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
840d40dffffffff,44.0,0.0,0.0,0.0,0.0,0.0
840d425ffffffff,84.0,0.0,0.0,0.0,0.0,0.0
840d443ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d447ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d461ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d463ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
840d483ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840d485ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d487ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840d489ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840d48bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840d499ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d49bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d49dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
840d4a1ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
840d4a7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840d4a9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840d4c1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
840d4c3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840d4c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840d4d5ffffffff,46.0,0.0,0.0,0.0,0.0,0.0
840d4e7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840d521ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d523ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
840d525ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d527ffffffff,63.0,0.0,0.0,0.0,0.0,0.0
840d529ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840d52bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d537ffffffff,4.0,1.0,0.0,0.0,0.0,0.0
840d563ffffffff,7.0,2.0,0.0,0.0,0.0,0.0
840d567ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d569ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840d585ffffffff,290.0,5.0,0.0,0.0,0.0,0.0
840d587ffffffff,9.0,2.0,0.0,0.0,0.0,0.0
840d58dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840d593ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840d595ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
840d597ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840d5a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d5a7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d5a9ffffffff,469.0,50.0,0.0,0.0,0.0,0.0
840d5adffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840d5b9ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
840d5bbffffffff,10.0,0.0,0.0,0.0,0.0,0.0
840d5c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d5c7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840d5cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d5e3ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
840d5e5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840d5e7ffffffff,65.0,0.0,0.0,0.0,0.0,0.0
840d5ebffffffff,4.0,2.0,0.0,0.0,0.0,0.0
840d605ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d619ffffffff,48.0,0.0,0.0,0.0,0.0,0.0
840d61bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
840d6a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d6b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d6c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d6cdffffffff,17.0,0.0,0.0,0.0,0.0,0.0
840d6e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d6e9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840d6ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d723ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
840d729ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840d737ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840d753ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d89bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e0bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e453ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e45bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840e491ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840e493ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e497ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840e49bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840e4b3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e4d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e4dbffffffff,34.0,0.0,0.0,0.0,0.0,0.0
840e523ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
840e535ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e53dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e5a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e5bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e623ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e6adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e6cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e6e7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e6e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e805ffffffff,854.0,0.0,0.0,0.0,0.0,0.0
840e807ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
840e831ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e835ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e83bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
840e891ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e897ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e89bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840e8d3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e911ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e945ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e963ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e969ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e9a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e9a7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840ec09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ec0bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ec19ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ec21ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ec2dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ec4dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ec95ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ec9dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ecb9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ecc1ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
840ecc7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ecc9ffffffff,63.0,0.0,0.0,0.0,0.0,0.0
840ecd7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ed45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ed49ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ee17ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ee81ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ee85ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840ee8bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840ee9dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eea7ffffffff,132.0,0.0,0.0,0.0,0.0,0.0
840eeb5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840eeb9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840eebdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eec9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eecdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eed1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840eed3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840eed5ffffffff,44.0,0.0,0.0,0.0,0.0,0.0
840eee3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840eee9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eeebffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840ef03ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ef25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ef2dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840ef31ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840ef39ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
840f5a7ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84120a1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84120a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84120b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84120b7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412133ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841213bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8412145ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841215dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412185ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8412187ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84121a1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84121a3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84121a5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84121a7ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
84121a9ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
84121abffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84121adffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84121bbffffffff,9.0,0.0,0.0,0.0,0.0,4.0
84121bdffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84121e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84121e3ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
84121e7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84121ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412251ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412253ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841225bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412299ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84122e9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412307ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412309ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412339ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412433ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412445ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
841244dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841246bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84124a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84124b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84124dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412505ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8412511ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412515ffffffff,63.0,0.0,0.0,0.0,0.0,11.0
8412517ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841251dffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8412521ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8412523ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412525ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412527ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
841252dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412535ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8412537ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412539ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841253bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412543ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412549ffffffff,53.0,0.0,0.0,0.0,0.0,5.0
841254bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412583ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412591ffffffff,176.0,0.0,0.0,0.0,0.0,0.0
8412593ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412595ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412597ffffffff,59.0,0.0,0.0,0.0,0.0,0.0
841259bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841259dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84125adffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84125b9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84125c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84125d3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84125d7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84125d9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84125dbffffffff,12.0,0.0,0.0,0.0,0.0,0.0
841261dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412633ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412639ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841266bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84126a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84126b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84126b3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84126e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412721ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8412723ffffffff,38.0,0.0,0.0,0.0,0.0,2.0
8412733ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412753ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412801ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412805ffffffff,43.0,0.0,0.0,0.0,0.0,0.0
841280dffffffff,32.0,0.0,0.0,0.0,0.0,0.0
841281dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412841ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412845ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412847ffffffff,26.0,0.0,0.0,2.0,0.0,0.0
841284bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412851ffffffff,67.0,0.0,0.0,0.0,0.0,0.0
8412853ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412857ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
841285dffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8412861ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412865ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
841286bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841286dffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8412887ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
841288dffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8412891ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8412893ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8412895ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8412899ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841289bffffffff,53.0,0.0,0.0,0.0,0.0,0.0
84128abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84128b1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84128b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84128bdffffffff,893.0,0.0,0.0,0.0,0.0,0.0
84128d1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84128d3ffffffff,40.0,0.0,0.0,0.0,0.0,0.0
84128d9ffffffff,58.0,0.0,0.0,0.0,0.0,0.0
84128dbffffffff,71.0,0.0,0.0,0.0,0.0,0.0
84128ddffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84128e1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84128e3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84128e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84128e7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412901ffffffff,14.0,0.0,0.0,6.0,0.0,0.0
8412905ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412907ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8412909ffffffff,48.0,0.0,0.0,9.0,0.0,0.0
8412931ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412939ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841293dffffffff,19.0,0.0,0.0,2.0,0.0,0.0
