cell_id,Phoenicurus phoenicurus,Phoenicurus phoenicurus phoenicurus,Phoenicurus phoenicurus samamisicus
8408da9ffffffff,2.0,0.0,0.0
8408dbdffffffff,2.0,0.0,0.0
8408dc9ffffffff,2.0,0.0,0.0
8408dd9ffffffff,17.0,0.0,0.0
8408de5ffffffff,2.0,0.0,0.0
8408e07ffffffff,1.0,0.0,0.0
8408e13ffffffff,4.0,0.0,0.0
8408e33ffffffff,1.0,0.0,0.0
8408e35ffffffff,2.0,0.0,0.0
8408e4dffffffff,2.0,0.0,0.0
8408e8bffffffff,4.0,0.0,0.0
8408ea3ffffffff,8.0,2.0,0.0
8408ea7ffffffff,5.0,0.0,0.0
8408eb3ffffffff,2.0,0.0,0.0
8408ebdffffffff,1.0,0.0,0.0
8408ec1ffffffff,15.0,0.0,0.0
8408ecdffffffff,4.0,0.0,0.0
8408ed3ffffffff,3.0,0.0,0.0
8408ee1ffffffff,3.0,0.0,0.0
8408ee7ffffffff,2.0,0.0,0.0
8408f01ffffffff,2.0,0.0,0.0
8408f17ffffffff,2.0,0.0,0.0
8408f43ffffffff,2.0,0.0,0.0
8408f47ffffffff,6.0,0.0,0.0
8408f63ffffffff,6.0,0.0,0.0
8409587ffffffff,2.0,0.0,0.0
8409599ffffffff,1.0,0.0,0.0
840959dffffffff,3.0,0.0,0.0
8409805ffffffff,18.0,0.0,0.0
840982bffffffff,9.0,0.0,0.0
840982dffffffff,2.0,0.0,0.0
8409883ffffffff,1.0,1.0,0.0
8409893ffffffff,3.0,0.0,0.0
8409895ffffffff,3.0,1.0,0.0
84098a9ffffffff,3.0,0.0,0.0
84098b1ffffffff,1.0,0.0,0.0
84098bbffffffff,2.0,0.0,0.0
84098bdffffffff,1.0,1.0,0.0
84098e1ffffffff,2.0,0.0,0.0
84098ebffffffff,3.0,0.0,0.0
8409911ffffffff,6.0,0.0,0.0
8409917ffffffff,2.0,0.0,0.0
840991bffffffff,20.0,0.0,0.0
8409981ffffffff,1.0,0.0,0.0
8409987ffffffff,2.0,0.0,0.0
8409991ffffffff,1.0,0.0,0.0
8409993ffffffff,14.0,8.0,0.0
8409995ffffffff,2.0,0.0,0.0
84099b9ffffffff,6.0,4.0,0.0
84099bdffffffff,15.0,0.0,0.0
84099d7ffffffff,3.0,0.0,0.0
84099e9ffffffff,5.0,0.0,0.0
8409a09ffffffff,31.0,0.0,0.0
8409a43ffffffff,2.0,0.0,0.0
8409a45ffffffff,12.0,0.0,0.0
8409a47ffffffff,28.0,0.0,0.0
8409a4dffffffff,11.0,0.0,0.0
8409a55ffffffff,18.0,0.0,0.0
8409a69ffffffff,14.0,4.0,0.0
8409a6bffffffff,15.0,0.0,0.0
840a337ffffffff,3.0,0.0,0.0
840a911ffffffff,2.0,2.0,0.0
840bb03ffffffff,1.0,0.0,0.0
8410231ffffffff,3.0,0.0,0.0
841023dffffffff,1.0,0.0,0.0
8410811ffffffff,1.0,0.0,0.0
8410897ffffffff,3.0,0.0,0.0
8410969ffffffff,3.0,0.0,0.0
8410a19ffffffff,4.0,0.0,0.0
8410a81ffffffff,1.0,0.0,0.0
8410c05ffffffff,6.0,0.0,0.0
8410c07ffffffff,2.0,0.0,0.0
8410c21ffffffff,1.0,0.0,0.0
8410c23ffffffff,45.0,0.0,0.0
8410c27ffffffff,9.0,0.0,0.0
8410c35ffffffff,2.0,0.0,0.0
8410d21ffffffff,2.0,0.0,0.0
8410dc9ffffffff,37.0,0.0,0.0
8410dcdffffffff,11.0,0.0,0.0
8410ee1ffffffff,12.0,0.0,0.0
8410f0dffffffff,2.0,0.0,0.0
8410f29ffffffff,2.0,0.0,0.0
8411001ffffffff,2.0,0.0,0.0
8411009ffffffff,1.0,0.0,0.0
8411015ffffffff,1.0,0.0,0.0
8411031ffffffff,8.0,0.0,0.0
8411045ffffffff,2.0,0.0,0.0
8411059ffffffff,5.0,0.0,0.0
841105bffffffff,2.0,0.0,0.0
8411061ffffffff,8.0,0.0,0.0
8411069ffffffff,10.0,0.0,0.0
841106bffffffff,4.0,0.0,0.0
841115bffffffff,11.0,0.0,0.0
8411169ffffffff,8.0,0.0,0.0
841116dffffffff,10.0,0.0,0.0
841120bffffffff,2.0,2.0,0.0
8411221ffffffff,2.0,0.0,0.0
8411223ffffffff,4.0,0.0,0.0
8411241ffffffff,1.0,0.0,0.0
8411251ffffffff,1.0,0.0,0.0
8411265ffffffff,3.0,0.0,0.0
8411269ffffffff,4.0,0.0,0.0
841126bffffffff,2.0,2.0,0.0
841126dffffffff,34.0,14.0,0.0
8411281ffffffff,6.0,0.0,0.0
8411285ffffffff,8.0,0.0,0.0
841128bffffffff,3.0,0.0,0.0
841128dffffffff,3.0,0.0,0.0
84112adffffffff,1.0,0.0,0.0
84112cdffffffff,1.0,0.0,0.0
84112d3ffffffff,2.0,0.0,0.0
84112d7ffffffff,3.0,0.0,0.0
84112edffffffff,2.0,0.0,0.0
8411345ffffffff,2.0,0.0,0.0
8411359ffffffff,2.0,0.0,0.0
841135dffffffff,2.0,0.0,0.0
8411365ffffffff,2.0,0.0,0.0
841136bffffffff,4.0,0.0,0.0
841136dffffffff,2.0,0.0,0.0
84115c7ffffffff,1.0,0.0,0.0
841165bffffffff,1.0,0.0,0.0
8411707ffffffff,2.0,0.0,0.0
8411807ffffffff,2.0,0.0,0.0
8411813ffffffff,4.0,0.0,0.0
841181bffffffff,2.0,0.0,0.0
841181dffffffff,7.0,0.0,0.0
84118adffffffff,31.0,0.0,0.0
84118c1ffffffff,1.0,0.0,0.0
84118e9ffffffff,7.0,0.0,0.0
8411913ffffffff,2.0,0.0,0.0
84119ebffffffff,12.0,0.0,0.0
8411aa3ffffffff,5.0,0.0,0.0
8411aa5ffffffff,3.0,0.0,0.0
8411aa7ffffffff,14.0,0.0,0.0
8411aadffffffff,2.0,0.0,0.0
8411ab5ffffffff,2.0,0.0,0.0
8411ae3ffffffff,9.0,0.0,0.0
8411ae5ffffffff,3.0,0.0,0.0
8418443ffffffff,4.0,0.0,0.0
8418451ffffffff,2.0,0.0,0.0
841846bffffffff,1.0,0.0,0.0
841846dffffffff,17.0,0.0,0.0
8418491ffffffff,10.0,0.0,0.0
8418493ffffffff,33.0,0.0,0.0
8418495ffffffff,384.0,0.0,0.0
8418497ffffffff,31.0,0.0,0.0
841849bffffffff,1.0,0.0,0.0
84184a3ffffffff,4.0,0.0,0.0
84184b1ffffffff,21.0,0.0,0.0
84184b3ffffffff,1.0,0.0,0.0
84184b5ffffffff,21.0,2.0,0.0
84184b7ffffffff,33.0,0.0,0.0
84184b9ffffffff,9.0,0.0,0.0
84184bbffffffff,38.0,0.0,0.0
84184bdffffffff,18.0,0.0,0.0
84184c9ffffffff,1.0,0.0,0.0
84184ddffffffff,2.0,0.0,0.0
8418593ffffffff,12.0,0.0,0.0
8418595ffffffff,1.0,0.0,0.0
8418597ffffffff,23.0,0.0,0.0
84185b1ffffffff,1.0,0.0,0.0
84185b3ffffffff,9.0,0.0,0.0
84185bbffffffff,43.0,0.0,0.0
84185d9ffffffff,1.0,0.0,0.0
8418607ffffffff,1.0,0.0,0.0
841860bffffffff,2.0,0.0,0.0
841860dffffffff,7.0,4.0,0.0
8418619ffffffff,2.0,0.0,0.0
8418631ffffffff,3.0,0.0,0.0
8418667ffffffff,2.0,0.0,0.0
8418685ffffffff,2.0,1.0,0.0
8418687ffffffff,4.0,2.0,0.0
8418691ffffffff,2.0,2.0,0.0
8418695ffffffff,2.0,0.0,0.0
8418697ffffffff,4.0,4.0,0.0
8418699ffffffff,1.0,0.0,0.0
84186a3ffffffff,1.0,0.0,0.0
84186a5ffffffff,5.0,0.0,0.0
84186a7ffffffff,2.0,0.0,0.0
84186b1ffffffff,1.0,0.0,0.0
84186b3ffffffff,2.0,0.0,0.0
84186b7ffffffff,4.0,0.0,0.0
84186c1ffffffff,2.0,0.0,0.0
84186c3ffffffff,7.0,0.0,0.0
84186c5ffffffff,6.0,0.0,0.0
84186c9ffffffff,26.0,2.0,0.0
84186cbffffffff,4.0,0.0,0.0
84186cdffffffff,8.0,0.0,0.0
84186d1ffffffff,6.0,4.0,0.0
84186d5ffffffff,2.0,0.0,0.0
84186ddffffffff,2.0,0.0,0.0
84186e3ffffffff,2.0,0.0,0.0
84186e7ffffffff,3.0,0.0,0.0
84186e9ffffffff,2.0,0.0,0.0
84186ebffffffff,2.0,0.0,0.0
841870dffffffff,9.0,0.0,0.0
8418729ffffffff,41.0,8.0,0.0
841873bffffffff,26.0,2.0,0.0
8418741ffffffff,7.0,3.0,0.0
841874bffffffff,7.0,0.0,0.0
841875dffffffff,2.0,0.0,0.0
8418763ffffffff,4.0,0.0,0.0
8419083ffffffff,1.0,1.0,0.0
8419089ffffffff,5.0,0.0,0.0
841908bffffffff,2.0,0.0,0.0
8419091ffffffff,5.0,0.0,0.0
8419097ffffffff,1.0,0.0,0.0
8419099ffffffff,4.0,0.0,0.0
841909bffffffff,3.0,0.0,0.0
84190d1ffffffff,7.0,3.0,0.0
84190d3ffffffff,2.0,0.0,0.0
84190d7ffffffff,1.0,0.0,0.0
84190d9ffffffff,129.0,15.0,0.0
84190dbffffffff,1.0,1.0,0.0
84190ddffffffff,6.0,0.0,0.0
8419293ffffffff,1.0,0.0,0.0
84192b3ffffffff,1.0,0.0,0.0
84192b5ffffffff,6.0,6.0,0.0
84192b7ffffffff,3.0,0.0,0.0
84192cbffffffff,15.0,0.0,0.0
8419401ffffffff,162.0,31.0,0.0
8419403ffffffff,12.0,0.0,0.0
841940dffffffff,40.0,2.0,0.0
8419411ffffffff,14.0,2.0,0.0
8419413ffffffff,44.0,5.0,0.0
8419415ffffffff,54.0,17.0,0.0
8419417ffffffff,7.0,3.0,0.0
841941bffffffff,4.0,0.0,0.0
841941dffffffff,14.0,6.0,0.0
8419423ffffffff,9.0,0.0,0.0
8419425ffffffff,2.0,2.0,0.0
8419427ffffffff,294.0,37.0,0.0
8419429ffffffff,2.0,2.0,0.0
841942bffffffff,10.0,7.0,0.0
841942dffffffff,21.0,6.0,0.0
8419431ffffffff,2.0,0.0,0.0
8419433ffffffff,1.0,0.0,0.0
8419437ffffffff,4.0,0.0,0.0
8419439ffffffff,2.0,0.0,0.0
841943bffffffff,2.0,0.0,0.0
8419461ffffffff,22.0,15.0,0.0
8419467ffffffff,4.0,2.0,0.0
841946bffffffff,1.0,0.0,0.0
8419481ffffffff,10.0,0.0,0.0
8419483ffffffff,3.0,0.0,0.0
8419485ffffffff,22.0,6.0,0.0
841948bffffffff,2.0,0.0,0.0
841948dffffffff,49.0,12.0,0.0
8419495ffffffff,2.0,0.0,0.0
84194a1ffffffff,63.0,1.0,0.0
84194a3ffffffff,11.0,0.0,0.0
84194a5ffffffff,167.0,10.0,0.0
84194a7ffffffff,15.0,2.0,0.0
84194a9ffffffff,1.0,0.0,0.0
84194abffffffff,4.0,2.0,0.0
84194adffffffff,3.0,0.0,0.0
84194b9ffffffff,4.0,2.0,0.0
84194c5ffffffff,59.0,20.0,0.0
84194d9ffffffff,2.0,0.0,0.0
84194dbffffffff,6.0,0.0,0.0
84194ddffffffff,28.0,12.0,0.0
84194e3ffffffff,3.0,0.0,0.0
84194e5ffffffff,4.0,0.0,0.0
84194e7ffffffff,25.0,7.0,0.0
84194ebffffffff,9.0,2.0,0.0
8419509ffffffff,2.0,0.0,0.0
8419511ffffffff,3.0,1.0,0.0
8419513ffffffff,1.0,0.0,0.0
8419517ffffffff,2.0,0.0,0.0
841951bffffffff,5.0,0.0,0.0
841953bffffffff,17.0,2.0,0.0
8419545ffffffff,2.0,0.0,0.0
8419549ffffffff,2.0,0.0,0.0
8419551ffffffff,11.0,0.0,0.0
8419553ffffffff,30.0,9.0,0.0
8419555ffffffff,23.0,0.0,0.0
8419557ffffffff,4.0,0.0,0.0
8419559ffffffff,25.0,14.0,0.0
841955dffffffff,7.0,0.0,0.0
8419581ffffffff,33.0,2.0,0.0
8419583ffffffff,2.0,0.0,0.0
8419585ffffffff,25.0,2.0,0.0
8419587ffffffff,7.0,0.0,0.0
8419589ffffffff,18.0,0.0,0.0
841958bffffffff,1.0,0.0,0.0
8419591ffffffff,185.0,4.0,0.0
8419595ffffffff,2.0,0.0,0.0
8419597ffffffff,21.0,0.0,0.0
8419599ffffffff,4.0,2.0,0.0
841959bffffffff,36.0,6.0,0.0
841959dffffffff,5.0,2.0,0.0
84195a3ffffffff,2.0,0.0,0.0
84195a7ffffffff,2.0,0.0,0.0
84195a9ffffffff,12.0,0.0,0.0
84195abffffffff,2.0,0.0,0.0
84195b5ffffffff,2.0,0.0,0.0
84195b7ffffffff,9.0,0.0,0.0
84195bbffffffff,21.0,4.0,0.0
84195bdffffffff,8.0,0.0,0.0
84195c1ffffffff,12.0,2.0,0.0
84195c5ffffffff,7.0,0.0,0.0
84195c7ffffffff,19.0,3.0,0.0
84195c9ffffffff,26.0,7.0,0.0
84195cbffffffff,6.0,0.0,0.0
84195cdffffffff,5.0,0.0,0.0
84195d1ffffffff,3.0,0.0,0.0
84195d3ffffffff,10.0,0.0,0.0
84195d5ffffffff,2.0,0.0,0.0
84195d9ffffffff,6.0,0.0,0.0
84195dbffffffff,9.0,0.0,0.0
84195e1ffffffff,13.0,0.0,0.0
84195e3ffffffff,21.0,2.0,0.0
84195e5ffffffff,3.0,0.0,0.0
84195e7ffffffff,22.0,0.0,0.0
84195e9ffffffff,12.0,0.0,0.0
84195ebffffffff,12.0,0.0,0.0
84195edffffffff,21.0,0.0,0.0
8419683ffffffff,45.0,0.0,0.0
8419689ffffffff,27.0,0.0,0.0
8419691ffffffff,21.0,0.0,0.0
8419693ffffffff,27.0,0.0,0.0
8419695ffffffff,4.0,0.0,0.0
8419697ffffffff,32.0,0.0,0.0
8419699ffffffff,5.0,0.0,0.0
841969bffffffff,64.0,0.0,0.0
841969dffffffff,65.0,0.0,0.0
84196b1ffffffff,4.0,0.0,0.0
84196b9ffffffff,18.0,0.0,0.0
84196bbffffffff,14.0,0.0,0.0
84196c3ffffffff,2.0,0.0,0.0
84196d1ffffffff,4.0,0.0,0.0
84196d3ffffffff,18.0,0.0,0.0
84196d5ffffffff,1.0,0.0,0.0
84196d7ffffffff,2.0,0.0,0.0
84196d9ffffffff,19.0,0.0,0.0
84196dbffffffff,41.0,0.0,0.0
84196ddffffffff,4.0,0.0,0.0
8419721ffffffff,1.0,0.0,0.0
8419723ffffffff,7.0,0.0,0.0
8419725ffffffff,4.0,0.0,0.0
841972bffffffff,2.0,0.0,0.0
841972dffffffff,9.0,6.0,0.0
8419731ffffffff,22.0,0.0,0.0
8419733ffffffff,11.0,0.0,0.0
8419737ffffffff,10.0,2.0,0.0
8419739ffffffff,32.0,0.0,0.0
841973bffffffff,16.0,0.0,0.0
841973dffffffff,8.0,0.0,0.0
8419761ffffffff,4.0,0.0,0.0
8419765ffffffff,6.0,0.0,0.0
8419767ffffffff,3.0,0.0,0.0
841976bffffffff,2.0,0.0,0.0
841e005ffffffff,1.0,0.0,0.0
841e009ffffffff,4.0,0.0,0.0
841e013ffffffff,1.0,0.0,0.0
841e019ffffffff,5.0,0.0,0.0
841e01bffffffff,7.0,0.0,0.0
841e023ffffffff,3.0,0.0,0.0
841e025ffffffff,6.0,0.0,0.0
841e029ffffffff,4.0,0.0,0.0
841e02dffffffff,10.0,0.0,0.0
841e035ffffffff,9.0,0.0,0.0
841e037ffffffff,17.0,0.0,0.0
841e039ffffffff,2.0,0.0,0.0
841e041ffffffff,24.0,6.0,0.0
841e043ffffffff,9.0,0.0,0.0
841e045ffffffff,35.0,4.0,0.0
841e047ffffffff,21.0,1.0,0.0
841e049ffffffff,88.0,4.0,0.0
841e04bffffffff,9.0,0.0,0.0
841e051ffffffff,2.0,0.0,0.0
841e053ffffffff,5.0,0.0,0.0
841e055ffffffff,5.0,2.0,0.0
841e059ffffffff,1.0,0.0,0.0
841e05bffffffff,11.0,0.0,0.0
841e05dffffffff,1.0,0.0,0.0
841e061ffffffff,13.0,0.0,0.0
841e063ffffffff,8.0,0.0,0.0
841e065ffffffff,1.0,0.0,0.0
841e067ffffffff,12.0,0.0,0.0
841e069ffffffff,119.0,0.0,0.0
841e06bffffffff,11.0,0.0,0.0
841e06dffffffff,2.0,0.0,0.0
841e085ffffffff,24.0,0.0,0.0
841e089ffffffff,3.0,0.0,0.0
841e093ffffffff,3.0,0.0,0.0
841e09bffffffff,4.0,0.0,0.0
841e0a9ffffffff,8.0,0.0,0.0
841e0c1ffffffff,6.0,0.0,0.0
841e0c3ffffffff,7.0,0.0,0.0
841e0c5ffffffff,5.0,0.0,0.0
841e0e1ffffffff,4.0,0.0,0.0
841e0e3ffffffff,2.0,0.0,0.0
841e0e7ffffffff,13.0,0.0,0.0
841e0edffffffff,9.0,0.0,0.0
841e103ffffffff,3.0,0.0,0.0
841e105ffffffff,2.0,0.0,0.0
841e107ffffffff,2.0,0.0,0.0
841e10bffffffff,22.0,3.0,0.0
841e113ffffffff,1.0,0.0,0.0
841e115ffffffff,6.0,0.0,0.0
841e121ffffffff,12.0,0.0,0.0
841e123ffffffff,6.0,0.0,0.0
841e125ffffffff,2.0,0.0,0.0
841e129ffffffff,20.0,0.0,0.0
841e12bffffffff,2.0,0.0,0.0
841e12dffffffff,9.0,0.0,0.0
841e131ffffffff,8.0,0.0,0.0
841e135ffffffff,2.0,0.0,0.0
841e137ffffffff,1.0,0.0,0.0
841e13bffffffff,6.0,0.0,0.0
841e141ffffffff,2.0,0.0,0.0
841e145ffffffff,1.0,0.0,0.0
841e147ffffffff,2.0,0.0,0.0
841e153ffffffff,5.0,0.0,0.0
841e157ffffffff,1.0,0.0,0.0
841e15bffffffff,3.0,0.0,0.0
841e15dffffffff,1.0,0.0,0.0
841e163ffffffff,6.0,0.0,0.0
841e165ffffffff,1.0,0.0,0.0
841e167ffffffff,19.0,0.0,0.0
841e169ffffffff,6.0,0.0,0.0
841e16dffffffff,11.0,2.0,0.0
841e1abffffffff,2.0,0.0,0.0
841e1b1ffffffff,7.0,0.0,0.0
841e1b3ffffffff,75.0,0.0,0.0
841e1b7ffffffff,2.0,0.0,0.0
841e1bbffffffff,4.0,0.0,0.0
841e1c5ffffffff,2.0,0.0,0.0
841e1cdffffffff,1.0,0.0,0.0
841e1d5ffffffff,3.0,0.0,0.0
841e1d7ffffffff,1.0,0.0,0.0
841e1ddffffffff,6.0,0.0,0.0
841e201ffffffff,4.0,0.0,0.0
841e207ffffffff,2.0,0.0,0.0
841e20dffffffff,5.0,0.0,0.0
841e219ffffffff,1.0,0.0,0.0
841e21bffffffff,3.0,0.0,0.0
841e221ffffffff,9.0,0.0,0.0
841e223ffffffff,2.0,0.0,0.0
841e225ffffffff,25.0,0.0,0.0
841e227ffffffff,6.0,0.0,0.0
841e22dffffffff,32.0,0.0,0.0
841e231ffffffff,2.0,0.0,0.0
841e233ffffffff,7.0,0.0,0.0
841e239ffffffff,8.0,0.0,0.0
841e23dffffffff,16.0,0.0,0.0
841e24bffffffff,13.0,0.0,0.0
841e253ffffffff,3.0,0.0,0.0
841e257ffffffff,2.0,0.0,0.0
841e25dffffffff,4.0,0.0,0.0
841e265ffffffff,4.0,0.0,0.0
841e269ffffffff,3.0,0.0,0.0
841e26bffffffff,3.0,0.0,0.0
841e283ffffffff,1.0,0.0,0.0
841e285ffffffff,1.0,0.0,0.0
841e289ffffffff,2.0,0.0,0.0
841e28dffffffff,1.0,0.0,0.0
841e2a3ffffffff,6.0,0.0,0.0
841e2a9ffffffff,4.0,0.0,0.0
841e2adffffffff,2.0,0.0,0.0
841e2c5ffffffff,3.0,0.0,0.0
841e2c7ffffffff,2.0,0.0,0.0
841e2d1ffffffff,2.0,0.0,0.0
841e2d3ffffffff,7.0,0.0,0.0
841e2e5ffffffff,62.0,0.0,0.0
841e2e7ffffffff,9.0,0.0,0.0
841e2edffffffff,1.0,0.0,0.0
841e301ffffffff,20.0,0.0,0.0
841e303ffffffff,2.0,0.0,0.0
841e305ffffffff,2.0,0.0,0.0
841e307ffffffff,125.0,0.0,0.0
841e309ffffffff,12.0,0.0,0.0
841e30bffffffff,53.0,2.0,0.0
841e30dffffffff,15.0,0.0,0.0
841e313ffffffff,2.0,0.0,0.0
841e317ffffffff,1.0,0.0,0.0
841e319ffffffff,4.0,0.0,0.0
841e31bffffffff,1.0,0.0,0.0
841e321ffffffff,2.0,0.0,0.0
841e325ffffffff,1.0,0.0,0.0
841e327ffffffff,4.0,0.0,0.0
841e329ffffffff,5.0,0.0,0.0
841e32bffffffff,49.0,0.0,0.0
841e32dffffffff,1.0,0.0,0.0
841e335ffffffff,2.0,0.0,0.0
841e337ffffffff,2.0,0.0,0.0
841e339ffffffff,56.0,0.0,0.0
841e33bffffffff,1.0,0.0,0.0
841e33dffffffff,13.0,0.0,0.0
841e341ffffffff,15.0,0.0,0.0
841e343ffffffff,5.0,0.0,0.0
841e345ffffffff,1.0,0.0,0.0
841e347ffffffff,6.0,0.0,0.0
841e349ffffffff,56.0,0.0,0.0
841e34bffffffff,42.0,3.0,0.0
841e34dffffffff,2.0,0.0,0.0
841e351ffffffff,47.0,0.0,0.0
841e353ffffffff,10.0,0.0,0.0
841e355ffffffff,165.0,2.0,0.0
841e357ffffffff,38.0,0.0,0.0
841e359ffffffff,16.0,0.0,0.0
841e35bffffffff,31.0,0.0,0.0
841e35dffffffff,7.0,4.0,0.0
841e361ffffffff,2.0,0.0,0.0
841e363ffffffff,4.0,0.0,0.0
841e365ffffffff,6.0,0.0,0.0
841e367ffffffff,4.0,0.0,0.0
