cell_id,Colaptes auratus,Colaptes auratus chrysocaulosus,Colaptes auratus gundlachi,Colaptes auratus auratus/luteus,Colaptes auratus [cafer Group],Colaptes auratus luteus x cafer
8248cffffffffff,114.0,0.0,0.0,12.0,56.0,8.0
8248d7fffffffff,62.0,0.0,0.0,52.0,2.0,8.0
8248dffffffffff,222.0,0.0,0.0,26.0,27.0,166.0
8248e7fffffffff,4.0,0.0,0.0,1.0,3.0,0.0
8248effffffffff,258.0,0.0,0.0,54.0,81.0,41.0
8248f7fffffffff,11.0,0.0,0.0,7.0,1.0,1.0
824987fffffffff,20.0,0.0,0.0,0.0,13.0,0.0
824997fffffffff,11.0,0.0,0.0,0.0,6.0,0.0
82499ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8249affffffffff,5.0,0.0,0.0,0.0,5.0,0.0
826d17fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
826d37fffffffff,17.0,0.0,0.0,0.0,15.0,0.0
