cell_id,Catharus guttatus,Catharus guttatus [guttatus Group],Catharus guttatus [auduboni Group],Catharus guttatus faxoni/crymophilus
8226f7fffffffff,47.0,7.0,9.0,0.0
822707fffffffff,43.0,0.0,0.0,0.0
82270ffffffffff,13.0,0.0,0.0,2.0
822717fffffffff,7.0,0.0,0.0,0.0
82271ffffffffff,22.0,0.0,0.0,0.0
822747fffffffff,68.0,0.0,0.0,0.0
82274ffffffffff,401.0,0.0,0.0,0.0
822757fffffffff,98.0,0.0,0.0,15.0
82275ffffffffff,191.0,0.0,0.0,0.0
822767fffffffff,34.0,0.0,0.0,0.0
82276ffffffffff,49.0,0.0,0.0,2.0
822777fffffffff,11.0,0.0,0.0,0.0
822787fffffffff,5.0,0.0,0.0,0.0
82278ffffffffff,2.0,0.0,0.0,0.0
822797fffffffff,19.0,0.0,0.0,0.0
8227a7fffffffff,5.0,0.0,0.0,0.0
8227affffffffff,6.0,0.0,0.0,0.0
8227b7fffffffff,2.0,0.0,0.0,0.0
822807fffffffff,58.0,5.0,0.0,0.0
822817fffffffff,97.0,1.0,9.0,0.0
82281ffffffffff,163.0,1.0,0.0,0.0
822837fffffffff,2839.0,394.0,17.0,4.0
822887fffffffff,106.0,0.0,0.0,0.0
82288ffffffffff,97.0,1.0,12.0,0.0
822897fffffffff,42.0,1.0,0.0,0.0
82289ffffffffff,19.0,0.0,3.0,0.0
8228a7fffffffff,2.0,0.0,0.0,0.0
8228affffffffff,29.0,0.0,3.0,0.0
8228b7fffffffff,31.0,0.0,3.0,0.0
8228c7fffffffff,51.0,0.0,0.0,0.0
8228d7fffffffff,126.0,6.0,6.0,0.0
8228dffffffffff,64.0,0.0,1.0,0.0
8228e7fffffffff,2.0,0.0,0.0,0.0
8228f7fffffffff,90.0,4.0,0.0,0.0
822917fffffffff,34.0,0.0,0.0,0.0
82291ffffffffff,32.0,7.0,0.0,0.0
822987fffffffff,38.0,0.0,0.0,0.0
82298ffffffffff,39.0,1.0,5.0,0.0
822997fffffffff,32.0,0.0,19.0,0.0
8229a7fffffffff,412.0,22.0,1.0,0.0
8229affffffffff,87.0,4.0,3.0,0.0
8229b7fffffffff,25.0,7.0,0.0,0.0
822a07fffffffff,41.0,0.0,0.0,0.0
822a17fffffffff,1602.0,0.0,0.0,57.0
822a1ffffffffff,1.0,0.0,0.0,0.0
822a37fffffffff,789.0,0.0,0.0,60.0
822a87fffffffff,121.0,0.0,0.0,13.0
822a8ffffffffff,99.0,0.0,0.0,0.0
822a97fffffffff,39.0,0.0,0.0,9.0
822a9ffffffffff,130.0,0.0,0.0,2.0
822aa7fffffffff,124.0,0.0,0.0,8.0
822aaffffffffff,662.0,0.0,0.0,39.0
822ab7fffffffff,679.0,0.0,0.0,93.0
822ad7fffffffff,19.0,0.0,0.0,9.0
822af7fffffffff,31.0,0.0,0.0,0.0
822b07fffffffff,32.0,0.0,0.0,0.0
822b0ffffffffff,93.0,0.0,0.0,0.0
822b17fffffffff,110.0,0.0,0.0,7.0
822b1ffffffffff,118.0,0.0,0.0,9.0
822b27fffffffff,35.0,0.0,0.0,0.0
822b2ffffffffff,7.0,0.0,0.0,0.0
822b37fffffffff,8.0,0.0,0.0,0.0
822b87fffffffff,220.0,0.0,0.0,21.0
822b8ffffffffff,410.0,0.0,0.0,34.0
822b97fffffffff,2.0,0.0,0.0,0.0
822b9ffffffffff,810.0,0.0,0.0,69.0
822ba7fffffffff,52.0,0.0,0.0,0.0
822baffffffffff,610.0,0.0,0.0,88.0
822bb7fffffffff,8.0,0.0,0.0,0.0
8235affffffffff,8.0,0.0,0.0,0.0
824417fffffffff,10.0,0.0,0.0,0.0
82441ffffffffff,54.0,0.0,0.0,21.0
824447fffffffff,41.0,0.0,0.0,0.0
82444ffffffffff,11.0,0.0,0.0,0.0
824457fffffffff,15.0,0.0,0.0,0.0
824467fffffffff,15.0,0.0,0.0,0.0
82446ffffffffff,40.0,0.0,0.0,0.0
824477fffffffff,15.0,0.0,0.0,0.0
824487fffffffff,11.0,0.0,0.0,0.0
8244a7fffffffff,5.0,0.0,0.0,0.0
8244affffffffff,11.0,0.0,0.0,0.0
8244b7fffffffff,1.0,0.0,0.0,0.0
8244c7fffffffff,17.0,0.0,0.0,0.0
8244cffffffffff,85.0,0.0,0.0,0.0
8244d7fffffffff,61.0,0.0,0.0,13.0
8244dffffffffff,76.0,0.0,0.0,2.0
8244e7fffffffff,12.0,0.0,0.0,2.0
8244effffffffff,13.0,0.0,0.0,0.0
8244f7fffffffff,50.0,0.0,0.0,9.0
824507fffffffff,2.0,0.0,0.0,0.0
82450ffffffffff,27.0,0.0,0.0,0.0
824527fffffffff,8.0,0.0,0.0,0.0
82452ffffffffff,19.0,0.0,0.0,0.0
824817fffffffff,15.0,0.0,0.0,0.0
824827fffffffff,2.0,0.0,0.0,0.0
82482ffffffffff,13.0,0.0,0.0,0.0
824837fffffffff,4.0,0.0,0.0,0.0
824847fffffffff,1.0,0.0,0.0,0.0
82485ffffffffff,23.0,3.0,1.0,0.0
824877fffffffff,5.0,0.0,2.0,0.0
824887fffffffff,8.0,0.0,0.0,0.0
82488ffffffffff,1.0,0.0,0.0,0.0
824897fffffffff,56.0,0.0,0.0,0.0
82489ffffffffff,62.0,0.0,4.0,2.0
8248a7fffffffff,7.0,0.0,0.0,1.0
8248affffffffff,9.0,0.0,6.0,0.0
8248b7fffffffff,47.0,0.0,1.0,2.0
8248c7fffffffff,67.0,4.0,41.0,0.0
8248cffffffffff,32.0,0.0,12.0,0.0
8248d7fffffffff,25.0,4.0,7.0,0.0
8248dffffffffff,35.0,0.0,1.0,0.0
8248e7fffffffff,8.0,0.0,0.0,0.0
8248effffffffff,326.0,12.0,77.0,0.0
8248f7fffffffff,19.0,0.0,12.0,0.0
824987fffffffff,10.0,0.0,0.0,0.0
824997fffffffff,12.0,0.0,0.0,0.0
82499ffffffffff,4.0,0.0,0.0,2.0
8249affffffffff,4.0,4.0,0.0,0.0
824cb7fffffffff,5.0,0.0,0.0,0.0
826d17fffffffff,2.0,0.0,0.0,0.0
826d27fffffffff,6.0,0.0,2.0,0.0
826d2ffffffffff,28.0,0.0,12.0,0.0
826d37fffffffff,18.0,0.0,6.0,0.0
