cell_id,Empidonax difficilis,Empidonax difficilis [difficilis Group],Empidonax difficilis occidentalis/hellmayri,Empidonax difficilis difficilis x hellmayri
8412b51ffffffff,31.0,31.0,0.0,0.0
8412b53ffffffff,22.0,22.0,0.0,0.0
8412b55ffffffff,2.0,2.0,0.0,0.0
8412b57ffffffff,34.0,34.0,0.0,0.0
8412c01ffffffff,6.0,6.0,0.0,0.0
8412c03ffffffff,33.0,33.0,0.0,0.0
8412c05ffffffff,2.0,2.0,0.0,0.0
8412c07ffffffff,2.0,2.0,0.0,0.0
8412c11ffffffff,58.0,55.0,0.0,0.0
8412c13ffffffff,46.0,46.0,0.0,0.0
8412c17ffffffff,2.0,2.0,0.0,0.0
8412c19ffffffff,2.0,2.0,0.0,0.0
8412c1bffffffff,46.0,46.0,0.0,0.0
8412c1dffffffff,64.0,64.0,0.0,0.0
8412c21ffffffff,16.0,16.0,0.0,0.0
8412c35ffffffff,3.0,3.0,0.0,0.0
8412c37ffffffff,1.0,0.0,0.0,0.0
8412c39ffffffff,1.0,1.0,0.0,0.0
8412c45ffffffff,2.0,2.0,0.0,0.0
8412c47ffffffff,2.0,2.0,0.0,0.0
8412c49ffffffff,3.0,3.0,0.0,0.0
8412c55ffffffff,3.0,3.0,0.0,0.0
8412c63ffffffff,2.0,2.0,0.0,0.0
8412c85ffffffff,44.0,44.0,0.0,0.0
8412c87ffffffff,17.0,15.0,0.0,0.0
8412ca3ffffffff,2.0,0.0,2.0,0.0
8412ca5ffffffff,3.0,0.0,3.0,0.0
8412ca7ffffffff,2.0,0.0,2.0,0.0
8412ca9ffffffff,8.0,8.0,0.0,0.0
8412cabffffffff,55.0,42.0,5.0,0.0
8412cadffffffff,10.0,10.0,0.0,0.0
8412cb1ffffffff,27.0,0.0,27.0,0.0
8412cb5ffffffff,63.0,0.0,61.0,0.0
8412cbdffffffff,119.0,0.0,111.0,0.0
8412cc5ffffffff,3.0,3.0,0.0,0.0
8412ce3ffffffff,2.0,2.0,0.0,0.0
8412ce5ffffffff,5.0,4.0,0.0,0.0
8412ce7ffffffff,6.0,6.0,0.0,0.0
8412ce9ffffffff,1.0,1.0,0.0,0.0
8412cebffffffff,1.0,1.0,0.0,0.0
8412d01ffffffff,33.0,33.0,0.0,0.0
8412d03ffffffff,18.0,18.0,0.0,0.0
8412d05ffffffff,3.0,3.0,0.0,0.0
8412d0bffffffff,7.0,7.0,0.0,0.0
8412d0dffffffff,14.0,14.0,0.0,0.0
8412d11ffffffff,31.0,30.0,0.0,0.0
8412d13ffffffff,4.0,4.0,0.0,0.0
8412d15ffffffff,4.0,4.0,0.0,0.0
8412d17ffffffff,128.0,127.0,0.0,0.0
8412d19ffffffff,98.0,98.0,0.0,0.0
8412d1bffffffff,3.0,3.0,0.0,0.0
8412d1dffffffff,4.0,4.0,0.0,0.0
8412d21ffffffff,4.0,4.0,0.0,0.0
8412d23ffffffff,2.0,2.0,0.0,0.0
8412d25ffffffff,23.0,23.0,0.0,0.0
8412d27ffffffff,46.0,46.0,0.0,0.0
8412d29ffffffff,4.0,4.0,0.0,0.0
8412d2dffffffff,2.0,2.0,0.0,0.0
8412d31ffffffff,7.0,7.0,0.0,0.0
8412d33ffffffff,77.0,77.0,0.0,0.0
8412d35ffffffff,8.0,8.0,0.0,0.0
8412d37ffffffff,29.0,29.0,0.0,0.0
8412d39ffffffff,18.0,18.0,0.0,0.0
8412d3bffffffff,256.0,255.0,0.0,0.0
8412d3dffffffff,14.0,14.0,0.0,0.0
8412d41ffffffff,34.0,34.0,0.0,0.0
8412d45ffffffff,3.0,3.0,0.0,0.0
8412d4bffffffff,5.0,5.0,0.0,0.0
8412d57ffffffff,12.0,12.0,0.0,0.0
8412d61ffffffff,1.0,1.0,0.0,0.0
8412d63ffffffff,16.0,16.0,0.0,0.0
8412d65ffffffff,4.0,4.0,0.0,0.0
8412d67ffffffff,5.0,5.0,0.0,0.0
8412d69ffffffff,7.0,7.0,0.0,0.0
8412d6bffffffff,10.0,10.0,0.0,0.0
8412d6dffffffff,2.0,2.0,0.0,0.0
8412d81ffffffff,100.0,96.0,0.0,0.0
8412d83ffffffff,16.0,5.0,11.0,0.0
8412d85ffffffff,29.0,29.0,0.0,0.0
8412d87ffffffff,54.0,47.0,0.0,0.0
8412d89ffffffff,110.0,110.0,0.0,0.0
8412d8bffffffff,17.0,6.0,9.0,0.0
8412d8dffffffff,18.0,18.0,0.0,0.0
8412d91ffffffff,25.0,0.0,13.0,0.0
8412d93ffffffff,6.0,0.0,3.0,0.0
8412d95ffffffff,150.0,0.0,119.0,0.0
8412d97ffffffff,67.0,0.0,60.0,0.0
8412d99ffffffff,4.0,0.0,4.0,0.0
8412d9bffffffff,11.0,0.0,6.0,0.0
8412d9dffffffff,116.0,0.0,111.0,0.0
8412da1ffffffff,37.0,35.0,0.0,0.0
8412da5ffffffff,42.0,42.0,0.0,0.0
8412da7ffffffff,13.0,13.0,0.0,0.0
8412da9ffffffff,45.0,45.0,0.0,0.0
8412dabffffffff,17.0,17.0,0.0,0.0
8412dadffffffff,42.0,42.0,0.0,0.0
8412db1ffffffff,152.0,138.0,0.0,0.0
8412db3ffffffff,117.0,69.0,25.0,0.0
8412db5ffffffff,59.0,52.0,0.0,0.0
8412db7ffffffff,41.0,38.0,0.0,0.0
8412db9ffffffff,116.0,91.0,4.0,0.0
8412dbbffffffff,19.0,0.0,13.0,0.0
8412dbdffffffff,45.0,32.0,0.0,0.0
8412dc1ffffffff,5.0,5.0,0.0,0.0
8412dc3ffffffff,156.0,156.0,0.0,0.0
8412dc5ffffffff,10.0,10.0,0.0,0.0
8412dc7ffffffff,29.0,29.0,0.0,0.0
8412dc9ffffffff,29.0,29.0,0.0,0.0
8412dcbffffffff,6.0,6.0,0.0,0.0
8412dcdffffffff,1.0,1.0,0.0,0.0
8412dd1ffffffff,8.0,8.0,0.0,0.0
8412dd3ffffffff,9.0,9.0,0.0,0.0
8412dd5ffffffff,12.0,12.0,0.0,0.0
8412dd7ffffffff,143.0,120.0,19.0,0.0
8412dd9ffffffff,9.0,8.0,0.0,0.0
8412ddbffffffff,34.0,32.0,0.0,0.0
8412dddffffffff,31.0,31.0,0.0,0.0
8412de1ffffffff,27.0,27.0,0.0,0.0
8412de3ffffffff,38.0,38.0,0.0,0.0
8412de5ffffffff,53.0,53.0,0.0,0.0
8412de7ffffffff,200.0,199.0,0.0,0.0
8412de9ffffffff,2.0,2.0,0.0,0.0
8412dedffffffff,19.0,19.0,0.0,0.0
8412e25ffffffff,3.0,3.0,0.0,0.0
8412ea5ffffffff,136.0,136.0,0.0,0.0
8412f01ffffffff,2.0,2.0,0.0,0.0
8412f11ffffffff,2.0,2.0,0.0,0.0
8412f13ffffffff,16.0,16.0,0.0,0.0
8412f15ffffffff,2.0,2.0,0.0,0.0
8412f1bffffffff,15.0,15.0,0.0,0.0
8412f21ffffffff,25.0,25.0,0.0,0.0
8412f27ffffffff,3.0,3.0,0.0,0.0
8412f29ffffffff,29.0,29.0,0.0,0.0
8412f2bffffffff,2.0,2.0,0.0,0.0
8412f2dffffffff,7.0,7.0,0.0,0.0
8412f33ffffffff,2.0,2.0,0.0,0.0
8412f37ffffffff,2.0,2.0,0.0,0.0
8412f65ffffffff,2.0,2.0,0.0,0.0
8412f6bffffffff,13.0,13.0,0.0,0.0
8412f6dffffffff,14.0,14.0,0.0,0.0
841390bffffffff,1.0,1.0,0.0,0.0
8413911ffffffff,5.0,5.0,0.0,0.0
8413917ffffffff,63.0,62.0,0.0,0.0
8413919ffffffff,5.0,4.0,0.0,0.0
841391dffffffff,1.0,1.0,0.0,0.0
8413931ffffffff,46.0,46.0,0.0,0.0
8413933ffffffff,94.0,93.0,0.0,0.0
8413937ffffffff,4.0,4.0,0.0,0.0
841393bffffffff,6.0,6.0,0.0,0.0
8413985ffffffff,2.0,2.0,0.0,0.0
841398dffffffff,8.0,8.0,0.0,0.0
84139b7ffffffff,5.0,5.0,0.0,0.0
84139e1ffffffff,113.0,112.0,0.0,0.0
84139e5ffffffff,4.0,4.0,0.0,0.0
84139edffffffff,311.0,307.0,0.0,0.0
841d241ffffffff,2.0,2.0,0.0,0.0
841d243ffffffff,59.0,59.0,0.0,0.0
841d245ffffffff,2.0,2.0,0.0,0.0
841d247ffffffff,7.0,7.0,0.0,0.0
841d249ffffffff,2.0,2.0,0.0,0.0
841d24bffffffff,2.0,2.0,0.0,0.0
841d24dffffffff,14.0,14.0,0.0,0.0
841d257ffffffff,1.0,1.0,0.0,0.0
841d269ffffffff,2.0,2.0,0.0,0.0
8426127ffffffff,16.0,0.0,16.0,0.0
8426165ffffffff,113.0,0.0,113.0,0.0
8426801ffffffff,93.0,0.0,93.0,0.0
8426803ffffffff,26.0,0.0,26.0,0.0
8426805ffffffff,2.0,0.0,2.0,0.0
8426807ffffffff,10.0,0.0,10.0,0.0
8426809ffffffff,15.0,0.0,15.0,0.0
842680bffffffff,3.0,0.0,3.0,0.0
842680dffffffff,9.0,0.0,8.0,0.0
8426811ffffffff,373.0,0.0,368.0,0.0
8426813ffffffff,2503.0,0.0,2486.0,0.0
8426815ffffffff,68.0,0.0,68.0,0.0
8426817ffffffff,451.0,0.0,449.0,0.0
8426819ffffffff,2799.0,0.0,2781.0,0.0
842681bffffffff,1452.0,0.0,1445.0,0.0
842681dffffffff,100.0,0.0,99.0,0.0
8426823ffffffff,17.0,0.0,17.0,0.0
842682bffffffff,7.0,0.0,6.0,0.0
8426831ffffffff,178.0,0.0,178.0,0.0
8426833ffffffff,292.0,0.0,291.0,0.0
8426835ffffffff,28.0,0.0,28.0,0.0
8426837ffffffff,60.0,0.0,60.0,0.0
8426839ffffffff,21.0,0.0,20.0,0.0
842683bffffffff,119.0,0.0,114.0,0.0
842683dffffffff,52.0,0.0,52.0,0.0
8426841ffffffff,3.0,0.0,3.0,0.0
8426843ffffffff,31.0,0.0,30.0,0.0
8426847ffffffff,53.0,0.0,53.0,0.0
842684bffffffff,20.0,0.0,20.0,0.0
8426851ffffffff,21.0,0.0,19.0,0.0
8426853ffffffff,345.0,0.0,338.0,0.0
8426855ffffffff,13.0,0.0,13.0,0.0
8426857ffffffff,81.0,0.0,81.0,0.0
8426859ffffffff,29.0,0.0,29.0,0.0
842685bffffffff,34.0,0.0,34.0,0.0
842685dffffffff,71.0,0.0,71.0,0.0
8426865ffffffff,4.0,0.0,4.0,0.0
8426869ffffffff,3.0,0.0,0.0,0.0
8426881ffffffff,7.0,0.0,5.0,0.0
8426885ffffffff,327.0,0.0,327.0,0.0
8426887ffffffff,66.0,0.0,62.0,0.0
8426889ffffffff,291.0,0.0,236.0,0.0
842688dffffffff,94.0,0.0,90.0,0.0
84268a3ffffffff,1.0,0.0,1.0,0.0
84268a5ffffffff,21.0,0.0,20.0,0.0
84268a7ffffffff,16.0,0.0,16.0,0.0
84268a9ffffffff,50.0,0.0,50.0,0.0
84268abffffffff,122.0,0.0,121.0,0.0
84268adffffffff,14.0,0.0,14.0,0.0
84268b1ffffffff,22.0,0.0,22.0,0.0
84268b3ffffffff,11.0,0.0,11.0,0.0
84268b5ffffffff,51.0,0.0,51.0,0.0
84268b7ffffffff,74.0,0.0,74.0,0.0
84268b9ffffffff,22.0,0.0,22.0,0.0
84268bbffffffff,84.0,0.0,84.0,0.0
84268bdffffffff,50.0,0.0,49.0,0.0
84268c1ffffffff,326.0,0.0,326.0,0.0
84268c3ffffffff,5.0,0.0,0.0,0.0
84268c5ffffffff,821.0,0.0,811.0,0.0
84268c7ffffffff,1023.0,0.0,998.0,0.0
84268c9ffffffff,3.0,0.0,3.0,0.0
84268cbffffffff,2.0,0.0,2.0,0.0
84268cdffffffff,555.0,0.0,547.0,0.0
84268d5ffffffff,41.0,0.0,27.0,0.0
84268e1ffffffff,47.0,0.0,47.0,0.0
84268e3ffffffff,8.0,0.0,8.0,0.0
84268e5ffffffff,48.0,0.0,48.0,0.0
84268e7ffffffff,153.0,0.0,149.0,0.0
84268e9ffffffff,30.0,0.0,30.0,0.0
84268ebffffffff,361.0,0.0,358.0,0.0
84268edffffffff,155.0,0.0,153.0,0.0
8426901ffffffff,1.0,0.0,1.0,0.0
8426905ffffffff,36.0,0.0,35.0,0.0
8426907ffffffff,11.0,0.0,11.0,0.0
8426909ffffffff,26.0,0.0,26.0,0.0
842690dffffffff,69.0,0.0,69.0,0.0
842691bffffffff,2.0,0.0,2.0,0.0
8426929ffffffff,13.0,0.0,13.0,0.0
842692bffffffff,23.0,0.0,23.0,0.0
842692dffffffff,3.0,0.0,3.0,0.0
842693dffffffff,3.0,0.0,3.0,0.0
8426943ffffffff,7.0,0.0,7.0,0.0
8426945ffffffff,32.0,0.0,32.0,0.0
8426947ffffffff,29.0,0.0,28.0,0.0
842694dffffffff,16.0,0.0,15.0,0.0
842695bffffffff,1.0,0.0,1.0,0.0
8426961ffffffff,298.0,0.0,298.0,0.0
8426963ffffffff,126.0,0.0,126.0,0.0
8426965ffffffff,11.0,0.0,11.0,0.0
8426967ffffffff,17.0,0.0,17.0,0.0
8426969ffffffff,69.0,0.0,69.0,0.0
842696bffffffff,1379.0,0.0,1377.0,0.0
8426981ffffffff,2.0,0.0,2.0,0.0
8426983ffffffff,160.0,0.0,151.0,0.0
8426985ffffffff,1.0,0.0,1.0,0.0
8426987ffffffff,43.0,0.0,39.0,0.0
8426989ffffffff,77.0,0.0,77.0,0.0
842698bffffffff,167.0,0.0,166.0,0.0
842698dffffffff,9.0,0.0,9.0,0.0
8426991ffffffff,47.0,0.0,46.0,0.0
8426993ffffffff,6.0,0.0,6.0,0.0
8426995ffffffff,207.0,0.0,206.0,0.0
8426997ffffffff,1.0,0.0,1.0,0.0
8426999ffffffff,27.0,0.0,27.0,0.0
842699bffffffff,105.0,0.0,105.0,0.0
842699dffffffff,181.0,0.0,180.0,0.0
84269a9ffffffff,3.0,0.0,3.0,0.0
84269abffffffff,5.0,0.0,5.0,0.0
84269b9ffffffff,28.0,0.0,27.0,0.0
84269bbffffffff,2.0,0.0,2.0,0.0
84269c1ffffffff,30.0,0.0,30.0,0.0
84269c3ffffffff,4.0,0.0,4.0,0.0
84269c5ffffffff,53.0,0.0,52.0,0.0
84269c7ffffffff,83.0,0.0,83.0,0.0
84269c9ffffffff,20.0,0.0,20.0,0.0
84269cbffffffff,331.0,0.0,329.0,0.0
84269cdffffffff,9.0,0.0,7.0,0.0
84269d1ffffffff,53.0,0.0,53.0,0.0
84269d3ffffffff,13.0,0.0,13.0,0.0
84269d5ffffffff,149.0,0.0,147.0,0.0
84269d7ffffffff,231.0,0.0,230.0,0.0
84269d9ffffffff,97.0,0.0,97.0,0.0
84269dbffffffff,14.0,0.0,14.0,0.0
84269ddffffffff,48.0,0.0,48.0,0.0
84269e1ffffffff,17.0,0.0,17.0,0.0
84269e9ffffffff,6.0,0.0,6.0,0.0
84269ebffffffff,35.0,0.0,34.0,0.0
84269edffffffff,2.0,0.0,2.0,0.0
8426a07ffffffff,2.0,0.0,2.0,0.0
8426a17ffffffff,4.0,0.0,4.0,0.0
8426a19ffffffff,43.0,0.0,43.0,0.0
8426a1bffffffff,4.0,0.0,4.0,0.0
8426a1dffffffff,2.0,0.0,2.0,0.0
8426a2bffffffff,18.0,0.0,18.0,0.0
8426a31ffffffff,2.0,0.0,2.0,0.0
8426a33ffffffff,12.0,0.0,12.0,0.0
8426a3bffffffff,1.0,0.0,1.0,0.0
8426a4bffffffff,2.0,0.0,2.0,0.0
8426a51ffffffff,99.0,0.0,96.0,0.0
8426a53ffffffff,5.0,0.0,5.0,0.0
8426a59ffffffff,137.0,0.0,136.0,0.0
8426a5bffffffff,176.0,0.0,172.0,0.0
8426a5dffffffff,1.0,0.0,1.0,0.0
8426a6dffffffff,13.0,0.0,13.0,0.0
8426a85ffffffff,2.0,0.0,2.0,0.0
8426a87ffffffff,11.0,0.0,0.0,0.0
8426a8bffffffff,11.0,0.0,0.0,0.0
8426a95ffffffff,2.0,0.0,0.0,0.0
8426aa5ffffffff,175.0,0.0,169.0,0.0
8426aa7ffffffff,4.0,0.0,4.0,0.0
8426aa9ffffffff,82.0,0.0,61.0,0.0
8426aadffffffff,8.0,0.0,4.0,0.0
8426ab7ffffffff,21.0,0.0,6.0,0.0
8426ab9ffffffff,2.0,0.0,0.0,0.0
8426ae7ffffffff,31.0,0.0,31.0,0.0
8426b01ffffffff,2.0,0.0,2.0,0.0
8426b03ffffffff,3.0,0.0,3.0,0.0
8426b05ffffffff,6.0,0.0,6.0,0.0
8426b0bffffffff,24.0,0.0,24.0,0.0
8426b0dffffffff,2.0,0.0,2.0,0.0
8426b1dffffffff,2.0,0.0,2.0,0.0
8426b25ffffffff,3.0,0.0,3.0,0.0
8426b29ffffffff,5.0,0.0,5.0,0.0
8426b33ffffffff,1.0,0.0,1.0,0.0
8426b3dffffffff,7.0,0.0,7.0,0.0
8426b41ffffffff,5.0,0.0,5.0,0.0
8426b45ffffffff,12.0,0.0,12.0,0.0
8426b47ffffffff,33.0,0.0,33.0,0.0
8426b61ffffffff,16.0,0.0,15.0,0.0
8426b63ffffffff,11.0,0.0,11.0,0.0
8426b65ffffffff,5.0,0.0,5.0,0.0
8426b67ffffffff,3.0,0.0,3.0,0.0
8426b69ffffffff,55.0,0.0,54.0,0.0
8426b6dffffffff,9.0,0.0,9.0,0.0
8426de7ffffffff,4.0,0.0,4.0,0.0
8426f25ffffffff,4.0,0.0,4.0,0.0
8427829ffffffff,2.0,0.0,2.0,0.0
8427861ffffffff,2.0,0.0,2.0,0.0
8427881ffffffff,1.0,0.0,1.0,0.0
84278b1ffffffff,84.0,0.0,81.0,0.0
84278b3ffffffff,123.0,0.0,120.0,0.0
84278b5ffffffff,12.0,0.0,12.0,0.0
84278b7ffffffff,128.0,0.0,128.0,0.0
8427901ffffffff,6.0,0.0,6.0,0.0
8427905ffffffff,5.0,0.0,5.0,0.0
8427907ffffffff,29.0,0.0,29.0,0.0
8427911ffffffff,4.0,0.0,4.0,0.0
8427915ffffffff,5.0,0.0,5.0,0.0
8427917ffffffff,3.0,0.0,3.0,0.0
8427921ffffffff,14.0,0.0,14.0,0.0
8427923ffffffff,46.0,0.0,45.0,0.0
8427925ffffffff,7.0,0.0,7.0,0.0
8427927ffffffff,250.0,0.0,248.0,0.0
842792bffffffff,48.0,0.0,48.0,0.0
842792dffffffff,18.0,0.0,18.0,0.0
8427931ffffffff,2.0,0.0,2.0,0.0
8427933ffffffff,4.0,0.0,4.0,0.0
8427935ffffffff,8.0,0.0,8.0,0.0
8427937ffffffff,16.0,0.0,16.0,0.0
8427939ffffffff,6.0,0.0,6.0,0.0
842793dffffffff,12.0,0.0,12.0,0.0
8427959ffffffff,1.0,0.0,1.0,0.0
842795bffffffff,13.0,0.0,13.0,0.0
842795dffffffff,1.0,0.0,1.0,0.0
8427965ffffffff,2.0,0.0,2.0,0.0
8427967ffffffff,2.0,0.0,2.0,0.0
8427985ffffffff,4.0,0.0,4.0,0.0
8427989ffffffff,2.0,0.0,2.0,0.0
8427995ffffffff,3.0,0.0,3.0,0.0
8427997ffffffff,11.0,0.0,11.0,0.0
84279a1ffffffff,3.0,0.0,3.0,0.0
84279a5ffffffff,3.0,0.0,3.0,0.0
84279a7ffffffff,2.0,0.0,2.0,0.0
84279a9ffffffff,4.0,0.0,4.0,0.0
84279abffffffff,10.0,0.0,10.0,0.0
84279adffffffff,16.0,0.0,16.0,0.0
84279b9ffffffff,5.0,0.0,5.0,0.0
84279bbffffffff,4.0,0.0,4.0,0.0
84279c5ffffffff,3.0,0.0,3.0,0.0
84279e3ffffffff,3.0,0.0,3.0,0.0
84279e7ffffffff,6.0,0.0,6.0,0.0
8427b2bffffffff,11.0,0.0,0.0,0.0
8428005ffffffff,68.0,68.0,0.0,0.0
8428007ffffffff,7.0,7.0,0.0,0.0
8428021ffffffff,234.0,233.0,0.0,0.0
8428023ffffffff,1923.0,1879.0,0.0,0.0
8428025ffffffff,37.0,37.0,0.0,0.0
8428027ffffffff,47.0,47.0,0.0,0.0
8428029ffffffff,70.0,70.0,0.0,0.0
842802bffffffff,943.0,905.0,0.0,0.0
842802dffffffff,23.0,23.0,0.0,0.0
8428035ffffffff,42.0,41.0,0.0,0.0
8428061ffffffff,110.0,110.0,0.0,0.0
8428063ffffffff,244.0,239.0,0.0,0.0
8428065ffffffff,11.0,11.0,0.0,0.0
8428067ffffffff,91.0,91.0,0.0,0.0
8428069ffffffff,261.0,256.0,0.0,0.0
842806bffffffff,90.0,90.0,0.0,0.0
842806dffffffff,289.0,289.0,0.0,0.0
8428105ffffffff,2.0,2.0,0.0,0.0
8428107ffffffff,6.0,0.0,6.0,0.0
8428109ffffffff,21.0,15.0,5.0,0.0
842810bffffffff,3.0,3.0,0.0,0.0
842810dffffffff,5.0,5.0,0.0,0.0
8428111ffffffff,86.0,76.0,0.0,0.0
8428113ffffffff,19.0,15.0,0.0,0.0
8428115ffffffff,3.0,3.0,0.0,0.0
8428117ffffffff,26.0,26.0,0.0,0.0
8428119ffffffff,2.0,2.0,0.0,0.0
842811bffffffff,2.0,2.0,0.0,0.0
842811dffffffff,32.0,32.0,0.0,0.0
8428123ffffffff,78.0,0.0,62.0,0.0
8428129ffffffff,48.0,0.0,46.0,0.0
842812bffffffff,57.0,0.0,50.0,0.0
8428131ffffffff,2.0,0.0,0.0,0.0
8428133ffffffff,2.0,2.0,0.0,0.0
8428135ffffffff,7.0,0.0,0.0,0.0
8428137ffffffff,1.0,0.0,0.0,0.0
842813bffffffff,8.0,4.0,0.0,0.0
8428141ffffffff,61.0,61.0,0.0,0.0
8428143ffffffff,80.0,79.0,0.0,0.0
8428145ffffffff,4.0,4.0,0.0,0.0
8428147ffffffff,19.0,16.0,0.0,0.0
8428149ffffffff,494.0,490.0,0.0,0.0
842814bffffffff,140.0,138.0,0.0,0.0
842814dffffffff,53.0,51.0,0.0,0.0
8428151ffffffff,2.0,2.0,0.0,0.0
8428153ffffffff,48.0,48.0,0.0,0.0
8428155ffffffff,4.0,4.0,0.0,0.0
8428157ffffffff,4.0,4.0,0.0,0.0
8428159ffffffff,3.0,3.0,0.0,0.0
842815bffffffff,1.0,1.0,0.0,0.0
842815dffffffff,22.0,22.0,0.0,0.0
8428161ffffffff,2.0,0.0,0.0,0.0
842816bffffffff,9.0,3.0,0.0,0.0
842816dffffffff,4.0,0.0,0.0,0.0
8428181ffffffff,27.0,27.0,0.0,0.0
8428183ffffffff,217.0,217.0,0.0,0.0
8428185ffffffff,13.0,13.0,0.0,0.0
