cell_id,Ardea alba,Ardea alba alba,Ardea alba melanorhynchos,Ardea alba egretta,Ardea alba modesta
83195bfffffffff,330.0,41.0,0.0,0.0,0.0
83195cfffffffff,175.0,2.0,0.0,0.0,0.0
83195dfffffffff,114.0,9.0,0.0,0.0,0.0
83195efffffffff,15.0,0.0,0.0,0.0,0.0
831968fffffffff,298.0,7.0,0.0,0.0,0.0
831969fffffffff,1463.0,22.0,0.0,0.0,0.0
83196bfffffffff,333.0,13.0,0.0,0.0,0.0
83196cfffffffff,5.0,0.0,0.0,0.0,0.0
83196dfffffffff,800.0,15.0,0.0,0.0,0.0
831973fffffffff,25.0,0.0,0.0,0.0,0.0
831e00fffffffff,26.0,0.0,0.0,0.0,0.0
831e01fffffffff,1.0,0.0,0.0,0.0,0.0
831e02fffffffff,992.0,199.0,0.0,0.0,0.0
831e03fffffffff,140.0,10.0,0.0,0.0,0.0
831e04fffffffff,830.0,41.0,0.0,0.0,0.0
831e05fffffffff,296.0,5.0,0.0,0.0,0.0
831e06fffffffff,1268.0,61.0,0.0,0.0,0.0
831e08fffffffff,138.0,0.0,0.0,0.0,0.0
831e0afffffffff,998.0,22.0,0.0,0.0,0.0
831e0bfffffffff,10.0,1.0,0.0,0.0,0.0
831e0cfffffffff,295.0,1.0,0.0,0.0,0.0
831e0efffffffff,809.0,91.0,0.0,0.0,0.0
831e10fffffffff,55.0,0.0,0.0,0.0,0.0
831e11fffffffff,95.0,5.0,0.0,0.0,0.0
831e12fffffffff,405.0,5.0,0.0,0.0,0.0
831e13fffffffff,695.0,11.0,0.0,0.0,0.0
831e14fffffffff,2.0,0.0,0.0,0.0,0.0
831e15fffffffff,21.0,7.0,0.0,0.0,0.0
831e16fffffffff,19.0,1.0,0.0,0.0,0.0
831e18fffffffff,61.0,0.0,0.0,0.0,0.0
831e19fffffffff,99.0,4.0,0.0,0.0,0.0
831e1afffffffff,8.0,0.0,0.0,0.0,0.0
831e1bfffffffff,1006.0,3.0,0.0,0.0,0.0
831e1cfffffffff,273.0,22.0,0.0,0.0,0.0
831e1dfffffffff,284.0,34.0,0.0,0.0,0.0
831e1efffffffff,22.0,0.0,0.0,0.0,0.0
831e20fffffffff,133.0,0.0,0.0,0.0,0.0
831e21fffffffff,79.0,0.0,0.0,0.0,0.0
831e22fffffffff,358.0,8.0,0.0,0.0,0.0
831e23fffffffff,46.0,6.0,0.0,0.0,0.0
831e24fffffffff,69.0,0.0,0.0,0.0,0.0
831e25fffffffff,54.0,0.0,0.0,0.0,0.0
831e26fffffffff,91.0,0.0,0.0,0.0,0.0
831e28fffffffff,53.0,0.0,0.0,0.0,0.0
831e29fffffffff,72.0,0.0,0.0,0.0,0.0
831e2afffffffff,83.0,0.0,0.0,0.0,0.0
831e2bfffffffff,31.0,0.0,0.0,0.0,0.0
831e2cfffffffff,8.0,0.0,0.0,0.0,0.0
831e2dfffffffff,41.0,2.0,0.0,0.0,0.0
831e2efffffffff,94.0,0.0,0.0,0.0,0.0
831e30fffffffff,515.0,4.0,0.0,0.0,0.0
831e31fffffffff,207.0,2.0,0.0,0.0,0.0
831e32fffffffff,110.0,3.0,0.0,0.0,0.0
831e33fffffffff,388.0,2.0,0.0,0.0,0.0
831e34fffffffff,267.0,4.0,0.0,0.0,0.0
831e35fffffffff,596.0,1.0,0.0,0.0,0.0
831e36fffffffff,427.0,17.0,0.0,0.0,0.0
831e42fffffffff,123.0,0.0,0.0,0.0,0.0
831e43fffffffff,4.0,0.0,0.0,0.0,0.0
831e44fffffffff,5.0,0.0,0.0,0.0,0.0
831e46fffffffff,84.0,0.0,0.0,0.0,0.0
831e49fffffffff,16.0,0.0,0.0,0.0,0.0
831e4afffffffff,24.0,0.0,0.0,0.0,0.0
831e4bfffffffff,10.0,0.0,0.0,0.0,0.0
831e4cfffffffff,2.0,0.0,0.0,0.0,0.0
831e4dfffffffff,13.0,0.0,0.0,0.0,0.0
831e51fffffffff,220.0,0.0,0.0,0.0,0.0
831e52fffffffff,15.0,5.0,0.0,0.0,0.0
831e53fffffffff,5.0,2.0,0.0,0.0,0.0
831e55fffffffff,15.0,0.0,0.0,0.0,0.0
831e56fffffffff,4.0,0.0,0.0,0.0,0.0
831e58fffffffff,27.0,0.0,0.0,0.0,0.0
831e5afffffffff,192.0,29.0,0.0,0.0,0.0
831e5cfffffffff,103.0,2.0,0.0,0.0,0.0
831e5dfffffffff,48.0,0.0,0.0,0.0,0.0
831e5efffffffff,439.0,4.0,0.0,0.0,0.0
831e60fffffffff,7.0,0.0,0.0,0.0,0.0
831e61fffffffff,8.0,0.0,0.0,0.0,0.0
831e62fffffffff,2.0,0.0,0.0,0.0,0.0
831e63fffffffff,144.0,0.0,0.0,0.0,0.0
831e64fffffffff,13.0,0.0,0.0,0.0,0.0
831e65fffffffff,4.0,0.0,0.0,0.0,0.0
831e69fffffffff,69.0,2.0,0.0,0.0,0.0
831e6afffffffff,5.0,0.0,0.0,0.0,0.0
831e6bfffffffff,87.0,0.0,0.0,0.0,0.0
831e6dfffffffff,12.0,0.0,0.0,0.0,0.0
831e6efffffffff,9.0,0.0,0.0,0.0,0.0
831e70fffffffff,2.0,0.0,0.0,0.0,0.0
831e71fffffffff,6.0,0.0,0.0,0.0,0.0
831e73fffffffff,7.0,0.0,0.0,0.0,0.0
831e74fffffffff,19.0,0.0,0.0,0.0,0.0
831e75fffffffff,25.0,0.0,0.0,0.0,0.0
831e76fffffffff,31.0,2.0,0.0,0.0,0.0
831e80fffffffff,27.0,2.0,0.0,0.0,0.0
831e82fffffffff,101.0,0.0,0.0,0.0,0.0
831e83fffffffff,35.0,1.0,0.0,0.0,0.0
831e84fffffffff,60.0,1.0,0.0,0.0,0.0
831e85fffffffff,3.0,0.0,0.0,0.0,0.0
831e86fffffffff,123.0,6.0,0.0,0.0,0.0
831e88fffffffff,5.0,0.0,0.0,0.0,0.0
831e8bfffffffff,1.0,0.0,0.0,0.0,0.0
831e8cfffffffff,2.0,0.0,0.0,0.0,0.0
831e92fffffffff,6.0,3.0,0.0,0.0,0.0
831e94fffffffff,9.0,2.0,0.0,0.0,0.0
831e96fffffffff,7.0,0.0,0.0,0.0,0.0
831e9afffffffff,21.0,4.0,0.0,0.0,0.0
831ea0fffffffff,246.0,18.0,0.0,0.0,0.0
831ea1fffffffff,213.0,0.0,0.0,0.0,0.0
831ea2fffffffff,72.0,14.0,0.0,0.0,0.0
831ea3fffffffff,7.0,0.0,0.0,0.0,0.0
831ea4fffffffff,13.0,0.0,0.0,0.0,0.0
831ea5fffffffff,167.0,0.0,0.0,0.0,0.0
831ea6fffffffff,13.0,0.0,0.0,0.0,0.0
831ea8fffffffff,39.0,0.0,0.0,0.0,0.0
831ea9fffffffff,9.0,2.0,0.0,0.0,0.0
831eabfffffffff,24.0,0.0,0.0,0.0,0.0
831eacfffffffff,12.0,0.0,0.0,0.0,0.0
831eadfffffffff,59.0,0.0,0.0,0.0,0.0
831eaefffffffff,25.0,0.0,0.0,0.0,0.0
831eb0fffffffff,26.0,4.0,0.0,0.0,0.0
831eb1fffffffff,52.0,0.0,0.0,0.0,0.0
831eb3fffffffff,42.0,9.0,0.0,0.0,0.0
831eb4fffffffff,28.0,0.0,0.0,0.0,0.0
831eb5fffffffff,33.0,2.0,0.0,0.0,0.0
831ec0fffffffff,162.0,12.0,0.0,0.0,0.0
831ec1fffffffff,405.0,32.0,0.0,0.0,0.0
831ec2fffffffff,583.0,31.0,0.0,0.0,0.0
831ec3fffffffff,156.0,25.0,0.0,0.0,0.0
831ec4fffffffff,282.0,37.0,0.0,0.0,0.0
831ec5fffffffff,17.0,0.0,0.0,0.0,0.0
831ec6fffffffff,47.0,0.0,0.0,0.0,0.0
831ec8fffffffff,6.0,0.0,0.0,0.0,0.0
831ec9fffffffff,636.0,9.0,0.0,0.0,0.0
831ecafffffffff,399.0,3.0,0.0,0.0,0.0
831ecbfffffffff,115.0,1.0,0.0,0.0,0.0
831eccfffffffff,67.0,14.0,0.0,0.0,0.0
831ecdfffffffff,264.0,8.0,0.0,0.0,0.0
831ecefffffffff,377.0,64.0,0.0,0.0,0.0
831ed0fffffffff,51.0,2.0,0.0,0.0,0.0
831ed1fffffffff,216.0,4.0,0.0,0.0,0.0
831ed2fffffffff,32.0,2.0,0.0,0.0,0.0
831ed3fffffffff,55.0,2.0,0.0,0.0,0.0
831ed4fffffffff,50.0,5.0,0.0,0.0,0.0
831ed5fffffffff,78.0,0.0,0.0,0.0,0.0
831ed6fffffffff,43.0,8.0,0.0,0.0,0.0
831ed9fffffffff,248.0,45.0,0.0,0.0,0.0
831edafffffffff,296.0,11.0,0.0,0.0,0.0
831edcfffffffff,192.0,0.0,0.0,0.0,0.0
831edefffffffff,177.0,11.0,0.0,0.0,0.0
831ee1fffffffff,1.0,0.0,0.0,0.0,0.0
831ee2fffffffff,8.0,0.0,0.0,0.0,0.0
831ee3fffffffff,57.0,0.0,0.0,0.0,0.0
831ee5fffffffff,2.0,0.0,0.0,0.0,0.0
831ee6fffffffff,253.0,5.0,0.0,0.0,0.0
831ee8fffffffff,56.0,27.0,0.0,0.0,0.0
831ee9fffffffff,54.0,11.0,0.0,0.0,0.0
831eeafffffffff,12.0,0.0,0.0,0.0,0.0
831eebfffffffff,435.0,43.0,0.0,0.0,0.0
831eecfffffffff,1.0,0.0,0.0,0.0,0.0
831eedfffffffff,24.0,0.0,0.0,0.0,0.0
831eeefffffffff,17.0,1.0,0.0,0.0,0.0
831ef0fffffffff,24.0,2.0,0.0,0.0,0.0
831ef1fffffffff,32.0,0.0,0.0,0.0,0.0
831ef2fffffffff,57.0,0.0,0.0,0.0,0.0
831ef5fffffffff,22.0,0.0,0.0,0.0,0.0
831ef6fffffffff,4.0,1.0,0.0,0.0,0.0
831f00fffffffff,91.0,53.0,0.0,0.0,0.0
831f01fffffffff,70.0,1.0,0.0,0.0,0.0
831f02fffffffff,41.0,5.0,0.0,0.0,0.0
831f03fffffffff,60.0,12.0,0.0,0.0,0.0
831f04fffffffff,9.0,2.0,0.0,0.0,0.0
831f05fffffffff,245.0,8.0,0.0,0.0,0.0
831f06fffffffff,97.0,5.0,0.0,0.0,0.0
831f09fffffffff,12.0,0.0,0.0,0.0,0.0
831f0afffffffff,15.0,0.0,0.0,0.0,0.0
831f0bfffffffff,24.0,0.0,0.0,0.0,0.0
831f0cfffffffff,4.0,0.0,0.0,0.0,0.0
831f0dfffffffff,40.0,4.0,0.0,0.0,0.0
831f0efffffffff,48.0,0.0,0.0,0.0,0.0
831f10fffffffff,55.0,7.0,0.0,0.0,0.0
831f11fffffffff,63.0,21.0,0.0,0.0,0.0
831f12fffffffff,176.0,0.0,0.0,0.0,0.0
831f13fffffffff,305.0,0.0,0.0,0.0,0.0
831f14fffffffff,141.0,2.0,0.0,0.0,0.0
831f15fffffffff,51.0,6.0,0.0,0.0,0.0
831f16fffffffff,34.0,2.0,0.0,0.0,0.0
831f18fffffffff,112.0,8.0,0.0,0.0,0.0
831f19fffffffff,142.0,0.0,0.0,0.0,0.0
831f1afffffffff,222.0,10.0,0.0,0.0,0.0
831f1bfffffffff,135.0,4.0,0.0,0.0,0.0
831f1cfffffffff,146.0,3.0,0.0,0.0,0.0
831f1dfffffffff,255.0,5.0,0.0,0.0,0.0
831f1efffffffff,21.0,2.0,0.0,0.0,0.0
831f20fffffffff,2.0,0.0,0.0,0.0,0.0
831f21fffffffff,16.0,0.0,0.0,0.0,0.0
831f22fffffffff,28.0,2.0,0.0,0.0,0.0
831f23fffffffff,20.0,2.0,0.0,0.0,0.0
831f24fffffffff,5.0,1.0,0.0,0.0,0.0
831f25fffffffff,5.0,0.0,0.0,0.0,0.0
831f26fffffffff,43.0,5.0,0.0,0.0,0.0
831f28fffffffff,18.0,0.0,0.0,0.0,0.0
831f29fffffffff,9.0,0.0,0.0,0.0,0.0
831f2afffffffff,27.0,13.0,0.0,0.0,0.0
831f2dfffffffff,21.0,0.0,0.0,0.0,0.0
831f2efffffffff,81.0,0.0,0.0,0.0,0.0
831f30fffffffff,6.0,0.0,0.0,0.0,0.0
831f31fffffffff,188.0,51.0,0.0,0.0,0.0
831f32fffffffff,6.0,0.0,0.0,0.0,0.0
831f33fffffffff,218.0,21.0,0.0,0.0,0.0
831f35fffffffff,20.0,7.0,0.0,0.0,0.0
831f40fffffffff,36.0,0.0,0.0,0.0,0.0
831f41fffffffff,32.0,0.0,0.0,0.0,0.0
831f42fffffffff,19.0,0.0,0.0,0.0,0.0
831f43fffffffff,1.0,0.0,0.0,0.0,0.0
831f44fffffffff,4.0,0.0,0.0,0.0,0.0
831f45fffffffff,17.0,0.0,0.0,0.0,0.0
831f46fffffffff,5.0,0.0,0.0,0.0,0.0
831f48fffffffff,11.0,0.0,0.0,0.0,0.0
831f4afffffffff,20.0,0.0,0.0,0.0,0.0
831f4bfffffffff,3.0,0.0,0.0,0.0,0.0
831f4cfffffffff,11.0,0.0,0.0,0.0,0.0
831f4efffffffff,161.0,0.0,0.0,0.0,0.0
831f50fffffffff,3.0,0.0,0.0,0.0,0.0
831f51fffffffff,206.0,14.0,0.0,0.0,0.0
831f52fffffffff,125.0,0.0,0.0,0.0,0.0
831f53fffffffff,147.0,0.0,0.0,0.0,0.0
831f54fffffffff,5.0,0.0,0.0,0.0,0.0
831f55fffffffff,20.0,2.0,0.0,0.0,0.0
831f56fffffffff,44.0,2.0,0.0,0.0,0.0
831f58fffffffff,42.0,0.0,0.0,0.0,0.0
831f59fffffffff,50.0,0.0,0.0,0.0,0.0
831f5afffffffff,23.0,0.0,0.0,0.0,0.0
831f5bfffffffff,21.0,0.0,0.0,0.0,0.0
831f5cfffffffff,89.0,4.0,0.0,0.0,0.0
831f5dfffffffff,13.0,0.0,0.0,0.0,0.0
831f5efffffffff,63.0,0.0,0.0,0.0,0.0
831f60fffffffff,65.0,8.0,0.0,0.0,0.0
831f61fffffffff,2.0,0.0,0.0,0.0,0.0
831f63fffffffff,3.0,0.0,0.0,0.0,0.0
831f64fffffffff,12.0,0.0,0.0,0.0,0.0
831f65fffffffff,39.0,0.0,0.0,0.0,0.0
831f66fffffffff,2.0,0.0,0.0,0.0,0.0
831f68fffffffff,2.0,0.0,0.0,0.0,0.0
831f6afffffffff,29.0,0.0,0.0,0.0,0.0
831f6cfffffffff,6.0,2.0,0.0,0.0,0.0
831f6efffffffff,6.0,0.0,0.0,0.0,0.0
831f71fffffffff,299.0,6.0,0.0,0.0,0.0
831f72fffffffff,200.0,6.0,0.0,0.0,0.0
831f73fffffffff,4.0,0.0,0.0,0.0,0.0
831f75fffffffff,17.0,0.0,0.0,0.0,0.0
831f80fffffffff,216.0,0.0,0.0,0.0,0.0
831f81fffffffff,115.0,12.0,0.0,0.0,0.0
831f82fffffffff,324.0,27.0,0.0,0.0,0.0
831f83fffffffff,804.0,25.0,0.0,0.0,0.0
831f84fffffffff,22.0,0.0,0.0,0.0,0.0
831f85fffffffff,181.0,2.0,0.0,0.0,0.0
831f86fffffffff,4.0,0.0,0.0,0.0,0.0
831f88fffffffff,156.0,16.0,0.0,0.0,0.0
831f89fffffffff,153.0,38.0,0.0,0.0,0.0
831f8afffffffff,1.0,0.0,0.0,0.0,0.0
831f8cfffffffff,251.0,0.0,0.0,0.0,0.0
831f8dfffffffff,712.0,295.0,0.0,0.0,0.0
831f8efffffffff,519.0,39.0,0.0,0.0,0.0
831f90fffffffff,7.0,2.0,0.0,0.0,0.0
831f91fffffffff,171.0,65.0,0.0,0.0,0.0
831f93fffffffff,6.0,4.0,0.0,0.0,0.0
831f94fffffffff,25.0,0.0,0.0,0.0,0.0
831f95fffffffff,9.0,3.0,0.0,0.0,0.0
831f96fffffffff,7.0,0.0,0.0,0.0,0.0
831f98fffffffff,156.0,5.0,0.0,0.0,0.0
831f99fffffffff,47.0,0.0,0.0,0.0,0.0
831f9afffffffff,87.0,2.0,0.0,0.0,0.0
831f9bfffffffff,23.0,1.0,0.0,0.0,0.0
831f9cfffffffff,16.0,2.0,0.0,0.0,0.0
831f9dfffffffff,87.0,6.0,0.0,0.0,0.0
831f9efffffffff,2.0,0.0,0.0,0.0,0.0
831fa0fffffffff,54.0,11.0,0.0,0.0,0.0
831fa1fffffffff,44.0,2.0,0.0,0.0,0.0
831fa2fffffffff,7.0,0.0,0.0,0.0,0.0
831fa3fffffffff,83.0,0.0,0.0,0.0,0.0
831fa4fffffffff,250.0,16.0,0.0,0.0,0.0
831fa5fffffffff,180.0,7.0,0.0,0.0,0.0
831fa6fffffffff,61.0,7.0,0.0,0.0,0.0
831fa8fffffffff,259.0,0.0,0.0,0.0,0.0
831fa9fffffffff,125.0,0.0,0.0,0.0,0.0
831faafffffffff,308.0,7.0,0.0,0.0,0.0
831fabfffffffff,167.0,2.0,0.0,0.0,0.0
831facfffffffff,495.0,2.0,0.0,0.0,0.0
831fadfffffffff,206.0,6.0,0.0,0.0,0.0
831faefffffffff,473.0,0.0,0.0,0.0,0.0
831fb0fffffffff,73.0,16.0,0.0,0.0,0.0
831fb1fffffffff,374.0,21.0,0.0,0.0,0.0
831fb2fffffffff,166.0,0.0,0.0,0.0,0.0
831fb3fffffffff,6.0,0.0,0.0,0.0,0.0
831fb4fffffffff,98.0,17.0,0.0,0.0,0.0
831fb5fffffffff,31.0,9.0,0.0,0.0,0.0
831fb6fffffffff,35.0,0.0,0.0,0.0,0.0
83200afffffffff,29.0,6.0,0.0,0.0,0.0
83200efffffffff,22.0,11.0,0.0,0.0,0.0
832010fffffffff,6.0,0.0,0.0,0.0,0.0
832012fffffffff,2.0,0.0,0.0,0.0,0.0
832016fffffffff,22.0,3.0,0.0,0.0,0.0
832018fffffffff,50.0,0.0,0.0,0.0,0.0
83201afffffffff,8.0,0.0,0.0,0.0,0.0
83201bfffffffff,11.0,0.0,0.0,0.0,0.0
83201dfffffffff,42.0,9.0,0.0,0.0,0.0
832033fffffffff,2.0,0.0,0.0,0.0,0.0
832049fffffffff,3.0,0.0,0.0,0.0,0.0
83204afffffffff,43.0,3.0,0.0,0.0,0.0
83204bfffffffff,2.0,0.0,0.0,0.0,0.0
832054fffffffff,2.0,0.0,0.0,0.0,0.0
832059fffffffff,15.0,2.0,0.0,0.0,0.0
83205bfffffffff,19.0,4.0,0.0,0.0,0.0
83205efffffffff,3.0,0.0,0.0,0.0,0.0
832086fffffffff,2.0,0.0,0.0,0.0,0.0
8320a1fffffffff,7.0,2.0,0.0,0.0,0.0
8320a4fffffffff,8.0,0.0,0.0,0.0,0.0
8320a5fffffffff,7.0,0.0,0.0,0.0,0.0
8320a6fffffffff,1.0,0.0,0.0,0.0,0.0
8320acfffffffff,2.0,0.0,0.0,0.0,0.0
8320aefffffffff,2.0,2.0,0.0,0.0,0.0
8320b1fffffffff,4.0,0.0,0.0,0.0,0.0
8320b3fffffffff,1.0,0.0,0.0,0.0,0.0
8320c0fffffffff,2.0,0.0,0.0,0.0,0.0
8320c9fffffffff,6.0,0.0,0.0,0.0,0.0
8320e0fffffffff,14.0,2.0,0.0,0.0,0.0
8320e1fffffffff,11.0,0.0,0.0,0.0,0.0
8320e2fffffffff,6.0,2.0,0.0,0.0,0.0
8320e3fffffffff,3.0,3.0,0.0,0.0,0.0
8320e5fffffffff,2.0,0.0,0.0,0.0,0.0
8320e6fffffffff,84.0,13.0,0.0,0.0,0.0
8320e8fffffffff,2.0,0.0,0.0,0.0,0.0
8320e9fffffffff,7.0,0.0,0.0,0.0,0.0
8320eefffffffff,11.0,0.0,0.0,0.0,0.0
8320f2fffffffff,1.0,0.0,0.0,0.0,0.0
8320f5fffffffff,9.0,0.0,0.0,0.0,0.0
832148fffffffff,5.0,0.0,0.0,0.0,0.0
83214afffffffff,15.0,0.0,0.0,0.0,0.0
83214bfffffffff,3.0,0.0,0.0,0.0,0.0
832150fffffffff,10.0,2.0,0.0,0.0,0.0
832152fffffffff,51.0,9.0,0.0,0.0,0.0
832153fffffffff,10.0,0.0,0.0,0.0,0.0
832156fffffffff,2.0,0.0,0.0,0.0,0.0
832184fffffffff,1.0,0.0,0.0,0.0,0.0
832189fffffffff,1.0,1.0,0.0,0.0,0.0
832198fffffffff,15.0,0.0,0.0,0.0,0.0
83219cfffffffff,2.0,2.0,0.0,0.0,0.0
83219dfffffffff,2.0,0.0,0.0,0.0,0.0
832400fffffffff,4.0,0.0,0.0,0.0,0.0
832403fffffffff,2.0,0.0,0.0,0.0,0.0
832404fffffffff,9.0,0.0,0.0,0.0,0.0
832406fffffffff,11.0,0.0,0.0,0.0,0.0
83240afffffffff,2.0,0.0,0.0,0.0,0.0
83241dfffffffff,1.0,0.0,0.0,0.0,0.0
832421fffffffff,2.0,0.0,0.0,0.0,0.0
832428fffffffff,16.0,0.0,0.0,0.0,0.0
83242bfffffffff,2.0,0.0,0.0,0.0,0.0
83242cfffffffff,16.0,0.0,0.0,0.0,0.0
83242dfffffffff,3.0,0.0,0.0,0.0,0.0
832431fffffffff,37.0,0.0,0.0,0.0,0.0
83244bfffffffff,12.0,0.0,0.0,0.0,0.0
83244cfffffffff,6.0,0.0,0.0,0.0,0.0
832460fffffffff,4.0,0.0,0.0,0.0,0.0
832466fffffffff,2.0,0.0,0.0,0.0,0.0
83246cfffffffff,3.0,0.0,0.0,0.0,0.0
832475fffffffff,9.0,0.0,0.0,0.0,0.0
832482fffffffff,4.0,4.0,0.0,0.0,0.0
832488fffffffff,2.0,1.0,0.0,0.0,0.0
83248afffffffff,2.0,2.0,0.0,0.0,0.0
83248bfffffffff,10.0,0.0,0.0,0.0,0.0
83248efffffffff,3.0,0.0,0.0,0.0,0.0
832498fffffffff,2.0,0.0,0.0,0.0,0.0
83249dfffffffff,2.0,0.0,0.0,0.0,0.0
8324c0fffffffff,4.0,0.0,0.0,0.0,0.0
8324c2fffffffff,2.0,0.0,0.0,0.0,0.0
8324d5fffffffff,9.0,0.0,0.0,0.0,0.0
8324defffffffff,2.0,0.0,0.0,0.0,0.0
8324e8fffffffff,2.0,0.0,0.0,0.0,0.0
