cell_id,Chlidonias niger,Chlidonias niger niger,Chlidonias niger surinamensis
831859fffffffff,2.0,0.0,0.0
83185bfffffffff,11.0,2.0,0.0
831870fffffffff,3.0,0.0,0.0
831872fffffffff,1.0,0.0,0.0
831876fffffffff,1.0,1.0,0.0
831940fffffffff,4.0,0.0,2.0
831942fffffffff,4.0,2.0,0.0
831943fffffffff,1.0,0.0,0.0
831948fffffffff,5.0,2.0,1.0
83194cfffffffff,8.0,5.0,0.0
83194efffffffff,2.0,0.0,0.0
831951fffffffff,1.0,0.0,0.0
831952fffffffff,1.0,1.0,0.0
831956fffffffff,2.0,0.0,0.0
831958fffffffff,1.0,0.0,0.0
831959fffffffff,6.0,0.0,3.0
83195cfffffffff,1.0,0.0,0.0
83195dfffffffff,3.0,0.0,1.0
831973fffffffff,10.0,0.0,8.0
831976fffffffff,2.0,0.0,0.0
831aa0fffffffff,6.0,0.0,0.0
831aa2fffffffff,13.0,0.0,0.0
831aa3fffffffff,3.0,0.0,0.0
831ab4fffffffff,2.0,0.0,0.0
831b9afffffffff,2.0,0.0,0.0
831e02fffffffff,4.0,0.0,0.0
831e04fffffffff,10.0,0.0,0.0
831e06fffffffff,5.0,0.0,0.0
831e0afffffffff,2.0,0.0,0.0
831e0efffffffff,1.0,0.0,0.0
831e13fffffffff,2.0,0.0,0.0
831e20fffffffff,3.0,3.0,0.0
831e21fffffffff,1.0,0.0,0.0
831e22fffffffff,19.0,0.0,0.0
831e29fffffffff,2.0,0.0,0.0
831e2efffffffff,1.0,0.0,0.0
831e30fffffffff,2.0,0.0,0.0
831e31fffffffff,2.0,0.0,0.0
831e33fffffffff,5.0,0.0,0.0
831e35fffffffff,2.0,0.0,0.0
831e42fffffffff,2.0,0.0,0.0
831e52fffffffff,1.0,0.0,0.0
831e5afffffffff,2.0,0.0,0.0
831e5cfffffffff,3.0,0.0,0.0
831e65fffffffff,2.0,0.0,0.0
831ea0fffffffff,3.0,0.0,0.0
831ea8fffffffff,1.0,1.0,0.0
831ec1fffffffff,1.0,0.0,0.0
831ec4fffffffff,1.0,0.0,0.0
831ec9fffffffff,7.0,0.0,0.0
831ecafffffffff,1.0,0.0,0.0
831eebfffffffff,3.0,1.0,0.0
831f0efffffffff,6.0,1.0,0.0
831f14fffffffff,2.0,2.0,0.0
831f31fffffffff,1.0,0.0,0.0
831f53fffffffff,2.0,0.0,0.0
831f54fffffffff,2.0,0.0,0.0
831f72fffffffff,11.0,0.0,0.0
831f82fffffffff,1.0,0.0,0.0
831f83fffffffff,1.0,0.0,0.0
831f8efffffffff,2.0,2.0,0.0
831f98fffffffff,9.0,0.0,0.0
831f9bfffffffff,1.0,0.0,0.0
831f9cfffffffff,3.0,0.0,0.0
831f9dfffffffff,2.0,0.0,0.0
831faafffffffff,2.0,0.0,0.0
831facfffffffff,3.0,1.0,0.0
831fadfffffffff,4.0,0.0,0.0
831fb4fffffffff,2.0,0.0,0.0
832018fffffffff,7.0,0.0,0.0
83201afffffffff,2.0,0.0,0.0
83201dfffffffff,2.0,0.0,0.0
832156fffffffff,2.0,2.0,0.0
832601fffffffff,2.0,0.0,0.0
832602fffffffff,2.0,0.0,0.0
832603fffffffff,7.0,0.0,0.0
832604fffffffff,6.0,0.0,0.0
832606fffffffff,2.0,0.0,0.0
83260afffffffff,1.0,0.0,0.0
83260bfffffffff,24.0,0.0,0.0
83260dfffffffff,6.0,0.0,0.0
83260efffffffff,2.0,0.0,0.0
832611fffffffff,2.0,0.0,0.0
832619fffffffff,11.0,0.0,10.0
83261bfffffffff,5.0,0.0,0.0
83261dfffffffff,4.0,0.0,4.0
832620fffffffff,2.0,0.0,0.0
832621fffffffff,3.0,0.0,0.0
832623fffffffff,2.0,0.0,0.0
832625fffffffff,2.0,0.0,0.0
832626fffffffff,2.0,0.0,2.0
832628fffffffff,4.0,0.0,0.0
83262bfffffffff,2.0,0.0,0.0
83262cfffffffff,6.0,0.0,0.0
83262dfffffffff,17.0,0.0,0.0
832633fffffffff,3.0,0.0,0.0
832634fffffffff,10.0,0.0,0.0
832635fffffffff,7.0,0.0,0.0
832636fffffffff,3.0,0.0,0.0
832640fffffffff,11.0,0.0,0.0
832641fffffffff,3.0,0.0,0.0
832643fffffffff,3.0,0.0,0.0
832646fffffffff,19.0,0.0,0.0
832648fffffffff,15.0,0.0,2.0
832649fffffffff,22.0,0.0,0.0
83264afffffffff,1.0,0.0,0.0
83264bfffffffff,47.0,0.0,0.0
83264cfffffffff,11.0,0.0,0.0
83264dfffffffff,28.0,0.0,0.0
83264efffffffff,49.0,0.0,7.0
832650fffffffff,2.0,0.0,0.0
832652fffffffff,22.0,0.0,0.0
832653fffffffff,8.0,0.0,0.0
832654fffffffff,8.0,0.0,0.0
832655fffffffff,33.0,0.0,0.0
832656fffffffff,14.0,0.0,0.0
832659fffffffff,3.0,0.0,0.0
83265afffffffff,2.0,0.0,0.0
83265bfffffffff,8.0,0.0,0.0
83265dfffffffff,16.0,0.0,0.0
83265efffffffff,2.0,0.0,0.0
832660fffffffff,11.0,0.0,0.0
832662fffffffff,6.0,0.0,0.0
832663fffffffff,2.0,0.0,0.0
832664fffffffff,53.0,0.0,0.0
832666fffffffff,26.0,0.0,0.0
832669fffffffff,4.0,0.0,0.0
83266afffffffff,6.0,0.0,0.0
83266bfffffffff,11.0,0.0,0.0
83266cfffffffff,5.0,0.0,0.0
83266dfffffffff,3.0,0.0,0.0
83266efffffffff,6.0,0.0,0.0
832671fffffffff,25.0,0.0,3.0
832673fffffffff,2.0,0.0,0.0
832674fffffffff,2.0,0.0,0.0
832680fffffffff,6.0,0.0,0.0
832681fffffffff,28.0,0.0,0.0
832683fffffffff,6.0,0.0,0.0
832685fffffffff,10.0,0.0,0.0
832688fffffffff,2.0,0.0,0.0
832689fffffffff,7.0,0.0,0.0
83268afffffffff,6.0,0.0,0.0
83268cfffffffff,47.0,0.0,0.0
83268dfffffffff,27.0,0.0,0.0
83268efffffffff,8.0,0.0,0.0
832690fffffffff,6.0,0.0,0.0
832694fffffffff,2.0,0.0,0.0
832696fffffffff,64.0,0.0,0.0
832698fffffffff,24.0,0.0,0.0
832699fffffffff,13.0,0.0,0.0
83269cfffffffff,24.0,0.0,0.0
83269dfffffffff,7.0,0.0,0.0
8326a2fffffffff,4.0,0.0,0.0
8326a3fffffffff,2.0,0.0,0.0
8326a5fffffffff,2.0,0.0,0.0
8326a8fffffffff,43.0,0.0,0.0
8326aafffffffff,81.0,0.0,2.0
8326abfffffffff,1.0,0.0,0.0
8326acfffffffff,1.0,0.0,0.0
8326adfffffffff,9.0,0.0,0.0
8326aefffffffff,7.0,0.0,0.0
8326c1fffffffff,15.0,0.0,0.0
8326c3fffffffff,1.0,0.0,0.0
8326c4fffffffff,1.0,0.0,0.0
8326c6fffffffff,4.0,0.0,0.0
8326c8fffffffff,35.0,0.0,0.0
8326cbfffffffff,5.0,0.0,0.0
8326cdfffffffff,2.0,0.0,0.0
8326d2fffffffff,3.0,0.0,0.0
8326d3fffffffff,7.0,0.0,0.0
8326d4fffffffff,11.0,0.0,0.0
8326d9fffffffff,8.0,0.0,0.0
8326dafffffffff,5.0,0.0,0.0
8326dbfffffffff,1.0,0.0,0.0
8326defffffffff,2.0,0.0,0.0
8326e1fffffffff,1.0,0.0,0.0
8326e2fffffffff,58.0,0.0,0.0
8326e3fffffffff,3.0,0.0,0.0
8326e4fffffffff,6.0,0.0,0.0
8326e5fffffffff,15.0,0.0,0.0
8326e6fffffffff,1.0,0.0,0.0
8326e9fffffffff,8.0,0.0,0.0
8326eafffffffff,1.0,0.0,0.0
8326ecfffffffff,5.0,0.0,0.0
8326edfffffffff,2.0,0.0,0.0
8326f1fffffffff,1.0,0.0,0.0
8326f2fffffffff,64.0,0.0,0.0
8326f3fffffffff,3.0,0.0,0.0
8326f5fffffffff,4.0,0.0,0.0
8326f6fffffffff,5.0,0.0,0.0
832702fffffffff,12.0,0.0,0.0
832708fffffffff,3.0,0.0,0.0
83270afffffffff,2.0,0.0,0.0
83270efffffffff,9.0,0.0,3.0
832710fffffffff,2.0,0.0,2.0
832711fffffffff,3.0,0.0,0.0
832712fffffffff,1.0,0.0,1.0
832713fffffffff,10.0,0.0,1.0
832719fffffffff,2.0,0.0,0.0
83271afffffffff,7.0,0.0,4.0
83271bfffffffff,3.0,0.0,0.0
83271cfffffffff,2.0,0.0,0.0
83271dfffffffff,3.0,0.0,0.0
832723fffffffff,1.0,0.0,0.0
832740fffffffff,2.0,0.0,0.0
832742fffffffff,26.0,0.0,0.0
832743fffffffff,10.0,0.0,0.0
832744fffffffff,4.0,0.0,0.0
832746fffffffff,3.0,0.0,0.0
832748fffffffff,40.0,0.0,0.0
832749fffffffff,110.0,0.0,0.0
83274afffffffff,20.0,0.0,0.0
83274bfffffffff,40.0,0.0,0.0
83274cfffffffff,13.0,0.0,0.0
83274dfffffffff,46.0,0.0,0.0
83274efffffffff,32.0,0.0,0.0
832751fffffffff,11.0,0.0,0.0
832752fffffffff,52.0,0.0,0.0
832753fffffffff,5.0,0.0,0.0
832754fffffffff,5.0,0.0,0.0
832756fffffffff,14.0,0.0,0.0
832758fffffffff,16.0,0.0,0.0
832759fffffffff,136.0,0.0,3.0
83275bfffffffff,9.0,0.0,0.0
83275cfffffffff,2.0,0.0,0.0
83275dfffffffff,13.0,0.0,0.0
83275efffffffff,2.0,0.0,0.0
832761fffffffff,1.0,0.0,0.0
832763fffffffff,16.0,0.0,0.0
832768fffffffff,5.0,0.0,1.0
832769fffffffff,2.0,0.0,0.0
83276afffffffff,36.0,0.0,0.0
83276bfffffffff,27.0,0.0,0.0
83276dfffffffff,65.0,0.0,23.0
83276efffffffff,68.0,0.0,0.0
832773fffffffff,1.0,0.0,0.0
832774fffffffff,2.0,0.0,0.0
832785fffffffff,14.0,0.0,0.0
832786fffffffff,2.0,0.0,0.0
832788fffffffff,2.0,0.0,0.0
83278cfffffffff,2.0,0.0,0.0
832792fffffffff,1.0,0.0,0.0
832793fffffffff,3.0,0.0,0.0
832796fffffffff,9.0,0.0,0.0
8327a0fffffffff,12.0,0.0,0.0
8327a2fffffffff,4.0,0.0,0.0
8327a6fffffffff,2.0,0.0,0.0
8327a8fffffffff,2.0,0.0,0.0
8327aefffffffff,3.0,0.0,0.0
8327b2fffffffff,4.0,0.0,2.0
8327b3fffffffff,2.0,0.0,0.0
832802fffffffff,18.0,0.0,0.0
832804fffffffff,8.0,0.0,0.0
832810fffffffff,8.0,0.0,0.0
832813fffffffff,18.0,0.0,0.0
832815fffffffff,1.0,0.0,0.0
832819fffffffff,4.0,0.0,0.0
83281afffffffff,2.0,0.0,0.0
83281bfffffffff,10.0,0.0,0.0
83281cfffffffff,5.0,0.0,0.0
83281efffffffff,21.0,0.0,0.0
832830fffffffff,27.0,0.0,0.0
832831fffffffff,8.0,0.0,0.0
832832fffffffff,14.0,0.0,0.0
832833fffffffff,42.0,0.0,0.0
832834fffffffff,241.0,0.0,4.0
832836fffffffff,7.0,0.0,0.0
832884fffffffff,6.0,0.0,0.0
832888fffffffff,12.0,0.0,0.0
832889fffffffff,18.0,0.0,0.0
83288afffffffff,16.0,0.0,0.0
83288bfffffffff,12.0,0.0,1.0
83288cfffffffff,2.0,0.0,0.0
83288dfffffffff,6.0,0.0,0.0
83288efffffffff,2.0,0.0,0.0
832890fffffffff,2.0,0.0,0.0
832893fffffffff,9.0,0.0,0.0
832894fffffffff,6.0,0.0,0.0
832898fffffffff,2.0,0.0,0.0
83289bfffffffff,4.0,0.0,0.0
83289dfffffffff,4.0,0.0,0.0
83289efffffffff,4.0,0.0,0.0
8328a1fffffffff,2.0,0.0,0.0
8328a6fffffffff,1.0,0.0,0.0
8328a8fffffffff,12.0,0.0,0.0
8328a9fffffffff,6.0,0.0,0.0
8328abfffffffff,2.0,0.0,0.0
8328adfffffffff,8.0,0.0,0.0
8328aefffffffff,36.0,0.0,0.0
8328b0fffffffff,3.0,0.0,0.0
8328b1fffffffff,1.0,0.0,0.0
8328b2fffffffff,3.0,0.0,0.0
8328b6fffffffff,14.0,0.0,0.0
8328c6fffffffff,4.0,0.0,0.0
8328d1fffffffff,2.0,0.0,0.0
8328d5fffffffff,35.0,0.0,0.0
8328d6fffffffff,6.0,0.0,0.0
8328f0fffffffff,41.0,0.0,0.0
8328f2fffffffff,4.0,0.0,0.0
8328f4fffffffff,12.0,0.0,0.0
8328f5fffffffff,64.0,0.0,0.0
832912fffffffff,47.0,0.0,0.0
832913fffffffff,25.0,0.0,0.0
832985fffffffff,1.0,0.0,0.0
832986fffffffff,2.0,0.0,0.0
832989fffffffff,6.0,0.0,0.0
832995fffffffff,2.0,0.0,0.0
832999fffffffff,4.0,0.0,0.0
8329a0fffffffff,27.0,0.0,0.0
8329a1fffffffff,3.0,0.0,0.0
8329a2fffffffff,2.0,0.0,0.0
8329a3fffffffff,2.0,0.0,0.0
8329a4fffffffff,229.0,0.0,0.0
8329a5fffffffff,96.0,0.0,0.0
8329a6fffffffff,201.0,0.0,3.0
8329a8fffffffff,4.0,0.0,0.0
8329a9fffffffff,7.0,0.0,0.0
8329abfffffffff,8.0,0.0,0.0
8329adfffffffff,39.0,0.0,0.0
8329b0fffffffff,28.0,0.0,0.0
8329b1fffffffff,2.0,0.0,0.0
8329b2fffffffff,6.0,0.0,2.0
8329b4fffffffff,6.0,0.0,0.0
8329b5fffffffff,27.0,0.0,0.0
8329b6fffffffff,4.0,0.0,0.0
832a02fffffffff,1.0,0.0,1.0
832a04fffffffff,16.0,0.0,0.0
832a05fffffffff,2.0,0.0,0.0
832a06fffffffff,5.0,0.0,0.0
832a10fffffffff,215.0,0.0,3.0
832a11fffffffff,1.0,0.0,0.0
832a12fffffffff,42.0,0.0,0.0
832a13fffffffff,99.0,0.0,2.0
832a14fffffffff,14.0,0.0,2.0
832a15fffffffff,30.0,0.0,3.0
832a16fffffffff,42.0,0.0,0.0
832a18fffffffff,27.0,0.0,0.0
832a1afffffffff,27.0,0.0,2.0
832a30fffffffff,115.0,0.0,0.0
832a31fffffffff,100.0,0.0,0.0
832a32fffffffff,12.0,0.0,0.0
832a33fffffffff,55.0,0.0,0.0
832a34fffffffff,13.0,0.0,0.0
832a36fffffffff,6.0,0.0,0.0
832a4cfffffffff,6.0,0.0,1.0
832a80fffffffff,3.0,0.0,0.0
832a81fffffffff,7.0,0.0,0.0
832a84fffffffff,38.0,0.0,0.0
832a85fffffffff,52.0,0.0,0.0
832a88fffffffff,115.0,0.0,0.0
832a89fffffffff,55.0,0.0,0.0
832a8afffffffff,27.0,0.0,0.0
832a8bfffffffff,14.0,0.0,0.0
832a8cfffffffff,26.0,0.0,0.0
832a8dfffffffff,1.0,0.0,0.0
832a8efffffffff,4.0,0.0,0.0
832a90fffffffff,6.0,0.0,0.0
832a93fffffffff,4.0,0.0,0.0
832a94fffffffff,1.0,0.0,0.0
832a95fffffffff,8.0,0.0,0.0
832a99fffffffff,9.0,0.0,0.0
832a9cfffffffff,2.0,0.0,0.0
832a9dfffffffff,5.0,0.0,0.0
832a9efffffffff,5.0,0.0,0.0
832aa0fffffffff,20.0,0.0,0.0
832aa1fffffffff,41.0,0.0,3.0
832aa3fffffffff,13.0,0.0,0.0
832aa4fffffffff,145.0,0.0,41.0
832aa5fffffffff,12.0,0.0,0.0
832aa6fffffffff,47.0,0.0,0.0
832aa8fffffffff,526.0,0.0,23.0
832aa9fffffffff,155.0,0.0,4.0
832aaafffffffff,43.0,0.0,2.0
832aabfffffffff,15.0,0.0,0.0
832aacfffffffff,177.0,0.0,2.0
832aadfffffffff,221.0,0.0,4.0
832aaefffffffff,10.0,0.0,0.0
832ab0fffffffff,17.0,0.0,3.0
832ab1fffffffff,7.0,0.0,2.0
832ab2fffffffff,185.0,0.0,78.0
832ab3fffffffff,47.0,0.0,0.0
832ab4fffffffff,18.0,0.0,4.0
832ab5fffffffff,79.0,0.0,44.0
832ab6fffffffff,38.0,0.0,0.0
832ac6fffffffff,45.0,0.0,0.0
832ad0fffffffff,6.0,0.0,0.0
832ad3fffffffff,14.0,0.0,3.0
832ad4fffffffff,4.0,0.0,0.0
832ad5fffffffff,5.0,0.0,0.0
832ad6fffffffff,24.0,0.0,0.0
832af0fffffffff,17.0,0.0,0.0
832af1fffffffff,6.0,0.0,0.0
832af3fffffffff,1.0,0.0,1.0
832af4fffffffff,4.0,0.0,4.0
832af6fffffffff,47.0,0.0,0.0
832b00fffffffff,30.0,0.0,0.0
832b01fffffffff,1.0,0.0,0.0
832b05fffffffff,17.0,0.0,0.0
832b0afffffffff,4.0,0.0,0.0
832b0cfffffffff,104.0,0.0,0.0
832b11fffffffff,2.0,0.0,0.0
832b12fffffffff,26.0,0.0,0.0
832b16fffffffff,30.0,0.0,0.0
832b18fffffffff,25.0,0.0,0.0
832b1afffffffff,64.0,0.0,0.0
832b1bfffffffff,58.0,0.0,0.0
832b1dfffffffff,2.0,0.0,0.0
832b23fffffffff,15.0,0.0,0.0
832b2afffffffff,5.0,0.0,0.0
832b2cfffffffff,4.0,0.0,0.0
832b2efffffffff,2.0,0.0,0.0
832b31fffffffff,1.0,0.0,0.0
832b80fffffffff,2.0,0.0,0.0
832b81fffffffff,33.0,0.0,2.0
832b83fffffffff,17.0,0.0,0.0
832b89fffffffff,30.0,0.0,4.0
832b8afffffffff,9.0,0.0,0.0
832b8bfffffffff,8.0,0.0,0.0
832b8cfffffffff,30.0,0.0,0.0
832b8efffffffff,45.0,0.0,0.0
832b93fffffffff,21.0,0.0,2.0
832b94fffffffff,17.0,0.0,9.0
832b96fffffffff,2.0,0.0,0.0
832b98fffffffff,174.0,0.0,42.0
832b99fffffffff,164.0,0.0,1.0
832b9afffffffff,98.0,0.0,14.0
832b9bfffffffff,129.0,0.0,10.0
832b9cfffffffff,1.0,0.0,0.0
832b9dfffffffff,271.0,0.0,56.0
832b9efffffffff,6.0,0.0,0.0
832ba0fffffffff,18.0,0.0,0.0
832ba5fffffffff,8.0,0.0,0.0
832ba8fffffffff,9.0,0.0,0.0
832ba9fffffffff,2.0,0.0,0.0
832baafffffffff,176.0,0.0,1.0
832bacfffffffff,31.0,0.0,2.0
832baefffffffff,21.0,0.0,2.0
832c19fffffffff,2.0,0.0,0.0
832c2afffffffff,3.0,0.0,0.0
832c4cfffffffff,5.0,4.0,0.0
832c51fffffffff,2.0,0.0,0.0
832c93fffffffff,24.0,2.0,0.0
832cc0fffffffff,2.0,0.0,0.0
832cc3fffffffff,1.0,0.0,0.0
832cf0fffffffff,2.0,0.0,0.0
832cf3fffffffff,7.0,0.0,0.0
832d10fffffffff,2.0,0.0,0.0
832d11fffffffff,1.0,0.0,0.0
832da1fffffffff,11.0,0.0,0.0
832db0fffffffff,20.0,0.0,0.0
832db2fffffffff,16.0,2.0,0.0
833824fffffffff,3.0,0.0,0.0
833825fffffffff,4.0,0.0,0.0
833826fffffffff,3.0,0.0,0.0
833875fffffffff,1.0,0.0,0.0
833900fffffffff,2.0,0.0,0.0
833901fffffffff,5.0,0.0,0.0
833902fffffffff,13.0,0.0,0.0
833903fffffffff,4.0,0.0,0.0
833904fffffffff,20.0,0.0,0.0
833905fffffffff,8.0,0.0,0.0
833906fffffffff,9.0,0.0,0.0
833908fffffffff,6.0,4.0,0.0
83390afffffffff,4.0,0.0,0.0
833910fffffffff,30.0,2.0,0.0
833911fffffffff,13.0,0.0,0.0
833915fffffffff,4.0,0.0,0.0
833918fffffffff,56.0,4.0,0.0
833919fffffffff,13.0,2.0,0.0
83391afffffffff,14.0,0.0,0.0
83391cfffffffff,10.0,0.0,0.0
83391dfffffffff,2.0,0.0,0.0
83391efffffffff,16.0,0.0,0.0
833920fffffffff,3.0,0.0,0.0
833921fffffffff,2.0,0.0,0.0
833922fffffffff,30.0,0.0,0.0
833923fffffffff,10.0,0.0,0.0
833924fffffffff,10.0,0.0,0.0
833925fffffffff,24.0,0.0,0.0
833926fffffffff,1.0,0.0,0.0
833928fffffffff,11.0,0.0,0.0
833929fffffffff,2.0,0.0,0.0
83392afffffffff,76.0,0.0,0.0
83392bfffffffff,4.0,0.0,0.0
83392cfffffffff,12.0,0.0,0.0
83392dfffffffff,14.0,0.0,0.0
83392efffffffff,7.0,0.0,0.0
833931fffffffff,31.0,0.0,0.0
833932fffffffff,12.0,0.0,0.0
833933fffffffff,67.0,0.0,0.0
833940fffffffff,1.0,0.0,0.0
833942fffffffff,8.0,0.0,0.0
833943fffffffff,6.0,0.0,0.0
833944fffffffff,3.0,3.0,0.0
833945fffffffff,9.0,9.0,0.0
833946fffffffff,20.0,18.0,0.0
833950fffffffff,2.0,0.0,0.0
833954fffffffff,92.0,2.0,0.0
833955fffffffff,3.0,0.0,0.0
833956fffffffff,16.0,0.0,0.0
83395cfffffffff,10.0,0.0,0.0
83396efffffffff,1.0,0.0,0.0
833971fffffffff,13.0,6.0,0.0
833972fffffffff,11.0,0.0,0.0
833973fffffffff,17.0,11.0,0.0
833974fffffffff,12.0,1.0,0.0
833975fffffffff,1.0,0.0,0.0
833976fffffffff,21.0,0.0,0.0
833d06fffffffff,1.0,0.0,0.0
833e45fffffffff,4.0,0.0,0.0
833e68fffffffff,10.0,1.0,0.0
833f45fffffffff,2.0,0.0,0.0
8342c6fffffffff,1.0,0.0,0.0
8342cefffffffff,1.0,0.0,0.0
834360fffffffff,5.0,4.0,0.0
8343a3fffffffff,2.0,0.0,0.0
8343a8fffffffff,3.0,1.0,0.0
834411fffffffff,11.0,0.0,0.0
834412fffffffff,2.0,0.0,0.0
834413fffffffff,4.0,0.0,0.0
83441afffffffff,62.0,0.0,3.0
83441bfffffffff,2.0,0.0,0.0
83441efffffffff,41.0,0.0,12.0
834424fffffffff,3.0,0.0,0.0
834432fffffffff,12.0,0.0,3.0
834436fffffffff,9.0,0.0,0.0
834440fffffffff,105.0,0.0,0.0
834441fffffffff,3.0,0.0,0.0
834442fffffffff,7.0,0.0,0.0
834443fffffffff,11.0,0.0,0.0
834444fffffffff,5.0,0.0,0.0
834445fffffffff,12.0,0.0,0.0
834446fffffffff,41.0,0.0,0.0
834448fffffffff,6.0,0.0,0.0
834449fffffffff,2.0,0.0,0.0
83444cfffffffff,9.0,0.0,0.0
83444dfffffffff,7.0,0.0,0.0
83444efffffffff,6.0,0.0,0.0
834450fffffffff,25.0,0.0,2.0
834452fffffffff,9.0,0.0,0.0
834454fffffffff,28.0,0.0,0.0
834455fffffffff,44.0,0.0,0.0
834456fffffffff,35.0,0.0,0.0
834459fffffffff,3.0,0.0,0.0
83445dfffffffff,1.0,0.0,0.0
834463fffffffff,15.0,0.0,0.0
834469fffffffff,4.0,0.0,0.0
83446afffffffff,14.0,0.0,0.0
83446cfffffffff,55.0,0.0,4.0
83446dfffffffff,16.0,0.0,0.0
83446efffffffff,128.0,0.0,0.0
834470fffffffff,10.0,0.0,0.0
834471fffffffff,12.0,0.0,0.0
834472fffffffff,9.0,0.0,0.0
834473fffffffff,56.0,0.0,0.0
8344a1fffffffff,7.0,0.0,0.0
8344a3fffffffff,7.0,0.0,0.0
8344a8fffffffff,15.0,0.0,0.0
8344a9fffffffff,102.0,0.0,6.0
8344aafffffffff,2.0,0.0,0.0
8344abfffffffff,54.0,0.0,1.0
8344acfffffffff,5.0,0.0,0.0
8344adfffffffff,2.0,0.0,0.0
8344aefffffffff,9.0,0.0,1.0
8344c0fffffffff,5.0,0.0,0.0
8344c1fffffffff,18.0,0.0,0.0
8344c2fffffffff,11.0,0.0,0.0
8344c3fffffffff,39.0,0.0,3.0
8344c4fffffffff,8.0,0.0,0.0
8344c5fffffffff,42.0,0.0,0.0
8344c8fffffffff,10.0,0.0,0.0
8344c9fffffffff,7.0,0.0,0.0
8344cafffffffff,24.0,0.0,0.0
8344ccfffffffff,25.0,0.0,2.0
8344cdfffffffff,26.0,0.0,0.0
8344cefffffffff,7.0,0.0,0.0
8344d0fffffffff,50.0,0.0,0.0
8344d2fffffffff,26.0,0.0,0.0
8344d4fffffffff,32.0,0.0,0.0
8344d5fffffffff,776.0,0.0,1.0
8344d8fffffffff,60.0,0.0,0.0
8344d9fffffffff,4.0,0.0,0.0
8344dafffffffff,3.0,0.0,0.0
8344dbfffffffff,23.0,0.0,0.0
8344dcfffffffff,7.0,0.0,0.0
8344ddfffffffff,24.0,0.0,0.0
8344e0fffffffff,31.0,0.0,2.0
8344e2fffffffff,8.0,0.0,0.0
8344e3fffffffff,4.0,0.0,0.0
8344e4fffffffff,1.0,0.0,0.0
8344e5fffffffff,6.0,0.0,1.0
8344e6fffffffff,2.0,0.0,0.0
8344eafffffffff,48.0,0.0,0.0
8344ebfffffffff,2.0,0.0,0.0
8344ecfffffffff,1.0,0.0,0.0
8344edfffffffff,6.0,0.0,0.0
8344eefffffffff,5.0,0.0,0.0
8344f0fffffffff,19.0,0.0,0.0
8344f2fffffffff,6.0,0.0,0.0
8344f3fffffffff,92.0,0.0,0.0
8344f4fffffffff,83.0,0.0,2.0
8344f5fffffffff,1.0,0.0,0.0
8344f6fffffffff,14.0,0.0,0.0
834505fffffffff,26.0,0.0,0.0
83450bfffffffff,3.0,0.0,0.0
83450efffffffff,2.0,0.0,0.0
834520fffffffff,13.0,0.0,0.0
834521fffffffff,49.0,0.0,0.0
834522fffffffff,23.0,0.0,0.0
