cell_id,Empidonax traillii,Empidonax traillii traillii,Empidonax traillii brewsteri/adastus,Empidonax traillii extimus
8426103ffffffff,2.0,0.0,0.0,0.0
8426107ffffffff,39.0,0.0,0.0,0.0
842610bffffffff,4.0,0.0,0.0,0.0
842610dffffffff,2.0,0.0,0.0,0.0
8426111ffffffff,4.0,0.0,0.0,0.0
8426113ffffffff,1.0,0.0,0.0,0.0
8426115ffffffff,6.0,0.0,0.0,0.0
8426117ffffffff,11.0,0.0,0.0,0.0
842611bffffffff,9.0,0.0,0.0,0.0
842611dffffffff,15.0,0.0,0.0,0.0
8426123ffffffff,9.0,0.0,0.0,0.0
8426125ffffffff,2.0,0.0,0.0,0.0
8426127ffffffff,7.0,0.0,0.0,0.0
842612bffffffff,4.0,0.0,0.0,0.0
8426133ffffffff,2.0,0.0,0.0,0.0
8426149ffffffff,3.0,0.0,0.0,0.0
842614bffffffff,2.0,0.0,0.0,0.0
842615dffffffff,10.0,0.0,0.0,0.0
8426161ffffffff,2.0,0.0,0.0,0.0
8426165ffffffff,2.0,0.0,0.0,0.0
8426183ffffffff,20.0,0.0,0.0,0.0
8426187ffffffff,2.0,0.0,0.0,0.0
8426189ffffffff,2.0,0.0,0.0,0.0
842618bffffffff,44.0,0.0,0.0,0.0
8426195ffffffff,2.0,0.0,0.0,0.0
8426197ffffffff,4.0,0.0,0.0,0.0
8426199ffffffff,4.0,0.0,0.0,0.0
842619dffffffff,17.0,0.0,0.0,0.0
84261a9ffffffff,4.0,0.0,0.0,0.0
84261b1ffffffff,2.0,0.0,0.0,0.0
84261b3ffffffff,2.0,0.0,0.0,0.0
84261b9ffffffff,1.0,0.0,0.0,0.0
84261c3ffffffff,2.0,0.0,0.0,0.0
84261c5ffffffff,4.0,0.0,0.0,0.0
84261cdffffffff,2.0,0.0,0.0,0.0
84261d1ffffffff,4.0,0.0,0.0,0.0
84261d3ffffffff,2.0,0.0,0.0,0.0
84261d5ffffffff,2.0,0.0,0.0,0.0
84261d9ffffffff,3.0,0.0,0.0,0.0
84261dbffffffff,6.0,0.0,0.0,0.0
84261ddffffffff,2.0,0.0,0.0,0.0
84261e1ffffffff,2.0,0.0,0.0,0.0
84261e7ffffffff,8.0,0.0,0.0,0.0
8426201ffffffff,2.0,0.0,0.0,0.0
8426203ffffffff,7.0,0.0,0.0,0.0
8426205ffffffff,35.0,0.0,0.0,0.0
8426207ffffffff,10.0,0.0,0.0,0.0
8426209ffffffff,15.0,0.0,0.0,0.0
842620bffffffff,23.0,0.0,0.0,0.0
842620dffffffff,7.0,0.0,0.0,0.0
8426213ffffffff,9.0,0.0,0.0,0.0
8426215ffffffff,10.0,0.0,0.0,0.0
8426217ffffffff,6.0,0.0,0.0,0.0
8426219ffffffff,50.0,0.0,0.0,0.0
842621bffffffff,43.0,0.0,0.0,0.0
842621dffffffff,15.0,0.0,0.0,0.0
8426221ffffffff,5.0,0.0,0.0,0.0
8426223ffffffff,26.0,0.0,0.0,0.0
8426225ffffffff,9.0,0.0,0.0,0.0
8426229ffffffff,7.0,0.0,0.0,0.0
842622bffffffff,10.0,0.0,0.0,0.0
842622dffffffff,10.0,0.0,0.0,0.0
8426231ffffffff,5.0,0.0,0.0,0.0
8426233ffffffff,4.0,0.0,0.0,0.0
8426235ffffffff,19.0,0.0,0.0,0.0
8426237ffffffff,9.0,0.0,0.0,0.0
8426239ffffffff,2.0,0.0,0.0,0.0
842623bffffffff,4.0,0.0,0.0,0.0
842623dffffffff,29.0,0.0,0.0,0.0
8426243ffffffff,3.0,0.0,0.0,0.0
8426245ffffffff,19.0,0.0,0.0,0.0
842624dffffffff,2.0,0.0,0.0,0.0
8426253ffffffff,7.0,0.0,0.0,0.0
8426257ffffffff,11.0,0.0,0.0,0.0
8426261ffffffff,12.0,0.0,0.0,0.0
8426263ffffffff,24.0,0.0,0.0,0.0
8426265ffffffff,15.0,0.0,0.0,0.0
8426269ffffffff,50.0,0.0,0.0,0.0
842626bffffffff,26.0,0.0,0.0,0.0
842626dffffffff,2.0,0.0,0.0,0.0
8426281ffffffff,6.0,0.0,0.0,0.0
8426283ffffffff,10.0,0.0,0.0,0.0
8426285ffffffff,3.0,0.0,0.0,0.0
8426289ffffffff,21.0,0.0,0.0,0.0
842628dffffffff,2.0,0.0,0.0,0.0
8426291ffffffff,31.0,0.0,0.0,0.0
8426293ffffffff,19.0,0.0,0.0,0.0
8426295ffffffff,1.0,0.0,0.0,0.0
8426297ffffffff,6.0,0.0,0.0,0.0
8426299ffffffff,17.0,0.0,0.0,0.0
842629bffffffff,2.0,0.0,0.0,0.0
842629dffffffff,2.0,0.0,0.0,0.0
84262a1ffffffff,14.0,0.0,0.0,0.0
84262a5ffffffff,1.0,0.0,0.0,0.0
84262abffffffff,2.0,0.0,0.0,0.0
84262adffffffff,7.0,0.0,0.0,0.0
84262b1ffffffff,7.0,0.0,0.0,0.0
84262b3ffffffff,24.0,0.0,0.0,0.0
84262b5ffffffff,2.0,0.0,0.0,0.0
84262b7ffffffff,2.0,0.0,0.0,0.0
84262b9ffffffff,8.0,0.0,0.0,0.0
84262bbffffffff,4.0,0.0,0.0,0.0
84262c1ffffffff,23.0,0.0,0.0,0.0
84262c3ffffffff,24.0,0.0,0.0,0.0
84262c5ffffffff,9.0,0.0,0.0,0.0
84262c7ffffffff,5.0,0.0,0.0,0.0
84262c9ffffffff,240.0,0.0,0.0,0.0
84262cbffffffff,1.0,0.0,0.0,0.0
84262cdffffffff,631.0,0.0,0.0,0.0
84262d1ffffffff,12.0,0.0,0.0,0.0
84262d5ffffffff,3.0,0.0,0.0,0.0
84262d9ffffffff,19.0,0.0,0.0,0.0
84262dbffffffff,28.0,0.0,0.0,0.0
84262ddffffffff,20.0,0.0,0.0,0.0
84262e1ffffffff,16.0,0.0,0.0,0.0
84262e3ffffffff,10.0,0.0,0.0,0.0
84262e7ffffffff,13.0,0.0,0.0,0.0
84262e9ffffffff,8.0,0.0,0.0,0.0
84262edffffffff,10.0,0.0,0.0,0.0
8426301ffffffff,2.0,0.0,0.0,0.0
842630bffffffff,10.0,0.0,0.0,0.0
842630dffffffff,2.0,0.0,0.0,0.0
8426319ffffffff,4.0,0.0,0.0,0.0
842631dffffffff,6.0,0.0,0.0,0.0
8426335ffffffff,2.0,0.0,0.0,0.0
8426337ffffffff,3.0,0.0,0.0,0.0
8426341ffffffff,201.0,0.0,0.0,0.0
8426345ffffffff,15.0,0.0,0.0,0.0
8426347ffffffff,16.0,0.0,0.0,0.0
8426349ffffffff,37.0,0.0,0.0,0.0
842634bffffffff,11.0,0.0,0.0,0.0
842634dffffffff,99.0,0.0,0.0,0.0
8426351ffffffff,9.0,0.0,0.0,0.0
8426357ffffffff,14.0,0.0,0.0,0.0
8426359ffffffff,5.0,0.0,0.0,0.0
8426361ffffffff,6.0,0.0,0.0,0.0
8426363ffffffff,9.0,0.0,0.0,0.0
8426365ffffffff,1.0,0.0,0.0,0.0
8426369ffffffff,46.0,0.0,0.0,0.0
842636bffffffff,35.0,0.0,0.0,0.0
842636dffffffff,15.0,0.0,0.0,0.0
8426401ffffffff,2.0,0.0,0.0,0.0
8426403ffffffff,5.0,0.0,0.0,0.0
8426405ffffffff,12.0,0.0,0.0,0.0
8426409ffffffff,6.0,0.0,0.0,0.0
842640dffffffff,80.0,0.0,0.0,0.0
8426411ffffffff,9.0,2.0,0.0,0.0
8426415ffffffff,23.0,0.0,0.0,0.0
8426417ffffffff,49.0,8.0,0.0,0.0
842641bffffffff,2.0,0.0,0.0,0.0
842641dffffffff,2.0,0.0,0.0,0.0
8426421ffffffff,1.0,0.0,0.0,0.0
8426425ffffffff,9.0,0.0,0.0,0.0
8426429ffffffff,11.0,0.0,0.0,0.0
8426431ffffffff,2.0,0.0,0.0,0.0
8426433ffffffff,5.0,0.0,0.0,0.0
8426437ffffffff,20.0,0.0,0.0,0.0
8426439ffffffff,12.0,0.0,0.0,0.0
842643bffffffff,4.0,0.0,0.0,0.0
8426443ffffffff,1.0,0.0,0.0,0.0
842644bffffffff,2.0,0.0,0.0,0.0
842644dffffffff,7.0,0.0,0.0,0.0
8426455ffffffff,3.0,0.0,0.0,0.0
8426457ffffffff,2.0,2.0,0.0,0.0
8426459ffffffff,4.0,0.0,0.0,0.0
842645bffffffff,4.0,0.0,0.0,0.0
8426461ffffffff,27.0,3.0,0.0,0.0
8426463ffffffff,115.0,0.0,0.0,0.0
8426469ffffffff,4.0,1.0,0.0,0.0
842646bffffffff,156.0,0.0,0.0,0.0
842646dffffffff,3.0,0.0,0.0,0.0
8426489ffffffff,15.0,0.0,0.0,0.0
842648dffffffff,1.0,0.0,0.0,0.0
842649bffffffff,2.0,0.0,0.0,0.0
84264b9ffffffff,2.0,0.0,0.0,0.0
84264c3ffffffff,19.0,0.0,0.0,0.0
84264c5ffffffff,6.0,0.0,0.0,0.0
84264c7ffffffff,4.0,0.0,0.0,0.0
84264cbffffffff,2.0,0.0,0.0,0.0
84264d1ffffffff,4.0,0.0,0.0,0.0
84264d9ffffffff,2.0,0.0,0.0,0.0
84264e1ffffffff,2.0,0.0,0.0,0.0
84264e5ffffffff,10.0,0.0,0.0,0.0
84264e7ffffffff,1.0,0.0,0.0,0.0
84264edffffffff,4.0,0.0,0.0,0.0
8426501ffffffff,36.0,0.0,0.0,0.0
8426505ffffffff,8.0,0.0,0.0,0.0
8426507ffffffff,5.0,0.0,0.0,0.0
842650dffffffff,35.0,0.0,0.0,0.0
8426513ffffffff,2.0,0.0,0.0,0.0
8426515ffffffff,2.0,0.0,0.0,0.0
8426519ffffffff,12.0,0.0,0.0,0.0
842651bffffffff,4.0,0.0,0.0,0.0
842651dffffffff,5.0,0.0,0.0,0.0
8426521ffffffff,5.0,0.0,0.0,0.0
8426527ffffffff,2.0,0.0,0.0,0.0
8426529ffffffff,6.0,0.0,0.0,0.0
842652bffffffff,25.0,0.0,0.0,0.0
842652dffffffff,7.0,0.0,0.0,0.0
8426531ffffffff,13.0,0.0,0.0,0.0
8426533ffffffff,21.0,0.0,0.0,0.0
8426535ffffffff,9.0,0.0,0.0,0.0
8426537ffffffff,8.0,0.0,0.0,0.0
842653bffffffff,4.0,0.0,0.0,0.0
842653dffffffff,14.0,0.0,0.0,0.0
8426541ffffffff,20.0,0.0,0.0,0.0
8426543ffffffff,3.0,0.0,0.0,0.0
8426545ffffffff,1.0,0.0,0.0,0.0
8426547ffffffff,14.0,0.0,0.0,0.0
842654bffffffff,2.0,0.0,0.0,0.0
842654dffffffff,10.0,0.0,0.0,0.0
8426551ffffffff,16.0,0.0,0.0,0.0
8426553ffffffff,2.0,0.0,0.0,0.0
8426555ffffffff,79.0,0.0,0.0,0.0
8426557ffffffff,5.0,0.0,0.0,0.0
8426559ffffffff,13.0,0.0,0.0,0.0
842655bffffffff,5.0,0.0,0.0,0.0
842655dffffffff,21.0,0.0,0.0,0.0
8426561ffffffff,18.0,0.0,0.0,0.0
8426563ffffffff,64.0,0.0,0.0,0.0
8426565ffffffff,15.0,0.0,0.0,0.0
8426567ffffffff,59.0,0.0,0.0,0.0
8426569ffffffff,2.0,0.0,0.0,0.0
842656dffffffff,11.0,0.0,0.0,0.0
8426583ffffffff,2.0,0.0,0.0,0.0
84265a3ffffffff,9.0,0.0,0.0,0.0
84265b5ffffffff,25.0,0.0,0.0,0.0
84265b9ffffffff,8.0,0.0,0.0,0.0
84265c1ffffffff,2.0,0.0,0.0,0.0
84265d7ffffffff,2.0,0.0,0.0,0.0
84265d9ffffffff,14.0,0.0,0.0,0.0
84265dbffffffff,17.0,0.0,0.0,0.0
84265e5ffffffff,5.0,0.0,0.0,0.0
8426601ffffffff,1.0,1.0,0.0,0.0
8426603ffffffff,28.0,1.0,0.0,0.0
8426605ffffffff,6.0,4.0,0.0,0.0
8426607ffffffff,20.0,3.0,0.0,0.0
8426609ffffffff,159.0,0.0,0.0,0.0
842660bffffffff,21.0,0.0,0.0,0.0
8426611ffffffff,21.0,0.0,0.0,0.0
8426613ffffffff,29.0,0.0,0.0,0.0
8426615ffffffff,4.0,0.0,0.0,0.0
8426617ffffffff,19.0,0.0,0.0,0.0
8426619ffffffff,84.0,0.0,0.0,0.0
842661bffffffff,269.0,0.0,0.0,0.0
842661dffffffff,6.0,0.0,0.0,0.0
8426621ffffffff,29.0,9.0,0.0,0.0
8426623ffffffff,4.0,0.0,0.0,0.0
8426625ffffffff,63.0,0.0,0.0,0.0
8426629ffffffff,22.0,3.0,0.0,0.0
842662bffffffff,7.0,0.0,0.0,0.0
842662dffffffff,25.0,2.0,0.0,0.0
8426631ffffffff,4.0,0.0,0.0,0.0
8426633ffffffff,2.0,0.0,0.0,0.0
8426639ffffffff,7.0,1.0,0.0,0.0
842663bffffffff,12.0,0.0,0.0,0.0
842663dffffffff,31.0,0.0,0.0,0.0
8426641ffffffff,796.0,0.0,0.0,0.0
8426643ffffffff,11.0,0.0,0.0,0.0
8426645ffffffff,480.0,0.0,0.0,0.0
8426647ffffffff,51.0,0.0,0.0,0.0
8426649ffffffff,373.0,0.0,0.0,0.0
842664bffffffff,204.0,0.0,0.0,0.0
842664dffffffff,971.0,0.0,0.0,0.0
8426651ffffffff,72.0,0.0,0.0,0.0
8426655ffffffff,9.0,0.0,0.0,0.0
8426657ffffffff,82.0,0.0,0.0,0.0
8426659ffffffff,16.0,0.0,0.0,0.0
842665bffffffff,13.0,0.0,0.0,0.0
842665dffffffff,5.0,0.0,0.0,0.0
8426661ffffffff,11.0,0.0,0.0,0.0
8426663ffffffff,3.0,0.0,0.0,0.0
8426665ffffffff,53.0,3.0,0.0,0.0
8426667ffffffff,3.0,0.0,0.0,0.0
8426669ffffffff,610.0,0.0,0.0,0.0
842666bffffffff,239.0,0.0,0.0,0.0
842666dffffffff,9.0,0.0,0.0,0.0
8426681ffffffff,3.0,0.0,0.0,0.0
8426685ffffffff,2.0,0.0,0.0,0.0
8426689ffffffff,15.0,0.0,0.0,0.0
842668bffffffff,86.0,0.0,0.0,0.0
8426699ffffffff,4.0,0.0,0.0,0.0
84266a1ffffffff,17.0,0.0,0.0,0.0
84266a5ffffffff,20.0,0.0,0.0,0.0
84266a7ffffffff,10.0,0.0,0.0,0.0
84266a9ffffffff,19.0,0.0,0.0,0.0
84266adffffffff,44.0,0.0,0.0,0.0
84266b1ffffffff,10.0,0.0,0.0,0.0
84266b5ffffffff,43.0,0.0,0.0,0.0
84266b7ffffffff,9.0,0.0,0.0,0.0
84266bbffffffff,4.0,0.0,0.0,0.0
84266c1ffffffff,80.0,0.0,0.0,0.0
84266c5ffffffff,118.0,0.0,0.0,0.0
84266c7ffffffff,2.0,0.0,0.0,0.0
84266cbffffffff,5.0,0.0,0.0,0.0
84266cdffffffff,78.0,0.0,0.0,0.0
84266d1ffffffff,2.0,0.0,0.0,0.0
84266d3ffffffff,43.0,0.0,0.0,0.0
84266d5ffffffff,92.0,0.0,0.0,0.0
84266dbffffffff,85.0,0.0,0.0,0.0
84266e1ffffffff,600.0,0.0,0.0,0.0
84266e3ffffffff,5.0,0.0,0.0,0.0
84266e7ffffffff,11.0,0.0,0.0,0.0
84266e9ffffffff,18.0,0.0,0.0,0.0
84266ebffffffff,3.0,0.0,0.0,0.0
84266edffffffff,14.0,0.0,0.0,0.0
8426703ffffffff,2.0,0.0,0.0,0.0
8426705ffffffff,10.0,0.0,0.0,0.0
8426707ffffffff,7.0,0.0,0.0,0.0
8426709ffffffff,2.0,0.0,0.0,0.0
842670bffffffff,2.0,0.0,0.0,0.0
8426711ffffffff,8.0,0.0,0.0,0.0
8426713ffffffff,2.0,0.0,0.0,0.0
8426715ffffffff,2.0,0.0,0.0,0.0
8426717ffffffff,5.0,0.0,0.0,0.0
8426719ffffffff,74.0,6.0,0.0,0.0
842671bffffffff,4.0,0.0,0.0,0.0
842671dffffffff,3.0,3.0,0.0,0.0
8426721ffffffff,3.0,0.0,0.0,0.0
8426723ffffffff,1.0,0.0,0.0,0.0
8426725ffffffff,1.0,0.0,0.0,0.0
8426727ffffffff,1.0,0.0,0.0,0.0
8426729ffffffff,2.0,0.0,0.0,0.0
8426733ffffffff,2.0,0.0,0.0,0.0
