cell_id,Larus glaucoides,Larus glaucoides thayeri,Larus glaucoides kumlieni,Larus glaucoides glaucoides,Larus glaucoides thayeri/kumlieni,Larus glaucoides kumlieni/glaucoides,Larus glaucoides thayeri x glaucoides/kumlieni
841bb07ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
841d209ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
841d243ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
841e059ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1cbffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
841e24bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f149ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f21dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f22bffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0
841f233ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f241ffffffff,2.0,0.0,0.0,1.0,0.0,0.0,0.0
841f25dffffffff,2.0,0.0,0.0,1.0,0.0,0.0,0.0
841f331ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
841f33dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f35bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f9cbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841fb43ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8422d0bffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8422db7ffffffff,36.0,36.0,0.0,0.0,0.0,0.0,0.0
842600dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8426021ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8426039ffffffff,31.0,23.0,0.0,0.0,0.0,0.0,0.0
842608dffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
84260a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84260a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84260adffffffff,15.0,5.0,0.0,0.0,0.0,0.0,0.0
84260d9ffffffff,9.0,3.0,0.0,0.0,0.0,2.0,0.0
842614bffffffff,6.0,0.0,0.0,0.0,0.0,1.0,0.0
842621bffffffff,8.0,0.0,8.0,0.0,0.0,0.0,0.0
8426237ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8426269ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
842626dffffffff,5.0,2.0,0.0,0.0,0.0,1.0,0.0
84262c9ffffffff,10.0,4.0,0.0,0.0,0.0,4.0,0.0
84262cbffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84262cdffffffff,11.0,6.0,0.0,0.0,0.0,5.0,0.0
8426337ffffffff,18.0,0.0,2.0,0.0,0.0,14.0,0.0
8426369ffffffff,15.0,15.0,0.0,0.0,0.0,0.0,0.0
842636bffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8426409ffffffff,6.0,2.0,0.0,0.0,0.0,4.0,0.0
842640dffffffff,17.0,14.0,3.0,0.0,0.0,0.0,0.0
8426413ffffffff,77.0,48.0,13.0,0.0,8.0,0.0,0.0
8426443ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
842644dffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
842646bffffffff,202.0,142.0,30.0,0.0,0.0,12.0,0.0
842646dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8426481ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
842648dffffffff,28.0,18.0,0.0,0.0,0.0,4.0,0.0
8426495ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426497ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84264b9ffffffff,15.0,3.0,4.0,0.0,0.0,0.0,0.0
84264c5ffffffff,78.0,46.0,21.0,0.0,5.0,0.0,0.0
84264c7ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
84264d9ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
84264dbffffffff,8.0,0.0,7.0,0.0,0.0,1.0,0.0
84264e5ffffffff,4.0,3.0,0.0,0.0,0.0,1.0,0.0
8426501ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8426521ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842652dffffffff,46.0,41.0,0.0,0.0,0.0,1.0,0.0
8426531ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842654bffffffff,6.0,3.0,3.0,0.0,0.0,0.0,0.0
8426561ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8426565ffffffff,21.0,15.0,5.0,0.0,0.0,0.0,0.0
8426567ffffffff,43.0,38.0,0.0,0.0,0.0,1.0,0.0
842656dffffffff,24.0,19.0,1.0,0.0,0.0,0.0,0.0
84265a7ffffffff,14.0,14.0,0.0,0.0,0.0,0.0,0.0
8426613ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8426623ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
842662dffffffff,17.0,12.0,2.0,0.0,0.0,1.0,0.0
8426641ffffffff,15.0,2.0,0.0,0.0,0.0,12.0,0.0
8426645ffffffff,4.0,2.0,2.0,0.0,0.0,0.0,0.0
8426649ffffffff,10.0,6.0,0.0,0.0,0.0,4.0,0.0
842664dffffffff,53.0,27.0,3.0,0.0,0.0,0.0,0.0
8426661ffffffff,9.0,4.0,5.0,0.0,0.0,0.0,0.0
8426669ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
842666bffffffff,62.0,24.0,15.0,0.0,0.0,11.0,0.0
8426689ffffffff,17.0,0.0,14.0,0.0,0.0,3.0,0.0
84266c5ffffffff,16.0,12.0,0.0,0.0,0.0,0.0,0.0
8426719ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8426729ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8426735ffffffff,14.0,9.0,3.0,0.0,0.0,2.0,0.0
8426745ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8426747ffffffff,4.0,3.0,0.0,0.0,0.0,1.0,0.0
8426753ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
842675bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
842675dffffffff,67.0,44.0,17.0,0.0,1.0,0.0,0.0
8426767ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
8426803ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8426817ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
842681bffffffff,39.0,26.0,6.0,0.0,0.0,4.0,0.0
8426851ffffffff,3.0,1.0,0.0,0.0,0.0,2.0,0.0
8426853ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8426859ffffffff,6.0,3.0,0.0,0.0,0.0,3.0,0.0
842685dffffffff,17.0,11.0,0.0,0.0,0.0,0.0,0.0
8426881ffffffff,87.0,80.0,4.0,0.0,0.0,1.0,0.0
8426887ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8426889ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
84268b1ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84268b3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84268c7ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
84268cdffffffff,107.0,58.0,17.0,0.0,0.0,29.0,0.0
84268d3ffffffff,25.0,25.0,0.0,0.0,0.0,0.0,0.0
84268d7ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
84268e1ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
84268e9ffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
84268ebffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
8426901ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426905ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8426945ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8426961ffffffff,100.0,78.0,13.0,0.0,0.0,7.0,0.0
8426963ffffffff,22.0,7.0,4.0,0.0,2.0,0.0,1.0
8426969ffffffff,63.0,41.0,16.0,0.0,0.0,2.0,0.0
842696bffffffff,13.0,11.0,2.0,0.0,0.0,0.0,0.0
8426987ffffffff,13.0,11.0,0.0,0.0,0.0,0.0,0.0
8426997ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84269bbffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
84269cdffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
8426a81ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8426a87ffffffff,24.0,13.0,3.0,0.0,0.0,5.0,0.0
8426a8bffffffff,5.0,3.0,2.0,0.0,0.0,0.0,0.0
8426a97ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8426aa1ffffffff,3.0,1.0,2.0,0.0,0.0,0.0,0.0
8426aa5ffffffff,139.0,77.0,26.0,0.0,0.0,9.0,0.0
8426aa7ffffffff,10.0,9.0,1.0,0.0,0.0,0.0,0.0
8426aabffffffff,10.0,8.0,0.0,0.0,0.0,0.0,0.0
8426aadffffffff,29.0,23.0,4.0,0.0,0.0,2.0,0.0
8426ac5ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8426ad1ffffffff,32.0,24.0,0.0,0.0,0.0,0.0,0.0
8426adbffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8426b0bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426c19ffffffff,7.0,5.0,0.0,0.0,0.0,1.0,0.0
8426c1dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426c3bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8426c43ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426c6bffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8426c83ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8426c87ffffffff,12.0,10.0,0.0,0.0,0.0,0.0,0.0
8426c9dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8426cb9ffffffff,18.0,13.0,0.0,0.0,0.0,0.0,0.0
8426d2bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8426d57ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8426dd9ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8426e19ffffffff,20.0,17.0,1.0,0.0,0.0,0.0,0.0
8426e23ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8426e2bffffffff,93.0,67.0,14.0,0.0,0.0,2.0,0.0
8426e2dffffffff,14.0,6.0,2.0,0.0,0.0,2.0,0.0
8426e39ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8426e3dffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
8426e43ffffffff,19.0,7.0,4.0,0.0,0.0,0.0,0.0
8426e47ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8426e53ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426e57ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8426e59ffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
8426e5bffffffff,78.0,54.0,7.0,0.0,0.0,0.0,0.0
8426e67ffffffff,6.0,1.0,3.0,0.0,0.0,0.0,0.0
8426e6dffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0
8426e9bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8426ed9ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8426f13ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426f25ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
8426f2dffffffff,11.0,9.0,2.0,0.0,0.0,0.0,0.0
8427007ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8427023ffffffff,10.0,4.0,0.0,0.0,0.0,0.0,0.0
842702bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
