cell_id,Tyto furcata,Tyto furcata [tuidara Group],Tyto furcata furcata,Tyto furcata bargei,Tyto furcata nigrescens/insularis,Tyto furcata punctatissima
822a17fffffffff,57.0,0.0,0.0,0.0,0.0,0.0
822a37fffffffff,96.0,10.0,0.0,0.0,0.0,0.0
822a4ffffffffff,17.0,0.0,0.0,0.0,0.0,0.0
822a87fffffffff,150.0,3.0,0.0,0.0,0.0,0.0
822a8ffffffffff,254.0,34.0,0.0,0.0,0.0,0.0
822a97fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
822a9ffffffffff,42.0,2.0,0.0,0.0,0.0,0.0
822aaffffffffff,724.0,74.0,0.0,0.0,0.0,0.0
822ab7fffffffff,68.0,3.0,0.0,0.0,0.0,0.0
822ad7fffffffff,14.0,4.0,0.0,0.0,0.0,0.0
822af7fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
824417fffffffff,176.0,18.0,0.0,0.0,0.0,0.0
82441ffffffffff,92.0,0.0,0.0,0.0,0.0,0.0
824437fffffffff,119.0,0.0,9.0,0.0,0.0,0.0
824447fffffffff,393.0,1.0,0.0,0.0,0.0,0.0
82444ffffffffff,126.0,0.0,0.0,0.0,0.0,0.0
824457fffffffff,98.0,8.0,0.0,0.0,0.0,0.0
82445ffffffffff,49.0,5.0,0.0,0.0,0.0,0.0
824467fffffffff,257.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,1317.0,46.0,0.0,0.0,0.0,0.0
824477fffffffff,170.0,0.0,0.0,0.0,0.0,0.0
824487fffffffff,59.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,569.0,43.0,0.0,0.0,0.0,0.0
8244affffffffff,934.0,43.0,0.0,0.0,0.0,0.0
8244b7fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8244c7fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8244cffffffffff,124.0,0.0,0.0,0.0,0.0,0.0
8244d7fffffffff,275.0,7.0,0.0,0.0,0.0,0.0
8244dffffffffff,169.0,3.0,0.0,0.0,0.0,0.0
8244e7fffffffff,64.0,11.0,0.0,0.0,0.0,0.0
8244effffffffff,30.0,11.0,0.0,0.0,0.0,0.0
8244f7fffffffff,289.0,30.0,0.0,0.0,0.0,0.0
824507fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
82450ffffffffff,249.0,0.0,0.0,0.0,0.0,0.0
82451ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
824527fffffffff,290.0,0.0,0.0,0.0,0.0,0.0
82452ffffffffff,1270.0,19.0,0.0,0.0,0.0,0.0
824537fffffffff,81.0,0.0,0.0,0.0,0.0,0.0
824577fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
824587fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
82458ffffffffff,200.0,0.0,15.0,0.0,0.0,0.0
824597fffffffff,63.0,0.0,12.0,0.0,0.0,0.0
82459ffffffffff,95.0,0.0,9.0,0.0,0.0,0.0
8245a7fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8245b7fffffffff,74.0,0.0,1.0,0.0,0.0,0.0
82464ffffffffff,194.0,24.0,0.0,0.0,0.0,0.0
824807fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
82480ffffffffff,33.0,0.0,0.0,0.0,0.0,0.0
824817fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
82481ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
824827fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
82482ffffffffff,55.0,0.0,0.0,0.0,0.0,0.0
824837fffffffff,273.0,11.0,0.0,0.0,0.0,0.0
824847fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
82484ffffffffff,19.0,0.0,0.0,0.0,0.0,0.0
824857fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
82485ffffffffff,378.0,8.0,0.0,0.0,0.0,0.0
824877fffffffff,87.0,0.0,0.0,0.0,0.0,0.0
824887fffffffff,235.0,6.0,0.0,0.0,0.0,0.0
82488ffffffffff,169.0,4.0,0.0,0.0,0.0,0.0
824897fffffffff,580.0,10.0,0.0,0.0,0.0,0.0
82489ffffffffff,214.0,4.0,0.0,0.0,0.0,0.0
8248a7fffffffff,58.0,0.0,0.0,0.0,0.0,0.0
8248affffffffff,30.0,4.0,0.0,0.0,0.0,0.0
8248b7fffffffff,1120.0,55.0,0.0,0.0,0.0,0.0
8248c7fffffffff,745.0,59.0,0.0,0.0,0.0,0.0
8248cffffffffff,121.0,55.0,0.0,0.0,0.0,0.0
8248d7fffffffff,343.0,6.0,0.0,0.0,0.0,0.0
8248dffffffffff,147.0,0.0,0.0,0.0,0.0,0.0
8248e7fffffffff,38.0,2.0,0.0,0.0,0.0,0.0
8248effffffffff,2046.0,308.0,0.0,0.0,0.0,0.0
8248f7fffffffff,114.0,5.0,0.0,0.0,0.0,0.0
824987fffffffff,133.0,2.0,0.0,0.0,0.0,0.0
82498ffffffffff,15.0,0.0,0.0,0.0,0.0,0.0
824997fffffffff,281.0,10.0,0.0,0.0,0.0,0.0
82499ffffffffff,31.0,0.0,0.0,0.0,0.0,0.0
8249affffffffff,97.0,0.0,0.0,0.0,0.0,0.0
8249b7fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
824c87fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
824c8ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
824c97fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824c9ffffffffff,43.0,0.0,0.0,0.0,0.0,0.0
824cb7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
824cc7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
824cd7fffffffff,33.0,1.0,0.0,0.0,0.0,0.0
824cf7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
825d17fffffffff,182.0,17.0,0.0,0.0,0.0,0.0
825e47fffffffff,27.0,0.0,0.0,0.0,2.0,0.0
825e67fffffffff,62.0,0.0,0.0,0.0,0.0,0.0
825e77fffffffff,16.0,0.0,0.0,0.0,4.0,0.0
825f0ffffffffff,13.0,0.0,0.0,0.0,0.0,0.0
825f17fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
825f1ffffffffff,15.0,0.0,0.0,0.0,0.0,0.0
825f2ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0
825f4ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
825f5ffffffffff,51.0,0.0,0.0,0.0,0.0,0.0
826607fffffffff,78.0,0.0,0.0,0.0,0.0,0.0
82660ffffffffff,62.0,0.0,0.0,0.0,0.0,0.0
826617fffffffff,171.0,0.0,0.0,0.0,0.0,0.0
82661ffffffffff,93.0,0.0,0.0,0.0,0.0,0.0
826627fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
82662ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
826637fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
826657fffffffff,78.0,0.0,0.0,0.0,0.0,0.0
826667fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
826677fffffffff,94.0,5.0,0.0,0.0,0.0,0.0
8266a7fffffffff,143.0,0.0,0.0,0.0,0.0,0.0
8266b7fffffffff,609.0,0.0,0.0,0.0,0.0,0.0
8266c7fffffffff,147.0,0.0,0.0,0.0,0.0,0.0
8266d7fffffffff,74.0,3.0,0.0,0.0,0.0,0.0
8266dffffffffff,28.0,2.0,0.0,0.0,0.0,0.0
8266e7fffffffff,421.0,0.0,0.0,0.0,0.0,0.0
8266effffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8266f7fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
826727fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
826737fffffffff,129.0,0.0,1.0,0.0,0.0,0.0
826747fffffffff,85.0,0.0,0.0,14.0,0.0,0.0
82674ffffffffff,96.0,11.0,0.0,0.0,0.0,0.0
826757fffffffff,61.0,0.0,0.0,0.0,0.0,0.0
82675ffffffffff,90.0,0.0,0.0,0.0,0.0,0.0
826797fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
82679ffffffffff,63.0,0.0,0.0,0.0,0.0,0.0
826c5ffffffffff,241.0,0.0,0.0,0.0,0.0,146.0
826d07fffffffff,25.0,9.0,0.0,0.0,0.0,0.0
826d17fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
826d27fffffffff,103.0,2.0,0.0,0.0,0.0,0.0
826d2ffffffffff,249.0,5.0,0.0,0.0,0.0,0.0
826d37fffffffff,525.0,20.0,0.0,0.0,0.0,0.0
826d67fffffffff,552.0,0.0,0.0,0.0,0.0,0.0
826d6ffffffffff,882.0,0.0,0.0,0.0,0.0,0.0
826d77fffffffff,102.0,0.0,0.0,0.0,0.0,0.0
828007fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82800ffffffffff,13.0,2.0,0.0,0.0,0.0,0.0
828017fffffffff,10.0,4.0,0.0,0.0,0.0,0.0
828037fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
828047fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
828057fffffffff,9.0,2.0,0.0,0.0,0.0,0.0
828067fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82806ffffffffff,1.0,1.0,0.0,0.0,0.0,0.0
828077fffffffff,4.0,2.0,0.0,0.0,0.0,0.0
828107fffffffff,11.0,2.0,0.0,0.0,0.0,0.0
828127fffffffff,21.0,14.0,0.0,0.0,0.0,0.0
82812ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
828137fffffffff,21.0,2.0,0.0,0.0,0.0,0.0
828147fffffffff,4.0,2.0,0.0,0.0,0.0,0.0
82814ffffffffff,15.0,3.0,0.0,0.0,0.0,0.0
82815ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0
828167fffffffff,52.0,28.0,0.0,0.0,0.0,0.0
828187fffffffff,19.0,2.0,0.0,0.0,0.0,0.0
82818ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0
82819ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8281affffffffff,5.0,4.0,0.0,0.0,0.0,0.0
828a07fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
828a27fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
828a37fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
828a57fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
828a6ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0
828a8ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
828a9ffffffffff,1.0,1.0,0.0,0.0,0.0,0.0
828adffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
828af7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
828b07fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
828b0ffffffffff,7.0,2.0,0.0,0.0,0.0,0.0
828b17fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
828b27fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
828b2ffffffffff,27.0,1.0,0.0,0.0,0.0,0.0
828b37fffffffff,9.0,3.0,0.0,0.0,0.0,0.0
828b47fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
828b4ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
828b57fffffffff,7.0,2.0,0.0,0.0,0.0,0.0
828b67fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
828b6ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
828b77fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
828b87fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
828b9ffffffffff,20.0,2.0,0.0,0.0,0.0,0.0
828ba7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
828bb7fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
828e27fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
828e47fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
828e67fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
828e6ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0
828f0ffffffffff,35.0,6.0,0.0,0.0,0.0,0.0
828f2ffffffffff,85.0,3.0,0.0,0.0,0.0,0.0
828f47fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
828f57fffffffff,87.0,0.0,0.0,0.0,0.0,0.0
828f5ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
828f77fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
828fa7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82a807fffffffff,125.0,24.0,0.0,0.0,0.0,0.0
82a80ffffffffff,8.0,2.0,0.0,0.0,0.0,0.0
82a817fffffffff,208.0,35.0,0.0,0.0,0.0,0.0
82a81ffffffffff,213.0,75.0,0.0,0.0,0.0,0.0
82a827fffffffff,58.0,3.0,0.0,0.0,0.0,0.0
82a82ffffffffff,24.0,0.0,0.0,0.0,0.0,0.0
82a837fffffffff,25.0,2.0,0.0,0.0,0.0,0.0
82a847fffffffff,151.0,1.0,0.0,0.0,0.0,0.0
82a84ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
82a857fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
82a85ffffffffff,203.0,21.0,0.0,0.0,0.0,0.0
82a867fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
82a86ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0
82a877fffffffff,31.0,1.0,0.0,0.0,0.0,0.0
82a887fffffffff,24.0,6.0,0.0,0.0,0.0,0.0
82a88ffffffffff,25.0,5.0,0.0,0.0,0.0,0.0
82a897fffffffff,11.0,1.0,0.0,0.0,0.0,0.0
82a89ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82a8a7fffffffff,53.0,4.0,0.0,0.0,0.0,0.0
82a8affffffffff,39.0,3.0,0.0,0.0,0.0,0.0
82a8b7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
82a8c7fffffffff,20.0,1.0,0.0,0.0,0.0,0.0
82a8cffffffffff,5.0,3.0,0.0,0.0,0.0,0.0
82a8d7fffffffff,78.0,8.0,0.0,0.0,0.0,0.0
82a8dffffffffff,4.0,2.0,0.0,0.0,0.0,0.0
82a8e7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
82a8effffffffff,12.0,2.0,0.0,0.0,0.0,0.0
82a8f7fffffffff,6.0,3.0,0.0,0.0,0.0,0.0
82a907fffffffff,5.0,2.0,0.0,0.0,0.0,0.0
82a90ffffffffff,34.0,0.0,0.0,0.0,0.0,0.0
82a91ffffffffff,36.0,6.0,0.0,0.0,0.0,0.0
82a92ffffffffff,13.0,3.0,0.0,0.0,0.0,0.0
82a947fffffffff,238.0,0.0,0.0,0.0,0.0,0.0
82a94ffffffffff,47.0,0.0,0.0,0.0,0.0,0.0
82a957fffffffff,155.0,0.0,0.0,0.0,0.0,0.0
82a95ffffffffff,98.0,0.0,0.0,0.0,0.0,0.0
82a967fffffffff,107.0,3.0,0.0,0.0,0.0,0.0
82a96ffffffffff,79.0,0.0,0.0,0.0,0.0,0.0
82a977fffffffff,54.0,2.0,0.0,0.0,0.0,0.0
82b207fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
82b20ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
82b21ffffffffff,95.0,0.0,0.0,0.0,0.0,0.0
82b227fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
82b247fffffffff,58.0,0.0,0.0,0.0,0.0,0.0
82b24ffffffffff,169.0,0.0,0.0,0.0,0.0,0.0
82b257fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
82b25ffffffffff,143.0,0.0,0.0,0.0,0.0,0.0
82b267fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
82b26ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
82b277fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
82b2c7fffffffff,648.0,6.0,0.0,0.0,0.0,0.0
82b2cffffffffff,36.0,0.0,0.0,0.0,0.0,0.0
82b2dffffffffff,93.0,0.0,0.0,0.0,0.0,0.0
82b2e7fffffffff,65.0,0.0,0.0,0.0,0.0,0.0
82b2effffffffff,36.0,0.0,0.0,0.0,0.0,0.0
82b307fffffffff,85.0,0.0,0.0,0.0,0.0,0.0
82b30ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82b327fffffffff,5.0,1.0,0.0,0.0,0.0,0.0
82b32ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
82b337fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
82b347fffffffff,100.0,2.0,0.0,0.0,0.0,0.0
82b34ffffffffff,13.0,0.0,0.0,0.0,0.0,0.0
82b357fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
82b35ffffffffff,301.0,2.0,0.0,0.0,0.0,0.0
82b367fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
82b36ffffffffff,19.0,0.0,0.0,0.0,0.0,0.0
82c207fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
82c21ffffffffff,79.0,0.0,0.0,0.0,0.0,0.0
82c227fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82c22ffffffffff,45.0,0.0,0.0,0.0,0.0,0.0
82c2c7fffffffff,79.0,0.0,0.0,0.0,0.0,0.0
82c2cffffffffff,134.0,0.0,0.0,0.0,0.0,0.0
82c2d7fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
82c2dffffffffff,8.0,0.0,0.0,0.0,0.0,0.0
82c2e7fffffffff,224.0,0.0,0.0,0.0,0.0,0.0
82c2effffffffff,39.0,0.0,0.0,0.0,0.0,0.0
82c2f7fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
82c30ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
82c32ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0
82c347fffffffff,34.0,0.0,0.0,0.0,0.0,0.0
82c34ffffffffff,90.0,0.0,0.0,0.0,0.0,0.0
82c357fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
82c35ffffffffff,13.0,0.0,0.0,0.0,0.0,0.0
82c36ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0
82c377fffffffff,44.0,0.0,0.0,0.0,0.0,0.0
82ce87fffffffff,64.0,0.0,0.0,0.0,0.0,0.0
82ce8ffffffffff,123.0,0.0,0.0,0.0,0.0,0.0
82ce97fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
82ce9ffffffffff,34.0,0.0,0.0,0.0,0.0,0.0
82cea7fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
82ceaffffffffff,163.0,0.0,0.0,0.0,0.0,0.0
82ceb7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82cf17fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
82cf87fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82cf8ffffffffff,32.0,0.0,0.0,0.0,0.0,0.0
82cf97fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
82cf9ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
82cfa7fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
82cfaffffffffff,14.0,0.0,0.0,0.0,0.0,0.0
82cfb7fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
82de77fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82df47fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
82df6ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0
