cell_id,Calidris alpina,Calidris alpina pacifica/arcticola,Calidris alpina hudsonia,Calidris alpina arctica,Calidris alpina schinzii,Calidris alpina alpina/centralis,Calidris alpina [sakhalina Group]
840758dffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0
84075a9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84075c1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84075c3ffffffff,83.0,0.0,0.0,0.0,6.0,0.0,0.0
84075c5ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
84075c7ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
84075c9ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
84075cbffffffff,95.0,0.0,0.0,0.0,2.0,0.0,0.0
84075cdffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84075d1ffffffff,394.0,0.0,0.0,0.0,6.0,0.0,0.0
84075d9ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
84075ddffffffff,209.0,0.0,0.0,0.0,5.0,0.0,0.0
84075e1ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
84075e3ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
84075e7ffffffff,45.0,0.0,0.0,0.0,3.0,0.0,0.0
84075e9ffffffff,11.0,0.0,0.0,0.0,3.0,0.0,0.0
84075ebffffffff,74.0,0.0,0.0,0.0,6.0,0.0,0.0
84075edffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8407621ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8407623ffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
8407625ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8407627ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8407635ffffffff,87.0,0.0,0.0,0.0,1.0,0.0,0.0
8407703ffffffff,157.0,0.0,0.0,0.0,6.0,0.0,0.0
8407711ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8407713ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8407715ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8407719ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840771bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8407731ffffffff,222.0,0.0,0.0,0.0,0.0,0.0,0.0
8407733ffffffff,209.0,0.0,0.0,0.0,1.0,0.0,0.0
8407739ffffffff,91.0,0.0,0.0,0.0,0.0,0.0,0.0
840773bffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0
8407753ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
840802dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408065ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
840806dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408103ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408107ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
840811dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408151ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8408153ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408159ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
840815bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8408193ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84081edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408339ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408361ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408365ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8408807ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408809ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840880bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8408829ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840882bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408837ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840883dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408845ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408855ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8408863ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8408867ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8408869ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840886bffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0
8408889ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
840888bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840888dffffffff,34.0,0.0,0.0,0.0,0.0,2.0,0.0
84088d3ffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
84088dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84088e1ffffffff,5.0,0.0,0.0,0.0,0.0,2.0,0.0
84088edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408901ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8408937ffffffff,82.0,0.0,0.0,0.0,0.0,0.0,0.0
8408959ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840895bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8408961ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8408965ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8408985ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
840898bffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8408997ffffffff,91.0,0.0,0.0,0.0,0.0,6.0,0.0
8408999ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84089a5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84089a9ffffffff,170.0,0.0,0.0,0.0,0.0,0.0,0.0
84089abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84089adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84089b1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84089b7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84089bbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84089c3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84089d1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84089d3ffffffff,15.0,0.0,0.0,0.0,0.0,2.0,0.0
84089dbffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
84089e3ffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0
84089e7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
84089ebffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b15ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b17ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b3dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b63ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408b67ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c69ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408c97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408cd3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d19ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d31ffffffff,4.0,0.0,0.0,0.0,0.0,2.0,0.0
8408d43ffffffff,2.0,0.0,0.0,0.0,1.0,0.0,0.0
8408d49ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d4bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d51ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d55ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d57ffffffff,7.0,0.0,0.0,0.0,1.0,0.0,0.0
8408d5dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d81ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d83ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8408d8bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408de7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408e45ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8408e9bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8408ec9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408ed3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8408ed7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8408edbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8408f63ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84094b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8409591ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84095a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8409805ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8409819ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8409821ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8409829ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
840982bffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
840982dffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8409883ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84098a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84098e1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84098e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8409911ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
8409917ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840991bffffffff,185.0,0.0,0.0,0.0,0.0,0.0,0.0
8409927ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8409935ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8409937ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8409981ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8409987ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8409993ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8409997ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84099b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84099e9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a09ffffffff,82.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a41ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a43ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a45ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a47ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a4dffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a55ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a69ffffffff,95.0,0.0,0.0,0.0,0.0,0.0,0.0
8409a6bffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
840a337ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840c143ffffffff,1031.0,0.0,0.0,0.0,0.0,0.0,0.0
840c145ffffffff,93.0,0.0,0.0,0.0,0.0,0.0,0.0
840c147ffffffff,373.0,0.0,0.0,0.0,0.0,0.0,0.0
840c15dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840c1b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840c247ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c309ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
840c32dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840c335ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c415ffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0
840c425ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840c427ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c42dffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0
840c451ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840c455ffffffff,131.0,0.0,0.0,0.0,0.0,0.0,0.0
840c461ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840c503ffffffff,208.0,0.0,0.0,0.0,0.0,0.0,0.0
840c50bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
840c511ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
840c515ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840c51dffffffff,554.0,0.0,0.0,0.0,0.0,0.0,0.0
840c54bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
840c551ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840c555ffffffff,162.0,0.0,0.0,0.0,0.0,0.0,0.0
840c5a5ffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0
840c5a7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840c5adffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
840c6adffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
840c731ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840c733ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
840c809ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840ca43ffffffff,1136.0,0.0,0.0,0.0,0.0,0.0,0.0
840ca53ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ca55ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
840ca91ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ca99ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
840ca9bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840cad3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840cad7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840caddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840cc5bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840ccd1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840cd8dffffffff,133.0,0.0,0.0,0.0,0.0,0.0,0.0
840cdcbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840cdebffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
840ce17ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
840ce33ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
840ceadffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840cee5ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
840cee7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840cee9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
840ceedffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
840cf4bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d013ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840d039ffffffff,2800.0,277.0,0.0,0.0,0.0,0.0,0.0
840d093ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840d0c3ffffffff,190.0,45.0,0.0,0.0,0.0,0.0,0.0
840d0c5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840d0d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d0d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840d0d9ffffffff,61.0,5.0,0.0,0.0,0.0,0.0,0.0
840d0e5ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
840d0ebffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
840d0edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d747ffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0
840d761ffffffff,331.0,61.0,0.0,0.0,0.0,0.0,0.0
840d89bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e003ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e00dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e031ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e039ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e367ffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
840e491ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
840e493ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
840e497ffffffff,116.0,0.0,0.0,0.0,0.0,0.0,0.0
840e499ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840e49bffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4d3ffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4dbffffffff,510.0,0.0,0.0,0.0,0.0,0.0,0.0
840e5b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e801ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
840e805ffffffff,921.0,0.0,0.0,0.0,0.0,0.0,0.0
840e829ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e83bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e863ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e8c5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e8ddffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840e8e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e98bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec19ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec4dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec51ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
840eca7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecbdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecc1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecc9ffffffff,906.0,0.0,0.0,0.0,0.0,0.0,0.0
840ee87ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
840eea7ffffffff,2103.0,0.0,0.0,0.0,0.0,0.0,0.0
840eeabffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
840eeb5ffffffff,107.0,0.0,0.0,0.0,0.0,0.0,0.0
840eed5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840ef07ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840ef1bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840ef29ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840ef2dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840f0b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840f107ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840f8d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840f9adffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0
840fa55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840fb27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840fb2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840fb31ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840fb35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840fb65ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8410167ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8410969ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8411009ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841103bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8411059ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411061ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8411069ffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0
841106bffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8411221ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8411235ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411249ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8411261ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8411265ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8411269ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841126dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84112e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841130dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411319ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841131dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8411359ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841136bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8411549ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8411707ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84118adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84118c5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84118cdffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
84118e9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
