cell_id,Milvus migrans,Milvus migrans [migrans Group],Milvus migrans lineatus/formosanus,Milvus migrans aegyptius/parasitus
8225a7fffffffff,90.0,0.0,12.0,0.0
8225affffffffff,83.0,0.0,68.0,0.0
8225b7fffffffff,129.0,0.0,33.0,0.0
822c07fffffffff,447.0,82.0,0.0,0.0
822c0ffffffffff,346.0,35.0,0.0,0.0
822c17fffffffff,38.0,0.0,0.0,0.0
822c1ffffffffff,11.0,1.0,0.0,0.0
822c27fffffffff,553.0,15.0,0.0,0.0
822c2ffffffffff,276.0,0.0,0.0,0.0
822c37fffffffff,15.0,1.0,0.0,0.0
822c5ffffffffff,2.0,0.0,0.0,0.0
822c67fffffffff,1.0,0.0,0.0,0.0
822c6ffffffffff,1.0,0.0,0.0,0.0
822c77fffffffff,9.0,0.0,0.0,0.0
822c87fffffffff,8.0,0.0,0.0,0.0
822c8ffffffffff,11.0,0.0,0.0,0.0
822c97fffffffff,608.0,129.0,0.0,0.0
822c9ffffffffff,28.0,6.0,0.0,0.0
822ca7fffffffff,2.0,0.0,0.0,0.0
822caffffffffff,28.0,2.0,0.0,0.0
822cc7fffffffff,598.0,3.0,0.0,0.0
822ccffffffffff,2.0,0.0,0.0,0.0
822cd7fffffffff,13.0,1.0,0.0,0.0
822ce7fffffffff,17.0,0.0,0.0,0.0
822cf7fffffffff,391.0,6.0,0.0,0.0
822d07fffffffff,62.0,0.0,0.0,0.0
822d17fffffffff,59.0,2.0,0.0,0.0
822d1ffffffffff,24.0,2.0,0.0,0.0
822d27fffffffff,8.0,0.0,0.0,0.0
822d37fffffffff,64.0,0.0,0.0,0.0
822d47fffffffff,3.0,0.0,0.0,0.0
822d57fffffffff,9.0,2.0,0.0,0.0
822d5ffffffffff,40.0,0.0,0.0,0.0
822d67fffffffff,25.0,0.0,0.0,0.0
822d6ffffffffff,1.0,0.0,0.0,0.0
822d77fffffffff,10.0,0.0,0.0,0.0
822d87fffffffff,8.0,0.0,0.0,0.0
822d97fffffffff,8.0,0.0,0.0,0.0
822da7fffffffff,137.0,1.0,0.0,0.0
822daffffffffff,322.0,6.0,0.0,0.0
822db7fffffffff,5627.0,777.0,0.0,0.0
822e0ffffffffff,207.0,0.0,30.0,0.0
822e17fffffffff,349.0,0.0,214.0,0.0
822e1ffffffffff,151.0,0.0,16.0,0.0
822e2ffffffffff,64.0,0.0,17.0,0.0
822e47fffffffff,67.0,0.0,35.0,0.0
822e67fffffffff,678.0,0.0,144.0,0.0
822e6ffffffffff,767.0,0.0,26.0,0.0
822e77fffffffff,427.0,0.0,196.0,0.0
822e8ffffffffff,26.0,0.0,25.0,0.0
822eaffffffffff,351.0,0.0,160.0,0.0
822ecffffffffff,18.0,0.0,3.0,0.0
822eeffffffffff,1.0,0.0,0.0,0.0
822ef7fffffffff,24.0,0.0,1.0,0.0
822f5ffffffffff,1198.0,0.0,373.0,0.0
823007fffffffff,38.0,0.0,2.0,0.0
823017fffffffff,2.0,0.0,0.0,0.0
82301ffffffffff,15.0,0.0,0.0,0.0
823037fffffffff,11.0,0.0,11.0,0.0
823087fffffffff,5.0,0.0,3.0,0.0
823097fffffffff,89.0,0.0,10.0,0.0
82309ffffffffff,47.0,0.0,18.0,0.0
8230a7fffffffff,4.0,0.0,0.0,0.0
8230affffffffff,2.0,0.0,0.0,0.0
8230c7fffffffff,62.0,0.0,15.0,0.0
8230cffffffffff,11.0,0.0,2.0,0.0
8230d7fffffffff,4.0,0.0,0.0,0.0
8230dffffffffff,147.0,0.0,6.0,0.0
8230e7fffffffff,4.0,0.0,0.0,0.0
823117fffffffff,4.0,0.0,3.0,0.0
82311ffffffffff,2.0,0.0,0.0,0.0
823127fffffffff,16.0,0.0,16.0,0.0
82312ffffffffff,1.0,0.0,1.0,0.0
823137fffffffff,1.0,0.0,0.0,0.0
823187fffffffff,152.0,0.0,42.0,0.0
82318ffffffffff,11.0,0.0,7.0,0.0
8231a7fffffffff,4.0,0.0,0.0,0.0
8231affffffffff,135.0,0.0,34.0,0.0
823447fffffffff,1.0,0.0,0.0,0.0
82344ffffffffff,5.0,0.0,0.0,0.0
82346ffffffffff,7.0,0.0,0.0,0.0
823817fffffffff,55.0,1.0,0.0,0.0
823827fffffffff,68.0,0.0,0.0,0.0
823837fffffffff,147.0,37.0,0.0,0.0
823847fffffffff,5.0,2.0,0.0,0.0
823867fffffffff,42.0,3.0,0.0,0.0
82386ffffffffff,25.0,0.0,0.0,0.0
823877fffffffff,21.0,1.0,0.0,0.0
823907fffffffff,12869.0,388.0,0.0,0.0
82390ffffffffff,4341.0,45.0,0.0,0.0
823917fffffffff,2595.0,13.0,0.0,0.0
82391ffffffffff,9308.0,527.0,0.0,0.0
823927fffffffff,2407.0,33.0,0.0,0.0
82392ffffffffff,9292.0,115.0,0.0,0.0
823937fffffffff,1645.0,17.0,0.0,0.0
823947fffffffff,401.0,0.0,0.0,0.0
82394ffffffffff,2.0,0.0,0.0,0.0
823957fffffffff,48.0,0.0,0.0,0.0
82395ffffffffff,17.0,0.0,0.0,0.0
823967fffffffff,511.0,20.0,0.0,0.0
82396ffffffffff,1162.0,104.0,0.0,0.0
823977fffffffff,6327.0,80.0,0.0,0.0
823987fffffffff,119.0,15.0,0.0,0.0
82398ffffffffff,251.0,41.0,0.0,0.0
823997fffffffff,22.0,3.0,0.0,0.0
82399ffffffffff,19.0,5.0,0.0,0.0
8239affffffffff,294.0,50.0,0.0,0.0
823c07fffffffff,3248.0,84.0,484.0,0.0
823c0ffffffffff,85.0,0.0,28.0,0.0
823c17fffffffff,237.0,0.0,5.0,0.0
823c1ffffffffff,1426.0,31.0,140.0,0.0
823c37fffffffff,612.0,21.0,20.0,0.0
823c47fffffffff,3.0,0.0,0.0,0.0
823c57fffffffff,20.0,0.0,6.0,0.0
823c5ffffffffff,287.0,7.0,68.0,0.0
823c6ffffffffff,51.0,0.0,5.0,0.0
823c77fffffffff,8.0,0.0,0.0,0.0
823c87fffffffff,352.0,0.0,0.0,0.0
823c8ffffffffff,1023.0,0.0,0.0,0.0
823c97fffffffff,1180.0,0.0,0.0,0.0
823c9ffffffffff,428.0,0.0,0.0,0.0
823ca7fffffffff,254.0,0.0,0.0,0.0
823caffffffffff,596.0,17.0,9.0,0.0
823cb7fffffffff,4955.0,0.0,0.0,0.0
823cc7fffffffff,503.0,11.0,13.0,0.0
823ccffffffffff,29.0,0.0,2.0,0.0
823cd7fffffffff,23.0,0.0,0.0,0.0
823cdffffffffff,60.0,3.0,16.0,0.0
823ce7fffffffff,3924.0,62.0,310.0,0.0
823ceffffffffff,452.0,5.0,62.0,0.0
823cf7fffffffff,10196.0,293.0,208.0,0.0
823d07fffffffff,152.0,0.0,13.0,0.0
823d17fffffffff,12615.0,34.0,12.0,0.0
823d1ffffffffff,231.0,0.0,0.0,0.0
823d27fffffffff,34.0,0.0,3.0,0.0
823d2ffffffffff,1.0,0.0,0.0,0.0
823d37fffffffff,3272.0,42.0,530.0,0.0
823d67fffffffff,2.0,0.0,0.0,0.0
823d87fffffffff,1603.0,85.0,32.0,0.0
823d8ffffffffff,1089.0,44.0,0.0,0.0
823d97fffffffff,1119.0,9.0,0.0,0.0
823d9ffffffffff,429.0,22.0,0.0,0.0
823da7fffffffff,10702.0,47.0,27.0,0.0
823daffffffffff,2677.0,2.0,0.0,0.0
823db7fffffffff,589.0,26.0,14.0,0.0
823e2ffffffffff,1.0,0.0,0.0,0.0
823e47fffffffff,702.0,80.0,0.0,0.0
823e4ffffffffff,10.0,0.0,0.0,0.0
823e5ffffffffff,264.0,10.0,0.0,34.0
823e67fffffffff,69.0,4.0,0.0,16.0
823e6ffffffffff,2667.0,366.0,0.0,0.0
823e77fffffffff,11.0,0.0,0.0,0.0
823eeffffffffff,1.0,0.0,0.0,0.0
823f27fffffffff,2.0,0.0,0.0,0.0
823f2ffffffffff,11.0,0.0,0.0,0.0
823f37fffffffff,21.0,0.0,0.0,0.0
823f4ffffffffff,27.0,0.0,0.0,0.0
823f67fffffffff,10.0,0.0,0.0,0.0
823f6ffffffffff,34.0,0.0,0.0,0.0
823f77fffffffff,139.0,2.0,0.0,0.0
82400ffffffffff,4.0,0.0,0.0,0.0
82401ffffffffff,13.0,0.0,2.0,0.0
824027fffffffff,8.0,0.0,2.0,0.0
82402ffffffffff,66.0,0.0,0.0,0.0
824037fffffffff,1.0,0.0,0.0,0.0
824047fffffffff,8.0,0.0,0.0,0.0
82404ffffffffff,54.0,4.0,11.0,0.0
82405ffffffffff,9.0,0.0,2.0,0.0
824067fffffffff,7.0,0.0,0.0,0.0
824077fffffffff,26.0,0.0,2.0,0.0
8240a7fffffffff,9.0,0.0,1.0,0.0
8240affffffffff,28.0,0.0,15.0,0.0
8240b7fffffffff,32.0,0.0,6.0,0.0
8240c7fffffffff,138.0,0.0,88.0,0.0
8240cffffffffff,5.0,0.0,4.0,0.0
8240d7fffffffff,2.0,0.0,0.0,0.0
8240dffffffffff,60.0,0.0,20.0,0.0
8240e7fffffffff,29.0,0.0,4.0,0.0
8240effffffffff,7.0,0.0,2.0,0.0
824107fffffffff,577.0,0.0,106.0,0.0
82410ffffffffff,6.0,0.0,2.0,0.0
824117fffffffff,27.0,0.0,7.0,0.0
82411ffffffffff,3772.0,0.0,1042.0,0.0
824147fffffffff,149.0,4.0,17.0,0.0
824157fffffffff,20.0,0.0,0.0,0.0
82415ffffffffff,8.0,0.0,0.0,0.0
824167fffffffff,5.0,0.0,0.0,0.0
82416ffffffffff,36.0,0.0,2.0,0.0
824177fffffffff,66.0,0.0,23.0,0.0
824187fffffffff,9.0,0.0,4.0,0.0
824197fffffffff,59.0,0.0,42.0,0.0
82419ffffffffff,11.0,0.0,0.0,0.0
8241a7fffffffff,1290.0,0.0,200.0,0.0
8241b7fffffffff,23.0,0.0,2.0,0.0
82420ffffffffff,4.0,0.0,0.0,0.0
824227fffffffff,6.0,0.0,0.0,0.0
824237fffffffff,30.0,0.0,0.0,0.0
82424ffffffffff,349.0,9.0,0.0,0.0
824257fffffffff,128.0,8.0,11.0,0.0
82425ffffffffff,592.0,39.0,109.0,0.0
82426ffffffffff,981.0,0.0,1.0,0.0
8242c7fffffffff,785.0,16.0,25.0,0.0
8242cffffffffff,5169.0,392.0,60.0,0.0
8242d7fffffffff,9.0,0.0,0.0,0.0
8242dffffffffff,1699.0,26.0,53.0,0.0
8242e7fffffffff,118.0,6.0,0.0,0.0
8242effffffffff,116.0,0.0,1.0,0.0
82430ffffffffff,5.0,0.0,0.0,0.0
824317fffffffff,4.0,0.0,0.0,0.0
82431ffffffffff,117.0,0.0,0.0,0.0
824327fffffffff,1.0,0.0,0.0,0.0
82432ffffffffff,2.0,0.0,0.0,0.0
824337fffffffff,14.0,0.0,0.0,0.0
824357fffffffff,5.0,0.0,0.0,0.0
824367fffffffff,81.0,0.0,0.0,0.0
82438ffffffffff,5.0,0.0,0.0,0.0
82439ffffffffff,3.0,0.0,0.0,0.0
8243a7fffffffff,54.0,0.0,0.0,0.0
8243affffffffff,67.0,0.0,0.0,0.0
824b27fffffffff,3.0,0.0,3.0,0.0
824b37fffffffff,6.0,0.0,4.0,0.0
824b67fffffffff,360.0,0.0,207.0,0.0
824b6ffffffffff,26.0,0.0,6.0,0.0
824b77fffffffff,581.0,0.0,398.0,0.0
824b87fffffffff,283.0,0.0,16.0,0.0
824ba7fffffffff,9934.0,0.0,839.0,0.0
824bb7fffffffff,2796.0,0.0,177.0,0.0
824f4ffffffffff,2.0,0.0,0.0,0.0
825207fffffffff,7.0,0.0,0.0,2.0
825217fffffffff,31.0,0.0,0.0,7.0
82521ffffffffff,118.0,12.0,0.0,36.0
825237fffffffff,20.0,1.0,0.0,2.0
82524ffffffffff,48.0,0.0,16.0,10.0
82525ffffffffff,1.0,0.0,0.0,1.0
82526ffffffffff,3.0,0.0,3.0,0.0
825287fffffffff,103.0,3.0,0.0,45.0
82528ffffffffff,24.0,0.0,0.0,13.0
825297fffffffff,31.0,0.0,0.0,23.0
82529ffffffffff,726.0,39.0,0.0,404.0
8252b7fffffffff,1.0,0.0,0.0,0.0
8252cffffffffff,2.0,0.0,0.0,2.0
8252d7fffffffff,25.0,0.0,0.0,7.0
8252f7fffffffff,1.0,0.0,0.0,0.0
825317fffffffff,2.0,0.0,0.0,0.0
825337fffffffff,4.0,2.0,0.0,0.0
825347fffffffff,3.0,0.0,0.0,0.0
82534ffffffffff,1.0,0.0,0.0,0.0
825357fffffffff,1.0,0.0,0.0,0.0
825367fffffffff,14.0,0.0,0.0,0.0
82536ffffffffff,3.0,0.0,0.0,0.0
8253a7fffffffff,2.0,0.0,0.0,0.0
8253affffffffff,4.0,0.0,0.0,0.0
8253b7fffffffff,78.0,10.0,0.0,29.0
825407fffffffff,5.0,0.0,0.0,4.0
82540ffffffffff,9.0,0.0,0.0,9.0
825417fffffffff,592.0,78.0,0.0,346.0
82541ffffffffff,890.0,40.0,0.0,529.0
825447fffffffff,25.0,2.0,0.0,10.0
825457fffffffff,1.0,0.0,0.0,1.0
825497fffffffff,8.0,0.0,0.0,0.0
8254affffffffff,1705.0,182.0,0.0,975.0
8254b7fffffffff,9.0,0.0,0.0,0.0
8254c7fffffffff,44.0,0.0,0.0,27.0
8254cffffffffff,8.0,0.0,0.0,0.0
8254e7fffffffff,129.0,12.0,0.0,54.0
8254effffffffff,17.0,0.0,0.0,6.0
8254f7fffffffff,558.0,24.0,0.0,346.0
82550ffffffffff,3.0,0.0,0.0,0.0
825517fffffffff,36.0,4.0,0.0,0.0
82551ffffffffff,12.0,0.0,0.0,0.0
825527fffffffff,1.0,0.0,0.0,0.0
8255affffffffff,6.0,0.0,0.0,0.0
82585ffffffffff,5.0,0.0,0.0,0.0
825887fffffffff,9.0,0.0,0.0,0.0
82588ffffffffff,4.0,0.0,0.0,2.0
825897fffffffff,321.0,12.0,0.0,149.0
82589ffffffffff,10.0,0.0,0.0,1.0
8258a7fffffffff,16.0,0.0,0.0,5.0
8258b7fffffffff,28.0,0.0,0.0,9.0
8258cffffffffff,3.0,0.0,0.0,0.0
8258d7fffffffff,26.0,0.0,0.0,24.0
8258dffffffffff,14.0,0.0,0.0,10.0
8258e7fffffffff,88.0,0.0,0.0,62.0
8258f7fffffffff,11.0,3.0,0.0,0.0
825987fffffffff,4.0,0.0,0.0,0.0
82598ffffffffff,5.0,0.0,0.0,0.0
825997fffffffff,11.0,0.0,0.0,0.0
82599ffffffffff,187.0,14.0,0.0,134.0
826007fffffffff,12568.0,0.0,0.0,0.0
826017fffffffff,54022.0,462.0,0.0,0.0
82601ffffffffff,6286.0,0.0,0.0,0.0
826027fffffffff,5272.0,10.0,0.0,0.0
826037fffffffff,16058.0,42.0,0.0,0.0
826087fffffffff,305.0,0.0,0.0,0.0
82608ffffffffff,19552.0,0.0,537.0,0.0
826097fffffffff,524.0,0.0,0.0,0.0
82609ffffffffff,401.0,0.0,12.0,0.0
8260a7fffffffff,657.0,0.0,0.0,0.0
8260affffffffff,6802.0,0.0,75.0,0.0
8260b7fffffffff,2749.0,0.0,0.0,0.0
8260f7fffffffff,10.0,0.0,0.0,0.0
826107fffffffff,14.0,0.0,0.0,0.0
826117fffffffff,1.0,0.0,0.0,0.0
82611ffffffffff,979.0,15.0,0.0,0.0
82618ffffffffff,5073.0,38.0,0.0,0.0
826197fffffffff,2.0,0.0,0.0,0.0
82619ffffffffff,428.0,0.0,0.0,0.0
8261affffffffff,768.0,1.0,0.0,0.0
826327fffffffff,1.0,0.0,0.0,0.0
826337fffffffff,62.0,0.0,5.0,27.0
826417fffffffff,15.0,0.0,9.0,0.0
826427fffffffff,3.0,0.0,0.0,0.0
826437fffffffff,307.0,2.0,218.0,0.0
826487fffffffff,472.0,0.0,274.0,0.0
82648ffffffffff,77.0,6.0,23.0,0.0
826497fffffffff,19.0,0.0,4.0,0.0
82649ffffffffff,14.0,0.0,6.0,0.0
8264a7fffffffff,794.0,42.0,571.0,0.0
8264affffffffff,20.0,2.0,8.0,0.0
8264b7fffffffff,58.0,0.0,42.0,0.0
826507fffffffff,24.0,0.0,1.0,0.0
82650ffffffffff,2.0,0.0,0.0,0.0
82651ffffffffff,81.0,0.0,3.0,0.0
826527fffffffff,38.0,0.0,6.0,0.0
826587fffffffff,17.0,0.0,6.0,0.0
82658ffffffffff,768.0,18.0,353.0,0.0
826597fffffffff,4.0,0.0,0.0,0.0
82659ffffffffff,298.0,24.0,150.0,0.0
8265a7fffffffff,3.0,0.0,0.0,0.0
8265b7fffffffff,4.0,0.0,2.0,0.0
8268c7fffffffff,11.0,2.0,0.0,0.0
8268cffffffffff,113.0,18.0,0.0,0.0
8268d7fffffffff,1.0,0.0,0.0,0.0
826a17fffffffff,2.0,0.0,0.0,2.0
826a47fffffffff,24.0,1.0,0.0,14.0
826a4ffffffffff,47.0,4.0,0.0,33.0
826a57fffffffff,4.0,0.0,0.0,2.0
826a5ffffffffff,146.0,5.0,0.0,32.0
826a6ffffffffff,39.0,0.0,0.0,23.0
826a9ffffffffff,28.0,0.0,0.0,28.0
826ac7fffffffff,717.0,28.0,0.0,305.0
826acffffffffff,1960.0,32.0,0.0,832.0
826adffffffffff,1407.0,2.0,0.0,927.0
826ae7fffffffff,6.0,0.0,0.0,6.0
826aeffffffffff,639.0,30.0,0.0,287.0
826b17fffffffff,10.0,0.0,0.0,10.0
826b4ffffffffff,2.0,0.0,0.0,0.0
826b6ffffffffff,14.0,0.0,0.0,0.0
826bb7fffffffff,2.0,0.0,0.0,0.0
8272d7fffffffff,17.0,0.0,0.0,0.0
8272dffffffffff,588.0,127.0,0.0,0.0
827507fffffffff,7.0,0.0,0.0,4.0
82750ffffffffff,1347.0,5.0,0.0,1103.0
827517fffffffff,1.0,0.0,0.0,0.0
82751ffffffffff,32.0,0.0,0.0,0.0
827527fffffffff,585.0,42.0,0.0,393.0
82752ffffffffff,556.0,0.0,0.0,442.0
827537fffffffff,33.0,0.0,0.0,0.0
827577fffffffff,385.0,0.0,0.0,249.0
827587fffffffff,11.0,0.0,0.0,2.0
8275a7fffffffff,1.0,0.0,0.0,0.0
8275affffffffff,1.0,0.0,0.0,0.0
8275b7fffffffff,6.0,0.0,0.0,1.0
827a47fffffffff,414.0,8.0,0.0,152.0
827a4ffffffffff,317.0,13.0,0.0,86.0
827a57fffffffff,2.0,0.0,0.0,0.0
827a5ffffffffff,7.0,0.0,0.0,4.0
827a67fffffffff,248.0,1.0,0.0,122.0
827a6ffffffffff,2737.0,56.0,0.0,850.0
827ac7fffffffff,5.0,0.0,0.0,1.0
827acffffffffff,1082.0,53.0,0.0,607.0
827adffffffffff,145.0,2.0,0.0,74.0
827aeffffffffff,169.0,11.0,0.0,115.0
827b4ffffffffff,125.0,2.0,0.0,78.0
827b5ffffffffff,301.0,1.0,0.0,124.0
827b6ffffffffff,34.0,4.0,0.0,7.0
82828ffffffffff,95.0,0.0,0.0,53.0
828297fffffffff,1.0,0.0,0.0,0.0
8282a7fffffffff,7.0,0.0,0.0,4.0
8282affffffffff,2.0,0.0,0.0,2.0
8282b7fffffffff,1.0,0.0,0.0,1.0
8282c7fffffffff,59.0,0.0,0.0,30.0
8282d7fffffffff,296.0,0.0,0.0,211.0
8282dffffffffff,4.0,0.0,0.0,2.0
8282e7fffffffff,154.0,0.0,0.0,84.0
8282f7fffffffff,52.0,0.0,0.0,48.0
828317fffffffff,13.0,0.0,0.0,3.0
828337fffffffff,4.0,0.0,0.0,2.0
82838ffffffffff,4.0,0.0,0.0,0.0
82839ffffffffff,16.0,0.0,0.0,16.0
8283a7fffffffff,8.0,0.0,0.0,6.0
8283affffffffff,3.0,0.0,0.0,0.0
82941ffffffffff,18.0,0.0,0.0,0.0
829427fffffffff,4.0,0.0,0.0,0.0
