cell_id,Botaurus minutus,Botaurus minutus minutus,Botaurus minutus payesii,Botaurus minutus podiceps
831e2efffffffff,10.0,0.0,0.0,0.0
831e30fffffffff,5.0,0.0,0.0,0.0
831e31fffffffff,2.0,0.0,0.0,0.0
831e32fffffffff,3.0,0.0,0.0,0.0
831e33fffffffff,7.0,0.0,0.0,0.0
831e34fffffffff,8.0,0.0,0.0,0.0
831e35fffffffff,37.0,0.0,0.0,0.0
831e36fffffffff,4.0,0.0,0.0,0.0
831e42fffffffff,16.0,0.0,0.0,0.0
831e45fffffffff,1.0,0.0,0.0,0.0
831e4afffffffff,8.0,0.0,0.0,0.0
831e4dfffffffff,6.0,0.0,0.0,0.0
831e51fffffffff,21.0,0.0,0.0,0.0
831e52fffffffff,1.0,0.0,0.0,0.0
831e55fffffffff,2.0,0.0,0.0,0.0
831e56fffffffff,2.0,0.0,0.0,0.0
831e58fffffffff,6.0,0.0,0.0,0.0
831e5afffffffff,52.0,0.0,0.0,0.0
831e5cfffffffff,20.0,0.0,0.0,0.0
831e5dfffffffff,12.0,0.0,0.0,0.0
831e5efffffffff,27.0,0.0,0.0,0.0
831e63fffffffff,17.0,0.0,0.0,0.0
831e69fffffffff,4.0,0.0,0.0,0.0
831e6bfffffffff,5.0,0.0,0.0,0.0
831e6dfffffffff,8.0,0.0,0.0,0.0
831e72fffffffff,2.0,0.0,0.0,0.0
831e75fffffffff,4.0,0.0,0.0,0.0
831e76fffffffff,4.0,0.0,0.0,0.0
831e80fffffffff,3.0,0.0,0.0,0.0
831e83fffffffff,8.0,0.0,0.0,0.0
831e84fffffffff,4.0,0.0,0.0,0.0
831e86fffffffff,1.0,0.0,0.0,0.0
831e92fffffffff,2.0,0.0,0.0,0.0
831ea0fffffffff,15.0,0.0,0.0,0.0
831ea1fffffffff,12.0,0.0,0.0,0.0
831ea2fffffffff,4.0,0.0,0.0,0.0
831ea4fffffffff,7.0,0.0,0.0,0.0
831ea5fffffffff,9.0,0.0,0.0,0.0
831ea8fffffffff,20.0,0.0,0.0,0.0
831ea9fffffffff,2.0,0.0,0.0,0.0
831eabfffffffff,4.0,0.0,0.0,0.0
831eacfffffffff,2.0,0.0,0.0,0.0
831eadfffffffff,3.0,0.0,0.0,0.0
831eaefffffffff,3.0,0.0,0.0,0.0
831eb0fffffffff,11.0,0.0,0.0,0.0
831eb1fffffffff,4.0,0.0,0.0,0.0
831eb2fffffffff,2.0,0.0,0.0,0.0
831eb4fffffffff,16.0,0.0,0.0,0.0
831eb5fffffffff,1.0,0.0,0.0,0.0
831ec0fffffffff,32.0,0.0,0.0,0.0
831ec1fffffffff,51.0,4.0,0.0,0.0
831ec2fffffffff,58.0,0.0,0.0,0.0
831ec3fffffffff,5.0,0.0,0.0,0.0
831ec4fffffffff,120.0,3.0,0.0,0.0
831ec5fffffffff,2.0,0.0,0.0,0.0
831ec6fffffffff,4.0,0.0,0.0,0.0
831ec9fffffffff,75.0,0.0,0.0,0.0
831ecafffffffff,34.0,0.0,0.0,0.0
831ecbfffffffff,31.0,0.0,0.0,0.0
831eccfffffffff,9.0,0.0,0.0,0.0
831ecdfffffffff,33.0,0.0,0.0,0.0
831ecefffffffff,6.0,0.0,0.0,0.0
831ed0fffffffff,6.0,0.0,0.0,0.0
831ed1fffffffff,17.0,0.0,0.0,0.0
831ed2fffffffff,4.0,0.0,0.0,0.0
831ed4fffffffff,2.0,0.0,0.0,0.0
831ed5fffffffff,29.0,0.0,0.0,0.0
831ed6fffffffff,1.0,0.0,0.0,0.0
831ed9fffffffff,125.0,2.0,0.0,0.0
831edafffffffff,89.0,0.0,0.0,0.0
831edcfffffffff,17.0,0.0,0.0,0.0
831edefffffffff,17.0,0.0,0.0,0.0
831ee1fffffffff,1.0,0.0,0.0,0.0
831ee3fffffffff,1.0,0.0,0.0,0.0
831ee5fffffffff,2.0,0.0,0.0,0.0
831ee6fffffffff,13.0,0.0,0.0,0.0
831ee8fffffffff,48.0,9.0,0.0,0.0
831ee9fffffffff,20.0,5.0,0.0,0.0
831eeafffffffff,1.0,0.0,0.0,0.0
831eebfffffffff,18.0,1.0,0.0,0.0
831eecfffffffff,3.0,0.0,0.0,0.0
831eedfffffffff,9.0,0.0,0.0,0.0
831eeefffffffff,4.0,0.0,0.0,0.0
831ef0fffffffff,2.0,0.0,0.0,0.0
831ef1fffffffff,17.0,0.0,0.0,0.0
831ef3fffffffff,2.0,0.0,0.0,0.0
831ef5fffffffff,3.0,0.0,0.0,0.0
831ef6fffffffff,5.0,0.0,0.0,0.0
831f09fffffffff,3.0,0.0,0.0,0.0
831f1afffffffff,3.0,0.0,0.0,0.0
831f1cfffffffff,8.0,0.0,0.0,0.0
831f1dfffffffff,2.0,0.0,0.0,0.0
831f40fffffffff,3.0,0.0,0.0,0.0
831f4efffffffff,17.0,0.0,0.0,0.0
831f51fffffffff,6.0,0.0,0.0,0.0
831f52fffffffff,7.0,0.0,0.0,0.0
831f53fffffffff,10.0,0.0,0.0,0.0
831f54fffffffff,1.0,0.0,0.0,0.0
831f56fffffffff,4.0,0.0,0.0,0.0
831f58fffffffff,2.0,0.0,0.0,0.0
831f59fffffffff,2.0,0.0,0.0,0.0
831f5afffffffff,2.0,0.0,0.0,0.0
831f5bfffffffff,2.0,0.0,0.0,0.0
831f5cfffffffff,1.0,0.0,0.0,0.0
831f5dfffffffff,2.0,0.0,0.0,0.0
831f5efffffffff,8.0,0.0,0.0,0.0
831f71fffffffff,9.0,0.0,0.0,0.0
831f72fffffffff,2.0,0.0,0.0,0.0
831f81fffffffff,5.0,0.0,0.0,0.0
831f82fffffffff,12.0,0.0,0.0,0.0
831f83fffffffff,51.0,0.0,0.0,0.0
831f89fffffffff,4.0,0.0,0.0,0.0
831f8cfffffffff,8.0,0.0,0.0,0.0
831f8dfffffffff,18.0,0.0,0.0,0.0
831f8efffffffff,24.0,0.0,0.0,0.0
831f91fffffffff,27.0,0.0,0.0,0.0
831f95fffffffff,2.0,0.0,0.0,0.0
831f98fffffffff,17.0,0.0,0.0,0.0
831f99fffffffff,4.0,0.0,0.0,0.0
831f9afffffffff,8.0,0.0,0.0,0.0
831f9bfffffffff,2.0,0.0,0.0,0.0
831f9cfffffffff,16.0,0.0,0.0,0.0
831f9dfffffffff,3.0,0.0,0.0,0.0
831fa3fffffffff,15.0,0.0,0.0,0.0
831fa4fffffffff,8.0,0.0,0.0,0.0
831fa6fffffffff,3.0,0.0,0.0,0.0
831fa8fffffffff,30.0,0.0,0.0,0.0
831faafffffffff,12.0,0.0,0.0,0.0
831fabfffffffff,8.0,0.0,0.0,0.0
831fadfffffffff,2.0,0.0,0.0,0.0
831faefffffffff,2.0,0.0,0.0,0.0
831fb0fffffffff,5.0,0.0,0.0,0.0
831fb2fffffffff,6.0,0.0,0.0,0.0
831fb4fffffffff,7.0,0.0,0.0,0.0
832018fffffffff,8.0,0.0,0.0,0.0
83202dfffffffff,1.0,0.0,0.0,0.0
83204afffffffff,5.0,0.0,0.0,0.0
832054fffffffff,1.0,0.0,0.0,0.0
832059fffffffff,3.0,0.0,0.0,0.0
83205bfffffffff,7.0,0.0,0.0,0.0
83209bfffffffff,13.0,0.0,0.0,0.0
8320a1fffffffff,3.0,0.0,0.0,0.0
8320a6fffffffff,1.0,0.0,0.0,0.0
8320b1fffffffff,1.0,0.0,0.0,0.0
8320b3fffffffff,2.0,0.0,0.0,0.0
8320c9fffffffff,4.0,0.0,0.0,0.0
8320e1fffffffff,5.0,0.0,0.0,0.0
8320e6fffffffff,3.0,0.0,0.0,0.0
8320e8fffffffff,2.0,0.0,0.0,0.0
8320e9fffffffff,9.0,0.0,0.0,0.0
832121fffffffff,1.0,0.0,0.0,0.0
832123fffffffff,8.0,0.0,0.0,0.0
832150fffffffff,1.0,0.0,0.0,0.0
83219efffffffff,2.0,0.0,0.0,0.0
8321a6fffffffff,2.0,0.0,0.0,0.0
832428fffffffff,3.0,0.0,0.0,0.0
832510fffffffff,2.0,0.0,0.0,0.0
832513fffffffff,1.0,0.0,0.0,0.0
832592fffffffff,2.0,0.0,0.0,0.0
8325a4fffffffff,4.0,0.0,0.0,0.0
8325aefffffffff,1.0,0.0,0.0,0.0
8325b0fffffffff,8.0,0.0,0.0,0.0
8325b3fffffffff,1.0,0.0,0.0,0.0
8325b4fffffffff,15.0,0.0,0.0,0.0
832c00fffffffff,41.0,0.0,0.0,0.0
832c01fffffffff,8.0,0.0,0.0,0.0
832c03fffffffff,1.0,0.0,0.0,0.0
832c04fffffffff,276.0,0.0,0.0,0.0
832c06fffffffff,7.0,0.0,0.0,0.0
832c09fffffffff,3.0,0.0,0.0,0.0
832c0bfffffffff,18.0,0.0,0.0,0.0
832c0cfffffffff,3.0,0.0,0.0,0.0
832c13fffffffff,14.0,0.0,0.0,0.0
832c19fffffffff,5.0,0.0,0.0,0.0
832c1bfffffffff,2.0,0.0,0.0,0.0
832c1dfffffffff,4.0,0.0,0.0,0.0
832c1efffffffff,16.0,0.0,0.0,0.0
832c20fffffffff,45.0,0.0,0.0,0.0
832c21fffffffff,4.0,0.0,0.0,0.0
832c23fffffffff,3.0,0.0,0.0,0.0
832c26fffffffff,2.0,0.0,0.0,0.0
832c2afffffffff,52.0,0.0,0.0,0.0
832c2bfffffffff,2.0,0.0,0.0,0.0
832c2efffffffff,11.0,0.0,0.0,0.0
832c31fffffffff,7.0,0.0,0.0,0.0
832c42fffffffff,1.0,0.0,0.0,0.0
832c62fffffffff,8.0,0.0,0.0,0.0
832c6afffffffff,1.0,0.0,0.0,0.0
832c6dfffffffff,2.0,0.0,0.0,0.0
832c72fffffffff,6.0,0.0,0.0,0.0
832c82fffffffff,5.0,0.0,0.0,0.0
832c83fffffffff,12.0,1.0,0.0,0.0
832c90fffffffff,13.0,0.0,0.0,0.0
832c93fffffffff,320.0,7.0,0.0,0.0
832c98fffffffff,3.0,0.0,0.0,0.0
832c9cfffffffff,24.0,1.0,0.0,0.0
832c9dfffffffff,4.0,0.0,0.0,0.0
832ca1fffffffff,2.0,0.0,0.0,0.0
832ca4fffffffff,2.0,0.0,0.0,0.0
832ca8fffffffff,2.0,0.0,0.0,0.0
832cacfffffffff,29.0,0.0,0.0,0.0
832cc0fffffffff,10.0,0.0,0.0,0.0
832cc1fffffffff,12.0,0.0,0.0,0.0
832cc3fffffffff,3.0,0.0,0.0,0.0
832cc6fffffffff,5.0,0.0,0.0,0.0
832ccafffffffff,1.0,0.0,0.0,0.0
832cd4fffffffff,9.0,1.0,0.0,0.0
832cd5fffffffff,4.0,0.0,0.0,0.0
832cd9fffffffff,2.0,0.0,0.0,0.0
832ce4fffffffff,21.0,0.0,0.0,0.0
832ce5fffffffff,1.0,0.0,0.0,0.0
832cf0fffffffff,23.0,0.0,0.0,0.0
832cf1fffffffff,2.0,0.0,0.0,0.0
832cf3fffffffff,43.0,5.0,0.0,0.0
832cf5fffffffff,3.0,0.0,0.0,0.0
832d01fffffffff,1.0,0.0,0.0,0.0
832d02fffffffff,2.0,0.0,0.0,0.0
832d03fffffffff,18.0,0.0,0.0,0.0
832d05fffffffff,2.0,0.0,0.0,0.0
832d10fffffffff,39.0,0.0,0.0,0.0
832d12fffffffff,9.0,0.0,0.0,0.0
832d14fffffffff,12.0,0.0,0.0,0.0
832d15fffffffff,2.0,0.0,0.0,0.0
832d1afffffffff,1.0,0.0,0.0,0.0
832d22fffffffff,7.0,0.0,0.0,0.0
832d31fffffffff,4.0,0.0,0.0,0.0
832d32fffffffff,9.0,0.0,0.0,0.0
832d33fffffffff,87.0,0.0,0.0,0.0
832d35fffffffff,6.0,0.0,0.0,0.0
832d64fffffffff,25.0,0.0,0.0,0.0
832d66fffffffff,2.0,0.0,0.0,0.0
832d72fffffffff,6.0,0.0,0.0,0.0
832da1fffffffff,74.0,0.0,0.0,0.0
832da2fffffffff,1.0,0.0,0.0,0.0
832da4fffffffff,3.0,0.0,0.0,0.0
832da5fffffffff,31.0,0.0,0.0,0.0
832da6fffffffff,2.0,0.0,0.0,0.0
832da8fffffffff,68.0,0.0,0.0,0.0
832dabfffffffff,2.0,0.0,0.0,0.0
832dacfffffffff,16.0,0.0,0.0,0.0
832dadfffffffff,2.0,0.0,0.0,0.0
832daefffffffff,18.0,0.0,0.0,0.0
832db0fffffffff,668.0,20.0,0.0,0.0
832db1fffffffff,99.0,19.0,0.0,0.0
832db2fffffffff,233.0,22.0,0.0,0.0
832db3fffffffff,23.0,0.0,0.0,0.0
832db6fffffffff,15.0,0.0,0.0,0.0
833816fffffffff,2.0,0.0,0.0,0.0
833824fffffffff,12.0,0.0,0.0,0.0
833825fffffffff,79.0,0.0,0.0,0.0
833826fffffffff,14.0,0.0,0.0,0.0
833842fffffffff,2.0,0.0,0.0,0.0
833862fffffffff,2.0,0.0,0.0,0.0
833869fffffffff,2.0,0.0,0.0,0.0
83386afffffffff,4.0,0.0,0.0,0.0
83386efffffffff,3.0,0.0,0.0,0.0
833900fffffffff,47.0,0.0,0.0,0.0
833901fffffffff,525.0,0.0,0.0,0.0
833902fffffffff,174.0,0.0,0.0,0.0
833903fffffffff,173.0,0.0,0.0,0.0
833905fffffffff,81.0,0.0,0.0,0.0
833906fffffffff,34.0,0.0,0.0,0.0
833908fffffffff,129.0,0.0,0.0,0.0
83390bfffffffff,4.0,0.0,0.0,0.0
83390cfffffffff,423.0,0.0,0.0,0.0
83390dfffffffff,2.0,0.0,0.0,0.0
83390efffffffff,22.0,0.0,0.0,0.0
833910fffffffff,132.0,0.0,0.0,0.0
833911fffffffff,566.0,0.0,0.0,0.0
833915fffffffff,38.0,0.0,0.0,0.0
833918fffffffff,75.0,0.0,0.0,0.0
833919fffffffff,81.0,0.0,0.0,0.0
83391afffffffff,25.0,0.0,0.0,0.0
83391cfffffffff,209.0,0.0,0.0,0.0
83391dfffffffff,12.0,0.0,0.0,0.0
83391efffffffff,408.0,0.0,0.0,0.0
833920fffffffff,4.0,0.0,0.0,0.0
833922fffffffff,83.0,0.0,0.0,0.0
833923fffffffff,4.0,0.0,0.0,0.0
833928fffffffff,1.0,0.0,0.0,0.0
83392afffffffff,23.0,0.0,0.0,0.0
83392bfffffffff,2.0,0.0,0.0,0.0
83392efffffffff,83.0,0.0,0.0,0.0
833931fffffffff,49.0,0.0,0.0,0.0
833933fffffffff,257.0,0.0,0.0,0.0
833943fffffffff,89.0,0.0,0.0,0.0
833944fffffffff,158.0,0.0,0.0,0.0
833945fffffffff,24.0,0.0,0.0,0.0
833946fffffffff,237.0,0.0,0.0,0.0
833950fffffffff,26.0,0.0,0.0,0.0
833954fffffffff,462.0,0.0,0.0,0.0
833956fffffffff,815.0,0.0,0.0,0.0
833960fffffffff,2.0,0.0,0.0,0.0
833961fffffffff,4.0,0.0,0.0,0.0
833963fffffffff,1.0,0.0,0.0,0.0
833968fffffffff,6.0,0.0,0.0,0.0
833969fffffffff,9.0,0.0,0.0,0.0
83396cfffffffff,54.0,3.0,0.0,0.0
83396efffffffff,5.0,0.0,0.0,0.0
833970fffffffff,46.0,0.0,0.0,0.0
833971fffffffff,61.0,0.0,0.0,0.0
833973fffffffff,321.0,0.0,0.0,0.0
833974fffffffff,3.0,0.0,0.0,0.0
833975fffffffff,4.0,0.0,0.0,0.0
833983fffffffff,3.0,0.0,0.0,0.0
833991fffffffff,41.0,4.0,0.0,0.0
83399cfffffffff,1.0,0.0,0.0,0.0
8339a8fffffffff,5.0,0.0,0.0,0.0
8339a9fffffffff,2.0,0.0,0.0,0.0
8339aafffffffff,7.0,0.0,0.0,0.0
8339abfffffffff,2.0,0.0,0.0,0.0
833d34fffffffff,80.0,0.0,0.0,0.0
833e58fffffffff,49.0,0.0,0.0,0.0
833e5bfffffffff,1.0,0.0,0.0,0.0
833e5cfffffffff,11.0,0.0,0.0,0.0
833e5dfffffffff,1.0,0.0,0.0,0.0
833e60fffffffff,7.0,0.0,0.0,0.0
833e62fffffffff,38.0,0.0,0.0,0.0
833e66fffffffff,3.0,0.0,0.0,0.0
833e68fffffffff,1696.0,89.0,0.0,0.0
833e6bfffffffff,2.0,0.0,0.0,0.0
833e6cfffffffff,36.0,0.0,0.0,0.0
833e71fffffffff,6.0,0.0,0.0,0.0
833ee9fffffffff,3.0,0.0,0.0,0.0
833f28fffffffff,1.0,0.0,0.0,0.0
833f29fffffffff,2.0,0.0,0.0,0.0
833f2cfffffffff,2.0,0.0,0.0,0.0
833f2dfffffffff,8.0,0.0,0.0,0.0
833f30fffffffff,6.0,0.0,0.0,0.0
833f44fffffffff,4.0,0.0,0.0,0.0
833f4dfffffffff,20.0,0.0,0.0,0.0
833f5bfffffffff,2.0,0.0,0.0,0.0
833f60fffffffff,2.0,0.0,0.0,0.0
833f61fffffffff,30.0,0.0,0.0,0.0
833f62fffffffff,11.0,0.0,0.0,0.0
833f63fffffffff,7.0,0.0,0.0,0.0
833f66fffffffff,3.0,0.0,0.0,0.0
833f68fffffffff,46.0,0.0,0.0,0.0
833f69fffffffff,2.0,0.0,0.0,0.0
833f6cfffffffff,2.0,0.0,0.0,0.0
833f6dfffffffff,5.0,0.0,0.0,0.0
833f6efffffffff,6.0,0.0,0.0,0.0
833f72fffffffff,1.0,0.0,0.0,0.0
833f75fffffffff,13.0,0.0,0.0,0.0
833f76fffffffff,25.0,0.0,0.0,0.0
83424dfffffffff,2.0,0.0,0.0,0.0
834304fffffffff,2.0,0.0,0.0,0.0
834324fffffffff,24.0,0.0,0.0,0.0
834331fffffffff,4.0,0.0,0.0,0.0
834334fffffffff,1.0,0.0,0.0,0.0
834350fffffffff,3.0,0.0,0.0,0.0
834360fffffffff,39.0,0.0,0.0,0.0
834365fffffffff,2.0,0.0,0.0,0.0
834370fffffffff,3.0,0.0,0.0,0.0
83438cfffffffff,6.0,0.0,0.0,0.0
834398fffffffff,4.0,0.0,0.0,0.0
8343a0fffffffff,5.0,0.0,0.0,0.0
8343a1fffffffff,20.0,0.0,0.0,0.0
8343a8fffffffff,1.0,0.0,0.0,0.0
8343acfffffffff,24.0,0.0,0.0,0.0
8343aefffffffff,240.0,1.0,0.0,0.0
835211fffffffff,4.0,0.0,0.0,0.0
835215fffffffff,2.0,0.0,0.0,0.0
83521cfffffffff,3.0,0.0,0.0,0.0
83524dfffffffff,7.0,0.0,0.0,0.0
83529dfffffffff,2.0,0.0,0.0,0.0
835345fffffffff,15.0,0.0,0.0,0.0
83534dfffffffff,6.0,0.0,0.0,0.0
835355fffffffff,8.0,0.0,0.0,0.0
835363fffffffff,16.0,0.0,0.0,0.0
83536afffffffff,4.0,0.0,0.0,0.0
83536bfffffffff,6.0,0.0,0.0,0.0
83536efffffffff,14.0,0.0,0.0,0.0
8353a9fffffffff,1.0,0.0,0.0,0.0
8353b4fffffffff,3.0,0.0,0.0,0.0
835410fffffffff,40.0,0.0,6.0,0.0
835411fffffffff,1.0,0.0,0.0,0.0
835413fffffffff,5.0,0.0,0.0,0.0
83541afffffffff,3.0,0.0,0.0,0.0
83541bfffffffff,2.0,0.0,0.0,0.0
8354a9fffffffff,6.0,0.0,0.0,0.0
8354acfffffffff,14.0,0.0,0.0,0.0
8354adfffffffff,3.0,3.0,0.0,0.0
8354f4fffffffff,2.0,0.0,0.0,0.0
835858fffffffff,1.0,0.0,0.0,0.0
83585dfffffffff,1.0,0.0,0.0,0.0
835890fffffffff,37.0,0.0,0.0,0.0
83589cfffffffff,2.0,0.0,0.0,0.0
8358b5fffffffff,1.0,0.0,0.0,0.0
8358f4fffffffff,1.0,0.0,0.0,0.0
83599efffffffff,3.0,0.0,0.0,0.0
836330fffffffff,6.0,0.0,0.0,0.0
836332fffffffff,7.0,0.0,0.0,0.0
836333fffffffff,1.0,0.0,0.0,0.0
836a45fffffffff,1.0,0.0,0.0,0.0
836a5afffffffff,2.0,0.0,0.0,0.0
836ac0fffffffff,2.0,0.0,0.0,0.0
836ac1fffffffff,1.0,0.0,0.0,0.0
836ac3fffffffff,21.0,0.0,0.0,0.0
836ac8fffffffff,31.0,0.0,0.0,0.0
836ac9fffffffff,2.0,0.0,0.0,0.0
836acefffffffff,17.0,0.0,0.0,0.0
836ad8fffffffff,12.0,0.0,0.0,0.0
836adcfffffffff,1.0,0.0,0.0,0.0
836addfffffffff,24.0,0.0,0.0,0.0
836adefffffffff,1.0,0.0,0.0,0.0
836ae8fffffffff,6.0,0.0,0.0,0.0
836aeafffffffff,17.0,0.0,0.0,0.0
836aebfffffffff,2.0,0.0,0.0,0.0
836aeefffffffff,8.0,0.0,0.0,0.0
83750dfffffffff,2.0,0.0,0.0,0.0
837511fffffffff,2.0,0.0,0.0,0.0
837520fffffffff,2.0,0.0,0.0,0.0
837529fffffffff,6.0,0.0,0.0,0.0
837574fffffffff,15.0,0.0,0.0,0.0
837576fffffffff,1.0,0.0,0.0,0.0
837a41fffffffff,48.0,0.0,0.0,0.0
837a49fffffffff,3.0,0.0,0.0,0.0
837a4dfffffffff,4.0,0.0,0.0,0.0
837a61fffffffff,6.0,0.0,0.0,0.0
837a65fffffffff,9.0,0.0,0.0,0.0
837a6afffffffff,5.0,0.0,0.0,0.0
837a6bfffffffff,15.0,0.0,0.0,0.0
837a6dfffffffff,1.0,0.0,0.0,0.0
837a6efffffffff,20.0,0.0,0.0,0.0
837ac8fffffffff,2.0,0.0,0.0,0.0
837acdfffffffff,8.0,0.0,0.0,0.0
837ad9fffffffff,2.0,0.0,0.0,0.0
837b5bfffffffff,4.0,0.0,0.0,0.0
83821bfffffffff,1.0,0.0,0.0,0.0
838306fffffffff,1.0,0.0,0.0,0.0
838310fffffffff,1.0,0.0,0.0,0.0
838312fffffffff,2.0,0.0,0.0,0.0
83831efffffffff,4.0,0.0,0.0,0.0
839602fffffffff,10.0,0.0,0.0,0.0
839618fffffffff,2.0,0.0,2.0,0.0
83961afffffffff,2.0,0.0,0.0,0.0
83961cfffffffff,2.0,0.0,2.0,0.0
839620fffffffff,7.0,0.0,0.0,0.0
839622fffffffff,2.0,0.0,2.0,0.0
839623fffffffff,2.0,0.0,0.0,0.0
839629fffffffff,2.0,0.0,0.0,0.0
83962cfffffffff,8.0,0.0,1.0,0.0
839690fffffffff,1.0,0.0,0.0,0.0
839692fffffffff,17.0,0.0,0.0,0.0
839693fffffffff,10.0,0.0,0.0,0.0
83969afffffffff,3.0,0.0,0.0,0.0
8396a0fffffffff,2.0,0.0,0.0,0.0
8396a2fffffffff,2.0,0.0,0.0,0.0
8396b1fffffffff,3.0,0.0,0.0,0.0
8396b6fffffffff,1.0,0.0,0.0,0.0
839711fffffffff,2.0,0.0,0.0,0.0
839713fffffffff,4.0,0.0,0.0,0.0
839719fffffffff,2.0,0.0,0.0,0.0
83972dfffffffff,4.0,0.0,0.0,0.0
839741fffffffff,11.0,0.0,0.0,0.0
839743fffffffff,5.0,0.0,0.0,0.0
83974afffffffff,127.0,0.0,48.0,0.0
83974bfffffffff,9.0,0.0,4.0,0.0
83974efffffffff,16.0,0.0,3.0,0.0
839751fffffffff,57.0,0.0,1.0,0.0
83975cfffffffff,17.0,0.0,0.0,0.0
83975dfffffffff,1.0,0.0,0.0,0.0
83975efffffffff,2.0,0.0,0.0,0.0
839768fffffffff,3.0,0.0,0.0,0.0
839772fffffffff,4.0,0.0,0.0,0.0
83978efffffffff,2.0,0.0,2.0,0.0
8397aafffffffff,2.0,0.0,0.0,0.0
8397acfffffffff,1.0,0.0,0.0,0.0
83a222fffffffff,4.0,0.0,0.0,0.0
83a223fffffffff,2.0,0.0,0.0,0.0
83a236fffffffff,3.0,0.0,0.0,0.0
83a2a6fffffffff,2.0,0.0,0.0,0.0
83a318fffffffff,10.0,0.0,0.0,0.0
83a319fffffffff,20.0,0.0,0.0,0.0
83a376fffffffff,2.0,0.0,0.0,0.0
83a38bfffffffff,10.0,0.0,0.0,0.0
83a38cfffffffff,1.0,0.0,0.0,0.0
83a399fffffffff,20.0,0.0,0.0,0.0
83a3adfffffffff,2.0,0.0,0.0,0.0
83ac96fffffffff,13.0,0.0,5.0,0.0
83aca2fffffffff,3.0,0.0,0.0,0.0
83aca6fffffffff,11.0,0.0,0.0,0.0
83ad32fffffffff,3.0,0.0,0.0,0.0
83ad36fffffffff,71.0,0.0,0.0,0.0
83ada2fffffffff,4.0,0.0,0.0,0.0
83ada3fffffffff,2.0,0.0,0.0,0.0
83adaefffffffff,3.0,0.0,0.0,0.0
83bc1bfffffffff,2.0,0.0,0.0,0.0
83bc43fffffffff,13.0,0.0,0.0,0.0
83bc45fffffffff,10.0,0.0,0.0,0.0
83bc49fffffffff,2.0,0.0,0.0,0.0
83bc4dfffffffff,15.0,0.0,0.0,0.0
83bc69fffffffff,2.0,0.0,0.0,0.0
83bc6bfffffffff,2.0,0.0,0.0,0.0
83bc89fffffffff,12.0,0.0,0.0,0.0
83bc99fffffffff,2.0,0.0,0.0,0.0
83bcc1fffffffff,2.0,0.0,0.0,0.0
83bcc2fffffffff,55.0,0.0,0.0,0.0
83bcc3fffffffff,9.0,0.0,0.0,0.0
83bcc6fffffffff,92.0,0.0,0.0,0.0
83bccafffffffff,2.0,0.0,0.0,0.0
83bcccfffffffff,2.0,0.0,0.0,0.0
83bcd0fffffffff,3.0,0.0,0.0,0.0
83bcd1fffffffff,2.0,0.0,0.0,0.0
83bcd2fffffffff,12.0,0.0,0.0,0.0
83bcd4fffffffff,3.0,0.0,0.0,0.0
83bcd5fffffffff,1.0,0.0,0.0,0.0
