cell_id,Mergus merganser,Mergus merganser merganser/orientalis,Mergus merganser americanus
840f5a1ffffffff,2.0,0.0,0.0
840f5a7ffffffff,4.0,0.0,0.0
8410231ffffffff,3.0,0.0,0.0
841023dffffffff,1.0,0.0,0.0
8410c27ffffffff,1.0,0.0,0.0
8410dcdffffffff,1.0,0.0,0.0
8410ee1ffffffff,5.0,0.0,0.0
8411009ffffffff,2.0,0.0,0.0
8411015ffffffff,18.0,0.0,0.0
8411031ffffffff,8.0,0.0,0.0
8411047ffffffff,1.0,0.0,0.0
8411059ffffffff,2.0,0.0,0.0
841105bffffffff,2.0,2.0,0.0
8411061ffffffff,17.0,0.0,0.0
8411063ffffffff,2.0,0.0,0.0
8411069ffffffff,19.0,0.0,0.0
841106bffffffff,15.0,0.0,0.0
841106dffffffff,9.0,0.0,0.0
84110ebffffffff,6.0,0.0,0.0
841120dffffffff,2.0,0.0,0.0
8411221ffffffff,9.0,0.0,0.0
841122dffffffff,2.0,0.0,0.0
8411231ffffffff,3.0,0.0,0.0
8411233ffffffff,4.0,0.0,0.0
8411235ffffffff,11.0,2.0,0.0
8411237ffffffff,7.0,0.0,0.0
8411249ffffffff,11.0,0.0,0.0
8411251ffffffff,8.0,0.0,0.0
8411253ffffffff,2.0,1.0,0.0
8411261ffffffff,7.0,1.0,0.0
8411263ffffffff,8.0,0.0,0.0
8411265ffffffff,6.0,4.0,0.0
8411267ffffffff,5.0,0.0,0.0
841126dffffffff,461.0,162.0,0.0
8411281ffffffff,1.0,1.0,0.0
841128dffffffff,3.0,0.0,0.0
84112adffffffff,10.0,2.0,0.0
84112d1ffffffff,1.0,0.0,0.0
84112e3ffffffff,4.0,2.0,0.0
84112edffffffff,8.0,1.0,0.0
8411301ffffffff,2.0,0.0,0.0
8411303ffffffff,2.0,0.0,0.0
8411309ffffffff,5.0,0.0,0.0
8411313ffffffff,5.0,0.0,0.0
8411319ffffffff,1.0,0.0,0.0
841131dffffffff,8.0,0.0,0.0
8411345ffffffff,4.0,0.0,0.0
8411349ffffffff,2.0,0.0,0.0
8411359ffffffff,8.0,1.0,0.0
841135dffffffff,1.0,0.0,0.0
8411363ffffffff,6.0,2.0,0.0
841136bffffffff,1.0,0.0,0.0
8411549ffffffff,4.0,0.0,0.0
841161bffffffff,1.0,0.0,0.0
8411707ffffffff,2.0,0.0,0.0
8411811ffffffff,2.0,2.0,0.0
8411813ffffffff,4.0,0.0,0.0
841181dffffffff,6.0,4.0,0.0
8411853ffffffff,2.0,0.0,0.0
84118cdffffffff,30.0,5.0,0.0
84118e9ffffffff,5.0,3.0,0.0
8411aa7ffffffff,81.0,7.0,0.0
8411ac5ffffffff,2.0,0.0,0.0
8411ae3ffffffff,47.0,24.0,0.0
8411ae7ffffffff,4.0,1.0,0.0
8411b4dffffffff,11.0,0.0,0.0
84120b7ffffffff,28.0,0.0,0.0
8412115ffffffff,2.0,0.0,0.0
8412147ffffffff,2.0,0.0,0.0
8412199ffffffff,2.0,0.0,0.0
84121a7ffffffff,6.0,0.0,0.0
84121abffffffff,2.0,0.0,0.0
84121bbffffffff,4.0,0.0,0.0
84121bdffffffff,4.0,0.0,0.0
84121e3ffffffff,4.0,0.0,0.0
84121e7ffffffff,2.0,0.0,0.0
841221dffffffff,2.0,0.0,0.0
841223bffffffff,2.0,0.0,0.0
8412265ffffffff,1.0,0.0,0.0
8412299ffffffff,8.0,0.0,0.0
84122d7ffffffff,5.0,0.0,0.0
841232bffffffff,2.0,0.0,0.0
841233dffffffff,6.0,0.0,0.0
8412401ffffffff,4.0,0.0,0.0
841241dffffffff,3.0,0.0,0.0
8412431ffffffff,2.0,0.0,0.0
8412433ffffffff,19.0,0.0,2.0
8412437ffffffff,4.0,0.0,0.0
8412445ffffffff,4.0,0.0,0.0
841244bffffffff,4.0,0.0,0.0
841244dffffffff,2.0,0.0,0.0
841246bffffffff,5.0,0.0,0.0
8412485ffffffff,5.0,0.0,0.0
8412489ffffffff,5.0,0.0,0.0
84124b5ffffffff,2.0,0.0,0.0
84124b7ffffffff,4.0,0.0,0.0
84124bdffffffff,6.0,0.0,0.0
84124d1ffffffff,7.0,0.0,0.0
84124d9ffffffff,10.0,0.0,0.0
84124dbffffffff,1.0,0.0,0.0
84124e1ffffffff,1.0,0.0,0.0
8412505ffffffff,109.0,0.0,7.0
8412509ffffffff,4.0,0.0,0.0
8412511ffffffff,30.0,0.0,2.0
8412515ffffffff,356.0,0.0,22.0
841251bffffffff,4.0,0.0,2.0
841251dffffffff,64.0,0.0,4.0
8412521ffffffff,6.0,0.0,0.0
8412523ffffffff,5.0,0.0,0.0
8412531ffffffff,4.0,0.0,0.0
8412535ffffffff,2.0,0.0,0.0
8412539ffffffff,7.0,0.0,1.0
841253bffffffff,4.0,0.0,0.0
841253dffffffff,1.0,0.0,0.0
8412543ffffffff,8.0,0.0,0.0
8412549ffffffff,21.0,0.0,0.0
8412555ffffffff,2.0,0.0,0.0
8412565ffffffff,3.0,0.0,0.0
8412569ffffffff,2.0,0.0,0.0
8412583ffffffff,4.0,0.0,0.0
841258dffffffff,2.0,0.0,0.0
8412591ffffffff,72.0,0.0,2.0
8412595ffffffff,6.0,0.0,0.0
8412597ffffffff,69.0,0.0,2.0
841259dffffffff,4.0,0.0,0.0
84125abffffffff,2.0,0.0,0.0
84125bbffffffff,2.0,0.0,0.0
84125d3ffffffff,2.0,0.0,0.0
84125d5ffffffff,1.0,0.0,0.0
84125d7ffffffff,2.0,0.0,0.0
84125d9ffffffff,49.0,0.0,0.0
84125dbffffffff,16.0,0.0,0.0
84125ebffffffff,5.0,0.0,0.0
841261dffffffff,2.0,0.0,0.0
8412639ffffffff,8.0,0.0,0.0
841263dffffffff,11.0,0.0,0.0
84126a1ffffffff,2.0,0.0,0.0
84126b1ffffffff,4.0,0.0,0.0
84126b7ffffffff,2.0,0.0,0.0
84126c5ffffffff,1.0,0.0,0.0
84126e7ffffffff,5.0,0.0,0.0
8412721ffffffff,8.0,0.0,0.0
8412723ffffffff,18.0,0.0,0.0
8412751ffffffff,2.0,0.0,0.0
8412753ffffffff,6.0,0.0,0.0
8412759ffffffff,4.0,0.0,0.0
841275bffffffff,10.0,0.0,0.0
8412805ffffffff,196.0,0.0,5.0
8412807ffffffff,3.0,0.0,0.0
841280dffffffff,19.0,0.0,0.0
8412821ffffffff,8.0,0.0,0.0
8412823ffffffff,3.0,0.0,0.0
8412825ffffffff,1.0,0.0,0.0
8412827ffffffff,2.0,0.0,0.0
841282bffffffff,4.0,0.0,0.0
841282dffffffff,5.0,0.0,0.0
8412835ffffffff,17.0,0.0,0.0
8412847ffffffff,17.0,0.0,0.0
8412851ffffffff,6.0,0.0,0.0
8412853ffffffff,8.0,0.0,0.0
8412857ffffffff,3.0,0.0,0.0
841285bffffffff,2.0,0.0,0.0
841285dffffffff,6.0,0.0,0.0
8412861ffffffff,32.0,0.0,0.0
8412865ffffffff,22.0,0.0,2.0
841286bffffffff,7.0,0.0,0.0
841286dffffffff,59.0,0.0,2.0
8412887ffffffff,38.0,0.0,0.0
8412891ffffffff,4.0,0.0,0.0
8412893ffffffff,15.0,0.0,0.0
8412897ffffffff,5.0,0.0,0.0
841289bffffffff,43.0,0.0,0.0
84128abffffffff,4.0,0.0,0.0
84128bbffffffff,2.0,0.0,0.0
84128bdffffffff,153.0,0.0,0.0
84128c1ffffffff,1.0,0.0,0.0
84128d1ffffffff,4.0,0.0,0.0
84128d3ffffffff,14.0,0.0,0.0
84128dbffffffff,3.0,0.0,0.0
84128e3ffffffff,6.0,0.0,0.0
84128e5ffffffff,2.0,0.0,0.0
84128e7ffffffff,10.0,0.0,0.0
8412901ffffffff,4.0,0.0,0.0
8412907ffffffff,17.0,0.0,0.0
8412909ffffffff,16.0,0.0,0.0
841290dffffffff,5.0,0.0,0.0
841293dffffffff,2.0,0.0,0.0
8412941ffffffff,12.0,0.0,0.0
8412943ffffffff,5.0,0.0,0.0
8412947ffffffff,39.0,0.0,0.0
8412949ffffffff,7.0,0.0,0.0
841294bffffffff,8.0,0.0,0.0
841294dffffffff,6.0,0.0,0.0
8412989ffffffff,2.0,0.0,0.0
841298dffffffff,23.0,0.0,0.0
8412991ffffffff,8.0,0.0,0.0
8412993ffffffff,23.0,0.0,0.0
8412997ffffffff,11.0,0.0,0.0
841299dffffffff,2.0,0.0,0.0
84129a3ffffffff,8.0,0.0,0.0
84129abffffffff,3.0,0.0,1.0
84129b5ffffffff,6.0,0.0,0.0
84129b7ffffffff,54.0,0.0,0.0
84129b9ffffffff,82.0,0.0,2.0
84129bbffffffff,95.0,0.0,3.0
84129bdffffffff,14.0,0.0,0.0
84129c1ffffffff,2.0,0.0,0.0
84129c3ffffffff,15.0,0.0,0.0
84129c9ffffffff,38.0,0.0,0.0
84129cbffffffff,2.0,0.0,0.0
84129cdffffffff,38.0,0.0,0.0
84129d9ffffffff,6.0,0.0,0.0
8412a21ffffffff,1.0,0.0,0.0
8412a25ffffffff,48.0,0.0,0.0
8412a33ffffffff,2.0,0.0,0.0
8412a35ffffffff,1.0,0.0,0.0
8412a37ffffffff,14.0,0.0,0.0
8412a61ffffffff,2.0,0.0,0.0
8412a87ffffffff,2.0,0.0,0.0
8412a91ffffffff,2.0,0.0,0.0
8412a95ffffffff,4.0,0.0,0.0
8412a97ffffffff,34.0,0.0,0.0
8412a9dffffffff,25.0,0.0,0.0
8412aa3ffffffff,25.0,0.0,0.0
8412aa7ffffffff,78.0,0.0,1.0
8412aabffffffff,2.0,0.0,0.0
8412ab1ffffffff,2.0,0.0,0.0
8412ab3ffffffff,45.0,0.0,0.0
8412ab5ffffffff,130.0,0.0,0.0
8412ab7ffffffff,6.0,0.0,0.0
8412abdffffffff,23.0,0.0,0.0
8412ad3ffffffff,2.0,0.0,0.0
8412ad5ffffffff,2.0,0.0,0.0
8412ad7ffffffff,21.0,0.0,0.0
8412adbffffffff,2.0,0.0,0.0
8412b01ffffffff,316.0,0.0,0.0
8412b03ffffffff,437.0,0.0,0.0
8412b05ffffffff,6.0,0.0,0.0
8412b09ffffffff,2.0,0.0,0.0
8412b0bffffffff,14.0,0.0,0.0
8412b0dffffffff,10.0,0.0,0.0
8412b13ffffffff,5.0,0.0,0.0
8412b15ffffffff,2.0,0.0,0.0
8412b17ffffffff,6.0,0.0,0.0
8412b1dffffffff,2.0,0.0,0.0
8412b29ffffffff,2.0,0.0,0.0
8412b2bffffffff,2.0,0.0,0.0
8412b33ffffffff,4.0,0.0,0.0
8412b3bffffffff,3.0,0.0,0.0
8412b41ffffffff,4.0,0.0,0.0
8412b43ffffffff,11.0,0.0,0.0
8412b45ffffffff,4.0,0.0,0.0
8412b47ffffffff,10.0,0.0,0.0
8412b49ffffffff,19.0,0.0,0.0
8412b4bffffffff,79.0,0.0,0.0
8412b51ffffffff,2.0,0.0,0.0
8412b53ffffffff,19.0,0.0,0.0
8412b55ffffffff,26.0,0.0,0.0
8412b57ffffffff,5.0,0.0,0.0
8412b63ffffffff,35.0,0.0,0.0
8412b6bffffffff,2.0,0.0,0.0
8412c01ffffffff,41.0,0.0,0.0
8412c03ffffffff,37.0,0.0,1.0
8412c05ffffffff,46.0,0.0,0.0
8412c07ffffffff,140.0,0.0,0.0
8412c09ffffffff,37.0,0.0,2.0
8412c0bffffffff,27.0,0.0,0.0
8412c0dffffffff,3.0,0.0,0.0
8412c11ffffffff,730.0,0.0,6.0
8412c13ffffffff,43.0,0.0,0.0
8412c17ffffffff,60.0,0.0,0.0
8412c19ffffffff,11.0,0.0,0.0
8412c1bffffffff,261.0,0.0,4.0
8412c1dffffffff,158.0,0.0,9.0
8412c21ffffffff,83.0,0.0,0.0
8412c23ffffffff,24.0,0.0,0.0
8412c25ffffffff,8.0,0.0,0.0
8412c27ffffffff,6.0,0.0,0.0
8412c33ffffffff,372.0,0.0,0.0
8412c35ffffffff,6.0,0.0,0.0
8412c37ffffffff,6.0,0.0,0.0
8412c39ffffffff,117.0,0.0,0.0
8412c3bffffffff,496.0,0.0,0.0
8412c41ffffffff,1.0,0.0,0.0
8412c43ffffffff,2.0,0.0,0.0
8412c45ffffffff,3.0,0.0,0.0
8412c47ffffffff,3.0,0.0,0.0
8412c49ffffffff,8.0,0.0,0.0
8412c4dffffffff,80.0,0.0,3.0
8412c59ffffffff,2.0,0.0,0.0
8412c5bffffffff,7.0,0.0,0.0
8412c5dffffffff,3.0,0.0,0.0
8412c63ffffffff,1.0,0.0,0.0
8412c81ffffffff,11.0,0.0,2.0
8412c83ffffffff,11.0,0.0,0.0
8412c85ffffffff,87.0,0.0,2.0
8412c87ffffffff,119.0,0.0,2.0
8412c89ffffffff,9.0,0.0,3.0
8412c8bffffffff,353.0,0.0,4.0
8412c8dffffffff,4.0,0.0,0.0
8412c91ffffffff,2.0,0.0,0.0
8412c95ffffffff,2.0,0.0,0.0
8412c97ffffffff,13.0,0.0,0.0
8412c99ffffffff,2.0,0.0,0.0
8412c9bffffffff,9.0,0.0,1.0
8412c9dffffffff,28.0,0.0,0.0
8412ca3ffffffff,86.0,0.0,0.0
8412ca5ffffffff,52.0,0.0,0.0
8412ca7ffffffff,9.0,0.0,0.0
8412ca9ffffffff,9.0,0.0,0.0
8412cabffffffff,147.0,0.0,5.0
8412cadffffffff,334.0,0.0,0.0
8412cb1ffffffff,73.0,0.0,2.0
8412cb3ffffffff,5.0,0.0,0.0
8412cb5ffffffff,256.0,0.0,4.0
8412cb7ffffffff,12.0,0.0,0.0
8412cb9ffffffff,21.0,0.0,0.0
8412cbbffffffff,16.0,0.0,0.0
8412cbdffffffff,516.0,0.0,10.0
8412cc1ffffffff,519.0,0.0,4.0
8412cc3ffffffff,7.0,0.0,0.0
8412cc5ffffffff,32.0,0.0,0.0
8412cc7ffffffff,82.0,0.0,14.0
8412cc9ffffffff,609.0,0.0,17.0
8412ccbffffffff,13.0,0.0,0.0
8412ccdffffffff,13216.0,0.0,353.0
8412cd3ffffffff,10.0,0.0,0.0
8412cd5ffffffff,18.0,0.0,3.0
8412cd7ffffffff,6.0,0.0,0.0
8412cd9ffffffff,17.0,0.0,1.0
8412cdbffffffff,4.0,0.0,0.0
8412cddffffffff,6.0,0.0,0.0
8412ce1ffffffff,1.0,0.0,0.0
8412ce3ffffffff,61.0,0.0,0.0
8412ce5ffffffff,210.0,0.0,0.0
8412ce7ffffffff,39.0,0.0,0.0
8412ce9ffffffff,2.0,0.0,0.0
8412cebffffffff,46.0,0.0,1.0
8412cedffffffff,2.0,0.0,0.0
8412d01ffffffff,68.0,0.0,0.0
8412d03ffffffff,17.0,0.0,0.0
8412d05ffffffff,25.0,0.0,0.0
8412d07ffffffff,56.0,0.0,5.0
8412d0bffffffff,27.0,0.0,0.0
8412d0dffffffff,7.0,0.0,0.0
8412d11ffffffff,239.0,0.0,18.0
8412d15ffffffff,6.0,0.0,2.0
8412d17ffffffff,951.0,0.0,24.0
8412d19ffffffff,485.0,0.0,6.0
8412d1bffffffff,5.0,0.0,1.0
8412d1dffffffff,6.0,0.0,0.0
8412d21ffffffff,6.0,0.0,0.0
8412d27ffffffff,3.0,0.0,0.0
8412d29ffffffff,9.0,0.0,0.0
8412d2bffffffff,7.0,0.0,0.0
8412d2dffffffff,25.0,0.0,0.0
8412d31ffffffff,3.0,0.0,0.0
8412d33ffffffff,110.0,0.0,0.0
8412d37ffffffff,41.0,0.0,0.0
8412d39ffffffff,66.0,0.0,0.0
8412d3bffffffff,281.0,0.0,20.0
8412d3dffffffff,6.0,0.0,0.0
8412d41ffffffff,23.0,0.0,0.0
8412d43ffffffff,8.0,0.0,0.0
8412d4bffffffff,2.0,0.0,0.0
8412d4dffffffff,10.0,0.0,0.0
8412d51ffffffff,3.0,0.0,0.0
8412d57ffffffff,78.0,0.0,2.0
8412d5bffffffff,2.0,0.0,0.0
8412d5dffffffff,18.0,0.0,0.0
8412d63ffffffff,89.0,0.0,0.0
8412d65ffffffff,14.0,0.0,0.0
8412d67ffffffff,60.0,0.0,0.0
8412d6bffffffff,8.0,0.0,0.0
8412d81ffffffff,140.0,0.0,2.0
8412d83ffffffff,27.0,0.0,0.0
8412d85ffffffff,33.0,0.0,0.0
8412d87ffffffff,48.0,0.0,0.0
8412d89ffffffff,786.0,0.0,6.0
8412d8bffffffff,5.0,0.0,0.0
8412d8dffffffff,38.0,0.0,0.0
8412d91ffffffff,34.0,0.0,0.0
8412d93ffffffff,15.0,0.0,0.0
8412d95ffffffff,255.0,0.0,0.0
8412d97ffffffff,83.0,0.0,0.0
8412d99ffffffff,8.0,0.0,0.0
8412d9bffffffff,36.0,0.0,0.0
8412d9dffffffff,91.0,0.0,0.0
8412da1ffffffff,21.0,0.0,2.0
8412da3ffffffff,1.0,0.0,0.0
8412da5ffffffff,31.0,0.0,0.0
8412da7ffffffff,79.0,0.0,0.0
8412da9ffffffff,9.0,0.0,0.0
8412dabffffffff,36.0,0.0,0.0
8412dadffffffff,2.0,0.0,0.0
8412db1ffffffff,223.0,0.0,1.0
8412db3ffffffff,119.0,0.0,3.0
8412db5ffffffff,51.0,0.0,0.0
8412db7ffffffff,249.0,0.0,1.0
8412db9ffffffff,44.0,0.0,2.0
8412dbbffffffff,20.0,0.0,0.0
8412dbdffffffff,17.0,0.0,0.0
8412dc1ffffffff,187.0,0.0,1.0
8412dc3ffffffff,1194.0,0.0,0.0
8412dc5ffffffff,34.0,0.0,0.0
8412dc7ffffffff,237.0,0.0,4.0
8412dc9ffffffff,593.0,0.0,0.0
8412dcbffffffff,57.0,0.0,0.0
8412dcdffffffff,5.0,0.0,0.0
8412dd1ffffffff,13.0,0.0,0.0
8412dd3ffffffff,141.0,0.0,0.0
8412dd5ffffffff,191.0,0.0,2.0
8412dd7ffffffff,162.0,0.0,0.0
8412ddbffffffff,930.0,0.0,0.0
8412dddffffffff,89.0,0.0,4.0
8412de1ffffffff,21.0,0.0,0.0
8412de3ffffffff,45.0,0.0,2.0
8412de5ffffffff,780.0,0.0,12.0
8412de7ffffffff,33.0,0.0,3.0
8412de9ffffffff,11.0,0.0,0.0
8412debffffffff,21.0,0.0,0.0
8412dedffffffff,425.0,0.0,0.0
8412e0dffffffff,2.0,0.0,0.0
8412e11ffffffff,17.0,0.0,0.0
8412e13ffffffff,268.0,0.0,3.0
8412e15ffffffff,19.0,0.0,0.0
8412e17ffffffff,384.0,0.0,13.0
8412e1bffffffff,2.0,0.0,0.0
8412e1dffffffff,2.0,0.0,0.0
8412e21ffffffff,39.0,0.0,0.0
8412e23ffffffff,9.0,0.0,0.0
8412e25ffffffff,7.0,0.0,0.0
8412e27ffffffff,4.0,0.0,0.0
8412e31ffffffff,24.0,0.0,2.0
8412e33ffffffff,5.0,0.0,0.0
8412e39ffffffff,5.0,0.0,0.0
8412e3bffffffff,2.0,0.0,0.0
8412e3dffffffff,9.0,0.0,0.0
8412e53ffffffff,28.0,0.0,2.0
8412e59ffffffff,11.0,0.0,0.0
8412e5dffffffff,1.0,0.0,0.0
8412e63ffffffff,2.0,0.0,0.0
8412e69ffffffff,4.0,0.0,0.0
8412e85ffffffff,5.0,0.0,0.0
8412e87ffffffff,11.0,0.0,1.0
8412e89ffffffff,6.0,0.0,0.0
8412e8bffffffff,3.0,0.0,0.0
8412e8dffffffff,24.0,0.0,0.0
8412e99ffffffff,2.0,0.0,0.0
8412ea3ffffffff,33.0,0.0,6.0
8412ea5ffffffff,75.0,0.0,0.0
8412ea7ffffffff,104.0,0.0,0.0
8412ea9ffffffff,28.0,0.0,0.0
8412eadffffffff,8.0,0.0,0.0
8412eb7ffffffff,2.0,0.0,0.0
8412eb9ffffffff,7.0,0.0,0.0
8412ebbffffffff,8.0,0.0,2.0
8412ebdffffffff,18.0,0.0,0.0
8412ec1ffffffff,43.0,0.0,2.0
8412ec5ffffffff,29.0,0.0,0.0
8412ec7ffffffff,6.0,0.0,0.0
8412ec9ffffffff,37.0,0.0,0.0
8412ecdffffffff,364.0,0.0,7.0
8412ed1ffffffff,3.0,0.0,0.0
8412ee1ffffffff,2.0,0.0,0.0
8412ee3ffffffff,66.0,0.0,0.0
8412ee7ffffffff,1.0,0.0,0.0
8412ee9ffffffff,13.0,0.0,0.0
8412f05ffffffff,20.0,0.0,0.0
8412f11ffffffff,8.0,0.0,2.0
8412f13ffffffff,69.0,0.0,2.0
8412f15ffffffff,9.0,0.0,0.0
8412f1bffffffff,34.0,0.0,2.0
8412f21ffffffff,1.0,0.0,0.0
8412f27ffffffff,1.0,0.0,0.0
8412f29ffffffff,18.0,0.0,0.0
8412f2dffffffff,6.0,0.0,0.0
8412f33ffffffff,10.0,0.0,0.0
8412f37ffffffff,7.0,0.0,0.0
8412f43ffffffff,4.0,0.0,0.0
8412f51ffffffff,2.0,0.0,0.0
8412f61ffffffff,2.0,0.0,0.0
8412f67ffffffff,1.0,0.0,0.0
8412f69ffffffff,2.0,0.0,0.0
8412f6bffffffff,2.0,0.0,0.0
8412f6dffffffff,446.0,0.0,2.0
8413061ffffffff,2.0,0.0,0.0
8413069ffffffff,2.0,0.0,0.0
841306dffffffff,1.0,0.0,0.0
84132d7ffffffff,3.0,0.0,0.0
8413431ffffffff,3.0,0.0,0.0
8413505ffffffff,13.0,0.0,0.0
8413507ffffffff,14.0,0.0,0.0
8413529ffffffff,73.0,0.0,0.0
84135b3ffffffff,1.0,0.0,0.0
841373dffffffff,1.0,0.0,0.0
8413805ffffffff,5.0,0.0,0.0
8413807ffffffff,49.0,0.0,0.0
8413809ffffffff,1.0,0.0,0.0
841381dffffffff,2.0,0.0,0.0
8413823ffffffff,2.0,0.0,0.0
8413827ffffffff,2.0,0.0,0.0
8413829ffffffff,423.0,0.0,0.0
841382bffffffff,4.0,0.0,0.0
841382dffffffff,91.0,0.0,0.0
8413831ffffffff,4.0,0.0,0.0
8413839ffffffff,5.0,0.0,0.0
841383bffffffff,1.0,0.0,0.0
841383dffffffff,825.0,0.0,0.0
8413845ffffffff,8.0,0.0,0.0
8413861ffffffff,68.0,0.0,0.0
8413867ffffffff,203.0,0.0,0.0
8413869ffffffff,2.0,0.0,0.0
8413885ffffffff,1.0,0.0,0.0
8413893ffffffff,6.0,0.0,0.0
8413899ffffffff,1.0,0.0,0.0
84138c5ffffffff,3.0,0.0,0.0
84138c7ffffffff,70.0,0.0,0.0
84138c9ffffffff,2.0,0.0,0.0
84138cdffffffff,2.0,0.0,0.0
84138d3ffffffff,7.0,0.0,0.0
8413907ffffffff,1.0,0.0,0.0
841390bffffffff,11.0,0.0,0.0
841390dffffffff,2.0,0.0,0.0
8413911ffffffff,54.0,0.0,0.0
8413917ffffffff,45.0,0.0,0.0
8413919ffffffff,84.0,0.0,0.0
841391dffffffff,98.0,0.0,0.0
8413931ffffffff,64.0,0.0,0.0
8413933ffffffff,106.0,0.0,0.0
8413935ffffffff,2.0,0.0,0.0
8413937ffffffff,2.0,0.0,0.0
8413939ffffffff,17.0,0.0,0.0
8413943ffffffff,8.0,0.0,0.0
841394bffffffff,1.0,0.0,0.0
8413955ffffffff,4.0,0.0,0.0
8413959ffffffff,2.0,0.0,0.0
841395dffffffff,21.0,0.0,0.0
8413963ffffffff,2.0,0.0,0.0
8413985ffffffff,2.0,0.0,0.0
84139a1ffffffff,2.0,0.0,0.0
84139a3ffffffff,4.0,0.0,0.0
84139a7ffffffff,1.0,0.0,0.0
84139a9ffffffff,11.0,0.0,0.0
84139b7ffffffff,3.0,0.0,0.0
84139c9ffffffff,6.0,0.0,0.0
84139e1ffffffff,382.0,0.0,0.0
84139e7ffffffff,2.0,0.0,0.0
84139edffffffff,521.0,0.0,0.0
8413a41ffffffff,2.0,0.0,0.0
8413a61ffffffff,2.0,0.0,0.0
8413a65ffffffff,1.0,0.0,0.0
8413a69ffffffff,2.0,0.0,0.0
8413a8bffffffff,1.0,0.0,0.0
8413a95ffffffff,5.0,0.0,0.0
8413ad5ffffffff,2.0,0.0,0.0
8413b01ffffffff,5.0,0.0,0.0
8413b03ffffffff,3.0,0.0,0.0
8413b11ffffffff,4.0,0.0,0.0
8413b19ffffffff,2.0,0.0,0.0
8413b1bffffffff,2.0,0.0,0.0
8413b23ffffffff,40.0,0.0,0.0
8413b29ffffffff,6.0,0.0,0.0
8413b35ffffffff,4.0,0.0,0.0
8414ae5ffffffff,23.0,0.0,0.0
8415923ffffffff,1.0,0.0,0.0
8415929ffffffff,4.0,0.0,0.0
841598bffffffff,6.0,0.0,0.0
8415b07ffffffff,6.0,0.0,0.0
8415b39ffffffff,2.0,0.0,0.0
8416163ffffffff,2.0,0.0,0.0
8416167ffffffff,3.0,3.0,0.0
8416301ffffffff,2.0,0.0,0.0
8416507ffffffff,48.0,0.0,0.0
841653bffffffff,12.0,0.0,0.0
84165e1ffffffff,10.0,3.0,0.0
8417111ffffffff,5.0,5.0,0.0
84171a7ffffffff,4.0,2.0,0.0
841741bffffffff,3.0,0.0,0.0
8417439ffffffff,3.0,3.0,0.0
8417509ffffffff,21.0,17.0,0.0
841750bffffffff,2.0,0.0,0.0
841750dffffffff,10.0,10.0,0.0
8417555ffffffff,2.0,2.0,0.0
841756bffffffff,6.0,2.0,0.0
841788bffffffff,1.0,1.0,0.0
84182a3ffffffff,1.0,0.0,0.0
84182a7ffffffff,2.0,0.0,0.0
84182d3ffffffff,1.0,0.0,0.0
8418443ffffffff,6.0,0.0,0.0
8418495ffffffff,3.0,0.0,0.0
8418625ffffffff,1.0,0.0,0.0
841865dffffffff,2.0,0.0,0.0
84186c3ffffffff,2.0,0.0,0.0
841870dffffffff,20.0,5.0,0.0
8418749ffffffff,4.0,0.0,0.0
841874bffffffff,5.0,0.0,0.0
8419081ffffffff,4.0,4.0,0.0
8419083ffffffff,40.0,5.0,0.0
8419087ffffffff,2.0,2.0,0.0
8419089ffffffff,8.0,0.0,0.0
841908bffffffff,23.0,6.0,0.0
841908dffffffff,5.0,0.0,0.0
8419091ffffffff,28.0,2.0,0.0
8419093ffffffff,16.0,4.0,0.0
8419095ffffffff,10.0,4.0,0.0
8419097ffffffff,1.0,0.0,0.0
8419099ffffffff,24.0,6.0,0.0
841909bffffffff,56.0,0.0,0.0
841909dffffffff,18.0,0.0,0.0
84190b3ffffffff,2.0,2.0,0.0
84190b9ffffffff,1.0,0.0,0.0
84190bbffffffff,4.0,2.0,0.0
84190c1ffffffff,3.0,0.0,0.0
84190c7ffffffff,30.0,9.0,0.0
84190cbffffffff,6.0,2.0,0.0
84190d1ffffffff,10.0,4.0,0.0
84190d3ffffffff,8.0,4.0,0.0
84190d5ffffffff,6.0,2.0,0.0
84190d7ffffffff,5.0,0.0,0.0
84190d9ffffffff,124.0,31.0,0.0
84190dbffffffff,5.0,0.0,0.0
84190ddffffffff,18.0,5.0,0.0
84190e9ffffffff,2.0,0.0,0.0
84190ebffffffff,6.0,0.0,0.0
8419261ffffffff,1.0,0.0,0.0
841926dffffffff,6.0,0.0,0.0
8419283ffffffff,1.0,0.0,0.0
8419287ffffffff,8.0,0.0,0.0
8419289ffffffff,2.0,0.0,0.0
841928dffffffff,5.0,0.0,0.0
8419293ffffffff,4.0,0.0,0.0
8419297ffffffff,6.0,1.0,0.0
84192a1ffffffff,1.0,0.0,0.0
84192a3ffffffff,8.0,2.0,0.0
84192abffffffff,11.0,8.0,0.0
84192b1ffffffff,36.0,25.0,0.0
84192b3ffffffff,26.0,7.0,0.0
84192b5ffffffff,53.0,53.0,0.0
84192b7ffffffff,77.0,15.0,0.0
84192bbffffffff,31.0,0.0,0.0
8419401ffffffff,21.0,0.0,0.0
8419405ffffffff,25.0,6.0,0.0
8419407ffffffff,12.0,1.0,0.0
841940dffffffff,9.0,0.0,0.0
8419411ffffffff,35.0,12.0,0.0
8419413ffffffff,31.0,9.0,0.0
8419415ffffffff,36.0,9.0,0.0
