cell_id,Nycticorax nycticorax,Nycticorax nycticorax nycticorax,Nycticorax nycticorax hoactli,Nycticorax nycticorax obscurus,Nycticorax nycticorax falklandicus
841e0adffffffff,8.0,0.0,0.0,0.0,0.0
841e0b7ffffffff,1.0,0.0,0.0,0.0,0.0
841e0c3ffffffff,134.0,0.0,0.0,0.0,0.0
841e0c5ffffffff,2.0,0.0,0.0,0.0,0.0
841e0c7ffffffff,4.0,0.0,0.0,0.0,0.0
841e0e1ffffffff,7.0,0.0,0.0,0.0,0.0
841e0e3ffffffff,32.0,6.0,0.0,0.0,0.0
841e0e7ffffffff,229.0,26.0,0.0,0.0,0.0
841e0e9ffffffff,11.0,0.0,0.0,0.0,0.0
841e0ebffffffff,33.0,0.0,0.0,0.0,0.0
841e0edffffffff,2.0,0.0,0.0,0.0,0.0
841e113ffffffff,4.0,0.0,0.0,0.0,0.0
841e115ffffffff,7.0,0.0,0.0,0.0,0.0
841e117ffffffff,2.0,0.0,0.0,0.0,0.0
841e121ffffffff,17.0,2.0,0.0,0.0,0.0
841e123ffffffff,10.0,0.0,0.0,0.0,0.0
841e125ffffffff,6.0,0.0,0.0,0.0,0.0
841e127ffffffff,2.0,0.0,0.0,0.0,0.0
841e129ffffffff,36.0,0.0,0.0,0.0,0.0
841e12bffffffff,16.0,0.0,0.0,0.0,0.0
841e131ffffffff,11.0,2.0,0.0,0.0,0.0
841e133ffffffff,6.0,0.0,0.0,0.0,0.0
841e135ffffffff,15.0,0.0,0.0,0.0,0.0
841e137ffffffff,13.0,1.0,0.0,0.0,0.0
841e139ffffffff,15.0,0.0,0.0,0.0,0.0
841e13bffffffff,35.0,0.0,0.0,0.0,0.0
841e13dffffffff,1.0,0.0,0.0,0.0,0.0
841e153ffffffff,21.0,3.0,0.0,0.0,0.0
841e157ffffffff,2.0,0.0,0.0,0.0,0.0
841e183ffffffff,3.0,0.0,0.0,0.0,0.0
841e185ffffffff,11.0,4.0,0.0,0.0,0.0
841e19dffffffff,23.0,0.0,0.0,0.0,0.0
841e1a9ffffffff,3.0,0.0,0.0,0.0,0.0
841e1adffffffff,2.0,0.0,0.0,0.0,0.0
841e1b1ffffffff,16.0,0.0,0.0,0.0,0.0
841e1b3ffffffff,324.0,4.0,0.0,0.0,0.0
841e1b5ffffffff,10.0,0.0,0.0,0.0,0.0
841e1b7ffffffff,6.0,0.0,0.0,0.0,0.0
841e1b9ffffffff,25.0,0.0,0.0,0.0,0.0
841e1bbffffffff,32.0,2.0,0.0,0.0,0.0
841e1bdffffffff,1.0,0.0,0.0,0.0,0.0
841e1c1ffffffff,5.0,0.0,0.0,0.0,0.0
841e1c3ffffffff,8.0,0.0,0.0,0.0,0.0
841e1c5ffffffff,1.0,0.0,0.0,0.0,0.0
841e1c7ffffffff,4.0,0.0,0.0,0.0,0.0
841e1cbffffffff,46.0,0.0,0.0,0.0,0.0
841e1cdffffffff,4.0,0.0,0.0,0.0,0.0
841e1d1ffffffff,26.0,0.0,0.0,0.0,0.0
841e1d5ffffffff,9.0,5.0,0.0,0.0,0.0
841e1d7ffffffff,32.0,0.0,0.0,0.0,0.0
841e1d9ffffffff,4.0,0.0,0.0,0.0,0.0
841e1ddffffffff,60.0,8.0,0.0,0.0,0.0
841e1e5ffffffff,4.0,0.0,0.0,0.0,0.0
841e1e9ffffffff,2.0,0.0,0.0,0.0,0.0
841e1edffffffff,1.0,0.0,0.0,0.0,0.0
841e225ffffffff,4.0,0.0,0.0,0.0,0.0
841e235ffffffff,1.0,0.0,0.0,0.0,0.0
841e237ffffffff,1.0,0.0,0.0,0.0,0.0
841e2abffffffff,3.0,0.0,0.0,0.0,0.0
841e2adffffffff,5.0,0.0,0.0,0.0,0.0
841e2bbffffffff,9.0,0.0,0.0,0.0,0.0
841e2e1ffffffff,1.0,0.0,0.0,0.0,0.0
841e2e3ffffffff,22.0,0.0,0.0,0.0,0.0
841e2e7ffffffff,3.0,0.0,0.0,0.0,0.0
841e307ffffffff,266.0,0.0,0.0,0.0,0.0
841e319ffffffff,6.0,0.0,0.0,0.0,0.0
841e325ffffffff,7.0,0.0,0.0,0.0,0.0
841e327ffffffff,2.0,0.0,0.0,0.0,0.0
841e337ffffffff,2.0,2.0,0.0,0.0,0.0
841e339ffffffff,33.0,0.0,0.0,0.0,0.0
841e343ffffffff,3.0,0.0,0.0,0.0,0.0
841e347ffffffff,9.0,0.0,0.0,0.0,0.0
841e34bffffffff,4.0,0.0,0.0,0.0,0.0
841e353ffffffff,4.0,0.0,0.0,0.0,0.0
841e355ffffffff,63.0,2.0,0.0,0.0,0.0
841e357ffffffff,11.0,0.0,0.0,0.0,0.0
841e365ffffffff,16.0,2.0,0.0,0.0,0.0
841e367ffffffff,15.0,4.0,0.0,0.0,0.0
841e425ffffffff,11.0,0.0,0.0,0.0,0.0
841e42dffffffff,10.0,0.0,0.0,0.0,0.0
841e465ffffffff,3.0,0.0,0.0,0.0,0.0
841e4a3ffffffff,2.0,0.0,0.0,0.0,0.0
841e4a9ffffffff,2.0,0.0,0.0,0.0,0.0
841e4abffffffff,2.0,0.0,0.0,0.0,0.0
841e4adffffffff,4.0,0.0,0.0,0.0,0.0
841e4b1ffffffff,2.0,0.0,0.0,0.0,0.0
841e4bbffffffff,4.0,0.0,0.0,0.0,0.0
841e513ffffffff,49.0,0.0,0.0,0.0,0.0
841e517ffffffff,4.0,0.0,0.0,0.0,0.0
841e51bffffffff,14.0,0.0,0.0,0.0,0.0
841e521ffffffff,3.0,0.0,0.0,0.0,0.0
841e529ffffffff,3.0,0.0,0.0,0.0,0.0
841e553ffffffff,9.0,0.0,0.0,0.0,0.0
841e557ffffffff,2.0,0.0,0.0,0.0,0.0
841e565ffffffff,3.0,0.0,0.0,0.0,0.0
841e585ffffffff,2.0,0.0,0.0,0.0,0.0
841e58dffffffff,1.0,0.0,0.0,0.0,0.0
841e5a1ffffffff,4.0,0.0,0.0,0.0,0.0
841e5a5ffffffff,10.0,2.0,0.0,0.0,0.0
841e5a9ffffffff,117.0,20.0,0.0,0.0,0.0
841e5adffffffff,9.0,2.0,0.0,0.0,0.0
841e5c1ffffffff,7.0,0.0,0.0,0.0,0.0
841e5c3ffffffff,4.0,0.0,0.0,0.0,0.0
841e5c9ffffffff,4.0,0.0,0.0,0.0,0.0
841e5cdffffffff,54.0,0.0,0.0,0.0,0.0
841e5dbffffffff,2.0,0.0,0.0,0.0,0.0
841e5e3ffffffff,6.0,0.0,0.0,0.0,0.0
841e5e5ffffffff,20.0,0.0,0.0,0.0,0.0
841e5e7ffffffff,58.0,0.0,0.0,0.0,0.0
841e5e9ffffffff,58.0,0.0,0.0,0.0,0.0
841e5edffffffff,14.0,0.0,0.0,0.0,0.0
841e639ffffffff,2.0,0.0,0.0,0.0,0.0
841e63bffffffff,1.0,0.0,0.0,0.0,0.0
841e6b3ffffffff,11.0,0.0,0.0,0.0,0.0
841e6bbffffffff,9.0,0.0,0.0,0.0,0.0
841e71dffffffff,2.0,0.0,0.0,0.0,0.0
841e76dffffffff,3.0,0.0,0.0,0.0,0.0
841e805ffffffff,4.0,2.0,0.0,0.0,0.0
841e809ffffffff,2.0,0.0,0.0,0.0,0.0
841e813ffffffff,4.0,0.0,0.0,0.0,0.0
841e82bffffffff,24.0,0.0,0.0,0.0,0.0
841e831ffffffff,4.0,0.0,0.0,0.0,0.0
841e833ffffffff,21.0,0.0,0.0,0.0,0.0
841e835ffffffff,13.0,0.0,0.0,0.0,0.0
841e837ffffffff,2.0,0.0,0.0,0.0,0.0
841e83dffffffff,3.0,0.0,0.0,0.0,0.0
841e841ffffffff,5.0,0.0,0.0,0.0,0.0
841e845ffffffff,3.0,0.0,0.0,0.0,0.0
841e847ffffffff,4.0,0.0,0.0,0.0,0.0
841e849ffffffff,4.0,0.0,0.0,0.0,0.0
841e859ffffffff,4.0,0.0,0.0,0.0,0.0
841e863ffffffff,3.0,0.0,0.0,0.0,0.0
841e8d9ffffffff,2.0,0.0,0.0,0.0,0.0
841e929ffffffff,8.0,2.0,0.0,0.0,0.0
841e949ffffffff,2.0,2.0,0.0,0.0,0.0
841e9a9ffffffff,2.0,0.0,0.0,0.0,0.0
841ea01ffffffff,25.0,4.0,0.0,0.0,0.0
841ea03ffffffff,8.0,0.0,0.0,0.0,0.0
841ea05ffffffff,9.0,2.0,0.0,0.0,0.0
841ea07ffffffff,21.0,4.0,0.0,0.0,0.0
841ea09ffffffff,1.0,0.0,0.0,0.0,0.0
841ea0bffffffff,19.0,0.0,0.0,0.0,0.0
841ea0dffffffff,1.0,0.0,0.0,0.0,0.0
841ea19ffffffff,20.0,0.0,0.0,0.0,0.0
841ea21ffffffff,14.0,2.0,0.0,0.0,0.0
841ea2bffffffff,2.0,0.0,0.0,0.0,0.0
841ea2dffffffff,4.0,0.0,0.0,0.0,0.0
841ea43ffffffff,1.0,0.0,0.0,0.0,0.0
841ea53ffffffff,9.0,0.0,0.0,0.0,0.0
841ea55ffffffff,4.0,0.0,0.0,0.0,0.0
841ea57ffffffff,6.0,0.0,0.0,0.0,0.0
841ea5dffffffff,2.0,0.0,0.0,0.0,0.0
841ea63ffffffff,5.0,0.0,0.0,0.0,0.0
841ea69ffffffff,1.0,0.0,0.0,0.0,0.0
841ea6bffffffff,1.0,0.0,0.0,0.0,0.0
841ea81ffffffff,2.0,0.0,0.0,0.0,0.0
841ea83ffffffff,2.0,0.0,0.0,0.0,0.0
841ea87ffffffff,3.0,2.0,0.0,0.0,0.0
841ea8dffffffff,2.0,0.0,0.0,0.0,0.0
841ea93ffffffff,2.0,2.0,0.0,0.0,0.0
841ea95ffffffff,2.0,0.0,0.0,0.0,0.0
841eacdffffffff,1.0,0.0,0.0,0.0,0.0
841ead1ffffffff,8.0,0.0,0.0,0.0,0.0
841ead9ffffffff,13.0,0.0,0.0,0.0,0.0
841eaebffffffff,2.0,0.0,0.0,0.0,0.0
841eb01ffffffff,2.0,0.0,0.0,0.0,0.0
841eb05ffffffff,1.0,1.0,0.0,0.0,0.0
841eb07ffffffff,7.0,2.0,0.0,0.0,0.0
841eb0bffffffff,8.0,1.0,0.0,0.0,0.0
841eb23ffffffff,2.0,0.0,0.0,0.0,0.0
841eb39ffffffff,1.0,1.0,0.0,0.0,0.0
841eb3dffffffff,1.0,1.0,0.0,0.0,0.0
841eb4dffffffff,52.0,0.0,0.0,0.0,0.0
841eb53ffffffff,1.0,1.0,0.0,0.0,0.0
841eb5bffffffff,2.0,0.0,0.0,0.0,0.0
841ec03ffffffff,9.0,0.0,0.0,0.0,0.0
841ec09ffffffff,35.0,6.0,0.0,0.0,0.0
841ec11ffffffff,8.0,0.0,0.0,0.0,0.0
841ec13ffffffff,4.0,0.0,0.0,0.0,0.0
841ec17ffffffff,5.0,2.0,0.0,0.0,0.0
841ec1dffffffff,154.0,8.0,0.0,0.0,0.0
841ec21ffffffff,110.0,11.0,0.0,0.0,0.0
841ec23ffffffff,44.0,1.0,0.0,0.0,0.0
841ec27ffffffff,28.0,0.0,0.0,0.0,0.0
841ec2bffffffff,2.0,0.0,0.0,0.0,0.0
841ec33ffffffff,19.0,0.0,0.0,0.0,0.0
841ec35ffffffff,4.0,0.0,0.0,0.0,0.0
841ec37ffffffff,10.0,0.0,0.0,0.0,0.0
841ec47ffffffff,125.0,5.0,0.0,0.0,0.0
841ec5bffffffff,2.0,0.0,0.0,0.0,0.0
841ec65ffffffff,4.0,0.0,0.0,0.0,0.0
841ec69ffffffff,1.0,0.0,0.0,0.0,0.0
841ec85ffffffff,2.0,0.0,0.0,0.0,0.0
841ec91ffffffff,13.0,2.0,0.0,0.0,0.0
841ec93ffffffff,2.0,0.0,0.0,0.0,0.0
841ec97ffffffff,11.0,3.0,0.0,0.0,0.0
841ec99ffffffff,8.0,0.0,0.0,0.0,0.0
841ec9bffffffff,24.0,0.0,0.0,0.0,0.0
841ec9dffffffff,15.0,0.0,0.0,0.0,0.0
841eca1ffffffff,3.0,0.0,0.0,0.0,0.0
841eca3ffffffff,5.0,0.0,0.0,0.0,0.0
841eca5ffffffff,14.0,0.0,0.0,0.0,0.0
841eca9ffffffff,10.0,0.0,0.0,0.0,0.0
841ecb1ffffffff,13.0,0.0,0.0,0.0,0.0
841ecb9ffffffff,11.0,1.0,0.0,0.0,0.0
841ecbbffffffff,36.0,2.0,0.0,0.0,0.0
841ecbdffffffff,2.0,0.0,0.0,0.0,0.0
841eccbffffffff,65.0,16.0,0.0,0.0,0.0
841eccdffffffff,2.0,0.0,0.0,0.0,0.0
841ecd5ffffffff,5.0,0.0,0.0,0.0,0.0
841ecd7ffffffff,13.0,0.0,0.0,0.0,0.0
841ecddffffffff,2.0,2.0,0.0,0.0,0.0
841ece1ffffffff,1.0,0.0,0.0,0.0,0.0
841ece3ffffffff,3.0,0.0,0.0,0.0,0.0
841ece5ffffffff,2.0,0.0,0.0,0.0,0.0
841ece7ffffffff,27.0,5.0,0.0,0.0,0.0
841ecebffffffff,5.0,0.0,0.0,0.0,0.0
841ed0bffffffff,28.0,0.0,0.0,0.0,0.0
841ed1bffffffff,34.0,0.0,0.0,0.0,0.0
841ed1dffffffff,1.0,0.0,0.0,0.0,0.0
841ed23ffffffff,2.0,0.0,0.0,0.0,0.0
841ed29ffffffff,2.0,0.0,0.0,0.0,0.0
841ed33ffffffff,2.0,0.0,0.0,0.0,0.0
841ed45ffffffff,5.0,0.0,0.0,0.0,0.0
841ed49ffffffff,2.0,0.0,0.0,0.0,0.0
841ed63ffffffff,3.0,1.0,0.0,0.0,0.0
841ed91ffffffff,12.0,3.0,0.0,0.0,0.0
841ed93ffffffff,20.0,3.0,0.0,0.0,0.0
841ed9bffffffff,6.0,1.0,0.0,0.0,0.0
841eda3ffffffff,21.0,0.0,0.0,0.0,0.0
841eda7ffffffff,22.0,0.0,0.0,0.0,0.0
841edc5ffffffff,4.0,0.0,0.0,0.0,0.0
841edc9ffffffff,10.0,0.0,0.0,0.0,0.0
841ede1ffffffff,102.0,2.0,0.0,0.0,0.0
841ede9ffffffff,1.0,0.0,0.0,0.0,0.0
841ededffffffff,3.0,1.0,0.0,0.0,0.0
841ee37ffffffff,8.0,0.0,0.0,0.0,0.0
841ee65ffffffff,40.0,0.0,0.0,0.0,0.0
841ee67ffffffff,3.0,0.0,0.0,0.0,0.0
841ee81ffffffff,42.0,24.0,0.0,0.0,0.0
841ee89ffffffff,3.0,0.0,0.0,0.0,0.0
841ee8bffffffff,4.0,0.0,0.0,0.0,0.0
841ee8dffffffff,12.0,8.0,0.0,0.0,0.0
841ee91ffffffff,8.0,2.0,0.0,0.0,0.0
841ee97ffffffff,7.0,1.0,0.0,0.0,0.0
841ee99ffffffff,1.0,0.0,0.0,0.0,0.0
841eeb1ffffffff,2.0,0.0,0.0,0.0,0.0
841eeb7ffffffff,37.0,10.0,0.0,0.0,0.0
841eec7ffffffff,5.0,0.0,0.0,0.0,0.0
841eed1ffffffff,3.0,0.0,0.0,0.0,0.0
841eed3ffffffff,2.0,0.0,0.0,0.0,0.0
841eed5ffffffff,2.0,0.0,0.0,0.0,0.0
841eed9ffffffff,2.0,2.0,0.0,0.0,0.0
841eee3ffffffff,4.0,0.0,0.0,0.0,0.0
841eee7ffffffff,5.0,0.0,0.0,0.0,0.0
841eeebffffffff,3.0,0.0,0.0,0.0,0.0
841ef01ffffffff,4.0,0.0,0.0,0.0,0.0
841ef21ffffffff,9.0,0.0,0.0,0.0,0.0
841ef23ffffffff,2.0,0.0,0.0,0.0,0.0
841ef27ffffffff,3.0,0.0,0.0,0.0,0.0
841ef3bffffffff,6.0,0.0,0.0,0.0,0.0
841ef59ffffffff,6.0,0.0,0.0,0.0,0.0
841ef5bffffffff,9.0,0.0,0.0,0.0,0.0
841ef5dffffffff,8.0,0.0,0.0,0.0,0.0
841ef6dffffffff,2.0,2.0,0.0,0.0,0.0
841f535ffffffff,4.0,0.0,0.0,0.0,0.0
841f803ffffffff,2.0,0.0,0.0,0.0,0.0
841f807ffffffff,4.0,0.0,0.0,0.0,0.0
841f823ffffffff,22.0,0.0,0.0,0.0,0.0
841f827ffffffff,7.0,0.0,0.0,0.0,0.0
841f833ffffffff,2.0,0.0,0.0,0.0,0.0
841f839ffffffff,18.0,0.0,0.0,0.0,0.0
841f83bffffffff,36.0,0.0,0.0,0.0,0.0
841f889ffffffff,2.0,0.0,0.0,0.0,0.0
841f89bffffffff,2.0,0.0,0.0,0.0,0.0
841f8c1ffffffff,1.0,0.0,0.0,0.0,0.0
841f8d1ffffffff,4.0,0.0,0.0,0.0,0.0
841f8d3ffffffff,36.0,19.0,0.0,0.0,0.0
841f8d7ffffffff,4.0,0.0,0.0,0.0,0.0
841f8e1ffffffff,2.0,2.0,0.0,0.0,0.0
841f8e5ffffffff,4.0,0.0,0.0,0.0,0.0
841f8e9ffffffff,6.0,0.0,0.0,0.0,0.0
841f8ebffffffff,5.0,0.0,0.0,0.0,0.0
841f8edffffffff,4.0,0.0,0.0,0.0,0.0
841f903ffffffff,2.0,0.0,0.0,0.0,0.0
841f90dffffffff,2.0,2.0,0.0,0.0,0.0
841f911ffffffff,2.0,2.0,0.0,0.0,0.0
841f917ffffffff,25.0,19.0,0.0,0.0,0.0
841f91bffffffff,2.0,0.0,0.0,0.0,0.0
841f91dffffffff,56.0,0.0,0.0,0.0,0.0
841f931ffffffff,4.0,0.0,0.0,0.0,0.0
841f941ffffffff,2.0,0.0,0.0,0.0,0.0
841f943ffffffff,2.0,2.0,0.0,0.0,0.0
841f94dffffffff,3.0,0.0,0.0,0.0,0.0
841f951ffffffff,2.0,2.0,0.0,0.0,0.0
841f95bffffffff,1.0,0.0,0.0,0.0,0.0
841f963ffffffff,2.0,0.0,0.0,0.0,0.0
841f981ffffffff,68.0,0.0,0.0,0.0,0.0
841f983ffffffff,13.0,2.0,0.0,0.0,0.0
841f985ffffffff,1.0,0.0,0.0,0.0,0.0
841f987ffffffff,1.0,0.0,0.0,0.0,0.0
841f991ffffffff,2.0,0.0,0.0,0.0,0.0
841f993ffffffff,2.0,0.0,0.0,0.0,0.0
841f995ffffffff,14.0,0.0,0.0,0.0,0.0
841f999ffffffff,1.0,0.0,0.0,0.0,0.0
841f99bffffffff,4.0,0.0,0.0,0.0,0.0
841f9a1ffffffff,26.0,0.0,0.0,0.0,0.0
841f9a3ffffffff,6.0,0.0,0.0,0.0,0.0
841f9abffffffff,12.0,0.0,0.0,0.0,0.0
841f9b3ffffffff,3.0,0.0,0.0,0.0,0.0
841f9b9ffffffff,9.0,0.0,0.0,0.0,0.0
841f9c3ffffffff,3.0,0.0,0.0,0.0,0.0
841f9d7ffffffff,21.0,0.0,0.0,0.0,0.0
841fa83ffffffff,1.0,0.0,0.0,0.0,0.0
841fa95ffffffff,5.0,0.0,0.0,0.0,0.0
841faa1ffffffff,1.0,0.0,0.0,0.0,0.0
841faa7ffffffff,59.0,0.0,0.0,0.0,0.0
841faadffffffff,1.0,0.0,0.0,0.0,0.0
841fab1ffffffff,22.0,0.0,0.0,0.0,0.0
841fab9ffffffff,22.0,0.0,0.0,0.0,0.0
841fae3ffffffff,2.0,0.0,0.0,0.0,0.0
841fb01ffffffff,4.0,2.0,0.0,0.0,0.0
841fb11ffffffff,2.0,0.0,0.0,0.0,0.0
841fb27ffffffff,2.0,0.0,0.0,0.0,0.0
841fb29ffffffff,4.0,0.0,0.0,0.0,0.0
841fb2dffffffff,28.0,0.0,0.0,0.0,0.0
841fb47ffffffff,6.0,2.0,0.0,0.0,0.0
841fb67ffffffff,4.0,0.0,0.0,0.0,0.0
841fb6dffffffff,2.0,0.0,0.0,0.0,0.0
84200a7ffffffff,2.0,2.0,0.0,0.0,0.0
84200adffffffff,16.0,2.0,0.0,0.0,0.0
84200e1ffffffff,2.0,0.0,0.0,0.0,0.0
842010dffffffff,5.0,0.0,0.0,0.0,0.0
8420161ffffffff,2.0,2.0,0.0,0.0,0.0
842016bffffffff,12.0,2.0,0.0,0.0,0.0
8420185ffffffff,2.0,0.0,0.0,0.0,0.0
84201b1ffffffff,2.0,0.0,0.0,0.0,0.0
