cell_id,Anarhynchus alexandrinus,Anarhynchus alexandrinus alexandrinus/nihonensis,Anarhynchus alexandrinus seebohmi
823c17fffffffff,3.0,3.0,0.0
823c1ffffffffff,111.0,1.0,0.0
823c37fffffffff,8.0,0.0,0.0
823c5ffffffffff,1.0,1.0,0.0
823c87fffffffff,6.0,0.0,0.0
823c8ffffffffff,140.0,2.0,3.0
823c97fffffffff,6.0,2.0,0.0
823c9ffffffffff,19.0,0.0,0.0
823caffffffffff,14.0,0.0,0.0
823cb7fffffffff,6.0,0.0,0.0
823cc7fffffffff,2.0,0.0,0.0
823cdffffffffff,2.0,0.0,0.0
823ce7fffffffff,17.0,0.0,0.0
823cf7fffffffff,68.0,0.0,0.0
823d07fffffffff,10.0,0.0,0.0
823d37fffffffff,22.0,2.0,0.0
823d87fffffffff,36.0,5.0,0.0
823d8ffffffffff,23.0,0.0,0.0
823d97fffffffff,3.0,0.0,0.0
823d9ffffffffff,20.0,0.0,0.0
823da7fffffffff,29.0,0.0,0.0
823daffffffffff,4.0,0.0,0.0
823db7fffffffff,3.0,0.0,0.0
823e5ffffffffff,1.0,1.0,0.0
823e67fffffffff,9.0,9.0,0.0
823e6ffffffffff,21.0,9.0,0.0
823e77fffffffff,3.0,3.0,0.0
823f2ffffffffff,2.0,0.0,0.0
823f67fffffffff,9.0,0.0,0.0
823f77fffffffff,6.0,0.0,0.0
8240e7fffffffff,3.0,0.0,0.0
824147fffffffff,1.0,0.0,0.0
824157fffffffff,9.0,4.0,0.0
82416ffffffffff,2.0,1.0,0.0
8241a7fffffffff,12.0,8.0,0.0
8241b7fffffffff,5.0,1.0,0.0
82425ffffffffff,2.0,0.0,0.0
8242c7fffffffff,43.0,3.0,0.0
8242cffffffffff,28.0,0.0,0.0
8242dffffffffff,54.0,0.0,0.0
8242e7fffffffff,4.0,4.0,0.0
8242effffffffff,2.0,0.0,0.0
824317fffffffff,1.0,0.0,0.0
82431ffffffffff,2.0,0.0,0.0
82439ffffffffff,1.0,0.0,0.0
8243a7fffffffff,52.0,0.0,0.0
8243affffffffff,79.0,0.0,0.0
824b87fffffffff,6.0,0.0,0.0
824ba7fffffffff,107.0,24.0,0.0
824bb7fffffffff,124.0,9.0,0.0
82521ffffffffff,1.0,1.0,0.0
82524ffffffffff,2.0,0.0,0.0
825347fffffffff,11.0,0.0,0.0
82534ffffffffff,3.0,0.0,0.0
8253a7fffffffff,2.0,2.0,0.0
8253b7fffffffff,2.0,2.0,0.0
825417fffffffff,6.0,6.0,0.0
8254affffffffff,2.0,0.0,0.0
8254b7fffffffff,4.0,0.0,0.0
8254c7fffffffff,6.0,0.0,0.0
82592ffffffffff,2.0,0.0,0.0
826007fffffffff,20.0,0.0,0.0
82600ffffffffff,1.0,0.0,0.0
826017fffffffff,137.0,0.0,0.0
82601ffffffffff,37.0,0.0,0.0
826027fffffffff,25.0,0.0,0.0
826037fffffffff,44.0,0.0,15.0
826087fffffffff,15.0,0.0,0.0
82608ffffffffff,63.0,0.0,2.0
826097fffffffff,13.0,0.0,2.0
82609ffffffffff,16.0,0.0,0.0
8260a7fffffffff,21.0,0.0,0.0
8260affffffffff,96.0,0.0,0.0
8260b7fffffffff,371.0,0.0,0.0
826107fffffffff,5.0,0.0,0.0
82611ffffffffff,14.0,3.0,2.0
82618ffffffffff,111.0,0.0,23.0
82619ffffffffff,4.0,0.0,0.0
8261affffffffff,20.0,0.0,8.0
826327fffffffff,6.0,0.0,0.0
82640ffffffffff,61.0,7.0,0.0
8264a7fffffffff,7.0,2.0,0.0
8264b7fffffffff,4.0,0.0,0.0
8264e7fffffffff,14.0,0.0,0.0
826507fffffffff,6.0,0.0,0.0
82651ffffffffff,20.0,1.0,0.0
826527fffffffff,117.0,0.0,0.0
82658ffffffffff,12.0,4.0,0.0
82659ffffffffff,2.0,0.0,0.0
82682ffffffffff,3.0,1.0,0.0
8268a7fffffffff,6.0,0.0,0.0
826947fffffffff,42.0,0.0,0.0
826aeffffffffff,3.0,0.0,0.0
827a47fffffffff,2.0,0.0,0.0
82845ffffffffff,4.0,0.0,0.0
828c6ffffffffff,1.0,0.0,0.0
828c97fffffffff,10.0,0.0,0.0
828db7fffffffff,2.0,2.0,0.0
829427fffffffff,2.0,0.0,0.0
82942ffffffffff,2.0,0.0,0.0
829507fffffffff,1.0,0.0,0.0
82be0ffffffffff,40.0,0.0,0.0
82be1ffffffffff,4.0,0.0,0.0
82be8ffffffffff,50.0,0.0,0.0
