cell_id,Tyrannus melancholicus,Tyrannus melancholicus occidentalis,Tyrannus melancholicus satrapa,Tyrannus melancholicus melancholicus/despotes
834574fffffffff,48.0,0.0,0.0,0.0
834576fffffffff,172.0,0.0,0.0,0.0
834801fffffffff,157.0,0.0,0.0,0.0
834802fffffffff,192.0,0.0,0.0,0.0
834803fffffffff,19.0,0.0,0.0,0.0
834805fffffffff,16.0,0.0,0.0,0.0
834806fffffffff,239.0,0.0,0.0,0.0
834808fffffffff,6.0,0.0,0.0,0.0
834809fffffffff,125.0,0.0,0.0,0.0
83480afffffffff,576.0,0.0,0.0,0.0
83480bfffffffff,37.0,0.0,0.0,0.0
83480efffffffff,145.0,0.0,0.0,0.0
834812fffffffff,9.0,0.0,0.0,0.0
834814fffffffff,93.0,0.0,0.0,0.0
834815fffffffff,33.0,0.0,0.0,0.0
834816fffffffff,3.0,0.0,0.0,0.0
83481dfffffffff,14.0,0.0,0.0,0.0
834823fffffffff,154.0,0.0,0.0,0.0
83482afffffffff,55.0,0.0,0.0,0.0
83482efffffffff,7.0,0.0,0.0,0.0
834830fffffffff,114.0,0.0,0.0,0.0
834832fffffffff,205.0,0.0,0.0,0.0
834833fffffffff,1433.0,0.0,0.0,0.0
834834fffffffff,2.0,0.0,0.0,0.0
834836fffffffff,8644.0,0.0,0.0,0.0
834850fffffffff,3.0,0.0,0.0,0.0
834856fffffffff,147.0,0.0,0.0,0.0
834858fffffffff,3.0,0.0,0.0,0.0
834880fffffffff,42.0,0.0,0.0,0.0
834884fffffffff,6.0,0.0,0.0,0.0
834885fffffffff,3.0,0.0,0.0,0.0
834886fffffffff,46.0,0.0,0.0,0.0
83488dfffffffff,3.0,0.0,0.0,0.0
834895fffffffff,244.0,0.0,0.0,0.0
8348a0fffffffff,23.0,0.0,0.0,0.0
8348a2fffffffff,1328.0,0.0,0.0,0.0
8348a6fffffffff,4.0,0.0,0.0,0.0
8348abfffffffff,63.0,0.0,0.0,0.0
8348b1fffffffff,137.0,0.0,0.0,0.0
8348b2fffffffff,5064.0,0.0,0.0,0.0
8348b3fffffffff,12002.0,0.0,0.0,0.0
8348b4fffffffff,18.0,0.0,0.0,0.0
8348b5fffffffff,91.0,0.0,0.0,0.0
8348e0fffffffff,6.0,0.0,0.0,0.0
8348e1fffffffff,5.0,0.0,0.0,0.0
8348e3fffffffff,3.0,0.0,0.0,0.0
8348e4fffffffff,52.0,0.0,0.0,0.0
8348e5fffffffff,109.0,0.0,0.0,0.0
8348e8fffffffff,1935.0,0.0,0.0,0.0
8348ecfffffffff,3089.0,0.0,0.0,0.0
8348edfffffffff,4.0,0.0,0.0,0.0
8348eefffffffff,44.0,0.0,0.0,0.0
834980fffffffff,86.0,0.0,0.0,0.0
834981fffffffff,8.0,0.0,0.0,0.0
834985fffffffff,9.0,0.0,0.0,0.0
834986fffffffff,110.0,0.0,0.0,0.0
834988fffffffff,27.0,0.0,0.0,0.0
83498cfffffffff,218.0,0.0,0.0,0.0
83498efffffffff,58.0,0.0,0.0,0.0
834990fffffffff,82.0,0.0,0.0,0.0
834991fffffffff,22.0,0.0,0.0,0.0
834992fffffffff,141.0,0.0,0.0,0.0
834993fffffffff,72.0,0.0,0.0,0.0
834994fffffffff,370.0,0.0,0.0,0.0
834995fffffffff,859.0,0.0,0.0,0.0
834996fffffffff,5987.0,0.0,0.0,0.0
834998fffffffff,124.0,0.0,0.0,0.0
83499afffffffff,7.0,0.0,0.0,0.0
83499bfffffffff,74.0,0.0,0.0,0.0
83499cfffffffff,13.0,0.0,0.0,0.0
83499dfffffffff,3.0,0.0,0.0,0.0
83499efffffffff,69.0,0.0,0.0,0.0
8349a1fffffffff,1.0,0.0,0.0,0.0
8349a2fffffffff,249.0,0.0,0.0,0.0
8349a3fffffffff,51.0,0.0,0.0,0.0
8349a8fffffffff,1728.0,0.0,0.0,0.0
8349a9fffffffff,3028.0,0.0,0.0,0.0
8349aafffffffff,804.0,0.0,0.0,0.0
8349abfffffffff,377.0,0.0,0.0,0.0
8349acfffffffff,14.0,0.0,0.0,0.0
8349adfffffffff,72.0,0.0,0.0,0.0
8349aefffffffff,23.0,0.0,0.0,0.0
8349b0fffffffff,79.0,0.0,0.0,0.0
8349b1fffffffff,16.0,0.0,0.0,0.0
8349b2fffffffff,60.0,0.0,0.0,0.0
8349b3fffffffff,1773.0,0.0,0.0,0.0
8349b4fffffffff,29.0,0.0,0.0,0.0
8349b5fffffffff,318.0,0.0,0.0,0.0
8349b6fffffffff,44.0,0.0,0.0,0.0
835e65fffffffff,3.0,0.0,0.0,0.0
835f00fffffffff,23.0,0.0,0.0,0.0
835f01fffffffff,2.0,0.0,0.0,0.0
835f02fffffffff,2.0,0.0,0.0,0.0
835f03fffffffff,142.0,0.0,0.0,0.0
835f06fffffffff,3.0,0.0,0.0,0.0
835f08fffffffff,258.0,0.0,0.0,0.0
835f09fffffffff,643.0,0.0,0.0,0.0
835f0bfffffffff,137.0,0.0,0.0,0.0
835f0dfffffffff,46.0,0.0,0.0,0.0
835f0efffffffff,11.0,0.0,0.0,0.0
835f10fffffffff,23.0,0.0,0.0,0.0
835f11fffffffff,5.0,0.0,0.0,0.0
835f12fffffffff,132.0,0.0,0.0,0.0
835f13fffffffff,83.0,0.0,0.0,0.0
835f14fffffffff,39.0,0.0,0.0,0.0
835f16fffffffff,28.0,0.0,0.0,0.0
835f1cfffffffff,301.0,0.0,0.0,0.0
835f1dfffffffff,33.0,0.0,0.0,0.0
835f1efffffffff,43.0,0.0,0.0,0.0
835f22fffffffff,1.0,0.0,0.0,0.0
835f23fffffffff,1.0,0.0,0.0,0.0
835f28fffffffff,1.0,0.0,0.0,0.0
835f29fffffffff,733.0,0.0,0.0,0.0
835f2bfffffffff,1169.0,0.0,0.0,0.0
835f2dfffffffff,214.0,0.0,0.0,0.0
835f40fffffffff,130.0,0.0,0.0,0.0
835f41fffffffff,49.0,0.0,0.0,0.0
835f42fffffffff,47.0,0.0,0.0,0.0
835f43fffffffff,45.0,0.0,0.0,0.0
835f44fffffffff,1.0,0.0,0.0,0.0
835f46fffffffff,17.0,0.0,0.0,0.0
835f48fffffffff,62.0,0.0,0.0,0.0
835f49fffffffff,70.0,0.0,0.0,0.0
835f4afffffffff,92.0,0.0,0.0,0.0
835f4bfffffffff,321.0,0.0,0.0,0.0
835f4dfffffffff,6.0,0.0,0.0,0.0
835f4efffffffff,19.0,0.0,0.0,0.0
835f50fffffffff,49.0,0.0,0.0,0.0
835f54fffffffff,12.0,0.0,0.0,0.0
835f56fffffffff,10.0,0.0,0.0,0.0
835f58fffffffff,4029.0,0.0,0.0,0.0
835f59fffffffff,138.0,0.0,0.0,0.0
835f5afffffffff,1.0,0.0,0.0,0.0
835f5bfffffffff,1567.0,0.0,0.0,0.0
835f5dfffffffff,38.0,0.0,0.0,0.0
835f63fffffffff,6.0,0.0,0.0,0.0
835f66fffffffff,1.0,0.0,0.0,0.0
835f68fffffffff,78.0,0.0,0.0,0.0
835f70fffffffff,7.0,0.0,0.0,0.0
835f71fffffffff,161.0,0.0,0.0,0.0
835f74fffffffff,4.0,0.0,0.0,0.0
835f75fffffffff,106.0,0.0,0.0,0.0
835f76fffffffff,84.0,0.0,0.0,0.0
836600fffffffff,82.0,0.0,0.0,0.0
836601fffffffff,191.0,0.0,0.0,0.0
836602fffffffff,1043.0,0.0,0.0,0.0
836603fffffffff,47.0,0.0,0.0,0.0
836604fffffffff,179.0,0.0,0.0,0.0
836605fffffffff,30.0,0.0,0.0,0.0
836606fffffffff,586.0,0.0,0.0,0.0
836608fffffffff,4613.0,0.0,0.0,0.0
836609fffffffff,208.0,0.0,0.0,0.0
83660afffffffff,954.0,0.0,0.0,0.0
83660bfffffffff,2235.0,0.0,0.0,0.0
83660cfffffffff,516.0,0.0,0.0,0.0
83660dfffffffff,350.0,0.0,0.0,0.0
83660efffffffff,713.0,0.0,0.0,0.0
836610fffffffff,3334.0,0.0,0.0,0.0
836611fffffffff,691.0,0.0,0.0,0.0
836612fffffffff,157.0,0.0,0.0,0.0
836613fffffffff,2050.0,0.0,0.0,0.0
836615fffffffff,53.0,0.0,0.0,0.0
836616fffffffff,2565.0,0.0,0.0,0.0
836618fffffffff,2654.0,0.0,0.0,0.0
836619fffffffff,8048.0,0.0,0.0,0.0
83661afffffffff,698.0,0.0,0.0,0.0
83661bfffffffff,7875.0,0.0,0.0,0.0
83661cfffffffff,307.0,0.0,0.0,0.0
83661dfffffffff,1441.0,0.0,0.0,0.0
83661efffffffff,390.0,0.0,0.0,0.0
836620fffffffff,3241.0,0.0,0.0,0.0
836621fffffffff,629.0,0.0,0.0,0.0
836622fffffffff,3271.0,0.0,0.0,0.0
836623fffffffff,130.0,0.0,0.0,0.0
836625fffffffff,686.0,0.0,0.0,0.0
836628fffffffff,34.0,0.0,0.0,0.0
836629fffffffff,632.0,0.0,0.0,0.0
83662afffffffff,19.0,0.0,0.0,0.0
83662bfffffffff,362.0,0.0,0.0,0.0
83662cfffffffff,340.0,0.0,0.0,0.0
83662dfffffffff,195.0,0.0,0.0,0.0
83662efffffffff,167.0,0.0,0.0,0.0
836631fffffffff,1360.0,0.0,0.0,0.0
836640fffffffff,6.0,0.0,0.0,0.0
836641fffffffff,1551.0,0.0,0.0,0.0
836642fffffffff,3.0,0.0,0.0,0.0
836643fffffffff,4.0,0.0,0.0,0.0
836644fffffffff,23.0,0.0,0.0,0.0
836645fffffffff,20.0,0.0,0.0,0.0
836646fffffffff,2.0,0.0,0.0,0.0
836648fffffffff,19.0,0.0,0.0,0.0
83664bfffffffff,2.0,0.0,0.0,0.0
83664cfffffffff,3.0,0.0,0.0,0.0
83664dfffffffff,1.0,0.0,0.0,0.0
83664efffffffff,15.0,0.0,0.0,0.0
836650fffffffff,90.0,0.0,0.0,0.0
836651fffffffff,1.0,0.0,0.0,0.0
836652fffffffff,1139.0,0.0,0.0,0.0
836653fffffffff,17.0,0.0,0.0,0.0
836654fffffffff,592.0,0.0,0.0,0.0
836655fffffffff,2.0,0.0,0.0,0.0
836656fffffffff,1191.0,0.0,0.0,0.0
83665afffffffff,1044.0,0.0,0.0,0.0
83665bfffffffff,400.0,0.0,0.0,0.0
83665efffffffff,58.0,0.0,0.0,0.0
836660fffffffff,34.0,0.0,0.0,0.0
836661fffffffff,4.0,0.0,0.0,0.0
836662fffffffff,14.0,0.0,0.0,0.0
836663fffffffff,209.0,0.0,0.0,0.0
836664fffffffff,135.0,0.0,0.0,0.0
836665fffffffff,1.0,0.0,0.0,0.0
836666fffffffff,2.0,0.0,0.0,0.0
83666afffffffff,5.0,0.0,0.0,0.0
83666bfffffffff,10.0,0.0,0.0,0.0
83666cfffffffff,12.0,0.0,0.0,0.0
83666efffffffff,28.0,0.0,0.0,0.0
836670fffffffff,67.0,0.0,0.0,0.0
836671fffffffff,22.0,0.0,0.0,0.0
836672fffffffff,631.0,0.0,0.0,0.0
836673fffffffff,146.0,0.0,0.0,0.0
836674fffffffff,9.0,0.0,0.0,0.0
836675fffffffff,186.0,0.0,0.0,0.0
836676fffffffff,56.0,0.0,0.0,0.0
836684fffffffff,66.0,0.0,0.0,0.0
8366a0fffffffff,4146.0,0.0,0.0,0.0
8366a1fffffffff,1584.0,0.0,0.0,0.0
8366a2fffffffff,448.0,0.0,0.0,0.0
8366a3fffffffff,561.0,0.0,0.0,0.0
8366a5fffffffff,20506.0,0.0,0.0,0.0
8366a6fffffffff,852.0,0.0,0.0,0.0
8366a9fffffffff,4.0,0.0,0.0,0.0
8366adfffffffff,2.0,0.0,0.0,0.0
8366aefffffffff,49.0,0.0,0.0,0.0
8366b0fffffffff,4907.0,0.0,0.0,0.0
8366b1fffffffff,304.0,0.0,0.0,0.0
8366b4fffffffff,18427.0,0.0,0.0,0.0
8366b5fffffffff,11508.0,0.0,0.0,0.0
8366b6fffffffff,1655.0,0.0,0.0,0.0
8366c0fffffffff,1178.0,0.0,0.0,0.0
8366c1fffffffff,44.0,0.0,0.0,0.0
8366c2fffffffff,3367.0,0.0,0.0,0.0
8366c3fffffffff,71.0,0.0,0.0,0.0
8366c4fffffffff,1641.0,0.0,0.0,0.0
8366c5fffffffff,210.0,0.0,0.0,0.0
8366c6fffffffff,3346.0,0.0,0.0,0.0
8366c8fffffffff,2.0,0.0,0.0,0.0
8366c9fffffffff,15.0,0.0,0.0,0.0
8366cdfffffffff,15.0,0.0,0.0,0.0
8366cefffffffff,268.0,0.0,0.0,0.0
8366d0fffffffff,2060.0,0.0,0.0,0.0
8366d1fffffffff,356.0,0.0,0.0,0.0
8366d2fffffffff,509.0,0.0,0.0,0.0
8366d3fffffffff,12546.0,0.0,0.0,0.0
8366d4fffffffff,249.0,0.0,0.0,0.0
8366d5fffffffff,521.0,0.0,0.0,0.0
8366d6fffffffff,22.0,0.0,0.0,0.0
8366d8fffffffff,179.0,0.0,0.0,0.0
8366dafffffffff,764.0,0.0,0.0,0.0
8366dbfffffffff,112.0,0.0,0.0,0.0
8366dcfffffffff,3244.0,0.0,0.0,0.0
8366ddfffffffff,321.0,0.0,0.0,0.0
8366defffffffff,7669.0,0.0,0.0,0.0
8366e0fffffffff,5525.0,0.0,0.0,0.0
8366e1fffffffff,2074.0,0.0,0.0,0.0
8366e2fffffffff,631.0,0.0,0.0,0.0
8366e3fffffffff,605.0,0.0,0.0,0.0
8366e4fffffffff,9504.0,0.0,0.0,0.0
8366e5fffffffff,8314.0,0.0,0.0,0.0
8366e6fffffffff,18173.0,0.0,0.0,0.0
8366e8fffffffff,29.0,0.0,0.0,0.0
8366e9fffffffff,20.0,0.0,0.0,0.0
8366eafffffffff,13.0,0.0,0.0,0.0
8366ecfffffffff,1350.0,0.0,0.0,0.0
8366eefffffffff,929.0,0.0,0.0,0.0
8366f0fffffffff,2746.0,0.0,0.0,0.0
8366f1fffffffff,7564.0,0.0,0.0,0.0
8366f2fffffffff,11.0,0.0,0.0,0.0
8366f3fffffffff,203.0,0.0,0.0,0.0
8366f5fffffffff,6501.0,0.0,0.0,0.0
836740fffffffff,15.0,0.0,0.0,0.0
836741fffffffff,5408.0,0.0,0.0,0.0
836742fffffffff,560.0,0.0,0.0,0.0
836743fffffffff,1427.0,0.0,0.0,0.0
836748fffffffff,3.0,0.0,0.0,0.0
83674afffffffff,225.0,0.0,0.0,0.0
83674cfffffffff,2852.0,0.0,0.0,0.0
83674dfffffffff,32.0,0.0,0.0,0.0
83674efffffffff,1157.0,0.0,0.0,0.0
836750fffffffff,6.0,0.0,0.0,0.0
836751fffffffff,378.0,0.0,0.0,0.0
836752fffffffff,1170.0,0.0,0.0,0.0
836753fffffffff,680.0,0.0,0.0,0.0
836755fffffffff,4484.0,0.0,0.0,0.0
836756fffffffff,37.0,0.0,0.0,0.0
836758fffffffff,76.0,0.0,0.0,0.0
836759fffffffff,109.0,0.0,0.0,0.0
83675afffffffff,478.0,0.0,0.0,0.0
83675bfffffffff,37.0,0.0,0.0,0.0
83675cfffffffff,1384.0,0.0,0.0,0.0
83675dfffffffff,83.0,0.0,0.0,0.0
83675efffffffff,279.0,0.0,0.0,0.0
836769fffffffff,20.0,0.0,0.0,0.0
83676bfffffffff,80.0,0.0,0.0,0.0
83678bfffffffff,44.0,0.0,0.0,0.0
836790fffffffff,99.0,0.0,0.0,0.0
836791fffffffff,18.0,0.0,0.0,0.0
836792fffffffff,84.0,0.0,0.0,0.0
836793fffffffff,108.0,0.0,0.0,0.0
836794fffffffff,94.0,0.0,0.0,0.0
836795fffffffff,9.0,0.0,0.0,0.0
836796fffffffff,335.0,0.0,0.0,0.0
83679afffffffff,8471.0,0.0,0.0,0.0
83679bfffffffff,3085.0,0.0,0.0,0.0
8367b2fffffffff,36.0,0.0,0.0,0.0
836d04fffffffff,674.0,0.0,0.0,0.0
836d05fffffffff,742.0,0.0,0.0,0.0
836d06fffffffff,103.0,0.0,0.0,0.0
836d14fffffffff,230.0,0.0,0.0,0.0
836d15fffffffff,1221.0,0.0,0.0,0.0
836d20fffffffff,273.0,0.0,0.0,0.0
836d21fffffffff,216.0,0.0,0.0,0.0
836d22fffffffff,55.0,0.0,0.0,0.0
836d23fffffffff,991.0,0.0,0.0,0.0
836d24fffffffff,205.0,0.0,0.0,0.0
836d25fffffffff,1551.0,0.0,0.0,0.0
836d26fffffffff,30.0,0.0,0.0,0.0
836d28fffffffff,734.0,0.0,0.0,0.0
836d29fffffffff,613.0,0.0,0.0,0.0
836d2afffffffff,478.0,0.0,0.0,0.0
836d2bfffffffff,2755.0,0.0,0.0,0.0
836d2cfffffffff,736.0,0.0,0.0,0.0
836d2dfffffffff,1365.0,0.0,0.0,0.0
836d2efffffffff,181.0,0.0,0.0,0.0
836d30fffffffff,357.0,0.0,0.0,0.0
836d31fffffffff,1494.0,0.0,0.0,0.0
836d32fffffffff,2128.0,0.0,0.0,0.0
836d33fffffffff,157.0,0.0,0.0,0.0
836d34fffffffff,2837.0,0.0,0.0,0.0
836d35fffffffff,2514.0,0.0,0.0,0.0
836d36fffffffff,79.0,0.0,0.0,0.0
836d60fffffffff,2702.0,0.0,0.0,0.0
836d61fffffffff,3565.0,0.0,0.0,0.0
836d63fffffffff,642.0,0.0,0.0,0.0
836d64fffffffff,3104.0,0.0,0.0,0.0
836d65fffffffff,2247.0,0.0,0.0,0.0
836d66fffffffff,1972.0,0.0,0.0,0.0
836d68fffffffff,9229.0,0.0,0.0,0.0
836d69fffffffff,47265.0,0.0,0.0,0.0
836d6afffffffff,263.0,0.0,0.0,0.0
836d6bfffffffff,2254.0,0.0,0.0,0.0
836d6cfffffffff,397.0,0.0,0.0,0.0
836d6dfffffffff,6239.0,0.0,0.0,0.0
836d6efffffffff,972.0,0.0,0.0,0.0
836d74fffffffff,2545.0,0.0,0.0,0.0
836d75fffffffff,1580.0,0.0,0.0,0.0
836d76fffffffff,731.0,0.0,0.0,0.0
838000fffffffff,12.0,0.0,0.0,0.0
838002fffffffff,32.0,0.0,0.0,0.0
838003fffffffff,3.0,0.0,0.0,0.0
838005fffffffff,8.0,0.0,0.0,0.0
838006fffffffff,7.0,0.0,0.0,0.0
838008fffffffff,16.0,0.0,0.0,0.0
838009fffffffff,2.0,0.0,0.0,0.0
83800cfffffffff,13.0,0.0,0.0,0.0
83800efffffffff,6.0,0.0,0.0,0.0
838010fffffffff,602.0,0.0,0.0,0.0
838011fffffffff,76.0,0.0,0.0,0.0
838012fffffffff,2.0,0.0,0.0,0.0
838013fffffffff,2.0,0.0,0.0,0.0
838014fffffffff,136.0,0.0,0.0,0.0
838015fffffffff,5.0,0.0,0.0,0.0
838016fffffffff,55.0,0.0,0.0,0.0
83801cfffffffff,9.0,0.0,0.0,0.0
838024fffffffff,7.0,0.0,0.0,0.0
838026fffffffff,4.0,0.0,0.0,0.0
838029fffffffff,6.0,0.0,0.0,0.0
83802bfffffffff,9.0,0.0,0.0,0.0
83802cfffffffff,2.0,0.0,0.0,0.0
838030fffffffff,431.0,0.0,0.0,0.0
838032fffffffff,38.0,0.0,0.0,0.0
838033fffffffff,2.0,0.0,0.0,0.0
838034fffffffff,11.0,0.0,0.0,0.0
838035fffffffff,5.0,0.0,0.0,0.0
838036fffffffff,152.0,0.0,0.0,0.0
838040fffffffff,11.0,0.0,0.0,0.0
838044fffffffff,226.0,0.0,0.0,0.0
838046fffffffff,239.0,0.0,0.0,0.0
838048fffffffff,34.0,0.0,0.0,0.0
83804cfffffffff,25.0,0.0,0.0,0.0
83804efffffffff,4.0,0.0,0.0,0.0
838054fffffffff,41.0,0.0,0.0,0.0
838055fffffffff,21.0,0.0,0.0,0.0
838061fffffffff,4.0,0.0,0.0,0.0
838062fffffffff,6.0,0.0,0.0,0.0
838063fffffffff,2.0,0.0,0.0,0.0
838064fffffffff,6.0,0.0,0.0,0.0
838065fffffffff,47.0,0.0,0.0,0.0
838066fffffffff,13.0,0.0,0.0,0.0
838068fffffffff,6.0,0.0,0.0,0.0
83806afffffffff,46.0,0.0,0.0,0.0
83806bfffffffff,49.0,0.0,0.0,0.0
83806cfffffffff,2.0,0.0,0.0,0.0
83806dfffffffff,3.0,0.0,0.0,0.0
83806efffffffff,4.0,0.0,0.0,0.0
838070fffffffff,2.0,0.0,0.0,0.0
838071fffffffff,14.0,0.0,0.0,0.0
838072fffffffff,3.0,0.0,0.0,0.0
838073fffffffff,65.0,0.0,0.0,0.0
838074fffffffff,14.0,0.0,0.0,0.0
838075fffffffff,2.0,0.0,0.0,0.0
8380a4fffffffff,5.0,0.0,0.0,0.0
838100fffffffff,55.0,0.0,0.0,0.0
838101fffffffff,8.0,0.0,0.0,0.0
838102fffffffff,298.0,0.0,0.0,0.0
838103fffffffff,6.0,0.0,0.0,0.0
838104fffffffff,26.0,0.0,0.0,0.0
838105fffffffff,16.0,0.0,0.0,0.0
838106fffffffff,195.0,0.0,0.0,0.0
838109fffffffff,8.0,0.0,0.0,0.0
83810efffffffff,18.0,0.0,0.0,0.0
838110fffffffff,21.0,0.0,0.0,0.0
838111fffffffff,19.0,0.0,0.0,0.0
838112fffffffff,19.0,0.0,0.0,0.0
838113fffffffff,9.0,0.0,0.0,0.0
838114fffffffff,29.0,0.0,0.0,0.0
838115fffffffff,17.0,0.0,0.0,0.0
838116fffffffff,95.0,0.0,0.0,0.0
838118fffffffff,9.0,0.0,0.0,0.0
838119fffffffff,11.0,0.0,0.0,0.0
83811afffffffff,49.0,0.0,0.0,0.0
83811cfffffffff,5.0,0.0,0.0,0.0
83811efffffffff,21.0,0.0,0.0,0.0
838120fffffffff,2.0,0.0,0.0,0.0
838121fffffffff,118.0,0.0,0.0,0.0
838123fffffffff,15.0,0.0,0.0,0.0
838124fffffffff,379.0,0.0,0.0,0.0
838125fffffffff,5.0,0.0,0.0,0.0
838128fffffffff,1.0,0.0,0.0,0.0
838129fffffffff,1.0,0.0,0.0,0.0
83812bfffffffff,10.0,0.0,0.0,0.0
83812cfffffffff,6.0,0.0,0.0,0.0
83812dfffffffff,74.0,0.0,0.0,0.0
83812efffffffff,2.0,0.0,0.0,0.0
838130fffffffff,123.0,0.0,0.0,0.0
838131fffffffff,6.0,0.0,0.0,0.0
838132fffffffff,178.0,0.0,0.0,0.0
838133fffffffff,467.0,0.0,0.0,0.0
838134fffffffff,34.0,0.0,0.0,0.0
838135fffffffff,2.0,0.0,0.0,0.0
838136fffffffff,276.0,0.0,0.0,0.0
838140fffffffff,26.0,0.0,0.0,0.0
838141fffffffff,7.0,0.0,0.0,0.0
838142fffffffff,11.0,0.0,0.0,0.0
838143fffffffff,21.0,0.0,0.0,0.0
838144fffffffff,8.0,0.0,0.0,0.0
838145fffffffff,50.0,0.0,0.0,0.0
838146fffffffff,22.0,0.0,0.0,0.0
83814afffffffff,374.0,0.0,0.0,0.0
83814cfffffffff,7.0,0.0,0.0,0.0
83814dfffffffff,167.0,0.0,0.0,0.0
83814efffffffff,158.0,0.0,0.0,0.0
838150fffffffff,2.0,0.0,0.0,0.0
838151fffffffff,5.0,0.0,0.0,0.0
838158fffffffff,3.0,0.0,0.0,0.0
838159fffffffff,16.0,0.0,0.0,0.0
83815afffffffff,11.0,0.0,0.0,0.0
83815cfffffffff,9.0,0.0,0.0,0.0
83815dfffffffff,133.0,0.0,0.0,0.0
83815efffffffff,2.0,0.0,0.0,0.0
838160fffffffff,1.0,0.0,0.0,0.0
838162fffffffff,61.0,0.0,0.0,0.0
838163fffffffff,45.0,0.0,0.0,0.0
838164fffffffff,5.0,0.0,0.0,0.0
838166fffffffff,8.0,0.0,0.0,0.0
838170fffffffff,4.0,0.0,0.0,0.0
838171fffffffff,292.0,0.0,0.0,0.0
838172fffffffff,4.0,0.0,0.0,0.0
838173fffffffff,5.0,0.0,0.0,0.0
838174fffffffff,8.0,0.0,0.0,0.0
838175fffffffff,10.0,0.0,0.0,0.0
838176fffffffff,2.0,0.0,0.0,0.0
838180fffffffff,162.0,0.0,0.0,0.0
838181fffffffff,295.0,0.0,0.0,0.0
838183fffffffff,219.0,0.0,0.0,0.0
838185fffffffff,487.0,0.0,0.0,0.0
838188fffffffff,52.0,0.0,0.0,0.0
83818afffffffff,11.0,0.0,0.0,0.0
83818bfffffffff,16.0,0.0,0.0,0.0
83818cfffffffff,12.0,0.0,0.0,0.0
83818dfffffffff,11.0,0.0,0.0,0.0
83818efffffffff,85.0,0.0,0.0,0.0
838199fffffffff,12.0,0.0,0.0,0.0
83819dfffffffff,50.0,0.0,0.0,0.0
8381a1fffffffff,63.0,0.0,0.0,0.0
8381a3fffffffff,2.0,0.0,0.0,0.0
8381a8fffffffff,9.0,0.0,0.0,0.0
8381a9fffffffff,31.0,0.0,0.0,0.0
8381aafffffffff,13.0,0.0,0.0,0.0
8381acfffffffff,3.0,0.0,0.0,0.0
8381adfffffffff,232.0,0.0,0.0,0.0
8381aefffffffff,1.0,0.0,0.0,0.0
838a00fffffffff,63.0,0.0,0.0,0.0
838a01fffffffff,15.0,0.0,0.0,0.0
838a04fffffffff,4.0,0.0,0.0,0.0
838a05fffffffff,137.0,0.0,0.0,0.0
838a10fffffffff,15.0,0.0,0.0,0.0
838a12fffffffff,2.0,0.0,0.0,0.0
838a15fffffffff,2.0,0.0,0.0,0.0
838a19fffffffff,2.0,0.0,0.0,0.0
838a1afffffffff,27.0,0.0,0.0,0.0
838a1bfffffffff,12.0,0.0,0.0,0.0
838a21fffffffff,33.0,0.0,0.0,0.0
838a22fffffffff,4.0,0.0,0.0,0.0
