cell_id,Cygnus columbianus,Cygnus columbianus columbianus,Cygnus columbianus bewickii,Cygnus columbianus columbianus x bewickii
831eebfffffffff,84.0,0.0,12.0,0.0
831f00fffffffff,10.0,0.0,4.0,0.0
831f01fffffffff,3.0,0.0,1.0,0.0
831f02fffffffff,2.0,0.0,0.0,0.0
831f05fffffffff,21.0,0.0,2.0,0.0
831f06fffffffff,14.0,0.0,6.0,0.0
831f08fffffffff,1.0,0.0,0.0,0.0
831f09fffffffff,2.0,0.0,0.0,0.0
831f0bfffffffff,4.0,0.0,0.0,0.0
831f0dfffffffff,6.0,0.0,0.0,0.0
831f11fffffffff,3.0,0.0,3.0,0.0
831f14fffffffff,20.0,0.0,11.0,0.0
831f15fffffffff,3.0,0.0,0.0,0.0
831f1dfffffffff,6.0,0.0,0.0,0.0
831f20fffffffff,1.0,0.0,0.0,0.0
831f22fffffffff,2.0,0.0,2.0,0.0
831f23fffffffff,2.0,0.0,2.0,0.0
831f24fffffffff,4.0,0.0,0.0,0.0
831f26fffffffff,10.0,0.0,6.0,0.0
831f28fffffffff,7.0,0.0,3.0,0.0
831f29fffffffff,7.0,0.0,0.0,0.0
831f2afffffffff,5.0,0.0,3.0,0.0
831f2dfffffffff,4.0,0.0,1.0,0.0
831f2efffffffff,4.0,0.0,0.0,0.0
831f31fffffffff,37.0,0.0,15.0,0.0
831f33fffffffff,37.0,0.0,11.0,0.0
831f35fffffffff,4.0,0.0,4.0,0.0
831f4afffffffff,4.0,0.0,0.0,0.0
831f4efffffffff,4.0,0.0,2.0,0.0
831f51fffffffff,8.0,0.0,0.0,0.0
831f52fffffffff,17.0,0.0,0.0,0.0
831f54fffffffff,2.0,0.0,0.0,0.0
831f5cfffffffff,2.0,0.0,0.0,0.0
831f60fffffffff,3.0,0.0,0.0,0.0
831f65fffffffff,15.0,0.0,3.0,0.0
831f66fffffffff,2.0,0.0,0.0,0.0
831f71fffffffff,18.0,0.0,16.0,0.0
831f72fffffffff,22.0,0.0,0.0,0.0
831f88fffffffff,4.0,0.0,2.0,0.0
831f8efffffffff,9.0,0.0,7.0,0.0
831f91fffffffff,1.0,0.0,1.0,0.0
831fa4fffffffff,34.0,0.0,13.0,0.0
831fb1fffffffff,81.0,0.0,47.0,0.0
832068fffffffff,1.0,0.0,1.0,0.0
8320e6fffffffff,2.0,0.0,2.0,0.0
832148fffffffff,1.0,0.0,1.0,0.0
832152fffffffff,3.0,0.0,0.0,0.0
832404fffffffff,1.0,0.0,1.0,0.0
832405fffffffff,2.0,0.0,0.0,0.0
832431fffffffff,1.0,0.0,0.0,0.0
83246cfffffffff,2.0,0.0,2.0,0.0
832475fffffffff,2.0,0.0,0.0,0.0
832512fffffffff,1.0,0.0,0.0,0.0
832513fffffffff,2.0,0.0,0.0,0.0
832600fffffffff,4.0,0.0,0.0,0.0
832601fffffffff,2.0,1.0,0.0,0.0
832603fffffffff,2.0,2.0,0.0,0.0
832605fffffffff,12.0,0.0,0.0,0.0
832606fffffffff,1.0,0.0,0.0,0.0
83260bfffffffff,93.0,0.0,0.0,0.0
832615fffffffff,2.0,0.0,0.0,0.0
832620fffffffff,189.0,0.0,0.0,0.0
832621fffffffff,161.0,3.0,0.0,0.0
832622fffffffff,39.0,0.0,0.0,0.0
832623fffffffff,86.0,0.0,0.0,0.0
832624fffffffff,104.0,0.0,0.0,0.0
832625fffffffff,88.0,2.0,0.0,0.0
832626fffffffff,278.0,3.0,0.0,0.0
832628fffffffff,32.0,0.0,0.0,0.0
832629fffffffff,2.0,0.0,0.0,0.0
83262cfffffffff,838.0,6.0,0.0,0.0
83262dfffffffff,372.0,10.0,0.0,0.0
83262efffffffff,41.0,0.0,0.0,0.0
832630fffffffff,18.0,0.0,0.0,0.0
832633fffffffff,1.0,0.0,0.0,0.0
832634fffffffff,32.0,0.0,0.0,0.0
832635fffffffff,15.0,0.0,0.0,0.0
832636fffffffff,13.0,0.0,0.0,0.0
832646fffffffff,638.0,0.0,0.0,0.0
832656fffffffff,25.0,0.0,0.0,0.0
832660fffffffff,25.0,9.0,0.0,0.0
832661fffffffff,49.0,0.0,0.0,0.0
832662fffffffff,12.0,0.0,0.0,0.0
832663fffffffff,95.0,2.0,0.0,0.0
832664fffffffff,221.0,7.0,0.0,0.0
832665fffffffff,52.0,2.0,0.0,0.0
832666fffffffff,179.0,11.0,0.0,0.0
832668fffffffff,3.0,0.0,0.0,0.0
83266afffffffff,90.0,4.0,0.0,0.0
83266cfffffffff,110.0,0.0,0.0,0.0
83266efffffffff,320.0,4.0,0.0,0.0
832670fffffffff,2.0,0.0,0.0,0.0
832671fffffffff,24.0,0.0,0.0,0.0
832673fffffffff,1.0,0.0,0.0,0.0
832675fffffffff,14.0,0.0,0.0,0.0
832680fffffffff,4.0,0.0,0.0,0.0
832681fffffffff,302.0,0.0,0.0,0.0
832684fffffffff,3.0,0.0,0.0,0.0
832685fffffffff,56.0,0.0,0.0,0.0
83268bfffffffff,39.0,4.0,0.0,0.0
832690fffffffff,67.0,8.0,0.0,0.0
832691fffffffff,3.0,0.0,0.0,0.0
832692fffffffff,56.0,12.0,0.0,0.0
832693fffffffff,2.0,0.0,0.0,0.0
832694fffffffff,23.0,7.0,0.0,0.0
832695fffffffff,5.0,0.0,0.0,0.0
832696fffffffff,1465.0,519.0,0.0,0.0
8326a2fffffffff,9.0,0.0,0.0,0.0
8326a6fffffffff,2.0,0.0,0.0,0.0
8326a8fffffffff,7.0,0.0,0.0,0.0
8326a9fffffffff,2.0,0.0,0.0,0.0
8326aafffffffff,11.0,0.0,0.0,0.0
8326b0fffffffff,23.0,1.0,0.0,0.0
8326b2fffffffff,6.0,2.0,0.0,0.0
8326b3fffffffff,2.0,0.0,0.0,0.0
8326b5fffffffff,14.0,0.0,0.0,0.0
8326b6fffffffff,22.0,5.0,0.0,0.0
8326e2fffffffff,65.0,4.0,0.0,0.0
8326e5fffffffff,4.0,0.0,0.0,0.0
8326eefffffffff,6.0,0.0,0.0,0.0
832700fffffffff,9.0,0.0,0.0,0.0
832702fffffffff,821.0,0.0,0.0,0.0
832703fffffffff,43.0,0.0,0.0,0.0
832706fffffffff,30.0,0.0,0.0,0.0
832709fffffffff,12.0,0.0,0.0,0.0
83270afffffffff,45.0,4.0,0.0,0.0
83270bfffffffff,17.0,0.0,0.0,0.0
832710fffffffff,10.0,0.0,0.0,0.0
832711fffffffff,184.0,0.0,0.0,0.0
832712fffffffff,3.0,0.0,0.0,0.0
832713fffffffff,572.0,0.0,0.0,0.0
832715fffffffff,4.0,0.0,0.0,0.0
832718fffffffff,170.0,0.0,0.0,0.0
832719fffffffff,280.0,3.0,0.0,0.0
83271afffffffff,95.0,0.0,0.0,0.0
83271bfffffffff,71.0,0.0,0.0,0.0
83271cfffffffff,178.0,0.0,0.0,0.0
83271dfffffffff,16.0,0.0,0.0,0.0
83271efffffffff,81.0,0.0,0.0,0.0
832740fffffffff,299.0,0.0,0.0,0.0
832741fffffffff,106.0,0.0,0.0,0.0
832742fffffffff,33.0,4.0,0.0,0.0
832743fffffffff,270.0,0.0,0.0,0.0
832744fffffffff,4.0,0.0,0.0,0.0
832745fffffffff,13.0,0.0,0.0,0.0
832746fffffffff,35.0,0.0,0.0,0.0
832748fffffffff,400.0,0.0,0.0,0.0
832749fffffffff,224.0,0.0,0.0,0.0
83274afffffffff,49.0,0.0,0.0,0.0
83274bfffffffff,172.0,0.0,0.0,0.0
83274cfffffffff,180.0,0.0,0.0,0.0
83274dfffffffff,665.0,0.0,0.0,0.0
83274efffffffff,342.0,0.0,0.0,0.0
832750fffffffff,10.0,0.0,0.0,0.0
832751fffffffff,92.0,7.0,0.0,0.0
832752fffffffff,139.0,3.0,0.0,0.0
832753fffffffff,124.0,2.0,0.0,0.0
832754fffffffff,100.0,4.0,0.0,0.0
832755fffffffff,24.0,0.0,0.0,0.0
832756fffffffff,136.0,6.0,0.0,0.0
832758fffffffff,2593.0,28.0,0.0,0.0
832759fffffffff,378.0,13.0,0.0,0.0
83275afffffffff,103.0,0.0,0.0,0.0
83275bfffffffff,185.0,0.0,0.0,0.0
83275cfffffffff,637.0,15.0,0.0,0.0
83275dfffffffff,320.0,18.0,0.0,0.0
83275efffffffff,159.0,0.0,0.0,0.0
832760fffffffff,2.0,0.0,0.0,0.0
832761fffffffff,2.0,0.0,0.0,0.0
832763fffffffff,377.0,0.0,0.0,0.0
832768fffffffff,15.0,0.0,0.0,0.0
832769fffffffff,255.0,26.0,0.0,0.0
83276afffffffff,17.0,0.0,0.0,0.0
83276bfffffffff,612.0,0.0,0.0,0.0
83276cfffffffff,6.0,0.0,0.0,0.0
83276dfffffffff,142.0,67.0,0.0,0.0
83276efffffffff,136.0,0.0,0.0,0.0
832770fffffffff,22.0,4.0,0.0,0.0
832771fffffffff,1.0,0.0,0.0,0.0
832772fffffffff,4.0,0.0,0.0,0.0
832773fffffffff,14.0,0.0,0.0,0.0
832774fffffffff,6.0,0.0,0.0,0.0
832780fffffffff,11.0,0.0,0.0,0.0
832784fffffffff,2.0,0.0,0.0,0.0
832785fffffffff,2.0,0.0,0.0,0.0
832786fffffffff,3.0,0.0,0.0,0.0
832788fffffffff,18.0,0.0,0.0,0.0
83278cfffffffff,4.0,0.0,0.0,0.0
83278dfffffffff,2.0,0.0,0.0,0.0
832790fffffffff,8.0,0.0,0.0,0.0
832791fffffffff,13.0,0.0,0.0,0.0
832792fffffffff,265.0,2.0,0.0,0.0
832793fffffffff,16.0,0.0,0.0,0.0
832794fffffffff,4.0,0.0,0.0,0.0
832795fffffffff,2.0,0.0,0.0,0.0
832796fffffffff,179.0,7.0,0.0,0.0
832798fffffffff,15.0,0.0,0.0,0.0
832799fffffffff,13.0,0.0,0.0,0.0
83279afffffffff,4.0,0.0,0.0,0.0
83279efffffffff,35.0,0.0,0.0,0.0
8327a0fffffffff,170.0,0.0,0.0,0.0
8327a1fffffffff,3.0,0.0,0.0,0.0
8327a2fffffffff,93.0,0.0,0.0,0.0
8327a3fffffffff,3.0,0.0,0.0,0.0
8327a4fffffffff,174.0,0.0,0.0,0.0
8327a5fffffffff,18.0,0.0,0.0,0.0
8327a6fffffffff,26.0,0.0,0.0,0.0
8327a8fffffffff,49.0,0.0,0.0,0.0
8327a9fffffffff,43.0,4.0,0.0,0.0
8327aafffffffff,10.0,0.0,0.0,0.0
8327abfffffffff,11.0,0.0,0.0,0.0
8327acfffffffff,6.0,0.0,0.0,0.0
8327adfffffffff,43.0,0.0,0.0,0.0
8327aefffffffff,17.0,4.0,0.0,0.0
8327b0fffffffff,10.0,0.0,0.0,0.0
8327b1fffffffff,4.0,0.0,0.0,0.0
8327b2fffffffff,47.0,2.0,0.0,0.0
8327b3fffffffff,5.0,0.0,0.0,0.0
8327b4fffffffff,8.0,0.0,0.0,0.0
8327b5fffffffff,4.0,0.0,0.0,0.0
8327b6fffffffff,13.0,0.0,0.0,0.0
832800fffffffff,53.0,14.0,0.0,0.0
832802fffffffff,489.0,115.0,0.0,0.0
832803fffffffff,19.0,3.0,0.0,0.0
832806fffffffff,2.0,0.0,0.0,0.0
832810fffffffff,163.0,23.0,0.0,0.0
832811fffffffff,187.0,5.0,0.0,0.0
832812fffffffff,108.0,10.0,0.0,0.0
832813fffffffff,1360.0,179.0,0.0,0.0
832814fffffffff,474.0,48.0,0.0,0.0
832815fffffffff,132.0,10.0,0.0,0.0
832816fffffffff,123.0,27.0,0.0,0.0
832818fffffffff,9.0,0.0,0.0,0.0
832819fffffffff,5.0,0.0,0.0,0.0
83281afffffffff,28.0,0.0,0.0,0.0
83281bfffffffff,227.0,12.0,0.0,0.0
83281cfffffffff,115.0,23.0,0.0,0.0
83281dfffffffff,5.0,0.0,0.0,0.0
83281efffffffff,355.0,34.0,0.0,0.0
832830fffffffff,1325.0,85.0,0.0,0.0
832831fffffffff,82.0,1.0,0.0,0.0
832832fffffffff,2388.0,124.0,7.0,0.0
832833fffffffff,2308.0,255.0,14.0,0.0
832836fffffffff,292.0,26.0,0.0,0.0
832880fffffffff,97.0,16.0,0.0,0.0
832881fffffffff,81.0,18.0,0.0,0.0
832883fffffffff,23.0,0.0,0.0,0.0
832884fffffffff,784.0,54.0,0.0,0.0
832885fffffffff,384.0,36.0,0.0,0.0
832886fffffffff,6.0,2.0,0.0,0.0
832888fffffffff,525.0,52.0,0.0,0.0
832889fffffffff,349.0,0.0,0.0,0.0
83288afffffffff,111.0,0.0,0.0,0.0
83288bfffffffff,92.0,0.0,0.0,0.0
83288cfffffffff,313.0,40.0,0.0,0.0
83288dfffffffff,105.0,4.0,0.0,0.0
83288efffffffff,34.0,6.0,0.0,0.0
832890fffffffff,143.0,3.0,0.0,0.0
832891fffffffff,5.0,0.0,0.0,0.0
832892fffffffff,32.0,0.0,0.0,0.0
832893fffffffff,237.0,0.0,0.0,0.0
832894fffffffff,117.0,6.0,0.0,0.0
832895fffffffff,4.0,0.0,0.0,0.0
832896fffffffff,8.0,0.0,0.0,0.0
832898fffffffff,90.0,0.0,0.0,0.0
832899fffffffff,97.0,0.0,0.0,0.0
83289afffffffff,56.0,4.0,0.0,0.0
83289bfffffffff,176.0,8.0,0.0,0.0
83289cfffffffff,3.0,0.0,0.0,0.0
83289dfffffffff,53.0,0.0,0.0,0.0
83289efffffffff,260.0,1.0,0.0,0.0
8328a1fffffffff,2.0,0.0,0.0,0.0
