cell_id,Sterna hirundo,Sterna hirundo hirundo/tibetana,Sterna hirundo longipennis,Sterna hirundo hirundo/tibetana x longipennis
82289ffffffffff,13.0,0.0,0.0,0.0
8228a7fffffffff,3.0,0.0,0.0,0.0
8228affffffffff,27.0,0.0,0.0,0.0
8228b7fffffffff,184.0,0.0,0.0,0.0
8228c7fffffffff,48.0,1.0,0.0,0.0
8228cffffffffff,1.0,0.0,0.0,0.0
8228d7fffffffff,236.0,0.0,0.0,0.0
8228dffffffffff,44.0,0.0,0.0,0.0
8228e7fffffffff,50.0,0.0,0.0,0.0
8228f7fffffffff,185.0,1.0,0.0,0.0
822917fffffffff,272.0,0.0,0.0,0.0
82291ffffffffff,85.0,2.0,0.0,0.0
822987fffffffff,8.0,0.0,0.0,0.0
82298ffffffffff,63.0,0.0,0.0,0.0
822997fffffffff,11.0,0.0,0.0,0.0
82299ffffffffff,1.0,0.0,0.0,0.0
8229a7fffffffff,2826.0,0.0,0.0,0.0
8229affffffffff,30.0,0.0,0.0,0.0
8229b7fffffffff,69.0,0.0,0.0,0.0
822a07fffffffff,13.0,5.0,0.0,0.0
822a17fffffffff,1005.0,64.0,0.0,0.0
822a1ffffffffff,18.0,1.0,0.0,0.0
822a27fffffffff,1.0,0.0,0.0,0.0
822a37fffffffff,1125.0,73.0,0.0,0.0
822a4ffffffffff,2.0,0.0,0.0,0.0
822a87fffffffff,65.0,0.0,0.0,0.0
822a8ffffffffff,221.0,15.0,0.0,0.0
822a97fffffffff,43.0,0.0,0.0,0.0
822a9ffffffffff,37.0,0.0,0.0,0.0
822aa7fffffffff,619.0,0.0,0.0,0.0
822aaffffffffff,1417.0,60.0,0.0,0.0
822ab7fffffffff,1413.0,86.0,0.0,0.0
822ac7fffffffff,12.0,0.0,0.0,0.0
822ad7fffffffff,28.0,0.0,0.0,0.0
822af7fffffffff,172.0,3.0,0.0,0.0
822b07fffffffff,20.0,0.0,0.0,0.0
822b0ffffffffff,90.0,0.0,0.0,0.0
822b17fffffffff,252.0,2.0,0.0,0.0
822b1ffffffffff,321.0,5.0,0.0,0.0
822b27fffffffff,144.0,0.0,0.0,0.0
822b2ffffffffff,51.0,0.0,0.0,0.0
822b37fffffffff,21.0,0.0,0.0,0.0
822b87fffffffff,113.0,26.0,0.0,0.0
822b8ffffffffff,322.0,8.0,0.0,0.0
822b97fffffffff,38.0,0.0,0.0,0.0
822b9ffffffffff,582.0,43.0,0.0,0.0
822ba7fffffffff,2.0,0.0,0.0,0.0
822baffffffffff,292.0,0.0,0.0,0.0
822bb7fffffffff,4.0,0.0,0.0,0.0
822c07fffffffff,1.0,0.0,0.0,0.0
822c0ffffffffff,8.0,0.0,0.0,0.0
822c47fffffffff,1.0,0.0,0.0,0.0
822c4ffffffffff,6.0,0.0,0.0,0.0
822c57fffffffff,4.0,0.0,0.0,0.0
822c5ffffffffff,2.0,0.0,0.0,0.0
822c97fffffffff,18.0,0.0,0.0,0.0
822caffffffffff,2.0,0.0,0.0,0.0
822ce7fffffffff,2.0,0.0,0.0,0.0
822d07fffffffff,1.0,0.0,0.0,0.0
822d17fffffffff,1.0,0.0,0.0,0.0
822d2ffffffffff,3.0,0.0,0.0,0.0
822d37fffffffff,1.0,0.0,0.0,0.0
822d97fffffffff,4.0,0.0,0.0,0.0
822da7fffffffff,1.0,0.0,0.0,0.0
822daffffffffff,4.0,0.0,0.0,0.0
822db7fffffffff,38.0,0.0,0.0,0.0
822e1ffffffffff,2.0,0.0,0.0,0.0
822eaffffffffff,1.0,0.0,0.0,0.0
822f5ffffffffff,21.0,0.0,0.0,0.0
82302ffffffffff,2.0,0.0,0.0,0.0
823037fffffffff,2.0,0.0,2.0,0.0
823087fffffffff,8.0,0.0,2.0,0.0
82309ffffffffff,27.0,1.0,0.0,0.0
8230effffffffff,4.0,0.0,2.0,0.0
823187fffffffff,3.0,0.0,0.0,0.0
82318ffffffffff,2.0,0.0,0.0,0.0
8231affffffffff,2.0,0.0,0.0,0.0
823427fffffffff,30.0,0.0,0.0,0.0
823437fffffffff,29.0,0.0,0.0,0.0
82344ffffffffff,2.0,0.0,0.0,0.0
823467fffffffff,10.0,9.0,0.0,0.0
82351ffffffffff,53.0,0.0,0.0,0.0
8235affffffffff,12.0,0.0,0.0,0.0
823827fffffffff,3.0,0.0,0.0,0.0
823907fffffffff,32.0,0.0,0.0,0.0
82390ffffffffff,8.0,0.0,0.0,0.0
823917fffffffff,63.0,0.0,0.0,0.0
82391ffffffffff,29.0,0.0,0.0,0.0
823927fffffffff,55.0,0.0,0.0,0.0
82392ffffffffff,64.0,0.0,0.0,0.0
823937fffffffff,119.0,0.0,0.0,0.0
823947fffffffff,9.0,2.0,0.0,0.0
823957fffffffff,39.0,12.0,0.0,0.0
823977fffffffff,123.0,76.0,0.0,0.0
8239affffffffff,1.0,0.0,0.0,0.0
823c0ffffffffff,3.0,0.0,0.0,0.0
823c1ffffffffff,9.0,0.0,0.0,0.0
823c37fffffffff,2.0,0.0,0.0,0.0
823c5ffffffffff,1.0,0.0,0.0,0.0
823c8ffffffffff,61.0,6.0,0.0,0.0
823c97fffffffff,3.0,0.0,0.0,0.0
823c9ffffffffff,3.0,0.0,0.0,0.0
823caffffffffff,6.0,0.0,0.0,0.0
823cc7fffffffff,4.0,0.0,0.0,0.0
823cd7fffffffff,1.0,0.0,0.0,0.0
823cf7fffffffff,28.0,0.0,0.0,0.0
823d07fffffffff,2.0,0.0,0.0,0.0
823d37fffffffff,4.0,0.0,0.0,0.0
823da7fffffffff,27.0,0.0,0.0,0.0
823e47fffffffff,1.0,0.0,0.0,0.0
823e67fffffffff,12.0,0.0,0.0,0.0
823e6ffffffffff,41.0,5.0,0.0,0.0
823f67fffffffff,4.0,0.0,0.0,0.0
823f6ffffffffff,1.0,1.0,0.0,0.0
82402ffffffffff,1.0,0.0,0.0,0.0
8240a7fffffffff,2.0,2.0,0.0,0.0
824107fffffffff,3.0,0.0,0.0,0.0
82410ffffffffff,7.0,0.0,0.0,0.0
824117fffffffff,6.0,0.0,3.0,0.0
82411ffffffffff,4.0,0.0,2.0,0.0
824157fffffffff,4.0,0.0,0.0,0.0
8241a7fffffffff,19.0,0.0,0.0,0.0
8241b7fffffffff,23.0,0.0,1.0,0.0
8242c7fffffffff,21.0,0.0,0.0,0.0
8242cffffffffff,4.0,0.0,0.0,0.0
8242d7fffffffff,2.0,0.0,0.0,0.0
8242dffffffffff,13.0,0.0,0.0,0.0
8242e7fffffffff,6.0,0.0,0.0,0.0
824367fffffffff,1.0,0.0,0.0,0.0
8243affffffffff,11.0,0.0,0.0,0.0
824417fffffffff,186.0,0.0,0.0,0.0
82441ffffffffff,880.0,13.0,0.0,0.0
824437fffffffff,19.0,0.0,0.0,0.0
824447fffffffff,72.0,0.0,0.0,0.0
82444ffffffffff,17.0,0.0,0.0,0.0
824457fffffffff,274.0,4.0,0.0,0.0
82445ffffffffff,14.0,0.0,0.0,0.0
824467fffffffff,103.0,0.0,0.0,0.0
82446ffffffffff,290.0,41.0,0.0,0.0
824477fffffffff,40.0,0.0,0.0,0.0
824487fffffffff,40.0,3.0,0.0,0.0
8244a7fffffffff,94.0,0.0,0.0,0.0
8244affffffffff,199.0,0.0,0.0,0.0
8244b7fffffffff,2.0,0.0,0.0,0.0
8244c7fffffffff,19.0,0.0,0.0,0.0
8244cffffffffff,47.0,0.0,0.0,0.0
8244d7fffffffff,235.0,11.0,0.0,0.0
8244dffffffffff,157.0,2.0,0.0,0.0
8244e7fffffffff,131.0,0.0,0.0,0.0
8244effffffffff,31.0,0.0,0.0,0.0
8244f7fffffffff,292.0,0.0,0.0,0.0
824507fffffffff,56.0,3.0,0.0,0.0
82450ffffffffff,7.0,0.0,0.0,0.0
824527fffffffff,103.0,0.0,0.0,0.0
82452ffffffffff,13.0,0.0,0.0,0.0
824537fffffffff,46.0,0.0,0.0,0.0
82454ffffffffff,5.0,0.0,0.0,0.0
824577fffffffff,12.0,3.0,0.0,0.0
82458ffffffffff,15.0,0.0,0.0,0.0
82459ffffffffff,7.0,0.0,0.0,0.0
8245a7fffffffff,24.0,1.0,0.0,0.0
8245b7fffffffff,21.0,0.0,0.0,0.0
82464ffffffffff,41.0,0.0,0.0,0.0
82480ffffffffff,1.0,0.0,0.0,0.0
82481ffffffffff,5.0,0.0,0.0,0.0
824827fffffffff,12.0,0.0,0.0,0.0
82482ffffffffff,23.0,0.0,0.0,0.0
824837fffffffff,8.0,0.0,0.0,0.0
824847fffffffff,1.0,0.0,0.0,0.0
82484ffffffffff,14.0,0.0,0.0,0.0
82485ffffffffff,29.0,2.0,0.0,0.0
824877fffffffff,5.0,0.0,0.0,0.0
824887fffffffff,2.0,0.0,0.0,0.0
82488ffffffffff,9.0,0.0,0.0,0.0
824897fffffffff,114.0,0.0,0.0,0.0
82489ffffffffff,5.0,0.0,0.0,0.0
8248b7fffffffff,91.0,0.0,0.0,0.0
8248c7fffffffff,6.0,0.0,0.0,0.0
8248cffffffffff,46.0,0.0,0.0,0.0
8248d7fffffffff,11.0,0.0,0.0,0.0
8248dffffffffff,5.0,0.0,0.0,0.0
8248effffffffff,78.0,0.0,0.0,0.0
8248f7fffffffff,1.0,0.0,0.0,0.0
824997fffffffff,21.0,0.0,0.0,0.0
8249a7fffffffff,2.0,0.0,0.0,0.0
8249affffffffff,2.0,0.0,0.0,0.0
824a27fffffffff,9.0,0.0,0.0,0.0
824b17fffffffff,4.0,0.0,0.0,0.0
824b87fffffffff,3.0,0.0,0.0,0.0
824ba7fffffffff,110.0,15.0,15.0,0.0
824bb7fffffffff,25.0,0.0,0.0,0.0
824c87fffffffff,4.0,0.0,0.0,0.0
824c8ffffffffff,8.0,0.0,0.0,0.0
824cb7fffffffff,4.0,0.0,0.0,0.0
824cc7fffffffff,564.0,2.0,0.0,0.0
824ceffffffffff,216.0,0.0,0.0,0.0
824f4ffffffffff,4.0,0.0,0.0,0.0
8254affffffffff,3.0,0.0,0.0,0.0
8254c7fffffffff,8.0,0.0,0.0,0.0
825597fffffffff,2.0,0.0,0.0,0.0
825d17fffffffff,5.0,0.0,0.0,0.0
825e47fffffffff,2.0,0.0,0.0,0.0
825e5ffffffffff,31.0,0.0,0.0,0.0
825e67fffffffff,72.0,0.0,0.0,0.0
825e77fffffffff,7.0,0.0,0.0,0.0
825f1ffffffffff,2.0,0.0,0.0,0.0
826007fffffffff,43.0,0.0,0.0,0.0
826017fffffffff,8.0,2.0,0.0,0.0
82601ffffffffff,14.0,0.0,0.0,0.0
826027fffffffff,88.0,0.0,0.0,0.0
826037fffffffff,10.0,0.0,0.0,0.0
82608ffffffffff,27.0,0.0,0.0,0.0
826097fffffffff,2.0,0.0,0.0,0.0
8260affffffffff,124.0,1.0,0.0,0.0
8260f7fffffffff,26.0,0.0,0.0,0.0
82611ffffffffff,12.0,0.0,2.0,0.0
826187fffffffff,10.0,0.0,0.0,0.0
82618ffffffffff,126.0,0.0,0.0,0.0
82619ffffffffff,1.0,0.0,0.0,0.0
82640ffffffffff,4.0,0.0,0.0,0.0
826427fffffffff,14.0,0.0,0.0,0.0
826437fffffffff,7.0,0.0,0.0,0.0
8264e7fffffffff,3.0,0.0,0.0,0.0
826507fffffffff,14.0,0.0,0.0,0.0
826517fffffffff,3.0,0.0,0.0,0.0
82651ffffffffff,80.0,4.0,5.0,0.0
826527fffffffff,65.0,2.0,0.0,0.0
82658ffffffffff,30.0,0.0,0.0,0.0
826617fffffffff,3.0,0.0,0.0,0.0
826627fffffffff,9.0,0.0,0.0,0.0
8266a7fffffffff,25.0,0.0,0.0,0.0
8266b7fffffffff,34.0,0.0,0.0,0.0
826737fffffffff,2.0,0.0,0.0,0.0
826747fffffffff,50.0,0.0,0.0,0.0
82674ffffffffff,6.0,0.0,0.0,0.0
826757fffffffff,21.0,0.0,0.0,0.0
82676ffffffffff,2.0,0.0,0.0,0.0
826777fffffffff,19.0,0.0,0.0,0.0
82679ffffffffff,1.0,0.0,0.0,0.0
8267a7fffffffff,1.0,0.0,0.0,0.0
826847fffffffff,6.0,0.0,0.0,0.0
826897fffffffff,2.0,0.0,2.0,0.0
826947fffffffff,5.0,0.0,0.0,0.0
826c5ffffffffff,1.0,0.0,0.0,0.0
826c67fffffffff,7.0,0.0,0.0,0.0
826d07fffffffff,4.0,2.0,0.0,0.0
826d17fffffffff,3.0,0.0,0.0,0.0
826d27fffffffff,28.0,0.0,0.0,0.0
826d2ffffffffff,20.0,0.0,0.0,0.0
826d37fffffffff,15.0,0.0,0.0,0.0
826d67fffffffff,5.0,0.0,0.0,0.0
826d6ffffffffff,39.0,4.0,0.0,0.0
826d77fffffffff,42.0,0.0,0.0,0.0
8272cffffffffff,2.0,0.0,0.0,0.0
8272dffffffffff,2.0,0.0,0.0,0.0
82731ffffffffff,2.0,0.0,0.0,0.0
827397fffffffff,2.0,0.0,2.0,0.0
827687fffffffff,4.0,0.0,0.0,0.0
8276a7fffffffff,2.0,0.0,0.0,0.0
827a6ffffffffff,1.0,0.0,0.0,0.0
827b4ffffffffff,73.0,3.0,0.0,0.0
8282d7fffffffff,1.0,0.0,0.0,0.0
82845ffffffffff,4.0,0.0,0.0,0.0
8285a7fffffffff,2.0,0.0,0.0,0.0
8285b7fffffffff,1.0,0.0,0.0,0.0
828b47fffffffff,3.0,0.0,0.0,0.0
828c17fffffffff,4.0,0.0,2.0,0.0
828e47fffffffff,5.0,0.0,0.0,0.0
828e67fffffffff,10.0,0.0,0.0,0.0
828e77fffffffff,6.0,0.0,0.0,0.0
828f57fffffffff,25.0,0.0,0.0,0.0
828f6ffffffffff,2.0,0.0,0.0,0.0
829457fffffffff,2.0,0.0,2.0,0.0
829487fffffffff,5.0,0.0,0.0,0.0
829497fffffffff,2.0,0.0,0.0,0.0
829557fffffffff,2.0,0.0,0.0,0.0
82956ffffffffff,2.0,0.0,2.0,0.0
829c97fffffffff,22.0,0.0,4.0,0.0
829cb7fffffffff,3.0,0.0,0.0,0.0
829d0ffffffffff,2.0,0.0,0.0,0.0
829d27fffffffff,2.0,0.0,0.0,0.0
82a257fffffffff,1.0,0.0,0.0,0.0
82a39ffffffffff,4.0,0.0,0.0,0.0
82a627fffffffff,1.0,0.0,0.0,0.0
82a727fffffffff,8.0,0.0,0.0,0.0
82a79ffffffffff,2.0,0.0,0.0,0.0
82a817fffffffff,21.0,2.0,0.0,0.0
82a837fffffffff,3.0,0.0,0.0,0.0
82a887fffffffff,2.0,0.0,0.0,0.0
82a897fffffffff,1.0,0.0,0.0,0.0
82a89ffffffffff,9.0,0.0,0.0,0.0
82a8a7fffffffff,13.0,0.0,0.0,0.0
82a907fffffffff,14.0,0.0,0.0,0.0
82a91ffffffffff,30.0,0.0,0.0,0.0
82a92ffffffffff,1.0,0.0,0.0,0.0
82ac17fffffffff,19.0,0.0,0.0,0.0
82ac37fffffffff,4.0,0.0,0.0,0.0
82aca7fffffffff,16.0,0.0,0.0,0.0
82ad37fffffffff,103.0,14.0,0.0,0.0
82adaffffffffff,2.0,2.0,0.0,0.0
82b227fffffffff,1.0,0.0,0.0,0.0
82b277fffffffff,2.0,0.0,0.0,0.0
82b2c7fffffffff,43.0,0.0,0.0,0.0
82b2dffffffffff,3.0,0.0,0.0,0.0
82b307fffffffff,97.0,0.0,0.0,0.0
82b31ffffffffff,14.0,1.0,0.0,0.0
82b347fffffffff,1.0,0.0,0.0,0.0
82b35ffffffffff,2.0,0.0,0.0,0.0
82b867fffffffff,2.0,0.0,0.0,0.0
82b91ffffffffff,2.0,0.0,0.0,0.0
82bb2ffffffffff,50.0,0.0,10.0,0.0
82bb57fffffffff,4.0,0.0,0.0,0.0
82bb77fffffffff,4.0,0.0,0.0,0.0
82bc1ffffffffff,10.0,9.0,0.0,0.0
82bc4ffffffffff,8.0,0.0,0.0,0.0
82bc6ffffffffff,5.0,2.0,0.0,0.0
82bc8ffffffffff,3.0,0.0,0.0,0.0
82bcf7fffffffff,9.0,2.0,0.0,0.0
82be0ffffffffff,15.0,0.0,4.0,0.0
82be1ffffffffff,5.0,0.0,0.0,0.0
82be4ffffffffff,2.0,0.0,0.0,0.0
82be67fffffffff,11.0,0.0,1.0,0.0
82be77fffffffff,2.0,0.0,0.0,0.0
82be8ffffffffff,16.0,0.0,1.0,0.0
82beaffffffffff,22.0,0.0,0.0,0.0
82bf4ffffffffff,2.0,0.0,2.0,0.0
82c207fffffffff,2.0,0.0,0.0,0.0
82c21ffffffffff,27.0,3.0,0.0,0.0
82c22ffffffffff,1.0,0.0,0.0,0.0
82c2d7fffffffff,1.0,0.0,0.0,0.0
82c2e7fffffffff,4.0,0.0,0.0,0.0
82c2f7fffffffff,81.0,0.0,0.0,0.0
82c30ffffffffff,2.0,0.0,0.0,0.0
82c327fffffffff,3.0,0.0,0.0,0.0
82c32ffffffffff,9.0,0.0,0.0,0.0
82c347fffffffff,2.0,0.0,0.0,0.0
82c357fffffffff,1.0,0.0,0.0,0.0
82c997fffffffff,1.0,0.0,1.0,0.0
82ceaffffffffff,5.0,0.0,0.0,0.0
82da87fffffffff,2.0,0.0,2.0,0.0
82da97fffffffff,3.0,0.0,0.0,0.0
82dab7fffffffff,2.0,0.0,0.0,0.0
