cell_id,Oriolus chinensis,Oriolus chinensis diffusus,Oriolus chinensis [maculatus Group],Oriolus chinensis [chinensis Group],Oriolus chinensis melanisticus,Oriolus chinensis [frontalis Group],Oriolus chinensis broderipi/boneratensis
82416ffffffffff,11.0,1.0,0.0,0.0,0.0,0.0,0.0
824177fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
824187fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82418ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
824197fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
82419ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8241a7fffffffff,137.0,2.0,0.0,0.0,0.0,0.0,0.0
8241b7fffffffff,203.0,18.0,0.0,0.0,0.0,0.0,0.0
824a97fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
824b37fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
824b87fffffffff,137.0,16.0,0.0,0.0,0.0,0.0,0.0
824b97fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
824ba7fffffffff,217.0,8.0,0.0,0.0,0.0,0.0,0.0
824bb7fffffffff,1139.0,71.0,0.0,0.0,0.0,0.0,0.0
826007fffffffff,506.0,0.0,0.0,0.0,0.0,0.0,0.0
826017fffffffff,1620.0,0.0,0.0,0.0,0.0,0.0,0.0
82601ffffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0
826027fffffffff,220.0,0.0,0.0,0.0,0.0,0.0,0.0
826037fffffffff,1016.0,0.0,0.0,0.0,0.0,0.0,0.0
82608ffffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0
8260affffffffff,188.0,0.0,0.0,0.0,0.0,0.0,0.0
82611ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82618ffffffffff,180.0,0.0,0.0,0.0,0.0,0.0,0.0
82640ffffffffff,1739.0,0.0,0.0,0.0,0.0,0.0,0.0
826417fffffffff,901.0,123.0,6.0,0.0,0.0,0.0,0.0
826427fffffffff,115.0,16.0,4.0,0.0,0.0,0.0,0.0
82642ffffffffff,186.0,0.0,0.0,0.0,0.0,0.0,0.0
826437fffffffff,545.0,129.0,63.0,0.0,0.0,0.0,0.0
826487fffffffff,216.0,83.0,4.0,0.0,0.0,0.0,0.0
82648ffffffffff,122.0,11.0,0.0,0.0,0.0,0.0,0.0
826497fffffffff,68.0,20.0,0.0,0.0,0.0,0.0,0.0
82649ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8264a7fffffffff,1738.0,605.0,29.0,0.0,0.0,0.0,0.0
8264affffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8264b7fffffffff,115.0,48.0,0.0,0.0,0.0,0.0,0.0
8264e7fffffffff,1065.0,0.0,0.0,0.0,0.0,0.0,0.0
826507fffffffff,1262.0,0.0,21.0,0.0,0.0,0.0,0.0
82650ffffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
826517fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
82651ffffffffff,332.0,1.0,15.0,0.0,0.0,0.0,0.0
826527fffffffff,5353.0,0.0,86.0,0.0,0.0,0.0,0.0
82652ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
826537fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
826557fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
826577fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
826587fffffffff,721.0,55.0,0.0,0.0,0.0,0.0,0.0
82658ffffffffff,1120.0,444.0,12.0,0.0,0.0,0.0,0.0
826597fffffffff,368.0,13.0,0.0,0.0,0.0,0.0,0.0
82659ffffffffff,958.0,276.0,0.0,0.0,0.0,0.0,0.0
8265b7fffffffff,611.0,55.0,0.0,0.0,0.0,0.0,0.0
82681ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82682ffffffffff,224.0,0.0,0.0,47.0,0.0,0.0,0.0
826847fffffffff,230.0,0.0,0.0,8.0,0.0,0.0,0.0
82684ffffffffff,157.0,0.0,0.0,21.0,0.0,0.0,0.0
826857fffffffff,27.0,0.0,0.0,5.0,0.0,0.0,0.0
82685ffffffffff,160.0,0.0,0.0,33.0,0.0,0.0,0.0
826867fffffffff,54.0,0.0,0.0,30.0,0.0,0.0,0.0
82686ffffffffff,7.0,0.0,0.0,1.0,0.0,0.0,0.0
826877fffffffff,125.0,0.0,0.0,22.0,0.0,0.0,0.0
8268c7fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8268cffffffffff,336.0,0.0,0.0,0.0,0.0,118.0,0.0
8268d7fffffffff,88.0,0.0,0.0,0.0,0.0,31.0,0.0
8268dffffffffff,39.0,0.0,0.0,0.0,0.0,18.0,0.0
8268e7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
826937fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
826947fffffffff,1123.0,0.0,0.0,72.0,0.0,0.0,0.0
82694ffffffffff,1509.0,0.0,0.0,71.0,0.0,0.0,0.0
82695ffffffffff,190.0,0.0,0.0,24.0,0.0,0.0,0.0
82696ffffffffff,41.0,0.0,0.0,12.0,0.0,0.0,0.0
8273b7fffffffff,46.0,0.0,0.0,0.0,2.0,4.0,0.0
828c17fffffffff,198.0,0.0,14.0,0.0,0.0,0.0,0.0
828c1ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
828c8ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
828c9ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
828caffffffffff,18.0,0.0,1.0,0.0,0.0,0.0,0.0
828cc7fffffffff,4.0,0.0,3.0,0.0,0.0,0.0,0.0
828cd7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
828cdffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
828d87fffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
828d8ffffffffff,16.0,0.0,3.0,0.0,0.0,0.0,0.0
828da7fffffffff,16.0,0.0,3.0,0.0,0.0,0.0,0.0
828db7fffffffff,189.0,0.0,4.0,0.0,0.0,0.0,0.0
829427fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,10.0
829507fffffffff,32.0,0.0,0.0,0.0,0.0,12.0,0.0
82950ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0,9.0
829517fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
82951ffffffffff,187.0,0.0,0.0,0.0,0.0,0.0,62.0
829557fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
829567fffffffff,18.0,0.0,0.0,0.0,0.0,2.0,0.0
8295a7fffffffff,61.0,0.0,0.0,0.0,0.0,0.0,5.0
8295affffffffff,46.0,0.0,0.0,0.0,0.0,0.0,15.0
