cell_id,Athene noctua,Athene noctua [noctua Group],Athene noctua spilogastra/somaliensis,Athene noctua lilith,Athene noctua bactriana
831e4dfffffffff,4.0,0.0,0.0,0.0,0.0
831e51fffffffff,22.0,0.0,0.0,0.0,0.0
831e52fffffffff,9.0,0.0,0.0,0.0,0.0
831e53fffffffff,4.0,0.0,0.0,0.0,0.0
831e55fffffffff,3.0,0.0,0.0,0.0,0.0
831e56fffffffff,2.0,0.0,0.0,0.0,0.0
831e58fffffffff,14.0,4.0,0.0,0.0,0.0
831e5afffffffff,47.0,6.0,0.0,0.0,0.0
831e5cfffffffff,11.0,0.0,0.0,0.0,0.0
831e5dfffffffff,2.0,0.0,0.0,0.0,0.0
831e5efffffffff,50.0,0.0,0.0,0.0,0.0
831e63fffffffff,5.0,0.0,0.0,0.0,0.0
831e69fffffffff,13.0,0.0,0.0,0.0,0.0
831e6bfffffffff,5.0,0.0,0.0,0.0,0.0
831e6dfffffffff,1.0,0.0,0.0,0.0,0.0
831e70fffffffff,1.0,0.0,0.0,0.0,0.0
831e71fffffffff,1.0,0.0,0.0,0.0,0.0
831e74fffffffff,4.0,0.0,0.0,0.0,0.0
831e76fffffffff,2.0,0.0,0.0,0.0,0.0
831e80fffffffff,1.0,0.0,0.0,0.0,0.0
831e83fffffffff,25.0,0.0,0.0,0.0,0.0
831e84fffffffff,4.0,0.0,0.0,0.0,0.0
831e86fffffffff,5.0,0.0,0.0,0.0,0.0
831e88fffffffff,3.0,0.0,0.0,0.0,0.0
831e8afffffffff,6.0,0.0,0.0,0.0,0.0
831e8bfffffffff,2.0,0.0,0.0,0.0,0.0
831e90fffffffff,2.0,0.0,0.0,0.0,0.0
831e92fffffffff,3.0,0.0,0.0,0.0,0.0
831e94fffffffff,14.0,0.0,0.0,0.0,0.0
831e9afffffffff,3.0,0.0,0.0,0.0,0.0
831ea0fffffffff,34.0,0.0,0.0,0.0,0.0
831ea1fffffffff,113.0,0.0,0.0,0.0,0.0
831ea2fffffffff,6.0,0.0,0.0,0.0,0.0
831ea4fffffffff,5.0,0.0,0.0,0.0,0.0
831ea5fffffffff,11.0,0.0,0.0,0.0,0.0
831ea8fffffffff,7.0,0.0,0.0,0.0,0.0
831eabfffffffff,8.0,0.0,0.0,0.0,0.0
831eacfffffffff,2.0,0.0,0.0,0.0,0.0
831eaefffffffff,34.0,0.0,0.0,0.0,0.0
831eb1fffffffff,3.0,0.0,0.0,0.0,0.0
831eb4fffffffff,9.0,0.0,0.0,0.0,0.0
831eb5fffffffff,2.0,0.0,0.0,0.0,0.0
831ec0fffffffff,88.0,9.0,0.0,0.0,0.0
831ec1fffffffff,60.0,6.0,0.0,0.0,0.0
831ec2fffffffff,219.0,0.0,0.0,0.0,0.0
831ec3fffffffff,20.0,0.0,0.0,0.0,0.0
831ec4fffffffff,38.0,0.0,0.0,0.0,0.0
831ec5fffffffff,8.0,0.0,0.0,0.0,0.0
831ec6fffffffff,21.0,0.0,0.0,0.0,0.0
831ec8fffffffff,23.0,0.0,0.0,0.0,0.0
831ec9fffffffff,247.0,0.0,0.0,0.0,0.0
831ecafffffffff,146.0,0.0,0.0,0.0,0.0
831ecbfffffffff,39.0,1.0,0.0,0.0,0.0
831eccfffffffff,27.0,4.0,0.0,0.0,0.0
831ecdfffffffff,75.0,0.0,0.0,0.0,0.0
831ecefffffffff,114.0,0.0,0.0,0.0,0.0
831ed0fffffffff,8.0,0.0,0.0,0.0,0.0
831ed1fffffffff,60.0,0.0,0.0,0.0,0.0
831ed2fffffffff,5.0,0.0,0.0,0.0,0.0
831ed3fffffffff,29.0,0.0,0.0,0.0,0.0
831ed4fffffffff,32.0,0.0,0.0,0.0,0.0
831ed5fffffffff,6.0,0.0,0.0,0.0,0.0
831ed6fffffffff,32.0,0.0,0.0,0.0,0.0
831ed8fffffffff,3.0,0.0,0.0,0.0,0.0
831ed9fffffffff,142.0,1.0,0.0,0.0,0.0
831edafffffffff,308.0,0.0,0.0,0.0,0.0
831edbfffffffff,2.0,0.0,0.0,0.0,0.0
831edcfffffffff,37.0,0.0,0.0,0.0,0.0
831eddfffffffff,2.0,0.0,0.0,0.0,0.0
831edefffffffff,94.0,0.0,0.0,0.0,0.0
831ee2fffffffff,7.0,0.0,0.0,0.0,0.0
831ee3fffffffff,7.0,0.0,0.0,0.0,0.0
831ee6fffffffff,35.0,0.0,0.0,0.0,0.0
831ee8fffffffff,7.0,5.0,0.0,0.0,0.0
831ee9fffffffff,23.0,2.0,0.0,0.0,0.0
831eeafffffffff,7.0,0.0,0.0,0.0,0.0
831eebfffffffff,56.0,0.0,0.0,0.0,0.0
831eedfffffffff,4.0,0.0,0.0,0.0,0.0
831eeefffffffff,8.0,0.0,0.0,0.0,0.0
831ef1fffffffff,2.0,0.0,0.0,0.0,0.0
831ef2fffffffff,13.0,0.0,0.0,0.0,0.0
831ef3fffffffff,3.0,0.0,0.0,0.0,0.0
831ef5fffffffff,13.0,0.0,0.0,0.0,0.0
831ef6fffffffff,3.0,0.0,0.0,0.0,0.0
831f10fffffffff,2.0,0.0,0.0,0.0,0.0
831f12fffffffff,19.0,0.0,0.0,0.0,0.0
831f13fffffffff,2.0,0.0,0.0,0.0,0.0
831f14fffffffff,2.0,0.0,0.0,0.0,0.0
831f16fffffffff,2.0,0.0,0.0,0.0,0.0
831f18fffffffff,3.0,0.0,0.0,0.0,0.0
831f1cfffffffff,2.0,0.0,0.0,0.0,0.0
831f4afffffffff,1.0,0.0,0.0,0.0,0.0
831f4efffffffff,1.0,0.0,0.0,0.0,0.0
831f59fffffffff,5.0,0.0,0.0,0.0,0.0
831f5cfffffffff,4.0,0.0,0.0,0.0,0.0
831f5efffffffff,2.0,0.0,0.0,0.0,0.0
831f80fffffffff,13.0,0.0,0.0,0.0,0.0
831f81fffffffff,5.0,0.0,0.0,0.0,0.0
831f82fffffffff,1.0,0.0,0.0,0.0,0.0
831f85fffffffff,6.0,0.0,0.0,0.0,0.0
831f86fffffffff,2.0,0.0,0.0,0.0,0.0
831f91fffffffff,15.0,15.0,0.0,0.0,0.0
831f93fffffffff,3.0,0.0,0.0,0.0,0.0
831f94fffffffff,4.0,0.0,0.0,0.0,0.0
831f98fffffffff,17.0,0.0,0.0,0.0,0.0
831f99fffffffff,6.0,0.0,0.0,0.0,0.0
831f9afffffffff,29.0,0.0,0.0,0.0,0.0
831f9bfffffffff,10.0,0.0,0.0,0.0,0.0
831fa0fffffffff,7.0,0.0,0.0,0.0,0.0
831fa1fffffffff,12.0,0.0,0.0,0.0,0.0
831fa3fffffffff,5.0,0.0,0.0,0.0,0.0
831fa4fffffffff,13.0,0.0,0.0,0.0,0.0
831fa5fffffffff,8.0,0.0,0.0,0.0,0.0
831fa6fffffffff,3.0,0.0,0.0,0.0,0.0
831fa8fffffffff,37.0,0.0,0.0,0.0,0.0
831faafffffffff,28.0,0.0,0.0,0.0,0.0
831facfffffffff,15.0,0.0,0.0,0.0,0.0
831faefffffffff,11.0,0.0,0.0,0.0,0.0
831fb0fffffffff,8.0,0.0,0.0,0.0,0.0
831fb2fffffffff,1.0,0.0,0.0,0.0,0.0
831fb4fffffffff,4.0,0.0,0.0,0.0,0.0
831fb5fffffffff,1.0,0.0,0.0,0.0,0.0
831fb6fffffffff,8.0,0.0,0.0,0.0,0.0
83200afffffffff,5.0,0.0,0.0,0.0,0.0
83200efffffffff,8.0,0.0,0.0,0.0,4.0
832012fffffffff,2.0,0.0,0.0,0.0,0.0
832016fffffffff,7.0,0.0,0.0,0.0,2.0
832019fffffffff,31.0,0.0,0.0,0.0,13.0
83201afffffffff,2.0,0.0,0.0,0.0,0.0
832036fffffffff,1.0,0.0,0.0,0.0,0.0
832049fffffffff,2.0,0.0,0.0,0.0,0.0
832059fffffffff,2.0,0.0,0.0,0.0,0.0
83205bfffffffff,3.0,0.0,0.0,0.0,0.0
83205efffffffff,4.0,0.0,0.0,0.0,0.0
832086fffffffff,1.0,0.0,0.0,0.0,0.0
8320a1fffffffff,4.0,0.0,0.0,0.0,0.0
8320a6fffffffff,3.0,0.0,0.0,0.0,0.0
8320aefffffffff,2.0,0.0,0.0,0.0,0.0
8320b1fffffffff,10.0,0.0,0.0,0.0,0.0
8320b3fffffffff,4.0,0.0,0.0,0.0,0.0
8320c9fffffffff,2.0,0.0,0.0,0.0,0.0
8320e0fffffffff,2.0,0.0,0.0,0.0,0.0
8320e3fffffffff,7.0,0.0,0.0,0.0,2.0
8320e4fffffffff,5.0,0.0,0.0,0.0,5.0
8320e6fffffffff,1.0,0.0,0.0,0.0,0.0
8320eefffffffff,2.0,0.0,0.0,0.0,0.0
8320f5fffffffff,1.0,0.0,0.0,0.0,0.0
832189fffffffff,2.0,0.0,0.0,0.0,0.0
83218bfffffffff,12.0,0.0,0.0,0.0,11.0
832198fffffffff,28.0,0.0,0.0,0.0,0.0
832199fffffffff,4.0,0.0,0.0,0.0,0.0
83219cfffffffff,4.0,0.0,0.0,0.0,3.0
832400fffffffff,1.0,0.0,0.0,0.0,0.0
832403fffffffff,6.0,0.0,0.0,0.0,0.0
832404fffffffff,1.0,0.0,0.0,0.0,0.0
832406fffffffff,4.0,0.0,0.0,0.0,0.0
832408fffffffff,1.0,0.0,0.0,0.0,0.0
83240afffffffff,5.0,0.0,0.0,0.0,0.0
83240efffffffff,8.0,0.0,0.0,0.0,0.0
83241dfffffffff,1.0,0.0,0.0,0.0,0.0
832423fffffffff,1.0,0.0,0.0,0.0,0.0
832429fffffffff,2.0,0.0,0.0,0.0,0.0
83242afffffffff,2.0,0.0,0.0,0.0,0.0
83242bfffffffff,3.0,0.0,0.0,0.0,0.0
83242cfffffffff,8.0,0.0,0.0,0.0,0.0
832431fffffffff,2.0,0.0,0.0,0.0,0.0
832434fffffffff,2.0,0.0,0.0,0.0,0.0
83244bfffffffff,11.0,0.0,0.0,0.0,0.0
832450fffffffff,6.0,0.0,0.0,0.0,0.0
832451fffffffff,23.0,0.0,0.0,0.0,0.0
832452fffffffff,12.0,0.0,0.0,0.0,0.0
832456fffffffff,20.0,0.0,0.0,0.0,0.0
832460fffffffff,16.0,0.0,0.0,0.0,0.0
83246afffffffff,3.0,0.0,0.0,0.0,0.0
83246efffffffff,3.0,0.0,0.0,0.0,0.0
832476fffffffff,5.0,0.0,0.0,0.0,0.0
832488fffffffff,3.0,0.0,0.0,0.0,0.0
83248afffffffff,9.0,0.0,0.0,0.0,0.0
83248bfffffffff,6.0,0.0,0.0,0.0,0.0
83248efffffffff,11.0,0.0,0.0,0.0,0.0
832498fffffffff,4.0,0.0,0.0,0.0,0.0
83249cfffffffff,5.0,0.0,0.0,0.0,0.0
83249dfffffffff,8.0,0.0,0.0,0.0,0.0
8324aafffffffff,2.0,0.0,0.0,0.0,0.0
8324c0fffffffff,5.0,0.0,0.0,0.0,0.0
8324c6fffffffff,6.0,0.0,0.0,0.0,0.0
8324d5fffffffff,5.0,0.0,0.0,0.0,0.0
8324d6fffffffff,2.0,0.0,0.0,0.0,0.0
8324defffffffff,2.0,0.0,0.0,0.0,0.0
8324e4fffffffff,2.0,0.0,0.0,0.0,0.0
832502fffffffff,4.0,0.0,0.0,0.0,0.0
832510fffffffff,4.0,0.0,0.0,0.0,0.0
832512fffffffff,11.0,0.0,0.0,0.0,0.0
832513fffffffff,28.0,0.0,0.0,0.0,0.0
832514fffffffff,3.0,0.0,0.0,0.0,0.0
832516fffffffff,3.0,0.0,0.0,0.0,0.0
83251bfffffffff,1.0,0.0,0.0,0.0,0.0
832553fffffffff,2.0,0.0,0.0,0.0,0.0
83255afffffffff,3.0,0.0,0.0,0.0,0.0
8325a4fffffffff,6.0,0.0,0.0,0.0,0.0
8325acfffffffff,16.0,0.0,0.0,0.0,0.0
8325adfffffffff,1.0,0.0,0.0,0.0,0.0
8325b4fffffffff,2.0,0.0,0.0,0.0,0.0
832c00fffffffff,74.0,0.0,0.0,0.0,0.0
832c01fffffffff,17.0,0.0,0.0,0.0,0.0
832c02fffffffff,8.0,0.0,0.0,0.0,0.0
832c03fffffffff,16.0,0.0,0.0,0.0,0.0
832c04fffffffff,44.0,0.0,0.0,0.0,0.0
832c05fffffffff,24.0,0.0,0.0,0.0,0.0
832c06fffffffff,36.0,2.0,0.0,0.0,0.0
832c09fffffffff,14.0,0.0,0.0,0.0,0.0
832c0bfffffffff,76.0,0.0,0.0,0.0,0.0
832c0cfffffffff,69.0,0.0,0.0,0.0,0.0
832c11fffffffff,1.0,0.0,0.0,0.0,0.0
832c13fffffffff,3.0,0.0,0.0,0.0,0.0
832c15fffffffff,12.0,0.0,0.0,0.0,0.0
832c18fffffffff,2.0,0.0,0.0,0.0,0.0
832c19fffffffff,11.0,0.0,0.0,0.0,0.0
832c1afffffffff,6.0,0.0,0.0,0.0,0.0
832c1cfffffffff,3.0,0.0,0.0,0.0,0.0
832c1dfffffffff,2.0,0.0,0.0,0.0,0.0
832c1efffffffff,34.0,0.0,0.0,0.0,0.0
832c21fffffffff,3.0,0.0,0.0,0.0,0.0
832c22fffffffff,10.0,0.0,0.0,0.0,0.0
832c23fffffffff,5.0,0.0,0.0,0.0,0.0
832c28fffffffff,1.0,0.0,0.0,0.0,0.0
832c2afffffffff,194.0,0.0,0.0,0.0,0.0
832c2bfffffffff,4.0,0.0,0.0,0.0,0.0
832c2efffffffff,4.0,0.0,0.0,0.0,0.0
832c31fffffffff,2.0,0.0,0.0,0.0,0.0
832c32fffffffff,3.0,0.0,0.0,0.0,0.0
832c33fffffffff,34.0,0.0,0.0,0.0,0.0
832c36fffffffff,14.0,0.0,0.0,0.0,0.0
832c56fffffffff,5.0,0.0,0.0,0.0,0.0
832c6dfffffffff,2.0,0.0,0.0,0.0,0.0
832c70fffffffff,6.0,0.0,0.0,0.0,0.0
832c72fffffffff,21.0,0.0,0.0,0.0,0.0
832c76fffffffff,7.0,0.0,0.0,0.0,0.0
832c83fffffffff,3.0,0.0,0.0,0.0,0.0
832c89fffffffff,3.0,0.0,0.0,0.0,0.0
832c8cfffffffff,3.0,0.0,0.0,0.0,0.0
832c8dfffffffff,3.0,0.0,0.0,0.0,0.0
832c8efffffffff,25.0,0.0,0.0,0.0,0.0
832c91fffffffff,14.0,0.0,0.0,8.0,0.0
832c93fffffffff,68.0,0.0,0.0,36.0,0.0
832c9dfffffffff,2.0,0.0,0.0,0.0,0.0
832ca4fffffffff,6.0,0.0,0.0,0.0,0.0
832cabfffffffff,4.0,0.0,0.0,0.0,0.0
832cacfffffffff,58.0,0.0,0.0,0.0,0.0
832cadfffffffff,15.0,0.0,0.0,0.0,0.0
832caefffffffff,2.0,0.0,0.0,0.0,0.0
832cc0fffffffff,22.0,0.0,0.0,0.0,0.0
832cc1fffffffff,23.0,0.0,0.0,0.0,0.0
832cc2fffffffff,19.0,0.0,0.0,0.0,0.0
832ccafffffffff,2.0,0.0,0.0,0.0,0.0
832ccbfffffffff,16.0,0.0,0.0,0.0,0.0
832ccefffffffff,9.0,0.0,0.0,0.0,0.0
832cd4fffffffff,61.0,0.0,0.0,0.0,0.0
832cd5fffffffff,19.0,0.0,0.0,0.0,0.0
832cd9fffffffff,7.0,0.0,0.0,0.0,0.0
832cdafffffffff,1.0,0.0,0.0,0.0,0.0
832cddfffffffff,28.0,0.0,0.0,0.0,0.0
832ce4fffffffff,64.0,0.0,0.0,0.0,0.0
832ce5fffffffff,16.0,0.0,0.0,0.0,0.0
832cf0fffffffff,32.0,0.0,0.0,0.0,0.0
832cf2fffffffff,8.0,0.0,0.0,0.0,0.0
832cf3fffffffff,140.0,0.0,0.0,0.0,0.0
832cf5fffffffff,8.0,0.0,0.0,0.0,0.0
832cf6fffffffff,4.0,0.0,0.0,0.0,0.0
832d00fffffffff,4.0,0.0,0.0,0.0,0.0
832d02fffffffff,17.0,0.0,0.0,0.0,0.0
832d03fffffffff,20.0,0.0,0.0,0.0,0.0
832d05fffffffff,2.0,0.0,0.0,0.0,0.0
832d06fffffffff,13.0,0.0,0.0,0.0,0.0
832d10fffffffff,116.0,0.0,0.0,0.0,0.0
832d11fffffffff,3.0,0.0,0.0,0.0,0.0
832d12fffffffff,67.0,0.0,0.0,0.0,0.0
832d13fffffffff,11.0,0.0,0.0,0.0,0.0
832d14fffffffff,44.0,0.0,0.0,0.0,0.0
832d15fffffffff,8.0,0.0,0.0,0.0,0.0
832d16fffffffff,17.0,0.0,0.0,0.0,0.0
832d18fffffffff,3.0,0.0,0.0,0.0,0.0
832d1bfffffffff,2.0,0.0,0.0,0.0,0.0
832d1cfffffffff,11.0,0.0,0.0,0.0,0.0
832d22fffffffff,8.0,0.0,0.0,0.0,0.0
832d2dfffffffff,1.0,0.0,0.0,0.0,0.0
832d30fffffffff,32.0,0.0,0.0,0.0,0.0
832d31fffffffff,23.0,2.0,0.0,0.0,0.0
832d32fffffffff,43.0,0.0,0.0,0.0,0.0
832d33fffffffff,99.0,0.0,0.0,0.0,0.0
832d34fffffffff,5.0,0.0,0.0,0.0,0.0
832d35fffffffff,26.0,0.0,0.0,0.0,0.0
832d36fffffffff,21.0,0.0,0.0,0.0,0.0
832d43fffffffff,1.0,0.0,0.0,0.0,0.0
832d58fffffffff,2.0,0.0,0.0,0.0,0.0
832d5cfffffffff,13.0,0.0,0.0,0.0,0.0
832d64fffffffff,77.0,0.0,0.0,0.0,0.0
832d70fffffffff,4.0,0.0,0.0,0.0,0.0
832d71fffffffff,2.0,0.0,0.0,0.0,0.0
832d72fffffffff,2.0,0.0,0.0,0.0,0.0
832d74fffffffff,2.0,0.0,0.0,0.0,0.0
832d76fffffffff,7.0,0.0,0.0,0.0,0.0
832d81fffffffff,1.0,0.0,0.0,0.0,0.0
832d84fffffffff,43.0,0.0,0.0,0.0,0.0
832d91fffffffff,4.0,0.0,0.0,0.0,0.0
832d94fffffffff,2.0,0.0,0.0,0.0,0.0
832d95fffffffff,2.0,0.0,0.0,0.0,0.0
832da0fffffffff,5.0,0.0,0.0,0.0,0.0
832da1fffffffff,10.0,0.0,0.0,0.0,0.0
832da4fffffffff,8.0,0.0,0.0,0.0,0.0
832da5fffffffff,85.0,0.0,0.0,0.0,0.0
832da6fffffffff,2.0,0.0,0.0,0.0,0.0
832da8fffffffff,141.0,0.0,0.0,0.0,0.0
832da9fffffffff,13.0,0.0,0.0,0.0,0.0
832dabfffffffff,61.0,0.0,0.0,0.0,0.0
832dacfffffffff,11.0,0.0,0.0,0.0,0.0
832dadfffffffff,6.0,0.0,0.0,0.0,0.0
832daefffffffff,17.0,0.0,0.0,0.0,0.0
832db0fffffffff,251.0,0.0,0.0,2.0,0.0
832db1fffffffff,49.0,0.0,0.0,0.0,0.0
832db2fffffffff,425.0,0.0,0.0,39.0,0.0
832db3fffffffff,43.0,0.0,0.0,0.0,0.0
832db6fffffffff,216.0,0.0,0.0,13.0,0.0
833000fffffffff,6.0,0.0,0.0,0.0,0.0
833032fffffffff,3.0,0.0,0.0,0.0,0.0
833105fffffffff,3.0,0.0,0.0,0.0,0.0
83312afffffffff,1.0,0.0,0.0,0.0,0.0
83312cfffffffff,1.0,0.0,0.0,0.0,0.0
83312efffffffff,6.0,0.0,0.0,0.0,0.0
83316efffffffff,3.0,0.0,0.0,0.0,0.0
833181fffffffff,22.0,0.0,0.0,0.0,0.0
833185fffffffff,90.0,0.0,0.0,0.0,0.0
83318cfffffffff,15.0,0.0,0.0,0.0,0.0
83318dfffffffff,4.0,0.0,0.0,0.0,0.0
8331a8fffffffff,15.0,0.0,0.0,0.0,0.0
8331aafffffffff,26.0,0.0,0.0,0.0,0.0
833816fffffffff,32.0,0.0,0.0,0.0,0.0
833820fffffffff,33.0,2.0,0.0,0.0,0.0
833824fffffffff,138.0,11.0,0.0,0.0,0.0
833825fffffffff,594.0,0.0,0.0,0.0,0.0
833826fffffffff,31.0,2.0,0.0,0.0,0.0
833832fffffffff,3.0,0.0,0.0,0.0,0.0
833834fffffffff,2.0,0.0,0.0,0.0,0.0
833835fffffffff,2.0,0.0,0.0,0.0,0.0
833836fffffffff,35.0,4.0,0.0,0.0,0.0
833842fffffffff,3.0,0.0,0.0,0.0,0.0
833843fffffffff,6.0,0.0,0.0,0.0,0.0
833845fffffffff,2.0,0.0,0.0,0.0,0.0
83384afffffffff,19.0,0.0,0.0,0.0,0.0
83384efffffffff,12.0,0.0,0.0,0.0,0.0
83385dfffffffff,1.0,0.0,0.0,0.0,0.0
833862fffffffff,12.0,0.0,0.0,0.0,0.0
833863fffffffff,2.0,0.0,0.0,0.0,0.0
833868fffffffff,21.0,0.0,0.0,0.0,0.0
83386afffffffff,5.0,0.0,0.0,0.0,0.0
83386efffffffff,21.0,0.0,0.0,0.0,0.0
833871fffffffff,2.0,0.0,0.0,0.0,0.0
833875fffffffff,2.0,0.0,0.0,0.0,0.0
8338a4fffffffff,2.0,0.0,0.0,0.0,0.0
833900fffffffff,982.0,0.0,0.0,0.0,0.0
833901fffffffff,526.0,0.0,0.0,0.0,0.0
833902fffffffff,321.0,2.0,0.0,0.0,0.0
833903fffffffff,570.0,0.0,0.0,0.0,0.0
833904fffffffff,512.0,8.0,0.0,0.0,0.0
833905fffffffff,101.0,0.0,0.0,0.0,0.0
833906fffffffff,380.0,0.0,0.0,0.0,0.0
833908fffffffff,315.0,0.0,0.0,0.0,0.0
833909fffffffff,76.0,0.0,0.0,0.0,0.0
83390afffffffff,418.0,0.0,0.0,0.0,0.0
83390bfffffffff,85.0,2.0,0.0,0.0,0.0
83390cfffffffff,819.0,0.0,0.0,0.0,0.0
83390dfffffffff,14.0,0.0,0.0,0.0,0.0
83390efffffffff,134.0,0.0,0.0,0.0,0.0
833910fffffffff,938.0,0.0,0.0,0.0,0.0
833911fffffffff,1341.0,0.0,0.0,0.0,0.0
833915fffffffff,755.0,4.0,0.0,0.0,0.0
833918fffffffff,437.0,7.0,0.0,0.0,0.0
833919fffffffff,357.0,2.0,0.0,0.0,0.0
83391afffffffff,900.0,22.0,0.0,0.0,0.0
83391cfffffffff,492.0,7.0,0.0,0.0,0.0
83391dfffffffff,45.0,0.0,0.0,0.0,0.0
83391efffffffff,299.0,7.0,0.0,0.0,0.0
833920fffffffff,60.0,0.0,0.0,0.0,0.0
833921fffffffff,7.0,0.0,0.0,0.0,0.0
833922fffffffff,459.0,9.0,0.0,0.0,0.0
833923fffffffff,180.0,0.0,0.0,0.0,0.0
833925fffffffff,26.0,0.0,0.0,0.0,0.0
833928fffffffff,305.0,0.0,0.0,0.0,0.0
833929fffffffff,86.0,0.0,0.0,0.0,0.0
83392afffffffff,460.0,0.0,0.0,0.0,0.0
83392bfffffffff,214.0,3.0,0.0,0.0,0.0
83392cfffffffff,155.0,0.0,0.0,0.0,0.0
83392dfffffffff,43.0,0.0,0.0,0.0,0.0
83392efffffffff,921.0,4.0,0.0,0.0,0.0
833931fffffffff,147.0,0.0,0.0,0.0,0.0
833933fffffffff,1319.0,0.0,0.0,0.0,0.0
833944fffffffff,176.0,0.0,0.0,0.0,0.0
833945fffffffff,54.0,0.0,0.0,0.0,0.0
833946fffffffff,16.0,0.0,0.0,0.0,0.0
833949fffffffff,4.0,0.0,0.0,0.0,0.0
833950fffffffff,13.0,0.0,0.0,0.0,0.0
833954fffffffff,229.0,0.0,0.0,0.0,0.0
833956fffffffff,744.0,0.0,0.0,0.0,0.0
833960fffffffff,12.0,0.0,0.0,0.0,0.0
833961fffffffff,9.0,0.0,0.0,0.0,0.0
