cell_id,Barnardius zonarius,Barnardius zonarius semitorquatus,Barnardius zonarius zonarius,Barnardius zonarius barnardi,Barnardius zonarius macgillivrayi,Barnardius zonarius semitorquatus x zonarius,Barnardius zonarius zonarius x barnardi
849d755ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
849d75dffffffff,11.0,0.0,0.0,5.0,0.0,0.0,0.0
84a606dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84a6103ffffffff,15.0,0.0,1.0,0.0,0.0,0.0,0.0
84a6107ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84a610bffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
84a611dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84a6129ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
84a6139ffffffff,8.0,0.0,2.0,0.0,0.0,0.0,0.0
84a6141ffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
84a6167ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84a6309ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a630dffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84a631bffffffff,16.0,0.0,4.0,0.0,0.0,0.0,0.0
84a631dffffffff,22.0,0.0,8.0,0.0,0.0,0.0,0.0
84a6345ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84a6347ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84a6353ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84a6359ffffffff,7.0,0.0,1.0,0.0,0.0,0.0,0.0
84a6a4dffffffff,13.0,0.0,1.0,0.0,0.0,0.0,0.0
84a6a5dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84a6a63ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84a6a6bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7005ffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
84a700dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7021ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7023ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7025ffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0
84a7027ffffffff,9.0,0.0,1.0,0.0,0.0,0.0,0.0
84a7029ffffffff,34.0,0.0,8.0,0.0,0.0,0.0,0.0
84a702bffffffff,10.0,0.0,7.0,0.0,0.0,0.0,0.0
84a702dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7035ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84a703dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7041ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7045ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7047ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a704dffffffff,12.0,4.0,0.0,0.0,0.0,0.0,0.0
84a7061ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7063ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7065ffffffff,14.0,0.0,6.0,0.0,0.0,0.0,0.0
84a7067ffffffff,9.0,0.0,6.0,0.0,0.0,0.0,0.0
84a706dffffffff,14.0,0.0,1.0,0.0,0.0,0.0,0.0
84a7119ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7129ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a712bffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
84a712dffffffff,15.0,0.0,7.0,0.0,0.0,0.0,0.0
84a7145ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
84a714bffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0
84a714dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
84a715bffffffff,7.0,0.0,3.0,0.0,0.0,0.0,0.0
84a7163ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7165ffffffff,20.0,0.0,11.0,0.0,0.0,0.0,0.0
84a716bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a71b9ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84a71bbffffffff,7.0,0.0,3.0,0.0,0.0,0.0,0.0
84a71c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84a71cbffffffff,19.0,0.0,7.0,0.0,0.0,0.0,0.0
84a71d1ffffffff,28.0,0.0,8.0,0.0,0.0,0.0,0.0
84a71d5ffffffff,8.0,0.0,1.0,0.0,0.0,0.0,0.0
84a71ddffffffff,25.0,0.0,6.0,0.0,0.0,0.0,0.0
84a71e9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84a71edffffffff,11.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7221ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7225ffffffff,6.0,1.0,0.0,0.0,0.0,0.0,0.0
84a7227ffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0
84a722dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7265ffffffff,516.0,163.0,2.0,0.0,0.0,0.0,0.0
84a7267ffffffff,112.0,30.0,3.0,0.0,0.0,0.0,0.0
84a7269ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84a726dffffffff,1573.0,243.0,16.0,0.0,0.0,0.0,0.0
84a7301ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7303ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7305ffffffff,16.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7307ffffffff,8.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7309ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84a730bffffffff,91.0,0.0,20.0,0.0,0.0,0.0,0.0
84a730dffffffff,21.0,0.0,4.0,0.0,0.0,0.0,0.0
84a7311ffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7317ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7319ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
84a731bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84a731dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7323ffffffff,5.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7327ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7329ffffffff,15.0,0.0,9.0,0.0,0.0,0.0,0.0
84a732bffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
84a7333ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7335ffffffff,32.0,0.0,4.0,0.0,0.0,0.0,0.0
84a7337ffffffff,27.0,0.0,10.0,0.0,0.0,0.0,0.0
84a7339ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
84a733dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7341ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7343ffffffff,26.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7345ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7347ffffffff,13.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7349ffffffff,28.0,0.0,2.0,0.0,0.0,0.0,0.0
84a734bffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
84a734dffffffff,14.0,0.0,4.0,0.0,0.0,0.0,0.0
84a7351ffffffff,21.0,0.0,4.0,0.0,0.0,0.0,0.0
84a7353ffffffff,9.0,3.0,0.0,0.0,0.0,0.0,0.0
84a7355ffffffff,28.0,0.0,4.0,0.0,0.0,0.0,0.0
84a7357ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7359ffffffff,97.0,2.0,13.0,0.0,0.0,0.0,0.0
84a735bffffffff,47.0,5.0,0.0,0.0,0.0,0.0,0.0
84a735dffffffff,175.0,1.0,93.0,0.0,0.0,0.0,0.0
84a7361ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7363ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7365ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7367ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7369ffffffff,44.0,0.0,2.0,0.0,0.0,0.0,0.0
84a736bffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
84a736dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7829ffffffff,38.0,0.0,4.0,0.0,0.0,0.0,0.0
84a7831ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7835ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7837ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84a783dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7863ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
84a7867ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a786bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a788dffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84a78a1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84a78a3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84a78abffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84a78bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a78e3ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84a78e7ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7907ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7913ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7917ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a791bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7993ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a79a5ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84a79a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a79c1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84a79c3ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84a79d1ffffffff,16.0,0.0,1.0,0.0,0.0,0.0,0.0
84a79d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84a79dbffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84a79ddffffffff,14.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7a19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7a3dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7a49ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7a5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7a61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7a91ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7a99ffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7ab5ffffffff,6.0,0.0,6.0,0.0,0.0,0.0,0.0
84a7abdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8125ffffffff,10.0,0.0,3.0,0.0,0.0,0.0,0.0
84b8227ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8237ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8283ffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
84b8291ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b829bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b82e5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84b82e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8341ffffffff,11.0,0.0,10.0,0.0,0.0,0.0,0.0
84b8343ffffffff,14.0,0.0,6.0,0.0,0.0,0.0,0.0
84b8345ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8353ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b835dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84b836bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8411ffffffff,4.0,0.0,3.0,0.0,0.0,0.0,0.0
84b8415ffffffff,3.0,0.0,3.0,0.0,0.0,0.0,0.0
84b8419ffffffff,45.0,0.0,19.0,0.0,0.0,0.0,0.0
84b841bffffffff,27.0,0.0,12.0,0.0,0.0,0.0,0.0
84b8427ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8439ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b8451ffffffff,16.0,0.0,9.0,0.0,0.0,0.0,0.0
84b8453ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8455ffffffff,17.0,0.0,10.0,0.0,0.0,0.0,0.0
84b849bffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b84b1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84b84b5ffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0
84b84b9ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b8501ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b8503ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84b856dffffffff,13.0,0.0,2.0,0.0,0.0,0.0,0.0
84b8591ffffffff,8.0,0.0,3.0,0.0,0.0,0.0,0.0
84b8593ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8603ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8605ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8615ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b8621ffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
84b862dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8631ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8633ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8639ffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0
84b863bffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
84b863dffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b864bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b864dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84b865dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84b8681ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8687ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8689ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b8691ffffffff,3.0,0.0,3.0,0.0,0.0,0.0,0.0
84b8693ffffffff,26.0,0.0,9.0,0.0,0.0,0.0,0.0
84b8695ffffffff,10.0,0.0,2.0,0.0,0.0,0.0,0.0
84b8697ffffffff,15.0,0.0,2.0,0.0,0.0,0.0,0.0
84b8699ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b869bffffffff,8.0,0.0,1.0,0.0,0.0,0.0,0.0
84b869dffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
84b86a1ffffffff,26.0,0.0,24.0,0.0,0.0,0.0,0.0
84b86a3ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b86a9ffffffff,6.0,0.0,6.0,0.0,0.0,0.0,0.0
84b86abffffffff,9.0,0.0,2.0,0.0,0.0,0.0,0.0
84b86adffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b86b9ffffffff,23.0,0.0,8.0,0.0,0.0,0.0,0.0
84b86bbffffffff,14.0,0.0,2.0,0.0,0.0,0.0,0.0
84b86c3ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b86c5ffffffff,6.0,0.0,3.0,0.0,0.0,0.0,0.0
84b86d1ffffffff,39.0,0.0,5.0,0.0,0.0,0.0,0.0
84b86d7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84b86d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84b86dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b86ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b86e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b86e9ffffffff,5.0,0.0,1.0,0.0,0.0,0.0,0.0
84b871bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b874bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84b875bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84b876bffffffff,5.0,0.0,5.0,0.0,0.0,0.0,0.0
84b8803ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b8809ffffffff,97.0,0.0,25.0,0.0,0.0,0.0,0.0
84b880bffffffff,87.0,0.0,21.0,0.0,0.0,0.0,0.0
84b8819ffffffff,111.0,0.0,31.0,0.0,0.0,0.0,0.0
84b881bffffffff,27.0,0.0,12.0,0.0,0.0,0.0,0.0
84b8831ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8839ffffffff,2.0,0.0,1.0,0.0,0.0,0.0,0.0
84b8843ffffffff,71.0,0.0,17.0,0.0,0.0,0.0,0.0
84b8847ffffffff,18.0,0.0,5.0,0.0,0.0,0.0,0.0
84b8851ffffffff,25.0,0.0,10.0,0.0,0.0,0.0,0.0
84b8853ffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
84b8855ffffffff,525.0,0.0,169.0,0.0,0.0,0.0,0.0
84b8857ffffffff,15.0,0.0,6.0,0.0,0.0,0.0,0.0
84b8859ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b885bffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
84b886bffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
84b8889ffffffff,19.0,0.0,8.0,0.0,0.0,0.0,0.0
84b88c9ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b89a5ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b89adffffffff,43.0,0.0,23.0,0.0,0.0,0.0,0.0
84b89c1ffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
84b89cbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8a15ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8a1bffffffff,3.0,0.0,2.0,0.0,0.0,0.0,0.0
84b8a29ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8a59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8a63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8a81ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
84b8a83ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8a8dffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
84b8a91ffffffff,22.0,0.0,9.0,0.0,0.0,0.0,0.0
84b8a9dffffffff,23.0,0.0,8.0,0.0,0.0,0.0,0.0
84b8aa5ffffffff,20.0,0.0,11.0,0.0,0.0,0.0,0.0
84b8aa9ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b8aabffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8aadffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8abdffffffff,37.0,0.0,8.0,0.0,0.0,0.0,0.0
84b8acbffffffff,10.0,0.0,5.0,0.0,0.0,0.0,0.0
84b8ae3ffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
84b8ae5ffffffff,7.0,0.0,4.0,0.0,0.0,0.0,0.0
84b8aedffffffff,27.0,0.0,11.0,0.0,0.0,0.0,0.0
84b8b31ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8b37ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9111ffffffff,22.0,0.0,12.0,0.0,0.0,0.0,0.0
84b9113ffffffff,16.0,0.0,4.0,0.0,0.0,0.0,0.0
84b9115ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b9117ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9119ffffffff,21.0,0.0,8.0,0.0,0.0,0.0,0.0
84b9121ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9123ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b9125ffffffff,12.0,0.0,0.0,6.0,0.0,0.0,0.0
84b9127ffffffff,10.0,0.0,4.0,0.0,0.0,0.0,0.0
84b9129ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b912dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9131ffffffff,7.0,0.0,2.0,0.0,0.0,0.0,0.0
84b9135ffffffff,15.0,0.0,10.0,0.0,0.0,0.0,0.0
84b9137ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84b913dffffffff,8.0,0.0,6.0,0.0,0.0,0.0,0.0
84b9155ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9167ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84b91a1ffffffff,6.0,0.0,3.0,0.0,0.0,0.0,0.0
84b91a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84b91e7ffffffff,8.0,0.0,4.0,0.0,0.0,0.0,0.0
84b9365ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9591ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9809ffffffff,12.0,0.0,1.0,0.0,0.0,0.0,0.0
84b9841ffffffff,27.0,0.0,0.0,6.0,0.0,0.0,0.0
84b9843ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b984bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9855ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9857ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9859ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84b986bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b989dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b990bffffffff,16.0,0.0,0.0,6.0,0.0,0.0,0.0
84b9915ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a01ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a05ffffffff,7.0,0.0,0.0,2.0,0.0,0.0,0.0
84b9a11ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a13ffffffff,8.0,0.0,2.0,1.0,0.0,0.0,0.0
84b9a17ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a19ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a1bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a1dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a23ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84b9a31ffffffff,107.0,0.0,10.0,12.0,0.0,0.0,0.0
84b9a33ffffffff,47.0,0.0,0.0,2.0,0.0,0.0,0.0
84b9a35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a37ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9a3bffffffff,31.0,0.0,5.0,9.0,0.0,0.0,0.0
84b9a49ffffffff,7.0,0.0,0.0,4.0,0.0,0.0,0.0
84b9a4bffffffff,303.0,0.0,0.0,160.0,0.0,0.0,0.0
84b9a4dffffffff,23.0,0.0,0.0,16.0,0.0,0.0,0.0
84b9a51ffffffff,14.0,0.0,0.0,2.0,0.0,0.0,0.0
84b9a57ffffffff,12.0,0.0,0.0,4.0,0.0,0.0,0.0
84b9a59ffffffff,67.0,0.0,0.0,26.0,0.0,0.0,0.0
84b9a5bffffffff,14.0,0.0,0.0,3.0,0.0,0.0,0.0
84b9a63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
