cell_id,Saxicola maurus,Saxicola maurus hemprichii,Saxicola maurus [maurus Group],Saxicola maurus przewalskii
843cf29ffffffff,6.0,0.0,0.0,0.0
843cf2dffffffff,49.0,0.0,3.0,0.0
843cf41ffffffff,5.0,0.0,0.0,0.0
843cf43ffffffff,2.0,0.0,0.0,0.0
843cf47ffffffff,2.0,0.0,0.0,0.0
843cf63ffffffff,2.0,0.0,0.0,0.0
843cf65ffffffff,50.0,0.0,0.0,0.0
843cf69ffffffff,5.0,0.0,0.0,0.0
843d049ffffffff,6.0,0.0,6.0,0.0
843d04dffffffff,1.0,0.0,1.0,0.0
843d107ffffffff,2.0,0.0,2.0,0.0
843d123ffffffff,5.0,0.0,0.0,0.0
843d137ffffffff,4.0,0.0,4.0,0.0
843d13dffffffff,19.0,0.0,15.0,0.0
843d143ffffffff,5.0,0.0,5.0,0.0
843d34bffffffff,1.0,0.0,1.0,0.0
843d359ffffffff,2.0,0.0,2.0,0.0
843d845ffffffff,5.0,0.0,5.0,0.0
843d84dffffffff,2.0,0.0,2.0,0.0
843d85dffffffff,2.0,0.0,2.0,0.0
843d899ffffffff,1.0,0.0,0.0,0.0
843d8b1ffffffff,2.0,0.0,0.0,0.0
843d8d5ffffffff,19.0,0.0,1.0,18.0
843d8ddffffffff,2.0,0.0,0.0,0.0
843d967ffffffff,3.0,0.0,0.0,0.0
843d96dffffffff,2.0,0.0,0.0,0.0
843d993ffffffff,2.0,0.0,0.0,0.0
843d9b7ffffffff,9.0,0.0,3.0,0.0
843d9d1ffffffff,1.0,0.0,1.0,0.0
843da11ffffffff,17.0,0.0,17.0,0.0
843da13ffffffff,2.0,0.0,2.0,0.0
843da1dffffffff,14.0,0.0,14.0,0.0
843da23ffffffff,1.0,0.0,1.0,0.0
843da33ffffffff,2.0,0.0,2.0,0.0
843da37ffffffff,22.0,0.0,20.0,0.0
843da69ffffffff,13.0,0.0,13.0,0.0
843da91ffffffff,2.0,0.0,0.0,1.0
843dac9ffffffff,2.0,0.0,0.0,0.0
843dad5ffffffff,6.0,0.0,4.0,0.0
843dad7ffffffff,2.0,0.0,0.0,0.0
843daddffffffff,5.0,0.0,3.0,0.0
843dae1ffffffff,2.0,0.0,0.0,0.0
843db13ffffffff,6.0,0.0,6.0,0.0
843db57ffffffff,3.0,0.0,0.0,0.0
843db67ffffffff,1.0,0.0,1.0,0.0
843e411ffffffff,1.0,0.0,0.0,0.0
843e451ffffffff,11.0,2.0,0.0,0.0
843e689ffffffff,15.0,2.0,10.0,0.0
843e68dffffffff,1.0,0.0,0.0,0.0
843e6c3ffffffff,8.0,0.0,3.0,0.0
843e6c9ffffffff,6.0,4.0,0.0,0.0
843e6cbffffffff,5.0,5.0,0.0,0.0
843f365ffffffff,2.0,2.0,0.0,0.0
843f45bffffffff,16.0,0.0,8.0,0.0
843f4d3ffffffff,2.0,2.0,0.0,0.0
843f605ffffffff,1.0,0.0,0.0,0.0
8440403ffffffff,1.0,0.0,0.0,0.0
844040bffffffff,1.0,0.0,0.0,0.0
8440413ffffffff,1.0,0.0,0.0,0.0
8440435ffffffff,2.0,0.0,0.0,0.0
8440439ffffffff,8.0,0.0,0.0,0.0
84404c5ffffffff,2.0,0.0,0.0,0.0
84404cbffffffff,5.0,0.0,0.0,0.0
84404ddffffffff,5.0,0.0,2.0,0.0
84405cbffffffff,1.0,0.0,0.0,0.0
84405e7ffffffff,2.0,0.0,0.0,2.0
8440717ffffffff,2.0,0.0,0.0,0.0
8440c15ffffffff,3.0,0.0,0.0,3.0
8440c2bffffffff,4.0,0.0,0.0,4.0
8440c35ffffffff,4.0,0.0,0.0,4.0
8440dc1ffffffff,2.0,0.0,0.0,2.0
8440e11ffffffff,2.0,0.0,0.0,2.0
84414c3ffffffff,2.0,0.0,0.0,1.0
844159bffffffff,1.0,0.0,0.0,1.0
84415a1ffffffff,1.0,0.0,0.0,1.0
8442491ffffffff,2.0,0.0,0.0,0.0
8442493ffffffff,6.0,0.0,0.0,0.0
8442531ffffffff,9.0,0.0,9.0,0.0
844259dffffffff,2.0,0.0,2.0,0.0
84425a7ffffffff,2.0,0.0,2.0,0.0
8442c01ffffffff,19.0,0.0,19.0,0.0
8442c05ffffffff,4.0,0.0,4.0,0.0
8442c07ffffffff,10.0,0.0,10.0,0.0
8442c0dffffffff,5.0,0.0,5.0,0.0
8442c11ffffffff,1.0,0.0,1.0,0.0
8442c13ffffffff,66.0,0.0,66.0,0.0
8442c1bffffffff,3.0,0.0,3.0,0.0
8442c1dffffffff,4.0,0.0,4.0,0.0
8442c21ffffffff,2.0,0.0,2.0,0.0
8442c23ffffffff,7.0,0.0,7.0,0.0
8442c27ffffffff,12.0,0.0,12.0,0.0
8442c29ffffffff,2.0,0.0,2.0,0.0
8442c2dffffffff,5.0,0.0,5.0,0.0
8442c39ffffffff,3.0,0.0,2.0,0.0
8442c3bffffffff,2.0,0.0,2.0,0.0
8442c3dffffffff,4.0,0.0,2.0,0.0
8442c41ffffffff,3.0,0.0,1.0,0.0
8442c49ffffffff,3.0,0.0,3.0,0.0
8442c4bffffffff,26.0,0.0,26.0,0.0
8442c4dffffffff,11.0,0.0,11.0,0.0
8442c5bffffffff,2.0,0.0,0.0,0.0
8442c5dffffffff,2.0,0.0,2.0,0.0
8442c61ffffffff,3.0,0.0,3.0,0.0
8442c69ffffffff,18.0,0.0,18.0,0.0
8442c6dffffffff,4.0,0.0,4.0,0.0
8442c95ffffffff,4.0,0.0,2.0,0.0
8442ca9ffffffff,2.0,0.0,2.0,0.0
8442cabffffffff,14.0,0.0,10.0,0.0
8442cb9ffffffff,2.0,0.0,0.0,0.0
8442cc5ffffffff,17.0,0.0,17.0,0.0
8442cc7ffffffff,2.0,0.0,2.0,0.0
8442cddffffffff,5.0,0.0,4.0,0.0
8442ce1ffffffff,2.0,0.0,2.0,0.0
8442ce3ffffffff,17.0,0.0,8.0,0.0
8442ce5ffffffff,8.0,0.0,8.0,0.0
8442ce7ffffffff,10.0,0.0,4.0,0.0
8442ce9ffffffff,49.0,0.0,43.0,0.0
8442cebffffffff,8.0,0.0,8.0,0.0
8442d13ffffffff,8.0,0.0,8.0,0.0
8442d5bffffffff,2.0,0.0,2.0,0.0
8442d89ffffffff,2.0,0.0,0.0,0.0
8442d9bffffffff,1.0,0.0,0.0,0.0
8442db3ffffffff,4.0,0.0,4.0,0.0
8442db5ffffffff,30.0,0.0,28.0,0.0
8442db7ffffffff,6.0,0.0,6.0,0.0
8442dbdffffffff,5.0,0.0,5.0,0.0
8442dc1ffffffff,3.0,0.0,3.0,0.0
8442dc9ffffffff,2.0,0.0,2.0,0.0
8442dcdffffffff,4.0,0.0,4.0,0.0
8442dd1ffffffff,9.0,0.0,9.0,0.0
8442dd5ffffffff,1.0,0.0,1.0,0.0
8442dd9ffffffff,55.0,0.0,54.0,0.0
8442dddffffffff,4.0,0.0,4.0,0.0
8442e37ffffffff,4.0,0.0,4.0,0.0
8442e97ffffffff,5.0,0.0,5.0,0.0
8442ea1ffffffff,7.0,0.0,7.0,0.0
8442eb1ffffffff,4.0,0.0,4.0,0.0
8442eb3ffffffff,2.0,0.0,2.0,0.0
8442eb5ffffffff,1.0,0.0,0.0,0.0
8442eb7ffffffff,1.0,0.0,0.0,0.0
8443961ffffffff,2.0,2.0,0.0,0.0
8443a03ffffffff,23.0,8.0,0.0,0.0
8443a0dffffffff,1.0,0.0,0.0,0.0
8443a13ffffffff,10.0,1.0,0.0,0.0
8443a17ffffffff,26.0,7.0,0.0,0.0
8443a33ffffffff,2.0,0.0,0.0,0.0
8443a37ffffffff,1.0,0.0,0.0,0.0
8443a63ffffffff,3.0,0.0,0.0,0.0
8443a69ffffffff,5.0,0.0,0.0,0.0
8443a8dffffffff,2.0,1.0,1.0,0.0
8443ac1ffffffff,2.0,0.0,0.0,0.0
8443ac3ffffffff,59.0,5.0,1.0,0.0
8443acbffffffff,1.0,0.0,0.0,0.0
8443acdffffffff,5.0,0.0,2.0,0.0
8443ae5ffffffff,18.0,0.0,1.0,0.0
8443aedffffffff,2.0,0.0,0.0,0.0
845202dffffffff,2.0,2.0,0.0,0.0
84529b9ffffffff,1.0,0.0,0.0,0.0
8452d41ffffffff,1.0,0.0,0.0,0.0
845312bffffffff,2.0,2.0,0.0,0.0
84534d3ffffffff,1.0,0.0,0.0,0.0
84534d5ffffffff,16.0,6.0,0.0,0.0
84534dbffffffff,7.0,0.0,0.0,0.0
84536a3ffffffff,2.0,0.0,0.0,0.0
8453765ffffffff,2.0,0.0,0.0,0.0
8460025ffffffff,36.0,0.0,9.0,0.0
8460027ffffffff,8.0,0.0,0.0,0.0
846002dffffffff,77.0,0.0,35.0,0.0
846004dffffffff,13.0,0.0,3.0,0.0
8460069ffffffff,5.0,0.0,5.0,0.0
8460113ffffffff,4.0,0.0,4.0,0.0
8460117ffffffff,2.0,0.0,0.0,0.0
846011bffffffff,12.0,0.0,3.0,0.0
8460145ffffffff,3.0,0.0,3.0,0.0
8460151ffffffff,4.0,0.0,0.0,0.0
8460153ffffffff,12.0,0.0,0.0,0.0
8460159ffffffff,5.0,0.0,0.0,0.0
8460169ffffffff,16.0,0.0,0.0,0.0
846016dffffffff,3.0,0.0,0.0,0.0
84601e1ffffffff,2.0,0.0,2.0,0.0
84601e9ffffffff,20.0,0.0,18.0,0.0
8460221ffffffff,5.0,0.0,1.0,0.0
8460225ffffffff,14.0,0.0,3.0,0.0
8460227ffffffff,60.0,0.0,10.0,0.0
8460263ffffffff,12.0,0.0,4.0,0.0
8460301ffffffff,13.0,0.0,1.0,0.0
8460303ffffffff,1.0,0.0,1.0,0.0
8460313ffffffff,45.0,0.0,9.0,0.0
8460315ffffffff,18.0,0.0,16.0,0.0
8460319ffffffff,2.0,0.0,0.0,0.0
846031bffffffff,4.0,0.0,2.0,0.0
8460321ffffffff,1.0,0.0,0.0,0.0
8460333ffffffff,2.0,0.0,0.0,0.0
8460343ffffffff,2.0,0.0,2.0,0.0
8460353ffffffff,4.0,0.0,0.0,0.0
846035dffffffff,2.0,0.0,2.0,0.0
8460805ffffffff,2.0,0.0,2.0,0.0
8460807ffffffff,1.0,0.0,1.0,0.0
846081dffffffff,1.0,0.0,1.0,0.0
8460881ffffffff,3.0,0.0,3.0,0.0
8460885ffffffff,50.0,0.0,50.0,0.0
8460889ffffffff,3.0,0.0,1.0,0.0
846088dffffffff,56.0,0.0,56.0,0.0
84608a5ffffffff,2.0,0.0,2.0,0.0
84608b1ffffffff,37.0,0.0,36.0,0.0
84608b5ffffffff,96.0,0.0,96.0,0.0
84608b7ffffffff,7.0,0.0,7.0,0.0
84608b9ffffffff,2.0,0.0,2.0,0.0
84608bdffffffff,35.0,0.0,35.0,0.0
84608e3ffffffff,36.0,0.0,32.0,0.0
84608e5ffffffff,54.0,0.0,54.0,0.0
84608e9ffffffff,12.0,0.0,10.0,0.0
84608ebffffffff,12.0,0.0,12.0,0.0
8460901ffffffff,25.0,0.0,25.0,0.0
8460903ffffffff,2.0,0.0,2.0,0.0
8460905ffffffff,4.0,0.0,4.0,0.0
846090dffffffff,4.0,0.0,4.0,0.0
8460915ffffffff,1.0,0.0,1.0,0.0
8460931ffffffff,3.0,0.0,3.0,0.0
8460939ffffffff,6.0,0.0,6.0,0.0
846093bffffffff,1.0,0.0,1.0,0.0
8460961ffffffff,16.0,0.0,16.0,0.0
8460965ffffffff,4.0,0.0,4.0,0.0
8460969ffffffff,30.0,0.0,30.0,0.0
8460987ffffffff,2.0,0.0,2.0,0.0
8460991ffffffff,2.0,0.0,2.0,0.0
8460993ffffffff,8.0,0.0,8.0,0.0
8460999ffffffff,28.0,0.0,28.0,0.0
846099bffffffff,21.0,0.0,21.0,0.0
84609c7ffffffff,5.0,0.0,5.0,0.0
84609ddffffffff,3.0,0.0,3.0,0.0
84609e1ffffffff,18.0,0.0,18.0,0.0
84609ebffffffff,4.0,0.0,4.0,0.0
8460a1bffffffff,5.0,0.0,5.0,0.0
8460a25ffffffff,28.0,0.0,26.0,0.0
8460a27ffffffff,6.0,0.0,6.0,0.0
8460a61ffffffff,8.0,0.0,8.0,0.0
8460a89ffffffff,6.0,0.0,6.0,0.0
8460a91ffffffff,27.0,0.0,9.0,0.0
8460a97ffffffff,4.0,0.0,4.0,0.0
8460a9dffffffff,2.0,0.0,2.0,0.0
8460aa3ffffffff,2.0,0.0,2.0,0.0
8460aadffffffff,1.0,0.0,1.0,0.0
8460ab7ffffffff,2.0,0.0,2.0,0.0
8460ad3ffffffff,2.0,0.0,0.0,0.0
8460ad7ffffffff,2.0,0.0,0.0,0.0
8460adbffffffff,1.0,0.0,0.0,0.0
8460b19ffffffff,8.0,0.0,8.0,0.0
8460b1bffffffff,29.0,0.0,29.0,0.0
8460b3bffffffff,3.0,0.0,0.0,0.0
8460b3dffffffff,4.0,0.0,4.0,0.0
8461021ffffffff,2.0,0.0,0.0,0.0
8461067ffffffff,2.0,0.0,0.0,0.0
84611cbffffffff,7.0,0.0,0.0,0.0
8461893ffffffff,14.0,0.0,4.0,0.0
84618c3ffffffff,1.0,0.0,1.0,0.0
8463325ffffffff,5.0,5.0,0.0,0.0
84640bdffffffff,2.0,0.0,2.0,0.0
846481bffffffff,1.0,0.0,0.0,0.0
8464829ffffffff,8.0,0.0,0.0,8.0
84648ddffffffff,1.0,0.0,0.0,0.0
846490bffffffff,2.0,0.0,0.0,2.0
8464911ffffffff,14.0,0.0,0.0,13.0
8464e4dffffffff,2.0,0.0,0.0,0.0
8465929ffffffff,1.0,0.0,0.0,0.0
847acd5ffffffff,2.0,0.0,0.0,0.0
847ad99ffffffff,2.0,0.0,0.0,0.0
847b597ffffffff,1.0,0.0,0.0,0.0
