cell_id,Fulica americana,Fulica americana (Red-shielded),Fulica americana (White-shielded)
8426343ffffffff,16.0,6.0,0.0
8426345ffffffff,269.0,67.0,0.0
8426347ffffffff,36.0,2.0,0.0
8426349ffffffff,98.0,27.0,0.0
842634bffffffff,58.0,9.0,0.0
842634dffffffff,406.0,134.0,0.0
8426351ffffffff,43.0,0.0,0.0
8426353ffffffff,65.0,19.0,0.0
8426355ffffffff,25.0,5.0,0.0
8426357ffffffff,49.0,14.0,0.0
8426359ffffffff,43.0,0.0,0.0
842635bffffffff,53.0,0.0,0.0
842635dffffffff,4.0,0.0,0.0
8426361ffffffff,19.0,2.0,0.0
8426363ffffffff,6.0,2.0,0.0
8426365ffffffff,30.0,6.0,0.0
8426367ffffffff,4.0,2.0,0.0
8426369ffffffff,152.0,37.0,0.0
842636bffffffff,145.0,25.0,0.0
842636dffffffff,14.0,6.0,0.0
8426401ffffffff,57.0,32.0,0.0
8426403ffffffff,56.0,35.0,0.0
8426405ffffffff,102.0,50.0,0.0
8426407ffffffff,13.0,6.0,0.0
8426409ffffffff,259.0,144.0,0.0
842640dffffffff,680.0,323.0,0.0
8426411ffffffff,3.0,0.0,0.0
8426413ffffffff,8.0,6.0,0.0
8426415ffffffff,708.0,186.0,0.0
8426417ffffffff,163.0,47.0,0.0
8426419ffffffff,5.0,0.0,0.0
842641bffffffff,8.0,0.0,0.0
842641dffffffff,210.0,43.0,0.0
8426421ffffffff,3.0,0.0,0.0
8426423ffffffff,18.0,5.0,0.0
8426425ffffffff,225.0,215.0,0.0
8426427ffffffff,12.0,11.0,0.0
8426429ffffffff,10.0,3.0,0.0
842642bffffffff,1.0,1.0,0.0
842642dffffffff,9.0,0.0,0.0
8426431ffffffff,5.0,5.0,0.0
8426433ffffffff,107.0,107.0,0.0
8426437ffffffff,435.0,198.0,0.0
8426439ffffffff,145.0,92.0,0.0
842643bffffffff,60.0,35.0,0.0
842643dffffffff,10.0,2.0,0.0
8426441ffffffff,5.0,0.0,0.0
8426443ffffffff,28.0,18.0,0.0
8426445ffffffff,12.0,8.0,0.0
8426449ffffffff,8.0,2.0,0.0
842644bffffffff,10.0,6.0,0.0
842644dffffffff,152.0,69.0,0.0
8426453ffffffff,2.0,0.0,0.0
8426455ffffffff,64.0,38.0,0.0
8426457ffffffff,11.0,0.0,0.0
8426459ffffffff,145.0,79.0,0.0
842645bffffffff,3.0,0.0,0.0
842645dffffffff,6.0,1.0,0.0
8426461ffffffff,924.0,279.0,0.0
8426463ffffffff,793.0,349.0,0.0
8426465ffffffff,1.0,1.0,0.0
8426467ffffffff,16.0,4.0,0.0
842646bffffffff,1685.0,590.0,0.0
842646dffffffff,94.0,14.0,0.0
8426481ffffffff,12.0,0.0,0.0
8426485ffffffff,19.0,0.0,0.0
8426487ffffffff,8.0,0.0,0.0
8426489ffffffff,433.0,0.0,0.0
842648bffffffff,2.0,0.0,0.0
8426493ffffffff,1149.0,367.0,0.0
8426495ffffffff,53.0,15.0,0.0
8426497ffffffff,814.0,224.0,0.0
842649bffffffff,107.0,9.0,0.0
842649dffffffff,1.0,0.0,0.0
84264a1ffffffff,30.0,0.0,0.0
84264a3ffffffff,4.0,0.0,0.0
84264a5ffffffff,9.0,0.0,0.0
84264a7ffffffff,21.0,0.0,0.0
84264a9ffffffff,6.0,0.0,0.0
84264adffffffff,52.0,0.0,0.0
84264b1ffffffff,32.0,15.0,0.0
84264b7ffffffff,35.0,5.0,0.0
84264b9ffffffff,261.0,35.0,0.0
84264bbffffffff,234.0,34.0,0.0
84264bdffffffff,3.0,0.0,0.0
84264c1ffffffff,59.0,6.0,0.0
84264c3ffffffff,47.0,0.0,0.0
84264c5ffffffff,369.0,95.0,0.0
84264c7ffffffff,357.0,2.0,0.0
84264cbffffffff,74.0,9.0,0.0
84264cdffffffff,9.0,3.0,0.0
84264d1ffffffff,318.0,0.0,0.0
84264d5ffffffff,7.0,0.0,0.0
84264d7ffffffff,7.0,0.0,0.0
84264d9ffffffff,1350.0,1.0,0.0
84264dbffffffff,165.0,0.0,0.0
84264ddffffffff,10.0,0.0,0.0
84264e1ffffffff,17.0,4.0,0.0
84264e3ffffffff,7.0,0.0,0.0
84264e5ffffffff,291.0,27.0,0.0
84264e7ffffffff,4.0,0.0,0.0
84264edffffffff,68.0,37.0,0.0
8426501ffffffff,23.0,16.0,0.0
8426503ffffffff,2.0,0.0,0.0
8426505ffffffff,63.0,20.0,0.0
8426507ffffffff,5.0,2.0,0.0
8426509ffffffff,2.0,2.0,0.0
842650bffffffff,9.0,9.0,0.0
842650dffffffff,97.0,79.0,0.0
8426511ffffffff,5.0,3.0,0.0
8426513ffffffff,3.0,0.0,0.0
8426515ffffffff,1.0,0.0,0.0
8426519ffffffff,7.0,7.0,0.0
842651bffffffff,17.0,13.0,0.0
842651dffffffff,15.0,11.0,0.0
8426521ffffffff,420.0,135.0,0.0
8426523ffffffff,4.0,2.0,0.0
8426525ffffffff,27.0,7.0,0.0
8426527ffffffff,32.0,6.0,0.0
8426529ffffffff,147.0,78.0,0.0
842652bffffffff,485.0,204.0,0.0
842652dffffffff,261.0,74.0,0.0
8426531ffffffff,114.0,53.0,0.0
8426533ffffffff,774.0,594.0,0.0
8426535ffffffff,77.0,46.0,0.0
8426537ffffffff,5.0,3.0,0.0
8426539ffffffff,13.0,10.0,0.0
842653bffffffff,352.0,160.0,0.0
842653dffffffff,63.0,13.0,0.0
8426541ffffffff,128.0,42.0,0.0
8426543ffffffff,58.0,46.0,0.0
8426545ffffffff,1.0,0.0,0.0
8426547ffffffff,200.0,90.0,0.0
8426549ffffffff,2.0,2.0,0.0
842654bffffffff,143.0,102.0,0.0
842654dffffffff,100.0,72.0,0.0
8426551ffffffff,559.0,469.0,0.0
8426553ffffffff,7.0,7.0,0.0
8426555ffffffff,2455.0,1544.0,0.0
8426557ffffffff,337.0,215.0,0.0
8426559ffffffff,24.0,24.0,0.0
842655bffffffff,11.0,11.0,0.0
842655dffffffff,182.0,73.0,0.0
8426561ffffffff,439.0,150.0,0.0
8426563ffffffff,298.0,174.0,0.0
8426565ffffffff,371.0,121.0,0.0
8426567ffffffff,874.0,301.0,0.0
8426569ffffffff,19.0,19.0,0.0
842656bffffffff,5.0,5.0,0.0
842656dffffffff,547.0,178.0,0.0
8426583ffffffff,8.0,0.0,0.0
8426587ffffffff,15.0,2.0,0.0
842658bffffffff,12.0,0.0,0.0
842658dffffffff,1.0,0.0,0.0
8426591ffffffff,2.0,0.0,0.0
8426593ffffffff,74.0,23.0,0.0
8426595ffffffff,8.0,1.0,0.0
8426597ffffffff,9.0,0.0,0.0
8426599ffffffff,227.0,85.0,0.0
842659bffffffff,657.0,4.0,0.0
842659dffffffff,16.0,2.0,0.0
84265a3ffffffff,430.0,93.0,0.0
84265a5ffffffff,19.0,4.0,0.0
84265a7ffffffff,305.0,160.0,0.0
84265abffffffff,2.0,0.0,0.0
84265adffffffff,2.0,0.0,0.0
84265b1ffffffff,137.0,91.0,0.0
84265b3ffffffff,46.0,23.0,0.0
84265b5ffffffff,239.0,91.0,0.0
84265b7ffffffff,255.0,75.0,0.0
84265b9ffffffff,504.0,136.0,0.0
84265bbffffffff,16.0,0.0,0.0
84265bdffffffff,1.0,0.0,0.0
84265c3ffffffff,2.0,2.0,0.0
84265c5ffffffff,5.0,3.0,0.0
84265c7ffffffff,2.0,2.0,0.0
84265c9ffffffff,2.0,0.0,0.0
84265cbffffffff,2.0,0.0,0.0
84265cdffffffff,6.0,2.0,0.0
84265d1ffffffff,4.0,4.0,0.0
84265d3ffffffff,28.0,7.0,0.0
84265d5ffffffff,10.0,0.0,0.0
84265d7ffffffff,192.0,38.0,0.0
84265d9ffffffff,765.0,606.0,0.0
84265dbffffffff,137.0,19.0,0.0
84265ddffffffff,9.0,9.0,0.0
84265e3ffffffff,4.0,0.0,0.0
84265e5ffffffff,41.0,14.0,0.0
84265e7ffffffff,3.0,0.0,0.0
84265e9ffffffff,13.0,9.0,0.0
84265ebffffffff,12.0,12.0,0.0
84265edffffffff,4.0,4.0,0.0
8426603ffffffff,33.0,10.0,0.0
8426605ffffffff,45.0,13.0,0.0
8426607ffffffff,120.0,65.0,0.0
8426609ffffffff,168.0,64.0,0.0
842660bffffffff,90.0,33.0,0.0
842660dffffffff,3.0,2.0,0.0
8426611ffffffff,53.0,3.0,0.0
8426613ffffffff,58.0,20.0,0.0
8426615ffffffff,9.0,4.0,0.0
8426617ffffffff,98.0,49.0,0.0
8426619ffffffff,18.0,4.0,0.0
842661bffffffff,884.0,213.0,0.0
842661dffffffff,50.0,13.0,0.0
8426621ffffffff,280.0,86.0,0.0
8426623ffffffff,228.0,86.0,0.0
8426625ffffffff,235.0,77.0,0.0
8426627ffffffff,9.0,2.0,0.0
8426629ffffffff,295.0,111.0,0.0
842662bffffffff,151.0,89.0,0.0
842662dffffffff,182.0,67.0,0.0
8426631ffffffff,106.0,48.0,0.0
8426633ffffffff,2.0,0.0,0.0
8426635ffffffff,83.0,51.0,0.0
8426637ffffffff,8.0,8.0,0.0
8426639ffffffff,26.0,17.0,0.0
842663bffffffff,98.0,51.0,0.0
842663dffffffff,343.0,216.0,0.0
8426641ffffffff,1856.0,746.0,0.0
8426643ffffffff,20.0,13.0,0.0
8426645ffffffff,1607.0,556.0,0.0
8426647ffffffff,148.0,26.0,0.0
8426649ffffffff,229.0,129.0,0.0
842664bffffffff,352.0,193.0,0.0
842664dffffffff,3064.0,1074.0,0.0
8426651ffffffff,86.0,86.0,0.0
8426655ffffffff,9.0,4.0,0.0
8426657ffffffff,567.0,150.0,0.0
8426659ffffffff,19.0,0.0,0.0
842665bffffffff,13.0,8.0,0.0
842665dffffffff,48.0,15.0,0.0
8426661ffffffff,48.0,11.0,0.0
8426663ffffffff,22.0,7.0,0.0
8426665ffffffff,640.0,132.0,0.0
8426667ffffffff,7.0,3.0,0.0
8426669ffffffff,1020.0,285.0,0.0
842666bffffffff,677.0,289.0,0.0
842666dffffffff,142.0,11.0,0.0
8426681ffffffff,2.0,0.0,0.0
8426683ffffffff,81.0,37.0,0.0
8426685ffffffff,5.0,3.0,0.0
8426687ffffffff,2.0,0.0,0.0
8426689ffffffff,353.0,185.0,0.0
842668bffffffff,73.0,50.0,0.0
842668dffffffff,32.0,10.0,0.0
8426691ffffffff,42.0,12.0,0.0
8426693ffffffff,18.0,4.0,0.0
8426695ffffffff,11.0,2.0,0.0
8426697ffffffff,1.0,0.0,0.0
842669bffffffff,29.0,24.0,0.0
842669dffffffff,21.0,0.0,0.0
84266a1ffffffff,109.0,27.0,0.0
84266a3ffffffff,29.0,13.0,0.0
84266a5ffffffff,181.0,67.0,0.0
84266a7ffffffff,76.0,15.0,0.0
84266a9ffffffff,107.0,66.0,0.0
84266adffffffff,306.0,102.0,0.0
84266b1ffffffff,248.0,19.0,0.0
84266b5ffffffff,14.0,12.0,0.0
84266b7ffffffff,8.0,2.0,0.0
84266bbffffffff,44.0,2.0,0.0
84266bdffffffff,5.0,5.0,0.0
84266c1ffffffff,290.0,101.0,0.0
84266c3ffffffff,20.0,7.0,0.0
84266c5ffffffff,851.0,328.0,0.0
84266c7ffffffff,9.0,3.0,0.0
84266cbffffffff,3.0,3.0,0.0
84266cdffffffff,30.0,10.0,0.0
84266d1ffffffff,30.0,0.0,0.0
84266d3ffffffff,55.0,34.0,0.0
84266d5ffffffff,204.0,81.0,0.0
84266d7ffffffff,1.0,0.0,0.0
84266dbffffffff,502.0,168.0,0.0
84266ddffffffff,3.0,3.0,0.0
84266e1ffffffff,1943.0,591.0,0.0
84266e3ffffffff,18.0,12.0,0.0
84266e7ffffffff,148.0,90.0,0.0
84266e9ffffffff,4.0,4.0,0.0
84266ebffffffff,47.0,5.0,0.0
84266edffffffff,197.0,93.0,0.0
8426701ffffffff,7.0,0.0,0.0
8426703ffffffff,29.0,6.0,0.0
8426705ffffffff,15.0,4.0,0.0
8426707ffffffff,32.0,10.0,0.0
8426709ffffffff,16.0,4.0,0.0
842670bffffffff,12.0,3.0,0.0
842670dffffffff,1.0,0.0,0.0
8426711ffffffff,159.0,77.0,0.0
8426713ffffffff,67.0,62.0,0.0
8426717ffffffff,83.0,45.0,0.0
8426719ffffffff,766.0,304.0,0.0
842671bffffffff,54.0,26.0,0.0
842671dffffffff,2.0,0.0,0.0
8426721ffffffff,5.0,5.0,0.0
8426723ffffffff,51.0,51.0,0.0
8426725ffffffff,4.0,0.0,0.0
8426727ffffffff,1.0,1.0,0.0
842672bffffffff,8.0,8.0,0.0
842672dffffffff,31.0,0.0,0.0
8426731ffffffff,17.0,16.0,0.0
8426733ffffffff,50.0,2.0,0.0
8426735ffffffff,248.0,157.0,0.0
8426737ffffffff,6.0,2.0,0.0
8426739ffffffff,21.0,17.0,0.0
842673bffffffff,12.0,0.0,0.0
842673dffffffff,4.0,4.0,0.0
8426741ffffffff,20.0,0.0,0.0
8426743ffffffff,6.0,0.0,0.0
8426745ffffffff,338.0,19.0,0.0
8426747ffffffff,236.0,32.0,0.0
8426749ffffffff,3.0,0.0,0.0
8426751ffffffff,10.0,4.0,0.0
8426753ffffffff,8.0,4.0,0.0
8426757ffffffff,5.0,2.0,0.0
8426759ffffffff,22.0,4.0,0.0
842675bffffffff,23.0,9.0,0.0
842675dffffffff,120.0,7.0,0.0
8426761ffffffff,12.0,0.0,0.0
8426763ffffffff,10.0,4.0,0.0
8426765ffffffff,4.0,0.0,0.0
8426767ffffffff,9.0,3.0,0.0
8426769ffffffff,25.0,9.0,0.0
842676bffffffff,2.0,2.0,0.0
842676dffffffff,34.0,4.0,0.0
8426801ffffffff,111.0,48.0,0.0
8426803ffffffff,175.0,38.0,0.0
8426805ffffffff,150.0,82.0,0.0
8426809ffffffff,9.0,0.0,0.0
842680bffffffff,1693.0,619.0,0.0
842680dffffffff,12.0,1.0,0.0
8426811ffffffff,13.0,9.0,0.0
8426813ffffffff,18.0,8.0,0.0
8426815ffffffff,37.0,17.0,0.0
8426817ffffffff,144.0,38.0,0.0
8426819ffffffff,103.0,31.0,0.0
842681bffffffff,6555.0,982.0,0.0
842681dffffffff,121.0,38.0,0.0
8426821ffffffff,34.0,7.0,0.0
8426823ffffffff,25.0,15.0,0.0
8426825ffffffff,30.0,4.0,0.0
8426827ffffffff,2.0,0.0,0.0
8426829ffffffff,2.0,0.0,0.0
842682bffffffff,103.0,32.0,0.0
842682dffffffff,4.0,0.0,0.0
8426831ffffffff,88.0,17.0,0.0
8426833ffffffff,72.0,1.0,0.0
8426835ffffffff,120.0,17.0,0.0
8426839ffffffff,21.0,1.0,0.0
842683bffffffff,42.0,3.0,0.0
842683dffffffff,6.0,0.0,0.0
8426841ffffffff,124.0,22.0,0.0
8426843ffffffff,2.0,0.0,0.0
8426845ffffffff,4.0,0.0,0.0
842684bffffffff,3.0,0.0,0.0
842684dffffffff,2.0,0.0,0.0
8426851ffffffff,477.0,197.0,0.0
8426853ffffffff,262.0,76.0,0.0
8426855ffffffff,98.0,35.0,0.0
8426857ffffffff,5.0,0.0,0.0
8426859ffffffff,20.0,5.0,0.0
842685bffffffff,197.0,118.0,0.0
842685dffffffff,633.0,290.0,0.0
8426867ffffffff,2.0,0.0,0.0
842686bffffffff,49.0,4.0,0.0
8426881ffffffff,4109.0,617.0,0.0
8426885ffffffff,128.0,21.0,0.0
8426887ffffffff,410.0,70.0,0.0
8426889ffffffff,1920.0,405.0,0.0
842688bffffffff,38.0,13.0,0.0
842688dffffffff,728.0,273.0,0.0
8426891ffffffff,1.0,0.0,0.0
8426893ffffffff,17.0,12.0,0.0
8426897ffffffff,1.0,1.0,0.0
8426899ffffffff,131.0,45.0,0.0
842689dffffffff,45.0,3.0,0.0
84268a1ffffffff,199.0,50.0,0.0
84268a3ffffffff,524.0,127.0,0.0
84268a5ffffffff,2.0,0.0,0.0
84268a7ffffffff,603.0,116.0,0.0
84268a9ffffffff,4.0,0.0,0.0
84268abffffffff,7.0,4.0,0.0
84268adffffffff,323.0,78.0,0.0
84268b1ffffffff,71.0,11.0,0.0
84268b3ffffffff,694.0,172.0,0.0
84268b5ffffffff,3.0,0.0,0.0
84268b7ffffffff,6.0,0.0,0.0
84268b9ffffffff,85.0,34.0,0.0
84268bbffffffff,30.0,7.0,0.0
84268bdffffffff,19.0,9.0,0.0
84268c1ffffffff,95.0,42.0,0.0
84268c3ffffffff,193.0,78.0,0.0
84268c5ffffffff,108.0,27.0,0.0
84268c7ffffffff,3223.0,761.0,0.0
84268cbffffffff,16.0,10.0,0.0
84268cdffffffff,16287.0,2794.0,0.0
84268d1ffffffff,54.0,33.0,0.0
84268d3ffffffff,451.0,198.0,0.0
84268d5ffffffff,288.0,88.0,0.0
84268d7ffffffff,1036.0,377.0,0.0
84268d9ffffffff,38.0,27.0,0.0
84268dbffffffff,126.0,30.0,0.0
84268ddffffffff,38.0,11.0,0.0
84268e1ffffffff,303.0,72.0,0.0
84268e5ffffffff,5.0,0.0,0.0
84268e7ffffffff,296.0,64.0,0.0
84268e9ffffffff,270.0,38.0,0.0
84268ebffffffff,450.0,57.0,0.0
84268edffffffff,118.0,25.0,0.0
8426901ffffffff,28.0,12.0,0.0
8426905ffffffff,960.0,289.0,0.0
8426907ffffffff,25.0,5.0,0.0
8426909ffffffff,1.0,1.0,0.0
842690bffffffff,64.0,14.0,0.0
842690dffffffff,383.0,151.0,0.0
8426913ffffffff,10.0,0.0,0.0
8426915ffffffff,13.0,9.0,0.0
842691bffffffff,3.0,3.0,0.0
842691dffffffff,3.0,0.0,0.0
8426921ffffffff,10.0,7.0,0.0
8426923ffffffff,180.0,96.0,0.0
8426927ffffffff,77.0,32.0,0.0
8426929ffffffff,709.0,271.0,0.0
842692bffffffff,53.0,30.0,0.0
8426939ffffffff,61.0,22.0,0.0
8426941ffffffff,26.0,5.0,0.0
8426943ffffffff,2.0,0.0,0.0
8426945ffffffff,368.0,139.0,0.0
8426949ffffffff,1.0,1.0,0.0
842694bffffffff,19.0,2.0,0.0
842694dffffffff,278.0,145.0,0.0
8426951ffffffff,14.0,5.0,0.0
8426953ffffffff,8.0,0.0,0.0
8426957ffffffff,168.0,28.0,0.0
8426959ffffffff,20.0,0.0,0.0
842695bffffffff,37.0,11.0,0.0
842695dffffffff,9.0,4.0,0.0
8426961ffffffff,5204.0,2933.0,0.0
8426963ffffffff,2726.0,1161.0,0.0
8426965ffffffff,33.0,18.0,0.0
8426967ffffffff,85.0,37.0,0.0
8426969ffffffff,5204.0,1988.0,0.0
842696bffffffff,1360.0,526.0,0.0
8426981ffffffff,160.0,15.0,0.0
8426983ffffffff,109.0,14.0,0.0
8426985ffffffff,30.0,20.0,0.0
8426987ffffffff,1399.0,67.0,0.0
8426989ffffffff,192.0,26.0,0.0
842698bffffffff,4.0,2.0,0.0
842698dffffffff,34.0,2.0,0.0
8426991ffffffff,459.0,47.0,0.0
8426993ffffffff,15.0,9.0,0.0
8426995ffffffff,874.0,92.0,0.0
8426997ffffffff,105.0,15.0,0.0
8426999ffffffff,76.0,26.0,0.0
842699bffffffff,271.0,45.0,0.0
842699dffffffff,58.0,11.0,0.0
84269a1ffffffff,5.0,3.0,0.0
84269a9ffffffff,156.0,87.0,0.0
84269abffffffff,4.0,0.0,0.0
84269b1ffffffff,64.0,4.0,0.0
84269b9ffffffff,3.0,1.0,0.0
84269bbffffffff,248.0,18.0,0.0
84269bdffffffff,3.0,0.0,0.0
84269c1ffffffff,1711.0,372.0,0.0
84269c3ffffffff,534.0,122.0,0.0
84269c5ffffffff,8.0,1.0,0.0
84269c7ffffffff,40.0,6.0,0.0
84269c9ffffffff,61.0,22.0,0.0
84269cbffffffff,551.0,178.0,0.0
84269cdffffffff,2063.0,188.0,0.0
84269d1ffffffff,136.0,21.0,0.0
84269d3ffffffff,8.0,6.0,0.0
84269d5ffffffff,216.0,14.0,0.0
84269d7ffffffff,5.0,3.0,0.0
84269d9ffffffff,29.0,7.0,0.0
84269dbffffffff,17.0,2.0,0.0
84269ddffffffff,15.0,2.0,0.0
84269e1ffffffff,83.0,25.0,0.0
84269e3ffffffff,30.0,12.0,0.0
84269e5ffffffff,2.0,0.0,0.0
84269e7ffffffff,2.0,2.0,0.0
84269e9ffffffff,35.0,1.0,0.0
84269ebffffffff,114.0,25.0,0.0
84269edffffffff,40.0,22.0,0.0
8426a01ffffffff,2.0,0.0,0.0
8426a07ffffffff,5.0,0.0,0.0
8426a15ffffffff,8.0,8.0,0.0
8426a17ffffffff,1.0,0.0,0.0
8426a19ffffffff,28.0,0.0,0.0
8426a1bffffffff,22.0,0.0,0.0
8426a21ffffffff,52.0,8.0,0.0
8426a27ffffffff,4.0,0.0,0.0
8426a29ffffffff,99.0,19.0,0.0
8426a2bffffffff,67.0,14.0,0.0
8426a33ffffffff,2.0,2.0,0.0
8426a35ffffffff,2.0,0.0,0.0
8426a37ffffffff,29.0,1.0,0.0
8426a3bffffffff,19.0,7.0,0.0
8426a41ffffffff,30.0,2.0,0.0
8426a47ffffffff,1.0,0.0,0.0
8426a4bffffffff,29.0,13.0,0.0
8426a51ffffffff,25.0,9.0,0.0
8426a53ffffffff,18.0,5.0,0.0
8426a57ffffffff,4.0,0.0,0.0
8426a5bffffffff,4.0,4.0,0.0
8426a5dffffffff,2.0,0.0,0.0
8426a61ffffffff,1.0,0.0,0.0
8426a67ffffffff,8.0,0.0,0.0
8426a69ffffffff,24.0,0.0,0.0
8426a6dffffffff,2.0,0.0,0.0
8426a81ffffffff,63.0,21.0,0.0
8426a83ffffffff,96.0,62.0,0.0
8426a85ffffffff,8.0,5.0,0.0
8426a87ffffffff,624.0,217.0,0.0
8426a89ffffffff,6.0,0.0,0.0
8426a8bffffffff,573.0,221.0,0.0
8426a8dffffffff,1.0,0.0,0.0
8426a91ffffffff,37.0,14.0,0.0
8426a93ffffffff,23.0,8.0,0.0
8426a95ffffffff,202.0,95.0,0.0
8426a97ffffffff,73.0,49.0,0.0
8426a99ffffffff,20.0,0.0,0.0
8426a9bffffffff,53.0,19.0,0.0
8426a9dffffffff,87.0,28.0,0.0
8426aa1ffffffff,1141.0,458.0,0.0
8426aa3ffffffff,2.0,0.0,0.0
8426aa5ffffffff,3808.0,1200.0,0.0
8426aa7ffffffff,1994.0,505.0,0.0
8426aa9ffffffff,161.0,85.0,0.0
8426aabffffffff,463.0,241.0,0.0
8426aadffffffff,691.0,136.0,0.0
8426ab1ffffffff,7.0,4.0,0.0
8426ab3ffffffff,254.0,87.0,0.0
8426ab5ffffffff,1.0,1.0,0.0
8426ab7ffffffff,36.0,15.0,0.0
8426ab9ffffffff,43.0,20.0,0.0
8426abdffffffff,37.0,11.0,0.0
8426ac1ffffffff,8.0,0.0,0.0
8426ac3ffffffff,9.0,2.0,0.0
8426ac5ffffffff,82.0,1.0,0.0
8426ac7ffffffff,4.0,0.0,0.0
8426ac9ffffffff,20.0,0.0,0.0
8426acbffffffff,192.0,25.0,0.0
8426acdffffffff,1.0,0.0,0.0
8426ad1ffffffff,116.0,24.0,0.0
8426ad3ffffffff,2.0,0.0,0.0
8426ad5ffffffff,13.0,2.0,0.0
8426ad7ffffffff,21.0,2.0,0.0
8426ad9ffffffff,14.0,0.0,0.0
8426adbffffffff,33.0,7.0,0.0
8426addffffffff,2.0,2.0,0.0
8426ae3ffffffff,45.0,10.0,0.0
8426ae7ffffffff,254.0,96.0,0.0
8426ae9ffffffff,86.0,45.0,0.0
8426aebffffffff,12.0,2.0,0.0
8426b05ffffffff,17.0,0.0,0.0
8426b07ffffffff,16.0,0.0,0.0
8426b09ffffffff,8.0,0.0,0.0
8426b0bffffffff,462.0,43.0,0.0
8426b0dffffffff,32.0,1.0,0.0
8426b11ffffffff,2.0,0.0,0.0
8426b13ffffffff,2.0,0.0,0.0
8426b19ffffffff,29.0,8.0,0.0
8426b1bffffffff,3.0,0.0,0.0
8426b1dffffffff,77.0,20.0,0.0
8426b23ffffffff,11.0,0.0,0.0
8426b25ffffffff,164.0,38.0,0.0
8426b27ffffffff,8.0,0.0,0.0
8426b2bffffffff,5.0,0.0,0.0
8426b31ffffffff,17.0,11.0,0.0
8426b33ffffffff,10.0,3.0,0.0
8426b37ffffffff,4.0,4.0,0.0
8426b39ffffffff,16.0,0.0,0.0
8426b3bffffffff,13.0,4.0,0.0
8426b3dffffffff,66.0,11.0,0.0
8426b41ffffffff,2.0,2.0,0.0
8426b45ffffffff,4.0,0.0,0.0
8426b51ffffffff,49.0,5.0,0.0
8426b55ffffffff,59.0,8.0,0.0
8426b57ffffffff,14.0,0.0,0.0
8426b5dffffffff,4.0,0.0,0.0
8426b61ffffffff,299.0,34.0,0.0
8426b63ffffffff,4.0,0.0,0.0
8426b65ffffffff,13.0,3.0,0.0
8426b67ffffffff,8.0,3.0,0.0
8426b69ffffffff,209.0,26.0,0.0
8426b6bffffffff,5.0,0.0,0.0
8426b6dffffffff,77.0,6.0,0.0
8426c07ffffffff,67.0,13.0,0.0
8426c09ffffffff,28.0,8.0,0.0
8426c0bffffffff,9.0,1.0,0.0
8426c11ffffffff,150.0,24.0,0.0
8426c13ffffffff,8.0,0.0,0.0
8426c15ffffffff,4.0,0.0,0.0
8426c17ffffffff,33.0,23.0,0.0
8426c19ffffffff,1148.0,273.0,0.0
8426c1bffffffff,469.0,182.0,0.0
8426c1dffffffff,193.0,34.0,0.0
8426c21ffffffff,4.0,0.0,0.0
8426c23ffffffff,7.0,1.0,0.0
8426c25ffffffff,8.0,4.0,0.0
8426c27ffffffff,2.0,2.0,0.0
8426c29ffffffff,8.0,2.0,0.0
8426c2bffffffff,15.0,2.0,0.0
8426c2dffffffff,18.0,10.0,0.0
8426c31ffffffff,26.0,8.0,0.0
8426c33ffffffff,5.0,4.0,0.0
8426c35ffffffff,30.0,8.0,0.0
8426c37ffffffff,270.0,68.0,0.0
8426c39ffffffff,20.0,5.0,0.0
8426c3bffffffff,154.0,77.0,0.0
8426c3dffffffff,2.0,0.0,0.0
8426c43ffffffff,216.0,81.0,0.0
8426c45ffffffff,1.0,0.0,0.0
8426c49ffffffff,13.0,3.0,0.0
8426c4bffffffff,9.0,2.0,0.0
8426c4dffffffff,31.0,18.0,0.0
8426c51ffffffff,2.0,2.0,0.0
8426c53ffffffff,267.0,101.0,0.0
8426c55ffffffff,19.0,4.0,0.0
8426c57ffffffff,7.0,0.0,0.0
8426c59ffffffff,13.0,4.0,0.0
8426c5bffffffff,647.0,240.0,0.0
8426c61ffffffff,8.0,2.0,0.0
8426c63ffffffff,10.0,3.0,0.0
8426c65ffffffff,28.0,15.0,0.0
8426c6bffffffff,48.0,11.0,0.0
8426c6dffffffff,5.0,0.0,0.0
8426c81ffffffff,49.0,6.0,0.0
8426c83ffffffff,493.0,215.0,0.0
8426c85ffffffff,302.0,66.0,0.0
8426c87ffffffff,1481.0,423.0,0.0
8426c89ffffffff,2970.0,1372.0,0.0
8426c8bffffffff,18.0,14.0,0.0
8426c8dffffffff,47.0,24.0,0.0
8426c91ffffffff,19.0,6.0,0.0
8426c93ffffffff,104.0,39.0,0.0
8426c95ffffffff,12.0,3.0,0.0
8426c97ffffffff,182.0,94.0,0.0
8426c99ffffffff,43.0,37.0,0.0
8426c9bffffffff,28.0,21.0,0.0
8426c9dffffffff,355.0,160.0,0.0
8426ca1ffffffff,93.0,37.0,0.0
8426ca3ffffffff,171.0,84.0,0.0
8426ca5ffffffff,102.0,40.0,0.0
8426ca7ffffffff,32.0,17.0,0.0
8426ca9ffffffff,50.0,13.0,0.0
8426cabffffffff,632.0,282.0,0.0
8426cadffffffff,82.0,22.0,0.0
8426cb1ffffffff,125.0,33.0,0.0
8426cb3ffffffff,16.0,8.0,0.0
8426cb5ffffffff,151.0,25.0,0.0
8426cb7ffffffff,94.0,35.0,0.0
