cell_id,Ardea alba,Ardea alba alba,Ardea alba melanorhynchos,Ardea alba egretta,Ardea alba modesta
831e31fffffffff,7.0,0.0,0.0,0.0,0.0
831e33fffffffff,7.0,0.0,0.0,0.0,0.0
831e35fffffffff,6.0,0.0,0.0,0.0,0.0
831e42fffffffff,2.0,2.0,0.0,0.0,0.0
831e46fffffffff,14.0,0.0,0.0,0.0,0.0
831e4dfffffffff,5.0,0.0,0.0,0.0,0.0
831e52fffffffff,3.0,0.0,0.0,0.0,0.0
831e58fffffffff,1.0,0.0,0.0,0.0,0.0
831e5cfffffffff,5.0,0.0,0.0,0.0,0.0
831e5dfffffffff,2.0,0.0,0.0,0.0,0.0
831e5efffffffff,31.0,0.0,0.0,0.0,0.0
831e64fffffffff,8.0,0.0,0.0,0.0,0.0
831e69fffffffff,6.0,0.0,0.0,0.0,0.0
831e6afffffffff,5.0,0.0,0.0,0.0,0.0
831e6bfffffffff,8.0,0.0,0.0,0.0,0.0
831e74fffffffff,4.0,0.0,0.0,0.0,0.0
831e76fffffffff,2.0,0.0,0.0,0.0,0.0
831e84fffffffff,2.0,0.0,0.0,0.0,0.0
831ea0fffffffff,19.0,3.0,0.0,0.0,0.0
831ea5fffffffff,5.0,4.0,0.0,0.0,0.0
831ec0fffffffff,4.0,0.0,0.0,0.0,0.0
831ec1fffffffff,12.0,0.0,0.0,0.0,0.0
831ec4fffffffff,22.0,5.0,0.0,0.0,0.0
831ec9fffffffff,10.0,2.0,0.0,0.0,0.0
831eccfffffffff,7.0,0.0,0.0,0.0,0.0
831ecdfffffffff,5.0,0.0,0.0,0.0,0.0
831ecefffffffff,1.0,0.0,0.0,0.0,0.0
831ed4fffffffff,2.0,0.0,0.0,0.0,0.0
831edafffffffff,2.0,0.0,0.0,0.0,0.0
831edefffffffff,4.0,0.0,0.0,0.0,0.0
831ee9fffffffff,4.0,0.0,0.0,0.0,0.0
831eebfffffffff,7.0,0.0,0.0,0.0,0.0
831f02fffffffff,2.0,0.0,0.0,0.0,0.0
831f05fffffffff,8.0,0.0,0.0,0.0,0.0
831f1afffffffff,8.0,7.0,0.0,0.0,0.0
831f1bfffffffff,2.0,0.0,0.0,0.0,0.0
831f1dfffffffff,2.0,0.0,0.0,0.0,0.0
831f21fffffffff,7.0,7.0,0.0,0.0,0.0
831f26fffffffff,1.0,0.0,0.0,0.0,0.0
831f28fffffffff,4.0,4.0,0.0,0.0,0.0
831f2cfffffffff,4.0,0.0,0.0,0.0,0.0
831f2efffffffff,2.0,0.0,0.0,0.0,0.0
831f31fffffffff,4.0,2.0,0.0,0.0,0.0
831f40fffffffff,2.0,0.0,0.0,0.0,0.0
831f42fffffffff,3.0,0.0,0.0,0.0,0.0
831f4efffffffff,5.0,0.0,0.0,0.0,0.0
831f51fffffffff,8.0,4.0,0.0,0.0,0.0
831f59fffffffff,2.0,0.0,0.0,0.0,0.0
831f71fffffffff,24.0,0.0,0.0,0.0,0.0
831f82fffffffff,4.0,3.0,0.0,0.0,0.0
831f83fffffffff,5.0,0.0,0.0,0.0,0.0
831f88fffffffff,4.0,4.0,0.0,0.0,0.0
831f99fffffffff,1.0,0.0,0.0,0.0,0.0
831f9afffffffff,2.0,0.0,0.0,0.0,0.0
831f9bfffffffff,2.0,0.0,0.0,0.0,0.0
831fa0fffffffff,2.0,0.0,0.0,0.0,0.0
831fa1fffffffff,2.0,0.0,0.0,0.0,0.0
831fa6fffffffff,12.0,0.0,0.0,0.0,0.0
831fa9fffffffff,5.0,5.0,0.0,0.0,0.0
831facfffffffff,1.0,1.0,0.0,0.0,0.0
831fadfffffffff,15.0,7.0,0.0,0.0,0.0
831faefffffffff,4.0,4.0,0.0,0.0,0.0
831fb0fffffffff,8.0,0.0,0.0,0.0,0.0
831fb1fffffffff,2.0,0.0,0.0,0.0,0.0
831fb2fffffffff,2.0,0.0,0.0,0.0,0.0
831fb4fffffffff,5.0,2.0,0.0,0.0,0.0
832018fffffffff,14.0,0.0,0.0,0.0,0.0
832033fffffffff,10.0,0.0,0.0,0.0,0.0
8320a5fffffffff,2.0,0.0,0.0,0.0,0.0
8320e6fffffffff,3.0,0.0,0.0,0.0,0.0
832156fffffffff,4.0,2.0,0.0,0.0,0.0
83225afffffffff,18.0,0.0,0.0,0.0,3.0
832512fffffffff,1.0,1.0,0.0,0.0,0.0
832513fffffffff,3.0,3.0,0.0,0.0,0.0
83255afffffffff,3.0,0.0,0.0,0.0,0.0
8325acfffffffff,5.0,3.0,0.0,0.0,0.0
8325aefffffffff,2.0,2.0,0.0,0.0,0.0
832600fffffffff,5.0,0.0,0.0,0.0,0.0
832601fffffffff,2.0,0.0,0.0,2.0,0.0
832603fffffffff,2.0,0.0,0.0,0.0,0.0
832604fffffffff,6.0,0.0,0.0,0.0,0.0
832608fffffffff,3.0,0.0,0.0,0.0,0.0
83260afffffffff,23.0,0.0,0.0,0.0,0.0
83260bfffffffff,28.0,0.0,0.0,0.0,0.0
83260dfffffffff,2.0,0.0,0.0,0.0,0.0
83260efffffffff,12.0,0.0,0.0,4.0,0.0
832611fffffffff,1.0,0.0,0.0,0.0,0.0
832618fffffffff,1.0,0.0,0.0,0.0,0.0
832619fffffffff,1.0,0.0,0.0,0.0,0.0
83261cfffffffff,2.0,0.0,0.0,0.0,0.0
83261dfffffffff,2.0,0.0,0.0,2.0,0.0
832620fffffffff,15.0,0.0,0.0,0.0,0.0
832621fffffffff,3.0,0.0,0.0,0.0,0.0
832625fffffffff,4.0,0.0,0.0,0.0,0.0
832626fffffffff,2.0,0.0,0.0,0.0,0.0
83262cfffffffff,13.0,0.0,0.0,4.0,0.0
83262dfffffffff,6.0,0.0,0.0,0.0,0.0
832630fffffffff,2.0,0.0,0.0,0.0,0.0
832634fffffffff,4.0,0.0,0.0,0.0,0.0
832635fffffffff,13.0,0.0,0.0,0.0,0.0
832636fffffffff,3.0,0.0,0.0,0.0,0.0
832640fffffffff,47.0,0.0,0.0,0.0,0.0
832641fffffffff,17.0,0.0,0.0,0.0,0.0
832643fffffffff,26.0,0.0,0.0,0.0,0.0
832644fffffffff,1.0,0.0,0.0,0.0,0.0
832645fffffffff,1.0,0.0,0.0,0.0,0.0
832646fffffffff,147.0,0.0,0.0,0.0,0.0
832648fffffffff,87.0,0.0,0.0,0.0,0.0
832649fffffffff,82.0,0.0,0.0,0.0,0.0
83264afffffffff,37.0,0.0,0.0,0.0,0.0
83264bfffffffff,2.0,0.0,0.0,0.0,0.0
83264cfffffffff,137.0,0.0,0.0,2.0,0.0
83264dfffffffff,157.0,0.0,0.0,4.0,0.0
83264efffffffff,103.0,0.0,0.0,4.0,0.0
832650fffffffff,4.0,0.0,0.0,0.0,0.0
832652fffffffff,49.0,0.0,0.0,0.0,0.0
832653fffffffff,32.0,0.0,0.0,5.0,0.0
832654fffffffff,11.0,0.0,0.0,0.0,0.0
832655fffffffff,58.0,0.0,0.0,0.0,0.0
832656fffffffff,9.0,0.0,0.0,0.0,0.0
832658fffffffff,17.0,0.0,0.0,0.0,0.0
832659fffffffff,12.0,0.0,0.0,0.0,0.0
83265bfffffffff,21.0,0.0,0.0,0.0,0.0
83265dfffffffff,58.0,0.0,0.0,0.0,0.0
83265efffffffff,3.0,0.0,0.0,0.0,0.0
832660fffffffff,4.0,0.0,0.0,0.0,0.0
832661fffffffff,4.0,0.0,0.0,0.0,0.0
832662fffffffff,9.0,0.0,0.0,0.0,0.0
832664fffffffff,56.0,0.0,0.0,4.0,0.0
832665fffffffff,2.0,0.0,0.0,0.0,0.0
832666fffffffff,26.0,0.0,0.0,0.0,0.0
832668fffffffff,221.0,0.0,0.0,4.0,0.0
832669fffffffff,15.0,0.0,0.0,0.0,0.0
83266afffffffff,35.0,0.0,0.0,0.0,0.0
83266bfffffffff,5.0,0.0,0.0,0.0,0.0
83266dfffffffff,41.0,0.0,0.0,0.0,0.0
83266efffffffff,29.0,0.0,0.0,0.0,0.0
832670fffffffff,2.0,0.0,0.0,0.0,0.0
832671fffffffff,6.0,0.0,0.0,1.0,0.0
832674fffffffff,6.0,0.0,0.0,2.0,0.0
832675fffffffff,2.0,0.0,0.0,0.0,0.0
832680fffffffff,35.0,0.0,0.0,0.0,0.0
832681fffffffff,23.0,0.0,0.0,0.0,0.0
832683fffffffff,6.0,0.0,0.0,0.0,0.0
832684fffffffff,5.0,0.0,0.0,0.0,0.0
832685fffffffff,13.0,0.0,0.0,0.0,0.0
832688fffffffff,41.0,0.0,0.0,0.0,0.0
832689fffffffff,2.0,0.0,0.0,0.0,0.0
83268afffffffff,14.0,0.0,0.0,0.0,0.0
83268cfffffffff,63.0,0.0,0.0,2.0,0.0
83268dfffffffff,8.0,0.0,0.0,0.0,0.0
83268efffffffff,2.0,0.0,0.0,0.0,0.0
832690fffffffff,26.0,0.0,0.0,0.0,0.0
832692fffffffff,1.0,0.0,0.0,0.0,0.0
832694fffffffff,15.0,0.0,0.0,1.0,0.0
832695fffffffff,12.0,0.0,0.0,0.0,0.0
832696fffffffff,185.0,0.0,0.0,1.0,0.0
832698fffffffff,28.0,0.0,0.0,2.0,0.0
832699fffffffff,3.0,0.0,0.0,0.0,0.0
83269cfffffffff,30.0,0.0,0.0,1.0,0.0
83269dfffffffff,5.0,0.0,0.0,0.0,0.0
83269efffffffff,7.0,0.0,0.0,0.0,0.0
8326a2fffffffff,6.0,0.0,0.0,0.0,0.0
8326a5fffffffff,5.0,0.0,0.0,0.0,0.0
8326a8fffffffff,33.0,0.0,0.0,0.0,0.0
8326aafffffffff,68.0,0.0,0.0,2.0,0.0
8326abfffffffff,2.0,0.0,0.0,0.0,0.0
8326adfffffffff,4.0,0.0,0.0,0.0,0.0
8326aefffffffff,12.0,0.0,0.0,0.0,0.0
8326b0fffffffff,11.0,0.0,0.0,0.0,0.0
8326b2fffffffff,1.0,0.0,0.0,0.0,0.0
8326b5fffffffff,6.0,0.0,0.0,0.0,0.0
8326b6fffffffff,4.0,0.0,0.0,0.0,0.0
8326c1fffffffff,18.0,0.0,0.0,0.0,0.0
8326c3fffffffff,1.0,0.0,0.0,0.0,0.0
8326c5fffffffff,1.0,0.0,0.0,0.0,0.0
8326c8fffffffff,18.0,0.0,0.0,0.0,0.0
8326c9fffffffff,63.0,0.0,0.0,1.0,0.0
8326cafffffffff,8.0,0.0,0.0,0.0,0.0
8326cbfffffffff,14.0,0.0,0.0,0.0,0.0
8326ccfffffffff,4.0,0.0,0.0,0.0,0.0
8326cdfffffffff,2.0,0.0,0.0,0.0,0.0
8326d1fffffffff,8.0,0.0,0.0,0.0,0.0
8326d3fffffffff,1.0,0.0,0.0,0.0,0.0
8326d4fffffffff,4.0,0.0,0.0,0.0,0.0
8326d5fffffffff,4.0,0.0,0.0,0.0,0.0
8326dafffffffff,10.0,0.0,0.0,0.0,0.0
8326dcfffffffff,2.0,0.0,0.0,0.0,0.0
8326defffffffff,4.0,0.0,0.0,0.0,0.0
8326e2fffffffff,30.0,0.0,0.0,0.0,0.0
8326e3fffffffff,4.0,0.0,0.0,0.0,0.0
8326e4fffffffff,7.0,0.0,0.0,0.0,0.0
8326e5fffffffff,34.0,0.0,0.0,0.0,0.0
8326e8fffffffff,12.0,0.0,0.0,0.0,0.0
8326eafffffffff,3.0,0.0,0.0,0.0,0.0
8326ecfffffffff,6.0,0.0,0.0,0.0,0.0
8326edfffffffff,6.0,0.0,0.0,0.0,0.0
8326eefffffffff,11.0,0.0,0.0,0.0,0.0
8326f2fffffffff,23.0,0.0,0.0,0.0,0.0
8326f3fffffffff,6.0,0.0,0.0,0.0,0.0
832702fffffffff,45.0,0.0,0.0,0.0,0.0
832705fffffffff,2.0,0.0,0.0,0.0,0.0
832709fffffffff,2.0,0.0,0.0,0.0,0.0
832711fffffffff,10.0,0.0,0.0,0.0,0.0
832713fffffffff,20.0,0.0,0.0,2.0,0.0
832715fffffffff,1.0,0.0,0.0,1.0,0.0
832719fffffffff,2.0,0.0,0.0,0.0,0.0
83271afffffffff,2.0,0.0,0.0,2.0,0.0
832740fffffffff,8.0,0.0,0.0,0.0,0.0
832741fffffffff,19.0,0.0,0.0,0.0,0.0
832742fffffffff,18.0,0.0,0.0,0.0,0.0
832743fffffffff,37.0,0.0,0.0,0.0,0.0
832744fffffffff,18.0,0.0,0.0,0.0,0.0
832745fffffffff,10.0,0.0,0.0,0.0,0.0
832748fffffffff,49.0,0.0,0.0,0.0,0.0
832749fffffffff,119.0,0.0,0.0,0.0,0.0
83274afffffffff,6.0,0.0,0.0,0.0,0.0
83274bfffffffff,14.0,0.0,0.0,0.0,0.0
83274cfffffffff,25.0,0.0,0.0,0.0,0.0
83274dfffffffff,229.0,0.0,0.0,4.0,0.0
83274efffffffff,44.0,0.0,0.0,0.0,0.0
832750fffffffff,4.0,0.0,0.0,0.0,0.0
832751fffffffff,50.0,0.0,0.0,0.0,0.0
832752fffffffff,61.0,0.0,0.0,0.0,0.0
832754fffffffff,33.0,0.0,0.0,0.0,0.0
832755fffffffff,16.0,0.0,0.0,2.0,0.0
832756fffffffff,5.0,0.0,0.0,0.0,0.0
832758fffffffff,34.0,0.0,0.0,0.0,0.0
832759fffffffff,104.0,0.0,0.0,5.0,0.0
83275afffffffff,9.0,0.0,0.0,0.0,0.0
83275bfffffffff,33.0,0.0,0.0,0.0,0.0
83275cfffffffff,24.0,0.0,0.0,2.0,0.0
83275dfffffffff,39.0,0.0,0.0,0.0,0.0
83275efffffffff,4.0,0.0,0.0,0.0,0.0
832763fffffffff,22.0,0.0,0.0,2.0,0.0
832766fffffffff,1.0,0.0,0.0,0.0,0.0
832768fffffffff,17.0,0.0,0.0,0.0,0.0
832769fffffffff,55.0,0.0,0.0,29.0,0.0
83276afffffffff,13.0,0.0,0.0,1.0,0.0
83276bfffffffff,112.0,0.0,0.0,0.0,0.0
83276cfffffffff,5.0,0.0,0.0,2.0,0.0
83276dfffffffff,167.0,0.0,0.0,50.0,0.0
83276efffffffff,11.0,0.0,0.0,0.0,0.0
832770fffffffff,1.0,0.0,0.0,0.0,0.0
832771fffffffff,5.0,0.0,0.0,0.0,0.0
832773fffffffff,6.0,0.0,0.0,0.0,0.0
832786fffffffff,3.0,0.0,0.0,0.0,0.0
83278bfffffffff,1.0,0.0,0.0,0.0,0.0
83278cfffffffff,2.0,0.0,0.0,0.0,0.0
832795fffffffff,2.0,0.0,0.0,0.0,0.0
832796fffffffff,3.0,0.0,0.0,0.0,0.0
832799fffffffff,7.0,0.0,0.0,0.0,0.0
83279afffffffff,3.0,0.0,0.0,0.0,0.0
83279bfffffffff,2.0,0.0,0.0,0.0,0.0
83279efffffffff,26.0,0.0,0.0,0.0,0.0
8327a0fffffffff,15.0,0.0,0.0,0.0,0.0
8327a1fffffffff,1.0,0.0,0.0,0.0,0.0
8327a2fffffffff,2.0,0.0,0.0,0.0,0.0
8327a3fffffffff,2.0,0.0,0.0,0.0,0.0
8327a4fffffffff,36.0,0.0,0.0,0.0,0.0
8327a8fffffffff,3.0,0.0,0.0,0.0,0.0
8327a9fffffffff,5.0,0.0,0.0,0.0,0.0
8327b2fffffffff,9.0,0.0,0.0,0.0,0.0
832802fffffffff,14.0,0.0,0.0,5.0,0.0
832810fffffffff,1.0,0.0,0.0,0.0,0.0
832811fffffffff,2.0,0.0,0.0,0.0,0.0
832813fffffffff,78.0,0.0,0.0,0.0,0.0
832815fffffffff,5.0,0.0,0.0,0.0,0.0
832818fffffffff,23.0,0.0,0.0,21.0,0.0
83281bfffffffff,40.0,0.0,0.0,2.0,0.0
83281cfffffffff,3.0,0.0,0.0,0.0,0.0
83281efffffffff,32.0,0.0,0.0,0.0,0.0
832830fffffffff,1314.0,0.0,0.0,11.0,0.0
832831fffffffff,8.0,0.0,0.0,0.0,0.0
832832fffffffff,14.0,0.0,0.0,0.0,0.0
832833fffffffff,8.0,0.0,0.0,1.0,0.0
832834fffffffff,231.0,0.0,0.0,17.0,0.0
832835fffffffff,86.0,0.0,0.0,5.0,0.0
832836fffffffff,3595.0,0.0,0.0,4.0,0.0
832880fffffffff,12.0,0.0,0.0,0.0,0.0
832881fffffffff,6.0,0.0,0.0,4.0,0.0
832882fffffffff,2.0,0.0,0.0,0.0,0.0
832883fffffffff,2.0,0.0,0.0,0.0,0.0
832884fffffffff,111.0,0.0,0.0,0.0,0.0
832885fffffffff,58.0,0.0,0.0,0.0,0.0
832888fffffffff,96.0,0.0,0.0,0.0,0.0
832889fffffffff,3.0,0.0,0.0,1.0,0.0
83288afffffffff,16.0,0.0,0.0,0.0,0.0
83288bfffffffff,16.0,0.0,0.0,1.0,0.0
83288cfffffffff,9.0,0.0,0.0,0.0,0.0
83288dfffffffff,11.0,0.0,0.0,0.0,0.0
83288efffffffff,9.0,0.0,0.0,0.0,0.0
832890fffffffff,3.0,0.0,0.0,0.0,0.0
832892fffffffff,2.0,0.0,0.0,0.0,0.0
83289afffffffff,32.0,0.0,0.0,0.0,0.0
83289bfffffffff,2.0,0.0,0.0,0.0,0.0
83289dfffffffff,2.0,0.0,0.0,0.0,0.0
83289efffffffff,10.0,0.0,0.0,0.0,0.0
8328a2fffffffff,50.0,0.0,0.0,0.0,0.0
8328a9fffffffff,5.0,0.0,0.0,0.0,0.0
8328aafffffffff,3.0,0.0,0.0,0.0,0.0
8328adfffffffff,3.0,0.0,0.0,0.0,0.0
8328aefffffffff,6.0,0.0,0.0,0.0,0.0
8328b0fffffffff,2.0,0.0,0.0,0.0,0.0
8328b1fffffffff,15.0,0.0,0.0,0.0,0.0
8328b2fffffffff,8.0,0.0,0.0,0.0,0.0
8328b3fffffffff,2.0,0.0,0.0,0.0,0.0
8328b6fffffffff,50.0,0.0,0.0,0.0,0.0
8328c2fffffffff,5.0,0.0,0.0,0.0,0.0
8328d0fffffffff,78.0,0.0,0.0,2.0,0.0
8328d1fffffffff,123.0,0.0,0.0,0.0,0.0
8328d3fffffffff,69.0,0.0,0.0,0.0,0.0
8328d4fffffffff,5.0,0.0,0.0,0.0,0.0
8328d5fffffffff,218.0,0.0,0.0,12.0,0.0
8328d6fffffffff,26.0,0.0,0.0,0.0,0.0
8328d9fffffffff,6.0,0.0,0.0,0.0,0.0
8328dcfffffffff,26.0,0.0,0.0,0.0,0.0
8328ddfffffffff,3.0,0.0,0.0,0.0,0.0
8328defffffffff,130.0,0.0,0.0,0.0,0.0
8328e6fffffffff,1.0,0.0,0.0,0.0,0.0
8328f0fffffffff,109.0,0.0,0.0,0.0,0.0
8328f1fffffffff,31.0,0.0,0.0,0.0,0.0
8328f2fffffffff,19.0,0.0,0.0,0.0,0.0
8328f3fffffffff,1.0,0.0,0.0,0.0,0.0
8328f4fffffffff,19.0,0.0,0.0,0.0,0.0
8328f5fffffffff,21.0,0.0,0.0,0.0,0.0
8328f6fffffffff,18.0,0.0,0.0,0.0,0.0
832912fffffffff,26.0,0.0,0.0,2.0,0.0
83291afffffffff,7.0,0.0,0.0,2.0,0.0
832982fffffffff,8.0,0.0,0.0,0.0,0.0
832984fffffffff,39.0,0.0,0.0,0.0,0.0
832985fffffffff,3.0,0.0,0.0,0.0,0.0
832986fffffffff,18.0,0.0,0.0,6.0,0.0
832988fffffffff,6.0,0.0,0.0,0.0,0.0
832989fffffffff,18.0,0.0,0.0,0.0,0.0
83298bfffffffff,17.0,0.0,0.0,0.0,0.0
83298cfffffffff,37.0,0.0,0.0,0.0,0.0
83298dfffffffff,13.0,0.0,0.0,0.0,0.0
832990fffffffff,17.0,0.0,0.0,2.0,0.0
832992fffffffff,4.0,0.0,0.0,0.0,0.0
832993fffffffff,2.0,0.0,0.0,0.0,0.0
832995fffffffff,18.0,0.0,0.0,0.0,0.0
832999fffffffff,3.0,0.0,0.0,0.0,0.0
83299afffffffff,11.0,0.0,0.0,3.0,0.0
8329a0fffffffff,40.0,0.0,0.0,0.0,0.0
8329a1fffffffff,14.0,0.0,0.0,0.0,0.0
8329a2fffffffff,20.0,0.0,0.0,0.0,0.0
8329a3fffffffff,8.0,0.0,0.0,0.0,0.0
8329a4fffffffff,60.0,0.0,0.0,2.0,0.0
8329a5fffffffff,16.0,0.0,0.0,0.0,0.0
8329a6fffffffff,176.0,0.0,0.0,6.0,0.0
8329a8fffffffff,13.0,0.0,0.0,0.0,0.0
8329a9fffffffff,29.0,0.0,0.0,4.0,0.0
