cell_id,Dicrurus leucophaeus,Dicrurus leucophaeus [longicaudatus Group],Dicrurus leucophaeus [leucophaeus Group],Dicrurus leucophaeus leucogenis,Dicrurus leucophaeus salangensis,Dicrurus leucophaeus innexus,Dicrurus leucophaeus [periophthalmicus Group],Dicrurus leucophaeus stigmatops,Dicrurus leucophaeus [longicaudatus Group/leucophaeus Group],Dicrurus leucophaeus innexus/leucogenis/salangensis
82426ffffffffff,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8242c7fffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8242cffffffffff,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8242d7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8242dffffffffff,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8242effffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824b87fffffffff,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
824ba7fffffffff,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
824bb7fffffffff,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
826007fffffffff,4771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826017fffffffff,17699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82601ffffffffff,2164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826027fffffffff,1173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826037fffffffff,13307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826087fffffffff,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82608ffffffffff,5873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826097fffffffff,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82609ffffffffff,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8260a7fffffffff,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8260affffffffff,5029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8260b7fffffffff,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8260f7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826107fffffffff,48.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826117fffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82611ffffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82618ffffffffff,1927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82619ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8261affffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82640ffffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
826417fffffffff,1750.0,0.0,234.0,18.0,4.0,0.0,0.0,0.0,5.0,512.0
826427fffffffff,31.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
82642ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826437fffffffff,490.0,23.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,147.0
826487fffffffff,1564.0,0.0,507.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0
82648ffffffffff,93.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
826497fffffffff,1991.0,2.0,701.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0
82649ffffffffff,172.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8264a7fffffffff,2071.0,0.0,379.0,21.0,6.0,0.0,0.0,0.0,1.0,736.0
8264affffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8264b7fffffffff,497.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
8264e7fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
826507fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82650ffffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82651ffffffffff,90.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
826527fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82652ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826557fffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826577fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826587fffffffff,1065.0,16.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0
82658ffffffffff,1223.0,0.0,170.0,11.0,3.0,0.0,0.0,0.0,2.0,417.0
826597fffffffff,1088.0,46.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
82659ffffffffff,1868.0,1.0,429.0,2.0,0.0,0.0,0.0,0.0,0.0,394.0
8265a7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8265b7fffffffff,1990.0,2.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0
826807fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826817fffffffff,1465.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,0.0,0.0
82681ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
82682ffffffffff,469.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82689ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8268affffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
826937fffffffff,96.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82695ffffffffff,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828c17fffffffff,364.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828c1ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828c97fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828cc7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
828cd7fffffffff,83.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
828cdffffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828cf7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828d87fffffffff,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828d8ffffffffff,33.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828da7fffffffff,70.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828db7fffffffff,333.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8295a7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
