cell_id,Polioptila caerulea,Polioptila caerulea [obscura Group],Polioptila caerulea caerulea,Polioptila caerulea cozumelae
84261c5ffffffff,5.0,0.0,0.0,0.0
84261d7ffffffff,2.0,0.0,0.0,0.0
84261e1ffffffff,1.0,0.0,0.0,0.0
84261e9ffffffff,2.0,0.0,0.0,0.0
8426201ffffffff,4.0,0.0,0.0,0.0
8426203ffffffff,27.0,0.0,0.0,0.0
8426205ffffffff,5.0,0.0,0.0,0.0
8426207ffffffff,13.0,0.0,0.0,0.0
8426209ffffffff,2.0,0.0,0.0,0.0
842620bffffffff,100.0,0.0,0.0,0.0
842620dffffffff,5.0,0.0,0.0,0.0
8426211ffffffff,14.0,0.0,0.0,0.0
8426213ffffffff,15.0,0.0,2.0,0.0
8426215ffffffff,21.0,0.0,0.0,0.0
8426217ffffffff,2.0,0.0,0.0,0.0
8426219ffffffff,110.0,0.0,6.0,0.0
842621bffffffff,189.0,0.0,2.0,0.0
842621dffffffff,23.0,0.0,1.0,0.0
8426221ffffffff,2.0,0.0,0.0,0.0
8426223ffffffff,2.0,0.0,0.0,0.0
842622bffffffff,6.0,0.0,0.0,0.0
842622dffffffff,6.0,0.0,0.0,0.0
8426231ffffffff,20.0,0.0,0.0,0.0
8426233ffffffff,3.0,0.0,0.0,0.0
8426235ffffffff,1.0,0.0,0.0,0.0
8426237ffffffff,9.0,0.0,0.0,0.0
842623bffffffff,22.0,0.0,0.0,0.0
842623dffffffff,7.0,0.0,0.0,0.0
8426245ffffffff,1.0,0.0,0.0,0.0
8426249ffffffff,10.0,0.0,0.0,0.0
842624bffffffff,4.0,0.0,0.0,0.0
8426251ffffffff,1.0,0.0,0.0,0.0
8426253ffffffff,2.0,0.0,0.0,0.0
8426255ffffffff,3.0,0.0,0.0,0.0
8426257ffffffff,45.0,0.0,0.0,0.0
8426259ffffffff,3.0,0.0,0.0,0.0
842625dffffffff,3.0,0.0,0.0,0.0
8426269ffffffff,21.0,0.0,0.0,0.0
842626bffffffff,9.0,0.0,0.0,0.0
8426281ffffffff,24.0,0.0,0.0,0.0
8426283ffffffff,10.0,0.0,0.0,0.0
8426287ffffffff,2.0,0.0,0.0,0.0
8426289ffffffff,77.0,0.0,0.0,0.0
842628bffffffff,8.0,0.0,0.0,0.0
842628dffffffff,16.0,0.0,0.0,0.0
8426291ffffffff,138.0,0.0,0.0,0.0
8426293ffffffff,30.0,0.0,0.0,0.0
8426297ffffffff,2.0,0.0,0.0,0.0
8426299ffffffff,24.0,0.0,0.0,0.0
842629bffffffff,9.0,0.0,0.0,0.0
84262a1ffffffff,7.0,0.0,0.0,0.0
84262a7ffffffff,6.0,0.0,0.0,0.0
84262a9ffffffff,4.0,0.0,0.0,0.0
84262adffffffff,21.0,0.0,0.0,0.0
84262b1ffffffff,6.0,0.0,0.0,0.0
84262b3ffffffff,334.0,0.0,1.0,0.0
84262b5ffffffff,6.0,0.0,0.0,0.0
84262b7ffffffff,49.0,0.0,0.0,0.0
84262b9ffffffff,3.0,0.0,0.0,0.0
84262bbffffffff,3.0,0.0,0.0,0.0
84262c1ffffffff,145.0,0.0,3.0,0.0
84262c3ffffffff,36.0,0.0,0.0,0.0
84262c5ffffffff,15.0,0.0,0.0,0.0
84262c7ffffffff,42.0,0.0,0.0,0.0
84262c9ffffffff,625.0,0.0,0.0,0.0
84262cbffffffff,108.0,0.0,1.0,0.0
84262cdffffffff,1349.0,0.0,9.0,0.0
84262d1ffffffff,72.0,0.0,17.0,0.0
84262d3ffffffff,5.0,0.0,0.0,0.0
84262d5ffffffff,18.0,0.0,0.0,0.0
84262d9ffffffff,214.0,0.0,3.0,0.0
84262dbffffffff,259.0,0.0,10.0,0.0
84262ddffffffff,146.0,0.0,0.0,0.0
84262e1ffffffff,6.0,0.0,0.0,0.0
84262e3ffffffff,22.0,0.0,0.0,0.0
84262e5ffffffff,2.0,0.0,0.0,0.0
84262e7ffffffff,21.0,0.0,0.0,0.0
84262e9ffffffff,28.0,0.0,0.0,0.0
84262ebffffffff,68.0,0.0,2.0,0.0
84262edffffffff,13.0,0.0,0.0,0.0
842631dffffffff,2.0,0.0,0.0,0.0
8426333ffffffff,4.0,0.0,0.0,0.0
8426337ffffffff,2.0,0.0,0.0,0.0
8426401ffffffff,17.0,0.0,3.0,0.0
8426403ffffffff,60.0,0.0,20.0,0.0
8426405ffffffff,441.0,0.0,8.0,0.0
8426407ffffffff,48.0,0.0,0.0,0.0
8426409ffffffff,135.0,0.0,8.0,0.0
842640bffffffff,13.0,0.0,5.0,0.0
842640dffffffff,599.0,0.0,30.0,0.0
8426411ffffffff,185.0,0.0,12.0,0.0
8426413ffffffff,86.0,0.0,8.0,0.0
8426415ffffffff,1283.0,0.0,213.0,0.0
8426417ffffffff,696.0,0.0,68.0,0.0
8426419ffffffff,10.0,0.0,6.0,0.0
842641bffffffff,99.0,0.0,15.0,0.0
842641dffffffff,159.0,0.0,15.0,0.0
8426421ffffffff,143.0,0.0,1.0,0.0
8426423ffffffff,165.0,0.0,0.0,0.0
8426425ffffffff,165.0,0.0,2.0,0.0
8426427ffffffff,63.0,0.0,0.0,0.0
8426429ffffffff,515.0,0.0,5.0,0.0
842642bffffffff,164.0,0.0,0.0,0.0
842642dffffffff,48.0,0.0,0.0,0.0
8426431ffffffff,251.0,0.0,0.0,0.0
8426433ffffffff,327.0,0.0,0.0,0.0
8426435ffffffff,92.0,0.0,0.0,0.0
8426437ffffffff,568.0,0.0,1.0,0.0
8426439ffffffff,353.0,0.0,8.0,0.0
842643bffffffff,556.0,0.0,56.0,0.0
842643dffffffff,130.0,0.0,0.0,0.0
8426441ffffffff,6.0,0.0,0.0,0.0
8426443ffffffff,50.0,0.0,2.0,0.0
8426445ffffffff,12.0,0.0,0.0,0.0
8426447ffffffff,3.0,0.0,0.0,0.0
8426449ffffffff,13.0,0.0,4.0,0.0
842644bffffffff,29.0,0.0,0.0,0.0
842644dffffffff,61.0,0.0,2.0,0.0
8426451ffffffff,7.0,0.0,4.0,0.0
8426453ffffffff,2.0,0.0,2.0,0.0
8426455ffffffff,37.0,0.0,4.0,0.0
8426457ffffffff,12.0,0.0,6.0,0.0
8426459ffffffff,45.0,0.0,12.0,0.0
842645bffffffff,4.0,0.0,2.0,0.0
842645dffffffff,23.0,0.0,0.0,0.0
8426461ffffffff,1182.0,0.0,69.0,0.0
8426463ffffffff,3735.0,0.0,68.0,0.0
8426465ffffffff,12.0,0.0,0.0,0.0
8426467ffffffff,111.0,0.0,0.0,0.0
8426469ffffffff,21.0,0.0,0.0,0.0
842646bffffffff,334.0,0.0,20.0,0.0
842646dffffffff,124.0,0.0,1.0,0.0
8426481ffffffff,176.0,0.0,0.0,0.0
8426483ffffffff,35.0,0.0,0.0,0.0
8426485ffffffff,12.0,0.0,0.0,0.0
8426487ffffffff,56.0,0.0,0.0,0.0
8426489ffffffff,705.0,0.0,0.0,0.0
842648bffffffff,272.0,0.0,0.0,0.0
842648dffffffff,57.0,0.0,0.0,0.0
8426491ffffffff,35.0,0.0,0.0,0.0
8426493ffffffff,461.0,0.0,0.0,0.0
8426495ffffffff,154.0,0.0,0.0,0.0
8426497ffffffff,216.0,0.0,0.0,0.0
8426499ffffffff,18.0,0.0,0.0,0.0
842649bffffffff,325.0,0.0,0.0,0.0
842649dffffffff,32.0,0.0,0.0,0.0
84264a1ffffffff,103.0,0.0,0.0,0.0
84264a3ffffffff,72.0,0.0,0.0,0.0
84264a5ffffffff,68.0,0.0,0.0,0.0
84264a7ffffffff,693.0,0.0,0.0,0.0
84264a9ffffffff,25.0,0.0,0.0,0.0
84264abffffffff,70.0,0.0,0.0,0.0
84264adffffffff,102.0,0.0,0.0,0.0
84264b1ffffffff,51.0,0.0,2.0,0.0
84264b3ffffffff,37.0,0.0,0.0,0.0
84264b5ffffffff,5.0,0.0,3.0,0.0
84264b7ffffffff,31.0,0.0,4.0,0.0
84264b9ffffffff,217.0,0.0,0.0,0.0
84264bbffffffff,238.0,0.0,0.0,0.0
84264bdffffffff,56.0,0.0,0.0,0.0
84264c1ffffffff,133.0,0.0,16.0,0.0
84264c3ffffffff,293.0,0.0,0.0,0.0
84264c5ffffffff,714.0,0.0,67.0,0.0
84264c7ffffffff,477.0,0.0,11.0,0.0
84264c9ffffffff,18.0,0.0,0.0,0.0
84264cbffffffff,74.0,0.0,2.0,0.0
84264cdffffffff,51.0,0.0,2.0,0.0
84264d1ffffffff,1548.0,0.0,0.0,0.0
84264d3ffffffff,101.0,0.0,0.0,0.0
84264d5ffffffff,123.0,0.0,0.0,0.0
84264d7ffffffff,39.0,0.0,0.0,0.0
84264d9ffffffff,587.0,0.0,0.0,0.0
84264dbffffffff,778.0,0.0,0.0,0.0
84264ddffffffff,342.0,0.0,0.0,0.0
84264e1ffffffff,73.0,0.0,10.0,0.0
84264e3ffffffff,14.0,0.0,0.0,0.0
84264e5ffffffff,561.0,0.0,8.0,0.0
84264e7ffffffff,30.0,0.0,0.0,0.0
84264e9ffffffff,7.0,0.0,0.0,0.0
84264ebffffffff,19.0,0.0,0.0,0.0
84264edffffffff,105.0,0.0,14.0,0.0
8426501ffffffff,68.0,0.0,0.0,0.0
8426503ffffffff,39.0,0.0,0.0,0.0
8426505ffffffff,130.0,0.0,0.0,0.0
8426507ffffffff,7.0,0.0,0.0,0.0
8426509ffffffff,47.0,0.0,0.0,0.0
842650bffffffff,117.0,0.0,0.0,0.0
842650dffffffff,272.0,0.0,0.0,0.0
8426511ffffffff,73.0,0.0,0.0,0.0
8426513ffffffff,88.0,0.0,0.0,0.0
8426515ffffffff,123.0,0.0,2.0,0.0
8426517ffffffff,24.0,0.0,0.0,0.0
8426519ffffffff,82.0,0.0,0.0,0.0
842651bffffffff,188.0,0.0,0.0,0.0
842651dffffffff,191.0,0.0,2.0,0.0
8426521ffffffff,463.0,0.0,0.0,0.0
8426523ffffffff,24.0,0.0,0.0,0.0
8426525ffffffff,42.0,0.0,0.0,0.0
8426527ffffffff,142.0,0.0,0.0,0.0
8426529ffffffff,172.0,0.0,0.0,0.0
842652bffffffff,519.0,0.0,7.0,0.0
842652dffffffff,272.0,0.0,0.0,0.0
8426531ffffffff,392.0,0.0,2.0,0.0
8426533ffffffff,1544.0,0.0,26.0,0.0
8426535ffffffff,41.0,0.0,0.0,0.0
8426537ffffffff,40.0,0.0,0.0,0.0
8426539ffffffff,36.0,0.0,0.0,0.0
842653bffffffff,747.0,0.0,12.0,0.0
842653dffffffff,132.0,0.0,0.0,0.0
8426541ffffffff,83.0,0.0,0.0,0.0
8426543ffffffff,194.0,0.0,0.0,0.0
8426545ffffffff,9.0,0.0,0.0,0.0
8426547ffffffff,137.0,0.0,0.0,0.0
8426549ffffffff,48.0,0.0,0.0,0.0
842654bffffffff,55.0,0.0,0.0,0.0
842654dffffffff,101.0,0.0,0.0,0.0
8426551ffffffff,601.0,0.0,4.0,0.0
8426553ffffffff,55.0,0.0,0.0,0.0
8426555ffffffff,1650.0,0.0,2.0,0.0
8426557ffffffff,396.0,0.0,0.0,0.0
8426559ffffffff,77.0,0.0,2.0,0.0
842655bffffffff,162.0,0.0,0.0,0.0
842655dffffffff,1386.0,0.0,2.0,0.0
8426561ffffffff,615.0,0.0,3.0,0.0
8426563ffffffff,409.0,0.0,0.0,0.0
8426565ffffffff,556.0,0.0,0.0,0.0
8426567ffffffff,1635.0,0.0,0.0,0.0
8426569ffffffff,95.0,0.0,0.0,0.0
842656bffffffff,3.0,0.0,0.0,0.0
842656dffffffff,194.0,0.0,0.0,0.0
8426583ffffffff,2.0,0.0,0.0,0.0
8426585ffffffff,62.0,0.0,0.0,0.0
8426587ffffffff,214.0,0.0,2.0,0.0
8426589ffffffff,16.0,0.0,0.0,0.0
842658bffffffff,29.0,0.0,0.0,0.0
842658dffffffff,4.0,0.0,0.0,0.0
8426591ffffffff,37.0,0.0,0.0,0.0
8426593ffffffff,176.0,0.0,11.0,0.0
8426595ffffffff,5.0,0.0,0.0,0.0
8426597ffffffff,27.0,0.0,0.0,0.0
8426599ffffffff,573.0,0.0,6.0,0.0
842659bffffffff,1706.0,0.0,0.0,0.0
842659dffffffff,12.0,0.0,0.0,0.0
84265a1ffffffff,6.0,0.0,0.0,0.0
84265a3ffffffff,217.0,0.0,10.0,0.0
84265a5ffffffff,49.0,0.0,0.0,0.0
84265a7ffffffff,213.0,0.0,6.0,0.0
84265a9ffffffff,49.0,0.0,0.0,0.0
84265abffffffff,10.0,0.0,0.0,0.0
84265adffffffff,31.0,0.0,0.0,0.0
84265b1ffffffff,19.0,0.0,2.0,0.0
84265b3ffffffff,16.0,0.0,0.0,0.0
84265b5ffffffff,1667.0,0.0,14.0,0.0
84265b7ffffffff,21.0,0.0,0.0,0.0
84265b9ffffffff,554.0,0.0,7.0,0.0
84265bbffffffff,28.0,0.0,0.0,0.0
84265bdffffffff,51.0,0.0,2.0,0.0
84265c1ffffffff,427.0,0.0,4.0,0.0
84265c3ffffffff,35.0,0.0,0.0,0.0
84265c5ffffffff,116.0,0.0,6.0,0.0
84265c7ffffffff,87.0,0.0,0.0,0.0
84265c9ffffffff,139.0,0.0,6.0,0.0
84265cbffffffff,96.0,0.0,2.0,0.0
84265cdffffffff,205.0,0.0,3.0,0.0
84265d1ffffffff,19.0,0.0,0.0,0.0
84265d3ffffffff,48.0,0.0,2.0,0.0
84265d5ffffffff,22.0,0.0,2.0,0.0
84265d7ffffffff,121.0,0.0,0.0,0.0
84265d9ffffffff,540.0,0.0,2.0,0.0
84265dbffffffff,314.0,0.0,0.0,0.0
84265ddffffffff,50.0,0.0,0.0,0.0
84265e1ffffffff,56.0,0.0,2.0,0.0
84265e3ffffffff,47.0,0.0,0.0,0.0
84265e5ffffffff,367.0,0.0,2.0,0.0
84265e7ffffffff,47.0,0.0,0.0,0.0
84265e9ffffffff,27.0,0.0,0.0,0.0
84265ebffffffff,57.0,0.0,0.0,0.0
84265edffffffff,107.0,0.0,0.0,0.0
8426601ffffffff,18.0,0.0,2.0,0.0
8426603ffffffff,112.0,0.0,1.0,0.0
8426605ffffffff,20.0,0.0,4.0,0.0
8426607ffffffff,840.0,0.0,3.0,0.0
8426609ffffffff,173.0,0.0,0.0,0.0
842660bffffffff,101.0,0.0,3.0,0.0
842660dffffffff,3.0,0.0,0.0,0.0
8426611ffffffff,96.0,0.0,2.0,0.0
8426613ffffffff,361.0,0.0,4.0,0.0
8426615ffffffff,88.0,0.0,0.0,0.0
8426617ffffffff,92.0,0.0,0.0,0.0
8426619ffffffff,364.0,0.0,0.0,0.0
842661bffffffff,2112.0,0.0,0.0,0.0
842661dffffffff,20.0,0.0,0.0,0.0
8426621ffffffff,255.0,0.0,29.0,0.0
8426623ffffffff,201.0,0.0,4.0,0.0
8426625ffffffff,183.0,0.0,3.0,0.0
8426627ffffffff,21.0,0.0,2.0,0.0
8426629ffffffff,265.0,0.0,18.0,0.0
842662bffffffff,321.0,0.0,18.0,0.0
842662dffffffff,382.0,0.0,13.0,0.0
8426631ffffffff,78.0,0.0,0.0,0.0
8426633ffffffff,17.0,0.0,6.0,0.0
8426635ffffffff,57.0,0.0,2.0,0.0
8426637ffffffff,9.0,0.0,7.0,0.0
8426639ffffffff,71.0,0.0,0.0,0.0
842663bffffffff,50.0,0.0,2.0,0.0
842663dffffffff,275.0,0.0,0.0,0.0
8426641ffffffff,2088.0,0.0,83.0,0.0
8426643ffffffff,23.0,0.0,2.0,0.0
8426645ffffffff,2198.0,0.0,72.0,0.0
8426647ffffffff,354.0,0.0,3.0,0.0
8426649ffffffff,1475.0,0.0,15.0,0.0
842664bffffffff,528.0,0.0,7.0,0.0
842664dffffffff,6585.0,0.0,659.0,0.0
8426651ffffffff,91.0,0.0,2.0,0.0
8426653ffffffff,9.0,0.0,0.0,0.0
8426655ffffffff,20.0,0.0,2.0,0.0
8426657ffffffff,406.0,0.0,0.0,0.0
8426659ffffffff,66.0,0.0,2.0,0.0
842665bffffffff,85.0,0.0,2.0,0.0
842665dffffffff,18.0,0.0,0.0,0.0
8426661ffffffff,202.0,0.0,5.0,0.0
8426663ffffffff,17.0,0.0,4.0,0.0
8426665ffffffff,358.0,0.0,9.0,0.0
8426667ffffffff,60.0,0.0,2.0,0.0
8426669ffffffff,1195.0,0.0,19.0,0.0
842666bffffffff,389.0,0.0,12.0,0.0
842666dffffffff,84.0,0.0,2.0,0.0
8426681ffffffff,161.0,0.0,0.0,0.0
8426683ffffffff,15.0,0.0,0.0,0.0
8426685ffffffff,76.0,0.0,0.0,0.0
8426687ffffffff,13.0,0.0,0.0,0.0
8426689ffffffff,1159.0,0.0,179.0,0.0
842668bffffffff,741.0,0.0,205.0,0.0
842668dffffffff,172.0,0.0,0.0,0.0
8426691ffffffff,22.0,0.0,0.0,0.0
8426693ffffffff,38.0,0.0,6.0,0.0
8426695ffffffff,51.0,0.0,0.0,0.0
8426697ffffffff,11.0,0.0,2.0,0.0
8426699ffffffff,20.0,0.0,2.0,0.0
842669bffffffff,141.0,0.0,42.0,0.0
842669dffffffff,52.0,0.0,0.0,0.0
84266a1ffffffff,697.0,0.0,47.0,0.0
84266a3ffffffff,74.0,0.0,0.0,0.0
84266a5ffffffff,271.0,0.0,44.0,0.0
84266a7ffffffff,39.0,0.0,0.0,0.0
84266a9ffffffff,185.0,0.0,3.0,0.0
84266abffffffff,62.0,0.0,4.0,0.0
84266adffffffff,248.0,0.0,5.0,0.0
84266b1ffffffff,72.0,0.0,12.0,0.0
84266b3ffffffff,55.0,0.0,0.0,0.0
84266b5ffffffff,108.0,0.0,36.0,0.0
84266b7ffffffff,232.0,0.0,2.0,0.0
84266b9ffffffff,143.0,0.0,25.0,0.0
84266bbffffffff,720.0,0.0,165.0,0.0
84266bdffffffff,15.0,0.0,0.0,0.0
84266c1ffffffff,194.0,0.0,1.0,0.0
84266c3ffffffff,27.0,0.0,0.0,0.0
84266c5ffffffff,2048.0,0.0,2.0,0.0
84266c7ffffffff,17.0,0.0,0.0,0.0
84266c9ffffffff,8.0,0.0,0.0,0.0
84266cbffffffff,52.0,0.0,0.0,0.0
84266cdffffffff,243.0,0.0,0.0,0.0
84266d1ffffffff,132.0,0.0,5.0,0.0
84266d3ffffffff,231.0,0.0,4.0,0.0
84266d5ffffffff,1252.0,0.0,189.0,0.0
84266d7ffffffff,32.0,0.0,9.0,0.0
84266d9ffffffff,11.0,0.0,2.0,0.0
84266dbffffffff,444.0,0.0,34.0,0.0
84266ddffffffff,32.0,0.0,0.0,0.0
84266e1ffffffff,424.0,0.0,2.0,0.0
84266e3ffffffff,174.0,0.0,0.0,0.0
84266e5ffffffff,14.0,0.0,2.0,0.0
84266e7ffffffff,124.0,0.0,2.0,0.0
84266e9ffffffff,85.0,0.0,1.0,0.0
84266ebffffffff,427.0,0.0,0.0,0.0
84266edffffffff,62.0,0.0,0.0,0.0
8426701ffffffff,4.0,0.0,0.0,0.0
8426703ffffffff,7.0,0.0,0.0,0.0
8426705ffffffff,52.0,0.0,0.0,0.0
8426707ffffffff,118.0,0.0,0.0,0.0
8426709ffffffff,23.0,0.0,0.0,0.0
842670bffffffff,35.0,0.0,2.0,0.0
842670dffffffff,16.0,0.0,0.0,0.0
8426711ffffffff,75.0,0.0,5.0,0.0
8426713ffffffff,50.0,0.0,7.0,0.0
8426717ffffffff,102.0,0.0,6.0,0.0
8426719ffffffff,425.0,0.0,24.0,0.0
842671bffffffff,41.0,0.0,2.0,0.0
842671dffffffff,35.0,0.0,8.0,0.0
8426721ffffffff,20.0,0.0,0.0,0.0
8426723ffffffff,101.0,0.0,0.0,0.0
8426725ffffffff,2.0,0.0,0.0,0.0
8426727ffffffff,2.0,0.0,0.0,0.0
8426729ffffffff,3.0,0.0,0.0,0.0
842672dffffffff,4.0,0.0,0.0,0.0
8426731ffffffff,17.0,0.0,0.0,0.0
8426733ffffffff,148.0,0.0,1.0,0.0
8426735ffffffff,61.0,0.0,0.0,0.0
8426737ffffffff,20.0,0.0,0.0,0.0
8426739ffffffff,8.0,0.0,0.0,0.0
842673bffffffff,97.0,0.0,10.0,0.0
842673dffffffff,57.0,0.0,0.0,0.0
8426741ffffffff,18.0,0.0,0.0,0.0
8426743ffffffff,70.0,0.0,2.0,0.0
8426745ffffffff,185.0,0.0,5.0,0.0
8426747ffffffff,232.0,0.0,3.0,0.0
8426749ffffffff,14.0,0.0,0.0,0.0
842674bffffffff,2.0,0.0,0.0,0.0
842674dffffffff,8.0,0.0,0.0,0.0
8426751ffffffff,7.0,0.0,3.0,0.0
8426753ffffffff,30.0,0.0,0.0,0.0
8426755ffffffff,10.0,0.0,6.0,0.0
8426759ffffffff,33.0,0.0,1.0,0.0
842675bffffffff,116.0,0.0,7.0,0.0
842675dffffffff,177.0,0.0,2.0,0.0
8426761ffffffff,13.0,0.0,2.0,0.0
8426763ffffffff,4.0,0.0,0.0,0.0
8426765ffffffff,25.0,0.0,0.0,0.0
8426767ffffffff,4.0,0.0,0.0,0.0
8426769ffffffff,1.0,0.0,0.0,0.0
842676dffffffff,8.0,0.0,0.0,0.0
8426801ffffffff,36.0,0.0,0.0,0.0
8426803ffffffff,1.0,0.0,0.0,0.0
8426805ffffffff,36.0,3.0,0.0,0.0
8426809ffffffff,2.0,0.0,0.0,0.0
842680bffffffff,4.0,2.0,0.0,0.0
842680dffffffff,4.0,0.0,0.0,0.0
8426811ffffffff,3.0,0.0,0.0,0.0
8426813ffffffff,422.0,9.0,0.0,0.0
8426819ffffffff,233.0,0.0,0.0,0.0
842681bffffffff,762.0,1.0,0.0,0.0
842681dffffffff,2.0,0.0,0.0,0.0
8426821ffffffff,10.0,0.0,0.0,0.0
8426823ffffffff,10.0,0.0,0.0,0.0
8426825ffffffff,15.0,2.0,0.0,0.0
8426827ffffffff,7.0,3.0,0.0,0.0
8426829ffffffff,11.0,4.0,0.0,0.0
842682bffffffff,17.0,0.0,0.0,0.0
842682dffffffff,20.0,0.0,0.0,0.0
8426831ffffffff,76.0,0.0,0.0,0.0
8426833ffffffff,15.0,0.0,0.0,0.0
8426835ffffffff,36.0,0.0,0.0,0.0
8426837ffffffff,7.0,0.0,0.0,0.0
8426839ffffffff,4.0,0.0,0.0,0.0
842683bffffffff,15.0,0.0,0.0,0.0
842683dffffffff,6.0,0.0,0.0,0.0
8426841ffffffff,2.0,0.0,0.0,0.0
8426843ffffffff,2.0,0.0,0.0,0.0
8426847ffffffff,6.0,0.0,0.0,0.0
8426851ffffffff,7.0,0.0,0.0,0.0
8426853ffffffff,382.0,0.0,0.0,0.0
8426855ffffffff,2.0,0.0,0.0,0.0
8426857ffffffff,2.0,0.0,0.0,0.0
8426859ffffffff,22.0,0.0,0.0,0.0
842685bffffffff,74.0,0.0,0.0,0.0
8426861ffffffff,2.0,0.0,0.0,0.0
8426867ffffffff,6.0,0.0,0.0,0.0
842686bffffffff,2.0,0.0,0.0,0.0
8426881ffffffff,59.0,2.0,0.0,0.0
8426885ffffffff,153.0,16.0,0.0,0.0
8426887ffffffff,44.0,0.0,0.0,0.0
8426889ffffffff,554.0,12.0,0.0,0.0
842688bffffffff,12.0,0.0,0.0,0.0
842688dffffffff,301.0,21.0,0.0,0.0
8426891ffffffff,97.0,4.0,0.0,0.0
8426893ffffffff,89.0,0.0,0.0,0.0
8426895ffffffff,3.0,0.0,0.0,0.0
8426897ffffffff,5.0,2.0,0.0,0.0
8426899ffffffff,6.0,0.0,0.0,0.0
842689dffffffff,17.0,0.0,0.0,0.0
