cell_id,Tyto alba,Tyto alba [alba Group],Tyto alba schmitzi,Tyto alba gracilirostris,Tyto alba poensis,Tyto alba detorta,Tyto alba thomensis
841870dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8418713ffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0
841873bffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0
8418741ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8418747ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841874bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841875dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84190b3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84190bbffffffff,8.0,5.0,0.0,0.0,0.0,0.0,0.0
84190d9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8419293ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84192b3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8419401ffffffff,115.0,19.0,0.0,0.0,0.0,0.0,0.0
8419403ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8419405ffffffff,52.0,9.0,0.0,0.0,0.0,0.0,0.0
8419407ffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
841940dffffffff,148.0,16.0,0.0,0.0,0.0,0.0,0.0
8419411ffffffff,91.0,20.0,0.0,0.0,0.0,0.0,0.0
8419413ffffffff,74.0,21.0,0.0,0.0,0.0,0.0,0.0
8419415ffffffff,303.0,75.0,0.0,0.0,0.0,0.0,0.0
8419417ffffffff,48.0,7.0,0.0,0.0,0.0,0.0,0.0
841941bffffffff,69.0,10.0,0.0,0.0,0.0,0.0,0.0
8419421ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8419423ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8419425ffffffff,13.0,9.0,0.0,0.0,0.0,0.0,0.0
8419427ffffffff,76.0,14.0,0.0,0.0,0.0,0.0,0.0
8419429ffffffff,24.0,1.0,0.0,0.0,0.0,0.0,0.0
841942bffffffff,54.0,36.0,0.0,0.0,0.0,0.0,0.0
841942dffffffff,7.0,3.0,0.0,0.0,0.0,0.0,0.0
8419431ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8419433ffffffff,26.0,2.0,0.0,0.0,0.0,0.0,0.0
8419435ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8419437ffffffff,56.0,32.0,0.0,0.0,0.0,0.0,0.0
8419439ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
841943bffffffff,93.0,27.0,0.0,0.0,0.0,0.0,0.0
841943dffffffff,11.0,6.0,0.0,0.0,0.0,0.0,0.0
8419461ffffffff,17.0,2.0,0.0,0.0,0.0,0.0,0.0
8419463ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
8419465ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8419467ffffffff,13.0,11.0,0.0,0.0,0.0,0.0,0.0
841946bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8419485ffffffff,10.0,1.0,0.0,0.0,0.0,0.0,0.0
841948dffffffff,48.0,18.0,0.0,0.0,0.0,0.0,0.0
84194a1ffffffff,15.0,1.0,0.0,0.0,0.0,0.0,0.0
84194a5ffffffff,78.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84194abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84194adffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0
84194b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84194b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84194c5ffffffff,109.0,18.0,0.0,0.0,0.0,0.0,0.0
84194d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84194ddffffffff,9.0,4.0,0.0,0.0,0.0,0.0,0.0
84194e1ffffffff,12.0,3.0,0.0,0.0,0.0,0.0,0.0
84194e3ffffffff,47.0,14.0,0.0,0.0,0.0,0.0,0.0
84194e5ffffffff,39.0,4.0,0.0,0.0,0.0,0.0,0.0
84194e7ffffffff,67.0,9.0,0.0,0.0,0.0,0.0,0.0
84194e9ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
84194ebffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84194edffffffff,76.0,10.0,0.0,0.0,0.0,0.0,0.0
8419511ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8419513ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8419517ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8419519ffffffff,24.0,2.0,0.0,0.0,0.0,0.0,0.0
841951bffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8419531ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841953bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419543ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419547ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419549ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8419551ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8419553ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8419557ffffffff,9.0,5.0,0.0,0.0,0.0,0.0,0.0
8419559ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841955bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841955dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841956dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419583ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8419585ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419587ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8419589ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841958bffffffff,9.0,4.0,0.0,0.0,0.0,0.0,0.0
8419591ffffffff,18.0,1.0,0.0,0.0,0.0,0.0,0.0
8419595ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8419597ffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0
8419599ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841959bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841959dffffffff,7.0,2.0,0.0,0.0,0.0,0.0,0.0
84195a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84195a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84195abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b9ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
84195bbffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84195c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84195c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84195c5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84195c7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84195c9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84195cdffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84195d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d3ffffffff,36.0,4.0,0.0,0.0,0.0,0.0,0.0
84195d5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d7ffffffff,15.0,5.0,0.0,0.0,0.0,0.0,0.0
84195d9ffffffff,19.0,4.0,0.0,0.0,0.0,0.0,0.0
84195dbffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84195ddffffffff,5.0,2.0,0.0,0.0,0.0,0.0,0.0
84195e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419683ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419689ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841968bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419693ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8419695ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419697ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841969bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84196b9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84196dbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84196ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419721ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841972bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841972dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8419731ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419733ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8419737ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8419739ffffffff,25.0,2.0,0.0,0.0,0.0,0.0,0.0
841973bffffffff,112.0,5.0,0.0,0.0,0.0,0.0,0.0
841973dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419763ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419765ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8419767ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8419769ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841976dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e025ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e02dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e041ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e045ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
841e049ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e069ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e085ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e089ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0a9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0adffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e7ffffffff,28.0,1.0,0.0,0.0,0.0,0.0,0.0
841e12bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e12dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e131ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e135ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e137ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e139ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e153ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
841e195ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e199ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e19dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b3ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1ddffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e307ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e319ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e343ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841e353ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e355ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e357ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841e35dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841e36bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5a9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e833ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e86bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e905ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e929ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e941ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e949ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e94bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9b1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e9b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea01ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea07ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea0bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea0dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea53ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ead9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb01ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb2bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841eb3dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec1bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec1dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec23ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec33ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec89ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec93ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec9bffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec9dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841eca1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841eca9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecabffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecb1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecb9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ecbbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ece1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ece5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ece7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed1bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed29ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed45ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed93ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed9bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841eda1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841eda3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee61ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee67ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ee81ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eea3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eea7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841eeb5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841eeb7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841eeebffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef23ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f03bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f109ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f137ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f139ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f14bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f165ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f18dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1cdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f803ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f807ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f81bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f823ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841f829ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f833ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f839ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f83bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f841ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
841f851ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f85bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f863ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f865ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8cbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8d1ffffffff,20.0,15.0,0.0,0.0,0.0,0.0,0.0
841f913ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
841f917ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f931ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f949ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f94dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa2dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa41ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa43ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa4bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa4dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa59ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa67ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841faa1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841faadffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fab9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841fac7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fae7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841faebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fb13ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841fb17ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841fb27ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841fb2dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841fb47ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841fb4bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fb59ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841fb5bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841fb67ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842c193ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842c56dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842c833ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
842c837ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842c915ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842c93bffffffff,53.0,3.0,0.0,0.0,0.0,0.0,0.0
842c9d9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842cc07ffffffff,15.0,1.0,0.0,0.0,0.0,0.0,0.0
842ce4bffffffff,16.0,2.0,0.0,0.0,0.0,0.0,0.0
842ce51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842cf27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842cf35ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842cf5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842d00bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842d01dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842d033ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842d03bffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
842d0edffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
842d107ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842d125ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
