cell_id,Limosa limosa,Limosa limosa islandica,Limosa limosa limosa,Limosa limosa melanuroides,Limosa limosa bohaii
82266ffffffffff,29.0,0.0,0.0,0.0,0.0
822a17fffffffff,5.0,0.0,0.0,0.0,0.0
822a37fffffffff,11.0,0.0,0.0,0.0,0.0
822aaffffffffff,139.0,3.0,0.0,0.0,0.0
822b0ffffffffff,8.0,0.0,0.0,0.0,0.0
822b17fffffffff,5.0,0.0,0.0,0.0,0.0
822b8ffffffffff,4.0,0.0,0.0,0.0,0.0
822b9ffffffffff,2.0,0.0,0.0,0.0,0.0
822ba7fffffffff,2.0,0.0,0.0,0.0,0.0
822baffffffffff,12.0,0.0,0.0,0.0,0.0
822c27fffffffff,2.0,0.0,0.0,0.0,0.0
822c2ffffffffff,2.0,0.0,0.0,0.0,0.0
822c4ffffffffff,4.0,0.0,0.0,0.0,0.0
822c77fffffffff,10.0,0.0,0.0,0.0,0.0
822c97fffffffff,14.0,0.0,0.0,0.0,0.0
822ce7fffffffff,11.0,0.0,0.0,0.0,0.0
822cf7fffffffff,3.0,0.0,0.0,0.0,0.0
822d17fffffffff,2.0,0.0,0.0,0.0,0.0
822d67fffffffff,13.0,0.0,0.0,0.0,0.0
822da7fffffffff,1.0,0.0,1.0,0.0,0.0
822daffffffffff,4.0,0.0,0.0,0.0,0.0
822db7fffffffff,7.0,0.0,1.0,0.0,0.0
822e1ffffffffff,2.0,0.0,0.0,0.0,0.0
822eaffffffffff,1.0,0.0,0.0,0.0,0.0
823017fffffffff,2.0,0.0,0.0,2.0,0.0
82301ffffffffff,2.0,0.0,0.0,0.0,0.0
823087fffffffff,4.0,0.0,0.0,0.0,0.0
82309ffffffffff,52.0,0.0,0.0,15.0,1.0
8230c7fffffffff,3.0,0.0,0.0,0.0,0.0
8230e7fffffffff,24.0,0.0,0.0,6.0,0.0
823187fffffffff,3.0,0.0,0.0,0.0,0.0
82318ffffffffff,12.0,0.0,0.0,0.0,0.0
823427fffffffff,8.0,0.0,0.0,0.0,0.0
823467fffffffff,2.0,0.0,0.0,0.0,0.0
82346ffffffffff,1.0,0.0,0.0,0.0,0.0
82351ffffffffff,178.0,0.0,0.0,0.0,0.0
823907fffffffff,37.0,0.0,0.0,0.0,0.0
82390ffffffffff,42.0,0.0,0.0,0.0,0.0
823917fffffffff,65.0,3.0,0.0,0.0,0.0
82391ffffffffff,21.0,0.0,0.0,0.0,0.0
823927fffffffff,107.0,1.0,0.0,0.0,0.0
82392ffffffffff,162.0,15.0,4.0,0.0,0.0
823937fffffffff,70.0,0.0,0.0,0.0,0.0
823947fffffffff,10.0,0.0,2.0,0.0,0.0
823957fffffffff,6.0,0.0,0.0,0.0,0.0
82395ffffffffff,2.0,0.0,0.0,0.0,0.0
823977fffffffff,92.0,0.0,0.0,0.0,0.0
8239affffffffff,2.0,0.0,0.0,0.0,0.0
823c07fffffffff,14.0,0.0,0.0,0.0,0.0
823c1ffffffffff,21.0,0.0,0.0,0.0,0.0
823c5ffffffffff,1.0,0.0,0.0,0.0,0.0
823c87fffffffff,3.0,0.0,0.0,0.0,0.0
823c8ffffffffff,30.0,0.0,2.0,0.0,0.0
823c97fffffffff,10.0,0.0,0.0,0.0,0.0
823c9ffffffffff,72.0,0.0,2.0,0.0,0.0
823cb7fffffffff,3.0,0.0,0.0,0.0,0.0
823cc7fffffffff,23.0,0.0,0.0,0.0,0.0
823ccffffffffff,3.0,0.0,0.0,0.0,0.0
823cd7fffffffff,8.0,0.0,0.0,0.0,0.0
823ce7fffffffff,5.0,0.0,0.0,0.0,0.0
823ceffffffffff,5.0,0.0,0.0,0.0,0.0
823cf7fffffffff,42.0,0.0,0.0,0.0,0.0
823d07fffffffff,14.0,0.0,0.0,0.0,0.0
823d17fffffffff,15.0,0.0,0.0,0.0,0.0
823d37fffffffff,11.0,0.0,0.0,0.0,0.0
823d87fffffffff,7.0,0.0,0.0,0.0,0.0
823d8ffffffffff,2.0,0.0,0.0,0.0,0.0
823d97fffffffff,1.0,0.0,0.0,0.0,0.0
823da7fffffffff,50.0,2.0,2.0,1.0,0.0
823db7fffffffff,10.0,0.0,0.0,1.0,0.0
823e5ffffffffff,2.0,0.0,0.0,0.0,0.0
823e6ffffffffff,2.0,0.0,0.0,0.0,0.0
823f47fffffffff,2.0,0.0,0.0,0.0,0.0
823f4ffffffffff,1.0,0.0,1.0,0.0,0.0
823f77fffffffff,1.0,0.0,0.0,0.0,0.0
824097fffffffff,2.0,0.0,0.0,0.0,0.0
8240a7fffffffff,2.0,0.0,0.0,0.0,0.0
824117fffffffff,4.0,0.0,0.0,4.0,0.0
82411ffffffffff,11.0,0.0,0.0,5.0,2.0
824177fffffffff,8.0,0.0,0.0,2.0,0.0
824197fffffffff,16.0,0.0,0.0,16.0,0.0
8241a7fffffffff,10.0,0.0,0.0,0.0,0.0
8241b7fffffffff,10.0,0.0,0.0,10.0,0.0
82424ffffffffff,2.0,0.0,0.0,0.0,0.0
8242c7fffffffff,41.0,0.0,2.0,0.0,0.0
8242cffffffffff,133.0,0.0,0.0,0.0,0.0
8242dffffffffff,39.0,0.0,0.0,0.0,0.0
8242e7fffffffff,2.0,0.0,2.0,0.0,0.0
8242effffffffff,12.0,0.0,0.0,0.0,0.0
824337fffffffff,1.0,0.0,0.0,0.0,0.0
8243affffffffff,1.0,0.0,1.0,0.0,0.0
824447fffffffff,2.0,0.0,0.0,0.0,0.0
824897fffffffff,38.0,0.0,2.0,0.0,0.0
824b37fffffffff,3.0,0.0,0.0,3.0,0.0
824ba7fffffffff,9.0,0.0,0.0,0.0,0.0
824bb7fffffffff,97.0,0.0,0.0,11.0,0.0
824c8ffffffffff,1.0,0.0,0.0,0.0,0.0
825287fffffffff,2.0,0.0,0.0,0.0,0.0
82528ffffffffff,3.0,0.0,0.0,0.0,0.0
825417fffffffff,2.0,0.0,0.0,0.0,0.0
8254c7fffffffff,6.0,0.0,0.0,0.0,0.0
8254f7fffffffff,2.0,0.0,2.0,0.0,0.0
826007fffffffff,25.0,0.0,0.0,0.0,0.0
826017fffffffff,195.0,0.0,0.0,0.0,0.0
82601ffffffffff,83.0,0.0,3.0,0.0,0.0
826027fffffffff,192.0,0.0,0.0,0.0,0.0
826037fffffffff,30.0,0.0,0.0,0.0,0.0
826087fffffffff,1.0,0.0,0.0,0.0,0.0
82608ffffffffff,150.0,0.0,0.0,0.0,0.0
826097fffffffff,16.0,0.0,0.0,0.0,0.0
82609ffffffffff,7.0,0.0,0.0,0.0,0.0
8260a7fffffffff,19.0,0.0,0.0,0.0,0.0
8260affffffffff,147.0,1.0,0.0,0.0,0.0
8260b7fffffffff,145.0,2.0,0.0,0.0,0.0
826107fffffffff,2.0,0.0,2.0,0.0,0.0
82611ffffffffff,25.0,0.0,2.0,0.0,0.0
82618ffffffffff,59.0,0.0,1.0,0.0,0.0
82619ffffffffff,3.0,0.0,0.0,0.0,0.0
82640ffffffffff,23.0,0.0,0.0,0.0,0.0
826487fffffffff,3.0,0.0,0.0,0.0,0.0
82648ffffffffff,1.0,0.0,0.0,0.0,0.0
826497fffffffff,2.0,0.0,0.0,0.0,0.0
8264a7fffffffff,9.0,0.0,0.0,0.0,0.0
8264b7fffffffff,8.0,0.0,0.0,3.0,0.0
8264e7fffffffff,9.0,0.0,0.0,0.0,0.0
826507fffffffff,54.0,0.0,0.0,3.0,0.0
82651ffffffffff,61.0,0.0,0.0,6.0,0.0
826527fffffffff,26.0,0.0,0.0,0.0,0.0
826587fffffffff,4.0,0.0,0.0,0.0,0.0
82658ffffffffff,19.0,0.0,0.0,2.0,0.0
82659ffffffffff,12.0,0.0,0.0,1.0,0.0
82685ffffffffff,6.0,0.0,0.0,0.0,0.0
826877fffffffff,3.0,0.0,0.0,0.0,0.0
826947fffffffff,38.0,0.0,0.0,0.0,1.0
82694ffffffffff,3.0,0.0,0.0,0.0,0.0
826ac7fffffffff,4.0,0.0,0.0,0.0,0.0
8272a7fffffffff,2.0,0.0,0.0,2.0,0.0
82731ffffffffff,1.0,0.0,0.0,0.0,0.0
827397fffffffff,2.0,0.0,0.0,0.0,0.0
82768ffffffffff,2.0,0.0,0.0,0.0,0.0
827a47fffffffff,1.0,0.0,0.0,0.0,0.0
827a4ffffffffff,2.0,0.0,0.0,0.0,0.0
827a67fffffffff,10.0,0.0,0.0,0.0,0.0
827a6ffffffffff,12.0,0.0,0.0,0.0,0.0
827acffffffffff,6.0,0.0,4.0,0.0,0.0
827b5ffffffffff,1.0,0.0,0.0,0.0,0.0
82845ffffffffff,2.0,0.0,0.0,0.0,0.0
828c6ffffffffff,8.0,0.0,0.0,0.0,0.0
828c97fffffffff,23.0,0.0,0.0,0.0,0.0
829487fffffffff,4.0,0.0,0.0,2.0,0.0
82962ffffffffff,3.0,0.0,0.0,0.0,0.0
829697fffffffff,4.0,0.0,0.0,0.0,0.0
829717fffffffff,2.0,0.0,0.0,0.0,0.0
829c27fffffffff,7.0,0.0,0.0,0.0,0.0
829c77fffffffff,5.0,0.0,0.0,0.0,0.0
82ac17fffffffff,6.0,0.0,0.0,0.0,0.0
82b887fffffffff,3.0,0.0,0.0,0.0,0.0
82b917fffffffff,2.0,0.0,0.0,0.0,0.0
82bb57fffffffff,47.0,0.0,0.0,5.0,0.0
82bcc7fffffffff,5.0,0.0,0.0,0.0,0.0
82bcdffffffffff,3.0,0.0,0.0,0.0,0.0
82bcf7fffffffff,2.0,0.0,0.0,0.0,0.0
82be0ffffffffff,14.0,0.0,0.0,0.0,0.0
82be1ffffffffff,4.0,0.0,0.0,0.0,0.0
82be47fffffffff,5.0,0.0,0.0,0.0,0.0
82be67fffffffff,17.0,0.0,0.0,0.0,0.0
82be6ffffffffff,2.0,0.0,0.0,0.0,0.0
82be77fffffffff,1.0,0.0,0.0,0.0,0.0
82be8ffffffffff,24.0,0.0,0.0,3.0,0.0
82beaffffffffff,2.0,0.0,0.0,0.0,0.0
82bec7fffffffff,1.0,0.0,0.0,0.0,0.0
82bef7fffffffff,1.0,0.0,0.0,0.0,0.0
82bf4ffffffffff,15.0,0.0,0.0,0.0,0.0
82c997fffffffff,11.0,0.0,0.0,0.0,0.0
82da97fffffffff,10.0,0.0,0.0,0.0,0.0
82daaffffffffff,2.0,0.0,0.0,0.0,0.0
82dab7fffffffff,9.0,0.0,0.0,0.0,0.0
