cell_id,Myiarchus tuberculifer,Myiarchus tuberculifer olivascens,Myiarchus tuberculifer [lawrenceii Group],Myiarchus tuberculifer tuberculifer/pallidus,Myiarchus tuberculifer nigriceps/atriceps
845f2bbffffffff,29.0,0.0,0.0,0.0,0.0
845f403ffffffff,15.0,0.0,0.0,0.0,0.0
845f407ffffffff,3.0,0.0,0.0,0.0,0.0
845f415ffffffff,6.0,0.0,0.0,0.0,0.0
845f42bffffffff,18.0,0.0,0.0,0.0,0.0
845f46bffffffff,2.0,0.0,0.0,0.0,0.0
845f483ffffffff,3.0,0.0,0.0,0.0,0.0
845f485ffffffff,1.0,0.0,0.0,0.0,0.0
845f487ffffffff,2.0,0.0,0.0,0.0,0.0
845f491ffffffff,3.0,0.0,0.0,0.0,0.0
845f4a3ffffffff,3.0,0.0,0.0,0.0,0.0
845f4a7ffffffff,4.0,0.0,0.0,0.0,0.0
845f4a9ffffffff,5.0,0.0,0.0,0.0,0.0
845f4abffffffff,15.0,0.0,0.0,0.0,0.0
845f4b3ffffffff,3.0,0.0,0.0,0.0,0.0
845f4b9ffffffff,6.0,0.0,0.0,0.0,0.0
845f4bdffffffff,16.0,0.0,0.0,0.0,0.0
845f4e7ffffffff,5.0,0.0,0.0,0.0,0.0
845f50bffffffff,12.0,0.0,0.0,0.0,0.0
845f581ffffffff,18.0,0.0,0.0,0.0,0.0
845f583ffffffff,107.0,0.0,0.0,0.0,0.0
845f5b9ffffffff,6.0,0.0,0.0,0.0,0.0
845f5d7ffffffff,3.0,0.0,0.0,0.0,0.0
845f683ffffffff,2.0,0.0,0.0,0.0,0.0
845f68bffffffff,4.0,0.0,0.0,0.0,0.0
845f709ffffffff,2.0,0.0,0.0,0.0,0.0
845f711ffffffff,21.0,0.0,0.0,0.0,0.0
845f713ffffffff,1.0,0.0,0.0,0.0,0.0
845f717ffffffff,1.0,0.0,0.0,0.0,0.0
845f755ffffffff,3.0,0.0,0.0,1.0,0.0
845f759ffffffff,25.0,0.0,0.0,0.0,0.0
845f75dffffffff,10.0,0.0,0.0,0.0,0.0
846601bffffffff,126.0,0.0,0.0,0.0,0.0
8466021ffffffff,26.0,0.0,0.0,0.0,0.0
8466023ffffffff,8.0,0.0,0.0,0.0,0.0
8466025ffffffff,8.0,0.0,0.0,0.0,0.0
8466029ffffffff,10.0,0.0,0.0,0.0,0.0
846603dffffffff,4.0,0.0,0.0,0.0,0.0
8466045ffffffff,18.0,0.0,0.0,0.0,0.0
8466047ffffffff,4.0,0.0,0.0,0.0,0.0
8466057ffffffff,2.0,0.0,0.0,0.0,0.0
8466061ffffffff,2.0,0.0,0.0,0.0,0.0
8466067ffffffff,13.0,0.0,0.0,0.0,0.0
846606bffffffff,11.0,0.0,0.0,0.0,0.0
8466081ffffffff,8.0,0.0,0.0,0.0,0.0
8466085ffffffff,16.0,0.0,0.0,0.0,0.0
8466087ffffffff,11.0,0.0,0.0,0.0,0.0
8466089ffffffff,11.0,0.0,0.0,0.0,0.0
846608dffffffff,263.0,0.0,0.0,0.0,0.0
8466091ffffffff,4.0,0.0,0.0,0.0,0.0
8466097ffffffff,24.0,0.0,0.0,0.0,0.0
8466099ffffffff,5.0,0.0,0.0,0.0,0.0
846609bffffffff,1.0,0.0,0.0,0.0,0.0
84660a1ffffffff,14.0,0.0,0.0,0.0,0.0
84660a3ffffffff,2.0,0.0,0.0,0.0,0.0
84660a7ffffffff,90.0,0.0,0.0,0.0,0.0
84660adffffffff,7.0,0.0,0.0,0.0,0.0
84660b3ffffffff,41.0,0.0,0.0,0.0,0.0
84660b5ffffffff,1.0,0.0,0.0,0.0,0.0
84660b7ffffffff,1.0,0.0,0.0,0.0,0.0
84660b9ffffffff,10.0,0.0,0.0,0.0,0.0
84660bbffffffff,2.0,0.0,0.0,0.0,0.0
84660bdffffffff,5.0,0.0,0.0,0.0,0.0
84660c1ffffffff,7.0,0.0,0.0,0.0,0.0
84660c7ffffffff,4.0,0.0,0.0,0.0,0.0
84660cbffffffff,36.0,0.0,0.0,0.0,0.0
84660cdffffffff,4.0,0.0,0.0,0.0,0.0
84660d1ffffffff,33.0,0.0,0.0,0.0,0.0
84660d3ffffffff,10.0,0.0,0.0,0.0,0.0
84660d9ffffffff,8.0,0.0,0.0,0.0,0.0
84660ddffffffff,11.0,0.0,0.0,0.0,0.0
84660e5ffffffff,1.0,0.0,0.0,0.0,0.0
84660e7ffffffff,15.0,0.0,0.0,0.0,0.0
84660ebffffffff,12.0,0.0,0.0,0.0,0.0
8466101ffffffff,3.0,0.0,0.0,0.0,0.0
8466103ffffffff,4.0,0.0,0.0,0.0,0.0
8466105ffffffff,5.0,0.0,0.0,0.0,0.0
8466107ffffffff,462.0,0.0,0.0,0.0,0.0
846610bffffffff,1.0,0.0,0.0,0.0,0.0
8466113ffffffff,28.0,0.0,0.0,0.0,0.0
8466115ffffffff,2.0,0.0,0.0,0.0,0.0
8466117ffffffff,11.0,0.0,0.0,0.0,0.0
8466119ffffffff,30.0,0.0,0.0,0.0,0.0
846611bffffffff,6.0,0.0,0.0,0.0,0.0
8466129ffffffff,26.0,0.0,0.0,0.0,0.0
8466131ffffffff,103.0,0.0,0.0,0.0,0.0
8466135ffffffff,16.0,0.0,0.0,0.0,0.0
8466139ffffffff,475.0,0.0,0.0,0.0,0.0
846613bffffffff,7.0,0.0,0.0,0.0,0.0
846613dffffffff,30.0,0.0,0.0,0.0,0.0
8466153ffffffff,12.0,0.0,0.0,0.0,0.0
846615bffffffff,4.0,0.0,0.0,0.0,0.0
8466163ffffffff,288.0,0.0,0.0,0.0,0.0
8466165ffffffff,115.0,0.0,0.0,0.0,0.0
8466167ffffffff,131.0,0.0,0.0,0.0,0.0
8466181ffffffff,15.0,0.0,0.0,0.0,0.0
8466183ffffffff,51.0,0.0,0.0,0.0,0.0
8466185ffffffff,6.0,0.0,0.0,0.0,0.0
8466189ffffffff,5.0,0.0,0.0,0.0,0.0
846618bffffffff,48.0,0.0,0.0,0.0,0.0
8466191ffffffff,22.0,0.0,0.0,0.0,0.0
8466193ffffffff,100.0,0.0,0.0,0.0,0.0
8466197ffffffff,16.0,0.0,0.0,0.0,0.0
8466199ffffffff,48.0,0.0,0.0,0.0,0.0
846619bffffffff,152.0,0.0,0.0,0.0,0.0
846619dffffffff,22.0,0.0,0.0,0.0,0.0
84661a5ffffffff,46.0,0.0,0.0,0.0,0.0
84661adffffffff,20.0,0.0,0.0,0.0,0.0
84661b1ffffffff,832.0,0.0,0.0,0.0,42.0
84661b3ffffffff,98.0,0.0,0.0,0.0,0.0
84661b7ffffffff,9.0,0.0,0.0,0.0,0.0
84661b9ffffffff,180.0,0.0,0.0,0.0,2.0
84661bbffffffff,207.0,0.0,0.0,0.0,0.0
84661bdffffffff,9.0,0.0,0.0,0.0,0.0
84661c1ffffffff,3.0,0.0,0.0,0.0,0.0
84661c3ffffffff,11.0,0.0,0.0,0.0,0.0
84661c5ffffffff,3.0,0.0,0.0,0.0,0.0
84661c9ffffffff,4.0,0.0,0.0,0.0,0.0
84661cbffffffff,3.0,0.0,0.0,0.0,0.0
84661cdffffffff,50.0,0.0,0.0,0.0,0.0
84661d1ffffffff,268.0,0.0,0.0,0.0,0.0
84661d3ffffffff,4.0,0.0,0.0,0.0,0.0
84661d5ffffffff,7.0,0.0,0.0,0.0,0.0
84661d7ffffffff,53.0,0.0,0.0,0.0,0.0
84661d9ffffffff,6.0,0.0,0.0,0.0,0.0
84661dbffffffff,12.0,0.0,0.0,0.0,0.0
84661ddffffffff,26.0,0.0,0.0,0.0,0.0
84661e9ffffffff,2.0,0.0,0.0,0.0,0.0
84661ebffffffff,84.0,0.0,0.0,0.0,0.0
8466201ffffffff,10.0,0.0,0.0,0.0,0.0
8466203ffffffff,7.0,0.0,0.0,0.0,0.0
8466205ffffffff,26.0,0.0,0.0,0.0,0.0
8466207ffffffff,10.0,0.0,0.0,0.0,0.0
846620bffffffff,41.0,0.0,0.0,0.0,0.0
8466211ffffffff,10.0,0.0,0.0,0.0,0.0
8466213ffffffff,13.0,0.0,0.0,0.0,0.0
8466217ffffffff,148.0,0.0,0.0,0.0,0.0
846621dffffffff,4.0,0.0,0.0,0.0,0.0
8466221ffffffff,6.0,0.0,0.0,0.0,0.0
8466225ffffffff,5.0,0.0,0.0,0.0,0.0
8466227ffffffff,6.0,0.0,0.0,0.0,0.0
846622bffffffff,1329.0,0.0,0.0,0.0,0.0
8466231ffffffff,2.0,0.0,0.0,0.0,0.0
8466239ffffffff,1.0,0.0,0.0,0.0,0.0
846623bffffffff,10.0,0.0,0.0,0.0,0.0
846623dffffffff,25.0,0.0,0.0,0.0,0.0
8466257ffffffff,21.0,0.0,0.0,0.0,0.0
8466291ffffffff,14.0,0.0,0.0,0.0,0.0
8466293ffffffff,3.0,0.0,0.0,0.0,0.0
8466299ffffffff,2.0,0.0,0.0,0.0,0.0
846629bffffffff,1.0,0.0,0.0,0.0,0.0
846629dffffffff,37.0,0.0,0.0,0.0,0.0
84662a7ffffffff,10.0,0.0,0.0,0.0,0.0
84662b1ffffffff,1.0,0.0,0.0,0.0,0.0
84662b5ffffffff,2.0,0.0,0.0,0.0,0.0
84662b7ffffffff,21.0,0.0,0.0,0.0,0.0
84662cdffffffff,3.0,0.0,0.0,0.0,0.0
84662d3ffffffff,58.0,0.0,0.0,0.0,0.0
84662dbffffffff,6.0,0.0,0.0,0.0,0.0
84662e1ffffffff,11.0,0.0,0.0,0.0,0.0
84662e5ffffffff,19.0,0.0,0.0,0.0,0.0
84662e9ffffffff,14.0,0.0,0.0,0.0,0.0
84662edffffffff,3.0,0.0,0.0,0.0,0.0
8466311ffffffff,8.0,0.0,0.0,0.0,0.0
8466313ffffffff,23.0,0.0,0.0,0.0,0.0
846631bffffffff,8.0,0.0,0.0,0.0,0.0
8466411ffffffff,24.0,0.0,0.0,0.0,0.0
8466415ffffffff,28.0,0.0,0.0,0.0,0.0
8466417ffffffff,1.0,0.0,0.0,0.0,0.0
846641dffffffff,35.0,0.0,0.0,0.0,0.0
8466505ffffffff,14.0,0.0,0.0,0.0,0.0
8466509ffffffff,6.0,0.0,0.0,0.0,0.0
8466521ffffffff,1.0,0.0,0.0,0.0,0.0
8466529ffffffff,27.0,0.0,0.0,0.0,0.0
846652dffffffff,84.0,0.0,0.0,0.0,0.0
8466545ffffffff,43.0,0.0,0.0,0.0,0.0
8466549ffffffff,7.0,0.0,0.0,0.0,0.0
846654bffffffff,5.0,0.0,0.0,0.0,0.0
8466561ffffffff,5.0,0.0,0.0,0.0,0.0
8466565ffffffff,15.0,0.0,0.0,0.0,0.0
8466569ffffffff,13.0,0.0,0.0,0.0,0.0
846656bffffffff,3.0,0.0,0.0,0.0,0.0
846656dffffffff,68.0,0.0,0.0,0.0,0.0
84665a3ffffffff,4.0,0.0,0.0,0.0,0.0
84665abffffffff,186.0,0.0,0.0,0.0,0.0
84665bdffffffff,102.0,0.0,0.0,0.0,0.0
84665e9ffffffff,71.0,0.0,0.0,0.0,0.0
8466623ffffffff,2.0,0.0,0.0,0.0,0.0
8466627ffffffff,3.0,0.0,0.0,0.0,0.0
8466631ffffffff,2.0,0.0,0.0,0.0,0.0
8466637ffffffff,3.0,0.0,0.0,0.0,0.0
8466639ffffffff,7.0,0.0,0.0,0.0,0.0
8466647ffffffff,9.0,0.0,0.0,0.0,0.0
846664dffffffff,6.0,0.0,0.0,0.0,0.0
84666b9ffffffff,4.0,0.0,0.0,0.0,0.0
84666c5ffffffff,9.0,0.0,0.0,0.0,0.0
84666e3ffffffff,2.0,0.0,0.0,0.0,0.0
8466701ffffffff,1.0,0.0,0.0,0.0,0.0
846670dffffffff,6.0,0.0,0.0,0.0,0.0
8466715ffffffff,4.0,0.0,0.0,0.0,0.0
8466725ffffffff,9.0,0.0,0.0,0.0,0.0
8466727ffffffff,80.0,0.0,0.0,0.0,0.0
8466735ffffffff,8.0,0.0,0.0,0.0,0.0
8466737ffffffff,1.0,0.0,0.0,0.0,0.0
846675dffffffff,12.0,0.0,0.0,0.0,0.0
8466763ffffffff,2.0,0.0,0.0,0.0,0.0
846676dffffffff,3.0,0.0,0.0,0.0,0.0
8466849ffffffff,3.0,0.0,0.0,0.0,0.0
8466a01ffffffff,59.0,0.0,0.0,0.0,0.0
8466a03ffffffff,10.0,0.0,0.0,0.0,0.0
8466a05ffffffff,17.0,0.0,0.0,0.0,0.0
8466a09ffffffff,2.0,0.0,0.0,0.0,0.0
8466a0bffffffff,1002.0,0.0,0.0,0.0,0.0
8466a15ffffffff,9.0,0.0,0.0,0.0,0.0
8466a17ffffffff,2.0,0.0,0.0,0.0,0.0
8466a1dffffffff,55.0,0.0,0.0,0.0,0.0
8466a25ffffffff,10.0,0.0,0.0,0.0,0.0
8466a29ffffffff,2.0,0.0,0.0,0.0,0.0
8466a2dffffffff,34.0,0.0,0.0,0.0,0.0
8466a31ffffffff,7.0,0.0,0.0,0.0,0.0
8466a33ffffffff,32.0,0.0,0.0,0.0,0.0
8466a35ffffffff,2.0,0.0,0.0,0.0,0.0
8466a37ffffffff,2.0,0.0,0.0,0.0,0.0
8466a39ffffffff,7.0,0.0,0.0,0.0,0.0
8466a3bffffffff,6.0,0.0,0.0,0.0,0.0
8466a3dffffffff,3.0,0.0,0.0,0.0,0.0
8466a51ffffffff,4367.0,0.0,0.0,0.0,0.0
8466a55ffffffff,63.0,0.0,0.0,0.0,0.0
8466a57ffffffff,494.0,0.0,0.0,0.0,0.0
8466a59ffffffff,24.0,0.0,0.0,0.0,0.0
8466a5bffffffff,630.0,0.0,0.0,0.0,0.0
8466a5dffffffff,118.0,0.0,0.0,0.0,0.0
8466a65ffffffff,542.0,0.0,0.0,0.0,0.0
8466a67ffffffff,15.0,0.0,0.0,0.0,0.0
8466b01ffffffff,261.0,0.0,0.0,0.0,0.0
8466b09ffffffff,459.0,0.0,0.0,0.0,0.0
8466b0bffffffff,981.0,0.0,0.0,0.0,0.0
8466b1dffffffff,19.0,0.0,0.0,0.0,0.0
8466b41ffffffff,1049.0,0.0,0.0,0.0,0.0
8466b43ffffffff,169.0,0.0,0.0,0.0,0.0
8466b45ffffffff,195.0,0.0,0.0,0.0,0.0
8466b47ffffffff,277.0,0.0,0.0,0.0,0.0
8466b49ffffffff,2449.0,0.0,0.0,0.0,0.0
8466b4bffffffff,19.0,0.0,0.0,0.0,0.0
8466b4dffffffff,2872.0,0.0,0.0,0.0,0.0
8466b51ffffffff,507.0,0.0,0.0,0.0,0.0
8466b53ffffffff,273.0,0.0,0.0,0.0,0.0
8466b55ffffffff,1214.0,0.0,0.0,0.0,0.0
8466b57ffffffff,109.0,0.0,0.0,0.0,0.0
8466b59ffffffff,225.0,0.0,0.0,0.0,0.0
8466b5bffffffff,192.0,0.0,0.0,0.0,0.0
8466b5dffffffff,89.0,0.0,0.0,0.0,0.0
8466b69ffffffff,15.0,0.0,0.0,0.0,0.0
8466c01ffffffff,32.0,0.0,0.0,0.0,0.0
8466c05ffffffff,15.0,0.0,0.0,0.0,0.0
8466c09ffffffff,2.0,0.0,0.0,0.0,0.0
8466c0dffffffff,155.0,0.0,0.0,0.0,0.0
8466c15ffffffff,3.0,0.0,0.0,0.0,0.0
8466c17ffffffff,2.0,0.0,0.0,0.0,0.0
8466c19ffffffff,5.0,0.0,0.0,0.0,0.0
8466c21ffffffff,179.0,0.0,0.0,0.0,0.0
8466c23ffffffff,33.0,0.0,0.0,0.0,0.0
8466c27ffffffff,44.0,0.0,0.0,0.0,0.0
8466c29ffffffff,70.0,0.0,0.0,0.0,0.0
8466c2bffffffff,15.0,0.0,0.0,0.0,0.0
8466c2dffffffff,58.0,0.0,0.0,0.0,0.0
8466c45ffffffff,6.0,0.0,0.0,0.0,0.0
8466c47ffffffff,14.0,0.0,0.0,0.0,0.0
8466c49ffffffff,15.0,0.0,0.0,0.0,0.0
8466c4bffffffff,4.0,0.0,0.0,0.0,0.0
8466c4dffffffff,4.0,0.0,0.0,0.0,0.0
8466c53ffffffff,5.0,0.0,0.0,0.0,0.0
8466c57ffffffff,36.0,0.0,0.0,0.0,0.0
8466c5bffffffff,13.0,0.0,0.0,0.0,0.0
8466c5dffffffff,64.0,0.0,0.0,0.0,0.0
8466c61ffffffff,1.0,0.0,0.0,0.0,0.0
8466c63ffffffff,37.0,0.0,0.0,0.0,0.0
8466c65ffffffff,4.0,0.0,0.0,0.0,0.0
8466c67ffffffff,6.0,0.0,0.0,0.0,0.0
8466c69ffffffff,1.0,0.0,0.0,0.0,0.0
8466c6bffffffff,1.0,0.0,0.0,0.0,0.0
8466c6dffffffff,212.0,0.0,0.0,0.0,0.0
8466cc5ffffffff,4.0,0.0,0.0,0.0,0.0
8466cdbffffffff,6.0,0.0,0.0,0.0,0.0
8466ce1ffffffff,24.0,0.0,0.0,0.0,0.0
8466ce9ffffffff,28.0,0.0,0.0,0.0,0.0
8466cedffffffff,5.0,0.0,0.0,0.0,0.0
8466d01ffffffff,4.0,0.0,0.0,0.0,0.0
8466d03ffffffff,19.0,0.0,0.0,0.0,0.0
8466d05ffffffff,22.0,0.0,0.0,0.0,0.0
8466d07ffffffff,30.0,0.0,0.0,0.0,0.0
8466d0bffffffff,59.0,0.0,0.0,0.0,0.0
8466d0dffffffff,38.0,0.0,0.0,0.0,0.0
8466d13ffffffff,5.0,0.0,0.0,0.0,0.0
8466d15ffffffff,1.0,0.0,0.0,0.0,0.0
8466d19ffffffff,8.0,0.0,0.0,0.0,0.0
8466d1bffffffff,149.0,0.0,0.0,0.0,0.0
8466d1dffffffff,2.0,0.0,0.0,0.0,0.0
8466d21ffffffff,4.0,0.0,0.0,0.0,0.0
8466d23ffffffff,13.0,0.0,0.0,0.0,2.0
8466d25ffffffff,4.0,0.0,0.0,0.0,0.0
8466d27ffffffff,34.0,0.0,0.0,0.0,2.0
8466d31ffffffff,2882.0,0.0,0.0,0.0,213.0
8466d33ffffffff,1.0,0.0,0.0,0.0,0.0
8466d35ffffffff,974.0,0.0,0.0,0.0,52.0
8466d37ffffffff,147.0,0.0,0.0,0.0,11.0
8466d39ffffffff,19.0,0.0,0.0,0.0,0.0
8466d3dffffffff,58.0,0.0,0.0,0.0,0.0
8466d47ffffffff,2.0,0.0,0.0,0.0,0.0
8466d49ffffffff,1.0,0.0,0.0,0.0,0.0
8466d53ffffffff,2.0,0.0,0.0,0.0,0.0
8466d55ffffffff,17.0,0.0,0.0,0.0,0.0
8466d57ffffffff,7.0,0.0,0.0,0.0,0.0
8466d5bffffffff,3.0,0.0,0.0,0.0,0.0
8466d81ffffffff,16.0,0.0,0.0,1.0,0.0
8466d85ffffffff,2.0,0.0,0.0,0.0,0.0
8466d8dffffffff,1.0,0.0,0.0,0.0,0.0
8466da1ffffffff,3.0,0.0,0.0,0.0,0.0
8466da5ffffffff,1.0,0.0,0.0,0.0,0.0
8466da7ffffffff,7.0,0.0,0.0,0.0,0.0
8466da9ffffffff,6.0,0.0,0.0,0.0,0.0
8466dadffffffff,55.0,0.0,0.0,0.0,5.0
8466db1ffffffff,6.0,0.0,0.0,0.0,0.0
8466db5ffffffff,4.0,0.0,0.0,0.0,0.0
8466dc3ffffffff,425.0,0.0,0.0,19.0,0.0
8466dc7ffffffff,13.0,0.0,0.0,0.0,0.0
8466dc9ffffffff,6.0,0.0,0.0,0.0,0.0
8466dcbffffffff,37.0,0.0,0.0,0.0,0.0
8466dcdffffffff,8.0,0.0,0.0,0.0,0.0
8466dd3ffffffff,3.0,0.0,0.0,0.0,0.0
8466dd5ffffffff,22.0,0.0,0.0,3.0,0.0
8466dd7ffffffff,2.0,0.0,0.0,0.0,0.0
8466ddbffffffff,4.0,0.0,0.0,2.0,0.0
8466dddffffffff,2.0,0.0,0.0,0.0,0.0
8466de1ffffffff,614.0,0.0,0.0,2.0,12.0
8466de3ffffffff,28.0,0.0,0.0,0.0,0.0
8466de7ffffffff,20.0,0.0,0.0,0.0,0.0
8466de9ffffffff,7.0,0.0,0.0,0.0,0.0
8466debffffffff,153.0,0.0,0.0,2.0,0.0
8466dedffffffff,4.0,0.0,0.0,0.0,0.0
8466e01ffffffff,3.0,0.0,0.0,0.0,0.0
8466e03ffffffff,47.0,0.0,0.0,0.0,0.0
8466e05ffffffff,5.0,0.0,0.0,0.0,0.0
8466e07ffffffff,2.0,0.0,0.0,0.0,0.0
8466e09ffffffff,1.0,0.0,0.0,0.0,0.0
8466e0bffffffff,102.0,0.0,0.0,0.0,0.0
8466e0dffffffff,32.0,0.0,0.0,0.0,0.0
8466e11ffffffff,15.0,0.0,0.0,0.0,0.0
8466e13ffffffff,6.0,0.0,0.0,0.0,0.0
8466e15ffffffff,75.0,0.0,0.0,0.0,0.0
8466e17ffffffff,11.0,0.0,0.0,0.0,0.0
8466e1dffffffff,56.0,0.0,0.0,0.0,0.0
8466e27ffffffff,2.0,0.0,0.0,0.0,0.0
8466e29ffffffff,3.0,0.0,0.0,0.0,0.0
8466e2dffffffff,26.0,0.0,0.0,0.0,0.0
8466e31ffffffff,1.0,0.0,0.0,0.0,0.0
8466e37ffffffff,5.0,0.0,0.0,0.0,0.0
8466e39ffffffff,22.0,0.0,0.0,0.0,0.0
8466e3bffffffff,31.0,0.0,0.0,0.0,0.0
8466e3dffffffff,14.0,0.0,0.0,0.0,0.0
8466e41ffffffff,33.0,0.0,0.0,0.0,0.0
8466e43ffffffff,3.0,0.0,0.0,0.0,0.0
8466e45ffffffff,26.0,0.0,0.0,0.0,0.0
8466e47ffffffff,34.0,0.0,0.0,0.0,0.0
8466e49ffffffff,20.0,0.0,0.0,0.0,0.0
8466e4bffffffff,2.0,0.0,0.0,0.0,0.0
8466e4dffffffff,3.0,0.0,0.0,0.0,0.0
8466e51ffffffff,42.0,0.0,0.0,0.0,0.0
8466e53ffffffff,42.0,0.0,0.0,0.0,0.0
8466e55ffffffff,9.0,0.0,0.0,0.0,0.0
8466e57ffffffff,502.0,0.0,0.0,0.0,0.0
8466e59ffffffff,278.0,0.0,0.0,0.0,0.0
8466e5bffffffff,18.0,0.0,0.0,0.0,0.0
8466e5dffffffff,1.0,0.0,0.0,0.0,0.0
8466e61ffffffff,8.0,0.0,0.0,0.0,0.0
8466e63ffffffff,37.0,0.0,0.0,0.0,0.0
8466e65ffffffff,474.0,0.0,0.0,0.0,0.0
8466e67ffffffff,82.0,0.0,0.0,0.0,0.0
8466e69ffffffff,95.0,0.0,0.0,0.0,0.0
8466e6bffffffff,7.0,0.0,0.0,0.0,0.0
8466e6dffffffff,75.0,0.0,0.0,0.0,0.0
8466e89ffffffff,1.0,0.0,0.0,0.0,0.0
8466e8dffffffff,3.0,0.0,0.0,0.0,0.0
8466e9bffffffff,1.0,0.0,0.0,0.0,0.0
8466eadffffffff,4.0,0.0,0.0,0.0,0.0
8466ec1ffffffff,5.0,0.0,0.0,0.0,0.0
8466ec5ffffffff,21.0,0.0,0.0,0.0,0.0
8466ec7ffffffff,75.0,0.0,0.0,0.0,0.0
8466ec9ffffffff,19.0,0.0,0.0,0.0,0.0
8466ecbffffffff,155.0,0.0,0.0,0.0,0.0
8466ee5ffffffff,80.0,0.0,0.0,0.0,0.0
8466ee7ffffffff,2.0,0.0,0.0,0.0,0.0
8466eebffffffff,2.0,0.0,0.0,0.0,0.0
8466eedffffffff,2.0,0.0,0.0,0.0,0.0
8466f01ffffffff,13.0,0.0,0.0,0.0,0.0
8466f03ffffffff,322.0,0.0,0.0,0.0,0.0
8466f0bffffffff,31.0,0.0,0.0,0.0,0.0
8466f11ffffffff,17.0,0.0,0.0,0.0,0.0
8466f13ffffffff,3.0,0.0,0.0,0.0,0.0
8466f15ffffffff,26.0,0.0,0.0,0.0,0.0
8466f17ffffffff,9.0,0.0,0.0,0.0,0.0
8466f19ffffffff,48.0,0.0,0.0,0.0,0.0
8466f1dffffffff,184.0,0.0,0.0,0.0,0.0
8466f35ffffffff,3.0,0.0,0.0,0.0,0.0
8466f3bffffffff,2.0,0.0,0.0,0.0,0.0
8466f51ffffffff,9.0,0.0,0.0,0.0,0.0
8466f53ffffffff,4.0,0.0,0.0,0.0,0.0
8466f57ffffffff,171.0,0.0,0.0,0.0,0.0
8466f59ffffffff,44.0,0.0,0.0,0.0,0.0
8466f5bffffffff,59.0,0.0,0.0,0.0,0.0
8466f5dffffffff,5.0,0.0,0.0,0.0,0.0
8467413ffffffff,232.0,0.0,0.0,0.0,0.0
8467417ffffffff,29.0,0.0,0.0,0.0,0.0
8467425ffffffff,148.0,0.0,0.0,0.0,0.0
8467427ffffffff,2.0,0.0,0.0,0.0,0.0
846742dffffffff,2.0,0.0,0.0,0.0,0.0
8467431ffffffff,2.0,0.0,0.0,0.0,0.0
8467433ffffffff,29.0,0.0,0.0,0.0,0.0
8467435ffffffff,3.0,0.0,0.0,0.0,0.0
8467437ffffffff,123.0,0.0,0.0,0.0,0.0
846743bffffffff,11.0,0.0,0.0,0.0,0.0
846743dffffffff,21.0,0.0,0.0,0.0,0.0
84674a7ffffffff,9.0,0.0,0.0,1.0,0.0
84674c5ffffffff,81.0,0.0,0.0,0.0,0.0
84674c7ffffffff,13.0,0.0,0.0,0.0,0.0
84674c9ffffffff,2.0,0.0,0.0,0.0,0.0
84674cdffffffff,44.0,0.0,0.0,0.0,0.0
84674ddffffffff,1.0,0.0,0.0,0.0,0.0
84674e1ffffffff,7.0,0.0,0.0,0.0,0.0
84674e5ffffffff,5.0,0.0,0.0,0.0,0.0
84674e9ffffffff,52.0,0.0,0.0,0.0,0.0
84674ebffffffff,2.0,0.0,0.0,0.0,0.0
84674edffffffff,78.0,0.0,0.0,0.0,0.0
8467519ffffffff,75.0,0.0,0.0,0.0,0.0
8467531ffffffff,7.0,0.0,0.0,0.0,0.0
8467535ffffffff,23.0,0.0,0.0,0.0,0.0
8467537ffffffff,14.0,0.0,0.0,0.0,0.0
8467551ffffffff,2.0,0.0,0.0,0.0,0.0
8467553ffffffff,3.0,0.0,0.0,0.0,0.0
8467585ffffffff,3.0,0.0,0.0,0.0,0.0
8467587ffffffff,1.0,0.0,0.0,0.0,0.0
846758dffffffff,4.0,0.0,0.0,0.0,0.0
8467591ffffffff,2.0,0.0,0.0,0.0,0.0
8467599ffffffff,33.0,0.0,0.0,0.0,0.0
84675a1ffffffff,2.0,0.0,0.0,0.0,0.0
84675a5ffffffff,36.0,0.0,0.0,0.0,0.0
84675a9ffffffff,7.0,0.0,0.0,0.0,0.0
84675abffffffff,48.0,0.0,0.0,0.0,0.0
84675b3ffffffff,1.0,0.0,0.0,0.0,0.0
84675c1ffffffff,12.0,0.0,0.0,0.0,0.0
84675c5ffffffff,7.0,0.0,0.0,0.0,0.0
84675c7ffffffff,22.0,0.0,0.0,0.0,0.0
84675c9ffffffff,1.0,0.0,0.0,0.0,0.0
84675cbffffffff,21.0,0.0,0.0,0.0,0.0
84675d5ffffffff,2.0,0.0,0.0,0.0,0.0
84675ddffffffff,6.0,0.0,0.0,0.0,0.0
84675e3ffffffff,10.0,0.0,0.0,0.0,0.0
84675e7ffffffff,3.0,0.0,0.0,0.0,0.0
84675ebffffffff,42.0,0.0,0.0,0.0,0.0
8467693ffffffff,2.0,0.0,0.0,0.0,0.0
84678b7ffffffff,4.0,0.0,0.0,0.0,0.0
8467903ffffffff,4.0,0.0,0.0,0.0,0.0
8467909ffffffff,20.0,0.0,0.0,0.0,0.0
846790bffffffff,2.0,0.0,0.0,0.0,0.0
846790dffffffff,37.0,0.0,0.0,0.0,0.0
8467913ffffffff,3.0,0.0,0.0,0.0,0.0
846791dffffffff,1.0,0.0,0.0,0.0,0.0
8467921ffffffff,7.0,0.0,0.0,0.0,0.0
8467923ffffffff,5.0,0.0,0.0,0.0,0.0
8467925ffffffff,7.0,0.0,0.0,0.0,0.0
