cell_id,Anser anser,Anser anser anser,Anser anser rubrirostris
84089d5ffffffff,1.0,0.0,0.0
84089d7ffffffff,7.0,0.0,0.0
84089d9ffffffff,13.0,0.0,0.0
84089dbffffffff,38.0,2.0,0.0
84089ddffffffff,16.0,0.0,0.0
84089e3ffffffff,77.0,2.0,0.0
84089e5ffffffff,8.0,0.0,0.0
84089e7ffffffff,18.0,2.0,0.0
84089ebffffffff,8.0,0.0,0.0
84089edffffffff,6.0,0.0,0.0
8408a15ffffffff,1.0,0.0,0.0
8408a31ffffffff,5.0,0.0,0.0
8408a3dffffffff,2.0,0.0,0.0
8408a67ffffffff,3.0,0.0,0.0
8408a69ffffffff,11.0,1.0,0.0
8408a6dffffffff,16.0,7.0,0.0
8408ae3ffffffff,6.0,2.0,0.0
8408b05ffffffff,25.0,2.0,0.0
8408b09ffffffff,14.0,2.0,0.0
8408b0dffffffff,52.0,6.0,0.0
8408b11ffffffff,119.0,8.0,0.0
8408b13ffffffff,4.0,2.0,0.0
8408b15ffffffff,70.0,1.0,0.0
8408b17ffffffff,16.0,0.0,0.0
8408b27ffffffff,1.0,0.0,0.0
8408b29ffffffff,4.0,0.0,0.0
8408b2dffffffff,2.0,1.0,0.0
8408b31ffffffff,9.0,0.0,0.0
8408b33ffffffff,36.0,0.0,0.0
8408b37ffffffff,19.0,2.0,0.0
8408b3bffffffff,4.0,4.0,0.0
8408b3dffffffff,29.0,8.0,0.0
8408b41ffffffff,16.0,6.0,0.0
8408b47ffffffff,11.0,0.0,0.0
8408b49ffffffff,2.0,0.0,0.0
8408b4dffffffff,15.0,2.0,0.0
8408b51ffffffff,12.0,5.0,0.0
8408b53ffffffff,2.0,0.0,0.0
8408b57ffffffff,6.0,0.0,0.0
8408b5bffffffff,8.0,2.0,0.0
8408b61ffffffff,3.0,0.0,0.0
8408b63ffffffff,1.0,1.0,0.0
8408b65ffffffff,1.0,0.0,0.0
8408b67ffffffff,3.0,0.0,0.0
8408b69ffffffff,1.0,0.0,0.0
8408b6bffffffff,2.0,0.0,0.0
8408b6dffffffff,1.0,0.0,0.0
8408c21ffffffff,4.0,2.0,0.0
8408c25ffffffff,1.0,0.0,0.0
8408c29ffffffff,3.0,2.0,0.0
8408c8bffffffff,5.0,0.0,0.0
8408c95ffffffff,2.0,0.0,0.0
8408c97ffffffff,2.0,0.0,0.0
8408cd7ffffffff,2.0,0.0,0.0
8408d09ffffffff,1.0,0.0,0.0
8408d19ffffffff,128.0,10.0,0.0
8408d1bffffffff,3.0,0.0,0.0
8408d39ffffffff,3.0,0.0,0.0
8408d49ffffffff,6.0,0.0,0.0
8408d51ffffffff,15.0,5.0,0.0
8408d53ffffffff,2.0,0.0,0.0
8408d55ffffffff,16.0,0.0,0.0
8408d57ffffffff,24.0,6.0,0.0
8408d81ffffffff,5.0,2.0,0.0
8408e9bffffffff,4.0,0.0,0.0
8408ed3ffffffff,47.0,0.0,0.0
8408ed7ffffffff,2.0,0.0,0.0
8408ed9ffffffff,1.0,0.0,0.0
8408edbffffffff,30.0,1.0,0.0
8408f25ffffffff,4.0,4.0,0.0
8408f29ffffffff,2.0,0.0,0.0
8408f61ffffffff,1.0,0.0,0.0
8408f63ffffffff,9.0,0.0,0.0
84094a7ffffffff,2.0,0.0,0.0
84094b1ffffffff,1.0,0.0,0.0
84094b3ffffffff,2.0,0.0,0.0
84094b5ffffffff,2.0,0.0,0.0
84094b7ffffffff,6.0,0.0,0.0
8409585ffffffff,11.0,0.0,0.0
8409587ffffffff,4.0,2.0,0.0
8409591ffffffff,4.0,0.0,0.0
8409595ffffffff,1.0,0.0,0.0
8409597ffffffff,1.0,0.0,0.0
8409599ffffffff,7.0,0.0,0.0
840959dffffffff,3.0,0.0,0.0
84095a7ffffffff,2.0,0.0,0.0
84095a9ffffffff,19.0,2.0,0.0
84095abffffffff,4.0,0.0,0.0
84095adffffffff,10.0,0.0,0.0
84095b1ffffffff,1.0,0.0,0.0
84095bbffffffff,3.0,0.0,0.0
84095e7ffffffff,2.0,0.0,0.0
8409805ffffffff,27.0,0.0,0.0
8409811ffffffff,6.0,0.0,0.0
8409819ffffffff,17.0,0.0,0.0
840981bffffffff,2.0,0.0,0.0
8409821ffffffff,72.0,2.0,0.0
8409823ffffffff,2.0,0.0,0.0
8409825ffffffff,10.0,0.0,0.0
8409829ffffffff,1.0,0.0,0.0
840982bffffffff,23.0,0.0,0.0
840982dffffffff,5.0,0.0,0.0
8409883ffffffff,2.0,2.0,0.0
8409893ffffffff,1.0,0.0,0.0
84098cdffffffff,1.0,0.0,0.0
84098d5ffffffff,2.0,0.0,0.0
8409911ffffffff,109.0,7.0,0.0
8409913ffffffff,7.0,0.0,0.0
8409917ffffffff,31.0,4.0,0.0
840991bffffffff,187.0,0.0,0.0
8409981ffffffff,14.0,0.0,0.0
8409983ffffffff,19.0,4.0,0.0
8409987ffffffff,10.0,0.0,0.0
840998bffffffff,2.0,2.0,0.0
8409991ffffffff,24.0,6.0,0.0
8409993ffffffff,220.0,44.0,0.0
8409995ffffffff,15.0,5.0,0.0
8409997ffffffff,35.0,12.0,0.0
8409999ffffffff,4.0,0.0,0.0
840999bffffffff,7.0,2.0,0.0
84099a3ffffffff,1.0,0.0,0.0
84099a7ffffffff,2.0,0.0,0.0
84099b1ffffffff,5.0,4.0,0.0
84099b5ffffffff,4.0,0.0,0.0
84099b9ffffffff,138.0,91.0,0.0
84099bdffffffff,30.0,14.0,0.0
84099d7ffffffff,2.0,2.0,0.0
84099e9ffffffff,77.0,2.0,0.0
84099ebffffffff,7.0,0.0,0.0
8409a09ffffffff,154.0,6.0,0.0
8409a41ffffffff,11.0,0.0,0.0
8409a43ffffffff,21.0,0.0,0.0
8409a45ffffffff,59.0,4.0,0.0
8409a47ffffffff,105.0,24.0,0.0
8409a4dffffffff,28.0,0.0,0.0
8409a55ffffffff,95.0,17.0,0.0
8409a69ffffffff,88.0,10.0,0.0
8409a6bffffffff,66.0,11.0,0.0
8409ab3ffffffff,5.0,0.0,0.0
840bb01ffffffff,3.0,0.0,0.0
841103bffffffff,6.0,0.0,0.0
8411059ffffffff,1.0,0.0,0.0
8411221ffffffff,7.0,0.0,0.0
8411261ffffffff,2.0,0.0,0.0
8411265ffffffff,2.0,0.0,0.0
8411267ffffffff,13.0,0.0,0.0
841126dffffffff,121.0,36.0,0.0
8411285ffffffff,2.0,0.0,0.0
8411309ffffffff,2.0,0.0,0.0
8411359ffffffff,1.0,0.0,0.0
841136bffffffff,3.0,0.0,0.0
841181bffffffff,1.0,0.0,0.0
84118cdffffffff,2.0,0.0,0.0
8411a63ffffffff,1.0,0.0,0.0
8411aa7ffffffff,4.0,0.0,0.0
8411ae3ffffffff,1.0,0.0,0.0
8414ae5ffffffff,2.0,0.0,0.0
8415901ffffffff,3.0,0.0,0.0
8415909ffffffff,2.0,0.0,0.0
8415913ffffffff,3.0,0.0,0.0
8415917ffffffff,5.0,0.0,0.0
8415923ffffffff,7.0,0.0,0.0
8415925ffffffff,1.0,0.0,0.0
8415927ffffffff,19.0,0.0,0.0
8415929ffffffff,25.0,0.0,0.0
841592bffffffff,25.0,0.0,0.0
841594dffffffff,1.0,0.0,0.0
8415953ffffffff,2.0,0.0,0.0
8415b31ffffffff,2.0,0.0,0.0
8415b33ffffffff,1.0,0.0,0.0
8415b39ffffffff,4.0,0.0,0.0
841804bffffffff,4.0,0.0,0.0
841805bffffffff,7.0,0.0,0.0
8418203ffffffff,5.0,2.0,0.0
8418233ffffffff,45.0,15.0,0.0
8418235ffffffff,2.0,0.0,0.0
8418237ffffffff,7.0,0.0,0.0
841823dffffffff,30.0,20.0,0.0
8418243ffffffff,5.0,0.0,0.0
8418251ffffffff,12.0,2.0,0.0
8418253ffffffff,4.0,0.0,0.0
841825bffffffff,3.0,0.0,0.0
8418285ffffffff,4.0,0.0,0.0
8418289ffffffff,2.0,0.0,0.0
841828bffffffff,163.0,28.0,0.0
8418299ffffffff,1.0,0.0,0.0
84182a1ffffffff,2.0,0.0,0.0
84182a3ffffffff,21.0,6.0,0.0
84182a7ffffffff,8.0,0.0,0.0
84182c3ffffffff,10.0,0.0,0.0
84182c7ffffffff,1.0,0.0,0.0
84182c9ffffffff,3.0,0.0,0.0
84182cbffffffff,140.0,50.0,0.0
84182d3ffffffff,2.0,0.0,0.0
84182d5ffffffff,24.0,3.0,0.0
84182e3ffffffff,2.0,0.0,0.0
84182e5ffffffff,10.0,4.0,0.0
84182e7ffffffff,3.0,0.0,0.0
84182e9ffffffff,40.0,6.0,0.0
84182edffffffff,2.0,0.0,0.0
8418443ffffffff,6.0,0.0,0.0
8418447ffffffff,2.0,2.0,0.0
8418459ffffffff,3.0,0.0,0.0
841845bffffffff,7.0,0.0,0.0
841845dffffffff,19.0,0.0,0.0
8418491ffffffff,7.0,0.0,0.0
8418495ffffffff,471.0,0.0,0.0
8418497ffffffff,4.0,0.0,0.0
841849dffffffff,164.0,4.0,0.0
84184a3ffffffff,2.0,0.0,0.0
84184b1ffffffff,235.0,4.0,0.0
84184b3ffffffff,54.0,0.0,0.0
84184b5ffffffff,22.0,0.0,0.0
84184b7ffffffff,210.0,1.0,0.0
84184b9ffffffff,12.0,0.0,0.0
84184bbffffffff,16.0,0.0,0.0
84184bdffffffff,19.0,0.0,0.0
84184c3ffffffff,4.0,2.0,0.0
84184d5ffffffff,1.0,1.0,0.0
84184ddffffffff,54.0,1.0,0.0
8418597ffffffff,1.0,0.0,0.0
84185b5ffffffff,1.0,0.0,0.0
84185bbffffffff,19.0,0.0,0.0
841860dffffffff,9.0,4.0,0.0
8418623ffffffff,1.0,0.0,0.0
841862bffffffff,2.0,0.0,0.0
8418639ffffffff,1.0,0.0,0.0
841863dffffffff,4.0,0.0,0.0
841865dffffffff,4.0,0.0,0.0
8418693ffffffff,2.0,0.0,0.0
84186a1ffffffff,17.0,0.0,0.0
84186a3ffffffff,7.0,0.0,0.0
84186a5ffffffff,1.0,0.0,0.0
84186adffffffff,5.0,0.0,0.0
84186b7ffffffff,5.0,0.0,0.0
84186c1ffffffff,2.0,0.0,0.0
84186c3ffffffff,11.0,0.0,0.0
84186c5ffffffff,6.0,0.0,0.0
84186c9ffffffff,33.0,0.0,0.0
84186cbffffffff,1.0,0.0,0.0
84186d5ffffffff,5.0,0.0,0.0
84186ddffffffff,2.0,0.0,0.0
84186edffffffff,4.0,0.0,0.0
841870dffffffff,38.0,5.0,0.0
8418717ffffffff,2.0,0.0,0.0
8418741ffffffff,4.0,4.0,0.0
8418747ffffffff,13.0,0.0,0.0
8419013ffffffff,61.0,2.0,0.0
8419017ffffffff,4.0,0.0,0.0
841901bffffffff,35.0,4.0,0.0
8419081ffffffff,70.0,0.0,0.0
8419083ffffffff,150.0,5.0,0.0
8419087ffffffff,38.0,4.0,0.0
8419089ffffffff,48.0,5.0,0.0
841908bffffffff,13.0,0.0,0.0
841908dffffffff,29.0,9.0,0.0
8419091ffffffff,4.0,2.0,0.0
8419093ffffffff,10.0,0.0,0.0
8419095ffffffff,32.0,5.0,0.0
8419097ffffffff,9.0,0.0,0.0
8419099ffffffff,11.0,0.0,0.0
841909bffffffff,34.0,0.0,0.0
841909dffffffff,25.0,2.0,0.0
84190a9ffffffff,32.0,5.0,0.0
84190b1ffffffff,20.0,5.0,0.0
84190b3ffffffff,92.0,13.0,0.0
84190b9ffffffff,66.0,0.0,0.0
84190bbffffffff,86.0,13.0,0.0
84190bdffffffff,7.0,0.0,0.0
84190c1ffffffff,27.0,0.0,0.0
84190c3ffffffff,3.0,0.0,0.0
84190c5ffffffff,30.0,5.0,0.0
84190c7ffffffff,74.0,7.0,0.0
84190c9ffffffff,12.0,0.0,0.0
84190cbffffffff,4.0,0.0,0.0
84190cdffffffff,3.0,0.0,0.0
84190d1ffffffff,87.0,0.0,0.0
84190d3ffffffff,14.0,0.0,0.0
84190d5ffffffff,10.0,4.0,0.0
84190d9ffffffff,389.0,29.0,0.0
84190dbffffffff,5.0,0.0,0.0
84190ddffffffff,24.0,2.0,0.0
84190e1ffffffff,55.0,10.0,0.0
84190e3ffffffff,74.0,10.0,0.0
84190e9ffffffff,32.0,1.0,0.0
84190ebffffffff,55.0,1.0,0.0
8419229ffffffff,4.0,0.0,0.0
8419261ffffffff,84.0,4.0,0.0
8419265ffffffff,76.0,3.0,0.0
8419267ffffffff,11.0,5.0,0.0
8419269ffffffff,2.0,0.0,0.0
841926dffffffff,51.0,9.0,0.0
8419281ffffffff,47.0,0.0,0.0
8419283ffffffff,3.0,2.0,0.0
8419287ffffffff,4.0,0.0,0.0
8419289ffffffff,37.0,0.0,0.0
841928dffffffff,91.0,4.0,0.0
8419293ffffffff,10.0,0.0,0.0
84192a1ffffffff,9.0,4.0,0.0
84192a3ffffffff,24.0,2.0,0.0
84192a7ffffffff,31.0,9.0,0.0
84192abffffffff,15.0,10.0,0.0
84192b1ffffffff,98.0,78.0,0.0
84192b3ffffffff,49.0,15.0,0.0
84192b5ffffffff,123.0,114.0,0.0
84192b7ffffffff,76.0,23.0,0.0
84192bbffffffff,34.0,2.0,0.0
84192bdffffffff,11.0,5.0,0.0
84192c3ffffffff,21.0,0.0,0.0
84192c7ffffffff,15.0,0.0,0.0
84192cbffffffff,40.0,0.0,0.0
8419401ffffffff,504.0,53.0,0.0
8419403ffffffff,175.0,24.0,0.0
8419405ffffffff,459.0,22.0,0.0
8419407ffffffff,105.0,10.0,0.0
841940dffffffff,84.0,12.0,0.0
8419411ffffffff,1053.0,117.0,0.0
8419413ffffffff,998.0,132.0,0.0
8419415ffffffff,2220.0,281.0,0.0
8419417ffffffff,305.0,10.0,0.0
841941bffffffff,337.0,40.0,0.0
841941dffffffff,11.0,0.0,0.0
8419421ffffffff,327.0,43.0,0.0
8419423ffffffff,205.0,18.0,0.0
8419425ffffffff,45.0,15.0,0.0
8419427ffffffff,113.0,65.0,0.0
8419429ffffffff,190.0,6.0,0.0
841942bffffffff,503.0,248.0,0.0
841942dffffffff,165.0,27.0,0.0
8419431ffffffff,212.0,18.0,0.0
8419433ffffffff,427.0,14.0,0.0
8419435ffffffff,426.0,70.0,0.0
8419437ffffffff,868.0,57.0,0.0
8419439ffffffff,402.0,46.0,0.0
841943bffffffff,324.0,23.0,0.0
841943dffffffff,213.0,107.0,0.0
8419461ffffffff,79.0,0.0,0.0
8419463ffffffff,21.0,0.0,0.0
8419465ffffffff,121.0,7.0,0.0
8419467ffffffff,87.0,10.0,0.0
841946bffffffff,93.0,0.0,0.0
841946dffffffff,2.0,0.0,0.0
8419481ffffffff,4.0,4.0,0.0
8419483ffffffff,2.0,0.0,0.0
8419485ffffffff,446.0,56.0,0.0
841948bffffffff,51.0,17.0,0.0
841948dffffffff,391.0,110.0,0.0
8419495ffffffff,4.0,0.0,0.0
8419497ffffffff,4.0,2.0,0.0
8419499ffffffff,8.0,1.0,0.0
84194a1ffffffff,87.0,2.0,0.0
84194a5ffffffff,665.0,7.0,0.0
84194a7ffffffff,2.0,0.0,0.0
84194a9ffffffff,108.0,10.0,0.0
84194abffffffff,295.0,38.0,0.0
84194adffffffff,1156.0,55.0,0.0
84194b9ffffffff,122.0,28.0,0.0
84194bbffffffff,14.0,4.0,0.0
84194c5ffffffff,1045.0,36.0,0.0
84194d1ffffffff,36.0,0.0,0.0
84194d3ffffffff,39.0,14.0,0.0
84194d5ffffffff,26.0,4.0,0.0
84194d7ffffffff,59.0,4.0,0.0
84194d9ffffffff,270.0,27.0,0.0
84194dbffffffff,224.0,3.0,0.0
84194ddffffffff,239.0,17.0,0.0
84194e1ffffffff,193.0,45.0,0.0
84194e3ffffffff,259.0,41.0,0.0
84194e5ffffffff,257.0,4.0,0.0
84194e7ffffffff,1095.0,40.0,0.0
84194e9ffffffff,233.0,15.0,0.0
84194ebffffffff,139.0,2.0,0.0
84194edffffffff,668.0,12.0,0.0
8419501ffffffff,199.0,6.0,0.0
8419507ffffffff,103.0,0.0,0.0
8419509ffffffff,2.0,0.0,0.0
841950bffffffff,2.0,2.0,0.0
841950dffffffff,2.0,0.0,0.0
8419511ffffffff,103.0,12.0,0.0
8419513ffffffff,137.0,29.0,0.0
8419517ffffffff,75.0,18.0,0.0
8419519ffffffff,118.0,19.0,0.0
841951bffffffff,153.0,14.0,0.0
8419527ffffffff,39.0,7.0,0.0
8419529ffffffff,43.0,0.0,0.0
841952dffffffff,18.0,0.0,0.0
8419531ffffffff,92.0,15.0,0.0
8419533ffffffff,16.0,0.0,0.0
841953bffffffff,114.0,3.0,0.0
8419541ffffffff,1.0,0.0,0.0
8419543ffffffff,29.0,5.0,0.0
8419545ffffffff,6.0,0.0,0.0
8419547ffffffff,19.0,0.0,0.0
8419549ffffffff,4.0,2.0,0.0
841954bffffffff,8.0,0.0,0.0
841954dffffffff,4.0,0.0,0.0
8419551ffffffff,5.0,0.0,0.0
8419553ffffffff,8.0,0.0,0.0
8419555ffffffff,77.0,11.0,0.0
8419557ffffffff,263.0,75.0,0.0
8419559ffffffff,48.0,8.0,0.0
841955bffffffff,29.0,5.0,0.0
841955dffffffff,23.0,5.0,0.0
8419561ffffffff,2.0,2.0,0.0
8419563ffffffff,6.0,2.0,0.0
8419565ffffffff,286.0,4.0,0.0
841956bffffffff,2.0,0.0,0.0
841956dffffffff,9.0,0.0,0.0
8419581ffffffff,338.0,6.0,0.0
8419583ffffffff,11.0,1.0,0.0
8419585ffffffff,3.0,2.0,0.0
8419587ffffffff,26.0,0.0,0.0
8419589ffffffff,67.0,4.0,0.0
841958bffffffff,29.0,4.0,0.0
8419591ffffffff,199.0,18.0,0.0
8419595ffffffff,21.0,0.0,0.0
8419597ffffffff,244.0,0.0,0.0
8419599ffffffff,21.0,0.0,0.0
841959bffffffff,89.0,2.0,0.0
841959dffffffff,6.0,0.0,0.0
84195a1ffffffff,27.0,3.0,0.0
84195a5ffffffff,4.0,0.0,0.0
84195a7ffffffff,2.0,2.0,0.0
84195a9ffffffff,2.0,0.0,0.0
84195abffffffff,16.0,2.0,0.0
84195adffffffff,4.0,0.0,0.0
84195b1ffffffff,4.0,0.0,0.0
84195b5ffffffff,6.0,0.0,0.0
84195b9ffffffff,86.0,8.0,0.0
84195bbffffffff,7.0,1.0,0.0
84195c1ffffffff,117.0,14.0,0.0
84195c3ffffffff,65.0,0.0,0.0
84195c5ffffffff,40.0,2.0,0.0
84195c7ffffffff,250.0,139.0,0.0
84195c9ffffffff,373.0,22.0,0.0
84195cbffffffff,190.0,2.0,0.0
84195cdffffffff,17.0,0.0,0.0
84195d1ffffffff,263.0,5.0,0.0
84195d3ffffffff,243.0,6.0,0.0
84195d5ffffffff,265.0,1.0,0.0
84195d7ffffffff,53.0,0.0,0.0
84195d9ffffffff,472.0,49.0,0.0
84195dbffffffff,123.0,5.0,0.0
84195ddffffffff,26.0,0.0,0.0
84195e1ffffffff,17.0,0.0,0.0
84195e5ffffffff,1.0,0.0,0.0
84195e9ffffffff,6.0,0.0,0.0
84195ebffffffff,8.0,2.0,0.0
84195edffffffff,6.0,0.0,0.0
8419681ffffffff,90.0,21.0,0.0
8419683ffffffff,299.0,87.0,0.0
8419689ffffffff,897.0,99.0,0.0
841968bffffffff,166.0,30.0,0.0
8419691ffffffff,251.0,24.0,0.0
8419693ffffffff,630.0,57.0,0.0
8419695ffffffff,450.0,42.0,0.0
8419697ffffffff,505.0,67.0,0.0
8419699ffffffff,140.0,0.0,0.0
841969bffffffff,185.0,10.0,0.0
841969dffffffff,666.0,77.0,0.0
84196b1ffffffff,90.0,14.0,0.0
84196b3ffffffff,313.0,53.0,0.0
84196b7ffffffff,70.0,9.0,0.0
84196b9ffffffff,82.0,7.0,0.0
84196bbffffffff,432.0,46.0,0.0
84196c3ffffffff,8.0,0.0,0.0
84196cbffffffff,2.0,0.0,0.0
84196d1ffffffff,73.0,0.0,0.0
84196d3ffffffff,301.0,27.0,0.0
84196d5ffffffff,181.0,11.0,0.0
84196d7ffffffff,80.0,2.0,0.0
84196d9ffffffff,288.0,12.0,0.0
84196dbffffffff,174.0,3.0,0.0
84196ddffffffff,327.0,23.0,0.0
8419721ffffffff,177.0,20.0,0.0
