cell_id,Progne subis,Progne subis subis/arboricola,Progne subis hesperia
822a2ffffffffff,2.0,0.0,0.0
822a37fffffffff,904.0,7.0,0.0
822a4ffffffffff,7.0,0.0,0.0
822a87fffffffff,53.0,0.0,0.0
822a8ffffffffff,62.0,0.0,0.0
822a97fffffffff,60.0,0.0,0.0
822a9ffffffffff,28.0,0.0,0.0
822aa7fffffffff,196.0,0.0,0.0
822aaffffffffff,1038.0,47.0,0.0
822ab7fffffffff,1316.0,719.0,0.0
822ac7fffffffff,8.0,0.0,0.0
822ad7fffffffff,7.0,0.0,0.0
822af7fffffffff,79.0,0.0,0.0
822b07fffffffff,16.0,0.0,0.0
822b0ffffffffff,92.0,0.0,0.0
822b17fffffffff,95.0,0.0,0.0
822b1ffffffffff,226.0,0.0,0.0
822b2ffffffffff,18.0,0.0,0.0
822b87fffffffff,66.0,5.0,0.0
822b8ffffffffff,176.0,92.0,0.0
822b97fffffffff,3.0,0.0,0.0
822b9ffffffffff,417.0,150.0,0.0
822ba7fffffffff,2.0,0.0,0.0
822baffffffffff,422.0,0.0,0.0
824417fffffffff,158.0,2.0,0.0
82441ffffffffff,376.0,3.0,0.0
824437fffffffff,11.0,0.0,0.0
824447fffffffff,99.0,0.0,0.0
82444ffffffffff,33.0,0.0,0.0
824457fffffffff,101.0,1.0,0.0
82445ffffffffff,5.0,0.0,0.0
82446ffffffffff,130.0,2.0,0.0
824477fffffffff,2.0,0.0,0.0
824487fffffffff,26.0,0.0,0.0
8244a7fffffffff,19.0,1.0,0.0
8244affffffffff,79.0,1.0,0.0
8244b7fffffffff,7.0,0.0,0.0
8244c7fffffffff,65.0,0.0,0.0
8244cffffffffff,69.0,0.0,0.0
8244d7fffffffff,31.0,0.0,0.0
8244dffffffffff,30.0,0.0,0.0
8244e7fffffffff,29.0,0.0,0.0
8244effffffffff,11.0,0.0,0.0
8244f7fffffffff,246.0,0.0,0.0
824507fffffffff,43.0,0.0,0.0
82450ffffffffff,8.0,0.0,0.0
82451ffffffffff,2.0,0.0,0.0
824527fffffffff,29.0,0.0,0.0
82452ffffffffff,63.0,0.0,0.0
824537fffffffff,5.0,0.0,0.0
824577fffffffff,5.0,0.0,0.0
824587fffffffff,5.0,0.0,0.0
82458ffffffffff,5.0,0.0,0.0
82459ffffffffff,2.0,0.0,0.0
8245a7fffffffff,27.0,0.0,0.0
8245b7fffffffff,3.0,0.0,0.0
82480ffffffffff,1.0,0.0,0.0
824827fffffffff,1.0,0.0,0.0
82482ffffffffff,30.0,0.0,0.0
824837fffffffff,3.0,0.0,0.0
824847fffffffff,12.0,0.0,0.0
82485ffffffffff,47.0,0.0,0.0
824877fffffffff,8.0,0.0,0.0
824887fffffffff,23.0,0.0,0.0
82488ffffffffff,47.0,0.0,0.0
824897fffffffff,67.0,0.0,0.0
82489ffffffffff,197.0,0.0,0.0
8248b7fffffffff,131.0,1.0,0.0
8248c7fffffffff,16.0,0.0,0.0
8248cffffffffff,23.0,7.0,0.0
8248d7fffffffff,27.0,0.0,0.0
8248dffffffffff,34.0,0.0,0.0
8248e7fffffffff,4.0,0.0,0.0
8248effffffffff,448.0,0.0,96.0
8248f7fffffffff,2.0,0.0,0.0
824997fffffffff,45.0,0.0,0.0
8249affffffffff,3.0,0.0,0.0
824c87fffffffff,3.0,0.0,0.0
824caffffffffff,1.0,0.0,0.0
825e47fffffffff,1.0,1.0,0.0
825e5ffffffffff,4.0,0.0,0.0
825f17fffffffff,1.0,0.0,0.0
825f47fffffffff,1.0,0.0,0.0
826617fffffffff,13.0,0.0,0.0
82661ffffffffff,2.0,0.0,0.0
826627fffffffff,2.0,0.0,0.0
82662ffffffffff,23.0,0.0,0.0
8266a7fffffffff,74.0,0.0,0.0
8266b7fffffffff,5.0,0.0,0.0
8266d7fffffffff,14.0,0.0,0.0
8266dffffffffff,14.0,0.0,0.0
8266e7fffffffff,1.0,0.0,0.0
826747fffffffff,4.0,0.0,0.0
82674ffffffffff,3.0,0.0,0.0
826757fffffffff,4.0,0.0,0.0
82675ffffffffff,4.0,0.0,0.0
826777fffffffff,7.0,0.0,0.0
826787fffffffff,2.0,0.0,0.0
82679ffffffffff,31.0,0.0,0.0
8267a7fffffffff,4.0,0.0,0.0
826c5ffffffffff,5.0,0.0,0.0
826c67fffffffff,12.0,0.0,0.0
826d07fffffffff,15.0,0.0,0.0
826d2ffffffffff,11.0,0.0,0.0
826d37fffffffff,36.0,0.0,0.0
826d67fffffffff,3.0,0.0,0.0
826d6ffffffffff,23.0,0.0,0.0
826d77fffffffff,3.0,0.0,0.0
828037fffffffff,3.0,0.0,0.0
828127fffffffff,5.0,0.0,0.0
828a47fffffffff,10.0,0.0,0.0
828aaffffffffff,2.0,0.0,0.0
828af7fffffffff,10.0,0.0,0.0
828b67fffffffff,8.0,0.0,0.0
828b9ffffffffff,4.0,0.0,0.0
828f57fffffffff,3.0,0.0,0.0
828fa7fffffffff,6.0,0.0,0.0
82a80ffffffffff,3.0,0.0,0.0
82a81ffffffffff,15.0,0.0,0.0
82a857fffffffff,2.0,0.0,0.0
82a897fffffffff,3.0,0.0,0.0
82a8a7fffffffff,1.0,0.0,0.0
82c2f7fffffffff,2.0,0.0,0.0
