cell_id,Pipilo maculatus,Pipilo maculatus [oregonus Group],Pipilo maculatus arcticus,Pipilo maculatus [maculatus Group],Pipilo maculatus macronyx,Pipilo maculatus socorroensis
832892fffffffff,24.0,0.0,0.0,10.0,0.0,0.0
832893fffffffff,34.0,0.0,1.0,1.0,0.0,0.0
832894fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832898fffffffff,17.0,0.0,0.0,4.0,0.0,0.0
832899fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83289bfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83289dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83289efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8328a9fffffffff,8.0,5.0,0.0,0.0,0.0,0.0
8328abfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8328adfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328b2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8328b3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8328b6fffffffff,6.0,0.0,0.0,3.0,0.0,0.0
8328c2fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8328c6fffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8328d0fffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8328d1fffffffff,36.0,1.0,0.0,27.0,0.0,0.0
8328d2fffffffff,2.0,0.0,0.0,1.0,0.0,0.0
8328d3fffffffff,20.0,3.0,0.0,3.0,0.0,0.0
8328d5fffffffff,22.0,0.0,0.0,20.0,0.0,0.0
8328d6fffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8328d8fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8328d9fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8328dcfffffffff,8.0,0.0,2.0,6.0,0.0,0.0
8328defffffffff,67.0,19.0,0.0,44.0,0.0,0.0
8328f0fffffffff,78.0,58.0,0.0,3.0,0.0,0.0
8328f2fffffffff,8.0,0.0,0.0,4.0,0.0,0.0
8328f3fffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8328f4fffffffff,16.0,4.0,0.0,0.0,0.0,0.0
8328f5fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8328f6fffffffff,6.0,0.0,0.0,4.0,0.0,0.0
832912fffffffff,23.0,23.0,0.0,0.0,0.0,0.0
832913fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83291afffffffff,14.0,4.0,0.0,0.0,0.0,0.0
832981fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
832984fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832985fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832986fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
832989fffffffff,7.0,0.0,0.0,1.0,0.0,0.0
83298bfffffffff,3.0,0.0,0.0,3.0,0.0,0.0
83298cfffffffff,10.0,7.0,0.0,0.0,0.0,0.0
83298dfffffffff,2.0,1.0,0.0,1.0,0.0,0.0
832990fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832991fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832993fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832994fffffffff,3.0,0.0,0.0,3.0,0.0,0.0
832995fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8329a0fffffffff,31.0,2.0,0.0,0.0,0.0,0.0
8329a1fffffffff,6.0,2.0,0.0,0.0,0.0,0.0
8329a2fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8329a3fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8329a4fffffffff,317.0,300.0,0.0,0.0,0.0,0.0
8329a5fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8329a6fffffffff,173.0,44.0,0.0,0.0,0.0,0.0
8329a8fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8329a9fffffffff,20.0,5.0,0.0,0.0,0.0,0.0
8329abfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8329adfffffffff,7.0,2.0,0.0,0.0,0.0,0.0
8329aefffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8329b0fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8329b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8329b2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8329b3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8329b5fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8329b6fffffffff,24.0,0.0,0.0,19.0,0.0,0.0
832a10fffffffff,34.0,0.0,6.0,0.0,0.0,0.0
832a13fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832a30fffffffff,83.0,0.0,4.0,0.0,0.0,0.0
832a32fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832a33fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832a94fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832a95fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832aadfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832ab0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832ab2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832ab3fffffffff,30.0,1.0,0.0,0.0,0.0,0.0
832ab4fffffffff,77.0,0.0,0.0,0.0,0.0,0.0
832ab5fffffffff,13.0,0.0,1.0,0.0,0.0,0.0
832b0afffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832b12fffffffff,13.0,0.0,7.0,0.0,0.0,0.0
832b16fffffffff,58.0,0.0,0.0,0.0,0.0,0.0
832b23fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832b31fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
832b98fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b9bfffffffff,25.0,0.0,0.0,0.0,0.0,0.0
832b9dfffffffff,139.0,0.0,0.0,0.0,0.0,0.0
832ba0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832ba5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832ba8fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
832bacfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832baefffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834440fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834444fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834445fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
834446fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834448fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83444cfffffffff,23.0,0.0,0.0,0.0,0.0,0.0
83444dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83444efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834455fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83445bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834463fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
834469fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83446cfffffffff,37.0,0.0,0.0,0.0,0.0,0.0
83446dfffffffff,41.0,0.0,0.0,0.0,0.0,0.0
83446efffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8344a1fffffffff,63.0,0.0,4.0,0.0,0.0,0.0
8344c1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344cdfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344e6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83482efffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834833fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834842fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
834843fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83484afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834855fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834859fffffffff,64.0,48.0,0.0,0.0,0.0,0.0
83485bfffffffff,25.0,0.0,0.0,0.0,0.0,0.0
83485cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83485dfffffffff,19.0,0.0,0.0,0.0,0.0,0.0
834882fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834883fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834886fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834890fffffffff,115.0,0.0,0.0,0.0,0.0,0.0
834892fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834893fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
834895fffffffff,70.0,0.0,0.0,0.0,0.0,0.0
834898fffffffff,55.0,0.0,4.0,0.0,0.0,0.0
834899fffffffff,6.0,0.0,2.0,0.0,0.0,0.0
83489afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83489cfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83489dfffffffff,30.0,0.0,21.0,0.0,0.0,0.0
83489efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8348a0fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8348a2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8348abfffffffff,6.0,0.0,0.0,4.0,0.0,0.0
8348b1fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8348b2fffffffff,19.0,0.0,4.0,0.0,0.0,0.0
8348b3fffffffff,90.0,0.0,0.0,0.0,0.0,0.0
8348c1fffffffff,21.0,0.0,0.0,11.0,0.0,0.0
8348c5fffffffff,17.0,0.0,0.0,8.0,0.0,0.0
8348c6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8348cafffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8348ccfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8348cdfffffffff,34.0,0.0,0.0,9.0,0.0,0.0
8348d2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8348d3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348d4fffffffff,9.0,0.0,0.0,5.0,0.0,0.0
8348d8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8348dcfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8348defffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348e3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348e8fffffffff,121.0,0.0,0.0,22.0,0.0,0.0
8348eafffffffff,15.0,0.0,0.0,5.0,0.0,0.0
8348ebfffffffff,55.0,0.0,0.0,13.0,0.0,0.0
8348ecfffffffff,32.0,0.0,0.0,4.0,0.0,0.0
8348eefffffffff,61.0,0.0,0.0,24.0,0.0,0.0
8348f2fffffffff,10.0,0.0,0.0,5.0,0.0,0.0
8348f5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834908fffffffff,7.0,0.0,0.0,0.0,0.0,7.0
834982fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834986fffffffff,3.0,0.0,0.0,2.0,1.0,0.0
83498efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834991fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
834994fffffffff,4.0,0.0,0.0,2.0,0.0,0.0
834995fffffffff,11.0,0.0,0.0,3.0,8.0,0.0
834996fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83499bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8349abfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8349b2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836d21fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
836d23fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
836d28fffffffff,39.0,0.0,0.0,0.0,0.0,0.0
836d2afffffffff,7.0,0.0,0.0,0.0,0.0,0.0
836d2efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836d32fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
836d33fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
