cell_id,Periparus ater,Periparus ater britannicus/hibernicus,Periparus ater [ater Group],Periparus ater ledouci/atlas,Periparus ater cypriotes,Periparus ater [phaeonotus Group],Periparus ater melanolophus,Periparus ater [aemodius Group],Periparus ater ptilosus/kuatunensis
841e169ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e267ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e341ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e5adffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e941ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea41ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea55ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec47ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec55ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec91ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ece1ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ed13ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841edb5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef47ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1a5ffffffff,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841f715ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f835ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f837ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f839ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f897ffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f89bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8b1ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8e7ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8ebffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f91bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f9a9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841f9e3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa89ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa9bffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fac9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841fad1ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841fad3ffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841faebffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8420995ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8420999ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84209a7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84209abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
84209b7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
8420e61ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84248bbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84255a3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84255abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84255b5ffffffff,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84255bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8425b07ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
842c04bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842c191ffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
842c235ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842d303ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842d31dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842e753ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842e75dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842eaddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843015bffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84302b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8430305ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84309b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8430e1dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8431905ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843190dffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843871dffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8438743ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
8438747ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8438751ffffffff,21.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
8438753ffffffff,28.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
843875bffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8439005ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439019ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843901bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843901dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439047ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843904dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843905dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439063ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843906dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84390a3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84390b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84390bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84390cdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84390d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439119ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843915dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439181ffffffff,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
843918bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843919bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84391abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439201ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843921bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439223ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843922bffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843923dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439285ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84392a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84392a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84392b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84392c1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84392c9ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84392cbffffffff,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84392cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84392ddffffffff,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8439313ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439337ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439447ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439449ffffffff,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
843951dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439621ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439623ffffffff,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8439627ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439721ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439723ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439727ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439729ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843972bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843972dffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439739ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843973bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843973dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8439759ffffffff,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8439769ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84398edffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8439911ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843c00dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
843c029ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
843c06bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
843c0a5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
843c0a9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
843c0adffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
843c0b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
843c0e7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
843c1d1ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
843c1d3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
843c521ffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0
843c567ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
843c581ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
843c595ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843d103ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
843d109ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
843d131ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843d151ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
843d153ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843d301ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
843d31dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843d34bffffffff,23.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
843d355ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
843d359ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
843d35bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843d35dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
843dad1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843f2dbffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843f4d9ffffffff,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
843f4dbffffffff,18.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
843f637ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84411cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8441863ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844192bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
844b26dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844ba05ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
844ba07ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844ba27ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
844ba3dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
