cell_id,Leptocoma aspasia,Leptocoma aspasia talautensis/sangirensis,Leptocoma aspasia grayi,Leptocoma aspasia porphyrolaema,Leptocoma aspasia [aspasioides Group],Leptocoma aspasia chlorolaema,Leptocoma aspasia [aspasia Group],Leptocoma aspasia [corinna Group],Leptocoma aspasia [undescribed form]
8272affffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8272f7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82779ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829567fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82956ffffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829c97fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829cb7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829cd7fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829d9ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
