cell_id,Falco sparverius,Falco sparverius [sparverius Group],Falco sparverius paulus,Falco sparverius caribaearum,Falco sparverius dominicensis,Falco sparverius sparverioides,Falco sparverius [cinnamominus Group],Falco sparverius fernandensis
82138ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821397fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82139ffffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8213b7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821aa7fffffffff,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821aaffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821ab7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821b87fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821b9ffffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82260ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822617fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822627fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822647fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82264ffffffffff,59.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
822657fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82265ffffffffff,26.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
822667fffffffff,31.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
82266ffffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822687fffffffff,133.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82268ffffffffff,126.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
822697fffffffff,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82269ffffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226a7fffffffff,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8226affffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226b7fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226c7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226cffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226d7fffffffff,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8226dffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226e7fffffffff,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8226effffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226f7fffffffff,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822707fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82270ffffffffff,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
822717fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82271ffffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822747fffffffff,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82274ffffffffff,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822757fffffffff,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82275ffffffffff,99.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
822767fffffffff,62.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
82276ffffffffff,169.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0
822777fffffffff,68.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
822787fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822797fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82279ffffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8227a7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8227affffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8227b7fffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822807fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822817fffffffff,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82281ffffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822837fffffffff,3666.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
822887fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82288ffffffffff,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
822897fffffffff,83.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
82289ffffffffff,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8228affffffffff,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8228b7fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8228c7fffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8228d7fffffffff,42.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8228dffffffffff,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8228f7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822917fffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82291ffffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822987fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82298ffffffffff,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
822997fffffffff,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82299ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8229a7fffffffff,137.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8229affffffffff,102.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8229b7fffffffff,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
822a07fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822a17fffffffff,2313.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
822a37fffffffff,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822a87fffffffff,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
822a8ffffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822a97fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822aa7fffffffff,71.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822aaffffffffff,802.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
822ab7fffffffff,664.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0
822ac7fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822ad7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822af7fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b07fffffffff,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
822b0ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b17fffffffff,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b1ffffffffff,89.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
822b27fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b2ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b37fffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822b87fffffffff,159.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
822b8ffffffffff,643.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0
822b97fffffffff,70.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
822b9ffffffffff,850.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0
822ba7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822baffffffffff,169.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
822bb7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82391ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824417fffffffff,222.0,49.0,12.0,0.0,0.0,0.0,0.0,0.0
82441ffffffffff,146.0,3.0,88.0,0.0,0.0,0.0,0.0,0.0
824437fffffffff,269.0,5.0,0.0,0.0,0.0,264.0,0.0,0.0
824447fffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82444ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824457fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82445ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824467fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824477fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824487fffffffff,50.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0
8244a7fffffffff,43.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0
8244affffffffff,142.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0
8244b7fffffffff,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8244c7fffffffff,381.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
8244cffffffffff,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8244d7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244dffffffffff,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244e7fffffffff,32.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
8244effffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244f7fffffffff,195.0,6.0,148.0,0.0,0.0,0.0,0.0,0.0
82450ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82451ffffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
824527fffffffff,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82452ffffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824577fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
824587fffffffff,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
82458ffffffffff,285.0,4.0,0.0,0.0,0.0,281.0,0.0,0.0
824597fffffffff,51.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0
82459ffffffffff,102.0,16.0,0.0,0.0,0.0,86.0,0.0,0.0
8245a7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8245b7fffffffff,237.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0
824817fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82482ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824837fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824847fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82484ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82485ffffffffff,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
824887fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82488ffffffffff,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
824897fffffffff,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82489ffffffffff,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8248a7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248b7fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248c7fffffffff,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8248cffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248dffffffffff,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8248e7fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8248effffffffff,107.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
824987fffffffff,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
824997fffffffff,229.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0
8249affffffffff,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8249b7fffffffff,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
824c87fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824c9ffffffffff,21.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
824cb7fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824cc7fffffffff,52.0,2.0,0.0,34.0,16.0,0.0,0.0,0.0
824ceffffffffff,51.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
824d4ffffffffff,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
825e5ffffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
825e67fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82660ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826617fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
82661ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
826627fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82662ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
826647fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826677fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8266a7fffffffff,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8266b7fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8266d7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8266dffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8266e7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8266effffffffff,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
826737fffffffff,125.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
826747fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82674ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826757fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82675ffffffffff,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
826777fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826d07fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826d27fffffffff,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
826d2ffffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826d37fffffffff,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
826d67fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826d6ffffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826d77fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828017fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
828a07fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828a27fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b0ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b27fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
828b47fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b57fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b5ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b67fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
828e47fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
828e67fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
828e6ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
828f0ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
828f2ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
828f47fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828f57fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
828f5ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
828f77fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
82a91ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82a967fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
82a96ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b21ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b247fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b24ffffffffff,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b267fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b26ffffffffff,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b2c7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b2dffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b2effffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
82b307fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
82b327fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82b35ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
82b367fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c21ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
82c2c7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c2cffffffffff,168.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
82c2d7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c2e7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c2effffffffff,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c2f7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c32ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
82c34ffffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c36ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82ce87fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82ce9ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82cea7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
82ceaffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
82cedffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
82cf17fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82cf8ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
82cfa7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
82de77fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82df2ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82df6ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
