cell_id,Buteo lineatus,Buteo lineatus [lineatus Group],Buteo lineatus extimus,Buteo lineatus elegans
832768fffffffff,58.0,0.0,0.0,0.0
832769fffffffff,39.0,9.0,0.0,0.0
83276afffffffff,474.0,0.0,0.0,0.0
83276bfffffffff,338.0,0.0,0.0,0.0
83276cfffffffff,5.0,0.0,0.0,0.0
83276dfffffffff,95.0,12.0,0.0,0.0
83276efffffffff,95.0,0.0,0.0,0.0
832771fffffffff,7.0,0.0,0.0,0.0
832773fffffffff,4.0,0.0,0.0,0.0
832800fffffffff,255.0,0.0,0.0,70.0
832802fffffffff,6540.0,0.0,0.0,2385.0
832803fffffffff,212.0,0.0,0.0,69.0
832806fffffffff,1376.0,0.0,0.0,203.0
832810fffffffff,71.0,0.0,0.0,12.0
832811fffffffff,581.0,0.0,0.0,175.0
832812fffffffff,121.0,0.0,0.0,9.0
832813fffffffff,188.0,0.0,0.0,17.0
832814fffffffff,1261.0,0.0,0.0,106.0
832815fffffffff,1036.0,0.0,0.0,83.0
832816fffffffff,30.0,0.0,0.0,4.0
832818fffffffff,1178.0,0.0,0.0,538.0
832819fffffffff,236.0,0.0,0.0,48.0
83281afffffffff,202.0,0.0,0.0,13.0
83281bfffffffff,1747.0,0.0,0.0,156.0
83281cfffffffff,1214.0,0.0,0.0,312.0
83281dfffffffff,149.0,0.0,0.0,13.0
83281efffffffff,1671.0,0.0,0.0,163.0
832830fffffffff,33283.0,0.0,0.0,3489.0
832831fffffffff,3303.0,0.0,0.0,367.0
832832fffffffff,15921.0,0.0,0.0,2668.0
832833fffffffff,4976.0,0.0,0.0,576.0
832834fffffffff,33691.0,0.0,0.0,8629.0
832835fffffffff,575.0,0.0,0.0,81.0
832836fffffffff,2207.0,0.0,0.0,317.0
832885fffffffff,3.0,0.0,0.0,0.0
8328a1fffffffff,34.0,0.0,0.0,2.0
8328a8fffffffff,11.0,0.0,0.0,0.0
8328a9fffffffff,173.0,0.0,0.0,0.0
8328acfffffffff,22.0,0.0,0.0,0.0
8328adfffffffff,61.0,0.0,0.0,0.0
8328aefffffffff,130.0,0.0,0.0,15.0
8328f0fffffffff,1772.0,0.0,0.0,57.0
8328f1fffffffff,752.0,0.0,0.0,17.0
8328f3fffffffff,44.0,0.0,0.0,0.0
8328f4fffffffff,2190.0,0.0,0.0,59.0
8328f5fffffffff,1121.0,0.0,0.0,34.0
8328f6fffffffff,7.0,0.0,0.0,0.0
832912fffffffff,4586.0,0.0,0.0,592.0
832913fffffffff,476.0,0.0,0.0,62.0
83291afffffffff,3889.0,0.0,0.0,2304.0
832980fffffffff,58.0,0.0,0.0,2.0
832981fffffffff,91.0,0.0,0.0,6.0
832982fffffffff,25.0,0.0,0.0,0.0
832984fffffffff,110.0,0.0,0.0,0.0
832985fffffffff,132.0,0.0,0.0,19.0
832986fffffffff,701.0,0.0,0.0,26.0
832988fffffffff,31.0,0.0,0.0,2.0
832989fffffffff,664.0,0.0,0.0,54.0
83298bfffffffff,6.0,0.0,0.0,0.0
83298cfffffffff,1959.0,0.0,0.0,134.0
83298dfffffffff,298.0,0.0,0.0,41.0
83298efffffffff,12.0,0.0,0.0,1.0
832995fffffffff,15.0,0.0,0.0,0.0
832999fffffffff,2.0,0.0,0.0,0.0
83299bfffffffff,16.0,0.0,0.0,0.0
8329a0fffffffff,13687.0,0.0,0.0,1208.0
8329a1fffffffff,10966.0,0.0,0.0,1227.0
8329a2fffffffff,6.0,0.0,0.0,0.0
8329a3fffffffff,249.0,0.0,0.0,28.0
8329a4fffffffff,17923.0,0.0,0.0,1286.0
8329a5fffffffff,10997.0,0.0,0.0,602.0
8329a6fffffffff,869.0,0.0,0.0,79.0
8329a8fffffffff,563.0,0.0,0.0,21.0
8329a9fffffffff,1885.0,0.0,0.0,345.0
8329aafffffffff,562.0,0.0,0.0,18.0
8329abfffffffff,1697.0,0.0,0.0,110.0
8329acfffffffff,2682.0,0.0,0.0,187.0
8329adfffffffff,5534.0,0.0,0.0,17.0
8329aefffffffff,1404.0,0.0,0.0,105.0
8329b1fffffffff,2.0,0.0,0.0,0.0
832a10fffffffff,5619.0,486.0,0.0,0.0
832a12fffffffff,2661.0,140.0,0.0,0.0
832a13fffffffff,2561.0,39.0,0.0,0.0
832a14fffffffff,12053.0,252.0,0.0,0.0
832a15fffffffff,2442.0,88.0,0.0,0.0
832a16fffffffff,2347.0,48.0,0.0,0.0
832a1afffffffff,2.0,0.0,0.0,0.0
832a30fffffffff,2058.0,188.0,0.0,0.0
832a31fffffffff,1650.0,287.0,0.0,0.0
832a32fffffffff,2672.0,169.0,0.0,0.0
832a33fffffffff,6083.0,660.0,0.0,0.0
832a34fffffffff,590.0,1.0,0.0,0.0
832a36fffffffff,1097.0,3.0,0.0,0.0
832a80fffffffff,446.0,46.0,0.0,0.0
832a81fffffffff,816.0,41.0,0.0,0.0
832a82fffffffff,1455.0,0.0,0.0,0.0
832a83fffffffff,59.0,0.0,0.0,0.0
832a84fffffffff,1849.0,0.0,0.0,0.0
832a85fffffffff,1142.0,177.0,0.0,0.0
832a86fffffffff,979.0,0.0,0.0,0.0
832a88fffffffff,1231.0,42.0,0.0,0.0
832a89fffffffff,5671.0,63.0,0.0,0.0
832a8afffffffff,1341.0,30.0,0.0,0.0
832a8bfffffffff,12137.0,240.0,0.0,0.0
832a8cfffffffff,5818.0,550.0,0.0,0.0
832a8dfffffffff,2749.0,60.0,0.0,0.0
832a8efffffffff,1462.0,39.0,0.0,0.0
832a90fffffffff,1100.0,0.0,0.0,0.0
832a91fffffffff,761.0,0.0,0.0,0.0
832a92fffffffff,738.0,0.0,0.0,0.0
832a93fffffffff,4341.0,8.0,0.0,0.0
832a94fffffffff,799.0,0.0,0.0,0.0
832a95fffffffff,4864.0,0.0,0.0,0.0
832a96fffffffff,98.0,0.0,0.0,0.0
832a98fffffffff,112.0,4.0,0.0,0.0
832a99fffffffff,371.0,6.0,0.0,0.0
832a9afffffffff,516.0,24.0,0.0,0.0
832a9bfffffffff,390.0,20.0,0.0,0.0
832a9cfffffffff,623.0,5.0,0.0,0.0
832a9dfffffffff,336.0,20.0,0.0,0.0
832a9efffffffff,465.0,15.0,0.0,0.0
832aa0fffffffff,245.0,0.0,0.0,0.0
832aa1fffffffff,1502.0,1.0,0.0,0.0
832aa2fffffffff,294.0,0.0,0.0,0.0
832aa3fffffffff,1389.0,0.0,0.0,0.0
832aa4fffffffff,2213.0,1540.0,0.0,0.0
832aa5fffffffff,208.0,4.0,0.0,0.0
832aa6fffffffff,399.0,37.0,0.0,0.0
832aa8fffffffff,37040.0,2200.0,0.0,0.0
832aa9fffffffff,3743.0,335.0,0.0,0.0
832aaafffffffff,20715.0,1159.0,0.0,0.0
832aabfffffffff,3698.0,251.0,0.0,0.0
832aacfffffffff,11365.0,145.0,0.0,0.0
832aadfffffffff,6621.0,390.0,0.0,0.0
832aaefffffffff,5541.0,151.0,0.0,0.0
832ab0fffffffff,1176.0,3.0,0.0,0.0
832ab1fffffffff,3187.0,0.0,0.0,0.0
832ab2fffffffff,1522.0,43.0,0.0,0.0
832ab3fffffffff,5959.0,0.0,0.0,0.0
832ab4fffffffff,117.0,11.0,0.0,0.0
832ab5fffffffff,400.0,7.0,0.0,0.0
832ab6fffffffff,158.0,0.0,0.0,0.0
832ac6fffffffff,34.0,2.0,0.0,0.0
832ad0fffffffff,787.0,9.0,0.0,0.0
832ad1fffffffff,209.0,0.0,0.0,0.0
832ad2fffffffff,319.0,7.0,0.0,0.0
832ad3fffffffff,1151.0,21.0,0.0,0.0
832ad4fffffffff,665.0,7.0,0.0,0.0
832ad5fffffffff,1137.0,0.0,0.0,0.0
832ad6fffffffff,7701.0,140.0,0.0,0.0
832af0fffffffff,962.0,150.0,0.0,0.0
832af1fffffffff,39.0,2.0,0.0,0.0
832af2fffffffff,911.0,47.0,0.0,0.0
832af3fffffffff,1364.0,67.0,0.0,0.0
832af6fffffffff,5230.0,172.0,0.0,0.0
832b02fffffffff,7.0,0.0,0.0,0.0
832b03fffffffff,2.0,0.0,0.0,0.0
832b12fffffffff,120.0,0.0,0.0,0.0
832b13fffffffff,6.0,0.0,0.0,0.0
832b16fffffffff,42.0,0.0,0.0,0.0
832b18fffffffff,52.0,0.0,0.0,0.0
832b1afffffffff,475.0,0.0,0.0,0.0
832b1bfffffffff,1.0,0.0,0.0,0.0
832b1cfffffffff,8.0,0.0,0.0,0.0
832b1efffffffff,6.0,0.0,0.0,0.0
832b80fffffffff,16.0,0.0,0.0,0.0
832b81fffffffff,1987.0,20.0,0.0,0.0
832b82fffffffff,9.0,2.0,0.0,0.0
832b83fffffffff,893.0,126.0,0.0,0.0
832b85fffffffff,183.0,0.0,0.0,0.0
832b88fffffffff,103.0,4.0,0.0,0.0
832b89fffffffff,658.0,40.0,0.0,0.0
832b8afffffffff,477.0,20.0,0.0,0.0
832b8bfffffffff,207.0,28.0,0.0,0.0
832b8cfffffffff,312.0,4.0,0.0,0.0
832b8dfffffffff,570.0,1.0,0.0,0.0
832b8efffffffff,1419.0,391.0,0.0,0.0
832b92fffffffff,2.0,0.0,0.0,0.0
832b93fffffffff,11.0,0.0,0.0,0.0
832b98fffffffff,485.0,25.0,0.0,0.0
832b99fffffffff,475.0,80.0,0.0,0.0
832b9afffffffff,130.0,12.0,0.0,0.0
832b9bfffffffff,516.0,28.0,0.0,0.0
832b9cfffffffff,20.0,0.0,0.0,0.0
832b9dfffffffff,2643.0,344.0,0.0,0.0
832b9efffffffff,187.0,3.0,0.0,0.0
832ba1fffffffff,39.0,0.0,0.0,0.0
832ba3fffffffff,2.0,0.0,0.0,0.0
832ba8fffffffff,203.0,0.0,0.0,0.0
832ba9fffffffff,111.0,0.0,0.0,0.0
832baafffffffff,9833.0,2.0,0.0,0.0
832babfffffffff,172.0,0.0,0.0,0.0
832bacfffffffff,1824.0,11.0,0.0,0.0
832badfffffffff,28.0,0.0,0.0,0.0
832baefffffffff,425.0,0.0,0.0,0.0
834412fffffffff,7726.0,22.0,657.0,0.0
834413fffffffff,19557.0,27.0,374.0,0.0
834416fffffffff,838.0,0.0,39.0,0.0
83441afffffffff,16610.0,1097.0,0.0,0.0
83441bfffffffff,498.0,14.0,0.0,0.0
83441efffffffff,16883.0,685.0,12.0,0.0
834440fffffffff,2919.0,0.0,0.0,0.0
834441fffffffff,383.0,0.0,0.0,0.0
834442fffffffff,566.0,0.0,0.0,0.0
834443fffffffff,322.0,3.0,0.0,0.0
834444fffffffff,891.0,0.0,0.0,0.0
834445fffffffff,1884.0,0.0,0.0,0.0
834446fffffffff,5241.0,0.0,0.0,0.0
834448fffffffff,233.0,0.0,0.0,0.0
834449fffffffff,461.0,1.0,0.0,0.0
83444afffffffff,192.0,1.0,0.0,0.0
83444bfffffffff,518.0,4.0,0.0,0.0
83444cfffffffff,993.0,0.0,0.0,0.0
83444dfffffffff,1111.0,3.0,0.0,0.0
83444efffffffff,567.0,0.0,0.0,0.0
834450fffffffff,1165.0,16.0,0.0,0.0
834451fffffffff,297.0,3.0,0.0,0.0
834452fffffffff,871.0,0.0,0.0,0.0
834453fffffffff,67.0,6.0,0.0,0.0
834455fffffffff,2462.0,10.0,0.0,0.0
834456fffffffff,510.0,0.0,0.0,0.0
834458fffffffff,144.0,14.0,0.0,0.0
834459fffffffff,171.0,6.0,0.0,0.0
83445afffffffff,456.0,7.0,0.0,0.0
83445bfffffffff,790.0,67.0,0.0,0.0
83445cfffffffff,296.0,0.0,0.0,0.0
83445dfffffffff,144.0,2.0,0.0,0.0
83445efffffffff,66.0,1.0,0.0,0.0
834463fffffffff,78.0,0.0,0.0,0.0
834468fffffffff,800.0,2.0,0.0,0.0
834469fffffffff,999.0,1.0,0.0,0.0
83446afffffffff,796.0,17.0,0.0,0.0
83446bfffffffff,939.0,8.0,0.0,0.0
83446cfffffffff,11937.0,66.0,0.0,0.0
83446dfffffffff,5182.0,38.0,0.0,0.0
83446efffffffff,1048.0,2.0,0.0,0.0
834471fffffffff,53.0,0.0,0.0,0.0
834473fffffffff,661.0,0.0,0.0,0.0
8344a1fffffffff,4676.0,37.0,296.0,0.0
8344a5fffffffff,4176.0,39.0,373.0,0.0
8344a8fffffffff,7697.0,175.0,105.0,0.0
8344a9fffffffff,24176.0,1128.0,4.0,0.0
8344abfffffffff,4619.0,150.0,0.0,0.0
8344acfffffffff,6904.0,24.0,175.0,0.0
8344adfffffffff,4744.0,219.0,4.0,0.0
8344aefffffffff,7577.0,15.0,150.0,0.0
8344c0fffffffff,3300.0,82.0,0.0,0.0
8344c1fffffffff,11086.0,1249.0,0.0,0.0
8344c2fffffffff,2063.0,108.0,0.0,0.0
8344c3fffffffff,3303.0,252.0,0.0,0.0
8344c4fffffffff,572.0,40.0,0.0,0.0
8344c5fffffffff,1039.0,45.0,0.0,0.0
8344c6fffffffff,324.0,30.0,0.0,0.0
8344c8fffffffff,1413.0,4.0,0.0,0.0
8344c9fffffffff,347.0,1.0,0.0,0.0
8344cafffffffff,2318.0,26.0,0.0,0.0
8344cbfffffffff,689.0,35.0,0.0,0.0
8344ccfffffffff,2034.0,144.0,0.0,0.0
8344cdfffffffff,961.0,5.0,0.0,0.0
8344cefffffffff,1335.0,64.0,0.0,0.0
8344d0fffffffff,8595.0,91.0,0.0,0.0
8344d1fffffffff,2756.0,29.0,0.0,0.0
8344d2fffffffff,680.0,11.0,0.0,0.0
8344d3fffffffff,1478.0,31.0,0.0,0.0
8344d5fffffffff,4160.0,101.0,0.0,0.0
8344d8fffffffff,3217.0,118.0,0.0,0.0
8344d9fffffffff,2177.0,354.0,0.0,0.0
8344dafffffffff,2593.0,91.0,0.0,0.0
8344dbfffffffff,3545.0,52.0,0.0,0.0
8344dcfffffffff,1034.0,31.0,0.0,0.0
8344ddfffffffff,6571.0,169.0,0.0,0.0
8344defffffffff,1116.0,12.0,0.0,0.0
8344e0fffffffff,2447.0,96.0,0.0,0.0
8344e1fffffffff,267.0,9.0,0.0,0.0
8344e2fffffffff,2718.0,147.0,0.0,0.0
8344e3fffffffff,732.0,56.0,0.0,0.0
8344e4fffffffff,354.0,10.0,0.0,0.0
8344e5fffffffff,844.0,0.0,0.0,0.0
8344e6fffffffff,2918.0,189.0,0.0,0.0
8344e8fffffffff,918.0,2.0,0.0,0.0
8344e9fffffffff,214.0,0.0,0.0,0.0
8344eafffffffff,555.0,21.0,0.0,0.0
8344ebfffffffff,246.0,0.0,0.0,0.0
8344ecfffffffff,240.0,8.0,0.0,0.0
8344edfffffffff,948.0,17.0,0.0,0.0
8344eefffffffff,1642.0,199.0,0.0,0.0
8344f0fffffffff,7680.0,96.0,0.0,0.0
8344f1fffffffff,512.0,23.0,0.0,0.0
8344f3fffffffff,2063.0,183.0,0.0,0.0
8344f4fffffffff,18555.0,257.0,0.0,0.0
8344f5fffffffff,3145.0,53.0,0.0,0.0
8344f6fffffffff,3397.0,18.0,0.0,0.0
834812fffffffff,6.0,0.0,0.0,0.0
834814fffffffff,40.0,0.0,0.0,0.0
834816fffffffff,2.0,0.0,0.0,0.0
83481afffffffff,3.0,0.0,0.0,0.0
83484afffffffff,686.0,0.0,0.0,41.0
834859fffffffff,128.0,0.0,0.0,3.0
83485dfffffffff,21.0,0.0,0.0,0.0
834880fffffffff,481.0,0.0,0.0,0.0
834881fffffffff,13.0,0.0,0.0,0.0
834882fffffffff,392.0,0.0,0.0,0.0
834883fffffffff,676.0,5.0,0.0,0.0
834884fffffffff,34.0,0.0,0.0,0.0
834885fffffffff,7.0,0.0,0.0,0.0
834886fffffffff,173.0,0.0,0.0,0.0
83488afffffffff,53.0,0.0,0.0,0.0
83488bfffffffff,105.0,0.0,0.0,0.0
83488cfffffffff,3.0,0.0,0.0,0.0
83488efffffffff,305.0,2.0,0.0,0.0
834890fffffffff,905.0,16.0,0.0,0.0
834891fffffffff,1981.0,0.0,0.0,0.0
834892fffffffff,1203.0,4.0,0.0,0.0
834893fffffffff,2401.0,10.0,0.0,0.0
834895fffffffff,2456.0,47.0,0.0,0.0
834898fffffffff,4332.0,27.0,0.0,0.0
834899fffffffff,168.0,0.0,0.0,0.0
83489afffffffff,2103.0,6.0,0.0,0.0
83489bfffffffff,256.0,3.0,0.0,0.0
83489cfffffffff,11581.0,83.0,0.0,0.0
83489dfffffffff,1154.0,51.0,0.0,0.0
83489efffffffff,10788.0,127.0,0.0,0.0
8348a0fffffffff,34.0,0.0,0.0,0.0
8348a2fffffffff,224.0,0.0,0.0,0.0
8348a3fffffffff,1.0,0.0,0.0,0.0
8348a6fffffffff,2.0,0.0,0.0,0.0
8348b1fffffffff,1444.0,52.0,0.0,0.0
8348b2fffffffff,926.0,44.0,0.0,0.0
8348b3fffffffff,7708.0,391.0,0.0,0.0
8348b5fffffffff,16.0,0.0,0.0,0.0
834980fffffffff,27.0,0.0,0.0,0.0
834982fffffffff,9.0,0.0,0.0,0.0
834983fffffffff,19.0,0.0,0.0,0.0
834986fffffffff,58.0,0.0,0.0,0.0
834988fffffffff,10.0,0.0,0.0,0.0
83498cfffffffff,2.0,0.0,0.0,0.0
83498efffffffff,11.0,0.0,0.0,0.0
834992fffffffff,2.0,0.0,0.0,0.0
834995fffffffff,117.0,0.0,0.0,0.0
834996fffffffff,74.0,7.0,0.0,0.0
834998fffffffff,15.0,0.0,0.0,0.0
83499bfffffffff,6.0,0.0,0.0,0.0
83499cfffffffff,9.0,0.0,0.0,0.0
83499dfffffffff,8.0,0.0,0.0,0.0
8349a9fffffffff,2.0,0.0,0.0,0.0
8349abfffffffff,11.0,0.0,0.0,0.0
