cell_id,Pipilo maculatus,Pipilo maculatus [oregonus Group],Pipilo maculatus arcticus,Pipilo maculatus [maculatus Group],Pipilo maculatus macronyx,Pipilo maculatus socorroensis
83269efffffffff,1976.0,0.0,0.0,283.0,0.0,0.0
8326a0fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8326a1fffffffff,397.0,0.0,10.0,3.0,0.0,0.0
8326a2fffffffff,65.0,0.0,0.0,0.0,0.0,0.0
8326a3fffffffff,98.0,0.0,0.0,0.0,0.0,0.0
8326a4fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8326a5fffffffff,1386.0,0.0,0.0,0.0,0.0,0.0
8326a6fffffffff,25.0,0.0,0.0,2.0,0.0,0.0
8326a8fffffffff,800.0,0.0,0.0,11.0,0.0,0.0
8326a9fffffffff,198.0,0.0,0.0,0.0,0.0,0.0
8326aafffffffff,2760.0,0.0,0.0,31.0,0.0,0.0
8326abfffffffff,500.0,0.0,0.0,2.0,0.0,0.0
8326acfffffffff,342.0,0.0,0.0,0.0,0.0,0.0
8326adfffffffff,170.0,0.0,6.0,0.0,0.0,0.0
8326aefffffffff,550.0,0.0,6.0,0.0,0.0,0.0
8326b0fffffffff,194.0,0.0,0.0,2.0,0.0,0.0
8326b1fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
8326b2fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8326b3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326b4fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8326b5fffffffff,60.0,0.0,0.0,1.0,0.0,0.0
8326b6fffffffff,48.0,0.0,0.0,5.0,0.0,0.0
8326c0fffffffff,45.0,0.0,0.0,0.0,0.0,0.0
8326c1fffffffff,612.0,0.0,0.0,0.0,0.0,0.0
8326c2fffffffff,60.0,0.0,0.0,0.0,0.0,0.0
8326c3fffffffff,519.0,0.0,0.0,0.0,0.0,0.0
8326c4fffffffff,145.0,0.0,0.0,0.0,0.0,0.0
8326c5fffffffff,289.0,0.0,0.0,0.0,0.0,0.0
8326c6fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8326c8fffffffff,870.0,0.0,0.0,0.0,0.0,0.0
8326c9fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8326cafffffffff,645.0,0.0,0.0,0.0,0.0,0.0
8326cbfffffffff,632.0,0.0,0.0,0.0,0.0,0.0
8326ccfffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8326cdfffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8326cefffffffff,100.0,0.0,0.0,0.0,0.0,0.0
8326d0fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8326d1fffffffff,618.0,0.0,0.0,0.0,0.0,0.0
8326d2fffffffff,91.0,0.0,0.0,0.0,0.0,0.0
8326d3fffffffff,61.0,0.0,0.0,0.0,0.0,0.0
8326d4fffffffff,404.0,0.0,0.0,2.0,0.0,0.0
8326d5fffffffff,50.0,0.0,0.0,0.0,0.0,0.0
8326d6fffffffff,136.0,0.0,0.0,0.0,0.0,0.0
8326d8fffffffff,88.0,0.0,0.0,0.0,0.0,0.0
8326d9fffffffff,573.0,0.0,0.0,0.0,0.0,0.0
8326dafffffffff,96.0,0.0,0.0,0.0,0.0,0.0
8326dbfffffffff,426.0,0.0,0.0,0.0,0.0,0.0
8326dcfffffffff,148.0,0.0,0.0,0.0,0.0,0.0
8326ddfffffffff,153.0,0.0,0.0,0.0,0.0,0.0
8326defffffffff,532.0,0.0,0.0,0.0,0.0,0.0
8326e0fffffffff,197.0,0.0,0.0,0.0,0.0,0.0
8326e1fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
8326e2fffffffff,351.0,0.0,0.0,0.0,0.0,0.0
8326e3fffffffff,318.0,0.0,0.0,0.0,0.0,0.0
8326e4fffffffff,186.0,0.0,0.0,0.0,0.0,0.0
8326e5fffffffff,229.0,0.0,0.0,0.0,0.0,0.0
8326e6fffffffff,194.0,0.0,0.0,0.0,0.0,0.0
8326e8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326e9fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8326eafffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8326ecfffffffff,66.0,0.0,0.0,0.0,0.0,0.0
8326eefffffffff,80.0,0.0,0.0,0.0,0.0,0.0
8326f0fffffffff,242.0,0.0,0.0,0.0,0.0,0.0
8326f1fffffffff,179.0,0.0,0.0,0.0,0.0,0.0
8326f2fffffffff,1302.0,0.0,0.0,3.0,0.0,0.0
8326f3fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8326f4fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
8326f5fffffffff,59.0,0.0,0.0,0.0,0.0,0.0
8326f6fffffffff,119.0,0.0,0.0,0.0,0.0,0.0
832712fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832716fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83271afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83271bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83271efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832780fffffffff,74.0,0.0,0.0,0.0,0.0,0.0
832781fffffffff,114.0,0.0,0.0,0.0,0.0,0.0
832782fffffffff,62.0,0.0,0.0,0.0,0.0,0.0
832783fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832784fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
832785fffffffff,58.0,0.0,0.0,0.0,0.0,0.0
832786fffffffff,72.0,0.0,0.0,0.0,0.0,0.0
832788fffffffff,150.0,0.0,0.0,0.0,0.0,0.0
832789fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83278afffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83278bfffffffff,372.0,0.0,0.0,0.0,0.0,0.0
83278cfffffffff,1381.0,0.0,0.0,0.0,0.0,0.0
83278dfffffffff,41.0,0.0,0.0,0.0,0.0,0.0
83278efffffffff,39.0,0.0,0.0,0.0,0.0,0.0
832790fffffffff,175.0,0.0,0.0,1.0,0.0,0.0
832791fffffffff,59.0,0.0,0.0,0.0,0.0,0.0
832792fffffffff,1034.0,0.0,0.0,0.0,0.0,0.0
832793fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
832794fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832795fffffffff,407.0,0.0,0.0,0.0,0.0,0.0
832796fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
832798fffffffff,229.0,0.0,0.0,0.0,0.0,0.0
832799fffffffff,239.0,0.0,0.0,23.0,0.0,0.0
83279afffffffff,110.0,0.0,0.0,2.0,0.0,0.0
83279bfffffffff,38.0,0.0,0.0,0.0,0.0,0.0
83279cfffffffff,193.0,0.0,0.0,0.0,0.0,0.0
83279dfffffffff,56.0,0.0,0.0,0.0,0.0,0.0
83279efffffffff,341.0,0.0,0.0,0.0,0.0,0.0
8327a0fffffffff,137.0,0.0,0.0,0.0,0.0,0.0
8327a1fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8327a2fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8327a3fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8327a4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8327a5fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8327a6fffffffff,277.0,0.0,0.0,0.0,0.0,0.0
8327a8fffffffff,129.0,0.0,0.0,0.0,0.0,0.0
8327a9fffffffff,86.0,0.0,0.0,0.0,0.0,0.0
8327aafffffffff,405.0,0.0,0.0,0.0,0.0,0.0
8327abfffffffff,83.0,0.0,0.0,0.0,0.0,0.0
8327acfffffffff,54.0,0.0,0.0,0.0,0.0,0.0
8327adfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8327aefffffffff,43.0,0.0,0.0,0.0,0.0,0.0
8327b0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8327b1fffffffff,80.0,0.0,0.0,0.0,0.0,0.0
8327b2fffffffff,144.0,0.0,7.0,0.0,0.0,0.0
8327b3fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8327b4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8327b5fffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8327b6fffffffff,403.0,0.0,19.0,0.0,0.0,0.0
832800fffffffff,107.0,17.0,0.0,0.0,0.0,0.0
832802fffffffff,4084.0,226.0,0.0,0.0,0.0,0.0
832803fffffffff,153.0,8.0,0.0,0.0,0.0,0.0
832806fffffffff,2317.0,22.0,0.0,0.0,0.0,0.0
832810fffffffff,633.0,0.0,0.0,6.0,0.0,0.0
832811fffffffff,3253.0,0.0,0.0,0.0,0.0,0.0
832812fffffffff,164.0,0.0,0.0,0.0,0.0,0.0
832813fffffffff,769.0,0.0,0.0,0.0,0.0,0.0
832814fffffffff,4458.0,0.0,0.0,0.0,0.0,0.0
832815fffffffff,2398.0,0.0,0.0,0.0,0.0,0.0
832816fffffffff,267.0,0.0,0.0,0.0,0.0,0.0
832818fffffffff,1502.0,41.0,0.0,0.0,0.0,0.0
832819fffffffff,581.0,32.0,0.0,0.0,0.0,0.0
83281afffffffff,1035.0,123.0,0.0,0.0,0.0,0.0
83281bfffffffff,9108.0,1029.0,0.0,0.0,0.0,0.0
83281cfffffffff,1223.0,9.0,0.0,0.0,0.0,0.0
83281dfffffffff,170.0,2.0,0.0,0.0,0.0,0.0
83281efffffffff,8684.0,0.0,0.0,0.0,0.0,0.0
832830fffffffff,43763.0,565.0,0.0,0.0,0.0,0.0
832831fffffffff,4465.0,119.0,0.0,0.0,0.0,0.0
832832fffffffff,24139.0,0.0,0.0,0.0,0.0,0.0
832833fffffffff,4283.0,0.0,0.0,0.0,0.0,0.0
832834fffffffff,44537.0,3143.0,0.0,0.0,0.0,0.0
832835fffffffff,640.0,0.0,0.0,0.0,0.0,0.0
832836fffffffff,4825.0,9.0,0.0,0.0,0.0,0.0
832880fffffffff,472.0,0.0,0.0,0.0,0.0,0.0
832881fffffffff,556.0,0.0,0.0,44.0,0.0,0.0
832882fffffffff,65.0,0.0,0.0,0.0,0.0,0.0
832883fffffffff,155.0,0.0,0.0,0.0,0.0,0.0
832884fffffffff,5050.0,0.0,0.0,0.0,0.0,0.0
832885fffffffff,174.0,0.0,0.0,0.0,0.0,0.0
832886fffffffff,74.0,0.0,0.0,0.0,0.0,0.0
832888fffffffff,1576.0,0.0,0.0,42.0,0.0,0.0
832889fffffffff,3140.0,0.0,0.0,247.0,0.0,0.0
83288afffffffff,1241.0,0.0,0.0,3.0,0.0,0.0
83288bfffffffff,163.0,0.0,0.0,0.0,0.0,0.0
83288cfffffffff,673.0,0.0,0.0,21.0,0.0,0.0
83288dfffffffff,774.0,0.0,0.0,50.0,0.0,0.0
83288efffffffff,1107.0,0.0,0.0,40.0,0.0,0.0
832890fffffffff,50.0,0.0,0.0,0.0,0.0,0.0
832891fffffffff,53.0,0.0,0.0,0.0,0.0,0.0
832892fffffffff,337.0,0.0,0.0,0.0,0.0,0.0
832893fffffffff,870.0,0.0,0.0,0.0,0.0,0.0
832894fffffffff,84.0,0.0,0.0,0.0,0.0,0.0
832895fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832896fffffffff,40.0,0.0,0.0,4.0,0.0,0.0
832898fffffffff,1112.0,0.0,0.0,0.0,0.0,0.0
832899fffffffff,96.0,0.0,0.0,0.0,0.0,0.0
83289afffffffff,50.0,0.0,0.0,0.0,0.0,0.0
83289bfffffffff,347.0,0.0,0.0,0.0,0.0,0.0
83289cfffffffff,34.0,0.0,0.0,0.0,0.0,0.0
83289dfffffffff,248.0,0.0,0.0,0.0,0.0,0.0
83289efffffffff,260.0,0.0,0.0,0.0,0.0,0.0
8328a0fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8328a1fffffffff,176.0,0.0,0.0,0.0,0.0,0.0
8328a2fffffffff,106.0,0.0,0.0,0.0,0.0,0.0
8328a3fffffffff,103.0,0.0,0.0,0.0,0.0,0.0
8328a4fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8328a5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328a6fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8328a8fffffffff,108.0,0.0,0.0,0.0,0.0,0.0
8328a9fffffffff,2436.0,0.0,0.0,0.0,0.0,0.0
8328aafffffffff,165.0,0.0,0.0,0.0,0.0,0.0
8328abfffffffff,479.0,0.0,0.0,3.0,0.0,0.0
8328acfffffffff,97.0,0.0,0.0,0.0,0.0,0.0
8328adfffffffff,403.0,0.0,0.0,0.0,0.0,0.0
8328aefffffffff,1480.0,0.0,0.0,34.0,0.0,0.0
8328b0fffffffff,509.0,0.0,0.0,0.0,0.0,0.0
8328b1fffffffff,242.0,0.0,0.0,0.0,0.0,0.0
8328b2fffffffff,286.0,0.0,0.0,0.0,0.0,0.0
8328b3fffffffff,95.0,0.0,0.0,0.0,0.0,0.0
8328b4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8328b5fffffffff,189.0,0.0,0.0,0.0,0.0,0.0
8328b6fffffffff,1284.0,0.0,0.0,154.0,0.0,0.0
8328c2fffffffff,1265.0,166.0,0.0,0.0,0.0,0.0
8328c6fffffffff,3219.0,526.0,0.0,0.0,0.0,0.0
8328cafffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8328d0fffffffff,4488.0,556.0,0.0,7.0,0.0,0.0
8328d1fffffffff,53974.0,2950.0,0.0,19.0,0.0,0.0
8328d2fffffffff,1364.0,0.0,0.0,54.0,0.0,0.0
8328d3fffffffff,4136.0,25.0,0.0,2.0,0.0,0.0
8328d4fffffffff,3232.0,269.0,0.0,125.0,0.0,0.0
8328d5fffffffff,56447.0,6475.0,0.0,2.0,0.0,0.0
8328d6fffffffff,4414.0,0.0,0.0,91.0,0.0,0.0
8328d8fffffffff,7221.0,117.0,0.0,0.0,0.0,0.0
8328d9fffffffff,1010.0,9.0,0.0,0.0,0.0,0.0
8328dafffffffff,1120.0,0.0,0.0,0.0,0.0,0.0
8328dbfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8328dcfffffffff,14843.0,411.0,0.0,0.0,0.0,0.0
8328ddfffffffff,1095.0,12.0,0.0,0.0,0.0,0.0
8328defffffffff,36202.0,1427.0,0.0,4.0,0.0,0.0
8328f0fffffffff,42120.0,4871.0,0.0,4.0,0.0,0.0
8328f1fffffffff,3483.0,198.0,0.0,0.0,0.0,0.0
8328f2fffffffff,2534.0,28.0,0.0,174.0,0.0,0.0
8328f3fffffffff,4135.0,438.0,0.0,2.0,0.0,0.0
8328f4fffffffff,22152.0,1084.0,0.0,4.0,0.0,0.0
8328f5fffffffff,10378.0,300.0,0.0,0.0,0.0,0.0
8328f6fffffffff,1326.0,0.0,0.0,73.0,0.0,0.0
832912fffffffff,8632.0,141.0,0.0,0.0,0.0,0.0
832913fffffffff,1101.0,24.0,0.0,0.0,0.0,0.0
832916fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
83291afffffffff,6128.0,2635.0,0.0,0.0,0.0,0.0
83291efffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832980fffffffff,116.0,0.0,0.0,0.0,0.0,0.0
832981fffffffff,246.0,0.0,0.0,0.0,0.0,0.0
832982fffffffff,48.0,0.0,0.0,2.0,0.0,0.0
832983fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832984fffffffff,241.0,0.0,0.0,0.0,0.0,0.0
832985fffffffff,261.0,0.0,0.0,0.0,0.0,0.0
832986fffffffff,1677.0,0.0,0.0,22.0,0.0,0.0
832988fffffffff,163.0,0.0,0.0,9.0,0.0,0.0
832989fffffffff,3238.0,0.0,0.0,59.0,0.0,0.0
83298afffffffff,94.0,0.0,0.0,0.0,0.0,0.0
83298bfffffffff,161.0,0.0,0.0,3.0,0.0,0.0
83298cfffffffff,6721.0,0.0,0.0,0.0,0.0,0.0
83298dfffffffff,2634.0,0.0,0.0,43.0,0.0,0.0
83298efffffffff,70.0,0.0,0.0,0.0,0.0,0.0
832990fffffffff,1333.0,0.0,0.0,100.0,0.0,0.0
832991fffffffff,305.0,0.0,0.0,20.0,0.0,0.0
832992fffffffff,653.0,0.0,0.0,18.0,0.0,0.0
832993fffffffff,76.0,0.0,0.0,7.0,0.0,0.0
832994fffffffff,851.0,0.0,0.0,0.0,0.0,0.0
832995fffffffff,1450.0,0.0,0.0,130.0,0.0,0.0
832996fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
832998fffffffff,26.0,0.0,0.0,3.0,0.0,0.0
832999fffffffff,55.0,0.0,0.0,6.0,0.0,0.0
83299afffffffff,25.0,0.0,0.0,7.0,0.0,0.0
83299bfffffffff,211.0,0.0,0.0,3.0,0.0,0.0
83299cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83299dfffffffff,22.0,0.0,0.0,6.0,0.0,0.0
83299efffffffff,206.0,0.0,0.0,5.0,0.0,0.0
8329a0fffffffff,25994.0,27.0,0.0,0.0,0.0,0.0
8329a1fffffffff,27774.0,331.0,0.0,0.0,0.0,0.0
8329a2fffffffff,220.0,0.0,0.0,0.0,0.0,0.0
8329a3fffffffff,246.0,0.0,0.0,0.0,0.0,0.0
8329a4fffffffff,20826.0,0.0,0.0,0.0,0.0,0.0
8329a5fffffffff,13468.0,3.0,0.0,0.0,0.0,0.0
8329a6fffffffff,1870.0,0.0,0.0,0.0,0.0,0.0
8329a8fffffffff,366.0,0.0,0.0,0.0,0.0,0.0
8329a9fffffffff,4039.0,430.0,0.0,0.0,0.0,0.0
8329aafffffffff,1573.0,0.0,0.0,0.0,0.0,0.0
8329abfffffffff,3033.0,23.0,0.0,0.0,0.0,0.0
8329acfffffffff,5589.0,94.0,0.0,0.0,0.0,0.0
8329adfffffffff,9338.0,22.0,0.0,0.0,0.0,0.0
8329aefffffffff,2619.0,0.0,0.0,0.0,0.0,0.0
8329b0fffffffff,667.0,0.0,0.0,3.0,0.0,0.0
8329b1fffffffff,156.0,0.0,0.0,2.0,0.0,0.0
8329b2fffffffff,4563.0,0.0,0.0,87.0,0.0,0.0
8329b3fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8329b4fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8329b5fffffffff,98.0,0.0,0.0,0.0,0.0,0.0
8329b6fffffffff,3241.0,0.0,0.0,57.0,0.0,0.0
834449fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83444dfffffffff,16.0,0.0,0.0,0.0,0.0,0.0
834469fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
83446bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83446cfffffffff,19.0,0.0,0.0,0.0,0.0,0.0
83446dfffffffff,139.0,0.0,0.0,0.0,0.0,0.0
83446efffffffff,14.0,0.0,0.0,0.0,0.0,0.0
834802fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834803fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
834805fffffffff,144.0,1.0,0.0,0.0,0.0,0.0
834809fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83480afffffffff,11.0,0.0,0.0,0.0,0.0,0.0
834810fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
834814fffffffff,80.0,0.0,0.0,0.0,0.0,0.0
834815fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834816fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834818fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834819fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
83481bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83481cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83481dfffffffff,17.0,0.0,0.0,0.0,0.0,0.0
834823fffffffff,12.0,1.0,0.0,0.0,0.0,0.0
83482efffffffff,186.0,8.0,0.0,0.0,0.0,0.0
834832fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834833fffffffff,595.0,0.0,0.0,27.0,0.0,0.0
834836fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83484afffffffff,732.0,2.0,0.0,0.0,0.0,0.0
834859fffffffff,1161.0,33.0,0.0,0.0,0.0,0.0
83485afffffffff,25.0,0.0,0.0,0.0,0.0,0.0
83485bfffffffff,75.0,0.0,0.0,0.0,0.0,0.0
83485dfffffffff,204.0,0.0,0.0,0.0,0.0,0.0
834880fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
834881fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834882fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
834883fffffffff,288.0,0.0,0.0,0.0,0.0,0.0
834884fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834886fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
834888fffffffff,88.0,0.0,0.0,0.0,0.0,0.0
834889fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
83488afffffffff,200.0,0.0,0.0,0.0,0.0,0.0
