cell_id,Megaceryle torquata,Megaceryle torquata torquata/stictipennis,Megaceryle torquata stellata
8466c01ffffffff,108.0,0.0,0.0
8466c03ffffffff,8.0,0.0,0.0
8466c05ffffffff,9.0,0.0,0.0
8466c07ffffffff,10.0,0.0,0.0
8466c09ffffffff,17.0,0.0,0.0
8466c0bffffffff,4.0,0.0,0.0
8466c0dffffffff,22.0,0.0,0.0
8466c15ffffffff,6.0,0.0,0.0
8466c17ffffffff,6.0,0.0,0.0
8466c1dffffffff,6.0,0.0,0.0
8466c21ffffffff,237.0,0.0,0.0
8466c23ffffffff,106.0,0.0,0.0
8466c27ffffffff,42.0,0.0,0.0
8466c29ffffffff,8.0,0.0,0.0
8466c2bffffffff,10.0,0.0,0.0
8466c2dffffffff,5.0,0.0,0.0
8466c33ffffffff,4.0,0.0,0.0
8466c35ffffffff,5.0,0.0,0.0
8466c37ffffffff,21.0,0.0,0.0
8466c39ffffffff,2.0,0.0,0.0
8466c41ffffffff,32.0,0.0,0.0
8466c45ffffffff,1.0,0.0,0.0
8466c47ffffffff,206.0,0.0,0.0
8466c49ffffffff,171.0,0.0,0.0
8466c4dffffffff,5.0,0.0,0.0
8466c53ffffffff,5.0,0.0,0.0
8466c57ffffffff,2.0,0.0,0.0
8466c5bffffffff,1.0,0.0,0.0
8466c5dffffffff,20.0,0.0,0.0
8466c61ffffffff,4.0,0.0,0.0
8466c63ffffffff,53.0,0.0,0.0
8466c65ffffffff,32.0,0.0,0.0
8466c69ffffffff,10.0,0.0,0.0
8466c6bffffffff,11.0,0.0,0.0
8466c6dffffffff,176.0,0.0,0.0
8466cb3ffffffff,2.0,0.0,0.0
8466cc5ffffffff,13.0,0.0,0.0
8466cdbffffffff,5.0,0.0,0.0
8466ce1ffffffff,46.0,0.0,0.0
8466ce5ffffffff,3.0,0.0,0.0
8466ce9ffffffff,80.0,0.0,0.0
8466cedffffffff,24.0,0.0,0.0
8466d01ffffffff,11.0,0.0,0.0
8466d03ffffffff,31.0,0.0,0.0
8466d05ffffffff,109.0,4.0,0.0
8466d07ffffffff,81.0,19.0,0.0
8466d0bffffffff,123.0,0.0,0.0
8466d0dffffffff,166.0,9.0,0.0
8466d13ffffffff,9.0,0.0,0.0
8466d1bffffffff,8.0,0.0,0.0
8466d21ffffffff,10.0,0.0,0.0
8466d23ffffffff,14.0,2.0,0.0
8466d25ffffffff,42.0,0.0,0.0
8466d27ffffffff,5.0,0.0,0.0
8466d29ffffffff,13.0,0.0,0.0
8466d31ffffffff,535.0,32.0,0.0
8466d33ffffffff,170.0,22.0,0.0
8466d35ffffffff,243.0,24.0,0.0
8466d37ffffffff,14.0,1.0,0.0
8466d39ffffffff,11.0,0.0,0.0
8466d3bffffffff,9.0,1.0,0.0
8466d3dffffffff,6.0,0.0,0.0
8466d47ffffffff,106.0,13.0,0.0
8466d49ffffffff,13.0,0.0,0.0
8466d51ffffffff,5.0,0.0,0.0
8466d53ffffffff,19.0,0.0,0.0
8466d55ffffffff,14.0,0.0,0.0
8466d57ffffffff,3.0,0.0,0.0
8466d5bffffffff,2.0,0.0,0.0
8466d6bffffffff,15.0,0.0,0.0
8466d81ffffffff,14.0,0.0,0.0
8466d8bffffffff,2.0,0.0,0.0
8466d8dffffffff,21.0,3.0,0.0
8466da1ffffffff,17.0,0.0,0.0
8466da7ffffffff,8.0,0.0,0.0
8466da9ffffffff,14.0,0.0,0.0
8466dadffffffff,180.0,19.0,0.0
8466db1ffffffff,26.0,2.0,0.0
8466db5ffffffff,5.0,0.0,0.0
8466dc1ffffffff,2.0,0.0,0.0
8466dc3ffffffff,1874.0,193.0,0.0
8466dc7ffffffff,173.0,9.0,0.0
8466dc9ffffffff,73.0,0.0,0.0
8466dcbffffffff,136.0,16.0,0.0
8466dcdffffffff,17.0,0.0,0.0
8466dd1ffffffff,6.0,0.0,0.0
8466dd3ffffffff,16.0,3.0,0.0
8466dd5ffffffff,110.0,1.0,0.0
8466dd7ffffffff,21.0,0.0,0.0
8466dd9ffffffff,10.0,0.0,0.0
8466ddbffffffff,24.0,0.0,0.0
8466dddffffffff,57.0,7.0,0.0
8466de1ffffffff,23.0,1.0,0.0
8466de3ffffffff,174.0,16.0,0.0
8466de7ffffffff,57.0,2.0,0.0
8466debffffffff,50.0,13.0,0.0
8466e01ffffffff,4.0,0.0,0.0
8466e03ffffffff,18.0,0.0,0.0
8466e05ffffffff,37.0,0.0,0.0
8466e09ffffffff,31.0,0.0,0.0
8466e0bffffffff,99.0,0.0,0.0
8466e0dffffffff,103.0,0.0,0.0
8466e11ffffffff,36.0,0.0,0.0
8466e13ffffffff,6.0,0.0,0.0
8466e15ffffffff,134.0,0.0,0.0
8466e17ffffffff,41.0,0.0,0.0
8466e19ffffffff,6.0,0.0,0.0
8466e1dffffffff,112.0,0.0,0.0
8466e23ffffffff,34.0,0.0,0.0
8466e29ffffffff,18.0,0.0,0.0
8466e2bffffffff,129.0,0.0,0.0
8466e2dffffffff,28.0,0.0,0.0
8466e31ffffffff,1.0,0.0,0.0
8466e39ffffffff,8.0,0.0,0.0
8466e3bffffffff,37.0,0.0,0.0
8466e41ffffffff,216.0,7.0,0.0
8466e43ffffffff,20.0,0.0,0.0
8466e45ffffffff,108.0,0.0,0.0
8466e47ffffffff,101.0,6.0,0.0
8466e49ffffffff,39.0,0.0,0.0
8466e4dffffffff,20.0,0.0,0.0
8466e51ffffffff,13.0,0.0,0.0
8466e53ffffffff,196.0,0.0,0.0
8466e57ffffffff,910.0,0.0,0.0
8466e59ffffffff,29.0,0.0,0.0
8466e5bffffffff,30.0,0.0,0.0
8466e61ffffffff,1.0,0.0,0.0
8466e63ffffffff,668.0,3.0,0.0
8466e65ffffffff,690.0,28.0,0.0
8466e67ffffffff,136.0,2.0,0.0
8466e69ffffffff,57.0,0.0,0.0
8466e6bffffffff,60.0,0.0,0.0
8466e6dffffffff,1141.0,4.0,0.0
8466e89ffffffff,1.0,0.0,0.0
8466e8dffffffff,7.0,0.0,0.0
8466e9dffffffff,21.0,0.0,0.0
8466eadffffffff,11.0,0.0,0.0
8466ec1ffffffff,24.0,0.0,0.0
8466ec3ffffffff,1.0,0.0,0.0
8466ec5ffffffff,53.0,0.0,0.0
8466ec7ffffffff,257.0,0.0,0.0
8466ec9ffffffff,5.0,0.0,0.0
8466ecbffffffff,420.0,0.0,0.0
8466ecdffffffff,2.0,0.0,0.0
8466ee5ffffffff,213.0,0.0,0.0
8466ee7ffffffff,6.0,0.0,0.0
8466eebffffffff,2.0,0.0,0.0
8466eedffffffff,24.0,0.0,0.0
8466f01ffffffff,68.0,0.0,0.0
8466f03ffffffff,113.0,0.0,0.0
8466f0bffffffff,306.0,10.0,0.0
8466f11ffffffff,233.0,0.0,0.0
8466f15ffffffff,184.0,0.0,0.0
8466f17ffffffff,42.0,0.0,0.0
8466f19ffffffff,138.0,0.0,0.0
8466f1dffffffff,451.0,0.0,0.0
8466f35ffffffff,26.0,0.0,0.0
8466f47ffffffff,1.0,0.0,0.0
8466f51ffffffff,11.0,0.0,0.0
8466f53ffffffff,27.0,0.0,0.0
8466f57ffffffff,1360.0,28.0,0.0
8466f59ffffffff,203.0,0.0,0.0
8466f5bffffffff,242.0,0.0,0.0
8467413ffffffff,489.0,2.0,0.0
8467417ffffffff,14.0,0.0,0.0
8467423ffffffff,2.0,0.0,0.0
846742bffffffff,3.0,0.0,0.0
846742dffffffff,53.0,2.0,0.0
8467431ffffffff,7.0,0.0,0.0
8467433ffffffff,31.0,0.0,0.0
8467437ffffffff,13.0,0.0,0.0
846743bffffffff,62.0,0.0,0.0
846743dffffffff,60.0,5.0,0.0
84674a1ffffffff,6.0,0.0,0.0
84674a5ffffffff,2.0,0.0,0.0
84674a7ffffffff,52.0,6.0,0.0
84674c5ffffffff,23.0,0.0,0.0
84674c7ffffffff,5.0,0.0,0.0
84674c9ffffffff,8.0,0.0,0.0
84674cbffffffff,10.0,0.0,0.0
84674cdffffffff,20.0,0.0,0.0
84674d9ffffffff,17.0,0.0,0.0
84674e1ffffffff,53.0,0.0,0.0
84674e7ffffffff,3.0,0.0,0.0
84674e9ffffffff,4.0,0.0,0.0
84674edffffffff,66.0,0.0,0.0
8467503ffffffff,2.0,0.0,0.0
8467521ffffffff,33.0,0.0,0.0
8467523ffffffff,92.0,0.0,0.0
8467525ffffffff,1.0,0.0,0.0
8467527ffffffff,4.0,0.0,0.0
846752dffffffff,5.0,0.0,0.0
8467531ffffffff,9.0,0.0,0.0
8467535ffffffff,19.0,0.0,0.0
8467537ffffffff,50.0,0.0,0.0
8467539ffffffff,12.0,0.0,0.0
846753dffffffff,5.0,0.0,0.0
8467553ffffffff,35.0,0.0,0.0
8467563ffffffff,4.0,0.0,0.0
8467583ffffffff,2.0,0.0,0.0
8467585ffffffff,5.0,0.0,0.0
8467591ffffffff,2.0,0.0,0.0
8467595ffffffff,2.0,0.0,0.0
8467599ffffffff,75.0,3.0,0.0
846759bffffffff,1.0,0.0,0.0
84675a3ffffffff,3.0,0.0,0.0
84675a5ffffffff,19.0,0.0,0.0
84675abffffffff,11.0,0.0,0.0
84675adffffffff,5.0,0.0,0.0
84675b1ffffffff,5.0,0.0,0.0
84675b3ffffffff,17.0,0.0,0.0
84675b7ffffffff,3.0,0.0,0.0
84675c1ffffffff,6.0,0.0,0.0
84675c5ffffffff,4.0,0.0,0.0
84675c7ffffffff,14.0,0.0,0.0
84675cbffffffff,88.0,0.0,0.0
84675d3ffffffff,3.0,0.0,0.0
84675d9ffffffff,4.0,0.0,0.0
84675ddffffffff,3.0,0.0,0.0
84675e1ffffffff,4.0,0.0,0.0
84675e3ffffffff,4.0,0.0,0.0
84675e7ffffffff,6.0,0.0,0.0
84675ebffffffff,22.0,2.0,0.0
8467693ffffffff,2.0,0.0,0.0
84676b3ffffffff,4.0,0.0,0.0
8467903ffffffff,1.0,0.0,0.0
8467909ffffffff,24.0,0.0,0.0
846790bffffffff,10.0,0.0,0.0
846790dffffffff,14.0,0.0,0.0
8467915ffffffff,9.0,0.0,0.0
8467921ffffffff,1.0,0.0,0.0
846792dffffffff,2.0,0.0,0.0
8467931ffffffff,1.0,0.0,0.0
8467933ffffffff,14.0,0.0,0.0
846793bffffffff,11.0,0.0,0.0
8467941ffffffff,3.0,0.0,0.0
8467945ffffffff,3.0,0.0,0.0
8467947ffffffff,4.0,0.0,0.0
846794bffffffff,3.0,0.0,0.0
846794dffffffff,2.0,0.0,0.0
8467955ffffffff,1.0,0.0,0.0
846795dffffffff,8.0,0.0,0.0
8467961ffffffff,10.0,0.0,0.0
8467963ffffffff,8.0,0.0,0.0
8467969ffffffff,2.0,0.0,0.0
84679a1ffffffff,785.0,0.0,0.0
84679a3ffffffff,152.0,0.0,0.0
84679a5ffffffff,1585.0,0.0,0.0
84679a7ffffffff,89.0,0.0,0.0
84679adffffffff,150.0,0.0,0.0
84679b3ffffffff,428.0,0.0,0.0
84679b5ffffffff,235.0,0.0,0.0
84679b7ffffffff,575.0,0.0,0.0
84679e5ffffffff,2.0,0.0,0.0
8467b21ffffffff,2.0,0.0,0.0
8467b29ffffffff,1.0,0.0,0.0
8467b2bffffffff,1.0,0.0,0.0
846d041ffffffff,2.0,0.0,0.0
846d043ffffffff,39.0,5.0,0.0
846d045ffffffff,9.0,0.0,0.0
846d049ffffffff,5.0,0.0,0.0
846d04bffffffff,11.0,0.0,0.0
846d051ffffffff,47.0,11.0,0.0
846d053ffffffff,269.0,58.0,0.0
846d059ffffffff,9.0,0.0,0.0
846d05bffffffff,50.0,7.0,0.0
846d05dffffffff,41.0,4.0,0.0
846d141ffffffff,90.0,2.0,0.0
846d143ffffffff,10.0,0.0,0.0
846d145ffffffff,10.0,0.0,0.0
846d159ffffffff,50.0,0.0,0.0
846d15dffffffff,36.0,6.0,0.0
846d201ffffffff,4.0,0.0,0.0
846d203ffffffff,11.0,0.0,0.0
846d207ffffffff,5.0,0.0,0.0
846d209ffffffff,4.0,0.0,0.0
846d20bffffffff,2.0,0.0,0.0
846d20dffffffff,131.0,0.0,0.0
846d219ffffffff,4.0,1.0,0.0
846d21bffffffff,28.0,3.0,0.0
846d21dffffffff,31.0,2.0,0.0
846d223ffffffff,4.0,0.0,0.0
846d22bffffffff,3.0,2.0,0.0
846d231ffffffff,140.0,0.0,0.0
846d233ffffffff,31.0,0.0,0.0
846d235ffffffff,4.0,0.0,0.0
846d237ffffffff,8.0,0.0,0.0
846d239ffffffff,4.0,0.0,0.0
846d23bffffffff,2.0,0.0,0.0
846d23dffffffff,6.0,1.0,0.0
846d241ffffffff,17.0,0.0,0.0
846d243ffffffff,32.0,0.0,0.0
846d247ffffffff,13.0,0.0,0.0
846d24bffffffff,29.0,0.0,0.0
846d251ffffffff,82.0,10.0,0.0
846d253ffffffff,84.0,0.0,0.0
846d255ffffffff,103.0,4.0,0.0
846d257ffffffff,98.0,8.0,0.0
846d259ffffffff,1.0,1.0,0.0
846d25bffffffff,5.0,0.0,0.0
846d25dffffffff,75.0,0.0,0.0
846d261ffffffff,2.0,0.0,0.0
846d267ffffffff,4.0,0.0,0.0
846d26bffffffff,12.0,0.0,0.0
846d283ffffffff,2.0,0.0,0.0
846d2a1ffffffff,58.0,3.0,0.0
846d2a3ffffffff,136.0,0.0,0.0
846d2adffffffff,22.0,0.0,0.0
846d2b1ffffffff,20.0,0.0,0.0
846d2b3ffffffff,94.0,0.0,0.0
846d2b5ffffffff,3.0,0.0,0.0
846d2b9ffffffff,17.0,2.0,0.0
846d2bbffffffff,44.0,0.0,0.0
846d2c1ffffffff,63.0,22.0,0.0
846d2c3ffffffff,25.0,0.0,0.0
846d2c7ffffffff,6.0,0.0,0.0
846d2c9ffffffff,337.0,24.0,0.0
846d2cbffffffff,99.0,28.0,0.0
846d2d1ffffffff,57.0,0.0,0.0
846d2d3ffffffff,2.0,0.0,0.0
846d2d7ffffffff,30.0,0.0,0.0
846d2d9ffffffff,6.0,0.0,0.0
846d2dbffffffff,22.0,0.0,0.0
846d2ddffffffff,9.0,0.0,0.0
846d2e5ffffffff,55.0,8.0,0.0
846d2ebffffffff,7.0,0.0,0.0
846d30dffffffff,115.0,0.0,0.0
846d311ffffffff,13.0,0.0,0.0
846d313ffffffff,121.0,4.0,0.0
846d317ffffffff,62.0,0.0,0.0
846d319ffffffff,31.0,0.0,0.0
846d31bffffffff,25.0,0.0,0.0
846d341ffffffff,191.0,3.0,0.0
846d343ffffffff,13.0,0.0,0.0
846d347ffffffff,34.0,0.0,0.0
846d34bffffffff,9.0,0.0,0.0
846d34dffffffff,1107.0,0.0,0.0
846d359ffffffff,5.0,0.0,0.0
846d35bffffffff,251.0,0.0,0.0
846d35dffffffff,463.0,5.0,0.0
846d36bffffffff,11.0,0.0,0.0
846d36dffffffff,4.0,0.0,0.0
846d601ffffffff,50.0,0.0,0.0
846d605ffffffff,86.0,0.0,0.0
846d607ffffffff,27.0,0.0,0.0
846d609ffffffff,39.0,0.0,0.0
846d60dffffffff,123.0,0.0,0.0
846d611ffffffff,5.0,0.0,0.0
846d613ffffffff,590.0,0.0,0.0
846d615ffffffff,16.0,0.0,0.0
846d617ffffffff,20.0,0.0,0.0
846d619ffffffff,18.0,0.0,0.0
846d61bffffffff,8.0,0.0,0.0
846d61dffffffff,2.0,0.0,0.0
846d639ffffffff,108.0,0.0,0.0
846d63bffffffff,14.0,0.0,0.0
846d641ffffffff,245.0,0.0,0.0
846d643ffffffff,3.0,0.0,0.0
846d645ffffffff,10.0,0.0,0.0
846d649ffffffff,77.0,0.0,0.0
846d64dffffffff,8.0,0.0,0.0
846d651ffffffff,6.0,0.0,0.0
846d653ffffffff,18.0,0.0,0.0
846d655ffffffff,6.0,0.0,0.0
846d657ffffffff,29.0,0.0,0.0
846d661ffffffff,1.0,0.0,0.0
846d663ffffffff,38.0,0.0,0.0
846d665ffffffff,4.0,0.0,0.0
846d667ffffffff,34.0,0.0,0.0
846d66bffffffff,14.0,0.0,0.0
846d66dffffffff,15.0,0.0,0.0
846d681ffffffff,81.0,0.0,0.0
846d683ffffffff,545.0,0.0,0.0
846d685ffffffff,74.0,0.0,0.0
846d687ffffffff,419.0,0.0,0.0
846d689ffffffff,385.0,0.0,0.0
846d68bffffffff,2743.0,0.0,0.0
846d68dffffffff,195.0,0.0,0.0
846d691ffffffff,331.0,0.0,0.0
846d693ffffffff,360.0,0.0,0.0
846d695ffffffff,447.0,0.0,0.0
846d697ffffffff,2482.0,0.0,0.0
846d699ffffffff,417.0,0.0,0.0
846d69bffffffff,284.0,0.0,0.0
846d69dffffffff,1229.0,0.0,0.0
846d6abffffffff,65.0,0.0,0.0
846d6b1ffffffff,18.0,0.0,0.0
846d6b3ffffffff,3.0,0.0,0.0
846d6b9ffffffff,41.0,0.0,0.0
846d6bbffffffff,383.0,0.0,0.0
846d6bdffffffff,52.0,0.0,0.0
846d6c3ffffffff,93.0,0.0,0.0
846d6c5ffffffff,2.0,0.0,0.0
846d6c7ffffffff,61.0,0.0,0.0
846d6c9ffffffff,4.0,0.0,0.0
846d6cbffffffff,2.0,0.0,0.0
846d6cdffffffff,1.0,0.0,0.0
846d6d1ffffffff,161.0,0.0,0.0
846d6d3ffffffff,407.0,0.0,0.0
846d6d5ffffffff,1470.0,0.0,0.0
846d6d7ffffffff,62.0,0.0,0.0
846d6dbffffffff,12.0,0.0,0.0
846d6e1ffffffff,3.0,0.0,0.0
846d6e9ffffffff,16.0,0.0,0.0
846d6ebffffffff,27.0,0.0,0.0
846d6edffffffff,115.0,0.0,0.0
846d743ffffffff,20.0,0.0,0.0
846d745ffffffff,80.0,0.0,0.0
846d747ffffffff,23.0,0.0,0.0
846d749ffffffff,8.0,0.0,0.0
846d74bffffffff,4.0,0.0,0.0
846d751ffffffff,32.0,0.0,0.0
846d759ffffffff,15.0,0.0,0.0
846d75bffffffff,176.0,0.0,0.0
846d75dffffffff,49.0,0.0,0.0
846d769ffffffff,177.0,0.0,0.0
846d76dffffffff,95.0,0.0,0.0
8480025ffffffff,2.0,0.0,0.0
8480053ffffffff,1.0,1.0,0.0
8480055ffffffff,1.0,0.0,0.0
8480089ffffffff,13.0,4.0,0.0
8480091ffffffff,6.0,0.0,0.0
8480097ffffffff,2.0,0.0,0.0
84800c7ffffffff,2.0,0.0,0.0
84800cbffffffff,6.0,0.0,0.0
84800e1ffffffff,2.0,0.0,0.0
84800e5ffffffff,1.0,0.0,0.0
8480101ffffffff,5.0,2.0,0.0
8480105ffffffff,72.0,0.0,0.0
8480107ffffffff,7.0,0.0,0.0
8480109ffffffff,15.0,0.0,0.0
8480117ffffffff,4.0,0.0,0.0
848011bffffffff,15.0,0.0,0.0
8480139ffffffff,11.0,0.0,0.0
8480141ffffffff,55.0,1.0,0.0
8480143ffffffff,2.0,0.0,0.0
8480147ffffffff,2.0,1.0,0.0
8480149ffffffff,2.0,0.0,0.0
848014bffffffff,2.0,0.0,0.0
8480163ffffffff,2.0,0.0,0.0
8480165ffffffff,7.0,0.0,0.0
848016bffffffff,7.0,0.0,0.0
84801c5ffffffff,3.0,0.0,0.0
84801c9ffffffff,2.0,0.0,0.0
84802b7ffffffff,12.0,1.0,0.0
84802bdffffffff,1.0,1.0,0.0
8480301ffffffff,47.0,0.0,0.0
848030dffffffff,1.0,0.0,0.0
8480323ffffffff,4.0,0.0,0.0
848032bffffffff,4.0,0.0,0.0
8480345ffffffff,2.0,0.0,0.0
8480363ffffffff,4.0,0.0,0.0
848036bffffffff,3.0,0.0,0.0
848040bffffffff,4.0,0.0,0.0
848041dffffffff,3.0,0.0,0.0
8480445ffffffff,12.0,0.0,0.0
8480463ffffffff,2.0,0.0,0.0
8480465ffffffff,5.0,0.0,0.0
8480469ffffffff,87.0,0.0,0.0
848046bffffffff,3.0,0.0,0.0
8480485ffffffff,2.0,0.0,0.0
8480487ffffffff,1.0,0.0,0.0
84804c1ffffffff,2.0,0.0,0.0
84804cbffffffff,5.0,0.0,0.0
8480541ffffffff,18.0,0.0,0.0
848054bffffffff,21.0,4.0,0.0
848054dffffffff,4.0,0.0,0.0
8480559ffffffff,20.0,0.0,0.0
8480655ffffffff,2.0,0.0,0.0
8480665ffffffff,2.0,0.0,0.0
848066bffffffff,3.0,0.0,0.0
848068bffffffff,2.0,0.0,0.0
84806a3ffffffff,2.0,0.0,0.0
84806a7ffffffff,4.0,0.0,0.0
84806abffffffff,15.0,0.0,0.0
84806b7ffffffff,14.0,0.0,0.0
84806c3ffffffff,2.0,0.0,0.0
84806ddffffffff,4.0,0.0,0.0
8480713ffffffff,3.0,0.0,0.0
848072dffffffff,1.0,0.0,0.0
8480733ffffffff,3.0,0.0,0.0
8480737ffffffff,18.0,0.0,0.0
8480747ffffffff,4.0,0.0,0.0
8480a4dffffffff,3.0,1.0,0.0
8481029ffffffff,7.0,0.0,0.0
848102dffffffff,3.0,0.0,0.0
8481069ffffffff,3.0,0.0,0.0
8481107ffffffff,2.0,0.0,0.0
848110dffffffff,2.0,0.0,0.0
8481125ffffffff,40.0,3.0,0.0
848112dffffffff,3.0,0.0,0.0
8481141ffffffff,1.0,0.0,0.0
8481153ffffffff,5.0,0.0,0.0
848115dffffffff,2.0,0.0,0.0
8481161ffffffff,15.0,0.0,0.0
8481167ffffffff,4.0,0.0,0.0
848116bffffffff,3.0,0.0,0.0
84811abffffffff,9.0,0.0,0.0
84811edffffffff,3.0,0.0,0.0
8481211ffffffff,3.0,0.0,0.0
8481219ffffffff,9.0,0.0,0.0
848121dffffffff,9.0,2.0,0.0
8481225ffffffff,1.0,0.0,0.0
8481235ffffffff,1.0,0.0,0.0
848124dffffffff,2.0,0.0,0.0
84812bdffffffff,1.0,0.0,0.0
84812cbffffffff,2.0,0.0,0.0
84812d3ffffffff,2.0,0.0,0.0
84812d7ffffffff,6.0,0.0,0.0
8481303ffffffff,3.0,0.0,0.0
8481327ffffffff,5.0,0.0,0.0
8481329ffffffff,2.0,0.0,0.0
848132dffffffff,2.0,0.0,0.0
8481333ffffffff,1.0,0.0,0.0
8481335ffffffff,2.0,0.0,0.0
8481339ffffffff,13.0,0.0,0.0
848133dffffffff,2.0,0.0,0.0
8481363ffffffff,6.0,2.0,0.0
8481367ffffffff,2.0,0.0,0.0
8481401ffffffff,2.0,0.0,0.0
8481415ffffffff,2.0,0.0,0.0
848144bffffffff,3.0,0.0,0.0
848145dffffffff,59.0,0.0,0.0
84814adffffffff,36.0,0.0,0.0
84814d1ffffffff,4.0,0.0,0.0
84814d5ffffffff,55.0,0.0,0.0
84814d9ffffffff,1.0,0.0,0.0
84814e3ffffffff,1.0,0.0,0.0
84814e5ffffffff,9.0,0.0,0.0
84814e7ffffffff,4.0,0.0,0.0
8481581ffffffff,1.0,0.0,0.0
84815d9ffffffff,22.0,0.0,0.0
84815dbffffffff,2.0,0.0,0.0
84815e9ffffffff,1.0,0.0,0.0
848162bffffffff,71.0,2.0,0.0
8481635ffffffff,89.0,0.0,0.0
8481637ffffffff,8.0,0.0,0.0
8481711ffffffff,26.0,0.0,0.0
8481713ffffffff,2.0,0.0,0.0
8481717ffffffff,1.0,0.0,0.0
8481729ffffffff,2.0,0.0,0.0
848175dffffffff,2.0,0.0,0.0
8481801ffffffff,9.0,0.0,0.0
8481803ffffffff,10.0,0.0,0.0
848180bffffffff,9.0,0.0,0.0
8481833ffffffff,2.0,0.0,0.0
8481837ffffffff,16.0,0.0,0.0
8481839ffffffff,23.0,0.0,0.0
848183bffffffff,2.0,0.0,0.0
8481851ffffffff,14.0,6.0,0.0
8481855ffffffff,9.0,0.0,0.0
8481857ffffffff,12.0,0.0,0.0
8481859ffffffff,15.0,5.0,0.0
848185dffffffff,53.0,15.0,0.0
8481885ffffffff,3.0,0.0,0.0
8481889ffffffff,3.0,0.0,0.0
848188dffffffff,2.0,0.0,0.0
84818a7ffffffff,2.0,0.0,0.0
84818b3ffffffff,9.0,0.0,0.0
84818c7ffffffff,4.0,0.0,0.0
84818d9ffffffff,1.0,0.0,0.0
84818e1ffffffff,4.0,0.0,0.0
848199bffffffff,3.0,0.0,0.0
84819d1ffffffff,14.0,0.0,0.0
84819d9ffffffff,1.0,0.0,0.0
8481a11ffffffff,1.0,0.0,0.0
8481a33ffffffff,2.0,0.0,0.0
8481a8bffffffff,2.0,0.0,0.0
8481a8dffffffff,1.0,0.0,0.0
8481acbffffffff,2.0,0.0,0.0
8481ad1ffffffff,3.0,0.0,0.0
8481ae3ffffffff,1.0,0.0,0.0
8481aedffffffff,2.0,2.0,0.0
848a003ffffffff,25.0,3.0,0.0
848a01dffffffff,9.0,4.0,0.0
848a04bffffffff,3.0,0.0,0.0
848a051ffffffff,5.0,0.0,0.0
848a053ffffffff,1.0,1.0,0.0
848a059ffffffff,10.0,1.0,0.0
848a05bffffffff,4.0,0.0,0.0
848a05dffffffff,16.0,2.0,0.0
848a069ffffffff,8.0,1.0,0.0
848a109ffffffff,26.0,0.0,0.0
848a127ffffffff,3.0,0.0,0.0
848a143ffffffff,2.0,0.0,0.0
848a155ffffffff,16.0,0.0,0.0
848a157ffffffff,4.0,0.0,0.0
848a185ffffffff,2.0,0.0,0.0
848a191ffffffff,2.0,2.0,0.0
848a195ffffffff,1.0,1.0,0.0
848a1a7ffffffff,2.0,0.0,0.0
848a1abffffffff,9.0,0.0,0.0
848a1b1ffffffff,1.0,1.0,0.0
848a1e5ffffffff,2.0,0.0,0.0
848a209ffffffff,1.0,0.0,0.0
848a213ffffffff,3.0,0.0,0.0
848a223ffffffff,2.0,0.0,0.0
848a227ffffffff,1.0,0.0,0.0
848a23bffffffff,8.0,1.0,0.0
848a249ffffffff,6.0,0.0,0.0
848a25bffffffff,4.0,0.0,0.0
848a2edffffffff,5.0,3.0,0.0
848a317ffffffff,28.0,6.0,0.0
848a337ffffffff,25.0,0.0,0.0
848a33bffffffff,17.0,0.0,0.0
848a35dffffffff,1.0,0.0,0.0
848a40dffffffff,1.0,0.0,0.0
848a41bffffffff,1.0,0.0,0.0
848a41dffffffff,7.0,0.0,0.0
848a43bffffffff,2.0,0.0,0.0
848a451ffffffff,109.0,0.0,0.0
848a453ffffffff,1.0,0.0,0.0
848a459ffffffff,217.0,9.0,0.0
848a45bffffffff,236.0,0.0,0.0
848a45dffffffff,322.0,0.0,0.0
848a489ffffffff,6.0,0.0,0.0
848a4b9ffffffff,7.0,0.0,0.0
848a4e5ffffffff,1.0,0.0,0.0
848a525ffffffff,6.0,0.0,0.0
848a52dffffffff,1.0,0.0,0.0
848a565ffffffff,2.0,0.0,0.0
848a637ffffffff,17.0,0.0,0.0
848a68bffffffff,38.0,0.0,0.0
848a699ffffffff,545.0,0.0,0.0
848a69bffffffff,2.0,0.0,0.0
848a69dffffffff,12.0,0.0,0.0
848a6b5ffffffff,3.0,0.0,0.0
848a6d1ffffffff,8.0,0.0,0.0
848a6d3ffffffff,496.0,0.0,0.0
848a6d7ffffffff,413.0,0.0,0.0
848a6d9ffffffff,377.0,0.0,0.0
848a6dbffffffff,92.0,0.0,0.0
848a6e5ffffffff,6.0,0.0,0.0
848a701ffffffff,4.0,0.0,0.0
848a707ffffffff,28.0,0.0,0.0
848a70bffffffff,10.0,0.0,0.0
848a72bffffffff,5.0,0.0,0.0
848a73dffffffff,3.0,0.0,0.0
848a809ffffffff,9.0,0.0,0.0
848a81bffffffff,6.0,4.0,0.0
848a857ffffffff,2.0,0.0,0.0
848a8c1ffffffff,9.0,0.0,0.0
848a8c7ffffffff,1.0,0.0,0.0
848a8c9ffffffff,3.0,0.0,0.0
848a8cbffffffff,12.0,4.0,0.0
848a8cdffffffff,37.0,0.0,0.0
848a8d9ffffffff,6.0,0.0,0.0
848a8e1ffffffff,2.0,0.0,0.0
848a8e5ffffffff,2.0,0.0,0.0
