cell_id,Limnodromus griseus,Limnodromus griseus griseus,Limnodromus griseus hendersoni,Limnodromus griseus caurinus
8312dbfffffffff,3.0,0.0,0.0,0.0
8312ddfffffffff,1.0,0.0,0.0,0.0
8312eafffffffff,2.0,0.0,0.0,0.0
8312ebfffffffff,4.0,0.0,0.0,0.0
8312ecfffffffff,2.0,0.0,0.0,0.0
8312edfffffffff,2.0,0.0,0.0,0.0
8312f2fffffffff,1.0,0.0,0.0,0.0
8312f6fffffffff,5.0,0.0,0.0,0.0
831306fffffffff,2.0,0.0,2.0,0.0
831382fffffffff,109.0,0.0,0.0,0.0
831383fffffffff,11.0,0.0,0.0,0.0
831386fffffffff,92.0,0.0,0.0,0.0
83138cfffffffff,2.0,0.0,0.0,0.0
831395fffffffff,3.0,0.0,0.0,0.0
8313acfffffffff,2.0,0.0,0.0,0.0
8313b2fffffffff,2.0,0.0,0.0,0.0
8313b3fffffffff,3.0,0.0,0.0,0.0
831828fffffffff,1.0,0.0,0.0,0.0
83182cfffffffff,1.0,0.0,0.0,0.0
831844fffffffff,4.0,0.0,0.0,0.0
831929fffffffff,2.0,0.0,0.0,0.0
83194bfffffffff,2.0,0.0,0.0,0.0
831952fffffffff,6.0,0.0,0.0,0.0
831aa0fffffffff,2.0,0.0,0.0,0.0
831aa2fffffffff,20.0,8.0,0.0,0.0
831aa3fffffffff,6.0,2.0,0.0,0.0
831aa4fffffffff,10.0,0.0,0.0,0.0
831aa6fffffffff,4.0,0.0,0.0,0.0
831ab0fffffffff,4.0,0.0,0.0,0.0
831ab4fffffffff,2.0,0.0,0.0,0.0
831ab5fffffffff,2.0,0.0,0.0,0.0
831b9afffffffff,28.0,1.0,0.0,0.0
831b9efffffffff,7.0,0.0,0.0,0.0
8322dbfffffffff,7.0,0.0,0.0,0.0
832600fffffffff,1.0,0.0,0.0,0.0
832601fffffffff,1.0,0.0,0.0,0.0
832603fffffffff,5.0,0.0,2.0,0.0
83260afffffffff,12.0,0.0,2.0,0.0
83260bfffffffff,13.0,0.0,0.0,0.0
83260cfffffffff,10.0,0.0,0.0,0.0
83260efffffffff,1.0,0.0,0.0,0.0
832619fffffffff,2.0,0.0,0.0,0.0
83261bfffffffff,2.0,0.0,0.0,0.0
83261dfffffffff,4.0,0.0,0.0,0.0
832621fffffffff,2.0,0.0,0.0,0.0
832623fffffffff,3.0,0.0,0.0,0.0
832625fffffffff,2.0,0.0,0.0,0.0
832626fffffffff,1.0,0.0,0.0,0.0
832629fffffffff,7.0,0.0,0.0,0.0
83262afffffffff,4.0,0.0,0.0,0.0
83262bfffffffff,2.0,0.0,0.0,0.0
83262cfffffffff,2.0,0.0,0.0,0.0
832636fffffffff,2.0,0.0,0.0,0.0
832640fffffffff,4.0,0.0,0.0,0.0
832641fffffffff,3.0,0.0,0.0,0.0
832644fffffffff,2.0,0.0,0.0,0.0
832646fffffffff,5.0,0.0,0.0,0.0
832648fffffffff,20.0,0.0,0.0,0.0
832649fffffffff,11.0,0.0,2.0,0.0
83264afffffffff,19.0,0.0,0.0,0.0
83264cfffffffff,9.0,0.0,0.0,0.0
83264dfffffffff,8.0,0.0,0.0,0.0
83264efffffffff,17.0,0.0,3.0,0.0
832652fffffffff,16.0,0.0,0.0,0.0
832654fffffffff,1.0,0.0,0.0,0.0
832655fffffffff,15.0,0.0,5.0,0.0
832656fffffffff,17.0,0.0,1.0,0.0
832658fffffffff,1.0,0.0,0.0,0.0
832659fffffffff,39.0,0.0,0.0,0.0
83265bfffffffff,9.0,0.0,0.0,0.0
83265dfffffffff,12.0,0.0,0.0,0.0
83265efffffffff,1.0,0.0,0.0,0.0
832660fffffffff,3.0,0.0,0.0,0.0
832661fffffffff,1.0,0.0,0.0,0.0
832662fffffffff,11.0,0.0,0.0,0.0
832664fffffffff,122.0,0.0,14.0,0.0
832665fffffffff,2.0,0.0,2.0,0.0
832666fffffffff,10.0,0.0,0.0,0.0
832668fffffffff,2.0,0.0,0.0,0.0
832669fffffffff,10.0,0.0,0.0,0.0
83266afffffffff,7.0,0.0,0.0,0.0
83266bfffffffff,17.0,0.0,2.0,0.0
83266cfffffffff,4.0,0.0,0.0,0.0
83266dfffffffff,15.0,0.0,0.0,0.0
83266efffffffff,13.0,0.0,0.0,0.0
832670fffffffff,2.0,0.0,0.0,0.0
832671fffffffff,73.0,0.0,2.0,0.0
832674fffffffff,18.0,0.0,0.0,0.0
832680fffffffff,1.0,0.0,0.0,0.0
832681fffffffff,9.0,0.0,0.0,0.0
832684fffffffff,1.0,0.0,0.0,0.0
832685fffffffff,2.0,0.0,0.0,0.0
832688fffffffff,5.0,0.0,4.0,0.0
83268cfffffffff,42.0,0.0,0.0,0.0
83268dfffffffff,26.0,0.0,0.0,0.0
832692fffffffff,4.0,0.0,0.0,0.0
832696fffffffff,29.0,0.0,0.0,0.0
832698fffffffff,4.0,0.0,0.0,0.0
83269cfffffffff,2.0,0.0,0.0,0.0
8326a8fffffffff,109.0,0.0,0.0,0.0
8326a9fffffffff,3.0,0.0,0.0,0.0
8326aafffffffff,44.0,0.0,3.0,0.0
8326acfffffffff,2.0,0.0,0.0,0.0
8326adfffffffff,2.0,0.0,2.0,0.0
8326aefffffffff,5.0,0.0,0.0,0.0
8326c1fffffffff,2.0,0.0,0.0,0.0
8326c4fffffffff,7.0,0.0,2.0,0.0
8326c8fffffffff,62.0,0.0,0.0,0.0
8326c9fffffffff,1.0,0.0,0.0,0.0
8326cafffffffff,4.0,0.0,0.0,0.0
8326cbfffffffff,23.0,0.0,0.0,0.0
8326cefffffffff,3.0,0.0,0.0,0.0
8326d3fffffffff,2.0,0.0,0.0,0.0
8326d8fffffffff,2.0,0.0,0.0,0.0
8326d9fffffffff,12.0,0.0,1.0,0.0
8326dafffffffff,2.0,0.0,0.0,0.0
8326ddfffffffff,4.0,0.0,0.0,0.0
8326defffffffff,5.0,0.0,0.0,0.0
8326e0fffffffff,6.0,0.0,0.0,0.0
8326e1fffffffff,3.0,0.0,0.0,0.0
8326e2fffffffff,59.0,0.0,10.0,0.0
8326e3fffffffff,11.0,0.0,0.0,0.0
8326e4fffffffff,1.0,0.0,0.0,0.0
8326e5fffffffff,19.0,0.0,0.0,0.0
8326e6fffffffff,6.0,0.0,0.0,0.0
8326eafffffffff,6.0,0.0,0.0,0.0
8326ecfffffffff,12.0,0.0,0.0,0.0
8326edfffffffff,2.0,0.0,0.0,0.0
8326f1fffffffff,6.0,0.0,0.0,0.0
8326f2fffffffff,10.0,0.0,0.0,0.0
8326f4fffffffff,3.0,0.0,0.0,0.0
8326f5fffffffff,2.0,0.0,0.0,0.0
8326f6fffffffff,2.0,0.0,0.0,0.0
832702fffffffff,24.0,0.0,0.0,0.0
832709fffffffff,2.0,0.0,0.0,0.0
832713fffffffff,31.0,0.0,0.0,0.0
832714fffffffff,4.0,0.0,0.0,0.0
832718fffffffff,3.0,0.0,1.0,0.0
83271dfffffffff,8.0,0.0,0.0,0.0
832743fffffffff,16.0,0.0,5.0,0.0
832744fffffffff,2.0,0.0,0.0,0.0
832748fffffffff,1.0,0.0,0.0,0.0
832749fffffffff,14.0,1.0,0.0,0.0
83274dfffffffff,11.0,0.0,0.0,0.0
83274efffffffff,4.0,0.0,0.0,0.0
832751fffffffff,4.0,0.0,4.0,0.0
832755fffffffff,1.0,0.0,0.0,0.0
832756fffffffff,5.0,0.0,0.0,0.0
832758fffffffff,38.0,0.0,2.0,0.0
832759fffffffff,70.0,0.0,3.0,0.0
83275bfffffffff,15.0,0.0,0.0,0.0
83275cfffffffff,7.0,0.0,2.0,0.0
83275dfffffffff,19.0,0.0,5.0,0.0
832763fffffffff,11.0,0.0,0.0,0.0
832769fffffffff,7.0,0.0,0.0,0.0
83276afffffffff,2.0,0.0,0.0,0.0
83276bfffffffff,4.0,0.0,1.0,0.0
83276dfffffffff,1.0,0.0,0.0,0.0
832771fffffffff,1.0,0.0,0.0,0.0
832773fffffffff,1.0,0.0,0.0,0.0
832785fffffffff,4.0,0.0,0.0,0.0
832786fffffffff,2.0,0.0,0.0,0.0
83278cfffffffff,2.0,0.0,0.0,0.0
832792fffffffff,3.0,0.0,0.0,0.0
832793fffffffff,4.0,0.0,0.0,0.0
832794fffffffff,2.0,0.0,0.0,0.0
8327a0fffffffff,5.0,0.0,0.0,0.0
8327a1fffffffff,2.0,0.0,0.0,0.0
8327a6fffffffff,2.0,0.0,0.0,0.0
8327aefffffffff,2.0,0.0,0.0,0.0
8327b2fffffffff,3.0,0.0,1.0,0.0
8327b5fffffffff,2.0,0.0,2.0,0.0
832802fffffffff,117.0,0.0,0.0,10.0
832806fffffffff,8.0,0.0,0.0,5.0
832811fffffffff,1.0,0.0,0.0,0.0
832813fffffffff,22.0,0.0,0.0,0.0
832815fffffffff,3.0,0.0,0.0,0.0
832819fffffffff,4.0,0.0,0.0,0.0
83281bfffffffff,2.0,0.0,0.0,0.0
83281cfffffffff,9.0,0.0,0.0,0.0
83281efffffffff,19.0,0.0,0.0,0.0
832830fffffffff,233.0,0.0,0.0,11.0
832831fffffffff,60.0,0.0,0.0,8.0
832832fffffffff,21.0,0.0,0.0,6.0
832833fffffffff,22.0,0.0,0.0,0.0
832834fffffffff,81.0,0.0,0.0,49.0
832835fffffffff,135.0,0.0,0.0,0.0
832836fffffffff,33.0,0.0,0.0,1.0
832884fffffffff,17.0,0.0,0.0,0.0
832888fffffffff,16.0,0.0,2.0,0.0
832889fffffffff,7.0,0.0,0.0,0.0
83288bfffffffff,27.0,0.0,0.0,0.0
83288cfffffffff,10.0,0.0,0.0,2.0
83288dfffffffff,4.0,0.0,0.0,0.0
832893fffffffff,15.0,0.0,0.0,0.0
832894fffffffff,2.0,0.0,0.0,0.0
832895fffffffff,2.0,0.0,0.0,0.0
83289afffffffff,2.0,0.0,0.0,0.0
83289bfffffffff,3.0,0.0,0.0,0.0
83289dfffffffff,13.0,0.0,0.0,0.0
83289efffffffff,12.0,0.0,0.0,0.0
8328a1fffffffff,1.0,0.0,0.0,0.0
8328a2fffffffff,3.0,0.0,0.0,0.0
8328a9fffffffff,23.0,0.0,0.0,1.0
8328abfffffffff,7.0,0.0,0.0,0.0
8328adfffffffff,7.0,0.0,2.0,0.0
8328aefffffffff,9.0,0.0,0.0,0.0
8328b1fffffffff,1.0,0.0,0.0,0.0
8328b2fffffffff,2.0,0.0,0.0,0.0
8328b6fffffffff,9.0,0.0,0.0,0.0
8328c0fffffffff,4.0,0.0,0.0,0.0
8328c6fffffffff,36.0,0.0,3.0,12.0
8328d0fffffffff,2.0,0.0,0.0,0.0
8328d1fffffffff,93.0,0.0,2.0,8.0
8328d3fffffffff,5.0,0.0,0.0,0.0
8328d5fffffffff,103.0,0.0,0.0,2.0
8328d8fffffffff,2.0,0.0,0.0,0.0
8328dcfffffffff,2.0,0.0,0.0,0.0
8328defffffffff,8.0,0.0,0.0,0.0
8328f0fffffffff,64.0,0.0,0.0,0.0
8328f1fffffffff,5.0,0.0,0.0,0.0
8328f2fffffffff,5.0,0.0,0.0,0.0
8328f4fffffffff,15.0,0.0,0.0,0.0
8328f5fffffffff,25.0,0.0,0.0,2.0
832912fffffffff,65.0,0.0,0.0,1.0
832913fffffffff,2.0,0.0,0.0,0.0
832916fffffffff,4.0,0.0,0.0,2.0
83291afffffffff,6.0,0.0,0.0,5.0
832984fffffffff,4.0,0.0,0.0,0.0
832985fffffffff,4.0,0.0,0.0,0.0
832986fffffffff,6.0,0.0,0.0,0.0
832989fffffffff,16.0,0.0,0.0,0.0
83298cfffffffff,10.0,0.0,0.0,0.0
832995fffffffff,1.0,0.0,0.0,0.0
832999fffffffff,2.0,0.0,0.0,0.0
83299afffffffff,1.0,0.0,0.0,0.0
8329a0fffffffff,20.0,0.0,0.0,0.0
8329a1fffffffff,28.0,0.0,0.0,4.0
8329a2fffffffff,2.0,0.0,0.0,0.0
8329a3fffffffff,65.0,0.0,0.0,0.0
8329a4fffffffff,64.0,0.0,0.0,1.0
8329a5fffffffff,153.0,0.0,0.0,0.0
8329a6fffffffff,96.0,0.0,0.0,9.0
8329a8fffffffff,20.0,0.0,0.0,4.0
8329aafffffffff,29.0,0.0,0.0,0.0
8329abfffffffff,4.0,0.0,0.0,0.0
8329acfffffffff,2.0,0.0,0.0,2.0
8329adfffffffff,15.0,0.0,0.0,15.0
8329b0fffffffff,4.0,0.0,0.0,0.0
8329b1fffffffff,19.0,0.0,0.0,0.0
8329b2fffffffff,32.0,0.0,0.0,0.0
8329b4fffffffff,1.0,0.0,0.0,0.0
8329b5fffffffff,20.0,0.0,0.0,1.0
8329b6fffffffff,46.0,0.0,0.0,0.0
832a06fffffffff,4.0,0.0,0.0,0.0
832a10fffffffff,257.0,7.0,30.0,0.0
832a12fffffffff,42.0,0.0,2.0,0.0
832a13fffffffff,164.0,14.0,14.0,0.0
832a14fffffffff,34.0,0.0,2.0,0.0
832a15fffffffff,84.0,3.0,25.0,0.0
832a16fffffffff,10.0,0.0,0.0,0.0
832a1afffffffff,3.0,0.0,0.0,0.0
832a30fffffffff,119.0,21.0,12.0,0.0
832a31fffffffff,215.0,41.0,34.0,0.0
832a32fffffffff,25.0,2.0,0.0,0.0
832a33fffffffff,67.0,5.0,15.0,0.0
832a34fffffffff,101.0,48.0,5.0,0.0
832a36fffffffff,20.0,0.0,0.0,0.0
832a80fffffffff,11.0,0.0,0.0,0.0
832a81fffffffff,3.0,0.0,0.0,0.0
832a82fffffffff,3.0,0.0,0.0,0.0
832a84fffffffff,66.0,0.0,0.0,0.0
832a85fffffffff,49.0,1.0,5.0,0.0
832a86fffffffff,9.0,0.0,0.0,0.0
832a88fffffffff,81.0,0.0,0.0,0.0
832a89fffffffff,58.0,0.0,0.0,0.0
832a8afffffffff,3.0,0.0,0.0,0.0
832a8bfffffffff,25.0,0.0,0.0,0.0
832a8cfffffffff,6.0,0.0,0.0,0.0
832a8dfffffffff,12.0,0.0,0.0,0.0
832a8efffffffff,1.0,0.0,1.0,0.0
832a90fffffffff,171.0,0.0,6.0,0.0
832a93fffffffff,6.0,0.0,0.0,0.0
832a94fffffffff,13.0,0.0,2.0,0.0
832a95fffffffff,32.0,0.0,0.0,0.0
832a96fffffffff,2.0,0.0,0.0,0.0
832a99fffffffff,2.0,0.0,0.0,0.0
832a9efffffffff,9.0,0.0,0.0,0.0
832aa0fffffffff,17.0,0.0,0.0,0.0
832aa1fffffffff,15.0,0.0,0.0,0.0
832aa2fffffffff,2.0,0.0,0.0,0.0
832aa3fffffffff,18.0,0.0,2.0,0.0
832aa4fffffffff,60.0,6.0,21.0,0.0
832aa5fffffffff,4.0,0.0,0.0,0.0
832aa8fffffffff,358.0,12.0,30.0,0.0
832aa9fffffffff,98.0,8.0,14.0,0.0
832aaafffffffff,31.0,1.0,0.0,0.0
832aabfffffffff,10.0,0.0,2.0,0.0
832aacfffffffff,87.0,12.0,9.0,0.0
832aadfffffffff,291.0,10.0,27.0,0.0
832aaefffffffff,29.0,0.0,3.0,0.0
832ab0fffffffff,43.0,0.0,1.0,0.0
832ab1fffffffff,41.0,0.0,0.0,0.0
832ab2fffffffff,304.0,0.0,24.0,0.0
832ab3fffffffff,8.0,2.0,0.0,0.0
832ab4fffffffff,50.0,0.0,0.0,0.0
832ab5fffffffff,58.0,5.0,6.0,0.0
832ab6fffffffff,31.0,0.0,0.0,0.0
832ac6fffffffff,13.0,2.0,0.0,0.0
832ad0fffffffff,11.0,0.0,0.0,0.0
832ad1fffffffff,2.0,0.0,0.0,0.0
832ad3fffffffff,9.0,0.0,0.0,0.0
832ad4fffffffff,2.0,0.0,0.0,0.0
832ad5fffffffff,55.0,0.0,0.0,0.0
832ad6fffffffff,74.0,0.0,0.0,0.0
832af0fffffffff,23.0,0.0,0.0,0.0
832af1fffffffff,8.0,5.0,0.0,0.0
832af3fffffffff,19.0,0.0,5.0,0.0
832af4fffffffff,1.0,0.0,0.0,0.0
832af6fffffffff,48.0,4.0,0.0,0.0
832b00fffffffff,7.0,0.0,0.0,0.0
832b03fffffffff,2.0,0.0,0.0,0.0
832b05fffffffff,13.0,0.0,0.0,0.0
832b0afffffffff,87.0,0.0,0.0,0.0
832b0cfffffffff,39.0,4.0,0.0,0.0
832b0efffffffff,6.0,0.0,0.0,0.0
832b11fffffffff,6.0,0.0,0.0,0.0
832b12fffffffff,20.0,2.0,2.0,0.0
832b16fffffffff,61.0,0.0,0.0,0.0
832b18fffffffff,19.0,4.0,0.0,0.0
832b19fffffffff,2.0,0.0,0.0,0.0
832b1afffffffff,4.0,4.0,0.0,0.0
832b1bfffffffff,17.0,5.0,0.0,0.0
832b22fffffffff,2.0,0.0,0.0,0.0
832b23fffffffff,59.0,0.0,0.0,0.0
832b24fffffffff,12.0,2.0,0.0,0.0
832b25fffffffff,1.0,0.0,0.0,0.0
832b2afffffffff,7.0,0.0,0.0,0.0
832b2cfffffffff,4.0,0.0,0.0,0.0
832b31fffffffff,1.0,0.0,0.0,0.0
832b33fffffffff,7.0,0.0,0.0,0.0
832b34fffffffff,18.0,0.0,0.0,0.0
832b80fffffffff,4.0,0.0,0.0,0.0
832b81fffffffff,47.0,0.0,0.0,0.0
832b83fffffffff,61.0,0.0,1.0,0.0
832b88fffffffff,5.0,0.0,0.0,0.0
832b89fffffffff,22.0,0.0,0.0,0.0
832b8afffffffff,28.0,0.0,0.0,0.0
832b8bfffffffff,5.0,0.0,0.0,0.0
832b8cfffffffff,22.0,0.0,0.0,0.0
832b8dfffffffff,29.0,0.0,0.0,0.0
832b8efffffffff,6.0,0.0,2.0,0.0
832b90fffffffff,36.0,0.0,0.0,0.0
832b91fffffffff,4.0,0.0,0.0,0.0
832b93fffffffff,6.0,0.0,0.0,0.0
832b94fffffffff,4.0,0.0,0.0,0.0
832b96fffffffff,6.0,0.0,0.0,0.0
832b98fffffffff,68.0,0.0,5.0,0.0
832b99fffffffff,33.0,1.0,5.0,0.0
832b9afffffffff,10.0,2.0,0.0,0.0
832b9bfffffffff,141.0,25.0,5.0,0.0
832b9cfffffffff,5.0,0.0,1.0,0.0
832b9dfffffffff,92.0,4.0,7.0,0.0
832b9efffffffff,7.0,0.0,0.0,0.0
832ba0fffffffff,36.0,0.0,0.0,0.0
832ba5fffffffff,36.0,0.0,0.0,0.0
832ba8fffffffff,6.0,0.0,0.0,0.0
832ba9fffffffff,4.0,0.0,0.0,0.0
832baafffffffff,307.0,2.0,0.0,0.0
832babfffffffff,18.0,0.0,0.0,0.0
832bacfffffffff,17.0,0.0,0.0,0.0
832baefffffffff,111.0,1.0,0.0,0.0
832bb2fffffffff,1.0,0.0,0.0,0.0
832bb3fffffffff,19.0,0.0,0.0,0.0
83351bfffffffff,5.0,0.0,0.0,0.0
8335aefffffffff,3.0,0.0,0.0,0.0
833825fffffffff,8.0,0.0,0.0,0.0
833925fffffffff,15.0,0.0,0.0,0.0
83392dfffffffff,58.0,0.0,0.0,0.0
833945fffffffff,4.0,0.0,0.0,0.0
834412fffffffff,7.0,0.0,0.0,0.0
834413fffffffff,14.0,0.0,0.0,0.0
834414fffffffff,2.0,0.0,0.0,0.0
834416fffffffff,19.0,0.0,3.0,0.0
83441afffffffff,46.0,0.0,8.0,0.0
83441efffffffff,19.0,0.0,2.0,0.0
834424fffffffff,9.0,0.0,0.0,0.0
834436fffffffff,1.0,0.0,0.0,0.0
834440fffffffff,60.0,0.0,0.0,0.0
834445fffffffff,51.0,1.0,2.0,0.0
834446fffffffff,22.0,0.0,2.0,0.0
83444cfffffffff,4.0,0.0,0.0,0.0
83444dfffffffff,6.0,0.0,0.0,0.0
834450fffffffff,67.0,0.0,10.0,0.0
834452fffffffff,2.0,0.0,0.0,0.0
834454fffffffff,5.0,0.0,0.0,0.0
834455fffffffff,72.0,0.0,1.0,0.0
834456fffffffff,8.0,0.0,0.0,0.0
834463fffffffff,3.0,0.0,0.0,0.0
834469fffffffff,11.0,0.0,0.0,0.0
83446cfffffffff,23.0,0.0,2.0,0.0
83446dfffffffff,21.0,0.0,0.0,0.0
83446efffffffff,19.0,0.0,0.0,0.0
834471fffffffff,22.0,0.0,0.0,0.0
834473fffffffff,32.0,0.0,0.0,0.0
834484fffffffff,7.0,0.0,0.0,0.0
834486fffffffff,12.0,0.0,0.0,0.0
8344a1fffffffff,2.0,0.0,0.0,0.0
8344a2fffffffff,2.0,0.0,0.0,0.0
8344a5fffffffff,1.0,0.0,0.0,0.0
8344a8fffffffff,3.0,0.0,0.0,0.0
8344a9fffffffff,38.0,0.0,3.0,0.0
8344abfffffffff,1.0,0.0,0.0,0.0
8344acfffffffff,13.0,0.0,0.0,0.0
8344adfffffffff,3.0,0.0,0.0,0.0
8344aefffffffff,4.0,0.0,0.0,0.0
8344b1fffffffff,3.0,0.0,0.0,0.0
8344b5fffffffff,3.0,0.0,0.0,0.0
8344b6fffffffff,2.0,0.0,0.0,0.0
8344c0fffffffff,2.0,0.0,0.0,0.0
8344c1fffffffff,11.0,0.0,0.0,0.0
8344c2fffffffff,4.0,0.0,0.0,0.0
8344c3fffffffff,2.0,0.0,0.0,0.0
8344c4fffffffff,2.0,0.0,0.0,0.0
8344c5fffffffff,47.0,0.0,1.0,0.0
8344c8fffffffff,6.0,0.0,0.0,0.0
8344cafffffffff,12.0,0.0,0.0,0.0
8344ccfffffffff,48.0,0.0,7.0,0.0
8344cdfffffffff,2.0,0.0,0.0,0.0
8344d0fffffffff,110.0,0.0,0.0,0.0
8344d2fffffffff,479.0,0.0,0.0,0.0
8344d5fffffffff,182.0,0.0,0.0,0.0
8344d8fffffffff,7.0,0.0,0.0,0.0
8344d9fffffffff,4.0,0.0,0.0,0.0
8344dafffffffff,1.0,0.0,0.0,0.0
8344dbfffffffff,13.0,0.0,2.0,0.0
8344ddfffffffff,33.0,0.0,0.0,0.0
8344defffffffff,2.0,0.0,0.0,0.0
8344e0fffffffff,36.0,0.0,0.0,0.0
8344e3fffffffff,6.0,0.0,0.0,0.0
8344e4fffffffff,4.0,0.0,0.0,0.0
8344e5fffffffff,5.0,0.0,0.0,0.0
8344e6fffffffff,130.0,0.0,0.0,0.0
8344f0fffffffff,28.0,1.0,0.0,0.0
8344f3fffffffff,391.0,3.0,8.0,0.0
8344f4fffffffff,12.0,0.0,0.0,0.0
8344f5fffffffff,7.0,0.0,0.0,0.0
8344f6fffffffff,22.0,0.0,0.0,0.0
834505fffffffff,48.0,0.0,0.0,0.0
834509fffffffff,2.0,0.0,0.0,0.0
83450afffffffff,2.0,0.0,0.0,0.0
834520fffffffff,1.0,0.0,0.0,0.0
834522fffffffff,1.0,0.0,0.0,0.0
834523fffffffff,6.0,0.0,0.0,0.0
834524fffffffff,2.0,0.0,0.0,0.0
83452afffffffff,10.0,0.0,0.0,0.0
834531fffffffff,3.0,0.0,0.0,0.0
834550fffffffff,6.0,0.0,0.0,0.0
834584fffffffff,6.0,0.0,0.0,0.0
83458bfffffffff,2.0,0.0,0.0,0.0
834598fffffffff,2.0,2.0,0.0,0.0
8345a3fffffffff,47.0,0.0,0.0,0.0
8345aefffffffff,8.0,0.0,0.0,0.0
8345b2fffffffff,3.0,0.0,0.0,0.0
834648fffffffff,1.0,0.0,0.0,0.0
83464efffffffff,2.0,0.0,0.0,0.0
834801fffffffff,7.0,0.0,0.0,4.0
83480efffffffff,4.0,0.0,0.0,0.0
834814fffffffff,11.0,0.0,0.0,0.0
834823fffffffff,9.0,0.0,0.0,0.0
83482afffffffff,3.0,0.0,0.0,3.0
834830fffffffff,2.0,0.0,0.0,2.0
834832fffffffff,2.0,0.0,0.0,2.0
834836fffffffff,14.0,0.0,0.0,8.0
83484afffffffff,31.0,0.0,0.0,10.0
834858fffffffff,6.0,0.0,0.0,6.0
83485afffffffff,28.0,0.0,0.0,0.0
83485bfffffffff,3.0,0.0,0.0,0.0
83485cfffffffff,2.0,0.0,0.0,0.0
834873fffffffff,11.0,0.0,0.0,2.0
834882fffffffff,2.0,0.0,0.0,0.0
83488bfffffffff,2.0,0.0,0.0,0.0
834890fffffffff,8.0,0.0,0.0,0.0
834892fffffffff,1.0,0.0,0.0,0.0
834893fffffffff,3.0,0.0,0.0,0.0
834895fffffffff,31.0,0.0,3.0,0.0
834898fffffffff,1.0,0.0,0.0,0.0
83489afffffffff,1.0,0.0,0.0,0.0
83489cfffffffff,28.0,0.0,0.0,0.0
83489dfffffffff,2.0,0.0,0.0,0.0
83489efffffffff,18.0,0.0,0.0,0.0
8348b1fffffffff,3.0,0.0,0.0,0.0
8348b2fffffffff,69.0,0.0,0.0,0.0
8348b3fffffffff,31.0,0.0,0.0,0.0
8348b5fffffffff,1.0,0.0,0.0,0.0
8348c2fffffffff,4.0,0.0,0.0,0.0
8348c3fffffffff,4.0,0.0,0.0,0.0
8348c5fffffffff,2.0,0.0,0.0,0.0
8348c8fffffffff,17.0,0.0,5.0,0.0
8348c9fffffffff,25.0,0.0,0.0,0.0
8348ccfffffffff,3.0,0.0,1.0,0.0
8348cdfffffffff,9.0,0.0,0.0,0.0
8348cefffffffff,3.0,0.0,0.0,0.0
8348d0fffffffff,4.0,0.0,0.0,0.0
8348d1fffffffff,2.0,0.0,0.0,0.0
8348d8fffffffff,9.0,0.0,0.0,0.0
8348dafffffffff,4.0,0.0,0.0,0.0
8348dcfffffffff,1.0,0.0,0.0,0.0
8348ddfffffffff,19.0,0.0,0.0,0.0
8348e8fffffffff,12.0,0.0,0.0,0.0
8348e9fffffffff,72.0,0.0,6.0,0.0
8348eafffffffff,70.0,0.0,0.0,0.0
8348ebfffffffff,6.0,0.0,0.0,0.0
8348ecfffffffff,13.0,0.0,0.0,0.0
8348eefffffffff,30.0,0.0,0.0,0.0
