cell_id,Coccothraustes vespertinus,Coccothraustes vespertinus (type 1),Coccothraustes vespertinus (type 2),Coccothraustes vespertinus (type 3),Coccothraustes vespertinus (type 4),Coccothraustes vespertinus (type 5)
832681fffffffff,65.0,0.0,0.0,0.0,6.0,0.0
832682fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832683fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832685fffffffff,7.0,2.0,0.0,0.0,0.0,0.0
832688fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832689fffffffff,8.0,0.0,0.0,0.0,3.0,0.0
83268afffffffff,19.0,0.0,0.0,0.0,0.0,0.0
83268bfffffffff,23.0,0.0,0.0,0.0,8.0,0.0
83268cfffffffff,51.0,0.0,0.0,0.0,1.0,0.0
83268dfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83268efffffffff,13.0,0.0,0.0,0.0,4.0,0.0
832690fffffffff,74.0,9.0,0.0,0.0,4.0,0.0
832692fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832694fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832696fffffffff,425.0,16.0,3.0,0.0,6.0,0.0
832698fffffffff,19.0,1.0,0.0,0.0,11.0,0.0
832699fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83269afffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83269bfffffffff,3.0,0.0,0.0,0.0,1.0,0.0
83269cfffffffff,5.0,0.0,0.0,0.0,2.0,0.0
83269dfffffffff,31.0,0.0,0.0,0.0,12.0,0.0
8326a1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326a2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326a8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326a9fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8326aafffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8326acfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326adfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326aefffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8326b0fffffffff,4.0,0.0,0.0,0.0,2.0,0.0
8326b6fffffffff,17.0,11.0,0.0,0.0,6.0,0.0
8326c1fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8326c5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326d0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326d1fffffffff,15.0,0.0,0.0,0.0,1.0,0.0
8326d4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326d6fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8326dbfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8326defffffffff,12.0,0.0,0.0,0.0,5.0,0.0
8326e0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8326e4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326e5fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8326edfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326f2fffffffff,20.0,0.0,0.0,0.0,2.0,0.0
832700fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832703fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832709fffffffff,98.0,0.0,0.0,51.0,0.0,0.0
832713fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832718fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832719fffffffff,50.0,0.0,0.0,0.0,0.0,0.0
83271afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83271bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832740fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
832741fffffffff,133.0,0.0,0.0,0.0,0.0,0.0
832742fffffffff,74.0,0.0,0.0,0.0,0.0,0.0
832743fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832745fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832746fffffffff,337.0,0.0,0.0,0.0,0.0,0.0
832748fffffffff,137.0,0.0,0.0,0.0,0.0,0.0
832749fffffffff,49.0,0.0,0.0,0.0,0.0,0.0
83274afffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83274bfffffffff,36.0,0.0,0.0,0.0,0.0,0.0
83274cfffffffff,15.0,0.0,0.0,0.0,0.0,0.0
83274dfffffffff,83.0,0.0,0.0,1.0,0.0,0.0
83274efffffffff,34.0,0.0,0.0,0.0,0.0,0.0
832750fffffffff,20.0,0.0,0.0,1.0,0.0,0.0
832751fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832752fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
832754fffffffff,45.0,2.0,0.0,11.0,0.0,0.0
832755fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
832756fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832758fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832759fffffffff,81.0,0.0,0.0,0.0,0.0,0.0
83275dfffffffff,50.0,0.0,0.0,0.0,0.0,0.0
83275efffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832760fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832761fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832763fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
832766fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832768fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832769fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
83276afffffffff,59.0,0.0,0.0,0.0,0.0,0.0
83276bfffffffff,39.0,0.0,0.0,2.0,0.0,0.0
83276cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83276dfffffffff,17.0,0.0,0.0,0.0,0.0,0.0
83276efffffffff,21.0,0.0,0.0,0.0,0.0,0.0
832771fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
832773fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83278bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83278efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832792fffffffff,7.0,4.0,0.0,0.0,0.0,0.0
832794fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832799fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8327a0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8327a6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8327a8fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8327a9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8327abfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8327adfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832800fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832802fffffffff,133.0,4.0,0.0,0.0,0.0,0.0
832803fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832806fffffffff,15.0,3.0,0.0,0.0,0.0,0.0
832810fffffffff,63.0,0.0,0.0,0.0,0.0,0.0
832811fffffffff,4.0,1.0,0.0,0.0,0.0,0.0
832812fffffffff,8.0,0.0,4.0,0.0,0.0,0.0
832813fffffffff,12.0,3.0,2.0,0.0,0.0,0.0
832814fffffffff,18.0,5.0,3.0,0.0,0.0,0.0
832815fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832818fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
832819fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
83281afffffffff,9.0,9.0,0.0,0.0,0.0,0.0
83281bfffffffff,6.0,2.0,0.0,0.0,0.0,0.0
83281cfffffffff,46.0,4.0,0.0,0.0,0.0,0.0
83281efffffffff,56.0,9.0,13.0,0.0,0.0,0.0
832830fffffffff,82.0,6.0,0.0,0.0,0.0,0.0
832831fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832832fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
832833fffffffff,14.0,3.0,2.0,0.0,0.0,0.0
832834fffffffff,164.0,2.0,0.0,0.0,0.0,0.0
832835fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832836fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832880fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832881fffffffff,3.0,3.0,0.0,0.0,0.0,0.0
832884fffffffff,88.0,0.0,0.0,0.0,0.0,0.0
832885fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832886fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
832888fffffffff,56.0,0.0,0.0,0.0,0.0,0.0
832889fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83288afffffffff,4.0,1.0,0.0,0.0,0.0,0.0
83288bfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83288cfffffffff,3.0,3.0,0.0,0.0,0.0,0.0
83288efffffffff,2.0,2.0,0.0,0.0,0.0,0.0
832890fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832892fffffffff,21.0,2.0,0.0,0.0,0.0,0.0
832894fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
832896fffffffff,4.0,2.0,0.0,0.0,0.0,0.0
832898fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83289dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328a1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8328a3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328a9fffffffff,61.0,51.0,5.0,0.0,0.0,0.0
8328aafffffffff,7.0,7.0,0.0,0.0,0.0,0.0
8328acfffffffff,5.0,3.0,2.0,0.0,0.0,0.0
8328adfffffffff,3.0,2.0,0.0,0.0,0.0,0.0
8328aefffffffff,25.0,21.0,0.0,0.0,0.0,0.0
8328b0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8328b6fffffffff,64.0,10.0,0.0,0.0,3.0,0.0
8328c2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8328d0fffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8328d1fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8328d2fffffffff,8.0,6.0,0.0,0.0,0.0,0.0
8328d3fffffffff,21.0,2.0,0.0,0.0,0.0,0.0
8328d4fffffffff,16.0,16.0,0.0,0.0,0.0,0.0
8328d6fffffffff,8.0,4.0,0.0,0.0,0.0,0.0
8328dcfffffffff,5.0,5.0,0.0,0.0,0.0,0.0
8328defffffffff,5.0,5.0,0.0,0.0,0.0,0.0
8328f0fffffffff,35.0,7.0,0.0,0.0,0.0,0.0
8328f1fffffffff,5.0,5.0,0.0,0.0,0.0,0.0
8328f2fffffffff,8.0,8.0,0.0,0.0,0.0,0.0
8328f3fffffffff,6.0,6.0,0.0,0.0,0.0,0.0
8328f4fffffffff,14.0,8.0,0.0,0.0,0.0,0.0
8328f5fffffffff,56.0,52.0,0.0,0.0,0.0,0.0
8328f6fffffffff,8.0,1.0,0.0,0.0,0.0,0.0
832912fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83291afffffffff,15.0,9.0,0.0,0.0,0.0,0.0
832980fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832981fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832984fffffffff,16.0,1.0,0.0,0.0,0.0,0.0
832985fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
832986fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
832989fffffffff,24.0,5.0,9.0,0.0,0.0,0.0
83298cfffffffff,141.0,1.0,0.0,0.0,0.0,0.0
83298dfffffffff,21.0,7.0,5.0,0.0,0.0,0.0
83298efffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832990fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832992fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832994fffffffff,4.0,3.0,0.0,0.0,1.0,0.0
832995fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832999fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83299bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8329a0fffffffff,137.0,17.0,3.0,0.0,0.0,0.0
8329a1fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8329a2fffffffff,6.0,1.0,0.0,0.0,0.0,0.0
8329a3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8329a4fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
8329a6fffffffff,66.0,0.0,0.0,0.0,0.0,0.0
8329a9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8329aafffffffff,45.0,0.0,0.0,0.0,0.0,0.0
8329abfffffffff,6.0,1.0,0.0,0.0,0.0,0.0
8329acfffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8329adfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8329aefffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8329b0fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8329b1fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8329b2fffffffff,63.0,0.0,0.0,0.0,3.0,0.0
8329b5fffffffff,5.0,2.0,0.0,0.0,0.0,0.0
8329b6fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
832a06fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832a10fffffffff,340.0,0.0,0.0,35.0,0.0,0.0
832a12fffffffff,145.0,0.0,0.0,11.0,0.0,0.0
832a13fffffffff,99.0,0.0,0.0,1.0,0.0,0.0
832a14fffffffff,105.0,0.0,0.0,5.0,0.0,0.0
832a15fffffffff,23.0,0.0,0.0,1.0,0.0,0.0
832a16fffffffff,88.0,0.0,0.0,2.0,0.0,0.0
832a30fffffffff,412.0,0.0,0.0,16.0,0.0,0.0
832a31fffffffff,269.0,0.0,0.0,27.0,0.0,0.0
832a32fffffffff,560.0,0.0,0.0,32.0,0.0,0.0
832a33fffffffff,223.0,0.0,0.0,37.0,0.0,0.0
832a34fffffffff,10.0,0.0,0.0,8.0,0.0,0.0
832a36fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
832a80fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832a81fffffffff,88.0,0.0,0.0,0.0,0.0,0.0
832a82fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832a84fffffffff,126.0,0.0,0.0,0.0,0.0,0.0
832a85fffffffff,135.0,0.0,0.0,4.0,0.0,0.0
832a86fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
832a88fffffffff,18.0,0.0,0.0,2.0,0.0,0.0
832a89fffffffff,135.0,0.0,0.0,2.0,0.0,0.0
832a8afffffffff,39.0,0.0,0.0,0.0,0.0,0.0
832a8bfffffffff,144.0,0.0,0.0,0.0,0.0,0.0
832a8cfffffffff,79.0,0.0,0.0,9.0,0.0,0.0
832a8dfffffffff,90.0,0.0,0.0,7.0,0.0,0.0
832a8efffffffff,29.0,0.0,0.0,0.0,0.0,0.0
832a90fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
832a91fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832a92fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
832a93fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832a94fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832a95fffffffff,190.0,0.0,0.0,0.0,0.0,0.0
832a98fffffffff,14.0,0.0,0.0,2.0,0.0,0.0
832a99fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832a9dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a9efffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832aa0fffffffff,53.0,0.0,0.0,3.0,0.0,0.0
832aa1fffffffff,94.0,0.0,0.0,4.0,0.0,0.0
832aa2fffffffff,171.0,0.0,0.0,0.0,0.0,0.0
832aa3fffffffff,110.0,0.0,0.0,0.0,0.0,0.0
832aa4fffffffff,1232.0,0.0,0.0,673.0,0.0,0.0
832aa5fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832aa6fffffffff,34.0,0.0,0.0,4.0,0.0,0.0
832aa8fffffffff,133.0,0.0,0.0,2.0,0.0,0.0
832aa9fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832aaafffffffff,190.0,0.0,0.0,4.0,0.0,0.0
832aabfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832aacfffffffff,82.0,0.0,0.0,0.0,0.0,0.0
832aadfffffffff,355.0,0.0,0.0,109.0,0.0,0.0
832aaefffffffff,102.0,0.0,0.0,10.0,0.0,0.0
832ab0fffffffff,133.0,0.0,0.0,0.0,0.0,0.0
832ab1fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
832ab2fffffffff,198.0,0.0,0.0,0.0,0.0,0.0
832ab3fffffffff,98.0,0.0,0.0,4.0,0.0,0.0
832ab4fffffffff,455.0,0.0,0.0,2.0,0.0,0.0
832ab5fffffffff,46.0,0.0,0.0,0.0,0.0,0.0
832ab6fffffffff,146.0,0.0,0.0,0.0,0.0,0.0
832ac6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832ad4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832ad6fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832af0fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832af3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832af6fffffffff,77.0,0.0,0.0,14.0,0.0,0.0
832b01fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b10fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b12fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832b13fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
832b14fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b16fffffffff,121.0,0.0,0.0,3.0,0.0,0.0
832b18fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b1afffffffff,29.0,0.0,0.0,8.0,0.0,0.0
832b23fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832b24fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832b28fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
832b30fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832b32fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832b33fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b80fffffffff,44.0,0.0,0.0,0.0,0.0,0.0
832b81fffffffff,180.0,0.0,0.0,0.0,0.0,0.0
832b82fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832b83fffffffff,157.0,0.0,0.0,1.0,0.0,0.0
832b85fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
832b88fffffffff,625.0,0.0,0.0,0.0,0.0,0.0
832b89fffffffff,107.0,0.0,0.0,6.0,0.0,0.0
832b8afffffffff,74.0,0.0,0.0,0.0,0.0,0.0
832b8bfffffffff,166.0,0.0,0.0,15.0,0.0,0.0
832b8cfffffffff,21.0,0.0,0.0,16.0,0.0,0.0
832b8dfffffffff,120.0,0.0,0.0,14.0,0.0,0.0
832b8efffffffff,91.0,0.0,0.0,1.0,0.0,0.0
832b90fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832b91fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832b92fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b93fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b94fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832b96fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832b98fffffffff,232.0,0.0,0.0,2.0,0.0,0.0
832b99fffffffff,191.0,0.0,0.0,22.0,0.0,0.0
832b9afffffffff,234.0,0.0,0.0,0.0,0.0,0.0
832b9bfffffffff,310.0,0.0,0.0,0.0,0.0,0.0
832b9cfffffffff,552.0,1.0,0.0,2.0,0.0,0.0
832b9dfffffffff,484.0,0.0,0.0,4.0,0.0,0.0
832b9efffffffff,106.0,0.0,0.0,1.0,0.0,0.0
832ba0fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
832ba5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832ba8fffffffff,172.0,0.0,0.0,0.0,0.0,0.0
832ba9fffffffff,22.0,0.0,0.0,1.0,0.0,0.0
832baafffffffff,338.0,0.0,0.0,3.0,0.0,0.0
832babfffffffff,45.0,0.0,0.0,24.0,0.0,0.0
832bacfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832badfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832bb2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832bb3fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
834440fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834446fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834449fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83444bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83445bfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83446bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83446cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83446dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83446efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344c0fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8344c3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344c8fffffffff,85.0,0.0,0.0,0.0,0.0,0.0
8344cafffffffff,58.0,0.0,0.0,0.0,0.0,0.0
8344cbfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344ccfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8344cdfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8344cefffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8344d1fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8344d9fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8344dafffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8344dbfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8344defffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344e8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344eefffffffff,3.0,0.0,0.0,1.0,0.0,0.0
834859fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
834898fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8348abfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8348c0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348c5fffffffff,135.0,0.0,0.0,0.0,0.0,0.0
8348c6fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8348c9fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8348cbfffffffff,3.0,0.0,0.0,0.0,2.0,0.0
8348cdfffffffff,23.0,0.0,0.0,0.0,2.0,0.0
8348d0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8348d4fffffffff,82.0,0.0,0.0,0.0,0.0,0.0
