cell_id,Phylloscopus trochiloides,Phylloscopus trochiloides viridanus,Phylloscopus trochiloides trochiloides/ludlowi,Phylloscopus trochiloides obscuratus
833da9fffffffff,7.0,0.0,0.0,0.0
833dadfffffffff,16.0,0.0,0.0,0.0
833db1fffffffff,5.0,0.0,0.0,0.0
833db2fffffffff,12.0,0.0,0.0,0.0
833db6fffffffff,42.0,1.0,0.0,0.0
833f76fffffffff,3.0,0.0,0.0,0.0
8340c5fffffffff,12.0,0.0,0.0,8.0
8340e1fffffffff,16.0,0.0,4.0,2.0
8340e3fffffffff,2.0,0.0,0.0,0.0
8340ecfffffffff,7.0,0.0,7.0,0.0
834103fffffffff,2.0,2.0,0.0,0.0
83411cfffffffff,5.0,0.0,0.0,0.0
834165fffffffff,3.0,0.0,0.0,0.0
8341a0fffffffff,2.0,0.0,0.0,0.0
8341a4fffffffff,20.0,0.0,0.0,0.0
8341a5fffffffff,54.0,0.0,0.0,0.0
8341b4fffffffff,9.0,0.0,0.0,0.0
8341b5fffffffff,2.0,0.0,0.0,0.0
834249fffffffff,2.0,0.0,0.0,0.0
834251fffffffff,2.0,0.0,0.0,0.0
834253fffffffff,3.0,0.0,0.0,0.0
8342c0fffffffff,1.0,0.0,0.0,0.0
8342c1fffffffff,3.0,1.0,0.0,0.0
8342c2fffffffff,7.0,0.0,0.0,0.0
8342c4fffffffff,9.0,1.0,0.0,0.0
8342c6fffffffff,2.0,0.0,0.0,0.0
8342cbfffffffff,2.0,0.0,0.0,0.0
8342ccfffffffff,2.0,0.0,0.0,0.0
8342cdfffffffff,19.0,0.0,0.0,0.0
8342d9fffffffff,4.0,0.0,0.0,0.0
8342dcfffffffff,14.0,0.0,0.0,0.0
8342ddfffffffff,28.0,0.0,0.0,0.0
8342ebfffffffff,14.0,0.0,0.0,0.0
834ba1fffffffff,2.0,0.0,0.0,0.0
834ba5fffffffff,23.0,0.0,0.0,0.0
834bb1fffffffff,9.0,0.0,0.0,0.0
836002fffffffff,1.0,0.0,0.0,0.0
836004fffffffff,1.0,0.0,0.0,0.0
836006fffffffff,11.0,0.0,0.0,0.0
83600efffffffff,1.0,0.0,0.0,0.0
836011fffffffff,10.0,0.0,0.0,0.0
836012fffffffff,2.0,2.0,0.0,0.0
836013fffffffff,1.0,0.0,0.0,0.0
836014fffffffff,115.0,3.0,0.0,0.0
836015fffffffff,30.0,0.0,0.0,0.0
836016fffffffff,60.0,12.0,0.0,0.0
83601afffffffff,5.0,0.0,0.0,0.0
83601efffffffff,50.0,0.0,0.0,0.0
836022fffffffff,32.0,0.0,0.0,0.0
836026fffffffff,26.0,0.0,0.0,0.0
836030fffffffff,2.0,0.0,0.0,0.0
836031fffffffff,131.0,4.0,10.0,0.0
836032fffffffff,2.0,0.0,0.0,0.0
836033fffffffff,203.0,4.0,0.0,0.0
836035fffffffff,14.0,0.0,0.0,0.0
836088fffffffff,15.0,0.0,0.0,0.0
83608bfffffffff,1.0,0.0,0.0,0.0
83608efffffffff,2.0,0.0,0.0,0.0
836092fffffffff,54.0,54.0,0.0,0.0
836099fffffffff,1.0,0.0,0.0,0.0
83609dfffffffff,2.0,0.0,0.0,0.0
8360a0fffffffff,6.0,0.0,0.0,0.0
8360a2fffffffff,48.0,0.0,0.0,0.0
8360a6fffffffff,22.0,0.0,0.0,0.0
8360a8fffffffff,2.0,0.0,0.0,0.0
8360a9fffffffff,22.0,0.0,0.0,0.0
8360adfffffffff,24.0,0.0,0.0,0.0
8360b1fffffffff,22.0,0.0,0.0,0.0
8360b2fffffffff,2.0,0.0,0.0,0.0
8360b3fffffffff,11.0,0.0,0.0,0.0
8360b4fffffffff,2.0,0.0,0.0,0.0
8360b5fffffffff,5.0,0.0,0.0,0.0
8360b6fffffffff,4.0,0.0,0.0,0.0
836111fffffffff,2.0,0.0,0.0,0.0
836188fffffffff,4.0,3.0,0.0,0.0
836189fffffffff,3.0,0.0,0.0,0.0
83618bfffffffff,41.0,0.0,0.0,0.0
83618cfffffffff,3.0,0.0,0.0,0.0
83640afffffffff,31.0,0.0,0.0,2.0
83648cfffffffff,1.0,0.0,0.0,0.0
836491fffffffff,2.0,0.0,0.0,0.0
8364e4fffffffff,40.0,0.0,0.0,6.0
8364e6fffffffff,4.0,0.0,0.0,0.0
836599fffffffff,3.0,0.0,0.0,0.0
