cell_id,Luscinia svecica,Luscinia svecica [svecica Group],Luscinia svecica azuricollis,Luscinia svecica cyanecula/namnetum,Luscinia svecica magna
8408ce1ffffffff,2.0,0.0,0.0,0.0,0.0
8408d19ffffffff,17.0,0.0,0.0,0.0,0.0
8408d51ffffffff,2.0,0.0,0.0,0.0,0.0
8408d57ffffffff,3.0,3.0,0.0,0.0,0.0
8408d83ffffffff,2.0,0.0,0.0,0.0,0.0
8408d8bffffffff,1.0,0.0,0.0,0.0,0.0
8408e13ffffffff,6.0,0.0,0.0,0.0,0.0
8408e83ffffffff,7.0,0.0,0.0,0.0,0.0
8408e89ffffffff,1.0,0.0,0.0,0.0,0.0
8408e8bffffffff,16.0,0.0,0.0,0.0,0.0
8408e9bffffffff,2.0,0.0,0.0,0.0,0.0
8408ea3ffffffff,4.0,2.0,0.0,0.0,0.0
8408ea7ffffffff,9.0,0.0,0.0,0.0,0.0
8408eabffffffff,2.0,0.0,0.0,0.0,0.0
8408eb1ffffffff,1.0,0.0,0.0,0.0,0.0
8408eb3ffffffff,3.0,0.0,0.0,0.0,0.0
8408ebbffffffff,1.0,0.0,0.0,0.0,0.0
8408ebdffffffff,2.0,0.0,0.0,0.0,0.0
8408ec1ffffffff,42.0,0.0,0.0,0.0,0.0
8408ec3ffffffff,1.0,0.0,0.0,0.0,0.0
8408ecdffffffff,10.0,0.0,0.0,0.0,0.0
8408ed3ffffffff,4.0,0.0,0.0,0.0,0.0
8408ee9ffffffff,2.0,0.0,0.0,0.0,0.0
8408f63ffffffff,2.0,0.0,0.0,0.0,0.0
84094a7ffffffff,2.0,2.0,0.0,0.0,0.0
84094b5ffffffff,2.0,0.0,0.0,0.0,0.0
8409581ffffffff,2.0,0.0,0.0,0.0,0.0
8409583ffffffff,2.0,0.0,0.0,0.0,0.0
8409585ffffffff,2.0,0.0,0.0,0.0,0.0
8409591ffffffff,4.0,0.0,0.0,0.0,0.0
84095a9ffffffff,10.0,0.0,0.0,0.0,0.0
8409883ffffffff,25.0,8.0,0.0,0.0,0.0
8409887ffffffff,4.0,0.0,0.0,0.0,0.0
840988dffffffff,2.0,0.0,0.0,0.0,0.0
8409891ffffffff,2.0,0.0,0.0,0.0,0.0
8409893ffffffff,51.0,10.0,0.0,0.0,0.0
8409895ffffffff,1.0,0.0,0.0,0.0,0.0
840989dffffffff,1.0,1.0,0.0,0.0,0.0
84098a9ffffffff,2.0,0.0,0.0,0.0,0.0
84098b1ffffffff,2.0,0.0,0.0,0.0,0.0
84098c3ffffffff,1.0,0.0,0.0,0.0,0.0
84098d3ffffffff,2.0,0.0,0.0,0.0,0.0
84098dbffffffff,1.0,0.0,0.0,0.0,0.0
84098e1ffffffff,12.0,4.0,0.0,0.0,0.0
84098e3ffffffff,10.0,5.0,0.0,0.0,0.0
84098e7ffffffff,1.0,0.0,0.0,0.0,0.0
84098ebffffffff,5.0,0.0,0.0,0.0,0.0
840991bffffffff,3.0,0.0,0.0,0.0,0.0
8409993ffffffff,3.0,2.0,0.0,0.0,0.0
84099bdffffffff,3.0,0.0,0.0,0.0,0.0
84099c9ffffffff,1.0,0.0,0.0,0.0,0.0
8409a09ffffffff,29.0,13.0,0.0,0.0,0.0
8409a45ffffffff,9.0,0.0,0.0,0.0,0.0
8409a47ffffffff,4.0,0.0,0.0,0.0,0.0
8409a4dffffffff,6.0,0.0,0.0,0.0,0.0
8409a55ffffffff,12.0,2.0,0.0,0.0,0.0
8409a69ffffffff,12.0,6.0,0.0,0.0,0.0
8409a6bffffffff,3.0,0.0,0.0,0.0,0.0
840a337ffffffff,3.0,0.0,0.0,0.0,0.0
840b935ffffffff,2.0,0.0,0.0,0.0,0.0
840bb03ffffffff,1.0,1.0,0.0,0.0,0.0
840bb1dffffffff,2.0,2.0,0.0,0.0,0.0
840c141ffffffff,407.0,0.0,0.0,0.0,0.0
840c143ffffffff,125.0,0.0,0.0,0.0,0.0
840c145ffffffff,251.0,0.0,0.0,0.0,0.0
840c147ffffffff,341.0,0.0,0.0,0.0,0.0
840c149ffffffff,171.0,0.0,0.0,0.0,0.0
840c14bffffffff,188.0,0.0,0.0,0.0,0.0
840c14dffffffff,10.0,0.0,0.0,0.0,0.0
840c15dffffffff,23.0,0.0,0.0,0.0,0.0
840c305ffffffff,3.0,0.0,0.0,0.0,0.0
840c335ffffffff,260.0,0.0,0.0,0.0,0.0
840c347ffffffff,1.0,0.0,0.0,0.0,0.0
840ca43ffffffff,607.0,0.0,0.0,0.0,0.0
840d039ffffffff,9.0,0.0,0.0,0.0,0.0
840d093ffffffff,23.0,0.0,0.0,0.0,0.0
840d099ffffffff,1.0,0.0,0.0,0.0,0.0
840d09bffffffff,2.0,0.0,0.0,0.0,0.0
840d0a5ffffffff,1.0,0.0,0.0,0.0,0.0
840d0b3ffffffff,1.0,0.0,0.0,0.0,0.0
840d0c3ffffffff,3.0,0.0,0.0,0.0,0.0
840d0d3ffffffff,7.0,0.0,0.0,0.0,0.0
840d72dffffffff,2.0,0.0,0.0,0.0,0.0
840d763ffffffff,7.0,0.0,0.0,0.0,0.0
840d99bffffffff,2.0,0.0,0.0,0.0,0.0
8410167ffffffff,6.0,0.0,0.0,0.0,0.0
8410351ffffffff,2.0,0.0,0.0,0.0,0.0
8410897ffffffff,2.0,0.0,0.0,0.0,0.0
8410a11ffffffff,1.0,0.0,0.0,0.0,0.0
8410a19ffffffff,13.0,0.0,0.0,0.0,0.0
8410a1dffffffff,1.0,0.0,0.0,0.0,0.0
8410ac5ffffffff,1.0,0.0,0.0,0.0,0.0
8410c23ffffffff,15.0,0.0,0.0,0.0,0.0
8410c27ffffffff,13.0,0.0,0.0,0.0,0.0
8410c35ffffffff,2.0,0.0,0.0,0.0,0.0
8410dc1ffffffff,10.0,0.0,0.0,0.0,0.0
8410dc9ffffffff,56.0,5.0,0.0,0.0,0.0
8410dcdffffffff,1.0,0.0,0.0,0.0,0.0
8410de1ffffffff,2.0,0.0,0.0,0.0,0.0
8410ee1ffffffff,33.0,25.0,0.0,0.0,0.0
8410ee7ffffffff,2.0,0.0,0.0,0.0,0.0
8410f0dffffffff,3.0,2.0,0.0,0.0,0.0
8410f29ffffffff,1.0,0.0,0.0,0.0,0.0
8410f2bffffffff,1.0,0.0,0.0,0.0,0.0
8411031ffffffff,2.0,0.0,0.0,0.0,0.0
841103bffffffff,2.0,0.0,0.0,0.0,0.0
8411061ffffffff,50.0,0.0,0.0,0.0,0.0
8411069ffffffff,5.0,0.0,0.0,0.0,0.0
841106bffffffff,7.0,0.0,0.0,0.0,0.0
8411169ffffffff,5.0,0.0,0.0,0.0,0.0
841126dffffffff,8.0,6.0,0.0,0.0,0.0
8411345ffffffff,2.0,0.0,0.0,0.0,0.0
8411549ffffffff,4.0,0.0,0.0,0.0,0.0
84115c7ffffffff,1.0,0.0,0.0,0.0,0.0
841165bffffffff,1.0,0.0,0.0,0.0,0.0
8411811ffffffff,3.0,3.0,0.0,0.0,0.0
8411813ffffffff,75.0,6.0,0.0,0.0,0.0
8411819ffffffff,2.0,0.0,0.0,0.0,0.0
841181bffffffff,12.0,4.0,0.0,0.0,0.0
841181dffffffff,28.0,3.0,0.0,0.0,0.0
841183bffffffff,5.0,0.0,0.0,0.0,0.0
8411853ffffffff,24.0,0.0,0.0,0.0,0.0
841185dffffffff,2.0,0.0,0.0,0.0,0.0
841188dffffffff,1.0,0.0,0.0,0.0,0.0
84118adffffffff,35.0,0.0,0.0,0.0,0.0
84118bdffffffff,2.0,0.0,0.0,0.0,0.0
84118c1ffffffff,2.0,0.0,0.0,0.0,0.0
84118c5ffffffff,4.0,0.0,0.0,0.0,0.0
84118c7ffffffff,3.0,0.0,0.0,0.0,0.0
84118c9ffffffff,6.0,0.0,0.0,0.0,0.0
84118cdffffffff,66.0,2.0,0.0,0.0,0.0
84118e1ffffffff,7.0,0.0,0.0,5.0,0.0
84118e7ffffffff,1.0,0.0,0.0,0.0,0.0
84118e9ffffffff,65.0,7.0,0.0,10.0,0.0
84118edffffffff,4.0,4.0,0.0,0.0,0.0
8411913ffffffff,2.0,0.0,0.0,0.0,0.0
8411965ffffffff,6.0,0.0,0.0,1.0,0.0
84119d1ffffffff,2.0,0.0,0.0,0.0,0.0
8411aa1ffffffff,7.0,0.0,0.0,0.0,0.0
8411aa3ffffffff,5.0,0.0,0.0,0.0,0.0
8411aa5ffffffff,8.0,0.0,0.0,0.0,0.0
8411aa7ffffffff,92.0,5.0,0.0,1.0,0.0
8411aa9ffffffff,1.0,0.0,0.0,0.0,0.0
8411aabffffffff,31.0,0.0,0.0,0.0,0.0
8411aadffffffff,9.0,0.0,0.0,0.0,0.0
8411ab1ffffffff,4.0,0.0,0.0,0.0,0.0
8411ab5ffffffff,10.0,0.0,0.0,0.0,0.0
8411ab7ffffffff,1.0,0.0,0.0,0.0,0.0
8411ab9ffffffff,2.0,2.0,0.0,0.0,0.0
8411abdffffffff,10.0,2.0,0.0,0.0,0.0
8411ae1ffffffff,9.0,4.0,0.0,3.0,0.0
8411ae3ffffffff,235.0,39.0,0.0,3.0,0.0
8411ae5ffffffff,1.0,0.0,0.0,0.0,0.0
8411ae7ffffffff,21.0,7.0,0.0,1.0,0.0
8411b4dffffffff,2.0,0.0,0.0,0.0,0.0
8414ae5ffffffff,50.0,2.0,0.0,0.0,0.0
8415927ffffffff,1.0,0.0,0.0,0.0,0.0
8415b07ffffffff,1.0,0.0,0.0,0.0,0.0
8416257ffffffff,3.0,0.0,0.0,0.0,0.0
841630bffffffff,1.0,0.0,0.0,0.0,0.0
8417427ffffffff,9.0,2.0,0.0,0.0,0.0
84176bdffffffff,16.0,0.0,0.0,0.0,0.0
8418443ffffffff,8.0,0.0,0.0,0.0,0.0
8418455ffffffff,4.0,0.0,0.0,2.0,0.0
8418459ffffffff,2.0,0.0,0.0,0.0,0.0
841845dffffffff,23.0,0.0,0.0,0.0,0.0
8418495ffffffff,210.0,0.0,0.0,0.0,0.0
841849dffffffff,3.0,0.0,0.0,0.0,0.0
84184b1ffffffff,10.0,0.0,0.0,0.0,0.0
84184b3ffffffff,3.0,0.0,0.0,0.0,0.0
84184b5ffffffff,5.0,0.0,0.0,0.0,0.0
84184b7ffffffff,15.0,0.0,0.0,0.0,0.0
84184b9ffffffff,18.0,0.0,0.0,0.0,0.0
84184c3ffffffff,2.0,0.0,0.0,0.0,0.0
84184ddffffffff,10.0,0.0,0.0,0.0,0.0
8418597ffffffff,31.0,0.0,0.0,0.0,0.0
84185b3ffffffff,13.0,0.0,0.0,0.0,0.0
84185b5ffffffff,25.0,0.0,0.0,0.0,0.0
84185bbffffffff,2.0,0.0,0.0,0.0,0.0
8418607ffffffff,2.0,0.0,0.0,0.0,0.0
841860dffffffff,2.0,0.0,0.0,0.0,0.0
841865dffffffff,26.0,0.0,0.0,24.0,0.0
8418685ffffffff,1.0,0.0,0.0,0.0,0.0
84186a1ffffffff,7.0,0.0,0.0,0.0,0.0
84186a3ffffffff,3.0,0.0,0.0,0.0,0.0
84186a5ffffffff,16.0,0.0,0.0,1.0,0.0
84192cbffffffff,4.0,0.0,0.0,0.0,0.0
8419481ffffffff,4.0,0.0,0.0,4.0,0.0
841948bffffffff,3.0,0.0,0.0,1.0,0.0
8419495ffffffff,1.0,0.0,0.0,0.0,0.0
8419497ffffffff,2.0,0.0,0.0,2.0,0.0
8419499ffffffff,1.0,0.0,0.0,1.0,0.0
84194b9ffffffff,26.0,0.0,0.0,14.0,0.0
84194bbffffffff,7.0,0.0,0.0,2.0,0.0
84194d3ffffffff,1.0,0.0,0.0,0.0,0.0
84194d5ffffffff,3.0,0.0,0.0,0.0,0.0
84194d7ffffffff,14.0,0.0,0.0,0.0,0.0
84194d9ffffffff,14.0,0.0,0.0,1.0,0.0
84194dbffffffff,30.0,0.0,0.0,1.0,0.0
84194ddffffffff,11.0,0.0,0.0,0.0,0.0
8419681ffffffff,2.0,0.0,0.0,0.0,0.0
8419683ffffffff,32.0,0.0,0.0,2.0,0.0
8419689ffffffff,47.0,0.0,0.0,1.0,0.0
8419691ffffffff,12.0,0.0,0.0,2.0,0.0
8419693ffffffff,58.0,0.0,0.0,1.0,0.0
8419695ffffffff,58.0,0.0,0.0,3.0,0.0
8419697ffffffff,63.0,0.0,0.0,0.0,0.0
8419699ffffffff,5.0,0.0,0.0,0.0,0.0
841969bffffffff,14.0,0.0,0.0,0.0,0.0
841969dffffffff,94.0,0.0,0.0,18.0,0.0
84196b1ffffffff,2.0,0.0,0.0,0.0,0.0
84196b3ffffffff,5.0,0.0,0.0,3.0,0.0
84196b9ffffffff,20.0,0.0,0.0,2.0,0.0
84196bbffffffff,18.0,0.0,0.0,4.0,0.0
84196c3ffffffff,2.0,0.0,0.0,0.0,0.0
84196d1ffffffff,4.0,0.0,0.0,0.0,0.0
84196d3ffffffff,21.0,0.0,0.0,0.0,0.0
84196d5ffffffff,2.0,0.0,0.0,0.0,0.0
84196d7ffffffff,5.0,0.0,0.0,0.0,0.0
84196d9ffffffff,42.0,0.0,0.0,7.0,0.0
84196dbffffffff,54.0,0.0,0.0,4.0,0.0
84196ddffffffff,15.0,0.0,0.0,0.0,0.0
841e025ffffffff,1.0,0.0,0.0,1.0,0.0
841e02dffffffff,14.0,0.0,0.0,1.0,0.0
841e043ffffffff,15.0,0.0,0.0,9.0,0.0
841e045ffffffff,15.0,0.0,0.0,0.0,0.0
841e047ffffffff,36.0,0.0,0.0,4.0,0.0
841e049ffffffff,4.0,0.0,0.0,0.0,0.0
841e051ffffffff,2.0,0.0,0.0,0.0,0.0
841e059ffffffff,5.0,0.0,0.0,0.0,0.0
841e05bffffffff,76.0,0.0,0.0,0.0,0.0
841e05dffffffff,2.0,0.0,0.0,0.0,0.0
841e061ffffffff,60.0,0.0,0.0,13.0,0.0
841e063ffffffff,2.0,0.0,0.0,2.0,0.0
841e06bffffffff,27.0,0.0,0.0,1.0,0.0
841e06dffffffff,5.0,0.0,0.0,0.0,0.0
841e085ffffffff,43.0,0.0,0.0,2.0,0.0
841e08dffffffff,28.0,0.0,0.0,0.0,0.0
841e0a1ffffffff,2.0,0.0,0.0,0.0,0.0
841e0a9ffffffff,116.0,0.0,0.0,6.0,0.0
841e0adffffffff,3.0,0.0,0.0,1.0,0.0
841e0e3ffffffff,22.0,0.0,0.0,9.0,0.0
841e0e7ffffffff,111.0,0.0,0.0,33.0,0.0
841e0e9ffffffff,3.0,0.0,0.0,0.0,0.0
841e0ebffffffff,18.0,0.0,0.0,1.0,0.0
841e103ffffffff,1.0,0.0,0.0,1.0,0.0
841e115ffffffff,2.0,0.0,0.0,2.0,0.0
841e125ffffffff,5.0,0.0,0.0,0.0,0.0
841e135ffffffff,4.0,0.0,0.0,0.0,0.0
841e13dffffffff,5.0,0.0,0.0,0.0,0.0
841e153ffffffff,3.0,0.0,0.0,0.0,0.0
841e195ffffffff,1.0,0.0,0.0,0.0,0.0
841e19dffffffff,4.0,0.0,0.0,0.0,0.0
841e1b3ffffffff,26.0,0.0,0.0,0.0,0.0
841e1b9ffffffff,7.0,0.0,0.0,0.0,0.0
841e1bbffffffff,13.0,0.0,0.0,0.0,0.0
841e1c1ffffffff,2.0,0.0,0.0,0.0,0.0
841e1cbffffffff,13.0,0.0,0.0,0.0,0.0
841e1d7ffffffff,14.0,0.0,0.0,0.0,0.0
841e1ddffffffff,17.0,0.0,0.0,1.0,0.0
841e223ffffffff,1.0,0.0,0.0,0.0,0.0
841e225ffffffff,11.0,0.0,0.0,0.0,0.0
841e229ffffffff,1.0,0.0,0.0,0.0,0.0
841e237ffffffff,3.0,0.0,0.0,0.0,0.0
841e239ffffffff,1.0,0.0,0.0,0.0,0.0
841e243ffffffff,4.0,0.0,0.0,0.0,0.0
841e249ffffffff,3.0,0.0,0.0,0.0,0.0
841e253ffffffff,4.0,0.0,0.0,0.0,0.0
841e261ffffffff,1.0,0.0,0.0,0.0,0.0
841e263ffffffff,7.0,0.0,0.0,0.0,0.0
841e265ffffffff,7.0,0.0,0.0,0.0,0.0
841e269ffffffff,12.0,0.0,0.0,0.0,0.0
841e26dffffffff,1.0,0.0,0.0,0.0,0.0
841e287ffffffff,1.0,0.0,0.0,0.0,0.0
841e2abffffffff,1.0,0.0,0.0,0.0,0.0
841e2bbffffffff,5.0,0.0,0.0,0.0,0.0
841e2c1ffffffff,1.0,0.0,0.0,0.0,0.0
841e2d3ffffffff,2.0,0.0,0.0,0.0,0.0
841e2e3ffffffff,10.0,0.0,0.0,0.0,0.0
841e305ffffffff,2.0,0.0,0.0,0.0,0.0
841e307ffffffff,70.0,0.0,0.0,0.0,0.0
841e30bffffffff,14.0,0.0,0.0,0.0,0.0
841e30dffffffff,62.0,0.0,0.0,0.0,0.0
841e319ffffffff,15.0,0.0,0.0,0.0,0.0
841e31bffffffff,5.0,0.0,0.0,0.0,0.0
841e329ffffffff,6.0,0.0,0.0,0.0,0.0
841e32dffffffff,3.0,0.0,0.0,0.0,0.0
841e339ffffffff,29.0,0.0,0.0,0.0,0.0
841e343ffffffff,13.0,0.0,0.0,0.0,0.0
841e34bffffffff,61.0,0.0,0.0,0.0,0.0
841e351ffffffff,29.0,0.0,0.0,0.0,0.0
841e353ffffffff,36.0,0.0,0.0,0.0,0.0
841e355ffffffff,27.0,0.0,0.0,2.0,0.0
841e357ffffffff,17.0,0.0,0.0,5.0,0.0
841e359ffffffff,20.0,0.0,0.0,2.0,0.0
841e35bffffffff,5.0,0.0,0.0,0.0,0.0
841e35dffffffff,3.0,0.0,0.0,0.0,0.0
841e365ffffffff,11.0,0.0,0.0,3.0,0.0
841e367ffffffff,16.0,0.0,0.0,0.0,0.0
841e36bffffffff,14.0,0.0,0.0,0.0,0.0
841e4bbffffffff,2.0,0.0,0.0,0.0,0.0
841e513ffffffff,1.0,0.0,0.0,0.0,0.0
841e5c9ffffffff,2.0,0.0,0.0,0.0,0.0
841e5e3ffffffff,3.0,0.0,0.0,0.0,0.0
841e5e9ffffffff,3.0,0.0,0.0,0.0,0.0
841e5edffffffff,5.0,0.0,0.0,0.0,0.0
841e607ffffffff,6.0,0.0,0.0,0.0,0.0
841e615ffffffff,2.0,0.0,0.0,0.0,0.0
841e631ffffffff,7.0,0.0,0.0,0.0,0.0
841e639ffffffff,9.0,0.0,0.0,0.0,0.0
841e63bffffffff,21.0,0.0,0.0,0.0,0.0
841e65bffffffff,2.0,0.0,0.0,0.0,0.0
841e697ffffffff,14.0,0.0,0.0,0.0,0.0
841e6adffffffff,2.0,0.0,0.0,0.0,0.0
841e6b1ffffffff,3.0,0.0,0.0,0.0,0.0
841e6bbffffffff,6.0,0.0,0.0,0.0,0.0
841e6d9ffffffff,29.0,0.0,0.0,0.0,0.0
841e6e7ffffffff,1.0,0.0,0.0,0.0,0.0
841e6e9ffffffff,2.0,0.0,0.0,0.0,0.0
841e749ffffffff,3.0,0.0,0.0,0.0,0.0
841e755ffffffff,1.0,0.0,0.0,0.0,0.0
841e75dffffffff,2.0,0.0,0.0,0.0,0.0
841e76dffffffff,2.0,0.0,0.0,0.0,0.0
841e82bffffffff,2.0,0.0,0.0,0.0,0.0
841e831ffffffff,3.0,0.0,0.0,0.0,0.0
841e833ffffffff,18.0,0.0,0.0,0.0,0.0
841e83dffffffff,1.0,0.0,0.0,1.0,0.0
841e863ffffffff,2.0,0.0,0.0,0.0,0.0
841e961ffffffff,1.0,0.0,0.0,0.0,0.0
841ea19ffffffff,39.0,0.0,0.0,0.0,0.0
841ea85ffffffff,11.0,0.0,0.0,0.0,0.0
841ea8dffffffff,2.0,0.0,0.0,0.0,0.0
841eb4dffffffff,21.0,0.0,0.0,0.0,0.0
841ec1dffffffff,2.0,0.0,0.0,0.0,0.0
841ec9bffffffff,2.0,0.0,0.0,0.0,0.0
841ecd5ffffffff,2.0,0.0,0.0,0.0,0.0
841ed49ffffffff,3.0,0.0,0.0,0.0,0.0
841ed63ffffffff,3.0,0.0,0.0,0.0,0.0
841eeb7ffffffff,4.0,0.0,0.0,0.0,0.0
841ef65ffffffff,6.0,0.0,0.0,0.0,0.0
841f003ffffffff,3.0,0.0,0.0,0.0,0.0
841f00dffffffff,2.0,0.0,0.0,0.0,0.0
841f015ffffffff,3.0,0.0,0.0,0.0,0.0
841f025ffffffff,3.0,0.0,0.0,0.0,0.0
841f051ffffffff,5.0,0.0,0.0,0.0,0.0
841f059ffffffff,6.0,0.0,0.0,2.0,0.0
841f05dffffffff,2.0,0.0,0.0,0.0,0.0
841f061ffffffff,18.0,0.0,0.0,0.0,0.0
841f063ffffffff,2.0,0.0,0.0,0.0,0.0
841f065ffffffff,1.0,0.0,0.0,0.0,0.0
841f067ffffffff,2.0,0.0,0.0,0.0,0.0
841f06dffffffff,9.0,0.0,0.0,1.0,0.0
841f0b1ffffffff,4.0,0.0,0.0,0.0,0.0
841f0b5ffffffff,1.0,0.0,0.0,0.0,0.0
841f0d1ffffffff,2.0,0.0,0.0,0.0,0.0
841f0ebffffffff,9.0,0.0,0.0,0.0,0.0
841f0edffffffff,3.0,0.0,0.0,0.0,0.0
841f101ffffffff,1.0,0.0,0.0,1.0,0.0
841f103ffffffff,4.0,0.0,0.0,1.0,0.0
841f107ffffffff,1.0,0.0,0.0,0.0,0.0
841f109ffffffff,2.0,0.0,0.0,0.0,0.0
841f10dffffffff,6.0,0.0,0.0,2.0,0.0
841f117ffffffff,1.0,0.0,0.0,0.0,0.0
841f129ffffffff,13.0,0.0,0.0,0.0,0.0
841f12dffffffff,6.0,0.0,0.0,0.0,0.0
841f131ffffffff,13.0,0.0,0.0,0.0,0.0
841f133ffffffff,61.0,0.0,0.0,0.0,0.0
841f137ffffffff,2.0,0.0,0.0,0.0,0.0
841f141ffffffff,2.0,0.0,0.0,0.0,0.0
841f143ffffffff,9.0,0.0,0.0,0.0,0.0
841f147ffffffff,2.0,0.0,0.0,0.0,0.0
841f149ffffffff,16.0,0.0,0.0,0.0,0.0
841f14bffffffff,7.0,0.0,0.0,0.0,0.0
841f14dffffffff,29.0,0.0,0.0,4.0,0.0
841f155ffffffff,4.0,0.0,0.0,0.0,0.0
841f15bffffffff,2.0,0.0,0.0,0.0,0.0
841f15dffffffff,2.0,0.0,0.0,0.0,0.0
841f165ffffffff,8.0,0.0,0.0,7.0,0.0
841f169ffffffff,4.0,0.0,0.0,2.0,0.0
841f16dffffffff,2.0,0.0,0.0,0.0,0.0
841f189ffffffff,4.0,0.0,0.0,0.0,0.0
841f199ffffffff,3.0,0.0,0.0,2.0,0.0
841f1a1ffffffff,20.0,0.0,0.0,0.0,0.0
841f1a9ffffffff,6.0,0.0,0.0,0.0,0.0
841f1b1ffffffff,3.0,0.0,0.0,0.0,0.0
841f1b3ffffffff,2.0,0.0,0.0,0.0,0.0
841f1c3ffffffff,4.0,0.0,0.0,0.0,0.0
841f1c7ffffffff,3.0,0.0,0.0,0.0,0.0
841f1d1ffffffff,2.0,0.0,0.0,0.0,0.0
841f1dbffffffff,12.0,0.0,0.0,0.0,0.0
841f205ffffffff,2.0,0.0,0.0,2.0,0.0
841f20dffffffff,2.0,0.0,0.0,2.0,0.0
841f219ffffffff,1.0,0.0,0.0,0.0,0.0
841f225ffffffff,2.0,0.0,0.0,0.0,0.0
841f229ffffffff,2.0,0.0,0.0,1.0,0.0
841f231ffffffff,2.0,0.0,0.0,0.0,0.0
