cell_id,Cistothorus palustris,Cistothorus palustris [paludicola Group],Cistothorus palustris [plesius Group],Cistothorus palustris [palustris Group],Cistothorus palustris griseus,Cistothorus palustris tolucensis
8326aafffffffff,80.0,0.0,5.0,0.0,0.0,0.0
8326abfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8326acfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8326adfffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8326aefffffffff,9.0,0.0,2.0,0.0,0.0,0.0
8326b5fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8326b6fffffffff,9.0,0.0,4.0,0.0,0.0,0.0
8326c2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326c4fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8326c5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326c6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326c8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326cbfffffffff,44.0,0.0,0.0,2.0,0.0,0.0
8326d0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326d1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326d2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326d4fffffffff,5.0,0.0,1.0,0.0,0.0,0.0
8326d5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326d9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326dafffffffff,2.0,0.0,1.0,0.0,0.0,0.0
8326dbfffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8326ddfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326defffffffff,8.0,0.0,2.0,0.0,0.0,0.0
8326e1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326e2fffffffff,16.0,0.0,2.0,2.0,0.0,0.0
8326e3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326e4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326e5fffffffff,66.0,0.0,0.0,4.0,0.0,0.0
8326e6fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8326e9fffffffff,13.0,0.0,0.0,2.0,0.0,0.0
8326ecfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326edfffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8326f1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326f2fffffffff,36.0,0.0,4.0,0.0,0.0,0.0
8326f5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832702fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
832705fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832709fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83270bfffffffff,2.0,0.0,0.0,1.0,0.0,0.0
83270efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832711fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832718fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
83271dfffffffff,3.0,0.0,0.0,1.0,0.0,0.0
832740fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832741fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
832743fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832744fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832745fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832746fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832748fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
832749fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83274afffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83274bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83274cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83274dfffffffff,58.0,0.0,0.0,0.0,0.0,0.0
83274efffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832751fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832752fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832753fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832754fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832755fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832756fffffffff,26.0,0.0,0.0,9.0,0.0,0.0
832758fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
832759fffffffff,76.0,0.0,0.0,0.0,0.0,0.0
83275bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83275cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83275dfffffffff,43.0,0.0,0.0,0.0,0.0,0.0
83275efffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832763fffffffff,26.0,0.0,0.0,1.0,0.0,0.0
832768fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832769fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
83276afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83276bfffffffff,34.0,0.0,0.0,0.0,0.0,0.0
83276cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83276dfffffffff,43.0,0.0,0.0,43.0,0.0,0.0
83276efffffffff,62.0,0.0,0.0,0.0,0.0,0.0
832770fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832771fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832773fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832774fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832785fffffffff,4.0,0.0,0.0,2.0,0.0,0.0
832786fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83278bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832792fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832793fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832796fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832799fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83279bfffffffff,3.0,0.0,3.0,0.0,0.0,0.0
83279dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8327a0fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8327a1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8327a8fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8327aafffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8327b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8327b2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832802fffffffff,19.0,17.0,0.0,0.0,0.0,0.0
832803fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
832806fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832810fffffffff,3.0,1.0,2.0,0.0,0.0,0.0
832812fffffffff,4.0,1.0,3.0,0.0,0.0,0.0
832813fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832814fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832815fffffffff,8.0,4.0,0.0,0.0,0.0,0.0
832816fffffffff,3.0,2.0,1.0,0.0,0.0,0.0
83281bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83281cfffffffff,1.0,1.0,0.0,0.0,0.0,0.0
83281efffffffff,31.0,0.0,0.0,0.0,0.0,0.0
832830fffffffff,524.0,15.0,0.0,0.0,0.0,0.0
832831fffffffff,3.0,3.0,0.0,0.0,0.0,0.0
832832fffffffff,49.0,41.0,0.0,0.0,0.0,0.0
832833fffffffff,14.0,5.0,0.0,0.0,0.0,0.0
832834fffffffff,75.0,35.0,0.0,0.0,0.0,0.0
832835fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832836fffffffff,731.0,4.0,0.0,0.0,0.0,0.0
832880fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832884fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832885fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832888fffffffff,37.0,0.0,37.0,0.0,0.0,0.0
83288afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83288bfffffffff,8.0,0.0,8.0,0.0,0.0,0.0
83288cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832890fffffffff,30.0,0.0,7.0,0.0,0.0,0.0
832892fffffffff,13.0,0.0,7.0,0.0,0.0,0.0
832893fffffffff,10.0,0.0,4.0,0.0,0.0,0.0
832894fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832896fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832898fffffffff,7.0,0.0,4.0,0.0,0.0,0.0
83289afffffffff,16.0,0.0,14.0,0.0,0.0,0.0
83289bfffffffff,12.0,0.0,12.0,0.0,0.0,0.0
83289efffffffff,40.0,0.0,0.0,0.0,0.0,0.0
8328a1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328a9fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8328abfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328adfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8328aefffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8328b1fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8328b3fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8328b6fffffffff,25.0,0.0,16.0,0.0,0.0,0.0
8328c6fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8328cafffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8328d0fffffffff,21.0,21.0,0.0,0.0,0.0,0.0
8328d1fffffffff,37.0,33.0,0.0,0.0,0.0,0.0
8328d3fffffffff,104.0,2.0,0.0,0.0,0.0,0.0
8328d4fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8328d5fffffffff,92.0,17.0,0.0,0.0,0.0,0.0
8328d6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8328d8fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8328dcfffffffff,19.0,19.0,0.0,0.0,0.0,0.0
8328defffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8328f0fffffffff,24.0,2.0,0.0,0.0,0.0,0.0
8328f2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328f4fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8328f5fffffffff,6.0,4.0,0.0,0.0,0.0,0.0
8328f6fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
832912fffffffff,15.0,3.0,0.0,0.0,0.0,0.0
832913fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
832916fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832982fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832984fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
832985fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832986fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832989fffffffff,9.0,7.0,2.0,0.0,0.0,0.0
83298bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83298cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83298dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832992fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832995fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832996fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8329a0fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8329a1fffffffff,281.0,0.0,0.0,0.0,0.0,0.0
8329a2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8329a3fffffffff,59.0,0.0,0.0,0.0,0.0,0.0
8329a4fffffffff,15.0,1.0,0.0,0.0,0.0,0.0
8329a5fffffffff,18.0,1.0,0.0,0.0,0.0,0.0
8329a6fffffffff,202.0,1.0,0.0,0.0,0.0,0.0
8329a8fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8329a9fffffffff,13.0,4.0,0.0,0.0,0.0,0.0
8329aafffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8329abfffffffff,10.0,1.0,0.0,0.0,0.0,0.0
8329aefffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8329b0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8329b2fffffffff,20.0,0.0,2.0,0.0,0.0,0.0
8329b5fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8329b6fffffffff,5.0,0.0,3.0,0.0,0.0,0.0
832a04fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832a06fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832a10fffffffff,555.0,0.0,0.0,18.0,0.0,0.0
832a12fffffffff,77.0,0.0,0.0,4.0,0.0,0.0
832a13fffffffff,342.0,0.0,0.0,13.0,0.0,0.0
832a14fffffffff,174.0,0.0,0.0,13.0,0.0,0.0
832a15fffffffff,76.0,0.0,0.0,5.0,0.0,0.0
832a16fffffffff,32.0,0.0,0.0,9.0,0.0,0.0
832a1afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832a1efffffffff,31.0,0.0,0.0,1.0,0.0,0.0
832a30fffffffff,1074.0,0.0,0.0,23.0,0.0,0.0
832a31fffffffff,198.0,0.0,0.0,28.0,0.0,0.0
832a32fffffffff,254.0,0.0,0.0,15.0,0.0,0.0
832a33fffffffff,256.0,0.0,0.0,46.0,0.0,0.0
832a34fffffffff,115.0,0.0,0.0,68.0,0.0,0.0
832a36fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832a4cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832a80fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832a81fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832a82fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832a84fffffffff,95.0,0.0,0.0,0.0,0.0,0.0
832a85fffffffff,75.0,0.0,0.0,1.0,0.0,0.0
832a86fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832a88fffffffff,15.0,0.0,0.0,2.0,0.0,0.0
832a89fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
832a8afffffffff,44.0,0.0,0.0,0.0,0.0,0.0
832a8bfffffffff,42.0,0.0,0.0,5.0,0.0,0.0
832a8cfffffffff,119.0,0.0,0.0,9.0,0.0,0.0
832a8dfffffffff,17.0,0.0,0.0,3.0,0.0,0.0
832a8efffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832a90fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832a93fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832a94fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832a95fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
832a96fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832a99fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832a9afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832a9bfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832a9dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a9efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832aa0fffffffff,123.0,0.0,0.0,1.0,0.0,0.0
832aa1fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
832aa2fffffffff,4.0,0.0,0.0,3.0,0.0,0.0
832aa3fffffffff,116.0,0.0,0.0,0.0,0.0,0.0
832aa4fffffffff,263.0,0.0,0.0,137.0,0.0,0.0
832aa5fffffffff,31.0,0.0,0.0,4.0,0.0,0.0
832aa6fffffffff,43.0,0.0,0.0,2.0,0.0,0.0
832aa8fffffffff,408.0,0.0,0.0,22.0,0.0,0.0
832aa9fffffffff,144.0,0.0,0.0,11.0,0.0,0.0
832aaafffffffff,260.0,0.0,0.0,5.0,0.0,0.0
832aabfffffffff,19.0,0.0,0.0,2.0,0.0,0.0
832aacfffffffff,464.0,0.0,0.0,34.0,0.0,0.0
832aadfffffffff,402.0,0.0,0.0,91.0,0.0,0.0
832aaefffffffff,41.0,0.0,0.0,0.0,0.0,0.0
832ab0fffffffff,49.0,0.0,0.0,0.0,0.0,0.0
832ab1fffffffff,18.0,0.0,0.0,1.0,0.0,0.0
832ab2fffffffff,240.0,0.0,0.0,6.0,0.0,0.0
832ab3fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832ab4fffffffff,100.0,0.0,0.0,2.0,0.0,0.0
832ab5fffffffff,246.0,0.0,0.0,123.0,0.0,0.0
832ab6fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
832ad6fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832af3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832af6fffffffff,87.0,0.0,0.0,0.0,0.0,0.0
832b00fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
832b01fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832b03fffffffff,32.0,0.0,1.0,0.0,0.0,0.0
832b06fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b0afffffffff,55.0,0.0,0.0,0.0,0.0,0.0
832b0cfffffffff,39.0,0.0,0.0,0.0,0.0,0.0
832b11fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832b12fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832b16fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
832b18fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
832b19fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
832b1afffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832b1cfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832b28fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b2efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b30fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832b33fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832b81fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
832b82fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832b83fffffffff,46.0,0.0,0.0,19.0,0.0,0.0
832b88fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832b89fffffffff,128.0,0.0,0.0,11.0,0.0,0.0
832b8afffffffff,86.0,0.0,0.0,21.0,0.0,0.0
832b8bfffffffff,69.0,0.0,0.0,4.0,0.0,0.0
832b8cfffffffff,30.0,0.0,0.0,0.0,0.0,0.0
832b8dfffffffff,29.0,0.0,0.0,0.0,0.0,0.0
832b8efffffffff,32.0,0.0,0.0,2.0,0.0,0.0
832b90fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832b91fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b92fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832b93fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
832b94fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b98fffffffff,97.0,0.0,0.0,11.0,0.0,0.0
832b99fffffffff,96.0,0.0,0.0,15.0,0.0,0.0
832b9afffffffff,40.0,0.0,0.0,0.0,0.0,0.0
832b9bfffffffff,66.0,0.0,0.0,2.0,0.0,0.0
832b9cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832b9dfffffffff,138.0,0.0,0.0,12.0,0.0,0.0
832b9efffffffff,96.0,0.0,0.0,2.0,0.0,0.0
832ba0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832ba5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832ba8fffffffff,101.0,0.0,0.0,1.0,0.0,0.0
832baafffffffff,137.0,0.0,0.0,0.0,0.0,0.0
832babfffffffff,14.0,0.0,0.0,2.0,0.0,0.0
832bacfffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832baefffffffff,10.0,0.0,0.0,0.0,0.0,0.0
834412fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
834413fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83441afffffffff,19.0,0.0,0.0,3.0,0.0,0.0
83441bfffffffff,3.0,0.0,0.0,2.0,0.0,0.0
83441efffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834440fffffffff,59.0,0.0,0.0,0.0,0.0,0.0
834442fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834444fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834445fffffffff,41.0,0.0,0.0,4.0,0.0,0.0
834446fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834448fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
834449fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83444afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83444cfffffffff,23.0,0.0,0.0,0.0,0.0,0.0
834450fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
834452fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834455fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
