cell_id,Gallinula galeata,Gallinula galeata [galeata Group],Gallinula galeata garmani,Gallinula galeata sandvicensis
824487fffffffff,2375.0,0.0,0.0,0.0
8244a7fffffffff,8554.0,287.0,0.0,0.0
8244affffffffff,52640.0,2763.0,0.0,0.0
8244b7fffffffff,1753.0,0.0,0.0,0.0
8244c7fffffffff,1849.0,0.0,0.0,0.0
8244d7fffffffff,18578.0,0.0,0.0,0.0
8244dffffffffff,10.0,0.0,0.0,0.0
8244e7fffffffff,7949.0,301.0,0.0,0.0
8244effffffffff,118.0,0.0,0.0,0.0
8244f7fffffffff,20170.0,558.0,0.0,0.0
824507fffffffff,41.0,0.0,0.0,0.0
82450ffffffffff,1700.0,9.0,0.0,0.0
82451ffffffffff,127.0,2.0,0.0,0.0
824527fffffffff,2456.0,0.0,0.0,0.0
82452ffffffffff,1513.0,30.0,0.0,0.0
824537fffffffff,143.0,0.0,0.0,0.0
824577fffffffff,52.0,8.0,0.0,0.0
824587fffffffff,269.0,0.0,0.0,0.0
82458ffffffffff,1302.0,145.0,0.0,0.0
824597fffffffff,181.0,33.0,0.0,0.0
82459ffffffffff,652.0,77.0,0.0,0.0
8245a7fffffffff,1548.0,0.0,0.0,0.0
8245b7fffffffff,931.0,0.0,0.0,0.0
82464ffffffffff,4444.0,0.0,0.0,3176.0
824807fffffffff,157.0,0.0,0.0,0.0
82480ffffffffff,254.0,0.0,0.0,0.0
824817fffffffff,122.0,0.0,0.0,0.0
82481ffffffffff,100.0,0.0,0.0,0.0
824827fffffffff,716.0,0.0,0.0,0.0
82482ffffffffff,122.0,0.0,0.0,0.0
824837fffffffff,1153.0,60.0,0.0,0.0
824847fffffffff,1.0,0.0,0.0,0.0
82484ffffffffff,10.0,0.0,0.0,0.0
824857fffffffff,223.0,0.0,0.0,0.0
82485ffffffffff,3073.0,0.0,0.0,0.0
824877fffffffff,6.0,0.0,0.0,0.0
824887fffffffff,2189.0,52.0,0.0,0.0
82488ffffffffff,209.0,0.0,0.0,0.0
824897fffffffff,13208.0,334.0,0.0,0.0
82489ffffffffff,819.0,0.0,0.0,0.0
8248a7fffffffff,281.0,0.0,0.0,0.0
8248b7fffffffff,20546.0,293.0,0.0,0.0
8248c7fffffffff,382.0,0.0,0.0,0.0
8248d7fffffffff,37.0,0.0,0.0,0.0
8248effffffffff,11822.0,10.0,0.0,0.0
8248f7fffffffff,57.0,0.0,0.0,0.0
824987fffffffff,1236.0,18.0,0.0,0.0
82498ffffffffff,98.0,0.0,0.0,0.0
824997fffffffff,5458.0,502.0,0.0,0.0
82499ffffffffff,75.0,2.0,0.0,0.0
8249a7fffffffff,20.0,0.0,0.0,0.0
8249affffffffff,1265.0,0.0,0.0,0.0
8249b7fffffffff,350.0,0.0,0.0,0.0
824c87fffffffff,156.0,0.0,0.0,0.0
824c8ffffffffff,426.0,0.0,0.0,0.0
824c97fffffffff,140.0,0.0,0.0,0.0
824c9ffffffffff,46.0,8.0,0.0,0.0
824caffffffffff,26.0,0.0,0.0,0.0
824cb7fffffffff,66.0,0.0,0.0,0.0
824cc7fffffffff,6807.0,0.0,0.0,0.0
824cd7fffffffff,694.0,0.0,0.0,0.0
824ceffffffffff,4236.0,0.0,0.0,0.0
824cf7fffffffff,284.0,0.0,0.0,0.0
824d4ffffffffff,1116.0,0.0,0.0,0.0
825e47fffffffff,237.0,0.0,0.0,0.0
825e4ffffffffff,277.0,0.0,0.0,0.0
825e5ffffffffff,1069.0,6.0,0.0,0.0
825e67fffffffff,634.0,0.0,0.0,0.0
825e77fffffffff,875.0,0.0,0.0,0.0
825f0ffffffffff,5.0,0.0,0.0,0.0
825f17fffffffff,7.0,0.0,0.0,0.0
825f2ffffffffff,1.0,0.0,0.0,0.0
825f47fffffffff,14.0,2.0,0.0,0.0
825f4ffffffffff,110.0,3.0,0.0,0.0
825f5ffffffffff,879.0,0.0,0.0,0.0
826607fffffffff,214.0,3.0,0.0,0.0
82660ffffffffff,187.0,0.0,0.0,0.0
826617fffffffff,74.0,0.0,0.0,0.0
82661ffffffffff,1804.0,32.0,0.0,0.0
826627fffffffff,820.0,90.0,0.0,0.0
82662ffffffffff,38.0,0.0,0.0,0.0
826637fffffffff,162.0,1.0,0.0,0.0
826657fffffffff,5.0,0.0,0.0,0.0
826667fffffffff,1.0,0.0,0.0,0.0
826677fffffffff,15.0,0.0,0.0,0.0
8266a7fffffffff,2276.0,0.0,0.0,0.0
8266b7fffffffff,1349.0,0.0,0.0,0.0
8266c7fffffffff,331.0,0.0,0.0,0.0
8266d7fffffffff,460.0,30.0,0.0,0.0
8266e7fffffffff,4752.0,121.0,0.0,0.0
8266f7fffffffff,2946.0,97.0,0.0,0.0
826727fffffffff,597.0,0.0,0.0,0.0
826737fffffffff,632.0,0.0,0.0,0.0
826747fffffffff,1897.0,10.0,0.0,0.0
82674ffffffffff,200.0,14.0,0.0,0.0
826757fffffffff,808.0,4.0,0.0,0.0
82675ffffffffff,255.0,4.0,0.0,0.0
82676ffffffffff,10.0,0.0,0.0,0.0
826777fffffffff,1235.0,0.0,0.0,0.0
826797fffffffff,5.0,0.0,0.0,0.0
82679ffffffffff,150.0,0.0,0.0,0.0
826c5ffffffffff,1118.0,218.0,0.0,0.0
826d07fffffffff,65.0,11.0,0.0,0.0
826d17fffffffff,208.0,33.0,0.0,0.0
826d27fffffffff,87.0,16.0,0.0,0.0
826d2ffffffffff,2566.0,41.0,0.0,0.0
826d37fffffffff,884.0,56.0,0.0,0.0
826d67fffffffff,1438.0,0.0,0.0,0.0
826d6ffffffffff,928.0,0.0,0.0,0.0
826d77fffffffff,213.0,0.0,0.0,0.0
828007fffffffff,4.0,1.0,0.0,0.0
82800ffffffffff,2.0,0.0,0.0,0.0
828017fffffffff,278.0,17.0,0.0,0.0
828037fffffffff,328.0,17.0,0.0,0.0
828047fffffffff,4.0,0.0,0.0,0.0
828057fffffffff,2.0,0.0,0.0,0.0
828107fffffffff,37.0,7.0,0.0,0.0
828117fffffffff,58.0,0.0,0.0,0.0
82811ffffffffff,41.0,1.0,0.0,0.0
828127fffffffff,27.0,4.0,0.0,0.0
82812ffffffffff,3.0,0.0,0.0,0.0
828137fffffffff,161.0,5.0,0.0,0.0
82814ffffffffff,12.0,0.0,0.0,0.0
82815ffffffffff,6.0,0.0,0.0,0.0
828167fffffffff,2.0,0.0,0.0,0.0
828177fffffffff,1.0,0.0,0.0,0.0
828187fffffffff,140.0,12.0,0.0,0.0
82818ffffffffff,47.0,0.0,0.0,0.0
82819ffffffffff,6.0,0.0,0.0,0.0
8281a7fffffffff,10.0,2.0,0.0,0.0
8281affffffffff,91.0,10.0,0.0,0.0
828a07fffffffff,3.0,0.0,0.0,0.0
828a37fffffffff,5.0,3.0,0.0,0.0
828a6ffffffffff,86.0,0.0,0.0,0.0
828a87fffffffff,6.0,0.0,0.0,0.0
828a97fffffffff,2.0,0.0,0.0,0.0
828a9ffffffffff,2.0,0.0,0.0,0.0
828adffffffffff,2.0,0.0,0.0,0.0
828b07fffffffff,5.0,0.0,0.0,0.0
828b0ffffffffff,1.0,0.0,0.0,0.0
828b17fffffffff,3.0,0.0,0.0,0.0
828b27fffffffff,423.0,0.0,0.0,0.0
828b2ffffffffff,247.0,0.0,0.0,0.0
828b37fffffffff,25.0,0.0,0.0,0.0
828b47fffffffff,18.0,0.0,0.0,0.0
828b57fffffffff,2.0,0.0,0.0,0.0
828b5ffffffffff,2.0,0.0,0.0,0.0
828b67fffffffff,2003.0,0.0,19.0,0.0
828b6ffffffffff,77.0,0.0,0.0,0.0
828b9ffffffffff,2.0,0.0,0.0,0.0
828ba7fffffffff,4.0,1.0,0.0,0.0
828bb7fffffffff,10.0,0.0,0.0,0.0
828e47fffffffff,167.0,0.0,0.0,0.0
828e67fffffffff,3634.0,150.0,32.0,0.0
828e6ffffffffff,60.0,0.0,0.0,0.0
828e77fffffffff,97.0,3.0,0.0,0.0
828f0ffffffffff,502.0,15.0,0.0,0.0
828f27fffffffff,5.0,0.0,0.0,0.0
828f2ffffffffff,749.0,57.0,0.0,0.0
828f47fffffffff,659.0,0.0,0.0,0.0
828f4ffffffffff,13.0,0.0,0.0,0.0
828f57fffffffff,1321.0,0.0,36.0,0.0
828f5ffffffffff,231.0,5.0,3.0,0.0
828f77fffffffff,27.0,4.0,0.0,0.0
828fa7fffffffff,85.0,20.0,0.0,0.0
82a597fffffffff,5.0,0.0,0.0,0.0
82a807fffffffff,622.0,38.0,0.0,0.0
82a80ffffffffff,30.0,0.0,0.0,0.0
82a817fffffffff,5184.0,247.0,0.0,0.0
82a81ffffffffff,1616.0,12.0,0.0,0.0
82a827fffffffff,163.0,1.0,0.0,0.0
82a82ffffffffff,83.0,2.0,0.0,0.0
82a837fffffffff,474.0,2.0,0.0,0.0
82a847fffffffff,64.0,1.0,0.0,0.0
82a857fffffffff,14.0,0.0,0.0,0.0
82a85ffffffffff,27.0,0.0,0.0,0.0
82a867fffffffff,13.0,0.0,0.0,0.0
82a86ffffffffff,2.0,0.0,0.0,0.0
82a877fffffffff,5.0,0.0,0.0,0.0
82a887fffffffff,113.0,13.0,0.0,0.0
82a88ffffffffff,162.0,2.0,0.0,0.0
82a897fffffffff,147.0,23.0,0.0,0.0
82a89ffffffffff,3.0,0.0,0.0,0.0
82a8a7fffffffff,1416.0,38.0,0.0,0.0
82a8affffffffff,146.0,8.0,0.0,0.0
82a8b7fffffffff,57.0,0.0,0.0,0.0
82a8c7fffffffff,115.0,3.0,0.0,0.0
82a8d7fffffffff,53.0,0.0,0.0,0.0
82a8dffffffffff,9.0,0.0,0.0,0.0
82a8e7fffffffff,2.0,0.0,0.0,0.0
82a8f7fffffffff,4.0,0.0,0.0,0.0
82a907fffffffff,245.0,14.0,0.0,0.0
82a90ffffffffff,284.0,6.0,0.0,0.0
82a91ffffffffff,240.0,4.0,0.0,0.0
82a927fffffffff,64.0,1.0,0.0,0.0
82a92ffffffffff,539.0,22.0,0.0,0.0
82a947fffffffff,1216.0,0.0,0.0,0.0
82a94ffffffffff,151.0,0.0,0.0,0.0
82a957fffffffff,742.0,4.0,0.0,0.0
82a95ffffffffff,119.0,0.0,0.0,0.0
82a967fffffffff,745.0,5.0,0.0,0.0
82a96ffffffffff,190.0,0.0,0.0,0.0
82a977fffffffff,182.0,0.0,0.0,0.0
82b207fffffffff,150.0,0.0,0.0,0.0
82b20ffffffffff,3.0,0.0,0.0,0.0
82b21ffffffffff,128.0,0.0,0.0,0.0
82b227fffffffff,12.0,0.0,0.0,0.0
82b247fffffffff,224.0,4.0,0.0,0.0
82b24ffffffffff,380.0,9.0,0.0,0.0
82b257fffffffff,4.0,0.0,0.0,0.0
82b25ffffffffff,391.0,5.0,0.0,0.0
82b267fffffffff,338.0,0.0,0.0,0.0
82b26ffffffffff,176.0,0.0,0.0,0.0
82b277fffffffff,111.0,0.0,0.0,0.0
82b2cffffffffff,1.0,0.0,0.0,0.0
82b2e7fffffffff,10.0,0.0,0.0,0.0
82b2effffffffff,169.0,0.0,0.0,0.0
82b307fffffffff,1255.0,0.0,0.0,0.0
82b30ffffffffff,105.0,0.0,0.0,0.0
82b31ffffffffff,57.0,0.0,0.0,0.0
82b327fffffffff,446.0,0.0,11.0,0.0
82b32ffffffffff,109.0,0.0,0.0,0.0
82b337fffffffff,377.0,0.0,0.0,0.0
82b347fffffffff,252.0,0.0,0.0,0.0
82b34ffffffffff,35.0,0.0,0.0,0.0
82b357fffffffff,631.0,0.0,0.0,0.0
82b35ffffffffff,1401.0,0.0,0.0,0.0
82b367fffffffff,106.0,0.0,0.0,0.0
82b36ffffffffff,148.0,0.0,0.0,0.0
82b377fffffffff,3.0,0.0,0.0,0.0
82c207fffffffff,41.0,0.0,0.0,0.0
82c21ffffffffff,177.0,0.0,0.0,0.0
82c227fffffffff,2.0,0.0,0.0,0.0
82c22ffffffffff,26.0,0.0,0.0,0.0
82c2c7fffffffff,1135.0,0.0,0.0,0.0
82c2cffffffffff,591.0,0.0,0.0,0.0
82c2d7fffffffff,348.0,0.0,0.0,0.0
82c2dffffffffff,121.0,5.0,0.0,0.0
82c2e7fffffffff,6467.0,0.0,0.0,0.0
82c2effffffffff,308.0,0.0,0.0,0.0
82c2f7fffffffff,1871.0,3.0,0.0,0.0
82c34ffffffffff,49.0,0.0,0.0,0.0
82c357fffffffff,14.0,0.0,0.0,0.0
82c35ffffffffff,15.0,0.0,0.0,0.0
82ce8ffffffffff,70.0,0.0,0.0,0.0
82cfaffffffffff,61.0,0.0,0.0,0.0
