cell_id,Branta hutchinsii,Branta hutchinsii leucopareia,Branta hutchinsii hutchinsii,Branta hutchinsii minima,Branta hutchinsii taverneri
830c6afffffffff,25.0,0.0,0.0,7.0,2.0
830c70fffffffff,2.0,0.0,0.0,0.0,0.0
830c71fffffffff,8.0,0.0,0.0,0.0,0.0
830c73fffffffff,571.0,0.0,0.0,4.0,0.0
830c74fffffffff,4.0,0.0,0.0,0.0,0.0
830c76fffffffff,3.0,0.0,0.0,0.0,0.0
830ca4fffffffff,32.0,0.0,0.0,0.0,0.0
830ca9fffffffff,16.0,0.0,0.0,0.0,0.0
830cadfffffffff,7.0,0.0,0.0,0.0,0.0
830cc1fffffffff,4.0,0.0,0.0,0.0,0.0
830cc5fffffffff,2.0,0.0,0.0,0.0,0.0
830cd8fffffffff,13.0,0.0,0.0,0.0,4.0
830cdcfffffffff,12.0,0.0,0.0,0.0,10.0
830cdefffffffff,224.0,0.0,0.0,0.0,204.0
830ceafffffffff,2.0,0.0,0.0,0.0,0.0
830ceefffffffff,66.0,0.0,0.0,2.0,0.0
830cf4fffffffff,2.0,0.0,0.0,0.0,0.0
830cf5fffffffff,5.0,0.0,0.0,0.0,0.0
830d03fffffffff,85.0,0.0,0.0,0.0,32.0
830d09fffffffff,54.0,0.0,0.0,0.0,11.0
830d0afffffffff,2.0,0.0,0.0,0.0,0.0
830d0bfffffffff,2.0,0.0,0.0,0.0,0.0
830d0cfffffffff,67.0,0.0,0.0,0.0,2.0
830d0dfffffffff,214.0,0.0,0.0,0.0,27.0
830d4efffffffff,1.0,0.0,0.0,1.0,0.0
830d5afffffffff,36.0,0.0,0.0,0.0,0.0
830d65fffffffff,7.0,0.0,0.0,0.0,0.0
830d70fffffffff,2.0,0.0,0.0,0.0,0.0
830d72fffffffff,3.0,0.0,0.0,0.0,0.0
830d76fffffffff,382.0,0.0,0.0,0.0,173.0
830e32fffffffff,21.0,0.0,0.0,0.0,0.0
830e36fffffffff,84.0,0.0,0.0,0.0,0.0
830e80fffffffff,126.0,0.0,0.0,0.0,0.0
830ec5fffffffff,2.0,0.0,0.0,0.0,0.0
830f0bfffffffff,6.0,0.0,0.0,0.0,0.0
830f10fffffffff,16.0,0.0,0.0,0.0,0.0
830f8dfffffffff,4.0,0.0,0.0,0.0,0.0
830f9afffffffff,125.0,0.0,0.0,0.0,0.0
830fb0fffffffff,6.0,0.0,0.0,0.0,0.0
830fb1fffffffff,8.0,0.0,0.0,0.0,0.0
830fb2fffffffff,12.0,0.0,0.0,0.0,0.0
830fb3fffffffff,3.0,0.0,0.0,0.0,0.0
830fb5fffffffff,2.0,0.0,0.0,0.0,0.0
830fb6fffffffff,5.0,0.0,0.0,0.0,0.0
831218fffffffff,3.0,0.0,0.0,0.0,0.0
831219fffffffff,2.0,0.0,0.0,0.0,0.0
83121bfffffffff,5.0,0.0,0.0,0.0,0.0
831248fffffffff,3.0,0.0,0.0,0.0,0.0
83124afffffffff,4.0,0.0,0.0,0.0,0.0
83124bfffffffff,7.0,0.0,0.0,0.0,0.0
83124dfffffffff,5.0,0.0,0.0,0.0,0.0
831251fffffffff,7.0,0.0,0.0,0.0,0.0
831252fffffffff,8.0,0.0,0.0,0.0,0.0
831253fffffffff,27.0,0.0,3.0,0.0,0.0
831254fffffffff,3.0,0.0,0.0,0.0,0.0
831258fffffffff,48.0,0.0,0.0,0.0,0.0
831259fffffffff,386.0,0.0,0.0,0.0,0.0
83125afffffffff,21.0,0.0,0.0,0.0,0.0
83125bfffffffff,10.0,0.0,0.0,0.0,0.0
83125dfffffffff,136.0,0.0,0.0,0.0,0.0
83125efffffffff,15.0,0.0,0.0,0.0,0.0
83126efffffffff,2.0,0.0,0.0,0.0,0.0
831280fffffffff,5.0,0.0,0.0,0.0,0.0
831284fffffffff,9.0,0.0,0.0,0.0,0.0
831285fffffffff,2.0,0.0,0.0,0.0,0.0
831286fffffffff,2.0,0.0,0.0,0.0,0.0
831290fffffffff,55.0,0.0,0.0,14.0,0.0
831294fffffffff,37.0,0.0,0.0,10.0,0.0
831295fffffffff,2.0,0.0,0.0,0.0,0.0
83129afffffffff,2.0,0.0,0.0,0.0,0.0
83129bfffffffff,22.0,0.0,0.0,2.0,0.0
83129cfffffffff,2.0,0.0,0.0,0.0,0.0
83129efffffffff,6.0,0.0,0.0,0.0,0.0
8312a2fffffffff,2.0,0.0,0.0,0.0,0.0
8312abfffffffff,20.0,0.0,0.0,0.0,0.0
8312b0fffffffff,75.0,0.0,0.0,0.0,0.0
8312b3fffffffff,4.0,0.0,0.0,2.0,0.0
8312b6fffffffff,4.0,0.0,0.0,0.0,0.0
8312c1fffffffff,4.0,0.0,0.0,0.0,0.0
8312c8fffffffff,47.0,0.0,0.0,0.0,0.0
8312c9fffffffff,8.0,0.0,0.0,0.0,0.0
8312ccfffffffff,298.0,0.0,10.0,0.0,0.0
8312cdfffffffff,23.0,0.0,2.0,0.0,0.0
8312d1fffffffff,258.0,0.0,0.0,0.0,0.0
8312d3fffffffff,35.0,0.0,0.0,0.0,0.0
8312d6fffffffff,13.0,0.0,0.0,0.0,0.0
8312dafffffffff,11.0,0.0,0.0,0.0,0.0
8312dbfffffffff,158.0,0.0,0.0,0.0,9.0
8312defffffffff,11.0,0.0,0.0,0.0,0.0
8312e1fffffffff,93.0,0.0,2.0,0.0,0.0
8312e8fffffffff,24.0,0.0,0.0,0.0,0.0
8312e9fffffffff,2.0,0.0,0.0,0.0,0.0
8312eafffffffff,24.0,0.0,0.0,0.0,0.0
8312ebfffffffff,9.0,0.0,0.0,0.0,0.0
8312ecfffffffff,144.0,0.0,4.0,0.0,0.0
8312edfffffffff,3.0,0.0,2.0,0.0,0.0
8312eefffffffff,9.0,0.0,0.0,0.0,0.0
8312f6fffffffff,29.0,0.0,0.0,0.0,0.0
83132cfffffffff,2.0,0.0,0.0,0.0,0.0
831352fffffffff,9.0,0.0,0.0,0.0,0.0
831391fffffffff,2.0,0.0,0.0,0.0,0.0
831393fffffffff,18.0,0.0,0.0,0.0,0.0
83139efffffffff,73.0,0.0,0.0,0.0,0.0
831650fffffffff,235.0,191.0,0.0,0.0,0.0
831653fffffffff,56.0,37.0,0.0,0.0,0.0
831658fffffffff,19.0,11.0,0.0,0.0,0.0
83165efffffffff,185.0,164.0,0.0,0.0,0.0
831d24fffffffff,13.0,0.0,0.0,0.0,0.0
831d26fffffffff,3.0,0.0,0.0,0.0,0.0
83225afffffffff,239.0,163.0,0.0,0.0,0.0
8322d0fffffffff,5.0,0.0,0.0,0.0,0.0
8322dbfffffffff,541.0,351.0,0.0,35.0,0.0
8322e9fffffffff,39.0,19.0,0.0,0.0,0.0
832600fffffffff,52.0,0.0,1.0,0.0,0.0
832601fffffffff,121.0,0.0,75.0,0.0,0.0
832602fffffffff,31.0,0.0,0.0,0.0,0.0
832603fffffffff,132.0,0.0,22.0,0.0,0.0
832604fffffffff,30.0,0.0,0.0,0.0,0.0
832605fffffffff,119.0,0.0,0.0,0.0,0.0
832606fffffffff,10.0,0.0,2.0,0.0,0.0
832608fffffffff,92.0,0.0,8.0,0.0,0.0
832609fffffffff,117.0,0.0,11.0,0.0,0.0
83260afffffffff,320.0,0.0,6.0,0.0,0.0
83260bfffffffff,252.0,0.0,13.0,0.0,0.0
83260cfffffffff,17.0,0.0,3.0,0.0,0.0
83260dfffffffff,70.0,0.0,6.0,0.0,0.0
83260efffffffff,187.0,0.0,13.0,0.0,0.0
832610fffffffff,2.0,0.0,0.0,0.0,0.0
832611fffffffff,9.0,0.0,0.0,0.0,0.0
832612fffffffff,5.0,0.0,2.0,0.0,0.0
832613fffffffff,1.0,0.0,0.0,0.0,0.0
832614fffffffff,6.0,0.0,0.0,0.0,0.0
832615fffffffff,28.0,0.0,0.0,0.0,0.0
832616fffffffff,22.0,0.0,1.0,0.0,0.0
832618fffffffff,300.0,0.0,21.0,0.0,0.0
832619fffffffff,62.0,0.0,1.0,0.0,0.0
83261afffffffff,106.0,0.0,2.0,0.0,0.0
83261bfffffffff,49.0,0.0,2.0,0.0,0.0
83261cfffffffff,31.0,0.0,0.0,0.0,0.0
83261dfffffffff,49.0,0.0,2.0,0.0,0.0
83261efffffffff,36.0,0.0,3.0,0.0,0.0
832620fffffffff,101.0,0.0,0.0,0.0,0.0
832621fffffffff,47.0,0.0,0.0,0.0,0.0
832622fffffffff,53.0,0.0,4.0,0.0,0.0
832623fffffffff,120.0,0.0,0.0,0.0,0.0
832624fffffffff,43.0,0.0,0.0,0.0,0.0
832625fffffffff,22.0,0.0,0.0,0.0,0.0
832626fffffffff,126.0,0.0,4.0,0.0,0.0
832628fffffffff,43.0,0.0,4.0,0.0,0.0
832629fffffffff,43.0,0.0,0.0,0.0,0.0
83262afffffffff,6.0,0.0,0.0,0.0,0.0
83262bfffffffff,79.0,0.0,0.0,0.0,0.0
83262cfffffffff,317.0,0.0,13.0,0.0,0.0
83262dfffffffff,50.0,0.0,0.0,0.0,0.0
83262efffffffff,59.0,0.0,0.0,0.0,0.0
832630fffffffff,45.0,0.0,2.0,0.0,0.0
832631fffffffff,12.0,0.0,0.0,0.0,0.0
832632fffffffff,4.0,0.0,0.0,0.0,0.0
832633fffffffff,87.0,0.0,0.0,0.0,0.0
832634fffffffff,57.0,0.0,4.0,0.0,0.0
832635fffffffff,42.0,0.0,0.0,0.0,0.0
832636fffffffff,75.0,0.0,13.0,0.0,0.0
832640fffffffff,70.0,0.0,10.0,0.0,0.0
832641fffffffff,26.0,0.0,9.0,0.0,0.0
832642fffffffff,13.0,0.0,0.0,0.0,0.0
832643fffffffff,69.0,0.0,6.0,0.0,0.0
832644fffffffff,50.0,0.0,1.0,0.0,0.0
832645fffffffff,2.0,0.0,0.0,0.0,0.0
832646fffffffff,182.0,0.0,11.0,0.0,0.0
832648fffffffff,141.0,0.0,0.0,0.0,0.0
83264afffffffff,4.0,0.0,0.0,0.0,0.0
83264cfffffffff,44.0,0.0,2.0,0.0,0.0
83264efffffffff,1.0,0.0,1.0,0.0,0.0
832650fffffffff,23.0,0.0,4.0,0.0,0.0
832651fffffffff,7.0,0.0,0.0,0.0,0.0
832652fffffffff,179.0,0.0,4.0,0.0,0.0
832653fffffffff,124.0,0.0,8.0,0.0,0.0
832654fffffffff,31.0,0.0,7.0,0.0,0.0
832655fffffffff,109.0,0.0,0.0,0.0,0.0
832656fffffffff,581.0,0.0,14.0,0.0,0.0
832658fffffffff,14.0,0.0,0.0,0.0,0.0
832659fffffffff,19.0,0.0,0.0,0.0,0.0
83265afffffffff,52.0,0.0,2.0,0.0,0.0
83265bfffffffff,25.0,0.0,0.0,0.0,0.0
83265dfffffffff,12.0,0.0,0.0,0.0,0.0
83265efffffffff,2.0,0.0,0.0,0.0,0.0
832660fffffffff,16.0,0.0,3.0,0.0,0.0
832661fffffffff,51.0,0.0,9.0,0.0,0.0
832662fffffffff,250.0,0.0,40.0,0.0,0.0
832663fffffffff,68.0,0.0,9.0,0.0,0.0
832664fffffffff,397.0,0.0,35.0,0.0,0.0
832665fffffffff,54.0,0.0,4.0,0.0,0.0
832666fffffffff,488.0,0.0,35.0,0.0,0.0
832668fffffffff,15.0,0.0,0.0,0.0,0.0
83266afffffffff,49.0,0.0,4.0,0.0,0.0
83266cfffffffff,52.0,0.0,0.0,0.0,0.0
83266dfffffffff,2.0,0.0,0.0,0.0,0.0
83266efffffffff,62.0,0.0,14.0,0.0,0.0
832670fffffffff,12.0,0.0,0.0,0.0,0.0
832671fffffffff,95.0,0.0,6.0,0.0,0.0
832672fffffffff,15.0,0.0,0.0,0.0,0.0
832673fffffffff,20.0,0.0,0.0,0.0,0.0
832674fffffffff,130.0,0.0,9.0,0.0,0.0
832675fffffffff,37.0,0.0,5.0,0.0,0.0
832676fffffffff,20.0,0.0,1.0,0.0,0.0
832681fffffffff,5475.0,0.0,278.0,0.0,0.0
832684fffffffff,4.0,0.0,0.0,0.0,0.0
832685fffffffff,436.0,0.0,47.0,0.0,0.0
832688fffffffff,1816.0,0.0,175.0,0.0,0.0
832689fffffffff,55.0,0.0,2.0,0.0,0.0
83268afffffffff,52.0,0.0,0.0,0.0,0.0
83268bfffffffff,194.0,0.0,9.0,0.0,0.0
83268cfffffffff,8147.0,0.0,426.0,0.0,0.0
83268dfffffffff,99.0,0.0,4.0,0.0,0.0
83268efffffffff,3.0,0.0,0.0,0.0,0.0
832690fffffffff,23.0,0.0,1.0,0.0,0.0
832692fffffffff,15.0,0.0,2.0,0.0,0.0
832695fffffffff,10.0,0.0,0.0,0.0,0.0
832696fffffffff,388.0,0.0,36.0,0.0,0.0
832698fffffffff,5.0,0.0,0.0,0.0,0.0
83269bfffffffff,7.0,0.0,0.0,0.0,0.0
83269cfffffffff,82.0,0.0,0.0,0.0,0.0
8326a0fffffffff,4.0,0.0,0.0,0.0,0.0
8326a1fffffffff,17.0,0.0,0.0,0.0,0.0
8326a2fffffffff,11.0,0.0,0.0,0.0,0.0
8326a3fffffffff,1.0,0.0,0.0,0.0,0.0
8326a6fffffffff,2.0,0.0,0.0,0.0,0.0
8326a8fffffffff,850.0,0.0,72.0,0.0,0.0
8326a9fffffffff,72.0,0.0,8.0,0.0,0.0
8326aafffffffff,5289.0,0.0,545.0,0.0,0.0
8326abfffffffff,28.0,0.0,1.0,0.0,0.0
8326acfffffffff,130.0,0.0,11.0,0.0,0.0
8326adfffffffff,145.0,0.0,15.0,0.0,0.0
8326aefffffffff,232.0,0.0,11.0,0.0,0.0
8326b0fffffffff,5.0,0.0,0.0,0.0,0.0
8326b4fffffffff,2.0,0.0,0.0,0.0,0.0
8326b5fffffffff,14.0,0.0,0.0,0.0,0.0
8326b6fffffffff,2.0,0.0,2.0,0.0,0.0
8326c0fffffffff,25.0,0.0,0.0,0.0,0.0
8326c1fffffffff,266.0,0.0,0.0,0.0,0.0
8326c2fffffffff,54.0,0.0,0.0,0.0,0.0
8326c3fffffffff,89.0,0.0,0.0,0.0,0.0
8326c4fffffffff,106.0,0.0,4.0,0.0,0.0
8326c5fffffffff,355.0,0.0,0.0,0.0,0.0
8326c6fffffffff,17.0,0.0,0.0,0.0,0.0
8326c8fffffffff,191.0,0.0,0.0,0.0,0.0
8326cbfffffffff,93.0,0.0,0.0,0.0,0.0
8326ccfffffffff,7.0,0.0,0.0,0.0,0.0
8326cdfffffffff,7.0,0.0,0.0,0.0,0.0
8326cefffffffff,32.0,0.0,0.0,0.0,0.0
8326d0fffffffff,75.0,0.0,0.0,0.0,0.0
8326d1fffffffff,333.0,0.0,5.0,0.0,0.0
8326d2fffffffff,45.0,0.0,0.0,0.0,0.0
8326d3fffffffff,138.0,0.0,0.0,0.0,0.0
8326d4fffffffff,191.0,0.0,10.0,0.0,0.0
8326d5fffffffff,94.0,0.0,0.0,0.0,0.0
8326d6fffffffff,87.0,0.0,0.0,0.0,0.0
8326d8fffffffff,5.0,0.0,0.0,0.0,0.0
8326dafffffffff,85.0,0.0,7.0,0.0,0.0
8326dbfffffffff,17.0,0.0,0.0,0.0,0.0
8326dcfffffffff,11.0,0.0,0.0,0.0,0.0
8326ddfffffffff,66.0,0.0,0.0,0.0,0.0
8326defffffffff,1179.0,0.0,42.0,0.0,0.0
8326e0fffffffff,396.0,0.0,6.0,0.0,0.0
8326e1fffffffff,98.0,0.0,8.0,0.0,0.0
8326e2fffffffff,425.0,0.0,17.0,0.0,0.0
8326e3fffffffff,441.0,0.0,6.0,0.0,0.0
8326e4fffffffff,374.0,0.0,4.0,0.0,0.0
8326e5fffffffff,1249.0,0.0,74.0,0.0,0.0
8326e6fffffffff,203.0,0.0,13.0,0.0,0.0
8326e8fffffffff,7.0,0.0,0.0,0.0,0.0
8326e9fffffffff,15.0,0.0,0.0,0.0,0.0
8326eafffffffff,18.0,0.0,0.0,0.0,0.0
8326ecfffffffff,59.0,0.0,0.0,0.0,0.0
8326edfffffffff,9.0,0.0,0.0,0.0,0.0
8326eefffffffff,54.0,0.0,0.0,0.0,0.0
8326f0fffffffff,101.0,0.0,9.0,0.0,0.0
8326f1fffffffff,143.0,0.0,0.0,0.0,0.0
8326f2fffffffff,306.0,0.0,18.0,0.0,0.0
8326f3fffffffff,79.0,0.0,0.0,0.0,0.0
8326f4fffffffff,20.0,0.0,0.0,0.0,0.0
8326f5fffffffff,56.0,0.0,5.0,0.0,0.0
8326f6fffffffff,8.0,0.0,0.0,0.0,0.0
832700fffffffff,2.0,0.0,0.0,0.0,0.0
832702fffffffff,601.0,0.0,0.0,0.0,0.0
832703fffffffff,95.0,0.0,0.0,0.0,0.0
832706fffffffff,14.0,0.0,0.0,0.0,0.0
832708fffffffff,1.0,0.0,0.0,0.0,0.0
83270afffffffff,5.0,0.0,0.0,0.0,0.0
83270bfffffffff,8.0,0.0,0.0,0.0,0.0
83270dfffffffff,2.0,0.0,0.0,0.0,0.0
832710fffffffff,10.0,0.0,0.0,0.0,0.0
832711fffffffff,135.0,0.0,0.0,0.0,0.0
832712fffffffff,6.0,0.0,0.0,0.0,0.0
832713fffffffff,314.0,0.0,0.0,0.0,0.0
832716fffffffff,2.0,0.0,0.0,0.0,0.0
832718fffffffff,43.0,0.0,0.0,0.0,0.0
832719fffffffff,100.0,0.0,2.0,0.0,0.0
83271afffffffff,38.0,0.0,0.0,0.0,0.0
83271bfffffffff,100.0,0.0,8.0,0.0,0.0
83271cfffffffff,206.0,0.0,0.0,0.0,0.0
83271dfffffffff,11.0,0.0,0.0,0.0,0.0
83271efffffffff,80.0,0.0,0.0,0.0,0.0
832740fffffffff,6.0,0.0,0.0,0.0,0.0
832742fffffffff,1.0,0.0,0.0,0.0,0.0
832743fffffffff,65.0,0.0,0.0,0.0,0.0
832746fffffffff,2.0,0.0,0.0,0.0,0.0
832749fffffffff,8.0,0.0,0.0,0.0,0.0
83274bfffffffff,76.0,0.0,3.0,0.0,0.0
832750fffffffff,3.0,0.0,0.0,0.0,0.0
832751fffffffff,20.0,0.0,2.0,0.0,0.0
832752fffffffff,66.0,0.0,4.0,0.0,0.0
832753fffffffff,8.0,0.0,0.0,0.0,0.0
832754fffffffff,210.0,0.0,6.0,0.0,0.0
832755fffffffff,3.0,0.0,0.0,0.0,0.0
832756fffffffff,339.0,0.0,55.0,0.0,0.0
832758fffffffff,881.0,0.0,6.0,0.0,0.0
832759fffffffff,680.0,0.0,34.0,0.0,0.0
83275afffffffff,22.0,0.0,3.0,0.0,0.0
83275bfffffffff,144.0,0.0,8.0,0.0,0.0
83275cfffffffff,152.0,0.0,0.0,0.0,0.0
83275dfffffffff,209.0,0.0,1.0,0.0,0.0
83275efffffffff,7.0,0.0,0.0,0.0,0.0
832763fffffffff,25.0,0.0,0.0,0.0,0.0
832766fffffffff,3.0,0.0,0.0,0.0,0.0
832769fffffffff,66.0,0.0,5.0,0.0,0.0
83276dfffffffff,24.0,0.0,9.0,0.0,0.0
83276efffffffff,22.0,0.0,0.0,0.0,0.0
832770fffffffff,26.0,0.0,2.0,0.0,0.0
832772fffffffff,67.0,0.0,0.0,0.0,0.0
832774fffffffff,11.0,0.0,2.0,0.0,0.0
832775fffffffff,2.0,0.0,0.0,0.0,0.0
832780fffffffff,17.0,0.0,0.0,0.0,0.0
832784fffffffff,2.0,0.0,0.0,0.0,0.0
832788fffffffff,39.0,0.0,2.0,0.0,0.0
83278bfffffffff,4.0,0.0,0.0,0.0,0.0
83278cfffffffff,18.0,0.0,0.0,0.0,0.0
83278dfffffffff,34.0,0.0,0.0,0.0,0.0
83278efffffffff,2.0,0.0,0.0,0.0,0.0
832790fffffffff,7.0,0.0,0.0,0.0,0.0
832791fffffffff,2.0,0.0,0.0,0.0,0.0
832792fffffffff,120.0,0.0,3.0,0.0,0.0
832794fffffffff,2.0,0.0,0.0,0.0,0.0
832796fffffffff,2.0,0.0,0.0,0.0,0.0
832798fffffffff,27.0,0.0,4.0,0.0,0.0
832799fffffffff,3.0,0.0,0.0,0.0,0.0
83279afffffffff,7.0,0.0,2.0,0.0,0.0
83279cfffffffff,8.0,0.0,0.0,0.0,0.0
83279efffffffff,29.0,0.0,0.0,0.0,0.0
8327a0fffffffff,194.0,0.0,0.0,0.0,0.0
8327a1fffffffff,2.0,0.0,0.0,0.0,0.0
8327a2fffffffff,1.0,0.0,0.0,0.0,0.0
8327a4fffffffff,61.0,0.0,0.0,0.0,0.0
8327a5fffffffff,37.0,0.0,0.0,0.0,0.0
8327a6fffffffff,79.0,0.0,0.0,0.0,0.0
8327a8fffffffff,102.0,0.0,1.0,0.0,0.0
8327a9fffffffff,120.0,0.0,6.0,0.0,0.0
8327aafffffffff,19.0,0.0,0.0,0.0,0.0
8327abfffffffff,29.0,0.0,0.0,0.0,0.0
8327acfffffffff,13.0,0.0,0.0,0.0,0.0
8327adfffffffff,27.0,0.0,2.0,0.0,0.0
8327aefffffffff,23.0,0.0,0.0,0.0,0.0
8327b2fffffffff,11.0,0.0,0.0,0.0,0.0
8327b3fffffffff,4.0,0.0,0.0,0.0,0.0
8327b6fffffffff,2.0,0.0,0.0,0.0,0.0
832800fffffffff,61.0,37.0,0.0,1.0,0.0
832802fffffffff,5789.0,2996.0,0.0,95.0,0.0
832803fffffffff,143.0,49.0,0.0,11.0,0.0
832804fffffffff,1.0,0.0,0.0,0.0,0.0
832806fffffffff,232.0,58.0,0.0,12.0,0.0
832810fffffffff,34.0,0.0,0.0,4.0,2.0
832811fffffffff,50.0,12.0,0.0,15.0,0.0
832812fffffffff,28.0,0.0,0.0,2.0,9.0
832813fffffffff,206.0,0.0,0.0,10.0,5.0
832814fffffffff,41.0,6.0,0.0,10.0,0.0
832815fffffffff,106.0,1.0,0.0,6.0,3.0
832816fffffffff,11.0,0.0,0.0,0.0,0.0
832818fffffffff,219.0,37.0,0.0,0.0,0.0
832819fffffffff,214.0,40.0,0.0,0.0,0.0
83281afffffffff,56.0,0.0,0.0,2.0,0.0
83281bfffffffff,5216.0,56.0,0.0,248.0,38.0
83281cfffffffff,592.0,339.0,0.0,0.0,0.0
83281dfffffffff,90.0,15.0,0.0,0.0,0.0
83281efffffffff,215.0,0.0,0.0,0.0,0.0
832830fffffffff,4407.0,639.0,0.0,308.0,0.0
832831fffffffff,406.0,68.0,0.0,18.0,0.0
832832fffffffff,725.0,83.0,0.0,61.0,0.0
832833fffffffff,1342.0,100.0,0.0,257.0,0.0
832834fffffffff,3011.0,647.0,0.0,119.0,0.0
832835fffffffff,1495.0,1177.0,0.0,1.0,0.0
832836fffffffff,628.0,271.0,0.0,32.0,0.0
832880fffffffff,3.0,0.0,0.0,0.0,0.0
832881fffffffff,49.0,0.0,0.0,0.0,0.0
832884fffffffff,325.0,0.0,0.0,0.0,0.0
832885fffffffff,213.0,0.0,0.0,0.0,0.0
832888fffffffff,788.0,0.0,0.0,0.0,10.0
832889fffffffff,532.0,0.0,0.0,0.0,9.0
83288afffffffff,69.0,0.0,0.0,0.0,0.0
83288bfffffffff,193.0,0.0,0.0,0.0,17.0
83288cfffffffff,92.0,0.0,0.0,0.0,0.0
83288dfffffffff,223.0,0.0,0.0,1.0,10.0
83288efffffffff,40.0,0.0,0.0,0.0,0.0
832890fffffffff,8.0,0.0,0.0,0.0,0.0
832892fffffffff,17.0,0.0,0.0,0.0,0.0
832893fffffffff,49.0,0.0,0.0,0.0,0.0
832896fffffffff,3.0,0.0,0.0,0.0,0.0
832898fffffffff,2.0,0.0,0.0,0.0,0.0
83289afffffffff,6.0,0.0,0.0,0.0,0.0
83289bfffffffff,19.0,0.0,0.0,0.0,0.0
83289dfffffffff,6.0,0.0,0.0,0.0,0.0
83289efffffffff,15.0,0.0,3.0,0.0,0.0
8328a1fffffffff,2.0,0.0,0.0,0.0,0.0
8328a2fffffffff,2.0,0.0,0.0,0.0,0.0
8328a3fffffffff,1.0,0.0,0.0,0.0,0.0
8328a9fffffffff,165.0,0.0,0.0,0.0,10.0
8328aafffffffff,6.0,0.0,0.0,0.0,0.0
8328abfffffffff,3.0,0.0,0.0,0.0,0.0
8328adfffffffff,4.0,0.0,0.0,0.0,0.0
8328aefffffffff,29.0,0.0,0.0,0.0,0.0
8328b0fffffffff,3.0,0.0,0.0,0.0,0.0
8328b1fffffffff,100.0,0.0,0.0,0.0,0.0
8328b3fffffffff,1.0,0.0,0.0,0.0,0.0
8328b6fffffffff,41.0,0.0,0.0,0.0,0.0
8328c0fffffffff,29.0,0.0,0.0,0.0,0.0
8328c2fffffffff,287.0,0.0,0.0,60.0,11.0
8328c3fffffffff,11.0,0.0,0.0,0.0,0.0
8328c4fffffffff,14.0,0.0,0.0,0.0,0.0
8328c6fffffffff,2099.0,22.0,0.0,258.0,97.0
8328cefffffffff,27.0,0.0,0.0,1.0,0.0
8328d0fffffffff,853.0,0.0,0.0,48.0,27.0
8328d1fffffffff,4355.0,0.0,0.0,345.0,43.0
8328d2fffffffff,8.0,0.0,0.0,1.0,1.0
8328d3fffffffff,1071.0,0.0,0.0,13.0,23.0
8328d4fffffffff,454.0,0.0,0.0,32.0,10.0
8328d5fffffffff,10254.0,0.0,0.0,1624.0,1113.0
8328d6fffffffff,278.0,0.0,0.0,1.0,16.0
8328d8fffffffff,275.0,0.0,0.0,8.0,0.0
8328d9fffffffff,13.0,0.0,0.0,0.0,0.0
8328dcfffffffff,1187.0,0.0,0.0,187.0,35.0
8328ddfffffffff,207.0,0.0,0.0,18.0,0.0
8328defffffffff,2011.0,0.0,0.0,22.0,12.0
8328e2fffffffff,27.0,0.0,0.0,0.0,0.0
8328e6fffffffff,22.0,4.0,0.0,0.0,0.0
