cell_id,Buteo buteo,Buteo buteo buteo,Buteo buteo arrigonii,Buteo buteo rothschildi,Buteo buteo insularum,Buteo buteo bannermani,Buteo buteo vulpinus/menetriesi
831e14fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e16fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831e23fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831e34fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831e35fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e42fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831e46fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e5cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831e6afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831e6efffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831e81fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
831ea0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea4fffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
831ea5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec1fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec4fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,7.0
831ec9fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,3.0
831ecafffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831eccfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831ecdfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831ecefffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
831ed9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
831edafffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee9fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831eeafffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831eebfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831eedfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
831ef0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831f05fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
831f14fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1afffffffff,75.0,75.0,0.0,0.0,0.0,0.0,0.0
831f21fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f25fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f28fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
831f2efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f46fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f4afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f51fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831f60fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f71fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
831f72fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831f81fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831f82fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831f83fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
831f88fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8bfffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0
831f8efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f98fffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
831f9dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9efffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
831fa9fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
831fadfffffffff,24.0,24.0,0.0,0.0,0.0,0.0,0.0
831faefffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
831fb0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832029fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832048fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83204afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
83204bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
83205cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
832084fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83209bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0
8320e6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832156fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832510fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0
832516fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,9.0
8325acfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8325b0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8325b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8325b4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832c04fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
832c0bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0
832c1bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832c21fffffffff,6.0,4.0,0.0,0.0,0.0,0.0,2.0
832c4cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832c51fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832c93fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0
832cc0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832cc6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832ccefffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832ce4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
832cf1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832d0efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832d30fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832d33fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832da2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
832db0fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,11.0
832db1fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,10.0
832db2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,3.0
832db6fffffffff,7.0,2.0,0.0,0.0,0.0,0.0,4.0
83344cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833862fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833868fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
833875fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
833900fffffffff,48.0,6.0,0.0,0.0,0.0,0.0,0.0
833901fffffffff,33.0,11.0,0.0,0.0,0.0,0.0,0.0
833902fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833903fffffffff,22.0,5.0,0.0,0.0,0.0,0.0,0.0
833904fffffffff,10.0,2.0,0.0,0.0,0.0,0.0,0.0
833905fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833906fffffffff,42.0,34.0,0.0,0.0,0.0,0.0,0.0
833908fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
83390cfffffffff,15.0,13.0,0.0,0.0,0.0,0.0,0.0
83390dfffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
833910fffffffff,54.0,10.0,0.0,0.0,0.0,0.0,0.0
833911fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833915fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
833918fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833919fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83391afffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
83391cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833920fffffffff,9.0,2.0,0.0,0.0,0.0,0.0,0.0
833921fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
833922fffffffff,25.0,6.0,0.0,0.0,0.0,0.0,0.0
833923fffffffff,13.0,3.0,0.0,0.0,0.0,0.0,0.0
833928fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
833929fffffffff,6.0,5.0,0.0,0.0,0.0,0.0,0.0
83392afffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
83392bfffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
83392cfffffffff,31.0,13.0,0.0,0.0,0.0,0.0,0.0
83392dfffffffff,9.0,5.0,0.0,0.0,0.0,0.0,0.0
83392efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
833931fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
833933fffffffff,43.0,28.0,0.0,0.0,0.0,0.0,0.0
833942fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
833943fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
833944fffffffff,38.0,38.0,0.0,0.0,0.0,0.0,0.0
833945fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
833946fffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
833962fffffffff,10.0,6.0,0.0,0.0,0.0,0.0,0.0
833970fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
833971fffffffff,88.0,67.0,0.0,0.0,0.0,0.0,0.0
833972fffffffff,133.0,2.0,0.0,0.0,0.0,0.0,0.0
833973fffffffff,78.0,17.0,0.0,0.0,0.0,0.0,0.0
833974fffffffff,59.0,58.0,0.0,0.0,0.0,0.0,0.0
833976fffffffff,14.0,9.0,0.0,0.0,0.0,0.0,0.0
833c0afffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
833c0bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833c13fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833c19fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
833c1dfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
833c52fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
833c56fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833c58fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
833c5afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
833c5cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
833c92fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
833ca8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833cc6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833ce1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
833ce4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833ce5fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
833ceafffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
833cebfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
833cecfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
833d00fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
833d04fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
833d10fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
833d12fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
833d1efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
833d30fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833d33fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
833d34fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,1.0
833d36fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,2.0
833d84fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833d85fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
833d8dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
833da1fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,3.0
833da2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
833da3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
833da6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
833dacfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
833dadfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833db6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
833e45fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,17.0
833e63fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
833e68fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,34.0
833e6cfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,12.0
833ee9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833f36fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
833f60fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833f64fffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
833f66fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
833f6afffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
833f76fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83404cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0
834253fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
834258fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834259fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83425dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8342c0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8342c1fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,4.0
8342c2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,4.0
8342c4fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,1.0
8342c5fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8342c6fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8342cefffffffff,6.0,0.0,0.0,0.0,0.0,0.0,5.0
8342dcfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8342ddfffffffff,18.0,0.0,0.0,0.0,0.0,0.0,5.0
8342e3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8342ebfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,4.0
834360fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
834371fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834381fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8343a0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8343a3fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0
8343aafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8343acfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,4.0
835211fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
83521cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
835289fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
835293fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
83529dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0
83529efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8352d4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
835336fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83534dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
8353adfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
836002fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
836006fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,1.0
836011fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,7.0
836013fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
836014fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
836015fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836016fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,11.0
836022fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
836026fffffffff,23.0,1.0,0.0,0.0,0.0,0.0,1.0
836030fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836031fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,5.0
836033fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
836035fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0
836088fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,6.0
83608afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83608bfffffffff,36.0,0.0,0.0,0.0,0.0,0.0,10.0
836090fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
836093fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83609afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83609bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8360a8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8360a9fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,1.0
8360b1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836102fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,3.0
83611bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
836188fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836189fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83618cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83618efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83619afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836332fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
836432fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,27.0
8364a6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
836505fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,4.0
836526fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,11.0
836599fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,4.0
836a5afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0
836adefffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
836ae8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
837a40fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
837a45fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
837a48fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,2.0
837a4cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
837a61fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
837a68fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
837a6afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
837a6bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0
837accfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
837b4afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,1.0
837b59fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8382d0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
839693fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0
83972dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
83975cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83ad32fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83ad36fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83bc09fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83bc56fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83bc6afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
83bcd2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
83bce6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
83bce8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
