cell_id,Buteo platypterus,Buteo platypterus platypterus,Buteo platypterus [antillarum Group]
83261bfffffffff,2.0,0.0,0.0
83261efffffffff,1.0,0.0,0.0
832620fffffffff,2.0,0.0,0.0
832621fffffffff,2.0,0.0,0.0
832623fffffffff,4.0,0.0,0.0
832624fffffffff,1.0,0.0,0.0
832625fffffffff,2.0,0.0,0.0
832626fffffffff,19.0,0.0,0.0
83262bfffffffff,6.0,0.0,0.0
83262cfffffffff,7.0,0.0,0.0
83262dfffffffff,7.0,0.0,0.0
83262efffffffff,4.0,0.0,0.0
832642fffffffff,8.0,0.0,0.0
832643fffffffff,2.0,0.0,0.0
832646fffffffff,4.0,0.0,0.0
832648fffffffff,47.0,8.0,0.0
83264afffffffff,11.0,0.0,0.0
83264bfffffffff,4.0,0.0,0.0
83264cfffffffff,3.0,0.0,0.0
83264dfffffffff,49.0,2.0,0.0
83264efffffffff,50.0,0.0,0.0
832650fffffffff,1.0,0.0,0.0
832652fffffffff,9.0,0.0,0.0
832653fffffffff,9.0,0.0,0.0
832654fffffffff,3.0,0.0,0.0
832655fffffffff,18.0,0.0,0.0
832656fffffffff,20.0,2.0,0.0
832659fffffffff,3.0,0.0,0.0
83265cfffffffff,2.0,0.0,0.0
83265dfffffffff,10.0,3.0,0.0
83265efffffffff,2.0,0.0,0.0
832660fffffffff,2.0,0.0,0.0
832661fffffffff,5.0,0.0,0.0
832664fffffffff,43.0,0.0,0.0
832665fffffffff,2.0,0.0,0.0
832668fffffffff,3.0,0.0,0.0
832669fffffffff,2.0,2.0,0.0
83266afffffffff,6.0,0.0,0.0
83266cfffffffff,6.0,0.0,0.0
83266dfffffffff,8.0,2.0,0.0
83266efffffffff,3.0,0.0,0.0
832671fffffffff,4.0,0.0,0.0
832672fffffffff,1.0,1.0,0.0
832673fffffffff,5.0,0.0,0.0
832674fffffffff,5.0,0.0,0.0
832680fffffffff,6.0,0.0,0.0
832681fffffffff,67.0,0.0,0.0
832682fffffffff,1.0,0.0,0.0
832685fffffffff,10.0,0.0,0.0
832688fffffffff,20.0,0.0,0.0
832689fffffffff,22.0,0.0,0.0
83268cfffffffff,76.0,0.0,0.0
83268dfffffffff,38.0,0.0,0.0
83268efffffffff,4.0,0.0,0.0
832690fffffffff,9.0,0.0,0.0
832692fffffffff,7.0,0.0,0.0
832696fffffffff,59.0,0.0,0.0
832698fffffffff,3.0,0.0,0.0
83269cfffffffff,14.0,0.0,0.0
83269dfffffffff,10.0,0.0,0.0
8326a1fffffffff,5.0,0.0,0.0
8326a5fffffffff,6.0,3.0,0.0
8326a8fffffffff,45.0,0.0,0.0
8326a9fffffffff,27.0,0.0,0.0
8326aafffffffff,28.0,0.0,0.0
8326abfffffffff,51.0,0.0,0.0
8326acfffffffff,26.0,0.0,0.0
8326adfffffffff,13.0,0.0,0.0
8326aefffffffff,33.0,0.0,0.0
8326b2fffffffff,25.0,0.0,0.0
8326b3fffffffff,2.0,0.0,0.0
8326c1fffffffff,7.0,0.0,0.0
8326c3fffffffff,6.0,0.0,0.0
8326c5fffffffff,1.0,0.0,0.0
8326c8fffffffff,4.0,0.0,0.0
8326c9fffffffff,4.0,0.0,0.0
8326cafffffffff,6.0,0.0,0.0
8326cbfffffffff,22.0,0.0,0.0
8326cdfffffffff,4.0,0.0,0.0
8326d0fffffffff,2.0,0.0,0.0
8326d1fffffffff,4.0,0.0,0.0
8326d2fffffffff,3.0,0.0,0.0
8326d3fffffffff,7.0,0.0,0.0
8326d4fffffffff,16.0,0.0,0.0
8326d5fffffffff,2.0,0.0,0.0
8326defffffffff,12.0,0.0,0.0
8326e1fffffffff,8.0,0.0,0.0
8326e2fffffffff,9.0,0.0,0.0
8326e4fffffffff,11.0,0.0,0.0
8326e5fffffffff,11.0,2.0,0.0
8326e6fffffffff,11.0,0.0,0.0
8326e9fffffffff,1.0,0.0,0.0
8326ecfffffffff,2.0,0.0,0.0
8326edfffffffff,18.0,0.0,0.0
8326eefffffffff,2.0,0.0,0.0
8326f0fffffffff,6.0,0.0,0.0
8326f2fffffffff,41.0,0.0,0.0
8326f6fffffffff,24.0,0.0,0.0
832702fffffffff,1.0,0.0,0.0
832708fffffffff,7.0,7.0,0.0
83270dfffffffff,15.0,15.0,0.0
83270efffffffff,8.0,8.0,0.0
832712fffffffff,3.0,0.0,0.0
832716fffffffff,1.0,1.0,0.0
832718fffffffff,6.0,0.0,0.0
832719fffffffff,8.0,0.0,0.0
83271afffffffff,2.0,0.0,0.0
83271efffffffff,8.0,0.0,0.0
832740fffffffff,111.0,0.0,0.0
832741fffffffff,2.0,0.0,0.0
832742fffffffff,2.0,2.0,0.0
832743fffffffff,5.0,0.0,0.0
832744fffffffff,4.0,0.0,0.0
832745fffffffff,9.0,0.0,0.0
832746fffffffff,6.0,2.0,0.0
832748fffffffff,44.0,0.0,0.0
832749fffffffff,37.0,0.0,0.0
83274afffffffff,9.0,0.0,0.0
83274bfffffffff,7.0,0.0,0.0
83274cfffffffff,3.0,0.0,0.0
83274dfffffffff,29.0,0.0,0.0
83274efffffffff,5.0,0.0,0.0
832751fffffffff,1.0,0.0,0.0
832752fffffffff,2.0,0.0,0.0
832754fffffffff,6.0,0.0,0.0
832756fffffffff,118.0,0.0,0.0
832758fffffffff,21.0,0.0,0.0
832759fffffffff,169.0,0.0,0.0
83275afffffffff,11.0,0.0,0.0
83275bfffffffff,12.0,0.0,0.0
83275cfffffffff,11.0,0.0,0.0
83275dfffffffff,46.0,0.0,0.0
832760fffffffff,12.0,12.0,0.0
832761fffffffff,5.0,5.0,0.0
832763fffffffff,54.0,0.0,0.0
832766fffffffff,6.0,6.0,0.0
832769fffffffff,2.0,0.0,0.0
83276afffffffff,1.0,0.0,0.0
83276bfffffffff,2.0,1.0,0.0
83276cfffffffff,4.0,4.0,0.0
83276dfffffffff,46.0,44.0,0.0
83276efffffffff,6.0,3.0,0.0
832770fffffffff,14.0,11.0,0.0
832771fffffffff,15.0,0.0,0.0
832772fffffffff,8.0,8.0,0.0
832774fffffffff,8.0,8.0,0.0
832776fffffffff,18.0,18.0,0.0
832780fffffffff,2.0,0.0,0.0
832782fffffffff,1.0,0.0,0.0
832783fffffffff,2.0,0.0,0.0
832784fffffffff,3.0,0.0,0.0
832785fffffffff,14.0,0.0,0.0
832786fffffffff,3.0,0.0,0.0
832788fffffffff,1.0,0.0,0.0
83278bfffffffff,5.0,0.0,0.0
83278cfffffffff,2.0,0.0,0.0
832790fffffffff,4.0,0.0,0.0
832791fffffffff,2.0,0.0,0.0
832792fffffffff,10.0,0.0,0.0
832793fffffffff,5.0,0.0,0.0
832795fffffffff,4.0,0.0,0.0
832796fffffffff,10.0,0.0,0.0
832798fffffffff,2.0,0.0,0.0
832799fffffffff,5.0,0.0,0.0
83279afffffffff,4.0,0.0,0.0
83279cfffffffff,4.0,0.0,0.0
83279efffffffff,18.0,0.0,0.0
8327a0fffffffff,8.0,0.0,0.0
8327a2fffffffff,4.0,0.0,0.0
8327a4fffffffff,1.0,0.0,0.0
8327aafffffffff,2.0,0.0,0.0
8327abfffffffff,2.0,0.0,0.0
8327acfffffffff,4.0,0.0,0.0
8327adfffffffff,3.0,0.0,0.0
8327aefffffffff,29.0,0.0,0.0
8327b2fffffffff,12.0,0.0,0.0
8327b3fffffffff,6.0,0.0,0.0
8327b5fffffffff,2.0,0.0,0.0
832800fffffffff,6.0,0.0,0.0
832810fffffffff,3.0,0.0,0.0
832812fffffffff,4.0,0.0,0.0
83281efffffffff,15.0,0.0,0.0
832830fffffffff,102.0,2.0,0.0
832831fffffffff,18.0,2.0,0.0
832832fffffffff,9.0,0.0,0.0
832834fffffffff,47.0,0.0,0.0
832835fffffffff,32.0,0.0,0.0
832880fffffffff,2.0,2.0,0.0
832883fffffffff,2.0,0.0,0.0
832884fffffffff,48.0,0.0,0.0
832885fffffffff,2.0,0.0,0.0
832888fffffffff,16.0,0.0,0.0
832889fffffffff,2.0,0.0,0.0
83288afffffffff,8.0,0.0,0.0
83288cfffffffff,2.0,0.0,0.0
83288efffffffff,11.0,0.0,0.0
832890fffffffff,7.0,0.0,0.0
832892fffffffff,81.0,0.0,0.0
832893fffffffff,1.0,0.0,0.0
832894fffffffff,7.0,0.0,0.0
832896fffffffff,16.0,0.0,0.0
832898fffffffff,23.0,0.0,0.0
83289afffffffff,2.0,0.0,0.0
83289bfffffffff,21.0,0.0,0.0
83289dfffffffff,2.0,0.0,0.0
83289efffffffff,75.0,0.0,0.0
8328a1fffffffff,12.0,0.0,0.0
8328a9fffffffff,1.0,0.0,0.0
8328aefffffffff,13.0,0.0,0.0
8328b2fffffffff,2.0,0.0,0.0
8328b6fffffffff,9.0,0.0,0.0
8328d0fffffffff,2.0,0.0,0.0
8328d1fffffffff,262.0,0.0,0.0
8328d2fffffffff,5.0,0.0,0.0
8328d3fffffffff,2.0,0.0,0.0
8328d4fffffffff,7.0,0.0,0.0
8328d5fffffffff,10.0,0.0,0.0
8328d6fffffffff,41.0,0.0,0.0
8328dcfffffffff,52.0,0.0,0.0
8328defffffffff,5.0,0.0,0.0
8328f0fffffffff,2.0,0.0,0.0
8328f2fffffffff,2.0,0.0,0.0
8328f6fffffffff,9.0,0.0,0.0
832912fffffffff,18.0,2.0,0.0
832913fffffffff,2.0,0.0,0.0
83291afffffffff,7.0,0.0,0.0
832980fffffffff,5.0,0.0,0.0
832981fffffffff,7.0,0.0,0.0
832982fffffffff,2.0,0.0,0.0
832984fffffffff,3.0,0.0,0.0
832985fffffffff,22.0,0.0,0.0
832986fffffffff,34.0,0.0,0.0
83298cfffffffff,1.0,0.0,0.0
83298dfffffffff,2.0,0.0,0.0
83298efffffffff,3.0,0.0,0.0
832990fffffffff,2.0,0.0,0.0
832994fffffffff,64.0,0.0,0.0
832995fffffffff,21.0,0.0,0.0
83299bfffffffff,13.0,0.0,0.0
8329a0fffffffff,12.0,0.0,0.0
8329a1fffffffff,22.0,0.0,0.0
8329a2fffffffff,9.0,0.0,0.0
8329a3fffffffff,12.0,0.0,0.0
8329a4fffffffff,43.0,0.0,0.0
8329a5fffffffff,60.0,0.0,0.0
8329aafffffffff,5.0,0.0,0.0
8329acfffffffff,13.0,0.0,0.0
8329aefffffffff,8.0,0.0,0.0
8329b0fffffffff,2.0,0.0,0.0
8329b1fffffffff,5.0,0.0,0.0
8329b2fffffffff,31.0,0.0,0.0
8329b5fffffffff,17.0,4.0,0.0
8329b6fffffffff,27.0,0.0,0.0
832a06fffffffff,13.0,0.0,0.0
832a10fffffffff,252.0,11.0,0.0
832a12fffffffff,282.0,0.0,0.0
832a13fffffffff,233.0,0.0,0.0
832a14fffffffff,45.0,3.0,0.0
832a15fffffffff,15.0,0.0,0.0
832a16fffffffff,26.0,0.0,0.0
832a30fffffffff,59.0,0.0,0.0
832a31fffffffff,31.0,0.0,0.0
832a32fffffffff,322.0,0.0,0.0
832a33fffffffff,41.0,1.0,0.0
832a34fffffffff,44.0,3.0,0.0
832a36fffffffff,19.0,2.0,0.0
832a80fffffffff,9.0,3.0,0.0
832a81fffffffff,8.0,4.0,0.0
832a82fffffffff,2.0,0.0,0.0
832a84fffffffff,21.0,0.0,0.0
832a85fffffffff,1.0,0.0,0.0
832a86fffffffff,19.0,0.0,0.0
832a88fffffffff,13.0,0.0,0.0
832a89fffffffff,2.0,0.0,0.0
832a8afffffffff,2.0,0.0,0.0
832a8bfffffffff,7.0,2.0,0.0
832a8cfffffffff,24.0,0.0,0.0
832a8dfffffffff,27.0,0.0,0.0
832a8efffffffff,29.0,6.0,0.0
832a90fffffffff,1.0,0.0,0.0
832a91fffffffff,12.0,0.0,0.0
832a92fffffffff,3.0,0.0,0.0
832a93fffffffff,2.0,0.0,0.0
832a94fffffffff,14.0,0.0,0.0
832a95fffffffff,3.0,3.0,0.0
832a96fffffffff,3.0,0.0,0.0
832a99fffffffff,11.0,0.0,0.0
832a9bfffffffff,2.0,0.0,0.0
832a9cfffffffff,2.0,0.0,0.0
832a9efffffffff,2.0,0.0,0.0
832aa0fffffffff,3.0,0.0,0.0
832aa1fffffffff,59.0,2.0,0.0
832aa2fffffffff,3.0,0.0,0.0
832aa3fffffffff,42.0,0.0,0.0
832aa4fffffffff,46.0,0.0,0.0
832aa5fffffffff,2.0,0.0,0.0
832aa6fffffffff,6.0,2.0,0.0
832aa8fffffffff,80.0,1.0,0.0
832aa9fffffffff,15.0,3.0,0.0
832aaafffffffff,32.0,0.0,0.0
832aabfffffffff,12.0,0.0,0.0
832aacfffffffff,446.0,0.0,0.0
832aadfffffffff,266.0,2.0,0.0
832aaefffffffff,22.0,0.0,0.0
832ab0fffffffff,74.0,6.0,0.0
832ab1fffffffff,20.0,0.0,0.0
832ab2fffffffff,350.0,69.0,0.0
832ab3fffffffff,11.0,0.0,0.0
832ab4fffffffff,145.0,43.0,0.0
832ab5fffffffff,48.0,44.0,0.0
832ab6fffffffff,26.0,0.0,0.0
832ad2fffffffff,2.0,0.0,0.0
832ad3fffffffff,6.0,2.0,0.0
832ad4fffffffff,2.0,0.0,0.0
832ad5fffffffff,4.0,0.0,0.0
832ad6fffffffff,2.0,0.0,0.0
832af0fffffffff,7.0,0.0,0.0
832af1fffffffff,3.0,0.0,0.0
832af2fffffffff,6.0,0.0,0.0
832af6fffffffff,45.0,0.0,0.0
832b00fffffffff,3.0,0.0,0.0
832b01fffffffff,10.0,0.0,0.0
832b03fffffffff,21.0,0.0,0.0
832b05fffffffff,6.0,0.0,0.0
832b0afffffffff,20.0,0.0,0.0
832b0cfffffffff,5.0,0.0,0.0
832b0efffffffff,23.0,0.0,0.0
832b12fffffffff,6.0,0.0,0.0
832b16fffffffff,21.0,0.0,0.0
832b18fffffffff,5.0,0.0,0.0
832b19fffffffff,7.0,0.0,0.0
832b1afffffffff,22.0,0.0,0.0
832b1cfffffffff,3.0,0.0,0.0
832b1dfffffffff,37.0,0.0,0.0
832b28fffffffff,12.0,0.0,0.0
832b2afffffffff,4.0,0.0,0.0
832b30fffffffff,29.0,0.0,0.0
832b32fffffffff,6.0,0.0,0.0
832b33fffffffff,8.0,0.0,0.0
832b80fffffffff,13.0,0.0,0.0
832b81fffffffff,295.0,10.0,0.0
832b82fffffffff,1.0,0.0,0.0
832b83fffffffff,21.0,12.0,0.0
832b84fffffffff,2.0,0.0,0.0
832b85fffffffff,85.0,0.0,0.0
832b88fffffffff,28.0,0.0,0.0
832b89fffffffff,38.0,0.0,0.0
832b8afffffffff,96.0,0.0,0.0
832b8bfffffffff,11.0,0.0,0.0
832b8cfffffffff,69.0,0.0,0.0
832b8dfffffffff,60.0,0.0,0.0
832b8efffffffff,115.0,97.0,0.0
832b90fffffffff,10.0,8.0,0.0
832b91fffffffff,14.0,13.0,0.0
832b93fffffffff,5.0,4.0,0.0
832b96fffffffff,2.0,2.0,0.0
832b98fffffffff,74.0,29.0,0.0
832b99fffffffff,23.0,4.0,0.0
832b9afffffffff,27.0,2.0,0.0
832b9bfffffffff,89.0,3.0,0.0
832b9cfffffffff,135.0,102.0,0.0
832b9dfffffffff,138.0,113.0,0.0
832b9efffffffff,22.0,12.0,0.0
832ba8fffffffff,10.0,4.0,0.0
832baafffffffff,390.0,0.0,0.0
832babfffffffff,51.0,4.0,0.0
832bacfffffffff,4.0,0.0,0.0
832badfffffffff,2.0,0.0,0.0
832baefffffffff,5.0,0.0,0.0
832bb3fffffffff,2.0,0.0,0.0
834412fffffffff,20.0,0.0,0.0
834413fffffffff,111.0,0.0,0.0
834414fffffffff,8.0,0.0,0.0
834416fffffffff,245.0,0.0,0.0
83441afffffffff,50.0,1.0,0.0
83441efffffffff,115.0,2.0,0.0
834424fffffffff,2.0,0.0,0.0
834440fffffffff,20.0,0.0,0.0
834443fffffffff,4.0,0.0,0.0
834444fffffffff,1.0,0.0,0.0
834445fffffffff,61.0,0.0,0.0
834446fffffffff,28.0,0.0,0.0
834449fffffffff,7.0,0.0,0.0
83444afffffffff,2.0,0.0,0.0
83444cfffffffff,4.0,0.0,0.0
83444dfffffffff,6.0,0.0,0.0
834450fffffffff,9.0,0.0,0.0
834452fffffffff,2.0,0.0,0.0
834455fffffffff,8.0,0.0,0.0
834456fffffffff,2.0,0.0,0.0
834459fffffffff,4.0,0.0,0.0
834463fffffffff,84.0,0.0,0.0
834468fffffffff,14.0,0.0,0.0
834469fffffffff,2.0,0.0,0.0
83446bfffffffff,5.0,0.0,0.0
83446cfffffffff,62.0,0.0,0.0
83446dfffffffff,36.0,0.0,0.0
83446efffffffff,154.0,0.0,0.0
834471fffffffff,3.0,0.0,0.0
834473fffffffff,335.0,3.0,0.0
8344a1fffffffff,39.0,2.0,0.0
8344a5fffffffff,17.0,0.0,0.0
8344a8fffffffff,52.0,6.0,0.0
8344a9fffffffff,26.0,3.0,0.0
8344abfffffffff,23.0,0.0,0.0
8344acfffffffff,11.0,0.0,0.0
8344adfffffffff,6.0,0.0,0.0
8344aefffffffff,5.0,0.0,0.0
8344c0fffffffff,6.0,0.0,0.0
8344c1fffffffff,8.0,0.0,0.0
8344c2fffffffff,10.0,0.0,0.0
8344c3fffffffff,3.0,0.0,0.0
8344c4fffffffff,2.0,0.0,0.0
8344c5fffffffff,8.0,0.0,0.0
8344c6fffffffff,15.0,0.0,0.0
8344c8fffffffff,5.0,0.0,0.0
8344c9fffffffff,35.0,0.0,0.0
8344cafffffffff,3.0,0.0,0.0
8344cbfffffffff,6.0,1.0,0.0
8344ccfffffffff,3.0,0.0,0.0
8344cdfffffffff,12.0,0.0,0.0
8344cefffffffff,7.0,0.0,0.0
8344d0fffffffff,59.0,0.0,0.0
8344d1fffffffff,26.0,0.0,0.0
8344d3fffffffff,9.0,0.0,0.0
8344d5fffffffff,11.0,0.0,0.0
8344d9fffffffff,6.0,0.0,0.0
8344dbfffffffff,3.0,0.0,0.0
8344dcfffffffff,8.0,0.0,0.0
8344ddfffffffff,46.0,1.0,0.0
8344defffffffff,23.0,0.0,0.0
8344e0fffffffff,1.0,0.0,0.0
8344e3fffffffff,15.0,0.0,0.0
8344e4fffffffff,2.0,0.0,0.0
8344e8fffffffff,3.0,0.0,0.0
8344ecfffffffff,2.0,0.0,0.0
8344edfffffffff,3.0,0.0,0.0
8344eefffffffff,4.0,0.0,0.0
8344f0fffffffff,14.0,0.0,0.0
8344f1fffffffff,3.0,0.0,0.0
8344f3fffffffff,2.0,0.0,0.0
8344f4fffffffff,43.0,0.0,0.0
8344f5fffffffff,39.0,0.0,0.0
8344f6fffffffff,4.0,0.0,0.0
834501fffffffff,2.0,0.0,0.0
834509fffffffff,1.0,0.0,0.0
83450afffffffff,1.0,0.0,0.0
83450bfffffffff,2.0,0.0,0.0
834520fffffffff,13.0,2.0,0.0
834521fffffffff,288.0,0.0,0.0
834523fffffffff,7.0,0.0,0.0
834524fffffffff,12.0,7.0,0.0
834525fffffffff,13.0,0.0,0.0
834526fffffffff,8.0,0.0,0.0
834528fffffffff,2.0,0.0,0.0
834529fffffffff,2.0,0.0,0.0
83452afffffffff,13.0,0.0,0.0
83452dfffffffff,9.0,0.0,0.0
83452efffffffff,32.0,0.0,0.0
834564fffffffff,2.0,0.0,0.0
834805fffffffff,12.0,0.0,0.0
834809fffffffff,2.0,0.0,0.0
83480afffffffff,2.0,0.0,0.0
834812fffffffff,1.0,0.0,0.0
834823fffffffff,10.0,0.0,0.0
83482efffffffff,22.0,0.0,0.0
834836fffffffff,9.0,7.0,0.0
834842fffffffff,2.0,0.0,0.0
834843fffffffff,1.0,0.0,0.0
834846fffffffff,4.0,0.0,0.0
83484afffffffff,8.0,0.0,0.0
834858fffffffff,2.0,0.0,0.0
834859fffffffff,2.0,0.0,0.0
83485afffffffff,2.0,0.0,0.0
83485dfffffffff,1.0,0.0,0.0
834872fffffffff,1.0,0.0,0.0
834873fffffffff,6.0,0.0,0.0
834880fffffffff,6.0,0.0,0.0
834882fffffffff,1.0,0.0,0.0
834888fffffffff,2.0,0.0,0.0
834889fffffffff,2.0,0.0,0.0
83488afffffffff,1.0,0.0,0.0
83488bfffffffff,12.0,0.0,0.0
83488dfffffffff,4.0,0.0,0.0
83488efffffffff,13.0,0.0,0.0
834890fffffffff,3.0,0.0,0.0
834891fffffffff,5.0,1.0,0.0
834892fffffffff,2.0,0.0,0.0
834893fffffffff,4.0,0.0,0.0
834895fffffffff,99.0,0.0,0.0
834898fffffffff,4.0,0.0,0.0
834899fffffffff,6.0,0.0,0.0
83489afffffffff,2.0,0.0,0.0
83489bfffffffff,1.0,0.0,0.0
83489cfffffffff,11.0,0.0,0.0
83489dfffffffff,3.0,0.0,0.0
83489efffffffff,8.0,0.0,0.0
8348a2fffffffff,13.0,0.0,0.0
8348b0fffffffff,2.0,0.0,0.0
8348b1fffffffff,51.0,9.0,0.0
8348b2fffffffff,57.0,0.0,0.0
8348b3fffffffff,271.0,3.0,0.0
8348b5fffffffff,2.0,0.0,0.0
8348c0fffffffff,12.0,0.0,0.0
8348c3fffffffff,8.0,0.0,0.0
8348c5fffffffff,33.0,0.0,0.0
8348c6fffffffff,3.0,0.0,0.0
8348c9fffffffff,3.0,0.0,0.0
8348cdfffffffff,15.0,0.0,0.0
8348d0fffffffff,10.0,0.0,0.0
8348d1fffffffff,1.0,0.0,0.0
8348d2fffffffff,6.0,0.0,0.0
8348d3fffffffff,14.0,0.0,0.0
8348d4fffffffff,26.0,0.0,0.0
8348d5fffffffff,1.0,0.0,0.0
8348d8fffffffff,73.0,0.0,0.0
8348dcfffffffff,14.0,0.0,0.0
8348defffffffff,9.0,2.0,0.0
8348e8fffffffff,28.0,0.0,0.0
8348e9fffffffff,6.0,0.0,0.0
8348eafffffffff,4.0,0.0,0.0
8348ebfffffffff,16.0,0.0,0.0
8348ecfffffffff,51.0,0.0,0.0
8348eefffffffff,13.0,0.0,0.0
8348f2fffffffff,8.0,0.0,0.0
8348f6fffffffff,4.0,0.0,0.0
834986fffffffff,9.0,9.0,0.0
83498efffffffff,2.0,0.0,0.0
834990fffffffff,3.0,2.0,0.0
834995fffffffff,49.0,26.0,0.0
834996fffffffff,102.0,16.0,0.0
834998fffffffff,1.0,0.0,0.0
83499bfffffffff,4.0,0.0,0.0
8349b6fffffffff,4.0,0.0,0.0
834cc5fffffffff,300.0,0.0,44.0
834ceafffffffff,1.0,0.0,1.0
834ceefffffffff,27.0,0.0,4.0
835e43fffffffff,9.0,0.0,9.0
835e46fffffffff,9.0,0.0,2.0
835e4bfffffffff,1.0,0.0,0.0
835e66fffffffff,3.0,0.0,3.0
835e71fffffffff,3.0,0.0,3.0
835f03fffffffff,5.0,0.0,0.0
835f48fffffffff,3.0,0.0,0.0
835f58fffffffff,15.0,2.0,0.0
835f5bfffffffff,2.0,0.0,1.0
835f76fffffffff,7.0,0.0,0.0
836610fffffffff,4.0,0.0,0.0
836613fffffffff,4.0,1.0,0.0
836616fffffffff,1.0,0.0,0.0
836618fffffffff,37.0,0.0,0.0
83661bfffffffff,2.0,0.0,0.0
83661dfffffffff,3.0,0.0,0.0
836620fffffffff,5.0,0.0,0.0
836629fffffffff,2.0,0.0,0.0
8366a5fffffffff,122.0,0.0,0.0
8366a6fffffffff,10.0,0.0,0.0
8366b0fffffffff,3.0,2.0,0.0
8366b1fffffffff,1.0,0.0,0.0
8366b4fffffffff,29.0,15.0,0.0
8366b5fffffffff,50.0,2.0,0.0
8366c0fffffffff,3.0,0.0,0.0
8366c5fffffffff,2.0,0.0,0.0
8366d2fffffffff,3.0,3.0,0.0
8366d3fffffffff,4.0,0.0,0.0
8366d8fffffffff,1.0,0.0,0.0
8366dbfffffffff,2.0,0.0,0.0
8366dcfffffffff,15.0,0.0,0.0
8366defffffffff,24.0,20.0,0.0
8366e4fffffffff,2.0,0.0,0.0
8366e6fffffffff,120.0,0.0,0.0
8366f0fffffffff,2.0,0.0,0.0
8366f5fffffffff,2.0,2.0,0.0
836742fffffffff,3.0,0.0,0.0
836743fffffffff,1.0,0.0,0.0
83674efffffffff,1.0,0.0,0.0
836758fffffffff,2.0,0.0,0.0
83675afffffffff,2.0,2.0,0.0
83679afffffffff,12.0,2.0,0.0
83679bfffffffff,28.0,7.0,0.0
836d04fffffffff,2.0,0.0,0.0
836d20fffffffff,1.0,0.0,0.0
836d21fffffffff,6.0,0.0,0.0
836d23fffffffff,12.0,2.0,0.0
836d2afffffffff,3.0,0.0,0.0
836d2bfffffffff,28.0,0.0,0.0
836d2cfffffffff,121.0,0.0,0.0
836d2dfffffffff,9.0,0.0,0.0
836d31fffffffff,8.0,0.0,0.0
836d32fffffffff,5.0,0.0,0.0
836d33fffffffff,5.0,0.0,0.0
836d34fffffffff,18.0,0.0,0.0
836d35fffffffff,9.0,1.0,0.0
836d60fffffffff,6.0,0.0,0.0
836d64fffffffff,25.0,15.0,0.0
836d65fffffffff,2.0,0.0,0.0
836d66fffffffff,6.0,0.0,0.0
836d68fffffffff,2.0,0.0,0.0
836d69fffffffff,43.0,9.0,0.0
836d75fffffffff,3.0,0.0,0.0
838a04fffffffff,4.0,0.0,0.0
838a05fffffffff,3.0,0.0,0.0
838a21fffffffff,2.0,0.0,0.0
838a31fffffffff,1.0,0.0,0.0
838a82fffffffff,2.0,0.0,0.0
838af6fffffffff,2.0,2.0,0.0
838b2cfffffffff,6.0,0.0,0.0
838b53fffffffff,1.0,0.0,0.0
838b61fffffffff,5.0,0.0,0.0
838b69fffffffff,1.0,0.0,0.0
838b75fffffffff,3.0,0.0,0.0
